"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"EVERETT SCHOOL DISTRICT","Washington","5302670","SNOHOMISH COUNTY","53061","53","32","3900 BROADWAY","EVERETT","WA ","98201","2999","PO BOX 2098","EVERETT","WA ","98213","2999","4253854000","1-Local school district","47.965900","-122.201000","31002","Prekindergarten","12th Grade","Washington","19217"
"EVERGREEN SCHOOL DISTRICT (CLARK)","Washington","5302700","CLARK COUNTY","53011","53","38","13501 NE 28TH ST","VANCOUVER","WA ","98668","8910","PO BOX 8910","VANCOUVER","WA ","98668","8910","3606044005","1-Local school district","45.640900","-122.533300","06114","Prekindergarten","12th Grade","Washington","26382"
"EVERGREEN SCHOOL DISTRICT (STEVENS)","Washington","5302730","STEVENS COUNTY","53065","53","1","3341 ADDY GIFFORD RD","GIFFORD","WA ","99131","9701","3341 ADDY GIFFORD RD","GIFFORD","WA ","99131","9701","5097226084","1-Local school district","48.310600","-118.137300","33205","Kindergarten","6th Grade","Washington","27"
"FEDERAL WAY SCHOOL DISTRICT","Washington","5302820","KING COUNTY","53033","53","47","33330 8TH AVE SOUTH","FEDERAL WAY","WA ","98003","5433","33330 8TH AVE S","FEDERAL WAY","WA ","98003","5433","2539452000","1-Local school district","47.304900","-122.324600","17210","Prekindergarten","12th Grade","Washington","22499"
"FERNDALE SCHOOL DISTRICT","Washington","5302850","WHATCOM COUNTY","53073","53","11","6041 VISTA DR","FERNDALE","WA ","98248","9317","PO BOX 698","FERNDALE","WA ","98248","9317","3603839210","1-Local school district","48.860900","-122.603800","37502","Prekindergarten","12th Grade","Washington","4856"
"FIFE SCHOOL DISTRICT","Washington","5302880","PIERCE COUNTY","53053","53","6","5802 20TH ST EAST","TACOMA","WA ","98424","2000","5802 20TH ST E","TACOMA","WA ","98424","2000","2532841000","1-Local school district","47.238900","-122.351900","27417","Prekindergarten","12th Grade","Washington","3582"
"FINLEY SCHOOL DISTRICT","Washington","5302910","BENTON COUNTY","53005","53","3","224606 EAST GAME FARM RD","KENNEWICK","WA ","99337","8623","224606 E GAME FARM RD","KENNEWICK","WA ","99337","8623","5095863217","1-Local school district","46.153700","-119.029400","03053","Prekindergarten","12th Grade","Washington","928"
"FRANKLIN PIERCE SCHOOL DISTRICT","Washington","5302940","PIERCE COUNTY","53053","53","15","315 129TH ST SOUTH","TACOMA","WA ","98444","5099","315 129TH ST S","TACOMA","WA ","98444","5099","2532983000","1-Local school district","47.140500","-122.435700","27402","Prekindergarten","12th Grade","Washington","7544"
"FREEMAN SCHOOL DISTRICT","Washington","5302970","SPOKANE COUNTY","53063","53","4","15001 SOUTH JACKSON RD","ROCKFORD","WA ","99030","9755","15001 S JACKSON RD","ROCKFORD","WA ","99030","9755","5092913695","1-Local school district","47.516500","-117.195600","32358","Prekindergarten","12th Grade","Washington","900"
"GARFIELD SCHOOL DISTRICT","Washington","5303000","WHITMAN COUNTY","53075","53","3","810 NORTH THIRD ST","GARFIELD","WA ","99130","0398","PO BOX 398","GARFIELD","WA ","99130","0398","5098781921","1-Local school district","47.012100","-117.141400","38302","Prekindergarten","12th Grade","Washington","96"
"GLENWOOD SCHOOL DISTRICT","Washington","5303030","KLICKITAT COUNTY","53039","53","2","320 BUNNELL ST","GLENWOOD","WA ","98619","0012","PO BOX 12","GLENWOOD","WA ","98619","0012","5093643438","1-Local school district","46.021300","-121.290000","20401","Kindergarten","12th Grade","Washington","71"
"GOLDENDALE SCHOOL DISTRICT","Washington","5303090","KLICKITAT COUNTY","53039","53","4","604 EAST BROOKS ST","GOLDENDALE","WA ","98620","9221","604 E. BROOKS ST","GOLDENDALE","WA ","98620","9221","5097735177","1-Local school district","45.817700","-120.813600","20404","Prekindergarten","12th Grade","Washington","975"
"GRAND COULEE DAM SCHOOL DISTRICT","Washington","5303130","DOUGLAS COUNTY","53017","53","4","110 STEVENS AVE","COULEE DAM","WA ","99116","1503","110 STEVENS AVE.","COULEE DAM","WA ","99116","1503","5096332143","1-Local school district","47.962100","-118.986300","13301","Prekindergarten","12th Grade","Washington","705"
"GRANDVIEW SCHOOL DISTRICT","Washington","5303150","YAKIMA COUNTY","53077","53","7","913 WEST 2ND ST","GRANDVIEW","WA ","98930","1202","913 W 2ND ST","GRANDVIEW","WA ","98930","1202","5098828500","1-Local school district","46.255500","-119.914600","39200","Prekindergarten","12th Grade","Washington","3619"
"GRANGER SCHOOL DISTRICT","Washington","5303180","YAKIMA COUNTY","53077","53","3","701 EAST AVE","GRANGER","WA ","98932","0400","701 E AVE","GRANGER","WA ","98932","0400","5098541515","1-Local school district","46.348500","-120.188300","39204","Kindergarten","12th Grade","Washington","1535"
"GRANITE FALLS SCHOOL DISTRICT","Washington","5303210","SNOHOMISH COUNTY","53061","53","5","205 NORTH ALDER AVE","GRANITE FALLS","WA ","98252","8908","205 NORTH ALDER AVENUE","GRANITE FALLS","WA ","98252","8908","3606917717","1-Local school district","48.084700","-121.964000","31332","Kindergarten","12th Grade","Washington","2076"
"GRAPEVIEW SCHOOL DISTRICT","Washington","5303240","MASON COUNTY","53045","53","1","822 EAST MASON BENSON RD","GRAPEVIEW","WA ","98546","9514","822 E MASON BENSON RD","GRAPEVIEW","WA ","98546","9514","3602754921","1-Local school district","47.320200","-122.916100","23054","Kindergarten","8th Grade","Washington","204"
"GREAT NORTHERN SCHOOL DISTRICT","Washington","5303270","SPOKANE COUNTY","53063","53","1","3115 NORTH SPOTTED RD","SPOKANE","WA ","99224","8921","3115 N SPOTTED RD","SPOKANE","WA ","99224","8921","5097477714","1-Local school district","47.686000","-117.519100","32312","Kindergarten","6th Grade","Washington","47"
"GREEN MOUNTAIN SCHOOL DISTRICT","Washington","5303300","CLARK COUNTY","53011","53","1","13105 NE GRINNELL RD","WOODLAND","WA ","98674","3808","13105 NE GRINNELL RD","WOODLAND","WA ","98674","3808","3602257366","1-Local school district","45.947900","-122.538400","06103","Kindergarten","8th Grade","Washington","148"
"GREEN RIVER COMMUNITY COLLEGE","Washington","5300326","KING COUNTY","53033","53","1","12401 SE 320TH ST","AUBURN","WA ","98002","","12401 SE 320TH ST","AUBURN","WA ","98002","","2538339111","8-Other education agency","47.313500","-122.179100","17935","9th Grade","12th Grade","Washington","0"
"GRIFFIN SCHOOL DISTRICT","Washington","5303330","THURSTON COUNTY","53067","53","1","6530 33RD AVE NW","OLYMPIA","WA ","98502","9599","6530 33RD AVE NW","OLYMPIA","WA ","98502","9599","3608662515","1-Local school district","47.080500","-123.018300","34324","Kindergarten","8th Grade","Washington","656"
"HARRINGTON SCHOOL DISTRICT","Washington","5303360","LINCOLN COUNTY","53043","53","2","100 SOUTH 1ST ST","HARRINGTON","WA ","99134","0248","PO BOX 204","HARRINGTON","WA ","99134","0248","5092534331","1-Local school district","47.479000","-118.251200","22204","Kindergarten","12th Grade","Washington","100"
"HIGHLAND SCHOOL DISTRICT","Washington","5303510","YAKIMA COUNTY","53077","53","4","17000 SUMMITVIEW RD","COWICHE","WA ","98923","0038","PO BOX 38","COWICHE","WA ","98923","0038","5096784173","1-Local school district","46.674400","-120.710400","39203","Kindergarten","12th Grade","Washington","1215"
"HIGHLINE SCHOOL DISTRICT","Washington","5303540","KING COUNTY","53033","53","42","15675 AMBAUM BLVD SW","BURIEN","WA ","98166","0100","15675 AMBAUM BLVD SW","BURIEN","WA ","98166","0100","2066313070","1-Local school district","47.462300","-122.338000","17401","Prekindergarten","12th Grade","Washington","18686"
"HOCKINSON SCHOOL DISTRICT","Washington","5303570","CLARK COUNTY","53011","53","3","17912 NE 159TH ST","BRUSH PRAIRIE","WA ","98606","9765","17912 NE 159TH ST","BRUSH PRAIRIE","WA ","98606","9765","3604486407","1-Local school district","45.737700","-122.488700","06098","Kindergarten","12th Grade","Washington","1915"
"HOOD CANAL SCHOOL DISTRICT","Washington","5303600","MASON COUNTY","53045","53","1","111 NORTH STATE ROUTE 106","SHELTON","WA ","98584","9703","111 N STATE ROUTE 106","SHELTON","WA ","98584","9703","3608775463","1-Local school district","47.333600","-123.160400","23404","Prekindergarten","8th Grade","Washington","289"
"HOQUIAM SCHOOL DISTRICT","Washington","5303660","GRAYS HARBOR COUNTY","53027","53","6","305 SIMPSON AVE","HOQUIAM","WA ","98550","2419","305 SIMPSON AVE","HOQUIAM","WA ","98550","2419","3605388200","1-Local school district","46.980300","-123.888500","14028","Prekindergarten","12th Grade","Washington","1653"
"INCHELIUM SCHOOL DISTRICT","Washington","5300002","FERRY COUNTY","53019","53","3","1 HORNET AVE","INCHELIUM","WA ","99138","0285","PO BOX 285","INCHELIUM","WA ","99138","0285","5097226181","1-Local school district","48.301000","-118.199600","10070","Kindergarten","12th Grade","Washington","217"
"INDEX SCHOOL DISTRICT","Washington","5303720","SNOHOMISH COUNTY","53061","53","1","436 INDEX AVE","INDEX","WA ","98256","0237","PO BOX 237","INDEX","WA ","98256","0237","3607931330","1-Local school district","47.820500","-121.555300","31063","Prekindergarten","8th Grade","Washington","32"
"ISSAQUAH SCHOOL DISTRICT","Washington","5303750","KING COUNTY","53033","53","27","565 NW HOLLY ST","ISSAQUAH","WA ","98027","2899","565 NW HOLLY ST","ISSAQUAH","WA ","98027","2899","4258377000","1-Local school district","47.537500","-122.045200","17411","Prekindergarten","12th Grade","Washington","18806"
"KAHLOTUS SCHOOL DISTRICT","Washington","5303780","FRANKLIN COUNTY","53021","53","1","100 WEST MARTIN ST","KAHLOTUS","WA ","99335","0069","PO BOX 69","KAHLOTUS","WA ","99335","0069","5092823338","1-Local school district","46.641400","-118.556600","11056","Prekindergarten","12th Grade","Washington","52"
"KALAMA SCHOOL DISTRICT","Washington","5303810","COWLITZ COUNTY","53015","53","2","548 CHINA GARDEN RD","KALAMA","WA ","98625","9764","548 CHINA GARDEN RD","KALAMA","WA ","98625","9764","3606735282","1-Local school district","46.008400","-122.837200","08402","Kindergarten","12th Grade","Washington","943"
"KELLER SCHOOL DISTRICT","Washington","5303870","FERRY COUNTY","53019","53","1","17 SOUTH SCHOOL RD","KELLER","WA ","99140","0367","PO BOX 367","KELLER","WA ","99140","0367","5096344325","1-Local school district","48.078500","-118.687800","10003","Kindergarten","6th Grade","Washington","38"
"KELSO SCHOOL DISTRICT","Washington","5300003","COWLITZ COUNTY","53015","53","14","601 CRAWFORD ST","KELSO","WA ","98626","4398","601 CRAWFORD ST","KELSO","WA ","98626","4398","3605011900","1-Local school district","46.147500","-122.906300","08458","Prekindergarten","12th Grade","Washington","4860"
"KENNEWICK SCHOOL DISTRICT","Washington","5303930","BENTON COUNTY","53005","53","28","1000 WEST 4TH AVE","KENNEWICK","WA ","99336","5601","1000 W. 4TH AVENUE","KENNEWICK","WA ","99336","5601","5092225000","1-Local school district","46.206400","-119.133300","03017","Prekindergarten","12th Grade","Washington","16968"
"KENT SCHOOL DISTRICT","Washington","5303960","KING COUNTY","53033","53","43","12033 SE 256TH ST","KENT","WA ","98031","6643","12033 SE 256TH ST","KENT","WA ","98031","6643","2533737000","1-Local school district","47.369600","-122.180200","17415","Prekindergarten","12th Grade","Washington","27681"
"KETTLE FALLS SCHOOL DISTRICT","Washington","5303990","STEVENS COUNTY","53065","53","5","S 735 MEYERS","KETTLE FALLS","WA ","99141","0458","PO BOX 458","KETTLE FALLS","WA ","99141","0458","5097386725","1-Local school district","48.606300","-118.055900","33212","Kindergarten","12th Grade","Washington","887"
"KIONA-BENTON CITY SCHOOL DISTRICT","Washington","5304020","BENTON COUNTY","53005","53","4","1107 GRACE AVE","BENTON CITY","WA ","99320","9704","1107 GRACE AVE","BENTON CITY","WA ","99320","9704","5095882000","1-Local school district","46.269700","-119.489600","03052","Prekindergarten","12th Grade","Washington","1478"
"KITTITAS SCHOOL DISTRICT","Washington","5304050","KITTITAS COUNTY","53037","53","4","505 NORTH PIERCE ST","KITTITAS","WA ","98934","0599","PO BOX 599","KITTITAS","WA ","98934","0599","5099683115","1-Local school district","46.987200","-120.419000","19403","Prekindergarten","12th Grade","Washington","663"
"KLICKITAT SCHOOL DISTRICT","Washington","5304080","KLICKITAT COUNTY","53039","53","1","98 SCHOOL DR","KLICKITAT","WA ","98628","0037","PO BOX 37","KLICKITAT","WA ","98628","0037","5093694145","1-Local school district","45.816400","-121.153700","20402","Kindergarten","12th Grade","Washington","96"
"LA CENTER SCHOOL DISTRICT","Washington","5304170","CLARK COUNTY","53011","53","4","725 HIGHLAND RD","LA CENTER","WA ","98629","5507","PO BOX 1840","LA CENTER","WA ","98629","5507","3602632131","1-Local school district","45.865000","-122.657600","06101","Kindergarten","12th Grade","Washington","1615"
"LA CONNER SCHOOL DISTRICT","Washington","5304110","SKAGIT COUNTY","53057","53","3","305 NORTH 6TH ST","LA CONNER","WA ","98257","2103","PO BOX 2103","LA CONNER","WA ","98257","2103","3604663171","1-Local school district","48.393700","-122.490500","29311","Kindergarten","12th Grade","Washington","627"
"LACROSSE SCHOOL DISTRICT","Washington","5304150","WHITMAN COUNTY","53075","53","2","111 HILL AVE","LACROSSE","WA ","99143","0218","111 HILL AVE.","LACROSSE","WA ","99143","0218","5095493591","1-Local school district","46.814300","-117.875500","38126","Kindergarten","12th Grade","Washington","71"
"LAKE CHELAN SCHOOL DISTRICT","Washington","5301200","CHELAN COUNTY","53007","53","6","303 EAST JOHNSON AVE","CHELAN","WA ","98816","0369","PO BOX 369","CHELAN","WA ","98816","0369","5096823515","1-Local school district","47.840800","-120.014600","04129","Prekindergarten","12th Grade","Washington","1414"
"LAKE QUINAULT SCHOOL DISTRICT","Washington","5307050","GRAYS HARBOR COUNTY","53027","53","2","6130 HWY 101 NORTH","AMANDA PARK","WA ","98526","0038","PO BOX 38","AMANDA PARK","WA ","98526","0038","3602882260","1-Local school district","47.459200","-123.897800","14097","Kindergarten","12th Grade","Washington","165"
"LAKE STEVENS SCHOOL DISTRICT","Washington","5304200","SNOHOMISH COUNTY","53061","53","12","12309 22ND ST NE","LAKE STEVENS","WA ","98258","9500","12309 22ND ST NE","LAKE STEVENS","WA ","98258","9500","4253351500","1-Local school district","48.017600","-122.064300","31004","Prekindergarten","12th Grade","Washington","8350"
"LAKE WASHINGTON INSTITUTE OF TECHNOLOGY","Washington","5300313","KING COUNTY","53033","53","3","11605 132ND AVE NE","KIRKLAND","WA ","98034","","11605 132ND AVE NE","KIRKLAND","WA ","98034","","4257398100","8-Other education agency","47.703400","-122.166000","17937","11th Grade","12th Grade","Washington","321"
"LAKE WASHINGTON SCHOOL DISTRICT","Washington","5304230","KING COUNTY","53033","53","53","16250 NE 74TH ST","REDMOND","WA ","98052","9739","PO BOX 97039","REDMOND","WA ","98073","9739","4259361200","1-Local school district","47.671000","-122.123500","17414","Prekindergarten","12th Grade","Washington","26283"
"LAKEWOOD SCHOOL DISTRICT","Washington","5304260","SNOHOMISH COUNTY","53061","53","5","17110 16TH DR NE","NORTH LAKEWOOD","WA ","98259","0220","PO BOX 220","NORTH LAKEWOOD","WA ","98259","0220","3606542161","1-Local school district","48.152000","-122.209200","31306","Prekindergarten","12th Grade","Washington","2386"
"LAMONT SCHOOL DISTRICT","Washington","5304290","WHITMAN COUNTY","53075","53","1","602 MAIN ST","LAMONT","WA ","99017","8769","602 MAIN ST","LAMONT","WA ","99017","8769","5092572463","1-Local school district","47.204700","-117.902200","38264","5th Grade","8th Grade","Washington","32"
"LIBERTY SCHOOL DISTRICT","Washington","5304380","SPOKANE COUNTY","53063","53","2","29818 SOUTH NORTH PINE CREEK R","SPANGLE","WA ","99031","9797","29818 S NORTH PINE CREEK RD","SPANGLE","WA ","99031","9797","5096244415","1-Local school district","47.383200","-117.320400","32362","Prekindergarten","12th Grade","Washington","418"
"LIND SCHOOL DISTRICT","Washington","5304410","ADAMS COUNTY","53001","53","3","206 WEST THIRD ST","LIND","WA ","99341","0340","PO BOX 340","LIND","WA ","99341","0340","5096773481","1-Local school district","46.973000","-118.617300","01158","Prekindergarten","12th Grade","Washington","183"
"LONGVIEW SCHOOL DISTRICT","Washington","5304470","COWLITZ COUNTY","53015","53","16","2715 LILAC ST","LONGVIEW","WA ","98632","3596","2715 LILAC ST","LONGVIEW","WA ","98632","3596","3605757000","1-Local school district","46.142200","-122.955600","08122","Prekindergarten","12th Grade","Washington","6805"
"LOON LAKE SCHOOL DISTRICT","Washington","5304500","STEVENS COUNTY","53065","53","2","4001 MAPLE ST","LOON LAKE","WA ","99148","9761","4001 MAPLE ST","LOON LAKE","WA ","99148","9761","5092332212","1-Local school district","48.062600","-117.630500","33183","Prekindergarten","8th Grade","Washington","237"
"LOPEZ SCHOOL DISTRICT","Washington","5304530","SAN JUAN COUNTY","53055","53","4","86 SCHOOL RD","LOPEZ ISLAND","WA ","98261","8000","86 SCHOOL RD","LOPEZ ISLAND","WA ","98261","8000","3604682202","1-Local school district","48.492000","-122.897300","28144","Kindergarten","12th Grade","Washington","232"
"LYLE SCHOOL DISTRICT","Washington","5304590","KLICKITAT COUNTY","53039","53","4","625 KEASEY ST","LYLE","WA ","98635","0009","PO BOX 368","LYLE","WA ","98635","0009","5093652191","1-Local school district","45.694400","-121.281100","20406","Kindergarten","12th Grade","Washington","222"
"LYNDEN SCHOOL DISTRICT","Washington","5304620","WHATCOM COUNTY","53073","53","7","1203 BRADLEY RD","LYNDEN","WA ","98264","9514","1203 BRADLEY RD","LYNDEN","WA ","98264","9514","3603544443","1-Local school district","48.953200","-122.428200","37504","Prekindergarten","12th Grade","Washington","2890"
"MABTON SCHOOL DISTRICT","Washington","5304650","YAKIMA COUNTY","53077","53","2","306 NORTH MAIN","MABTON","WA ","98935","0037","PO BOX 37","MABTON","WA ","98935","0037","5098944852","1-Local school district","46.214300","-119.996800","39120","Kindergarten","12th Grade","Washington","912"
"MANSFIELD SCHOOL DISTRICT","Washington","5304710","DOUGLAS COUNTY","53017","53","1","491 RD 14NE","MANSFIELD","WA ","98830","0188","PO BOX 188","MANSFIELD","WA ","98830","0188","5096831012","1-Local school district","47.816500","-119.643600","09207","Prekindergarten","12th Grade","Washington","77"
"MANSON SCHOOL DISTRICT","Washington","5304740","CHELAN COUNTY","53007","53","3","312 NORTH QUETILQUASOON RD","MANSON","WA ","98831","9668","PO BOX A","MANSON","WA ","98831","9668","5096873140","1-Local school district","47.882800","-120.151200","04019","Prekindergarten","12th Grade","Washington","673"
"MARY M KNIGHT SCHOOL DISTRICT","Washington","5304800","MASON COUNTY","53045","53","2","2987 WEST MATLOCK BRADY RD","ELMA","WA ","98541","9713","2987 W MATLOCK BRADY RD","ELMA","WA ","98541","9713","3604266767","1-Local school district","47.199300","-123.432400","23311","Prekindergarten","12th Grade","Washington","199"
"MARY WALKER SCHOOL DISTRICT","Washington","5304830","STEVENS COUNTY","53065","53","8","500 NORTH 4TH","SPRINGDALE","WA ","99173","0159","PO BOX 159","SPRINGDALE","WA ","99173","0159","5092584534","1-Local school district","48.059500","-117.746400","33207","Prekindergarten","12th Grade","Washington","508"
"MARYSVILLE SCHOOL DISTRICT","Washington","5304860","SNOHOMISH COUNTY","53061","53","28","4220 80TH ST NE","MARYSVILLE","WA ","98270","3498","4220 80TH ST. NE","MARYSVILLE","WA ","98270","3498","3606537058","1-Local school district","48.067400","-122.173900","31025","Prekindergarten","12th Grade","Washington","11557"
"MCCLEARY SCHOOL DISTRICT","Washington","5304890","GRAYS HARBOR COUNTY","53027","53","1","611 SOUTH MAIN ST","MCCLEARY","WA ","98557","9524","611 S MAIN ST","MCCLEARY","WA ","98557","9524","3604953204","1-Local school district","47.048300","-123.264600","14065","Prekindergarten","8th Grade","Washington","288"
"MEAD SCHOOL DISTRICT","Washington","5304920","SPOKANE COUNTY","53063","53","16","12828 NORTH NEWPORT HWY","MEAD","WA ","99021","9690","12828 N NEWPORT HWY","MEAD","WA ","99021","9690","5094656000","1-Local school district","47.773300","-117.375700","32354","Prekindergarten","12th Grade","Washington","9559"
"MEDICAL LAKE SCHOOL DISTRICT","Washington","5304950","SPOKANE COUNTY","53063","53","5","116 WEST THIRD ST","MEDICAL LAKE","WA ","99022","0128","PO BOX 128","MEDICAL LAKE","WA ","99022","0128","5095653100","1-Local school district","47.576000","-117.683200","32326","Prekindergarten","12th Grade","Washington","1901"
"MERCER ISLAND SCHOOL DISTRICT","Washington","5304980","KING COUNTY","53033","53","5","4160 86TH AVE SE","MERCER ISLAND","WA ","98040","4196","4160 86TH AVE SE","MERCER ISLAND","WA ","98040","4196","2062363300","1-Local school district","47.571700","-122.224100","17400","Kindergarten","12th Grade","Washington","4342"
"MERIDIAN SCHOOL DISTRICT","Washington","5305010","WHATCOM COUNTY","53073","53","5","214 WEST LAUREL RD","BELLINGHAM","WA ","98226","9623","214 W LAUREL RD","BELLINGHAM","WA ","98226","9623","3603987111","1-Local school district","48.855200","-122.492400","37505","Prekindergarten","12th Grade","Washington","1801"
"METHOW VALLEY SCHOOL DISTRICT","Washington","5305020","OKANOGAN COUNTY","53047","53","4","18 TWIN LAKES RD","WINTHROP","WA ","98862","9713","18 TWIN LAKES RD","WINTHROP","WA ","98862","9713","5099969205","1-Local school district","48.442000","-120.170500","24350","Prekindergarten","12th Grade","Washington","609"
"MILL A SCHOOL DISTRICT","Washington","5305040","SKAMANIA COUNTY","53059","53","1","1142 JESSUP RD","COOK","WA ","98605","9120","1142 JESSUP RD","COOK","WA ","98605","9120","5095382522","1-Local school district","45.757400","-121.648800","30031","Kindergarten","8th Grade","Washington","24"
"MONROE SCHOOL DISTRICT","Washington","5305130","SNOHOMISH COUNTY","53061","53","14","200 EAST FREMONT ST","MONROE","WA ","98272","2336","200 EAST FREMONT STREET","MONROE","WA ","98272","2336","3608042500","1-Local school district","47.854900","-121.969200","31103","Prekindergarten","12th Grade","Washington","7209"
"MONTESANO SCHOOL DISTRICT","Washington","5305160","GRAYS HARBOR COUNTY","53027","53","4","302 CHURCH ST NORTH","MONTESANO","WA ","98563","2500","302 CHURCH ST N","MONTESANO","WA ","98563","2500","3602493942","1-Local school district","46.983600","-123.597000","14066","Prekindergarten","12th Grade","Washington","1302"
"MORTON SCHOOL DISTRICT","Washington","5305190","LEWIS COUNTY","53041","53","2","152 WESTLAKE AVE","MORTON","WA ","98356","0048","PO BOX 1219","MORTON","WA ","98356","0048","3604965300","1-Local school district","46.553600","-122.274200","21214","Prekindergarten","12th Grade","Washington","310"
"MOSES LAKE SCHOOL DISTRICT","Washington","5305220","GRANT COUNTY","53025","53","16","920 WEST IVY AVE","MOSES LAKE","WA ","98837","2047","920 W IVY AVE","MOSES LAKE","WA ","98837","2047","5097662650","1-Local school district","47.123900","-119.289100","13161","Prekindergarten","12th Grade","Washington","8142"
"MOSSYROCK SCHOOL DISTRICT","Washington","5305250","LEWIS COUNTY","53041","53","3","545 WILLIAMS ST","MOSSYROCK","WA ","98564","0478","PO BOX 478","MOSSYROCK","WA ","98564","0478","3609833183","1-Local school district","46.532300","-122.485400","21206","Kindergarten","12th Grade","Washington","532"
"MOUNT ADAMS SCHOOL DISTRICT","Washington","5305280","YAKIMA COUNTY","53077","53","4","621 SIGNAL PEAK RD","WHITE SWAN","WA ","98952","0578","PO BOX 578","WHITE SWAN","WA ","98952","0578","5098742324","1-Local school district","46.377000","-120.730800","39209","Prekindergarten","12th Grade","Washington","1003"
"MOUNT BAKER SCHOOL DISTRICT","Washington","5305310","WHATCOM COUNTY","53073","53","7","4956 DEMING RD","DEMING","WA ","98244","0095","PO BOX 95","DEMING","WA ","98244","0095","3603832000","1-Local school district","48.824400","-122.219700","37507","Prekindergarten","12th Grade","Washington","1884"
"MOUNT PLEASANT SCHOOL DISTRICT","Washington","5305340","SKAMANIA COUNTY","53059","53","1","152 MARBLE RD","WASHOUGAL","WA ","98671","7913","152 MARBLE RD","WASHOUGAL","WA ","98671","7913","3608353371","1-Local school district","45.564200","-122.230800","30029","Kindergarten","6th Grade","Washington","67"
"MOUNT VERNON SCHOOL DISTRICT","Washington","5305400","SKAGIT COUNTY","53057","53","12","124 EAST LAWRENCE ST","MOUNT VERNON","WA ","98273","2999","124 E LAWRENCE ST","MOUNT VERNON","WA ","98273","2999","3604286110","1-Local school district","48.424200","-122.334100","29320","Kindergarten","12th Grade","Washington","6471"
"MUKILTEO SCHOOL DISTRICT","Washington","5305430","SNOHOMISH COUNTY","53061","53","21","9401 SHARON DR","EVERETT","WA ","98204","2699","9401 SHARON DR","EVERETT","WA ","98204","2699","4253561274","1-Local school district","47.912700","-122.245700","31006","Prekindergarten","12th Grade","Washington","15121"
"NACHES VALLEY SCHOOL DISTRICT","Washington","5305460","YAKIMA COUNTY","53077","53","4","24 SHAFER AVE","NACHES","WA ","98937","9744","PO BOX 99","NACHES","WA ","98937","9744","5096532220","1-Local school district","46.727900","-120.694800","39003","Kindergarten","12th Grade","Washington","1359"
"NAPAVINE SCHOOL DISTRICT","Washington","5305490","LEWIS COUNTY","53041","53","2","413 EAST PARK ST","NAPAVINE","WA ","98565","0840","PO BOX 840","NAPAVINE","WA ","98565","0840","3602623303","1-Local school district","46.578500","-122.904300","21014","Prekindergarten","12th Grade","Washington","784"
"NASELLE-GRAYS RIVER VALLEY SCHOOL DISTRICT","Washington","5305520","PACIFIC COUNTY","53049","53","4","793 STATE ROUTE 4","NASELLE","WA ","98638","8541","793 STATE ROUTE 4","NASELLE","WA ","98638","8541","3604847121","1-Local school district","46.377700","-123.802000","25155","Kindergarten","12th Grade","Washington","635"
"NESPELEM SCHOOL DISTRICT","Washington","5305550","OKANOGAN COUNTY","53047","53","1","229 SCHOOL LOOP RD","NESPELEM","WA ","99155","0291","PO BOX 291","NESPELEM","WA ","99155","0291","5096344541","1-Local school district","48.163800","-118.976600","24014","Prekindergarten","8th Grade","Washington","133"
"NEWPORT SCHOOL DISTRICT","Washington","5305610","PEND OREILLE COUNTY","53051","53","4","1380 WEST 5TH","NEWPORT","WA ","99156","0070","PO BOX 70","NEWPORT","WA ","99156","0070","5094473167","1-Local school district","48.177100","-117.057300","26056","Prekindergarten","12th Grade","Washington","1044"
"NINE MILE FALLS SCHOOL DISTRICT","Washington","5305640","SPOKANE COUNTY","53063","53","4","10110 WEST CHARLES RD","NINE MILE FALLS","WA ","99026","8623","10110 W CHARLES RD","NINE MILE FALLS","WA ","99026","8623","5093404300","1-Local school district","47.780100","-117.552300","32325","Prekindergarten","12th Grade","Washington","1537"
"NOOKSACK VALLEY SCHOOL DISTRICT","Washington","5305670","WHATCOM COUNTY","53073","53","6","3326 EAST BADGER RD","EVERSON","WA ","98247","9232","PO BOX 4307","EVERSON","WA ","98247","9232","3609884754","1-Local school district","48.965700","-122.307700","37506","Prekindergarten","12th Grade","Washington","1576"
"NORTH BEACH SCHOOL DISTRICT","Washington","5305700","GRAYS HARBOR COUNTY","53027","53","4","2652 ST ROUTE 109 OCEAN CITY","OCEAN SHORES","WA ","98569","9563","PO BOX 159","OCEAN SHORES","WA ","98569","9563","3602892447","1-Local school district","47.072700","-124.165600","14064","Kindergarten","12th Grade","Washington","639"
