"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"COMPASS HIGH SCHOOL  INC.","Arizona","0400330","PIMA COUNTY","04019","04","1","8250 EAST 22ND ST","TUCSON","AZ ","85710","","PO BOX 17810","TUCSON","AZ ","85731","","5202964070","7-Charter school agency","32.206300","-110.815800","79467","9th Grade","12th Grade","Arizona","406"
"COMPASS POINTS INTERNATIONAL  INC","Arizona","0400820","YAVAPAI COUNTY","04025","04","1","551 FIRST ST","PRESCOTT","AZ ","86301","","551 FIRST STREET","PRESCOTT","AZ ","86301","","9287173272","7-Charter school agency","34.550700","-112.471400","90533","9th Grade","12th Grade","Arizona","165"
"CONCHO ELEMENTARY DISTRICT","Arizona","0402190","APACHE COUNTY","04001","04","1","HWY 61 AND CINDER RD","CONCHO","AZ ","85924","0200","P O BOX 200","CONCHO","AZ ","85924","0200","9283379356","1-Local school district","34.423800","-109.641200","4160","Prekindergarten","12th Grade","Arizona","235"
"CONCORDIA CHARTER SCHOOL  INC.","Arizona","0400751","MARICOPA COUNTY","04013","04","2","142 NORTH DATE","MESA","AZ ","85201","","142 N. DATE","MESA","AZ ","85201","","4804610555","7-Charter school agency","33.417900","-111.844200","89556","Kindergarten","8th Grade","Arizona","131"
"CONGRESS ELEMENTARY DISTRICT","Arizona","0402220","YAVAPAI COUNTY","04025","04","1","26400 SOUTH TENDERFOOT HILL RO","CONGRESS","AZ ","85332","0068","P O BOX 68","CONGRESS","AZ ","85332","0068","9284279850","1-Local school district","34.169100","-112.860000","4479","Prekindergarten","12th Grade","Arizona","147"
"CONTINENTAL ELEMENTARY DISTRICT","Arizona","0402250","PIMA COUNTY","04019","04","1","1991 EAST WHITE HOUSE CANYON R","GREEN VALLEY","AZ ","85614","0547","P O BOX 547","GREEN VALLEY","AZ ","85622","0547","5206254581","1-Local school district","31.841800","-110.959000","4416","Prekindergarten","12th Grade","Arizona","734"
"COOLIDGE UNIFIED DISTRICT","Arizona","0402320","PINAL COUNTY","04021","04","7","450 NORTH ARIZONA BLVD","COOLIDGE","AZ ","85128","4109","450 N ARIZONA BLVD.","COOLIDGE","AZ ","85128","4109","5207232040","1-Local school district","32.981300","-111.524000","4442","Prekindergarten","12th Grade","Arizona","3693"
"CORNERSTONE CHARTER SCHOOL INC","Arizona","0400405","MARICOPA COUNTY","04013","04","1","7107 NORTH BLACK CANYON HWY","PHOENIX","AZ ","85021","","7107 N BLACK CANYON HWY","PHOENIX","AZ ","85021","","6025952198","7-Charter school agency","33.541000","-112.111700","79077","9th Grade","12th Grade","Arizona","236"
"CORTEZ PARK CHARTER MIDDLE SCHOOL  INC.","Arizona","0400376","MARICOPA COUNTY","04013","04","1","3535 WEST DUNLAP","PHOENIX","AZ ","85051","","18052 NORTH BLACK CANYON HIGHW","PHOENIX","AZ ","85053","","6025477960","7-Charter school agency","33.566300","-112.134900","79988","6th Grade","8th Grade","Arizona","231"
"COTTONWOOD-OAK CREEK ELEMENTARY DISTRICT","Arizona","0402370","YAVAPAI COUNTY","04025","04","6","1 NORTH WILLARD ST","COTTONWOOD","AZ ","86326","0057","1 N. WILLARD ST.","COTTONWOOD","AZ ","86326","0057","9286342288","1-Local school district","34.740500","-112.026300","4487","Prekindergarten","12th Grade","Arizona","2135"
"COUNTRY GARDENS CHARTER SCHOOLS","Arizona","0400429","MARICOPA COUNTY","04013","04","1","6313 WEST SOUTHERN","LAVEEN","AZ ","85339","","6307 W. ALTA VISTA RD.","LAVEEN","AZ ","85339","","6022373741","7-Charter school agency","33.391900","-112.194700","79074","Kindergarten","12th Grade","Arizona","368"
"CPLC COMMUNITY SCHOOLS DBA HIAKI HIGH SCHOOL","Arizona","0400814","PIMA COUNTY","04019","04","1","200 NORTH STONE AVE","TUCSON","AZ ","85701","","251 W IRVINGTON ROAD","TUCSON","AZ ","85714","","5203243673","7-Charter school agency","32.224500","-110.971600","90331","9th Grade","12th Grade","Arizona","69"
"CPLC COMMUNITY SCHOOLS DBA TOLTECALLI HIGH SCHOOL","Arizona","0400382","PIMA COUNTY","04019","04","1","200 NORTH STONE AVE","TUCSON","AZ ","85701","","251 W IRVINGTON ROAD","TUCSON","AZ ","85714","","5206243673","7-Charter school agency","32.224500","-110.971300","80032","9th Grade","12th Grade","Arizona","125"
"CRANE ELEMENTARY DISTRICT","Arizona","0402400","YUMA COUNTY","04027","04","12","4250 WEST 16TH ST","YUMA","AZ ","85364","4099","4250 W 16TH ST","YUMA","AZ ","85364","4099","9283733400","1-Local school district","32.699400","-114.669700","4501","Prekindergarten","8th Grade","Arizona","6175"
"CREIGHTON ELEMENTARY DISTRICT","Arizona","0402430","MARICOPA COUNTY","04013","04","10","2702 EAST FLOWER ST","PHOENIX","AZ ","85016","7498","2702 E FLOWER ST","PHOENIX","AZ ","85016","7498","6023816000","1-Local school district","33.485600","-112.022000","4263","Prekindergarten","8th Grade","Arizona","6688"
"CROWN CHARTER SCHOOL  INC","Arizona","0400323","MARICOPA COUNTY","04013","04","1","12450 WEST MARYLAND","LITCHFIELD PARK","AZ ","85340","","P.O. BOX 363","LITCHFIELD","AZ ","85340","","6235359300","7-Charter school agency","33.530400","-112.327300","79443","Kindergarten","6th Grade","Arizona","352"
"CROWN KING ELEMENTARY DISTRICT","Arizona","0402460","YAVAPAI COUNTY","04025","04","1","23550 SOUTH TOWERS MOUNTAIN RD","CROWN KING","AZ ","86343","0188","P.O. BOX 188","CROWN KING","AZ ","86343","0188","9286325207","1-Local school district","34.207700","-112.339100","4483","Prekindergarten","8th Grade","Arizona","5"
"D.W. HIGGINS INSTITUTE","Arizona","0400138","MARICOPA COUNTY","04013","04","0","2150 EAST SOUTHERN AVE","TEMPE","AZ ","85282","","2150 E SOUTHERN AVE","TEMPE","AZ ","85282","","4804130829","7-Charter school agency","33.394000","-111.893500","4326","Kindergarten","8th Grade","Arizona","†"
"DAISY EDUCATION CORPORATION DBA SONORAN SCIENCE ACADEMY","Arizona","0400223","MARICOPA COUNTY","04013","04","1","14647 SOUTH 50TH ST","PHOENIX","AZ ","85044","","14647 S. 50TH STREET","PHOENIX","AZ ","85044","","5206653400","7-Charter school agency","33.313100","-111.974400","79049","Kindergarten","12th Grade","Arizona","728"
"DAISY EDUCATION CORPORATION DBA SONORAN SCIENCE ACADEMY - AH","Arizona","0400806","MARICOPA COUNTY","04013","04","1","14647 SOUTH 50TH ST","PHOENIX","AZ ","85044","","14647 S 50TH STREET","PHOENIX","AZ ","85044","","4809615370","7-Charter school agency","33.313100","-111.974400","90332","Kindergarten","8th Grade","Arizona","118"
"DAISY EDUCATION CORPORATION DBA SONORAN SCIENCE ACADEMY - PH","Arizona","0400776","MARICOPA COUNTY","04013","04","1","14647 SOUTH 50TH ST","PHOENIX","AZ ","85044","","14647 S. 50TH STREET","PHOENIX","AZ ","85044","","5206653400","7-Charter school agency","33.313500","-111.976800","89914","Kindergarten","12th Grade","Arizona","253"
"DEER VALLEY CHARTER SCHOOLS  INC.","Arizona","0400278","MARICOPA COUNTY","04013","04","1","3050 WEST AGUA FRIA FREEWAY","PHOENIX","AZ ","85027","","3050 W. AGUA FRIA FREEWAY","PHOENIX","AZ ","85027","","6024676874","7-Charter school agency","33.669300","-112.125000","79496","9th Grade","12th Grade","Arizona","24"
"DEER VALLEY UNIFIED DISTRICT","Arizona","0407750","MARICOPA COUNTY","04013","04","38","20402 NORTH 15TH AVE","PHOENIX","AZ ","85027","3699","20402 N 15TH AVE","PHOENIX","AZ ","85027","3699","6234455000","1-Local school district","33.670700","-112.092900","4246","Prekindergarten","12th Grade","Arizona","33395"
"DESERT HEIGHTS CHARTER SCHOOLS","Arizona","0400610","MARICOPA COUNTY","04013","04","2","5821 WEST BEVERLY LN","GLENDALE","AZ ","85306","","5821 W BEVERLY LN","GLENDALE","AZ ","85306","","6028962900","7-Charter school agency","33.633200","-112.182300","81099","Kindergarten","12th Grade","Arizona","797"
"DESERT ROSE ACADEMY INC.","Arizona","0400322","PIMA COUNTY","04019","04","1","3686 WEST ORANGE GROVE RD","TUCSON","AZ ","85741","","326 WEST FT LOWELL RD","TUCSON","AZ ","85705","","5207974884","7-Charter school agency","32.323400","-111.042900","79441","9th Grade","12th Grade","Arizona","212"
"DESERT SKY COMMUNITY SCHOOL  INC.","Arizona","0400448","PIMA COUNTY","04019","04","1","1350 NORTH ARCADIA AVE","TUCSON","AZ ","85712","","1350 N ARCADIA AVE","TUCSON","AZ ","85712","","5207453888","7-Charter school agency","32.239300","-110.888000","88308","Kindergarten","5th Grade","Arizona","48"
"DESERT SPRINGS ACADEMY","Arizona","0400206","PIMA COUNTY","04019","04","1","3833 EAST 2ND ST","TUCSON","AZ ","85716","","3833 E. 2ND STREET","TUCSON","AZ ","85716","","5203219233","7-Charter school agency","32.234800","-110.910500","10969","Kindergarten","10th Grade","Arizona","148"
"DESERT STAR COMMUNITY SCHOOL  INC.","Arizona","0400439","YAVAPAI COUNTY","04025","04","1","1240 SOUTH RECYCLER RD","CORNVILLE","AZ ","86325","","1240 S. RECYCLER RD.","CORNVILLE","AZ ","86325","","9282820171","7-Charter school agency","34.717200","-111.887900","88321","Kindergarten","8th Grade","Arizona","166"
"DESTINY SCHOOL  INC.","Arizona","0400339","GILA COUNTY","04007","04","1","22 PRICKLY PEAR DR","GLOBE","AZ ","85501","","798 E. PRICKLY PEAR DR.","GLOBE","AZ ","85501","","9284250925","7-Charter school agency","33.389200","-110.770200","6258","Kindergarten","8th Grade","Arizona","295"
"DEVELOPING INNOVATIONS IN NAVAJO EDUCATION  INC. (DINE  INC.","Arizona","0400314","NAVAJO COUNTY","04017","04","1","HC 63 DINE SOUTHWEST HIGH SCH","WINSLOW","AZ ","86047","","HC 63 BOX 303","WINSLOW","AZ ","86047","","9286573272","7-Charter school agency","35.027200","-110.701400","79269","9th Grade","12th Grade","Arizona","27"
"DISCOVERY PLUS ACADEMY","Arizona","0400141","GRAHAM COUNTY","04009","04","1","852 WEST 250 NORTH","PIMA","AZ ","85543","","P.O. BOX 1089","PIMA","AZ ","85543","","9284852498","7-Charter school agency","32.901600","-109.844900","6357","Kindergarten","6th Grade","Arizona","102"
"DOUBLE ADOBE ELEMENTARY DISTRICT","Arizona","0402490","COCHISE COUNTY","04003","04","1","7081 NORTH CENTRAL HWY","MCNEAL","AZ ","85617","9710","7081 N CENTRAL HWY","MCNEAL","AZ ","85617","9710","5203643041","1-Local school district","31.467500","-109.698200","4179","Prekindergarten","12th Grade","Arizona","57"
"DOUGLAS UNIFIED DISTRICT","Arizona","0402530","COCHISE COUNTY","04003","04","9","1132 12TH ST","DOUGLAS","AZ ","85607","","1132 12TH ST","DOUGLAS","AZ ","85607","","5203642447","1-Local school district","31.346600","-109.545000","4174","Prekindergarten","12th Grade","Arizona","3749"
"DUNCAN UNIFIED DISTRICT","Arizona","0402600","GREENLEE COUNTY","04011","04","2","108 STADIUM AVE","DUNCAN","AZ ","85534","0697","P O BOX 710","DUNCAN","AZ ","85534","0697","9283592472","1-Local school district","32.724100","-109.108900","4228","Prekindergarten","12th Grade","Arizona","339"
"DYSART UNIFIED DISTRICT","Arizona","0402690","MARICOPA COUNTY","04013","04","24","15802 NORTH PARKVIEW PLACE","SURPRISE","AZ ","85374","","15802 NORTH PARKVIEW PLACE","SURPRISE","AZ ","85374","","6238767000","1-Local school district","33.627800","-112.382700","4243","Prekindergarten","12th Grade","Arizona","26121"
"E-INSTITUTE CHARTER SCHOOLS  INC.","Arizona","0400311","MARICOPA COUNTY","04013","04","7","4744 WEST GROVERS AVE","GLENDALE","AZ ","85308","","4744 W. GROVERS AVE.","GLENDALE","AZ ","85308","","6025478806","7-Charter school agency","33.648500","-112.162100","79059","9th Grade","12th Grade","Arizona","794"
"E.A.G.L.E. ACADEMY  INC.","Arizona","0400249","MOHAVE COUNTY","04015","04","0","423 SOUTH COLORADO RD","GOLDEN VALLEY","AZ ","86413","","423 S. COLORADO RD.","GOLDEN VALLEY","AZ ","86413","","9285653400","7-Charter school agency","35.216700","-114.236200","5173","Kindergarten","12th Grade","Arizona","†"
"EAGLE COLLEGE PREP II  INC. DBA EAGLE COLLEGE PREP HARMONY","Arizona","0400849","MARICOPA COUNTY","04013","04","1","2435 EAST PECAN RD","PHOENIX","AZ ","85040","","2435 E. PECAN RD.","PHOENIX","AZ ","85040","","6028857333","7-Charter school agency","33.394700","-112.028500","91170","Kindergarten","5th Grade","Arizona","222"
"EAGLE ELEMENTARY DISTRICT","Arizona","0400607","GREENLEE COUNTY","04011","04","0","UPPER EAGLE CREEK","CLIFTON","AZ ","85533","","P O BOX 1566","CLIFTON","AZ ","85533","","9288652822","1-Local school district","33.335000","-109.486900","4232","Prekindergarten","8th Grade","Arizona","†"
"EAGLE SOUTH MOUNTAIN CHARTER  INC.","Arizona","0400763","MARICOPA COUNTY","04013","04","1","2450 WEST SOUTH MOUNTAIN AVE","PHOENIX","AZ ","85041","","2450 WEST SOUTH MOUNTAIN AVE.","PHOENIX","AZ ","85041","","6023235400","7-Charter school agency","33.371300","-112.112500","89850","Kindergarten","12th Grade","Arizona","648"
"EAST MESA CHARTER ELEMENTARY SCHOOL  INC.","Arizona","0400425","MARICOPA COUNTY","04013","04","1","9701 EAST SOUTHERN AVE","MESA","AZ ","85209","","18052 N. BLACK CANYON HIGHWAY","PHOENIX","AZ ","85053","","6025477960","7-Charter school agency","33.392200","-111.622500","87401","Kindergarten","6th Grade","Arizona","647"
"EAST VALLEY ACADEMY","Arizona","0400189","MARICOPA COUNTY","04013","04","1","1858 EAST BROWN RD","MESA","AZ ","85203","","910 N. 85TH PLACE","SCOTTSDALE","AZ ","85257","","4809463071","7-Charter school agency","33.437600","-111.790300","10971","Kindergarten","6th Grade","Arizona","29"
"EAST VALLEY INSTITUTE OF TECHNOLOGY","Arizona","0409731","MARICOPA COUNTY","04013","04","48","1601 WEST MAIN ST","MESA","AZ ","85201","6910","1601 W MAIN STREET","MESA","AZ ","85201","6910","4804614000","1-Local school district","33.414800","-111.865500","4516","9th Grade","12th Grade","Arizona","126"
"EASTPOINTE HIGH SCHOOL  INC.","Arizona","0400261","PIMA COUNTY","04019","04","1","8495 EAST BROADWAY","TUCSON","AZ ","85710","","8495 EAST BROADWAY","TUCSON","AZ ","85710","","5207318180","7-Charter school agency","32.221600","-110.810900","78833","9th Grade","12th Grade","Arizona","131"
"ED AHEAD","Arizona","0400817","PIMA COUNTY","04019","04","1","3025 NORTH WINSTEL","TUCSON","AZ ","85716","","3025 NORTH WINSTEL","TUCSON","AZ ","85716","","5204651415","7-Charter school agency","32.262200","-110.912500","90506","Kindergarten","5th Grade","Arizona","101"
"EDGE SCHOOL  INC.  THE","Arizona","0400078","PIMA COUNTY","04019","04","2","2555 EAST FIRST ST","TUCSON","AZ ","85716","4153","2555 E FIRST STREET","TUCSON","AZ ","85716","4153","5208811389","7-Charter school agency","32.235300","-110.934300","4421","9th Grade","12th Grade","Arizona","251"
"EDKEY  INC.","Arizona","0400245","MARICOPA COUNTY","04013","04","0","1460 SOUTH HORNE","MESA","AZ ","85204","","1460 S. HORNE","MESA","AZ ","85204","","4804613200","7-Charter school agency","33.387400","-111.816500","79216","Kindergarten","12th Grade","Arizona","†"
"EDKEY  INC. - ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS","Arizona","0400653","MARICOPA COUNTY","04013","04","2","2820 WEST KELTON LN","PHOENIX","AZ ","85053","","1460 SOUTH HORNE","MESA","AZ ","85204","","4804613200","7-Charter school agency","33.637200","-112.119500","79981","6th Grade","12th Grade","Arizona","439"
"EDKEY  INC. - PATHFINDER ACADEMY","Arizona","0400638","MARICOPA COUNTY","04013","04","2","1460 SOUTH HORNE","MESA","AZ ","85204","","1460 S. HORNE","MESA","AZ ","85204","","4804613200","7-Charter school agency","33.387400","-111.816500","81045","Kindergarten","8th Grade","Arizona","203"
"EDKEY  INC. - REDWOOD ACADEMY","Arizona","0400637","MARICOPA COUNTY","04013","04","1","1460 SOUTH HORNE","MESA","AZ ","85204","","1460 S. HORNE","MESA","AZ ","85204","","4804613200","7-Charter school agency","33.387400","-111.816500","81043","Kindergarten","8th Grade","Arizona","312"
"EDKEY  INC. - SEQUOIA CHARTER SCHOOL","Arizona","0400244","MARICOPA COUNTY","04013","04","2","1460 SOUTH HORNE","MESA","AZ ","85204","","1460 S. HORNE","MESA","AZ ","85204","","4804613200","7-Charter school agency","33.387400","-111.816500","6446","Kindergarten","12th Grade","Arizona","1081"
"EDKEY  INC. - SEQUOIA CHOICE SCHOOLS","Arizona","0400157","MARICOPA COUNTY","04013","04","3","1460 SOUTH HORNE","MESA","AZ ","85204","","1460 SOUTH HORNE","MESA","AZ ","85204","","4806557037","7-Charter school agency","33.388100","-111.814300","4329","Kindergarten","12th Grade","Arizona","696"
"EDKEY  INC. - SEQUOIA PATHWAY ACADEMY","Arizona","0400904","MARICOPA COUNTY","04013","04","0","1460 SOUTH HORNE","MESA","AZ ","85204","","1460 SOUTH HORNE","MESA","AZ ","85204","","4804613200","7-Charter school agency","33.387400","-111.816500","92226","Kindergarten","12th Grade","Arizona","1016"
"EDKEY  INC. - SEQUOIA RANCH SCHOOL","Arizona","0400641","MARICOPA COUNTY","04013","04","2","1460 SOUTH HORNE","MESA","AZ ","85204","","1460 S. HORNE","MESA","AZ ","85204","","4804613200","7-Charter school agency","33.387400","-111.816500","81052","Kindergarten","12th Grade","Arizona","558"
"EDKEY  INC. - SEQUOIA SCHOOL FOR THE DEAF AND HARD OF HEARIN","Arizona","0400640","MARICOPA COUNTY","04013","04","1","1460 SOUTH HORNE","MESA","AZ ","85204","","1460 S. HORNE","MESA","AZ ","85204","","4804613200","7-Charter school agency","33.387400","-111.816500","81050","Kindergarten","12th Grade","Arizona","72"
"EDKEY  INC. - SEQUOIA VILLAGE SCHOOL","Arizona","0400246","NAVAJO COUNTY","04017","04","1","982 FULL HOUSE LN","SHOW LOW","AZ ","85901","","1460 S. HORNE","MESA","AZ ","85204","","4804613200","7-Charter school agency","34.284400","-110.122600","79211","Kindergarten","8th Grade","Arizona","286"
"EDUCATIONAL IMPACT  INC.","Arizona","0400613","PIMA COUNTY","04019","04","2","1950 EAST PLACITA SIN NOMBRE","TUCSON","AZ ","85718","","1950 E. PLACITA SIN NOMBRE","TUCSON","AZ ","85718","","6028216900","7-Charter school agency","32.330000","-110.943200","81123","Kindergarten","5th Grade","Arizona","210"
"EDUCATIONAL OPTIONS FOUNDATION","Arizona","0400816","MARICOPA COUNTY","04013","04","2","2150 EAST SOUTHERN AVE","TEMPE","AZ ","85282","","2150 E SOUTHERN AVENUE","TEMPE","AZ ","85282","","4806213365","7-Charter school agency","33.394000","-111.893500","90201","7th Grade","12th Grade","Arizona","311"
"EDUPRENEURSHIP  INC.","Arizona","0400055","MARICOPA COUNTY","04013","04","1","2632 WEST AUGUSTA AVE","PHOENIX","AZ ","85051","4196","2632 W. AUGUSTA AVE.","PHOENIX","AZ ","85051","4196","6029738998","7-Charter school agency","33.551200","-112.115500","4341","Kindergarten","8th Grade","Arizona","83"
"EDUPRIZE SCHOOLS  LLC","Arizona","0400746","PINAL COUNTY","04021","04","3","4567 WEST ROBERTS","QUEEN CREEK","AZ ","85242","","4567 W ROBERTS","QUEEN CREEK","AZ ","85242","","4808881610","7-Charter school agency","33.175200","-111.615200","89412","Kindergarten","12th Grade","Arizona","3748"
"EL CENTRO FOR THE STUDY OF PRIMARY AND SECONDARY EDUCATION","Arizona","0400296","PIMA COUNTY","04019","04","1","2797 NORTH INTROSPECT DR","TUCSON","AZ ","85745","","2797 N. INTROSPECT DR.","TUCSON","AZ ","85745","","5208826216","7-Charter school agency","32.260800","-111.021700","79640","3rd Grade","8th Grade","Arizona","92"
"EL PUEBLO INTEGRAL - TEACHING & LEARNING COLLABORATIVE","Arizona","0400433","PIMA COUNTY","04019","04","1","3851 NORTH VINES END PLACE","TUCSON","AZ ","85719","","3851 NORTH VINES END PLACE","TUCSON","AZ ","85719","","5206247552","7-Charter school agency","32.276700","-110.950700","87440","6th Grade","8th Grade","Arizona","74"
"ELFRIDA ELEMENTARY DISTRICT","Arizona","0402760","COCHISE COUNTY","04003","04","1","4070 JEFFERSON RD","ELFRIDA","AZ ","85610","0328","P O BOX 328","ELFRIDA","AZ ","85610","0328","5206423428","1-Local school district","31.686300","-109.680100","4185","Prekindergarten","8th Grade","Arizona","122"
"ELOY ELEMENTARY DISTRICT","Arizona","0402790","PINAL COUNTY","04021","04","3","1011 NORTH SUNSHINE BLVD","ELOY","AZ ","85231","2178","1011 N SUNSHINE BLVD","ELOY","AZ ","85231","2178","5204662120","1-Local school district","32.759600","-111.550500","4448","Prekindergarten","8th Grade","Arizona","994"
"EMPIRE ELEMENTARY DISTRICT","Arizona","0402820","PIMA COUNTY","04019","04","0","13200 EAST GREATERVILLE RD","SONOITA","AZ ","85637","0114","HC1 BOX 1100","SONOITA","AZ ","85637","0114","5204550529","1-Local school district","31.775000","-110.713800","4415","Prekindergarten","8th Grade","Arizona","8"
"EMPLOY-ABILITY UNLIMITED  INC.","Arizona","0400133","MARICOPA COUNTY","04013","04","2","7785 WEST PEORIA AVE","PEORIA","AZ ","85345","","7785 W. PEORIA AVE.","PEORIA","AZ ","85345","","6239301734","7-Charter school agency","33.580500","-112.227400","6375","Kindergarten","12th Grade","Arizona","274"
"EMPOWER COLLEGE PREP","Arizona","0400877","MARICOPA COUNTY","04013","04","1","1718 WEST COLTER ST","PHOENIX","AZ ","85015","","1718 W. COLTER ST.","PHOENIX","AZ ","85015","","6025016602","7-Charter school agency","33.513400","-112.096400","91277","3rd Grade","12th Grade","Arizona","184"
"ESPERANZA COMMUNITY COLLEGIAL ACADEMY","Arizona","0400421","MARICOPA COUNTY","04013","04","1","2507 EAST BELL RD","PHOENIX","AZ ","85032","","2507 E. BELL ROAD","PHOENIX","AZ ","85032","","6029961125","7-Charter school agency","33.640400","-112.028200","87336","9th Grade","12th Grade","Arizona","39"
"ESPIRITU COMMUNITY DEVELOPMENT CORP.","Arizona","0400895","MARICOPA COUNTY","04013","04","1","4848 SOUTH 2ND ST","PHOENIX","AZ ","85040","","4848 SOUTH 2ND STREET","PHOENIX","AZ ","85040","","6022437788","7-Charter school agency","33.401900","-112.071100","92250","Kindergarten","6th Grade","Arizona","445"
"ESPIRITU COMMUNITY DEVELOPMENT CORP.","Arizona","0400052","MARICOPA COUNTY","04013","04","1","4848 SOUTH 2ND ST","PHOENIX","AZ ","85040","2122","4848 SOUTH 2ND STREET","PHOENIX","AZ ","85040","2122","6022437788","7-Charter school agency","33.401900","-112.071100","4335","Kindergarten","12th Grade","Arizona","299"
"EXCALIBUR CHARTER SCHOOLS  INC.","Arizona","0400235","PINAL COUNTY","04021","04","2","1045 SOUTH SAN MARCOS","APACHE JUNCTION","AZ ","85120","","1045 SOUTH SAN MARCOS","APACHE JUNCTION","AZ ","85120","","4803739575","7-Charter school agency","33.405100","-111.554100","79214","Kindergarten","12th Grade","Arizona","346"
"FIT KIDS  INC. DBA CHAMPION SCHOOLS","Arizona","0400191","MARICOPA COUNTY","04013","04","1","7900 SOUTH JESSE OWENS PARKWAY","PHOENIX","AZ ","85042","","7900 SOUTH JESSE OWENS PARKWAY","PHOENIX","AZ ","85042","","6023416527","7-Charter school agency","33.375200","-112.069800","78783","Kindergarten","8th Grade","Arizona","560"
"FLAGSTAFF ARTS AND LEADERSHIP ACADEMY","Arizona","0400019","COCONINO COUNTY","04005","04","1","3401 NORTH FORT VALLEY RD","FLAGSTAFF","AZ ","86001","8349","3401 N FORT VALLEY ROAD","FLAGSTAFF","AZ ","86001","8349","9287797223","7-Charter school agency","35.237900","-111.668800","4202","7th Grade","12th Grade","Arizona","311"
"FLAGSTAFF JUNIOR ACADEMY","Arizona","0400098","COCONINO COUNTY","04005","04","1","306 WEST CEDAR AVE","FLAGSTAFF","AZ ","86001","1413","306 W. CEDAR AVENUE","FLAGSTAFF","AZ ","86001","1413","9287746007","7-Charter school agency","35.213600","-111.645900","4207","Kindergarten","8th Grade","Arizona","278"
"FLAGSTAFF UNIFIED DISTRICT","Arizona","0402860","COCONINO COUNTY","04005","04","15","3285 EAST SPARROW","FLAGSTAFF","AZ ","86004","7795","3285 E. SPARROW","FLAGSTAFF","AZ ","86004","7795","9285276000","1-Local school district","35.199100","-111.606700","4192","Prekindergarten","12th Grade","Arizona","9772"
"FLORENCE CRITTENTON SERVICES OF ARIZONA  INC.","Arizona","0400144","MARICOPA COUNTY","04013","04","1","715 WEST MARIPOSA ST","PHOENIX","AZ ","85013","","715 WEST MARIPOSA STREET","PHOENIX","AZ ","85013","","6022747318","7-Charter school agency","33.508000","-112.083400","4300","9th Grade","12th Grade","Arizona","127"
"FLORENCE UNIFIED SCHOOL DISTRICT","Arizona","0402920","PINAL COUNTY","04021","04","12","1000 SOUTH MAIN ST","FLORENCE","AZ ","85132","0829","P O BOX 2850","FLORENCE","AZ ","85232","0829","5208663500","1-Local school district","33.022500","-111.390000","4437","Prekindergarten","12th Grade","Arizona","7984"
"FLOWING WELLS UNIFIED DISTRICT","Arizona","0403010","PIMA COUNTY","04019","04","11","1556 WEST PRINCE RD","TUCSON","AZ ","85705","3024","1556 W PRINCE RD","TUCSON","AZ ","85705","3024","5206968800","1-Local school district","32.272300","-110.999800","4405","Prekindergarten","12th Grade","Arizona","5482"
"FOOTHILLS ACADEMY","Arizona","0400036","MARICOPA COUNTY","04013","04","1","7191 EAST ASHLER HILLS DR","SCOTTSDALE","AZ ","85266","","7191 E. ASHLER HILLS DRIVE","SCOTTSDALE","AZ ","85266","","4804885583","7-Charter school agency","33.777000","-111.926600","4309","Kindergarten","12th Grade","Arizona","370"
"FORREST ELEMENTARY DISTRICT","Arizona","0403030","COCHISE COUNTY","04003","04","0","4912 WEST HWY 80","DOUGLAS","AZ ","85607","","PO BOX 122","MCNEAL","AZ ","85617","","5205086805","1-Local school district","31.379900","-109.747000","4183","Prekindergarten","8th Grade","Arizona","†"
"FORT HUACHUCA ACCOMMODATION DISTRICT","Arizona","0403150","COCHISE COUNTY","04003","04","3","21110 HINES RD","FT. HUACHUCA","AZ ","85613","","P O BOX 12954","FT HUACHUCA","AZ ","85670","0954","5204598199","4-Regional education services agency","31.547500","-110.369400","4167","Prekindergarten","8th Grade","Arizona","1057"
"FORT THOMAS UNIFIED DISTRICT","Arizona","0403200","GRAHAM COUNTY","04009","04","3","15560 WEST ELEMENTARY SCHOOL R","FORT THOMAS","AZ ","85536","0028","PO BOX 300","FORT THOMAS","AZ ","85536","0028","9284859423","1-Local school district","33.036000","-109.964700","4221","Prekindergarten","12th Grade","Arizona","575"
"FOUNDING FATHERS ACADEMIES  INC","Arizona","0400398","NAVAJO COUNTY","04017","04","1","40 SOUTH 11TH ST","SHOW LOW","AZ ","85901","","40 SOUTH 11TH STREET","SHOW LOW","AZ ","85901","","9285375432","7-Charter school agency","34.248900","-110.030800","79973","Kindergarten","12th Grade","Arizona","157"
