"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"PARADIGM HIGH SCHOOL","Utah","4900052","SALT LAKE COUNTY","49035","49","1","11577 SOUTH 3600 WEST","SOUTH JORDAN","UT ","84095","","11577 S 3600 W","SOUTH JORDAN","UT ","84095","","8016461018","7-Charter school agency","40.540900","-111.975500","9C","7th Grade","12th Grade","Utah","645"
"PARK CITY DISTRICT","Utah","4900750","SUMMIT COUNTY","49043","49","12","2700 KEARNS BLVD","PARK CITY","UT ","84060","7476","2700 KEARNS BLVD","PARK CITY","UT ","84060","7476","4356455600","1-Local school district","40.668400","-111.486000","22","Prekindergarten","12th Grade","Utah","4829"
"PINNACLE CANYON ACADEMY","Utah","4900008","CARBON COUNTY","49007","49","1","210 NORTH 600 EAST","PRICE","UT ","84501","","210 N 600 E","PRICE","UT ","84501","","4356138102","7-Charter school agency","39.603300","-110.798600","86","Prekindergarten","12th Grade","Utah","523"
"PIONEER HIGH SCHOOL FOR THE PERFORMING ARTS","Utah","4900164","UTAH COUNTY","49049","49","1","555 EAST MAIN ST","AMERICAN FORK","UT ","84003","","555 E. MAIN STREET","AMERICAN FORK","UT ","84003","","4356682586","7-Charter school agency","40.376700","-111.783800","9H","9th Grade","12th Grade","Utah","460"
"PIUTE DISTRICT","Utah","4900780","PIUTE COUNTY","49031","49","5","500 NORTH MAIN","JUNCTION","UT ","84740","0069","P O BOX 69","JUNCTION","UT ","84740","0069","8555772912","1-Local school district","38.244300","-112.220000","23","Prekindergarten","12th Grade","Utah","327"
"PROMONTORY SCHOOL OF EXPEDITIONARY LEARNING","Utah","4900157","BOX ELDER COUNTY","49003","49","1","1051 WEST 2700 SOUTH","PERRY","UT ","84302","","1051 W 2700 S","PERRY","UT ","84302","","4359191900","7-Charter school agency","41.461400","-112.040200","6H","Kindergarten","8th Grade","Utah","464"
"PROVIDENCE HALL","Utah","4900124","SALT LAKE COUNTY","49035","49","1","4795 WEST MT OGDEN PEAK DR","HERRIMAN","UT ","84096","","4795 W MT OGDEN PEAK DRIVE","HERRIMAN","UT ","84096","","8017278260","7-Charter school agency","40.485000","-112.004300","9E","Kindergarten","11th Grade","Utah","1542"
"PROVO DISTRICT","Utah","4900810","UTAH COUNTY","49049","49","24","280 WEST 940 NORTH","PROVO","UT ","84604","3394","280 W 940 N","PROVO","UT ","84604","3394","8013744800","1-Local school district","40.246400","-111.663600","38","Prekindergarten","12th Grade","Utah","15181"
"QUEST ACADEMY","Utah","4900132","WEBER COUNTY","49057","49","1","4862 WEST 4000 SOUTH","WEST HAVEN","UT ","84401","","4862 W 4000 S","WEST HAVEN","UT ","84401","","8017319859","7-Charter school agency","41.190800","-112.097000","1F","Kindergarten","9th Grade","Utah","950"
"RANCHES ACADEMY","Utah","4900064","UTAH COUNTY","49049","49","1","7789 TAWNY OWL CIRCLE","EAGLE MOUNTAIN","UT ","84005","","7789 TAWNY OWL CIR","EAGLE MOUNTAIN","UT ","84005","","8017894000","7-Charter school agency","40.359200","-111.985100","A2","Kindergarten","7th Grade","Utah","364"
"REAGAN ACADEMY","Utah","4900032","UTAH COUNTY","49049","49","1","1143 WEST CENTER","SPRINGVILLE","UT ","84663","","1143 W CENTER","SPRINGVILLE","UT ","84663","","8014897828","7-Charter school agency","40.166800","-111.628700","7B","Kindergarten","8th Grade","Utah","673"
"RENAISSANCE ACADEMY","Utah","4900038","UTAH COUNTY","49049","49","1","3435 NORTH 1120 EAST","LEHI","UT ","84043","","3435 N 1120 E","LEHI","UT ","84043","","8017684202","7-Charter school agency","40.429800","-111.832200","1D","Kindergarten","9th Grade","Utah","711"
"RICH DISTRICT","Utah","4900840","RICH COUNTY","49033","49","5","25 SOUTH 100 WEST","RANDOLPH","UT ","84064","0067","P O BOX 67","RANDOLPH","UT ","84064","0067","4357932135","1-Local school district","41.665000","-111.187800","24","Prekindergarten","12th Grade","Utah","487"
"ROCKWELL CHARTER HIGH SCHOOL","Utah","4900125","UTAH COUNTY","49049","49","1","3435 EAST STONEBRIDGE LN","EAGLE MOUNTAIN","UT ","84005","","3435 E STONEBRIDGE LANE","EAGLE MOUNTAIN","UT ","84005","","8017897625","7-Charter school agency","40.378500","-111.976100","2F","7th Grade","12th Grade","Utah","532"
"SALT LAKE ARTS ACADEMY","Utah","4900018","SALT LAKE COUNTY","49035","49","1","844 SOUTH 200 EAST","SALT LAKE CITY","UT ","84111","","844 S 200 E","SALT LAKE CITY","UT ","84111","","8015311173","7-Charter school agency","40.750900","-111.885900","97","5th Grade","8th Grade","Utah","389"
"SALT LAKE CENTER FOR SCIENCE EDUCATION","Utah","4900123","SALT LAKE COUNTY","49035","49","1","1400 WEST GOODWIN AVE","SALT LAKE CITY","UT ","84116","","1400 W GOODWIN AVE","SALT LAKE CITY","UT ","84116","","8015788226","7-Charter school agency","40.795700","-111.931800","4F","6th Grade","12th Grade","Utah","379"
"SALT LAKE DISTRICT","Utah","4900870","SALT LAKE COUNTY","49035","49","42","440 EAST 100 SOUTH","SALT LAKE CITY","UT ","84111","1898","440 E 100 S","SALT LAKE CITY","UT ","84111","1898","8015788599","1-Local school district","40.766700","-111.879100","36","Prekindergarten","12th Grade","Utah","24597"
"SALT LAKE SCHOOL FOR THE PERFORMING ARTS","Utah","4900050","SALT LAKE COUNTY","49035","49","1","2291 SOUTH 2000 EAST","SALT LAKE CITY","UT ","84106","","2291 S 2000 E","SALT LAKE CITY","UT ","84106","","8014666700","7-Charter school agency","40.720800","-111.834300","7D","9th Grade","12th Grade","Utah","294"
"SAN JUAN DISTRICT","Utah","4900900","SAN JUAN COUNTY","49037","49","14","200 NORTH MAIN ST","BLANDING","UT ","84511","3600","200 N MAIN STREET","BLANDING","UT ","84511","3600","4356781211","1-Local school district","37.627500","-109.478000","25","Prekindergarten","12th Grade","Utah","3135"
"SCHOLAR ACADEMY","Utah","4900170","DAVIS COUNTY","49011","49","0","352 NORTH FLINT ST","KAYSVILLE","UT ","84037","","943 E. TANGLEWOOD","ERDA","UT ","84074","","4358304476","7-Charter school agency","41.041000","-111.964300","6J","†","†","Utah","†"
"SEVIER DISTRICT","Utah","4900930","SEVIER COUNTY","49041","49","14","180 EAST 600 NORTH","RICHFIELD","UT ","84701","1899","180 E 600 N","RICHFIELD","UT ","84701","1899","4358968214","1-Local school district","38.776500","-112.081500","26","Prekindergarten","12th Grade","Utah","4785"
"SOLDIER HOLLOW CHARTER SCHOOL","Utah","4900011","WASATCH COUNTY","49051","49","1","2002 OLYMPIC DR","MIDWAY","UT ","84049","","2002 OLYMPIC DRIVE","MIDWAY","UT ","84049","","4356541347","7-Charter school agency","40.481700","-111.495500","89","Kindergarten","8th Grade","Utah","295"
"SOUTH SANPETE DISTRICT","Utah","4900960","SANPETE COUNTY","49039","49","8","39 SOUTH MAIN","MANTI","UT ","84642","1398","39 S MAIN","MANTI","UT ","84642","1398","4358352261","1-Local school district","39.264800","-111.637000","27","Prekindergarten","12th Grade","Utah","3309"
"SOUTH SUMMIT DISTRICT","Utah","4900990","SUMMIT COUNTY","49043","49","4","375 EAST 300 SOUTH","KAMAS","UT ","84036","9631","375 E 300 S","KAMAS","UT ","84036","9631","4357834301","1-Local school district","40.638300","-111.272700","28","Prekindergarten","12th Grade","Utah","1509"
"SOUTHEAST ED SERVICE CENTER","Utah","4900029","CARBON COUNTY","49007","49","0","685 EAST 200 SOUTH","PRICE","UT ","84501","","685 E 200 S","PRICE","UT ","84501","","4356371173","4-Regional education services agency","39.596700","-110.811000","77","Prekindergarten","12th Grade","Utah","†"
"SOUTHWEST ED. DEV. CENTER","Utah","4900031","IRON COUNTY","49021","49","0","520 WEST 800 SOUTH","CEDAR CITY","UT ","84720","","520 W 800 S","CEDAR CITY","UT ","84720","","4355862865","4-Regional education services agency","37.663500","-113.070000","78","Prekindergarten","12th Grade","Utah","†"
"SPECTRUM ACADEMY","Utah","4900042","DAVIS COUNTY","49011","49","1","575 NORTH CUTLER DR","NORTH SALT LAKE","UT ","84054","","575 CUTLER DRIVE","NORTH SALT LAKE","UT ","84054","","8019360318","7-Charter school agency","40.850200","-111.931900","3D","Kindergarten","12th Grade","Utah","539"
"SUCCESS ACADEMY","Utah","4900037","IRON COUNTY","49021","49","1","351 WEST UNIVERSITY BLVD MC205","CEDAR CITY","UT ","84720","","351 W UNIVERSITY BLVD MULTIPUR","CEDAR CITY","UT ","84720","","4358658790","7-Charter school agency","37.677300","-113.067900","A9","9th Grade","12th Grade","Utah","375"
"SUMMIT ACADEMY","Utah","4900066","SALT LAKE COUNTY","49035","49","1","1285 EAST 13200 SOUTH","DRAPER","UT ","84020","","1285 E 13200 S","DRAPER","UT ","84020","","8012312523","7-Charter school agency","40.512500","-111.855700","A4","Kindergarten","8th Grade","Utah","997"
"SUMMIT ACADEMY HIGH SCHOOL","Utah","4900148","SALT LAKE COUNTY","49035","49","1","14942 SOUTH 560 WEST","BLUFFDALE","UT ","84065","","14942 S 560 W","BLUFFDALE","UT ","84065","","8015729007","7-Charter school agency","40.510400","-111.951800","7G","9th Grade","12th Grade","Utah","500"
"SYRACUSE ARTS ACADEMY","Utah","4900044","DAVIS COUNTY","49011","49","1","2893 WEST 1700 SOUTH","SYRACUSE","UT ","84075","","2893 W 1700 S","SYRACUSE","UT ","84075","","8017792066","7-Charter school agency","41.089200","-112.081700","4D","Kindergarten","9th Grade","Utah","1025"
"THOMAS EDISON - LEA","Utah","4900015","CACHE COUNTY","49005","49","2","180 EAST 2600 NORTH","NORTH LOGAN","UT ","84341","","180 E 2600 N","NORTH LOGAN","UT ","84341","","4357872820","7-Charter school agency","41.779500","-111.829200","94","Kindergarten","9th Grade","Utah","1311"
"TIMPANOGOS ACADEMY","Utah","4900016","UTAH COUNTY","49049","49","1","70 SOUTH 100 EAST","LINDON","UT ","84042","","70 S TITAN TRAIL","LINDON","UT ","84042","","8017854979","7-Charter school agency","40.337500","-111.713100","95","Kindergarten","8th Grade","Utah","437"
"TINTIC DISTRICT","Utah","4901020","JUAB COUNTY","49023","49","7","55 EAST MAIN","EUREKA","UT ","84628","0210","PO BOX 210","EUREKA","UT ","84628","0210","4354336363","1-Local school district","39.955500","-112.113700","29","Prekindergarten","12th Grade","Utah","275"
"TOOELE DISTRICT","Utah","4901050","TOOELE COUNTY","49045","49","28","92 SOUTH LODESTONE WAY","TOOELE","UT ","84074","2035","92 S LODESTONE WAY","TOOELE","UT ","84074","2035","4358331900","1-Local school district","40.537300","-112.341800","30","Prekindergarten","12th Grade","Utah","14324"
"TUACAHN HIGH SCHOOL FOR THE PERFORMING ARTS","Utah","4900012","WASHINGTON COUNTY","49053","49","1","1100 TUACAHN DR","IVINS","UT ","84738","","1100 TUACAHN DR","IVINS","UT ","84738","","4356523201","7-Charter school agency","37.190700","-113.658500","90","9th Grade","12th Grade","Utah","381"
"UINTAH DISTRICT","Utah","4901080","UINTAH COUNTY","49047","49","13","635 WEST 200 SOUTH","VERNAL","UT ","84078","3099","635 W 200 S","VERNAL","UT ","84078","3099","4357813100","1-Local school district","40.452400","-109.541000","31","Prekindergarten","12th Grade","Utah","7778"
"UINTAH RIVER HIGH","Utah","4900013","UINTAH COUNTY","49047","49","1","998 EAST 7500 SOUTH","FORT DUCHESNE","UT ","84026","","998 E 7500 S","FORT DUCHESNE","UT ","84026","","4357254088","7-Charter school agency","40.285400","-109.858900","92","9th Grade","12th Grade","Utah","74"
"UTAH CAREER PATH HIGH SCHOOL","Utah","4900171","DAVIS COUNTY","49011","49","1","550 EAST 300 SOUTH","KAYSVILLE","UT ","84037","","550 E 300 S","KAYSVILLE","UT ","84037","","8014449378","7-Charter school agency","41.030000","-111.926300","9I","9th Grade","12th Grade","Utah","173"
"UTAH CONNECTIONS ACADEMY","Utah","4900151","DAVIS COUNTY","49011","49","1","596 WEST 750 SOUTH","WOODS CROSS","UT ","84010","","596 W 750 S STE 110","WOODS CROSS","UT ","84010","","8003826010","7-Charter school agency","40.882000","-111.895600","2H","Kindergarten","12th Grade","Utah","687"
"UTAH COUNTY ACADEMY OF SCIENCE (UCAS)","Utah","4900020","UTAH COUNTY","49049","49","1","940 WEST 800 SOUTH","OREM","UT ","84058","","940 W 800 S","OREM","UT ","84058","","8018632222","7-Charter school agency","40.282700","-111.717800","1B","10th Grade","12th Grade","Utah","404"
"UTAH ELECTRONIC HIGH SCHOOL","Utah","4900153","SALT LAKE COUNTY","49035","49","1","250 EAST 500 SOUTH","SALT LAKE CITY","UT ","84114","","PO BOX 144200","SALT LAKE CITY","UT ","84114","","8015387564","5-State-operated institution","40.757600","-111.883700","43","5th Grade","12th Grade","Utah","–"
"UTAH INTERNATIONAL CHARTER SCHOOL","Utah","4900166","SALT LAKE COUNTY","49035","49","1","350 EAST 3605 SOUTH","SOUTH SALT LAKE","UT ","84115","","1167 SOUTH 1100 EAST","SALT LAKE CITY","UT ","84105","","8014486414","7-Charter school agency","40.694100","-111.931000","1I","7th Grade","10th Grade","Utah","104"
"UTAH SCHOOLS FOR DEAF & BLIND","Utah","4900069","WEBER COUNTY","49057","49","6","742 HARRISON BLVD","OGDEN","UT ","84404","5231","742 HARRISON BLVD","OGDEN","UT ","84404","5231","8016294700","5-State-operated institution","41.250700","-111.948000","41","Prekindergarten","12th Grade","Utah","243"
"UTAH STATE OFFICE OF EDUCATION","Utah","4900135","SALT LAKE COUNTY","49035","49","0","250 EAST 500 SOUTH","SALT LAKE CITY","UT ","84111","3204","PO BOX 144200","SALT LAKE CITY","UT ","84114","4200","8015387500","5-State-operated institution","40.758500","-111.883600","99","Kindergarten","12th Grade","Utah","†"
"UTAH VIRTUAL ACADEMY","Utah","4900130","SALT LAKE COUNTY","49035","49","1","310 EAST 4500 SOUTH","MURRAY","UT ","84107","","310 E 4500 S","MURRAY","UT ","84107","","8012624922","7-Charter school agency","40.673700","-111.882000","5F","Kindergarten","12th Grade","Utah","1971"
"VALLEY ACADEMY","Utah","4900158","WASHINGTON COUNTY","49053","49","1","539 NORTH 870 WEST","HURRICANE","UT ","84737","","539 N 870 W","HURRICANE","UT ","84737","","4352222222","7-Charter school agency","37.184400","-113.303800","8H","Kindergarten","8th Grade","Utah","418"
"VENTURE ACADEMY","Utah","4900133","WEBER COUNTY","49057","49","1","495 NORTH 1500 WEST","MARRIOTT-SLATERVILLE CITY","UT ","84404","","495 N 1500 W","MARRIOTT-SLATERVILLE CITY","UT ","84404","","8013933900","7-Charter school agency","41.269400","-112.016100","3F","Kindergarten","12th Grade","Utah","721"
"VISTA AT ENTRADA SCHOOL OF PERFORMING ARTS AND TECHNOLOGY","Utah","4900141","WASHINGTON COUNTY","49053","49","1","585 EAST CENTER ST","IVINS","UT ","84738","","585 E CENTER STREET","IVINS","UT ","84738","","4356734110","7-Charter school agency","37.168500","-113.666500","2G","Kindergarten","8th Grade","Utah","798"
"VOYAGE ACADEMY","Utah","4900160","DAVIS COUNTY","49011","49","1","2388 WEST 2120 NORTH","CLINTON","UT ","84015","","2388 WEST 2120 NORTH","CLINTON","UT ","84015","","8017269159","7-Charter school agency","41.145600","-112.071400","5I","Kindergarten","6th Grade","Utah","500"
"WALDEN SCHOOL OF LIBERAL ARTS","Utah","4900061","UTAH COUNTY","49049","49","1","4230 NORTH UNIVERSITY AVE","PROVO","UT ","84604","","4230 N UNIVERSITY AVE","PROVO","UT ","84604","","8013741545","7-Charter school agency","40.289600","-111.657500","81","Kindergarten","12th Grade","Utah","445"
"WASATCH DISTRICT","Utah","4901110","WASATCH COUNTY","49051","49","8","101 EAST 200 NORTH","HEBER CITY","UT ","84032","1708","101 E 200 N","HEBER CITY","UT ","84032","1708","4356540280","1-Local school district","40.510900","-111.410700","32","Prekindergarten","12th Grade","Utah","5933"
"WASATCH INSTITUTE OF TECHNOLOGY","Utah","4900163","SALT LAKE COUNTY","49035","49","0","7136 WEST 13700 SOUTH","HERRIMAN","UT ","84096","","7136 WEST 13700 SOUTH","HERRIMAN","UT ","84096","","8018394778","7-Charter school agency","40.502900","-112.061100","6I","†","†","Utah","†"
"WASATCH PEAK ACADEMY","Utah","4900024","DAVIS COUNTY","49011","49","1","414 NORTH CUTLER DR","NORTH SALT LAKE","UT ","84054","","414 N CUTLER DRIVE","NORTH SALT LAKE","UT ","84054","","8019363066","7-Charter school agency","40.849500","-111.931300","4B","Kindergarten","6th Grade","Utah","416"
"WASHINGTON DISTRICT","Utah","4901140","WASHINGTON COUNTY","49053","49","47","121 WEST TABERNACLE","ST. GEORGE","UT ","84770","3390","121 W TABERNACLE","ST GEORGE","UT ","84770","3390","4356733553","1-Local school district","37.107800","-113.586700","33","Prekindergarten","12th Grade","Utah","28085"
"WAYNE DISTRICT","Utah","4901170","WAYNE COUNTY","49055","49","4","79 NORTH 100 WEST","BICKNELL","UT ","84715","0127","P O BOX 127","BICKNELL","UT ","84715","0127","4354253813","1-Local school district","38.341700","-111.546100","34","Prekindergarten","12th Grade","Utah","530"
"WEBER DISTRICT","Utah","4901200","WEBER COUNTY","49057","49","48","5320 SOUTH ADAMS AVE PARKWAY","OGDEN","UT ","84405","6913","5320 S ADAMS AVE PKWY","OGDEN","UT ","84405","6913","8014767800","1-Local school district","41.167400","-111.968600","35","Prekindergarten","12th Grade","Utah","31281"
"WEBER STATE UNIVERSITY CHARTER ACADEMY","Utah","4900167","WEBER COUNTY","49057","49","1","1305 UNIVERSITY CIRCLE","OGDEN","UT ","84408","","1305 UNIVERSITY CIRCLE","OGDEN","UT ","84408","","8016266343","7-Charter school agency","41.193200","-111.947500","7I","Kindergarten","Kindergarten","Utah","41"
"WEILENMANN SCHOOL OF DISCOVERY","Utah","4900145","SUMMIT COUNTY","49043","49","1","4199 WEST KILBY RD","PARK CITY","UT ","84098","","4199 W KILBY ROAD","PARK CITY","UT ","84098","","4352141104","7-Charter school agency","40.755700","-111.581600","6G","Kindergarten","8th Grade","Utah","579"
"WINTER SPORTS SCHOOL","Utah","4900168","SUMMIT COUNTY","49043","49","0","3000 BEAR HOLLOW DR","PARK CITY","UT ","84060","","POBOX 1998","PARK CITY","UT ","84060","","4356498760","7-Charter school agency","40.712300","-111.562200","8I","†","†","Utah","†"
