"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"EL DORADO SCHOOL DISTRICT","Arkansas","0505680","UNION COUNTY","05139","05","7","200 WEST OAK ST","EL DORADO","AR ","71730","5618","200 WEST OAK STREET","EL DORADO","AR ","71730","5618","8708645001","1-Local school district","33.213300","-92.664700","7001000","Prekindergarten","12th Grade","Arkansas","4534"
"ELKINS SCHOOL DISTRICT","Arkansas","0505760","WASHINGTON COUNTY","05143","05","4","349 NORTH CENTER","ELKINS","AR ","72727","0322","349 N CENTER","ELKINS","AR ","72727","0322","4796432172","1-Local school district","36.005300","-94.008900","7201000","Kindergarten","12th Grade","Arkansas","1098"
"EMERSON-TAYLOR SCHOOL DISTRICT","Arkansas","0500068","COLUMBIA COUNTY","05027","05","6","508 WEST MAIN","EMERSON","AR ","71740","","P O BOX 129","EMERSON","AR ","71740","","8705472218","1-Local school district","33.097900","-93.199700","1408000","Prekindergarten","12th Grade","Arkansas","986"
"ENGLAND SCHOOL DISTRICT","Arkansas","0505850","LONOKE COUNTY","05085","05","2","501 PINE BLUFF HWY","ENGLAND","AR ","72046","0410","501 PINE BLUFF HIGHW","ENGLAND","AR ","72046","0410","5018422996","1-Local school district","34.542700","-91.956300","4302000","Prekindergarten","12th Grade","Arkansas","803"
"ESTEM ELEMENTARY CHARTER","Arkansas","0500395","PULASKI COUNTY","05119","05","0","112 WEST 3RD ST LEVEL 1","LITTLE ROCK","AR ","72201","","112 W 3RD ST LEVEL 1","LITTLE ROCK","AR ","72201","","5013747836","7-Charter school agency","34.746700","-92.271500","6045700","Kindergarten","4th Grade","Arkansas","†"
"ESTEM HIGH CHARTER","Arkansas","0500398","PULASKI COUNTY","05119","05","3","112 WEST 3RD ST LEVEL 3","LITTLE ROCK","AR ","72201","","112 W 3RD ST LEVEL 3","LITTLE ROCK","AR ","72201","","5013747836","7-Charter school agency","34.746700","-92.271500","6047700","Kindergarten","12th Grade","Arkansas","1462"
"ESTEM MIDDLE CHARTER","Arkansas","0500396","PULASKI COUNTY","05119","05","0","112 WEST 3RD ST LEVEL 2","LITTLE ROCK","AR ","72201","","112 W 3RD ST LEVEL 2","LITTLE ROCK","AR ","72201","","5013747836","7-Charter school agency","34.746700","-92.271500","6046700","5th Grade","8th Grade","Arkansas","†"
"EUREKA SPRINGS SCHOOL DISTRICT","Arkansas","0505970","CARROLL COUNTY","05015","05","3","147 GREENWOOD HOLLOW RD","EUREKA SPRINGS","AR ","72632","9122","147 GREENWOOD HOLLOW ROAD","EUREKA SPRINGS","AR ","72632","9122","4792535999","1-Local school district","36.381900","-93.732100","0802000","Prekindergarten","12th Grade","Arkansas","682"
"FARMINGTON SCHOOL DISTRICT","Arkansas","0506090","WASHINGTON COUNTY","05143","05","5","42 SOUTH DOUBLE SPRINGS RD","FARMINGTON","AR ","72730","2707","42 S DBL SPRINGS RD","FARMINGTON","AR ","72730","2707","4792661805","1-Local school district","36.040400","-94.254100","7202000","Kindergarten","12th Grade","Arkansas","2314"
"FAYETTEVILLE SCHOOL DISTRICT","Arkansas","0506120","WASHINGTON COUNTY","05143","05","14","1000 WEST STONE ST","FAYETTEVILLE","AR ","72701","","1000 W STONE ST","FAYETTEVILLE","AR ","72701","","4794443000","1-Local school district","36.059800","-94.174100","7203000","Kindergarten","12th Grade","Arkansas","9421"
"FLIPPIN SCHOOL DISTRICT","Arkansas","0506150","MARION COUNTY","05089","05","3","210 ALFORD ST","FLIPPIN","AR ","72634","0239","210 ALFORD ST","FLIPPIN","AR ","72634","0239","8704532270","1-Local school district","36.279600","-92.598700","4501000","Prekindergarten","12th Grade","Arkansas","859"
"FORDYCE SCHOOL DISTRICT","Arkansas","0506210","DALLAS COUNTY","05039","05","3","104 COLLEGE ST","FORDYCE","AR ","71742","0722","P O BOX 706","FORDYCE","AR ","71742","0722","8703523005","1-Local school district","33.815900","-92.414800","2002000","Prekindergarten","12th Grade","Arkansas","866"
"FOREMAN SCHOOL DISTRICT","Arkansas","0506240","LITTLE RIVER COUNTY","05081","05","2","603 DOLLARHIDE","FOREMAN","AR ","71836","0280","P O BOX 480","FOREMAN","AR ","71836","0280","8705427211","1-Local school district","33.714000","-94.395800","4102000","Kindergarten","12th Grade","Arkansas","544"
"FORREST CITY SCHOOL DISTRICT","Arkansas","0506270","ST. FRANCIS COUNTY","05123","05","5","845 NORTH ROSSER","FORREST CITY","AR ","72335","2364","845 NORTH ROSSER","FORREST CITY","AR ","72335","2364","8706331485","1-Local school district","35.016000","-90.788500","6201000","Prekindergarten","12th Grade","Arkansas","3214"
"FORT SMITH SCHOOL DISTRICT","Arkansas","0506330","SEBASTIAN COUNTY","05131","05","26","3205JENNY LIND RD","FORT SMITH","AR ","72901","1948","P O BOX 1948","FORT SMITH","AR ","72902","1948","4797852501","1-Local school district","35.353400","-94.413200","6601000","Prekindergarten","12th Grade","Arkansas","14702"
"FOUKE SCHOOL DISTRICT","Arkansas","0506360","MILLER COUNTY","05091","05","3","200 NORTH DAVIS","FOUKE","AR ","71837","0020","P O BOX 20","FOUKE","AR ","71837","0020","8706534311","1-Local school district","33.262300","-93.882000","4603000","Prekindergarten","12th Grade","Arkansas","1104"
"FOUNTAIN LAKE SCHOOL DISTRICT","Arkansas","0506420","GARLAND COUNTY","05051","05","3","4207 PARK AVE","HOT SPRINGS","AR ","71901","9473","4207 PARK AVE","HOT SPRINGS","AR ","71901","9473","5016235655","1-Local school district","34.572400","-92.987900","2602000","Prekindergarten","12th Grade","Arkansas","1337"
"GENOA CENTRAL SCHOOL DISTRICT","Arkansas","0504110","MILLER COUNTY","05091","05","3","12472 ST HWY 196","TEXARKANA","AR ","71854","9545","12472 ST HWY 196","TEXARKANA","AR ","71854","9545","8706534343","1-Local school district","33.373500","-93.874200","4602000","Prekindergarten","12th Grade","Arkansas","1109"
"GENTRY SCHOOL DISTRICT","Arkansas","0506540","BENTON COUNTY","05007","05","4","201 SOUTH GILES","GENTRY","AR ","72734","9320","201 S GILES AVE","GENTRY","AR ","72734","9320","4797362253","1-Local school district","36.266100","-94.486200","0403000","Kindergarten","12th Grade","Arkansas","1437"
"GLEN ROSE SCHOOL DISTRICT","Arkansas","0506630","HOT SPRING COUNTY","05059","05","3","14334 HWY 67","MALVERN","AR ","72104","9535","14334 HWY 67","MALVERN","AR ","72104","9535","5013326764","1-Local school district","34.453400","-92.728400","3002000","Prekindergarten","12th Grade","Arkansas","1011"
"GOSNELL SCHOOL DISTRICT","Arkansas","0500029","MISSISSIPPI COUNTY","05093","05","2","600 HWY 181","GOSNELL","AR ","72315","","600 HIGHWAY 181 N","GOSNELL","AR ","72315","","8705324000","1-Local school district","35.959900","-89.965000","4708000","Kindergarten","12th Grade","Arkansas","1333"
"GRAVETTE SCHOOL DISTRICT","Arkansas","0506840","BENTON COUNTY","05007","05","4","609 BIRMINGHAM SE","GRAVETTE","AR ","72736","8701","609 BIRMINGHAM S E","GRAVETTE","AR ","72736","8701","4797874100","1-Local school district","36.420400","-94.447600","0404000","Prekindergarten","12th Grade","Arkansas","1898"
"GREAT RIVERS EDUC. SERV. COOP","Arkansas","0500033","PHILLIPS COUNTY","05107","05","0","100 CAMPUS DR","HELENA","AR ","72342","","P O BOX 2837","WEST HELENA","AR ","72390","0837","8703386461","4-Regional education services agency","34.552100","-90.766800","5420000","†","†","Arkansas","†"
"GREEN FOREST SCHOOL DISTRICT","Arkansas","0506870","CARROLL COUNTY","05015","05","3","400 EAST TENTH","GREEN FOREST","AR ","72638","1950","P O BOX 1950","GREEN FOREST","AR ","72638","1950","8704385201","1-Local school district","36.328000","-93.432700","0803000","Kindergarten","12th Grade","Arkansas","1244"
"GREENBRIER SCHOOL DISTRICT","Arkansas","0506900","FAULKNER COUNTY","05045","05","6","4 SCHOOL DR","GREENBRIER","AR ","72058","9206","4 SCHOOL DRIVE","GREENBRIER","AR ","72058","9206","5016794808","1-Local school district","35.230200","-92.389200","2303000","Prekindergarten","12th Grade","Arkansas","3389"
"GREENE CO. TECH SCHOOL DIST.","Arkansas","0513080","GREENE COUNTY","05055","05","6","5413 WEST KINGSHWY","PARAGOULD","AR ","72450","3368","5413 W KINGSHIGHWAY","PARAGOULD","AR ","72450","3368","8702362762","1-Local school district","36.065700","-90.557300","2807000","Prekindergarten","12th Grade","Arkansas","3748"
"GREENLAND SCHOOL DISTRICT","Arkansas","0506930","WASHINGTON COUNTY","05143","05","3","10 NORTH MAIN","GREENLAND","AR ","72737","0057","P O BOX 57","GREENLAND","AR ","72737","0057","4795212366","1-Local school district","35.994300","-94.173900","7204000","Prekindergarten","12th Grade","Arkansas","829"
"GREENWOOD SCHOOL DISTRICT","Arkansas","0506990","SEBASTIAN COUNTY","05131","05","5","420 NORTH MAIN","GREENWOOD","AR ","72936","7016","420 NORTH MAIN","GREENWOOD","AR ","72936","7016","4799964142","1-Local school district","35.218400","-94.256100","6602000","Prekindergarten","12th Grade","Arkansas","3688"
"GURDON SCHOOL DISTRICT","Arkansas","0507110","CLARK COUNTY","05019","05","3","1 GODEVIL RD","GURDON","AR ","71743","","1 GO-DEVIL ROAD","GURDON","AR ","71743","","8703534454","1-Local school district","33.910100","-93.187100","1003000","Prekindergarten","12th Grade","Arkansas","805"
"GUY-PERKINS SCHOOL DISTRICT","Arkansas","0507140","FAULKNER COUNTY","05045","05","2","492 HWY 25 NORTH","GUY","AR ","72061","0300","492 HIGHWAY 25 NORTH","GUY","AR ","72061","0300","5016797224","1-Local school district","35.324600","-92.325100","2304000","Prekindergarten","12th Grade","Arkansas","438"
"HAAS HALL ACADEMY","Arkansas","0500078","WASHINGTON COUNTY","05143","05","1","3155 NORTH COLLEGE AVE","FAYETTEVILLE","AR ","72730","","3155 N COLLEGE AVE STE 108","FAYETTEVILLE","AR ","72730","","4792674805","7-Charter school agency","36.108400","-94.145800","7240700","8th Grade","12th Grade","Arkansas","320"
"HACKETT SCHOOL DISTRICT","Arkansas","0507170","SEBASTIAN COUNTY","05131","05","2","102 NORTH OAK ST","HACKETT","AR ","72937","4756","102 NORTH OAK STREET","HACKETT","AR ","72937","4756","4796388822","1-Local school district","35.186600","-94.409300","6603000","Kindergarten","12th Grade","Arkansas","612"
"HAMBURG SCHOOL DISTRICT","Arkansas","0500042","ASHLEY COUNTY","05003","05","5","202 EAST PARKER ST","HAMBURG","AR ","71646","3303","202 EAST PARKER STREEET","HAMBURG","AR ","71646","3303","8708539851","1-Local school district","33.224200","-91.796600","0203000","Prekindergarten","12th Grade","Arkansas","2061"
"HAMPTON SCHOOL DISTRICT","Arkansas","0507230","CALHOUN COUNTY","05013","05","2","455 EAST MAIN ST","HAMPTON","AR ","71744","1176","P O BOX 1176","HAMPTON","AR ","71744","1176","8707982229","1-Local school district","33.537500","-92.462800","0701000","Prekindergarten","12th Grade","Arkansas","533"
"HARMONY GROVE SCHOOL DISTRICT","Arkansas","0507290","OUACHITA COUNTY","05103","05","4","401 OUACHITA RD 88","CAMDEN","AR ","71701","9775","401 OUACHITA 88","CAMDEN","AR ","71701","9775","8705740971","1-Local school district","33.651400","-92.779600","5205000","Prekindergarten","12th Grade","Arkansas","1004"
"HARMONY GROVE SCHOOL DISTRICT","Arkansas","0507320","SALINE COUNTY","05125","05","3","2621 HWY 229","BENTON","AR ","72015","7206","2621 HWY 229","BENTON","AR ","72015","7206","5017786271","1-Local school district","34.510100","-92.643600","6304000","Prekindergarten","12th Grade","Arkansas","1155"
"HARRISBURG SCHOOL DISTRICT","Arkansas","0507350","POINSETT COUNTY","05111","05","4","207 WEST ESTES ST","HARRISBURG","AR ","72432","0047","207 WEST ESTES","HARRISBURG","AR ","72432","0047","8705782416","1-Local school district","35.560000","-90.723000","5602000","Kindergarten","12th Grade","Arkansas","1264"
"HARRISON SCHOOL DISTRICT","Arkansas","0507380","BOONE COUNTY","05009","05","7","110 SOUTH CHERRY","HARRISON","AR ","72601","5293","110 S CHERRY","HARRISON","AR ","72601","5293","8707417600","1-Local school district","36.229700","-93.112300","0503000","Prekindergarten","12th Grade","Arkansas","2778"
"HARTFORD SCHOOL DISTRICT","Arkansas","0507410","SEBASTIAN COUNTY","05131","05","2","508 WEST MAIN ST","HARTFORD","AR ","72938","0489","508 WEST MAIN ST","HARTFORD","AR ","72938","0489","4796392910","1-Local school district","35.023500","-94.388000","6604000","Prekindergarten","12th Grade","Arkansas","357"
"HAZEN SCHOOL DISTRICT","Arkansas","0507530","PRAIRIE COUNTY","05117","05","2","477 NORTH HAZEN AVE","HAZEN","AR ","72064","8003","477 N HAZEN AVE","HAZEN","AR ","72064","8003","8702554549","1-Local school district","34.784100","-91.581000","5903000","Prekindergarten","12th Grade","Arkansas","661"
"HEBER SPRINGS SCHOOL DISTRICT","Arkansas","0507560","CLEBURNE COUNTY","05023","05","3","1100 WEST PINE ST","HEBER SPRINGS","AR ","72543","2402","1100 WEST PINE STREET","HEBER SPRINGS","AR ","72543","2402","5013626712","1-Local school district","35.495700","-92.041000","1202000","Kindergarten","12th Grade","Arkansas","1799"
"HECTOR SCHOOL DISTRICT","Arkansas","0507620","POPE COUNTY","05115","05","2","11520 SR 27","HECTOR","AR ","72843","0017","11520 SR 27","HECTOR","AR ","72843","0017","4792842021","1-Local school district","35.468700","-92.974900","5803000","Kindergarten","12th Grade","Arkansas","594"
"HELENA/ W.HELENA SCHOOL DIST.","Arkansas","0507680","PHILLIPS COUNTY","05107","05","3","305VALLEY DR","HELENA","AR ","72342","0369","P O BOX 369","HELENA","AR ","72342","0369","8703384425","1-Local school district","34.540600","-90.619900","5403000","Prekindergarten","12th Grade","Arkansas","1678"
"HERMITAGE SCHOOL DISTRICT","Arkansas","0507710","BRADLEY COUNTY","05011","05","2","310 NORTH SCHOOL DR","HERMITAGE","AR ","71647","0038","P O BOX 38","HERMITAGE","AR ","71647","0038","8704632246","1-Local school district","33.451800","-92.170900","0601000","Prekindergarten","12th Grade","Arkansas","465"
"HIGHLAND SCHOOL DISTRICT","Arkansas","0507770","SHARP COUNTY","05135","05","3","1627 HWY 62/412","HARDY","AR ","72542","0419","P O BOX 419","HARDY","AR ","72542","0419","8708563275","1-Local school district","36.314000","-91.489500","6804000","Kindergarten","12th Grade","Arkansas","1590"
"HILLCREST SCHOOL DISTRICT","Arkansas","0500071","LAWRENCE COUNTY","05075","05","2","146 SOUTH MAIN ST","STRAWBERRY","AR ","72469","","P O BOX 50","STRAWBERRY","AR ","72469","","8705283856","1-Local school district","35.965000","-91.321300","3809000","Prekindergarten","12th Grade","Arkansas","426"
"HOPE SCHOOL DISTRICT","Arkansas","0507840","HEMPSTEAD COUNTY","05057","05","5","117 EAST SECOND","HOPE","AR ","71801","4402","117 E SECOND STREET","HOPE","AR ","71801","4402","8707222700","1-Local school district","33.667900","-93.591600","2903000","Prekindergarten","12th Grade","Arkansas","2630"
"HORATIO SCHOOL DISTRICT","Arkansas","0507860","SEVIER COUNTY","05133","05","2","205ISBELL ST","HORATIO","AR ","71842","0435","205ISBELL ST","HORATIO","AR ","71842","0435","8708322340","1-Local school district","33.938400","-94.349600","6703000","Prekindergarten","12th Grade","Arkansas","878"
"HOT SPRINGS SCHOOL DISTRICT","Arkansas","0507890","GARLAND COUNTY","05051","05","8","400 LINWOOD AVE","HOT SPRINGS","AR ","71913","","400 LINWOOD AVE","HOT SPRINGS","AR ","71913","","5016243372","1-Local school district","34.497900","-93.061000","2603000","Prekindergarten","12th Grade","Arkansas","3811"
"HOXIE SCHOOL DISTRICT","Arkansas","0507990","LAWRENCE COUNTY","05075","05","2","305SW ALICE ST","HOXIE","AR ","72433","0240","P O BOX 240","HOXIE","AR ","72433","0240","8708862401","1-Local school district","36.052600","-90.980300","3804000","Prekindergarten","12th Grade","Arkansas","941"
"HUGHES SCHOOL DISTRICT","Arkansas","0508010","ST. FRANCIS COUNTY","05123","05","2","310 COLLEGE ST","HUGHES","AR ","72348","0009","P O BOX 9","HUGHES","AR ","72348","0009","8703392570","1-Local school district","34.951400","-90.470800","6202000","Kindergarten","12th Grade","Arkansas","354"
"HUNTSVILLE SCHOOL DISTRICT","Arkansas","0508130","MADISON COUNTY","05087","05","6","570 WEST MAIN","HUNTSVILLE","AR ","72740","0160","P O DRAWER F","HUNTSVILLE","AR ","72740","0160","4797382011","1-Local school district","36.087000","-93.740000","4401000","Prekindergarten","12th Grade","Arkansas","2304"
"IMBODEN CHARTER SCHOOL DISTRICT","Arkansas","0500061","LAWRENCE COUNTY","05075","05","1","605W 3RD ST","IMBODEN","AR ","72434","","P O BOX 297","IMBODEN","AR ","72434","","8708693015","7-Charter school agency","36.203800","-91.179400","3840700","Kindergarten","8th Grade","Arkansas","54"
"IZARD CO. CONS. SCHOOL DIST.","Arkansas","0500021","IZARD COUNTY","05065","05","3","HWY 9 NORTH","BROCKWELL","AR ","72517","0115","P O BOX 115","BROCKWELL","AR ","72517","0115","8702587700","1-Local school district","36.157000","-91.921500","3306000","Prekindergarten","12th Grade","Arkansas","508"
"JACKSON CO. SCHOOL DISTRICT","Arkansas","0513230","JACKSON COUNTY","05067","05","3","300 NORTH DOWELL","TUCKERMAN","AR ","72473","1070","P O BOX 1070","TUCKERMAN","AR ","72473","1070","8703492232","1-Local school district","35.733900","-91.202500","3405000","Prekindergarten","12th Grade","Arkansas","923"
"JACKSONVILLE LIGHTHOUSE CHARTER","Arkansas","0500402","PULASKI COUNTY","05119","05","4","251 NORTH FIRST ST","LITTLE ROCK","AR ","72076","","251 NORTH FIRST STREET","LITTLE ROCK","AR ","72076","","5019851200","7-Charter school agency","34.868800","-92.108000","6050700","Kindergarten","10th Grade","Arkansas","816"
"JASPER SCHOOL DISTRICT","Arkansas","0508240","NEWTON COUNTY","05101","05","6","600 SCHOOL ST","JASPER","AR ","72641","0446","P O BOX 446","JASPER","AR ","72641","0446","8704462223","1-Local school district","36.004800","-93.190500","5102000","Prekindergarten","12th Grade","Arkansas","933"
"JESSIEVILLE SCHOOL DISTRICT","Arkansas","0507920","GARLAND COUNTY","05051","05","3","7900 NORTH HWY 7","JESSIEVILLE","AR ","71949","0004","P O BOX 4","JESSIEVILLE","AR ","71949","0004","5019845381","1-Local school district","34.700900","-93.063000","2604000","Prekindergarten","12th Grade","Arkansas","928"
"JONESBORO SCHOOL DISTRICT","Arkansas","0508280","CRAIGHEAD COUNTY","05031","05","11","2506 SOUTHWEST SQUARE","JONESBORO","AR ","72401","3968","2506 SOUTHWEST SQ","JONESBORO","AR ","72401","3968","8709335800","1-Local school district","35.816900","-90.708900","1608000","Prekindergarten","12th Grade","Arkansas","5862"
"JUNCTION CITY SCHOOL DISTRICT","Arkansas","0508340","UNION COUNTY","05139","05","2","100 WEST HOLLY","JUNCTION CITY","AR ","71749","0790","P O BOX 790","JUNCTION CITY","AR ","71749","0790","8709244575","1-Local school district","33.021500","-92.726200","7003000","Kindergarten","12th Grade","Arkansas","533"
"KIPP DELTA PUBLIC SCHOOLS","Arkansas","0500062","PHILLIPS COUNTY","05107","05","4","415 OHIO ST","HELENA","AR ","72342","","415 OHIO STREET","HELENA","AR ","72342","","8707539444","7-Charter school agency","34.526100","-90.585100","5440700","Prekindergarten","12th Grade","Arkansas","1210"
"KIRBY SCHOOL DISTRICT","Arkansas","0508490","PIKE COUNTY","05109","05","2","2614 HWY 27N","KIRBY","AR ","71950","0009","P O BOX 9","KIRBY","AR ","71950","0009","8703984212","1-Local school district","34.248400","-93.640900","5503000","Kindergarten","12th Grade","Arkansas","346"
"LAFAYETTE COUNTY SCHOOL DISTRICT","Arkansas","0500065","LAFAYETTE COUNTY","05073","05","2","712 CHESTNUT ST","LEWISVILLE","AR ","71845","","P O BOX 950","LEWISVILLE","AR ","71845","","8709215500","1-Local school district","33.361400","-93.578600","3704000","Prekindergarten","12th Grade","Arkansas","714"
"LAKE HAMILTON SCHOOL DISTRICT","Arkansas","0508610","GARLAND COUNTY","05051","05","6","205WOLF ST","PEARCY","AR ","71964","","205WOLF STREET","PEARCY","AR ","71964","","5017672306","1-Local school district","34.443700","-93.210900","2605000","Kindergarten","12th Grade","Arkansas","4402"
"LAKESIDE SCHOOL DISTRICT","Arkansas","0508670","GARLAND COUNTY","05051","05","4","2837 MALVERN AVE","HOT SPRINGS","AR ","71901","8321","2837 MALVERN AVENUE","HOT SPRINGS","AR ","71901","8321","5012621880","1-Local school district","34.470700","-93.000100","2606000","Prekindergarten","12th Grade","Arkansas","3303"
"LAKESIDE SCHOOL DISTRICT","Arkansas","0508640","CHICOT COUNTY","05017","05","4","1110 SOUTH LAKESHORE","LAKE VILLAGE","AR ","71653","1426","1110 SOUTH LAKESHORE","LAKE VILLAGE","AR ","71653","1426","8702657300","1-Local school district","33.322400","-91.283000","0903000","Prekindergarten","12th Grade","Arkansas","1198"
"LAMAR SCHOOL DISTRICT","Arkansas","0508700","JOHNSON COUNTY","05071","05","3","301 ELBERTA ST","LAMAR","AR ","72846","0208","301 ELBERTA ST","LAMAR","AR ","72846","0208","4798853907","1-Local school district","35.435300","-93.394800","3604000","Prekindergarten","12th Grade","Arkansas","1309"
"LAVACA SCHOOL DISTRICT","Arkansas","0508730","SEBASTIAN COUNTY","05131","05","3","203 FIR ST","LAVACA","AR ","72941","0008","P O BOX 8","LAVACA","AR ","72941","0008","4796745611","1-Local school district","35.333700","-94.174300","6605000","Prekindergarten","12th Grade","Arkansas","907"
"LAWRENCE COUNTY SCHOOL DISTRICT","Arkansas","0500082","LAWRENCE COUNTY","05075","05","4","508 EAST FREE ST","WALNUT RIDGE","AR ","72476","","508 E FREE STREET","WALNUT RIDGE","AR ","72476","","8708866634","1-Local school district","36.063900","-90.957700","3810000","Prekindergarten","12th Grade","Arkansas","1144"
"LEAD HILL SCHOOL DISTRICT","Arkansas","0503420","BOONE COUNTY","05009","05","2","6966 MILAM DR","LEAD HILL","AR ","72644","0020","P O BOX 20","LEAD HILL","AR ","72644","0020","8704365249","1-Local school district","36.404900","-92.908900","0506000","Prekindergarten","12th Grade","Arkansas","410"
"LEE COUNTY SCHOOL DISTRICT","Arkansas","0509360","LEE COUNTY","05077","05","3","188 WEST CHESTNUT ST","MARIANNA","AR ","72360","2002","188 W CHESTNUT ST","MARIANNA","AR ","72360","2002","8702957100","1-Local school district","34.775100","-90.763200","3904000","Prekindergarten","12th Grade","Arkansas","972"
"LINCOLN SCHOOL DISTRICT","Arkansas","0508940","WASHINGTON COUNTY","05143","05","3","117 BOYER ST","LINCOLN","AR ","72744","0479","P O BOX 1127","LINCOLN","AR ","72744","0479","4798243010","1-Local school district","35.949000","-94.423900","7205000","Prekindergarten","12th Grade","Arkansas","1294"
"LISA ACADEMY CHARTER","Arkansas","0500074","PULASKI COUNTY","05119","05","2","21 CORPORATE HILL DR","LITTLE ROCK","AR ","72205","","21 CORPORATE HILL DR","LITTLE ROCK","AR ","72205","","5012274942","7-Charter school agency","34.750900","-92.387400","6041700","6th Grade","12th Grade","Arkansas","799"
"LISA ACADEMY NORTH CHARTER","Arkansas","0500399","PULASKI COUNTY","05119","05","3","5410 LANDERS RD","SHERWOOD","AR ","72117","","5410 LANDERS ROAD","SHERWOOD","AR ","72117","","5012274942","7-Charter school agency","34.800400","-92.213000","6048700","Kindergarten","12th Grade","Arkansas","593"
"LITTLE ROCK PREPARATORY ACADEMY","Arkansas","0500403","PULASKI COUNTY","05119","05","2","1205SOUTH SCHILLER","LITTLE ROCK","AR ","72202","","1205SOUTH SCHILLER","LITTLE ROCK","AR ","72202","","5016831855","7-Charter school agency","34.739600","-92.296400","6049700","Kindergarten","8th Grade","Arkansas","417"
"LITTLE ROCK SCHOOL DISTRICT","Arkansas","0509000","PULASKI COUNTY","05119","05","48","810 WEST MARKHAM ST","LITTLE ROCK","AR ","72201","1306","810 W MARKHAM ST","LITTLE ROCK","AR ","72201","1306","5014471002","1-Local school district","34.749300","-92.279200","6001000","Prekindergarten","12th Grade","Arkansas","25110"
"LONOKE SCHOOL DISTRICT","Arkansas","0509060","LONOKE COUNTY","05085","05","4","401 WEST HOLLY ST","LONOKE","AR ","72086","0740","401 W HOLLY ST","LONOKE","AR ","72086","0740","5016762042","1-Local school district","34.778900","-91.903900","4301000","Prekindergarten","12th Grade","Arkansas","1852"
"MAGAZINE SCHOOL DISTRICT","Arkansas","0509150","LOGAN COUNTY","05083","05","2","485 EAST PRIDDY ST","MAGAZINE","AR ","72943","8504","485 E PRIDDY STREET","MAGAZINE","AR ","72943","8504","4799692566","1-Local school district","35.149800","-93.799600","4202000","Prekindergarten","12th Grade","Arkansas","618"
"MAGNET COVE SCHOOL DIST.","Arkansas","0509190","HOT SPRING COUNTY","05059","05","2","472 MAGNET SCHOOL RD","MALVERN","AR ","72104","","472 MAGNET SCHOOL RD","MALVERN","AR ","72104","","5013325468","1-Local school district","34.446500","-92.838300","3003000","Prekindergarten","12th Grade","Arkansas","656"
"MAGNOLIA SCHOOL DISTRICT","Arkansas","0500044","COLUMBIA COUNTY","05027","05","5","1400 HIGH SCHOOL DR","MAGNOLIA","AR ","71753","0649","P O BOX 649","MAGNOLIA","AR ","71754","0649","8702344933","1-Local school district","33.279400","-93.222700","1402000","Prekindergarten","12th Grade","Arkansas","2866"
"MALVERN SCHOOL DISTRICT","Arkansas","0509240","HOT SPRING COUNTY","05059","05","4","1517 SOUTH MAIN ST","MALVERN","AR ","72104","5231","1517 SOUTH MAIN ST","MALVERN","AR ","72104","5231","5013327500","1-Local school district","34.355300","-92.805400","3004000","Prekindergarten","12th Grade","Arkansas","2152"
"MAMMOTH SPRING SCHOOL DISTRICT","Arkansas","0509270","FULTON COUNTY","05049","05","2","410 GOLDSMITH AVE","MAMMOTH SPRING","AR ","72554","0370","410 GOLDSMITH AVE","MAMMOTH SPRING","AR ","72554","0370","8706253612","1-Local school district","36.491000","-91.541900","2501000","Prekindergarten","12th Grade","Arkansas","486"
"MANILA SCHOOL DISTRICT","Arkansas","0500046","MISSISSIPPI COUNTY","05093","05","3","419 EAST OLYMPIA ST","MANILA","AR ","72442","0670","P O BOX 670","MANILA","AR ","72442","0670","8705614419","1-Local school district","35.879300","-90.157700","4712000","Prekindergarten","12th Grade","Arkansas","1109"
"MANSFIELD SCHOOL DISTRICT","Arkansas","0509330","SCOTT COUNTY","05127","05","3","402 GROVE ST","MANSFIELD","AR ","72944","0308","402 GROVE ST","MANSFIELD","AR ","72944","0308","4799284006","1-Local school district","35.062100","-94.247800","6606000","Kindergarten","12th Grade","Arkansas","865"
"MARION SCHOOL DISTRICT","Arkansas","0509390","CRITTENDEN COUNTY","05035","05","6","200 MANOR ST","MARION","AR ","72364","1909","200 MANOR STREET","MARION","AR ","72364","1909","8707395100","1-Local school district","35.208200","-90.202200","1804000","Prekindergarten","12th Grade","Arkansas","4291"
"MARKED TREE SCHOOL DISTRICT","Arkansas","0509420","POINSETT COUNTY","05111","05","3","406 ST FRANCIS ST","MARKED TREE","AR ","72365","2241","406 ST FRANCIS ST","MARKED TREE","AR ","72365","2241","8703582913","1-Local school district","35.527800","-90.420500","5604000","Prekindergarten","12th Grade","Arkansas","586"
