"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"LAKOTA 66","North Dakota","3810600","NELSON COUNTY","38063","38","2","500 MAIN ST NORTH","LAKOTA","ND ","58344","0388","PO BOX 388","LAKOTA","ND ","58344","0388","7012472992","1-Local school district","48.044600","-98.343400","32066","Kindergarten","12th Grade","North Dakota","195"
"LAMOURE 8","North Dakota","3810740","LAMOURE COUNTY","38045","38","3","105 6TH AVE SE","LAMOURE","ND ","58458","0656","PO BOX 656","LAMOURE","ND ","58458","0656","7018835396","1-Local school district","46.352200","-98.294300","23008","Prekindergarten","12th Grade","North Dakota","317"
"LANGDON AREA 23","North Dakota","3810810","CAVALIER COUNTY","38019","38","2","715 14TH AVE","LANGDON","ND ","58249","2198","715 14TH AVE","LANGDON","ND ","58249","2198","7012565291","1-Local school district","48.767700","-98.375200","10023","Prekindergarten","12th Grade","North Dakota","357"
"LARIMORE 44","North Dakota","3810860","GRAND FORKS COUNTY","38035","38","2","300 BOOTH AVE","LARIMORE","ND ","58251","0769","PO BOX 769","LARIMORE","ND ","58251","0769","7013432366","1-Local school district","47.905800","-97.627000","18044","Prekindergarten","12th Grade","North Dakota","400"
"LEEDS 6","North Dakota","3810980","BENSON COUNTY","38005","38","2","530 1ST ST SE","LEEDS","ND ","58346","0189","PO BOX 189","LEEDS","ND ","58346","0189","7014662461","1-Local school district","48.288900","-99.434200","03006","Prekindergarten","12th Grade","North Dakota","151"
"LEWIS AND CLARK 161","North Dakota","3800058","WARD COUNTY","38101","38","4","401 4TH AVE NE","BERTHOLD","ND ","58718","0185","PO BOX 185","BERTHOLD","ND ","58718","0185","7014533484","1-Local school district","48.316500","-101.730400","51161","Prekindergarten","12th Grade","North Dakota","396"
"LIDGERWOOD 28","North Dakota","3811140","RICHLAND COUNTY","38077","38","2","28 3RD AVE SE","LIDGERWOOD","ND ","58053","0468","PO BOX 468","LIDGERWOOD","ND ","58053","0468","7015387341","1-Local school district","46.075100","-97.147600","39028","Prekindergarten","12th Grade","North Dakota","178"
"LINTON 36","North Dakota","3800017","EMMONS COUNTY","38029","38","2","101 NE 3RD ST","LINTON","ND ","58552","0970","PO BOX 970","LINTON","ND ","58552","0970","7012544138","1-Local school district","46.267000","-100.228500","15036","Prekindergarten","12th Grade","North Dakota","318"
"LISBON 19","North Dakota","3811430","RANSOM COUNTY","38073","38","3","502 ASH ST","LISBON","ND ","58054","0593","PO BOX 593","LISBON","ND ","58054","0593","7016834106","1-Local school district","46.441100","-97.687300","37019","Prekindergarten","12th Grade","North Dakota","618"
"LITCHVILLE-MARION 46","North Dakota","3800057","LAMOURE COUNTY","38045","38","2","104 2ND ST","MARION","ND ","58466","0159","PO BOX 159","MARION","ND ","58466","0159","7016692261","1-Local school district","46.604200","-98.331400","02046","Prekindergarten","12th Grade","North Dakota","120"
"LITTLE HEART 4","North Dakota","3811540","MORTON COUNTY","38059","38","1","2354 COUNTY RD 136","SAINT ANTHONY","ND ","58566","9601","2354 COUNTY RD 136","SAINT ANTHONY","ND ","58566","9601","7014457331","1-Local school district","46.617500","-100.911400","30004","Kindergarten","12th Grade","North Dakota","12"
"LONE TREE 6","North Dakota","3811610","GOLDEN VALLEY COUNTY","38033","38","1","301 TERRELL AVE","GOLVA","ND ","58632","0170","PO BOX 170","GOLVA","ND ","58632","0170","7018723674","1-Local school district","46.735500","-103.982700","17006","Prekindergarten","12th Grade","North Dakota","31"
"LONETREE SPECIAL ED UNIT","North Dakota","3880160","WELLS COUNTY","38103","38","1","210 NORTH ST EAST","HARVEY","ND ","58341","0216","PO BOX 216","HARVEY","ND ","58341","0216","7013244811","4-Regional education services agency","47.774900","-99.929000","52705","†","†","North Dakota","†"
"MADDOCK 9","North Dakota","3811700","BENSON COUNTY","38005","38","2","909 1ST ST","MADDOCK","ND ","58348","0398","PO BOX 398","MADDOCK","ND ","58348","0398","7014382531","1-Local school district","47.965000","-99.521500","03009","Prekindergarten","12th Grade","North Dakota","155"
"MANDAN 1","North Dakota","3811820","MORTON COUNTY","38059","38","8","901 DIVISION ST NW","MANDAN","ND ","58554","1641","901 DIVISION ST NW","MANDAN","ND ","58554","1641","7017516500","1-Local school district","46.835100","-100.903800","30001","Prekindergarten","12th Grade","North Dakota","3495"
"MANDAREE 36","North Dakota","3811850","MCKENZIE COUNTY","38053","38","0","1 WARRIOR CIRCLE","MANDAREE","ND ","58757","0488","PO BOX 488","MANDAREE","ND ","58757","0488","7017593311","1-Local school district","47.912800","-102.711100","27036","Kindergarten","12th Grade","North Dakota","223"
"MANNING 45","North Dakota","3811970","BURLEIGH COUNTY","38015","38","1","10500 HWY 1804 SOUTH","BISMARCK","ND ","58504","4117","10500 HWY 1804 S","BISMARCK","ND ","58504","4117","7012230082","1-Local school district","46.694000","-100.628500","08045","Kindergarten","12th Grade","North Dakota","14"
"MANVEL 125","North Dakota","3812000","GRAND FORKS COUNTY","38035","38","1","801 OLDHAM AVE","MANVEL","ND ","58256","4019","801 OLDHAM AVE","MANVEL","ND ","58256","4019","7016962212","1-Local school district","48.072600","-97.176700","18125","Prekindergarten","12th Grade","North Dakota","137"
"MAPLE VALLEY 4","North Dakota","3812020","CASS COUNTY","38017","38","4","207 BROADWAY","TOWER CITY","ND ","58071","0168","PO BOX 168","TOWER CITY","ND ","58071","0168","7017492570","1-Local school district","46.920800","-97.674900","09004","Prekindergarten","12th Grade","North Dakota","240"
"MAPLETON 7","North Dakota","3812030","CASS COUNTY","38017","38","1","506 1ST ST","MAPLETON","ND ","58059","0039","PO BOX 39","MAPLETON","ND ","58059","0039","7012823833","1-Local school district","46.886800","-97.051200","09007","Prekindergarten","12th Grade","North Dakota","84"
"MARMARTH 12","North Dakota","3812120","SLOPE COUNTY","38087","38","1","301 2ND AVE SE","MARMARTH","ND ","58643","0070","PO BOX 70","MARMARTH","ND ","58643","0070","7012795521","1-Local school district","46.294600","-103.918500","44012","Prekindergarten","8th Grade","North Dakota","18"
"MARMOT SCHOOLS","North Dakota","3800005","MORTON COUNTY","38059","38","2","701 16TH AVE SW","MANDAN","ND ","58554","5011","3100 RAILROAD AVE","BISMARCK","ND ","58501","5011","7013286707","5-State-operated institution","46.818300","-100.912900","30800","Kindergarten","12th Grade","North Dakota","79"
"MAX 50","North Dakota","3812350","MCLEAN COUNTY","38055","38","2","2855 HWY 83 NW","MAX","ND ","58759","0297","PO BOX 297","MAX","ND ","58759","0297","7016792685","1-Local school district","47.826600","-101.293300","28050","Prekindergarten","12th Grade","North Dakota","198"
"MAY-PORT CG 14","North Dakota","3800041","TRAILL COUNTY","38097","38","3","900 MAIN ST WEST","MAYVILLE","ND ","58257","1000","900 MAIN ST W","MAYVILLE","ND ","58257","1000","7017882281","1-Local school district","47.498500","-97.348400","49014","Prekindergarten","12th Grade","North Dakota","487"
"MCCLUSKY 19","North Dakota","3812430","SHERIDAN COUNTY","38083","38","2","219 AVE D WEST","MCCLUSKY","ND ","58463","0499","PO BOX 499","MCCLUSKY","ND ","58463","0499","7013632470","1-Local school district","47.482400","-100.445300","42019","Kindergarten","12th Grade","North Dakota","86"
"MCKENZIE CO 1","North Dakota","3812540","MCKENZIE COUNTY","38053","38","2","100 3RD ST NE","WATFORD CITY","ND ","58854","0589","PO BOX 589","WATFORD CITY","ND ","58854","0589","7014443626","1-Local school district","47.801800","-103.279200","27001","Prekindergarten","12th Grade","North Dakota","1025"
"MEDINA 3","North Dakota","3812660","STUTSMAN COUNTY","38093","38","2","300 SCHOOL ST SE","MEDINA","ND ","58467","0547","PO BOX 547","MEDINA","ND ","58467","0547","7014863121","1-Local school district","46.892200","-99.296900","47003","Prekindergarten","12th Grade","North Dakota","164"
"MENOKEN 33","North Dakota","3812720","BURLEIGH COUNTY","38015","38","1","412 NORTH BISMARCK ST","MENOKEN","ND ","58558","0073","PO BOX D","MENOKEN","ND ","58558","0073","7016733175","1-Local school district","46.822400","-100.532700","08033","Prekindergarten","12th Grade","North Dakota","31"
"MIDKOTA 7","North Dakota","3800042","GRIGGS COUNTY","38039","38","2","203 CURTIS AVE WEST","BINFORD","ND ","58416","0038","PO BOX 38","BINFORD","ND ","58416","0038","7016762511","1-Local school district","47.562900","-98.346900","20007","Prekindergarten","12th Grade","North Dakota","135"
"MIDWAY 128","North Dakota","3812920","GRAND FORKS COUNTY","38035","38","2","3202 33RD AVE NE","INKSTER","ND ","58233","9318","3202 33RD AVE NE","INKSTER","ND ","58233","9318","7018692432","1-Local school district","48.151300","-97.514800","18128","Prekindergarten","12th Grade","North Dakota","204"
"MILNOR 2","North Dakota","3812930","SARGENT COUNTY","38081","38","3","530 5TH ST","MILNOR","ND ","58060","0369","PO BOX 369","MILNOR","ND ","58060","0369","7014275237","1-Local school district","46.260000","-97.455000","41002","Prekindergarten","12th Grade","North Dakota","217"
"MINNEWAUKAN 5","North Dakota","3812990","BENSON COUNTY","38005","38","2","4675 HWY 281 NORTH","MINNEWAUKAN","ND ","58351","0348","PO BOX 348","MINNEWAUKAN","ND ","58351","0348","7014735306","1-Local school district","48.074700","-99.268300","03005","Prekindergarten","12th Grade","North Dakota","312"
"MINOT 1","North Dakota","3813030","WARD COUNTY","38101","38","18","215 2ND ST SE","MINOT","ND ","58701","3985","215 2ND ST SE","MINOT","ND ","58701","3985","7018574400","1-Local school district","48.234200","-101.289900","51001","Prekindergarten","12th Grade","North Dakota","7527"
"MINOT AFB 160","North Dakota","3880780","WARD COUNTY","38101","38","0","215 2ND ST SE","MINOT","ND ","58701","3985","215 2ND ST SE","MINOT","ND ","58701","3985","7018574400","1-Local school district","48.234200","-101.289900","51160","†","†","North Dakota","†"
"MINTO 20","North Dakota","3813050","WARD COUNTY","38101","38","2","200 4TH ST","MINTO","ND ","58261","6127","200 4TH ST","MINTO","ND ","58261","6127","7012483479","1-Local school district","48.238000","-101.298300","50020","Prekindergarten","12th Grade","North Dakota","216"
"MISSOURI RIVER AREA CAREER & TECHNICAL CENTER","North Dakota","3800391","MORTON COUNTY","38059","38","1","3001 MEMORIAL HWY","MANDAN","ND ","58554","3623","806 N WASHINGTON ST","BISMARCK","ND ","58501","3623","7017514041","4-Regional education services agency","46.819400","-100.853000","08507","†","†","North Dakota","†"
"MOHALL-LANSFORD-SHERWOOD 1","North Dakota","3800050","RENVILLE COUNTY","38075","38","3","101 3RD ST NW","MOHALL","ND ","58761","0187","PO BOX 187","MOHALL","ND ","58761","0187","7017566660","1-Local school district","48.766600","-101.513300","38001","Prekindergarten","12th Grade","North Dakota","350"
"MONTPELIER 14","North Dakota","3813230","STUTSMAN COUNTY","38093","38","2","214 7TH AVE","MONTPELIER","ND ","58472","4016","214 7TH AVE","MONTPELIER","ND ","58472","4016","7014893348","1-Local school district","46.697300","-98.587200","47014","Prekindergarten","12th Grade","North Dakota","103"
"MORTON-SIOUX SPECIAL ED UNIT","North Dakota","3880460","MORTON COUNTY","38059","38","1","901 DIVISION ST NW","MANDAN","ND ","58554","1641","901 DIVISION ST NW","MANDAN","ND ","58554","1641","7017516500","4-Regional education services agency","46.835100","-100.903800","30725","†","†","North Dakota","†"
"MOTT-REGENT 1","North Dakota","3800046","HETTINGER COUNTY","38041","38","2","205 DAKOTA AVE","MOTT","ND ","58646","7226","205 DAKOTA AVE","MOTT","ND ","58646","7226","7018242795","1-Local school district","46.372400","-102.319100","21001","Prekindergarten","12th Grade","North Dakota","249"
"MT PLEASANT 4","North Dakota","3813400","ROLETTE COUNTY","38079","38","2","201 5TH ST NE","ROLLA","ND ","58367","7178","201 5TH ST NE","ROLLA","ND ","58367","7178","7014773151","1-Local school district","48.861900","-99.610400","40004","Prekindergarten","12th Grade","North Dakota","264"
"MUNICH 19","North Dakota","3813440","CAVALIER COUNTY","38019","38","2","410 7TH AVE","MUNICH","ND ","58352","0039","PO BOX 39","MUNICH","ND ","58352","0039","7016825321","1-Local school district","48.666900","-98.836400","10019","Prekindergarten","12th Grade","North Dakota","87"
"NAPOLEON 2","North Dakota","3813510","LOGAN COUNTY","38047","38","2","615 3RD ST EAST","NAPOLEON","ND ","58561","0069","PO BOX 69","NAPOLEON","ND ","58561","0069","7017542244","1-Local school district","46.506500","-99.766000","24002","Prekindergarten","12th Grade","North Dakota","256"
"NAUGHTON 25","North Dakota","3800015","BURLEIGH COUNTY","38015","38","1","9101 123RD AVE NE","BISMARCK","ND ","58503","6622","9101 123RD AVE NE","BISMARCK","ND ","58503","6622","7016733119","1-Local school district","46.938900","-100.645600","08025","Kindergarten","12th Grade","North Dakota","9"
"ND SCHOOL FOR THE DEAF","North Dakota","3800006","RAMSEY COUNTY","38071","38","1","1401 COLLEGE DR NORTH","DEVILS LAKE","ND ","58301","1596","1401 COLLEGE DRIVE N","DEVILS LAKE","ND ","58301","1596","7016654400","5-State-operated institution","48.122900","-98.865800","36800","Prekindergarten","8th Grade","North Dakota","15"
"ND VISION SERVICES","North Dakota","3800004","GRAND FORKS COUNTY","38035","38","1","500 STANFORD RD","GRAND FORKS","ND ","58203","2799","500 STANFORD RD","GRAND FORKS","ND ","58203","2799","7017952700","5-State-operated institution","47.923300","-97.079100","18800","†","†","North Dakota","†"
"NEDROSE 4","North Dakota","3813660","WARD COUNTY","38101","38","1","6900 HWY 2 EAST","MINOT","ND ","58701","9341","6900 HWY 2 E","MINOT","ND ","58701","9341","7018385552","1-Local school district","48.229000","-101.194900","51004","Prekindergarten","12th Grade","North Dakota","306"
"NESSON 2","North Dakota","3813710","WILLIAMS COUNTY","38105","38","2","215 WEST ST","RAY","ND ","58849","0564","PO BOX 564","RAY","ND ","58849","0564","7015683301","1-Local school district","48.345100","-103.169100","53002","Kindergarten","12th Grade","North Dakota","266"
"NEW 8","North Dakota","3813760","WILLIAMS COUNTY","38105","38","3","111 7TH AVE WEST","WILLISTON","ND ","58801","5931","111 7TH AVE W","WILLISTON","ND ","58801","5931","7015726359","1-Local school district","48.144100","-103.632200","53008","Kindergarten","12th Grade","North Dakota","318"
"NEW ENGLAND 9","North Dakota","3800027","HETTINGER COUNTY","38041","38","2","1200 MAIN ST","NEW ENGLAND","ND ","58647","0307","PO BOX 307","NEW ENGLAND","ND ","58647","0307","7015794160","1-Local school district","46.543800","-102.868000","21009","Prekindergarten","12th Grade","North Dakota","186"
"NEW ROCKFORD-SHEYENNE 2","North Dakota","3800059","EDDY COUNTY","38027","38","2","437 1ST AVE NORTH","NEW ROCKFORD","ND ","58356","1771","437 1ST AVE N","NEW ROCKFORD","ND ","58356","1771","7019475036","1-Local school district","47.681100","-99.131900","14002","Prekindergarten","12th Grade","North Dakota","354"
"NEW SALEM-ALMONT 49","North Dakota","3800392","MORTON COUNTY","38059","38","2","310 ELM AVE","NEW SALEM","ND ","58563","0378","PO BOX 378","NEW SALEM","ND ","58563","0378","7018437610","1-Local school district","46.845600","-101.411100","30049","Prekindergarten","12th Grade","North Dakota","340"
"NEW TOWN 1","North Dakota","3813920","MOUNTRAIL COUNTY","38061","38","3","300 EAGLE DR","NEW TOWN","ND ","58763","0700","PO BOX 700","NEW TOWN","ND ","58763","0700","7016273650","1-Local school district","47.980800","-102.488700","31001","Prekindergarten","12th Grade","North Dakota","694"
"NEWBURG-UNITED 54","North Dakota","3800825","BOTTINEAU COUNTY","38009","38","2","400 LIBBIE ST","NEWBURG","ND ","58762","0427","PO BOX 427","NEWBURG","ND ","58762","0427","7012726151","1-Local school district","48.712900","-100.914000","05054","Kindergarten","12th Grade","North Dakota","65"
"NORTH BORDER 100","North Dakota","3800054","PEMBINA COUNTY","38067","38","5","605 10TH ST","WALHALLA","ND ","58282","0558","PO BOX 558","WALHALLA","ND ","58282","0558","7015493751","1-Local school district","48.924000","-97.918300","34100","Prekindergarten","12th Grade","North Dakota","390"
"NORTH CENTRAL AREA CAREER & TECHNICAL CENTER","North Dakota","3800393","PIERCE COUNTY","38069","38","1","1123 SOUTH MAIN AVE","RUGBY","ND ","58368","2428","1123 S MAIN AVE","RUGBY","ND ","58368","2428","7017767208","4-Regional education services agency","48.360000","-99.995400","35505","†","†","North Dakota","†"
"NORTH SARGENT 3","North Dakota","3814290","SARGENT COUNTY","38081","38","2","16 1ST ST SW","GWINNER","ND ","58040","0289","PO BOX 289","GWINNER","ND ","58040","0289","7016782492","1-Local school district","46.225400","-97.664000","41003","Prekindergarten","12th Grade","North Dakota","231"
"NORTH STAR 10","North Dakota","3800390","TOWNER COUNTY","38095","38","2","418 2ND AVE","CANDO","ND ","58324","0489","PO BOX 489","CANDO","ND ","58324","0489","7019684416","1-Local school district","48.490200","-99.208400","48010","Prekindergarten","12th Grade","North Dakota","301"
"NORTH VALLEY AREA CAREER & TECHNICAL CENTER","North Dakota","3880700","WALSH COUNTY","38099","38","1","1540 SCHOOL RD","GRAFTON","ND ","58237","1715","1540 SCHOOL RD","GRAFTON","ND ","58237","1715","7013523705","4-Regional education services agency","48.407400","-97.426600","50504","†","†","North Dakota","†"
"NORTHERN CASS 97","North Dakota","3800044","CASS COUNTY","38017","38","3","16021 18TH ST SE","HUNTER","ND ","58048","9730","16021 18TH ST SE","HUNTER","ND ","58048","9730","7018742322","1-Local school district","47.155500","-97.109800","09097","Prekindergarten","12th Grade","North Dakota","570"
"NORTHERN PLAINS SPECIAL ED UNIT","North Dakota","3880180","MOUNTRAIL COUNTY","38061","38","1","109 8TH AVE SW","STANLEY","ND ","58784","0010","PO BOX 10","STANLEY","ND ","58784","0010","7016283811","4-Regional education services agency","48.310400","-102.393700","31706","†","†","North Dakota","†"
"NORTHWOOD 129","North Dakota","3814340","GRAND FORKS COUNTY","38035","38","2","420 TROJAN RD","NORTHWOOD","ND ","58267","3001","420 TROJAN RD","NORTHWOOD","ND ","58267","3001","7015875221","1-Local school district","47.735200","-97.578100","18129","Prekindergarten","12th Grade","North Dakota","242"
"OAKES 41","North Dakota","3814500","DICKEY COUNTY","38021","38","2","804 MAIN AVE","OAKES","ND ","58474","1739","804 MAIN AVE","OAKES","ND ","58474","1739","7017423234","1-Local school district","46.138800","-98.088800","11041","Prekindergarten","12th Grade","North Dakota","500"
"OBERON 16","North Dakota","3814520","BENSON COUNTY","38005","38","1","315 A ST NORTH","OBERON","ND ","58357","0002","PO BOX 2","OBERON","ND ","58357","0002","7017982231","1-Local school district","47.923800","-99.204300","03016","Kindergarten","12th Grade","North Dakota","52"
"OLIVER-MERCER SPECIAL ED UNIT","North Dakota","3880300","MERCER COUNTY","38057","38","1","507 1ST AVE NW","HAZEN","ND ","58545","1005","PO BOX 1005","HAZEN","ND ","58545","1005","7017486383","4-Regional education services agency","47.297700","-101.621700","29715","†","†","North Dakota","†"
"PAGE 80","North Dakota","3814730","CASS COUNTY","38017","38","1","630 MAY AVE","PAGE","ND ","58064","0026","PO BOX 26","PAGE","ND ","58064","0026","7016682520","1-Local school district","47.160700","-97.570400","09080","Prekindergarten","6th Grade","North Dakota","94"
"PARK RIVER 78","North Dakota","3814880","WALSH COUNTY","38099","38","0","605 6TH ST WEST","PARK RIVER","ND ","58270","0240","PO BOX 240","PARK RIVER","ND ","58270","0240","7012847164","1-Local school district","48.392300","-97.752100","50078","Prekindergarten","12th Grade","North Dakota","†"
"PARK RIVER AREA 8","North Dakota","3800401","WALSH COUNTY","38099","38","2","605 6TH ST WEST","PARK RIVER","ND ","58270","0240","PO BOX 240","PARK RIVER","ND ","58270","0240","7012847164","1-Local school district","48.392300","-97.752100","50008","Prekindergarten","12th Grade","North Dakota","427"
"PARSHALL 3","North Dakota","3814940","MOUNTRAIL COUNTY","38061","38","2","501 NORTH MAIN ST","PARSHALL","ND ","58770","0158","PO BOX 158","PARSHALL","ND ","58770","0158","7018623129","1-Local school district","47.961500","-102.134100","31003","Prekindergarten","12th Grade","North Dakota","282"
"PEACE GARDEN STUDENT SUPPORT SERVICES","North Dakota","3880480","BOTTINEAU COUNTY","38009","38","1","309 2ND ST EAST","BOTTINEAU","ND ","58318","1104","309 2ND ST E","BOTTINEAU","ND ","58318","1104","7012283743","4-Regional education services agency","48.830500","-100.442600","05726","†","†","North Dakota","†"
"PEMBINA SPECIAL ED COOPERATIVE","North Dakota","3880200","PEMBINA COUNTY","38067","38","1","106B DIVISION AVE NORTH","CAVALIER","ND ","58220","0238","PO BOX 238","CAVALIER","ND ","58220","0238","7012658080","4-Regional education services agency","48.802400","-97.622200","34707","†","†","North Dakota","†"
"PINGREE-BUCHANAN 10","North Dakota","3815150","STUTSMAN COUNTY","38093","38","2","111 LINCOLN AVE","PINGREE","ND ","58476","7101","111 LINCOLN AVE","PINGREE","ND ","58476","7101","7012525563","1-Local school district","47.167200","-98.911700","47010","Prekindergarten","12th Grade","North Dakota","161"
"PLEASANT VALLEY 35","North Dakota","3815360","WELLS COUNTY","38103","38","0","201 MILLER AVE","HURDSFIELD","ND ","58451","0165","PO BOX 165","HURDSFIELD","ND ","58451","0165","7019623322","1-Local school district","47.447000","-99.928200","52035","7th Grade","12th Grade","North Dakota","†"
"POWERS LAKE 27","North Dakota","3800024","BURKE COUNTY","38013","38","2","600 RAILROAD AVE EAST","POWERS LAKE","ND ","58773","0346","PO BOX 346","POWERS LAKE","ND ","58773","0346","7014645432","1-Local school district","48.560200","-102.637600","07027","Prekindergarten","12th Grade","North Dakota","152"
"RICHARDTON-TAYLOR 34","North Dakota","3800048","STARK COUNTY","38089","38","2","320 RAIDER RD","RICHARDTON","ND ","58652","0289","PO BOX 289","RICHARDTON","ND ","58652","0289","7019742111","1-Local school district","46.885400","-102.307500","45034","Prekindergarten","12th Grade","North Dakota","297"
"RICHLAND 44","North Dakota","3800036","RICHLAND COUNTY","38077","38","2","101 MAIN AVE","COLFAX","ND ","58018","0049","PO BOX 49","COLFAX","ND ","58018","0049","7013723713","1-Local school district","46.470900","-96.873100","39044","Prekindergarten","12th Grade","North Dakota","274"
"ROBINSON 14","North Dakota","3815960","KIDDER COUNTY","38043","38","1","411 HWY 36 EAST","ROBINSON","ND ","58478","0038","PO BOX 38","ROBINSON","ND ","58478","0038","7013928542","1-Local school district","47.139400","-99.776800","22014","Kindergarten","12th Grade","North Dakota","4"
"ROLETTE 29","North Dakota","3816050","ROLETTE COUNTY","38079","38","2","3RD AVE","ROLETTE","ND ","58366","0097","PO BOX 97","ROLETTE","ND ","58366","0097","7012463595","1-Local school district","48.662400","-99.838700","40029","Kindergarten","12th Grade","North Dakota","155"
"ROOSEVELT 18","North Dakota","3816090","GRANT COUNTY","38037","38","1","210 2ND AVE WEST","CARSON","ND ","58529","0197","PO BOX 197","CARSON","ND ","58529","0197","7016223263","1-Local school district","46.421500","-101.566000","19018","Prekindergarten","12th Grade","North Dakota","103"
"ROUGHRIDER AREA CAREER & TECHNICAL CENTER","North Dakota","3800395","MORTON COUNTY","38059","38","1","400 CHURCH AVE","HEBRON","ND ","58638","0447","PO BOX Q","HEBRON","ND ","58638","0447","7018784442","4-Regional education services agency","46.903100","-102.049800","30510","†","†","North Dakota","†"
"RUGBY 5","North Dakota","3816130","PIERCE COUNTY","38069","38","2","1123 SOUTH MAIN AVE","RUGBY","ND ","58368","2428","1123 S MAIN AVE","RUGBY","ND ","58368","2428","7017765201","1-Local school district","48.360000","-99.995400","35005","Kindergarten","12th Grade","North Dakota","535"
"RURAL CASS SPECIAL ED UNIT","North Dakota","3880310","CASS COUNTY","38017","38","1","506 1ST ST","MAPLETON","ND ","58059","0039","PO BOX 39","MAPLETON","ND ","58059","0039","7012824538","4-Regional education services agency","46.886800","-97.051200","09717","†","†","North Dakota","†"
"SARGENT CENTRAL 6","North Dakota","3816430","SARGENT COUNTY","38081","38","2","575 5TH ST SW","FORMAN","ND ","58032","4212","575 5TH ST SW","FORMAN","ND ","58032","4212","7017243205","1-Local school district","46.105000","-97.639200","41006","Prekindergarten","12th Grade","North Dakota","202"
"SAWYER 16","North Dakota","3816470","WARD COUNTY","38101","38","2","101 2ND ST WEST","SAWYER","ND ","58781","4124","101 2ND ST W","SAWYER","ND ","58781","4124","7016245167","1-Local school district","48.088500","-101.055100","51016","Kindergarten","12th Grade","North Dakota","119"
"SCRANTON 33","North Dakota","3800023","BOWMAN COUNTY","38011","38","2","1ST AND FRIES","SCRANTON","ND ","58653","0126","PO BOX 126","SCRANTON","ND ","58653","0126","7012758897","1-Local school district","46.152700","-103.141900","06033","Prekindergarten","12th Grade","North Dakota","140"
"SELFRIDGE 8","North Dakota","3816510","SIOUX COUNTY","38085","38","2","210 2ND AVE SOUTH","SELFRIDGE","ND ","58568","0045","PO BOX 45","SELFRIDGE","ND ","58568","0045","7014223353","1-Local school district","46.039400","-100.921900","43008","Prekindergarten","12th Grade","North Dakota","90"
"SHEYENNE VALLEY AREA CAREER & TECHNICAL CENTER","North Dakota","3880560","BARNES COUNTY","38003","38","1","801 VALLEY AVE SE","VALLEY CITY","ND ","58072","4150","801 VALLEY AVE SE","VALLEY CITY","ND ","58072","4150","7018450256","4-Regional education services agency","46.919100","-97.991500","02515","†","†","North Dakota","†"
"SHEYENNE VALLEY SPECIAL ED UNIT","North Dakota","3880500","BARNES COUNTY","38003","38","1","232 3RD ST NE","VALLEY CITY","ND ","58072","0359","PO BOX 359","VALLEY CITY","ND ","58072","0359","7018453402","4-Regional education services agency","46.925300","-98.001000","02727","†","†","North Dakota","†"
"SOLEN 3","North Dakota","3816980","SIOUX COUNTY","38085","38","2","902 EAST BROADWAY","SOLEN","ND ","58570","0128","PO BOX 128","SOLEN","ND ","58570","0128","7014453331","1-Local school district","46.388500","-100.792100","43003","Prekindergarten","12th Grade","North Dakota","171"
"SOURIS VALLEY SPECIAL ED UNIT","North Dakota","3880220","WARD COUNTY","38101","38","1","215 2ND ST SE","MINOT","ND ","58701","3924","215 2ND ST SE","MINOT","ND ","58701","3924","7018574410","4-Regional education services agency","48.233800","-101.289600","51708","†","†","North Dakota","†"
"SOUTH CENTRAL PRAIRIE SPECIAL ED UNIT","North Dakota","3880340","LOGAN COUNTY","38047","38","1","301 BROADWAY","NAPOLEON","ND ","58561","0007","PO BOX 7","NAPOLEON","ND ","58561","0007","7017542971","4-Regional education services agency","46.503200","-99.769000","24718","†","†","North Dakota","†"
"SOUTH HEART 9","North Dakota","3817130","STARK COUNTY","38089","38","2","310 4TH ST NW","SOUTH HEART","ND ","58655","0159","PO BOX 159","SOUTH HEART","ND ","58655","0159","7016775671","1-Local school district","46.866700","-102.991500","45009","Prekindergarten","12th Grade","North Dakota","242"
"SOUTH PRAIRIE 70","North Dakota","3817170","WARD COUNTY","38101","38","1","100 177TH AVE SW","MINOT","ND ","58701","9747","100 177TH AVE SW","MINOT","ND ","58701","9747","7017223537","1-Local school district","48.051900","-101.297500","51070","Kindergarten","12th Grade","North Dakota","206"
"SOUTH VALLEY SPECIAL ED UNIT","North Dakota","3880520","RICHLAND COUNTY","38077","38","1","102 6TH ST SE","HANKINSON","ND ","58041","0100","PO BOX 100","HANKINSON","ND ","58041","0100","7012427031","4-Regional education services agency","46.066100","-96.901900","39728","†","†","North Dakota","†"
