"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"MELBA JOINT DISTRICT","Idaho","1602070","CANYON COUNTY","16027","16","2","520 BROADWAY AVE","MELBA","ID ","83641","0185","PO BOX 185","MELBA","ID ","83641","0185","2084951141","1-Local school district","43.377800","-116.531000","136","Prekindergarten","12th Grade","Idaho","817"
"MERIDIAN JOINT DISTRICT","Idaho","1602100","ADA COUNTY","16001","16","55","1303 EAST CENTRAL DR","MERIDIAN","ID ","83642","7991","1303 E CENTRAL DRIVE","MERIDIAN","ID ","83642","7991","2088554500","1-Local school district","43.595200","-116.378400","002","Prekindergarten","12th Grade","Idaho","38006"
"MIDDLETON DISTRICT","Idaho","1602130","CANYON COUNTY","16027","16","6","FIVE SOUTH THIRD AVE WEST","MIDDLETON","ID ","83644","5563","FIVE S THIRD AVENUE W","MIDDLETON","ID ","83644","5563","2085853027","1-Local school district","43.706400","-116.626800","134","Prekindergarten","12th Grade","Idaho","3776"
"MIDVALE DISTRICT","Idaho","1602160","WASHINGTON COUNTY","16087","16","1","56 NORTH SCHOOL RD","MIDVALE","ID ","83645","0130","PO BOX 130","MIDVALE","ID ","83645","0130","2083552234","1-Local school district","44.469000","-116.729700","433","Prekindergarten","12th Grade","Idaho","135"
"MINIDOKA COUNTY JOINT DISTRICT","Idaho","1602190","MINIDOKA COUNTY","16067","16","11","310 10TH ST","RUPERT","ID ","83350","1610","310 10TH STREET","RUPERT","ID ","83350","1610","2084364727","1-Local school district","42.621800","-113.671000","331","Prekindergarten","12th Grade","Idaho","4415"
"MONTICELLO MONTESSORI CHARTER SCHOOL","Idaho","1600154","BONNEVILLE COUNTY","16019","16","1","4707 SOUTH SWEETWATER WAY","AMMON","ID ","83406","8034","4707 S SWEETWATER WAY","AMMON","ID ","83406","8034","2084190742","7-Charter school agency","43.455100","-111.958000","474","Prekindergarten","6th Grade","Idaho","236"
"MOSCOW DISTRICT","Idaho","1602220","LATAH COUNTY","16057","16","8","650 NORTH CLEVELAND","MOSCOW","ID ","83843","3659","650 N CLEVELAND","MOSCOW","ID ","83843","3659","2088821120","1-Local school district","46.740100","-116.983100","281","Prekindergarten","12th Grade","Idaho","2558"
"MOUNTAIN HOME DISTRICT","Idaho","1602250","ELMORE COUNTY","16039","16","9","470 NORTH 3RD EAST","MOUNTAIN HOME","ID ","83647","1390","PO BOX 1390","MOUNTAIN HOME","ID ","83647","1390","2085872580","1-Local school district","43.134700","-115.694600","193","Prekindergarten","12th Grade","Idaho","4124"
"MOUNTAIN VIEW SCHOOL DISTRICT","Idaho","1600139","IDAHO COUNTY","16049","16","5","714 JEFFERSON ST","GRANGEVILLE","ID ","83530","1545","714 JEFFERSON STREET","GRANGEVILLE","ID ","83530","1545","2089830990","1-Local school district","45.918700","-116.129500","244","Prekindergarten","12th Grade","Idaho","1216"
"MULLAN DISTRICT","Idaho","1602280","SHOSHONE COUNTY","16079","16","2","345 PARK ST","MULLAN","ID ","83846","0071","345 PARK STREET","MULLAN","ID ","83846","0071","2087441118","1-Local school district","47.469000","-115.798100","392","Prekindergarten","12th Grade","Idaho","109"
"MURTAUGH JOINT DISTRICT","Idaho","1602310","TWIN FALLS COUNTY","16083","16","1","500 WEST BOYD ST","MURTAUGH","ID ","83344","0117","PO BOX 117","MURTAUGH","ID ","83344","0117","2084325451","1-Local school district","42.492600","-114.167200","418","Prekindergarten","12th Grade","Idaho","249"
"NAMPA SCHOOL DISTRICT","Idaho","1602340","CANYON COUNTY","16027","16","26","619 SOUTH CANYON ST","NAMPA","ID ","83686","6634","619 S CANYON STREET","NAMPA","ID ","83686","6634","2084684600","1-Local school district","43.563300","-116.578000","131","Prekindergarten","12th Grade","Idaho","16241"
"NEW PLYMOUTH DISTRICT","Idaho","1602370","PAYETTE COUNTY","16075","16","3","103 SOUTHEAST AVE","NEW PLYMOUTH","ID ","83655","3009","103 SOUTHEAST AVENUE","NEW PLYMOUTH","ID ","83655","3009","2082785740","1-Local school district","43.970200","-116.819800","372","Prekindergarten","12th Grade","Idaho","1029"
"NEZPERCE JOINT DISTRICT","Idaho","1602400","LEWIS COUNTY","16061","16","1","615 SECOND AVE","NEZPERCE","ID ","83543","0279","PO BOX 279","NEZPERCE","ID ","83543","0279","2089372551","1-Local school district","46.237100","-116.241700","302","Prekindergarten","12th Grade","Idaho","130"
"NORTH GEM DISTRICT","Idaho","1602430","CARIBOU COUNTY","16029","16","2","360 SOUTH MAIN ST","BANCROFT","ID ","83217","0070","PO BOX 70","BANCROFT","ID ","83217","0070","2086487848","1-Local school district","42.717300","-111.887500","149","Prekindergarten","12th Grade","Idaho","202"
"NORTH IDAHO STEM CHARTER ACADEMY DISTRICT","Idaho","1600160","KOOTENAI COUNTY","16055","16","1","15633 NORTH MEYER RD","RATHDRUM","ID ","83858","0434","PO BOX 434","RATHDRUM","ID ","83858","0434","2086878002","7-Charter school agency","47.812900","-116.872400","480","Kindergarten","8th Grade","Idaho","303"
"NORTH VALLEY ACADEMY","Idaho","1600143","GOODING COUNTY","16047","16","1","906 MAIN ST","GOODING","ID ","83330","1625","906 MAIN STREET","GOODING","ID ","83330","1625","2089344567","7-Charter school agency","42.936300","-114.712800","465","Prekindergarten","12th Grade","Idaho","246"
"NOTUS DISTRICT","Idaho","1602460","CANYON COUNTY","16027","16","2","20250 PURPLE SAGE RD","NOTUS","ID ","83656","0256","PO BOX 256","NOTUS","ID ","83656","0256","2084597442","1-Local school district","43.735400","-116.797000","135","Prekindergarten","12th Grade","Idaho","393"
"ODYSSEY CHARTER DISTRICT","Idaho","1600164","BONNEVILLE COUNTY","16019","16","1","3890 TAYLORVIEW LN","AMMON","ID ","83406","8145","3890 TAYLORVIEW LANE","AMMON","ID ","83406","8145","2085573627","7-Charter school agency","43.460600","-111.976300","484","6th Grade","10th Grade","Idaho","183"
"ONEIDA COUNTY DISTRICT","Idaho","1602490","ONEIDA COUNTY","16071","16","5","25 EAST 50 SOUTH","MALAD CITY","ID ","83252","1374","25 E 50 S","MALAD CITY","ID ","83252","1374","2087664701","1-Local school district","42.184800","-112.243600","351","Prekindergarten","12th Grade","Idaho","923"
"OROFINO JOINT DISTRICT","Idaho","1602520","CLEARWATER COUNTY","16035","16","6","1051 MICHIGAN","OROFINO","ID ","83544","2259","PO BOX 2259","OROFINO","ID ","83544","2259","2084765593","1-Local school district","46.483100","-116.243900","171","Prekindergarten","12th Grade","Idaho","1023"
"PALOUSE PRAIRIE CHARTER","Idaho","1600151","LATAH COUNTY","16057","16","1","1500 LEVICK ST","MOSCOW","ID ","83843","0120","PO BOX 9511","MOSCOW","ID ","83843","0120","2088823684","7-Charter school agency","46.721300","-117.001800","472","Prekindergarten","8th Grade","Idaho","174"
"PARMA DISTRICT","Idaho","1602550","CANYON COUNTY","16027","16","3","805 EAST MCCONNELL","PARMA","ID ","83660","5611","805 E MCCONNELL","PARMA","ID ","83660","5611","2087225115","1-Local school district","43.788700","-116.937000","137","Prekindergarten","12th Grade","Idaho","1081"
"PAYETTE JOINT DISTRICT","Idaho","1602580","PAYETTE COUNTY","16075","16","5","20 NORTH 12TH ST","PAYETTE","ID ","83661","2603","20 N 12TH STREET","PAYETTE","ID ","83661","2603","2086429366","1-Local school district","44.075100","-116.928900","371","Prekindergarten","12th Grade","Idaho","1636"
"PLUMMER-WORLEY JOINT DISTRICT","Idaho","1600815","BENEWAH COUNTY","16009","16","3","1255 EAST ST","PLUMMER","ID ","83851","0130","PO BOX 130","PLUMMER","ID ","83851","0130","2086861621","1-Local school district","47.333000","-116.890800","044","Prekindergarten","12th Grade","Idaho","391"
"POCATELLO DISTRICT","Idaho","1602640","BANNOCK COUNTY","16005","16","25","3115 POLE LINE RD","POCATELLO","ID ","83201","6119","3115 POLE LINE ROAD","POCATELLO","ID ","83201","6119","2082323563","1-Local school district","42.890800","-112.466300","025","Prekindergarten","12th Grade","Idaho","12608"
"POST FALLS DISTRICT","Idaho","1602670","KOOTENAI COUNTY","16055","16","10","206 WEST MULLAN AVE","POST FALLS","ID ","83877","0040","PO BOX 40","POST FALLS","ID ","83877","0040","2087731658","1-Local school district","47.716100","-116.951000","273","Prekindergarten","12th Grade","Idaho","5914"
"POTLATCH DISTRICT","Idaho","1602700","LATAH COUNTY","16057","16","2","635 PINE ST","POTLATCH","ID ","83855","8757","130 SIXTH STREET","POTLATCH","ID ","83855","8757","2088750327","1-Local school district","46.922000","-116.900500","285","Prekindergarten","12th Grade","Idaho","464"
"PRAIRIE ELEMENTARY DISTRICT","Idaho","1602730","ELMORE COUNTY","16039","16","1","73 SMITH CREEK RD","PRAIRIE","ID ","83647","9401","1969 PRAIRIE ROAD","PRAIRIE","ID ","83647","9401","2088683243","1-Local school district","43.502100","-115.573700","191","Kindergarten","8th Grade","Idaho","9"
"PRESTON JOINT DISTRICT","Idaho","1600960","FRANKLIN COUNTY","16041","16","5","120 EAST SECOND SOUTH ST","PRESTON","ID ","83263","1527","120 E SECOND S STREET","PRESTON","ID ","83263","1527","2088520283","1-Local school district","42.092000","-111.873400","201","Prekindergarten","12th Grade","Idaho","2602"
"RICHARD MCKENNA CHARTER HIGH SCHOOL","Idaho","1600005","ELMORE COUNTY","16039","16","2","675 SOUTH HASKETT ST","MOUNTAIN HOME","ID ","83647","3375","675 S HASKETT STREET","MOUNTAIN HOME","ID ","83647","3375","2085802449","7-Charter school agency","43.125800","-115.702400","453","9th Grade","12th Grade","Idaho","409"
"RICHFIELD DISTRICT","Idaho","1602760","LINCOLN COUNTY","16063","16","1","555 NORTH TIGER DR","RICHFIELD","ID ","83349","5517","555 N TIGER DRIVE","RICHFIELD","ID ","83349","5517","2084872241","1-Local school district","43.053500","-114.156700","316","Prekindergarten","12th Grade","Idaho","207"
"RIRIE JOINT DISTRICT","Idaho","1602790","JEFFERSON COUNTY","16051","16","2","455 MAIN ST","RIRIE","ID ","83443","0508","PO BOX 508","RIRIE","ID ","83443","0508","2085387482","1-Local school district","43.631300","-111.773500","252","Prekindergarten","12th Grade","Idaho","715"
"ROCKLAND DISTRICT","Idaho","1602820","POWER COUNTY","16077","16","1","321 EAST CENTER ST","ROCKLAND","ID ","83271","0119","PO BOX 119","ROCKLAND","ID ","83271","0119","2085482231","1-Local school district","42.573700","-112.879800","382","Prekindergarten","12th Grade","Idaho","188"
"ROLLING HILLS CHARTER SCHOOL","Idaho","1600006","ADA COUNTY","16001","16","1","8900 HORSESHOE BEND RD","BOISE","ID ","83714","3859","8900 HORSESHOE BEND ROAD","BOISE","ID ","83714","3859","2089395400","7-Charter school agency","43.689500","-116.312000","454","Prekindergarten","8th Grade","Idaho","260"
"SAGE INTERNATIONAL SCHOOL OF BOISE","Idaho","1600156","ADA COUNTY","16001","16","1","457 EAST PARKCENTER BLVD","BOISE","ID ","83706","6501","457 E PARKCENTER BOULEVARD","BOISE","ID ","83706","6501","2083437243","7-Charter school agency","43.594800","-116.178000","475","Kindergarten","12th Grade","Idaho","530"
"SALMON DISTRICT","Idaho","1602850","LEMHI COUNTY","16059","16","4","907 SHARKEY ST","SALMON","ID ","83467","0790","907 SHARKEY STREET","SALMON","ID ","83467","0790","2087564271","1-Local school district","45.171200","-113.890500","291","Prekindergarten","12th Grade","Idaho","911"
"SALMON RIVER JOINT SCHOOL DIST","Idaho","1600138","IDAHO COUNTY","16049","16","2","133 NORTH MAIN ST","RIGGINS","ID ","83549","0050","PO BOX 50","RIGGINS","ID ","83549","0050","2086283143","1-Local school district","45.422500","-116.314700","243","Prekindergarten","12th Grade","Idaho","140"
"SHELLEY JOINT DISTRICT","Idaho","1602910","BINGHAM COUNTY","16011","16","5","545 SEMINARY AVE","SHELLEY","ID ","83274","1461","545 SEMINARY AVENUE","SHELLEY","ID ","83274","1461","2083573411","1-Local school district","43.373700","-112.122200","060","Prekindergarten","12th Grade","Idaho","2181"
"SHOSHONE JOINT DISTRICT","Idaho","1602940","LINCOLN COUNTY","16063","16","4","61 EAST HWY 24","SHOSHONE","ID ","83352","5338","61 E HIGHWAY 24","SHOSHONE","ID ","83352","5338","2088862381","1-Local school district","42.929300","-114.408900","312","Prekindergarten","12th Grade","Idaho","535"
"SNAKE RIVER DISTRICT","Idaho","1602970","BINGHAM COUNTY","16011","16","6","103 SOUTH 900 WEST","BLACKFOOT","ID ","83221","6065","103 S 900 W","BLACKFOOT","ID ","83221","6065","2086843001","1-Local school district","43.182000","-112.474800","052","Prekindergarten","12th Grade","Idaho","1755"
"SODA SPRINGS JOINT DISTRICT","Idaho","1603000","CARIBOU COUNTY","16029","16","3","250 EAST SECOND SOUTH","SODA SPRINGS","ID ","83276","1683","250 E SECOND S","SODA SPRINGS","ID ","83276","1683","2085473371","1-Local school district","42.653200","-111.610200","150","Prekindergarten","12th Grade","Idaho","864"
"SOUTH LEMHI DISTRICT","Idaho","1603030","LEMHI COUNTY","16059","16","2","111 SOUTH THIRD ST","LEADORE","ID ","83464","0119","PO BOX 119","LEADORE","ID ","83464","0119","2087682441","1-Local school district","44.678300","-113.360800","292","Prekindergarten","12th Grade","Idaho","79"
"ST MARIES JOINT DISTRICT","Idaho","1603060","BENEWAH COUNTY","16009","16","5","240 SOUTH 11TH ST","ST. MARIES","ID ","83861","1849","PO BOX 384","ST. MARIES","ID ","83861","1849","2082452579","1-Local school district","47.314900","-116.570900","041","Prekindergarten","12th Grade","Idaho","951"
"SUGAR-SALEM JOINT DISTRICT","Idaho","1603090","MADISON COUNTY","16065","16","5","105 WEST CENTER ST","SUGAR CITY","ID ","83448","0150","PO BOX 150","SUGAR CITY","ID ","83448","0150","2083568802","1-Local school district","43.872800","-111.749900","322","Prekindergarten","12th Grade","Idaho","1582"
"SWAN VALLEY ELEMENTARY DIST","Idaho","1603120","BONNEVILLE COUNTY","16019","16","1","3389 HWY 26","IRWIN","ID ","83428","0220","PO BOX 220","IRWIN","ID ","83428","0220","2084832405","1-Local school district","43.405800","-111.293200","092","Prekindergarten","8th Grade","Idaho","59"
"SYRINGA MOUNTAIN CHARTER DISTRICT","Idaho","1600166","BLAINE COUNTY","16013","16","0","P.O. BOX 3531","HAILEY","ID ","83333","","P.O. BOX 3531","HAILEY","ID ","83333","","2087206327","7-Charter school agency","43.520600","-114.305100","488","†","†","Idaho","†"
"TAYLORS CROSSING CHARTER SCHOO","Idaho","1600015","BONNEVILLE COUNTY","16019","16","1","1445 NORTH WOOD RIVER DR","IDAHO FALLS","ID ","83401","5095","1445 N WOOD RIVER DRIVE","IDAHO FALLS","ID ","83401","5095","2085520397","7-Charter school agency","43.507800","-111.938100","461","Prekindergarten","12th Grade","Idaho","415"
"TETON COUNTY DISTRICT","Idaho","1603180","TETON COUNTY","16081","16","6","445 NORTH MAIN","DRIGGS","ID ","83422","0775","PO BOX 775","DRIGGS","ID ","83422","0775","2083542207","1-Local school district","43.729100","-111.110400","401","Prekindergarten","12th Grade","Idaho","1764"
"THE ACADEMY [ARC]","Idaho","1600014","BANNOCK COUNTY","16005","16","1","240 EAST MAPLE","POCATELLO","ID ","83201","4647","240 E MAPLE STREET","POCATELLO","ID ","83201","4647","2082321447","7-Charter school agency","42.881100","-112.449600","460","Prekindergarten","8th Grade","Idaho","282"
"THE VILLAGE CHARTER SCHOOL DISTRICT","Idaho","1600157","ADA COUNTY","16001","16","1","219 NORTH ROOSEVELT","BOISE","ID ","83706","1850","219 N ROOSEVELT","BOISE","ID ","83706","1850","2083362000","7-Charter school agency","43.606800","-116.234200","473","Prekindergarten","8th Grade","Idaho","278"
"THREE CREEK JT ELEM DISTRICT","Idaho","1603210","TWIN FALLS COUNTY","16083","16","1","49913 THREE CREEK RD","ROGERSON","ID ","83302","0127","49913 THREE CREEK ROAD","ROGERSON","ID ","83302","0127","2088572281","1-Local school district","42.190200","-114.894200","416","Prekindergarten","8th Grade","Idaho","9"
"TROY SCHOOL DISTRICT","Idaho","1600009","LATAH COUNTY","16057","16","2","102 WEST FIFTH ST","TROY","ID ","83871","0280","PO BOX 280","TROY","ID ","83871","0280","2088353791","1-Local school district","46.735100","-116.767200","287","Prekindergarten","12th Grade","Idaho","310"
"TWIN FALLS DISTRICT","Idaho","1603240","TWIN FALLS COUNTY","16083","16","13","201 MAIN AVE WEST","TWIN FALLS","ID ","83301","6103","201 MAIN AVENUE W","TWIN FALLS","ID ","83301","6103","2087336900","1-Local school district","42.559600","-114.475300","411","Prekindergarten","12th Grade","Idaho","9092"
"UPPER CARMEN PUBLIC CHARTER DISTRICT","Idaho","1600170","LEMHI COUNTY","16059","16","0","12 ETHEL'S WAY","CARMEN","ID ","83462","","PO BOX 33","CARMEN","ID ","83462","","2087564580","7-Charter school agency","45.242400","-113.893200","486","†","†","Idaho","†"
"VALLEY DISTRICT","Idaho","1603270","JEROME COUNTY","16053","16","1","882 VALLEY RD SOUTH","HAZELTON","ID ","83335","5050","882 VALLEY ROAD S","HAZELTON","ID ","83335","5050","2088295333","1-Local school district","42.592100","-114.171200","262","Prekindergarten","12th Grade","Idaho","626"
"VALLIVUE SCHOOL DISTRICT","Idaho","1600600","CANYON COUNTY","16027","16","13","5207 SOUTH MONTANA AVE","CALDWELL","ID ","83607","1583","5207 S MONTANA AVENUE","CALDWELL","ID ","83607","1583","2084540445","1-Local school district","43.623400","-116.680400","139","Prekindergarten","12th Grade","Idaho","8273"
"VICTORY CHARTER SCHOOL","Idaho","1600003","CANYON COUNTY","16027","16","1","9779 KRIS JENSEN LN","NAMPA","ID ","83686","8843","9779 KRIS JENSEN LANE","NAMPA","ID ","83686","8843","2084429400","7-Charter school agency","43.514500","-116.559200","451","Prekindergarten","12th Grade","Idaho","422"
"VISION CHARTER SCHOOL","Idaho","1600141","CANYON COUNTY","16027","16","1","19291 WARD RD","CALDWELL","ID ","83605","8088","19291 WARD ROAD","CALDWELL","ID ","83605","8088","2084559220","7-Charter school agency","43.652400","-116.625900","463","Kindergarten","12th Grade","Idaho","671"
"WALLACE DISTRICT","Idaho","1603300","SHOSHONE COUNTY","16079","16","2","405 SEVENTH ST","WALLACE","ID ","83873","2358","405 SEVENTH STREET","WALLACE","ID ","83873","2358","2087534515","1-Local school district","47.496400","-115.960400","393","Prekindergarten","12th Grade","Idaho","519"
"WEISER DISTRICT","Idaho","1603330","WASHINGTON COUNTY","16087","16","5","925 PIONEER RD","WEISER","ID ","83672","1146","925 PIONEER ROAD","WEISER","ID ","83672","1146","2084140616","1-Local school district","44.252800","-116.984000","431","Prekindergarten","12th Grade","Idaho","1615"
"WENDELL DISTRICT","Idaho","1603360","GOODING COUNTY","16047","16","3","150 EAST MAIN ST","WENDELL","ID ","83355","0300","PO BOX 300","WENDELL","ID ","83355","0300","2085362418","1-Local school district","42.775700","-114.702900","232","Prekindergarten","12th Grade","Idaho","1193"
"WEST BONNER COUNTY DISTRICT","Idaho","1600001","BONNER COUNTY","16017","16","5","134 MAIN ST","PRIEST RIVER","ID ","83856","8501","134 MAIN STREET","PRIEST RIVER","ID ","83856","8501","2084484439","1-Local school district","48.180200","-116.907400","083","Prekindergarten","12th Grade","Idaho","1257"
"WEST JEFFERSON DISTRICT","Idaho","1603400","JEFFERSON COUNTY","16051","16","4","1256 EAST 1500 NORTH","TERRETON","ID ","83450","5136","1256 E 1500 N","TERRETON","ID ","83450","5136","2086634542","1-Local school district","43.840800","-112.444500","253","Kindergarten","12th Grade","Idaho","643"
"WEST SIDE JOINT DISTRICT","Idaho","1603420","FRANKLIN COUNTY","16041","16","3","626 NORTH WEST SIDE HWY","DAYTON","ID ","83232","0039","PO BOX 39","DAYTON","ID ","83232","0039","2087473502","1-Local school district","42.109300","-111.993300","202","Prekindergarten","12th Grade","Idaho","651"
"WHITE PINE CHARTER SCHOOL","Idaho","1600142","BONNEVILLE COUNTY","16019","16","1","2959 EAST JOHN ADAMS PARKWAY","AMMON","ID ","83406","2825","2959 EAST JOHN ADAMS PARKWAY","AMMON","ID ","83406","2825","2085224432","7-Charter school agency","43.491900","-111.974800","464","Prekindergarten","8th Grade","Idaho","462"
"WHITEPINE JT SCHOOL DISTRICT","Idaho","1600010","LATAH COUNTY","16057","16","3","502 FIRST AVE","DEARY","ID ","83823","0280","PO BOX 249","DEARY","ID ","83823","0280","2088771408","1-Local school district","46.798200","-116.558700","288","Prekindergarten","12th Grade","Idaho","1045"
"WILDER DISTRICT","Idaho","1603480","CANYON COUNTY","16027","16","2","210 A AVE EAST","WILDER","ID ","83676","0488","210 A AVENUE EAST","WILDER","ID ","83676","0488","2084826228","1-Local school district","43.678300","-116.904200","133","Prekindergarten","12th Grade","Idaho","446"
"WINGS CHARTER MIDDLE SCHOOL","Idaho","1600146","TWIN FALLS COUNTY","16083","16","1","771 NORTH COLLEGE RD","TWIN FALLS","ID ","83301","8330","771 N COLLEGE ROAD","TWIN FALLS","ID ","83301","8330","2087342902","7-Charter school agency","42.584900","-114.461100","467","6th Grade","8th Grade","Idaho","86"
"XAVIER CHARTER SCHOOL","Idaho","1600140","TWIN FALLS COUNTY","16083","16","1","1218 NORTH COLLEGE RD WEST","TWIN FALLS","ID ","83301","5651","1218 N COLLEGE ROAD W","TWIN FALLS","ID ","83301","5651","2087343947","7-Charter school agency","42.584400","-114.457400","462","Prekindergarten","12th Grade","Idaho","645"
