"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"DIVISION OF PRISONS","North Carolina","3700167","WAKE COUNTY","37183","37","0","831 WEST MORGAN ST","RALEIGH","NC ","27699","4264","4264 MSC","RALEIGH","NC ","27699","4264","9197333226","5-State-operated institution","35.779900","-78.654400","996","9th Grade","12th Grade","North Carolina","0"
"DOUGLASS ACADEMY","North Carolina","3700340","NEW HANOVER COUNTY","37129","37","1","507 NORTH 6TH ST","WILMINGTON","NC ","28401","","507 N. 6TH STREET","WILMINGTON","NC ","28401","","9106553600","7-Charter school agency","34.242000","-77.943400","65C","Kindergarten","2nd Grade","North Carolina","35"
"DUPLIN COUNTY SCHOOLS","North Carolina","3701200","DUPLIN COUNTY","37061","37","16","315 NORTH MAIN ST","KENANSVILLE","NC ","28349","0128","PO BOX 128","KENANSVILLE","NC ","28349","0128","9102961521","1-Local school district","34.963700","-77.960800","310","Prekindergarten","12th Grade","North Carolina","9628"
"DURHAM PUBLIC SCHOOLS","North Carolina","3701260","DURHAM COUNTY","37063","37","56","511 CLEVELAND ST","DURHAM","NC ","27701","3002","PO BOX 30002","DURHAM","NC ","27702","3002","9195602000","1-Local school district","35.997100","-78.897100","320","Prekindergarten","12th Grade","North Carolina","33349"
"DYNAMIC COMMUNITY CHARTER","North Carolina","3700368","WAKE COUNTY","37183","37","0","TBD","TBD","NC ","27512","5789","PO BOX 5789","CARY","NC ","27512","5789","9199311702","7-Charter school agency","35.763400","-78.786700","92X","†","†","North Carolina","†"
"EAST WAKE ACADEMY","North Carolina","3700070","WAKE COUNTY","37183","37","1","400 NMC DR","ZEBULON","NC ","27597","","400 NMC DRIVE","ZEBULON","NC ","27597","","9194040444","7-Charter school agency","35.832400","-78.308700","92G","Kindergarten","12th Grade","North Carolina","1120"
"EDENTON-CHOWAN SCHOOLS","North Carolina","3700840","CHOWAN COUNTY","37041","37","4","406 WEST QUEEN ST","EDENTON","NC ","27932","0206","PO BOX 206","EDENTON","NC ","27932","0206","2524824436","1-Local school district","36.062000","-76.616700","210","Prekindergarten","12th Grade","North Carolina","2225"
"EDGECOMBE COUNTY PUBLIC SCHOOLS","North Carolina","3701320","EDGECOMBE COUNTY","37065","37","14","412 PEARL ST","TARBORO","NC ","27886","7128","PO BOX 7128","TARBORO","NC ","27886","7128","2526412600","1-Local school district","35.905800","-77.558400","330","Prekindergarten","12th Grade","North Carolina","6101"
"ELIZABETH CITY-PASQUOTANK PUBLIC SCHOOLS","North Carolina","3703540","PASQUOTANK COUNTY","37139","37","12","1200 SOUTH HALSTEAD BLVD","ELIZABETH CITY","NC ","27906","2247","PO BOX 2247","ELIZABETH CITY","NC ","27906","2247","2523352981","1-Local school district","36.282500","-76.229200","700","Prekindergarten","12th Grade","North Carolina","5688"
"ELKIN CITY SCHOOLS","North Carolina","3701380","SURRY COUNTY","37171","37","3","202 WEST SPRING ST","ELKIN","NC ","28621","3449","202 WEST SPRING STREET","ELKIN","NC ","28621","3449","3368353135","1-Local school district","36.247900","-80.853500","861","Prekindergarten","12th Grade","North Carolina","1221"
"ENDEAVOR CHARTER","North Carolina","3700314","WAKE COUNTY","37183","37","1","9400 FORUM DR","RALEIGH","NC ","27615","","9400 FORUM DR","RALEIGH","NC ","27615","","9198488033","7-Charter school agency","35.897200","-78.653200","92S","Kindergarten","8th Grade","North Carolina","476"
"ENTREPRENEUR HIGH SCHOOL","North Carolina","3700366","MECKLENBURG COUNTY","37119","37","0","TBD","TBD","NC ","28215","","6810 ALANBROOK RD","CHARLOTTE","NC ","28215","","7049062900","7-Charter school agency","35.244300","-80.714100","60X","†","†","North Carolina","†"
"ENVISION SCIENCE ACADEMY","North Carolina","3700362","WAKE COUNTY","37183","37","0","TBD","TBD","NC ","27588","","P.O. BOX 2054","WAKE FOREST","NC ","27588","","9194354002","7-Charter school agency","35.971600","-78.513000","92Y","†","†","North Carolina","†"
"EVERGREEN COMMUNITY CHARTER","North Carolina","3700078","BUNCOMBE COUNTY","37021","37","1","50 BELL RD","ASHEVILLE","NC ","28805","","50 BELL ROAD","ASHEVILLE","NC ","28805","","8282982173","7-Charter school agency","35.603200","-82.498500","11A","Kindergarten","8th Grade","North Carolina","408"
"EXPLORIS MIDDLE SCHOOL","North Carolina","3700043","WAKE COUNTY","37183","37","1","401 HILLSBOROUGH ST","RALEIGH","NC ","27603","1406","401 HILLSBOROUGH ST","RALEIGH","NC ","27603","1406","9197153690","7-Charter school agency","35.780200","-78.645300","92B","6th Grade","8th Grade","North Carolina","205"
"FALLS LAKE ACADEMY","North Carolina","3700336","GRANVILLE COUNTY","37077","37","1","1701 EAST LYON STATION RD","CREEDMOOR","NC ","27522","","PO BOX 651","CREEDMORE","NC ","27522","","9196226173","7-Charter school agency","36.110400","-78.735100","39A","Kindergarten","7th Grade","North Carolina","341"
"FLEMINGTON ACADEMY","North Carolina","3700349","COLUMBUS COUNTY","37047","37","1","400FLEMINGTON DR","LAKE WACCAMAW","NC ","28450","","P.O. BOX 300","LAKE WACCAMAW","NC ","28450","","9106463083","7-Charter school agency","34.325100","-78.515700","24B","6th Grade","12th Grade","North Carolina","58"
"FORSYTH ACADEMY","North Carolina","3700083","FORSYTH COUNTY","37067","37","1","5426 SHATTALON DR","WINSTON-SALEM","NC ","27106","","5426 SHATTALON DRIVE","WINSTON-SALEM","NC ","27106","","3369221121","7-Charter school agency","36.169400","-80.299300","34F","Kindergarten","8th Grade","North Carolina","692"
"FORT BRAGG/CAMP LEJEUNE","North Carolina","3700148","CUMBERLAND COUNTY","37051","37","0","IRWIN MID SCH BLD 14865","FORT BRAGG","NC ","28307","0089","PO BOX 70089","FORT BRAGG","NC ","28307","0089","9109070200","6-Federally operated institution","35.142600","-78.994400","269","Prekindergarten","12th Grade","North Carolina","0"
"FRANCINE DELANY NEW SCHOOL","North Carolina","3700017","BUNCOMBE COUNTY","37021","37","1","119 BREVARD RD","ASHEVILLE","NC ","28806","","119 BREVARD ROAD","ASHEVILLE","NC ","28806","0161","8282369441","7-Charter school agency","35.573500","-82.594400","11K","Kindergarten","8th Grade","North Carolina","165"
"FRANKLIN ACADEMY","North Carolina","3700069","WAKE COUNTY","37183","37","1","604 FRANKLIN ST","WAKE FOREST","NC ","27587","","604 FRANKLIN STREET","WAKE FOREST","NC ","27587","","9195708262","7-Charter school agency","35.970300","-78.508500","92F","Kindergarten","12th Grade","North Carolina","1619"
"FRANKLIN COUNTY SCHOOLS","North Carolina","3701530","FRANKLIN COUNTY","37069","37","16","53 WEST RIVER RD","LOUISBURG","NC ","27549","0449","53 WEST RIVER ROAD","LOUISBURG","NC ","27549","0449","9194962600","1-Local school district","36.094600","-78.306700","350","Prekindergarten","12th Grade","North Carolina","8682"
"GASTON COLLEGE PREPARATORY","North Carolina","3700123","NORTHAMPTON COUNTY","37131","37","1","320 PLEASANT HILL RD","GASTON","NC ","27832","","320 PLEASANT HILL ROAD","GASTON","NC ","27832","","2523086932","7-Charter school agency","36.505000","-77.640900","66A","Kindergarten","12th Grade","North Carolina","904"
"GASTON COUNTY SCHOOLS","North Carolina","3701620","GASTON COUNTY","37071","37","56","943 OSCEOLA ST","GASTONIA","NC ","28054","1397","PO BOX 1397","GASTONIA","NC ","28053","1397","7048666100","1-Local school district","35.250000","-81.177300","360","Prekindergarten","12th Grade","North Carolina","31256"
"GATES COUNTY SCHOOLS","North Carolina","3701680","GATES COUNTY","37073","37","5","205 MAIN ST","GATESVILLE","NC ","27938","0125","PO BOX 125","GATESVILLE","NC ","27938","0125","2523571113","1-Local school district","36.403900","-76.752200","370","Prekindergarten","12th Grade","North Carolina","1660"
"GLOBAL SCHOLARS ACADEMY","North Carolina","3700316","DURHAM COUNTY","37063","37","1","311 DOWD ST","DURHAM","NC ","27701","","311 DOWD ST","DURHAM","NC ","27701","","9196825903","7-Charter school agency","36.000400","-78.893700","32M","Kindergarten","6th Grade","North Carolina","131"
"GRAHAM COUNTY SCHOOLS","North Carolina","3701770","GRAHAM COUNTY","37075","37","3","52 MOOSE BRANCH RD","ROBBINSVILLE","NC ","28771","0605","52 MOOSE BRANCH ROAD","ROBBINSVILLE","NC ","28771","0605","8284799820","1-Local school district","35.325400","-83.808300","380","Prekindergarten","12th Grade","North Carolina","1188"
"GRANDFATHER ACADEMY","North Carolina","3700016","WATAUGA COUNTY","37189","37","1","64 GRANDFATHER HOME DR","BANNER ELK","NC ","28604","2260","PO BOX 98","BANNER ELK","NC ","28604","2260","8288974563","7-Charter school agency","36.132700","-81.815100","06A","1st Grade","12th Grade","North Carolina","20"
"GRANVILLE COUNTY SCHOOLS","North Carolina","3701800","GRANVILLE COUNTY","37077","37","21","101 DELACROIX ST","OXFORD","NC ","27565","2516","PO BOX 927","OXFORD","NC ","27565","0927","9196934613","1-Local school district","36.326000","-78.594900","390","Prekindergarten","12th Grade","North Carolina","8144"
"GRAY STONE DAY SCHOOL","North Carolina","3700128","STANLY COUNTY","37167","37","1","49464 MERNER TERRACE","MISENHEIMER","NC ","28109","","PO BOX 650","MISENHEIMER","NC ","28109","","7044630567","7-Charter school agency","35.485500","-80.281000","84B","9th Grade","12th Grade","North Carolina","408"
"GREENE COUNTY SCHOOLS","North Carolina","3701830","GREENE COUNTY","37079","37","6","301 KINGOLD BLVD","SNOW HILL","NC ","28580","1393","301 KINGOLD BOULEVARD","SNOW HILL","NC ","28580","1393","2527473425","1-Local school district","35.454400","-77.686000","400","Prekindergarten","12th Grade","North Carolina","3135"
"GREENSBORO ACADEMY","North Carolina","3700084","GUILFORD COUNTY","37081","37","1","4049 BATTLEGROUND AVE","GREENSBORO","NC ","27410","","4049 BATTLEGROUND AVE","GREENSBORO","NC ","27410","","3362868404","7-Charter school agency","36.152200","-79.872800","41B","Kindergarten","8th Grade","North Carolina","751"
"GUILFORD COUNTY SCHOOLS","North Carolina","3701920","GUILFORD COUNTY","37081","37","125","712 NORTH EUGENE ST","GREENSBORO","NC ","27401","0880","PO BOX 880","GREENSBORO","NC ","27402","0880","3363708100","1-Local school district","36.080900","-79.792900","410","Prekindergarten","12th Grade","North Carolina","72081"
"GUILFORD PREPARATORY ACADEMY","North Carolina","3700121","GUILFORD COUNTY","37081","37","1","2210 EAST CONE BLVD","GREENSBORO","NC ","27405","","2210 EAST CONE BLVD","GREENSBORO","NC ","27405","","3369541344","7-Charter school agency","36.112700","-79.748900","41C","Kindergarten","8th Grade","North Carolina","235"
"HALIFAX COUNTY SCHOOLS","North Carolina","3701950","HALIFAX COUNTY","37083","37","11","9525 HWY 301S","HALIFAX","NC ","27839","0468","PO BOX 468","HALIFAX","NC ","27839","0468","2525835111","1-Local school district","36.298300","-77.593700","420","Prekindergarten","12th Grade","North Carolina","3250"
"HALIWA-SAPONI TRIBAL SCHOOL","North Carolina","3700115","HALIFAX COUNTY","37083","37","1","130 HALIWASAPONI TRAIL","HOLLISTER","NC ","27844","","130 HALIWA-SAPONI TRAIL","HOLLISTER","NC ","27844","","2522575853","7-Charter school agency","36.255600","-77.939300","93A","Kindergarten","12th Grade","North Carolina","184"
"HARNETT COUNTY SCHOOLS","North Carolina","3702010","HARNETT COUNTY","37085","37","27","1008 ELEVENTH ST","LILLINGTON","NC ","27546","1029","PO BOX 1029","LILLINGTON","NC ","27546","1029","9108938151","1-Local school district","35.397500","-78.823000","430","Prekindergarten","12th Grade","North Carolina","20243"
"HAYWOOD COUNTY SCHOOLS","North Carolina","3702040","HAYWOOD COUNTY","37087","37","16","1230 NORTH MAIN ST","WAYNESVILLE","NC ","28786","3461","1230 N MAIN ST","WAYNESVILLE","NC ","28786","3461","8284562400","1-Local school district","35.497600","-82.972500","440","Prekindergarten","12th Grade","North Carolina","7411"
"HEALTHY START ACADEMY","North Carolina","3700023","DURHAM COUNTY","37063","37","1","807 WEST CHAPEL HILL ST","DURHAM","NC ","27701","2565","807 WEST CHAPEL HILL STREET","DURHAM","NC ","27701","2565","9199565599","7-Charter school agency","35.996800","-78.913600","32B","Kindergarten","8th Grade","North Carolina","361"
"HENDERSON COLLEGIATE","North Carolina","3700319","VANCE COUNTY","37181","37","1","906 HEALTH CENTER RD","HENDERSON","NC ","27536","","906 HEALTH CENTER RD","HENDERSON","NC ","27536","","2525981038","7-Charter school agency","36.320200","-78.392500","91B","4th Grade","7th Grade","North Carolina","393"
"HENDERSON COUNTY SCHOOLS","North Carolina","3702100","HENDERSON COUNTY","37089","37","23","414 4TH AVE WEST","HENDERSONVILLE","NC ","28739","4261","414 4TH AVE WEST","HENDERSONVILLE","NC ","28739","4261","8286974733","1-Local school district","35.316200","-82.464500","450","Kindergarten","12th Grade","North Carolina","13489"
"HERITAGE COLLEGIATE LEADERSHIP ACADEMY","North Carolina","3700365","BERTIE COUNTY","37015","37","0","TBD","TBD","NC ","27805","","1042 NC 305","AULANDER","NC ","27805","","9199069242","7-Charter school agency","36.226400","-77.112700","08A","†","†","North Carolina","†"
"HERTFORD COUNTY SCHOOLS","North Carolina","3702160","HERTFORD COUNTY","37091","37","7","701 NORTH MARTIN ST","WINTON","NC ","27986","0158","PO BOX 158","WINTON","NC ","27986","0158","2523581761","1-Local school district","36.397500","-76.935600","460","Prekindergarten","12th Grade","North Carolina","3028"
"HICKORY CITY SCHOOLS","North Carolina","3702190","CATAWBA COUNTY","37035","37","9","432 4TH AVE SW","HICKORY","NC ","28602","2805","432 4TH AVENUE SW","HICKORY","NC ","28602","2805","8283222855","1-Local school district","35.727800","-81.345500","181","Prekindergarten","12th Grade","North Carolina","4281"
"HOKE COUNTY SCHOOLS","North Carolina","3702250","HOKE COUNTY","37093","37","14","310 WOOLEY ST","RAEFORD","NC ","28376","3299","PO BOX 370","RAEFORD","NC ","28376","0370","9108754106","1-Local school district","34.977200","-79.229300","470","Prekindergarten","12th Grade","North Carolina","8209"
"HOPE ELEMENTARY CHARTER SCHOOL","North Carolina","3700124","WAKE COUNTY","37183","37","1","1116 NORTH BLOUNT ST","RALEIGH","NC ","27604","","1116 N BLOUNT STREET","RALEIGH","NC ","27604","","9198340941","7-Charter school agency","35.794900","-78.634800","92Q","Kindergarten","5th Grade","North Carolina","112"
"HOWARD & LILLIAN LEE SCHOLARS","North Carolina","3700342","WAKE COUNTY","37183","37","0","301 NORTH WILMINGTON ST","RALEIGH","NC ","27601","","301 N. WILMINGTON ST","RALEIGH","NC ","27601","","9198073300","7-Charter school agency","35.776700","-78.638000","68P","Kindergarten","5th Grade","North Carolina","†"
"HYDE COUNTY SCHOOLS","North Carolina","3702280","HYDE COUNTY","37095","37","3","1430 MAIN ST","SWAN QUARTER","NC ","27885","0217","PO BOX 217","SWAN QUARTER","NC ","27885","0217","2529263281","1-Local school district","35.423500","-76.315000","480","Prekindergarten","12th Grade","North Carolina","585"
"INVEST COLLEGIATE","North Carolina","3700333","MECKLENBURG COUNTY","37119","37","1","2100 SUTTLE AVE","CHARLOTTE","NC ","28208","","2100 SUTTLE AVENUE","CHARLOTTE","NC ","28208","","7049004226","7-Charter school agency","35.225400","-80.873200","60Q","Kindergarten","6th Grade","North Carolina","99"
"INVEST COLLEGIATE (BUNCOMBE)","North Carolina","3700369","MECKLENBURG COUNTY","37119","37","0","TBD","TBD","NC ","28031","","19706-B ONE NORMAN BOULEVARD,","CORNELIUS","NC ","28031","","7048808353","7-Charter school agency","35.472000","-80.884800","11C","†","†","North Carolina","†"
"IREDELL-STATESVILLE SCHOOLS","North Carolina","3702310","IREDELL COUNTY","37097","37","36","549 NORTH RACE ST","STATESVILLE","NC ","28677","0911","PO BOX 911","STATESVILLE","NC ","28687","0911","7048728931","1-Local school district","35.790300","-80.900000","490","Prekindergarten","12th Grade","North Carolina","20858"
"ISLAND MONTESSORI CHARTER","North Carolina","3700332","NEW HANOVER COUNTY","37129","37","1","6339 CAROLINA BEACH RD","WILMINGTON","NC ","28412","","222 WINNER AVE","CAROLINA BEACH","NC ","28412","","9107071200","7-Charter school agency","34.107900","-77.898500","65D","Kindergarten","5th Grade","North Carolina","142"
"JACKSON COUNTY SCHOOLS","North Carolina","3702340","JACKSON COUNTY","37099","37","9","398 HOSPITAL RD","SYLVA","NC ","28779","5196","398 HOSPITAL ROAD","SYLVA","NC ","28779","5196","8285862311","1-Local school district","35.389100","-83.205800","500","Kindergarten","12th Grade","North Carolina","3649"
"JOHNSTON COUNTY SCHOOLS","North Carolina","3702370","JOHNSTON COUNTY","37101","37","44","2320 HWY 70 EAST BUSINESS","SMITHFIELD","NC ","27577","1336","PO BOX 1336","SMITHFIELD","NC ","27577","1336","9199346031","1-Local school district","35.492300","-78.272500","510","Prekindergarten","12th Grade","North Carolina","33852"
"JONES COUNTY SCHOOLS","North Carolina","3702400","JONES COUNTY","37103","37","6","320 WEST JONES ST","TRENTON","NC ","28585","0187","320 WEST JONES STREET","TRENTON","NC ","28585","0187","2524482531","1-Local school district","35.104900","-77.494100","520","Prekindergarten","12th Grade","North Carolina","1115"
"KANNAPOLIS CITY SCHOOLS","North Carolina","3702430","CABARRUS COUNTY","37025","37","8","100 DENVER ST","KANNAPOLIS","NC ","28083","3609","100 DENVER STREET","KANNAPOLIS","NC ","28083","3609","7049381131","1-Local school district","35.495500","-80.616900","132","Prekindergarten","12th Grade","North Carolina","5310"
"KENNEDY CHARTER","North Carolina","3700063","MECKLENBURG COUNTY","37119","37","1","1717 SHARON RD WEST","CHARLOTTE","NC ","28210","","1717 SHARON ROAD WEST","CHARLOTTE","NC ","28210","","7046882939","7-Charter school agency","35.119000","-80.872900","60C","Kindergarten","12th Grade","North Carolina","332"
"KESTREL HEIGHTS SCHOOL","North Carolina","3700055","DURHAM COUNTY","37063","37","1","4700 SOUTH ALSTON AVE","DURHAM","NC ","27713","","4700 S ALSTON AVE","DURHAM","NC ","27713","","9194841300","7-Charter school agency","35.898300","-78.890500","32D","Kindergarten","12th Grade","North Carolina","1038"
"KINSTON CHARTER ACADEMY","North Carolina","3700134","LENOIR COUNTY","37107","37","0","2000 MARTIN L KING JR BLVD","KINSTON","NC ","28501","","2000 MARTIN L KING JR BLVD","KINSTON","NC ","28501","","2525220210","7-Charter school agency","35.274600","-77.566100","54B","Kindergarten","8th Grade","North Carolina","†"
"KIPP HALIFAX COLLEGE PREPARATORY","North Carolina","3700375","HALIFAX COUNTY","37083","37","0","TBD","TBD","NC ","27870","","424 WASHINGTON STREET","ROANOKE RAPIDS","NC ","27870","","2525780864","7-Charter school agency","36.446000","-77.669500","42A","†","†","North Carolina","†"
"KIPP: CHARLOTTE","North Carolina","3700142","MECKLENBURG COUNTY","37119","37","1","931 WILANN DR","CHARLOTTE","NC ","28215","","931 WILANN DR","CHARLOTTE","NC ","28215","","7045372044","7-Charter school agency","35.250600","-80.767000","60L","5th Grade","8th Grade","North Carolina","359"
"LAKE LURE CLASSICAL ACADEMY","North Carolina","3700318","RUTHERFORD COUNTY","37161","37","1","2520 MEMORIAL HWY","LAKE LURE","NC ","28746","","PO BOX 6","LAKE LURE","NC ","28746","","8286259292","7-Charter school agency","35.430700","-82.222500","81B","Kindergarten","10th Grade","North Carolina","321"
"LAKE NORMAN CHARTER","North Carolina","3700064","MECKLENBURG COUNTY","37119","37","1","12435 OLD STATESVILLE RD","HUNTERSVILLE","NC ","28078","","12435 OLD STATESVILLE ROAD","HUNTERSVILLE","NC ","28078","","7049488600","7-Charter school agency","35.388500","-80.834800","60D","5th Grade","12th Grade","North Carolina","1590"
"LANGTREE CHARTER ACADEMY","North Carolina","3700331","IREDELL COUNTY","37097","37","1","154 FOUNDATION COURT","MOORESVILLE","NC ","28117","","154 FOUNDATION COURT","MOORESVILLE","NC ","28117","","7047051698","7-Charter school agency","35.581400","-80.879700","49F","Kindergarten","6th Grade","North Carolina","660"
"LEE COUNTY SCHOOLS","North Carolina","3702560","LEE COUNTY","37105","37","16","106 GORDON ST","SANFORD","NC ","27330","1010","PO BOX 1010","SANFORD","NC ","27331","1010","9197746226","1-Local school district","35.482300","-79.179800","530","Prekindergarten","12th Grade","North Carolina","9942"
"LENOIR COUNTY PUBLIC SCHOOLS","North Carolina","3702610","LENOIR COUNTY","37107","37","17","2017 WEST VERNON AVE","KINSTON","NC ","28504","0729","PO BOX 729","KINSTON","NC ","28502","0729","2525271109","1-Local school district","35.270200","-77.609700","540","Prekindergarten","12th Grade","North Carolina","9143"
"LEXINGTON CITY SCHOOLS","North Carolina","3702640","DAVIDSON COUNTY","37057","37","7","1010 FAIR ST","LEXINGTON","NC ","27292","1665","1010 FAIR STREET","LEXINGTON","NC ","27292","1665","3362421527","1-Local school district","35.834200","-80.249200","291","Prekindergarten","12th Grade","North Carolina","3064"
"LINCOLN CHARTER SCHOOL","North Carolina","3700062","LINCOLN COUNTY","37109","37","1","7834 GALWAY LN","DENVER","NC ","28037","","7834 GALWAY LANE","DENVER","NC ","28037","","7044836611","7-Charter school agency","35.485900","-80.998100","55A","Kindergarten","12th Grade","North Carolina","1663"
"LINCOLN COUNTY SCHOOLS","North Carolina","3702680","LINCOLN COUNTY","37109","37","24","353 NORTH GENERALS BLVD","LINCOLNTON","NC ","28092","0400","PO BOX 400","LINCOLNTON","NC ","28093","0400","7047322261","1-Local school district","35.486900","-81.243900","550","Prekindergarten","12th Grade","North Carolina","11585"
"LINKS TO LEARNING","North Carolina","3700166","DURHAM COUNTY","37063","37","0","4418 FAYETTEVILLE","DURHAM","NC ","27713","","4418 FAYETTEVILLE","DURHAM","NC ","27713","","9196137124","8-Other education agency","35.941200","-78.906300","719","†","†","North Carolina","†"
"LONGLEAF SCHOOL OF THE ARTS","North Carolina","3700337","WAKE COUNTY","37183","37","1","207 EAST HARGETT ST","RALEIGH","NC ","27601","","207 EAST HARGETT ST","RALEIGH","NC ","27601","","9198968164","7-Charter school agency","35.778600","-78.635400","92U","9th Grade","10th Grade","North Carolina","158"
"MACON COUNTY SCHOOLS","North Carolina","3702760","MACON COUNTY","37113","37","11","1202 OLD MURPHY RD","FRANKLIN","NC ","28734","1029","1202 OLD MURPHY ROAD","FRANKLIN","NC ","28734","1029","8285243314","1-Local school district","35.171600","-83.402100","560","Prekindergarten","12th Grade","North Carolina","4327"
"MADISON COUNTY SCHOOLS","North Carolina","3702820","MADISON COUNTY","37115","37","7","5738 US 2570 HWY","MARSHALL","NC ","28753","9006","5738 US 25-70 HWY","MARSHALL","NC ","28753","9006","8286499276","1-Local school district","35.813600","-82.673500","570","Kindergarten","12th Grade","North Carolina","2487"
"MAGELLAN CHARTER","North Carolina","3700045","WAKE COUNTY","37183","37","1","9324 BAILEYWICK RD","RALEIGH","NC ","27615","2971","9324 BAILEYWICK ROAD","RALEIGH","NC ","27615","2971","9198440277","7-Charter school agency","35.911500","-78.661500","92D","3rd Grade","8th Grade","North Carolina","399"
"MARTIN COUNTY SCHOOLS","North Carolina","3702880","MARTIN COUNTY","37117","37","11","300 NORTH WATTS ST","WILLIAMSTON","NC ","27892","2099","300 N WATTS STREET","WILLIAMSTON","NC ","27892","2099","2527921575","1-Local school district","35.857400","-77.054900","580","Prekindergarten","12th Grade","North Carolina","3392"
"MAUREEN JOY CHARTER","North Carolina","3700022","DURHAM COUNTY","37063","37","1","1955 WEST CORNWALLIS RD","DURHAM","NC ","27705","","1955 W CORNWALLIS ROAD","DURHAM","NC ","27705","","9194936056","7-Charter school agency","35.981400","-78.955200","32A","Kindergarten","8th Grade","North Carolina","479"
"MCDOWELL COUNTY SCHOOLS","North Carolina","3702940","MCDOWELL COUNTY","37111","37","12","334 SOUTH MAIN ST","MARION","NC ","28752","0130","PO BOX 130","MARION","NC ","28752","0130","8286524535","1-Local school district","35.679700","-82.006700","590","Prekindergarten","12th Grade","North Carolina","6311"
"METROLINA REGIONAL SCHOLARS ACADEMY","North Carolina","3700107","MECKLENBURG COUNTY","37119","37","1","5225 SEVENTYSEVEN CENTER DR","CHARLOTTE","NC ","28217","","5225 SEVENTY-SEVEN CENTER DR","CHARLOTTE","NC ","28217","","7045031112","7-Charter school agency","35.168700","-80.885900","60F","Kindergarten","8th Grade","North Carolina","369"
"MILLENNIUM CHARTER ACADEMY","North Carolina","3700111","SURRY COUNTY","37171","37","1","500 OLD SPRINGS RD","MOUNT AIRY","NC ","27030","","500 OLD SPRINGS RD","MOUNT AIRY","NC ","27030","","3367897570","7-Charter school agency","36.516000","-80.597000","86T","Kindergarten","8th Grade","North Carolina","531"
"MITCHELL COUNTY SCHOOLS","North Carolina","3703000","MITCHELL COUNTY","37121","37","7","72 LEDGER SCHOOL RD","BAKERSVILLE","NC ","28705","9533","72 LEDGER SCHOOL ROAD","BAKERSVILLE","NC ","28705","9533","8287662220","1-Local school district","35.965700","-82.115300","610","Kindergarten","12th Grade","North Carolina","1949"
"MONTGOMERY COUNTY SCHOOLS","North Carolina","3703060","MONTGOMERY COUNTY","37123","37","11","441 PAGE ST","TROY","NC ","27371","0427","PO BOX 427","TROY","NC ","27371","0427","9105766511","1-Local school district","35.367600","-79.889000","620","Prekindergarten","12th Grade","North Carolina","4141"
"MOORE COUNTY SCHOOLS","North Carolina","3703090","MOORE COUNTY","37125","37","23","5277 HWY 15501 SOUTH","CARTHAGE","NC ","28327","1180","PO BOX 1180","CARTHAGE","NC ","28327","1180","9109472976","1-Local school district","35.306900","-79.417900","630","Prekindergarten","12th Grade","North Carolina","12907"
"MOORESVILLE GRADED SCHOOL DISTRICT","North Carolina","3703120","IREDELL COUNTY","37097","37","8","305 NORTH MAIN ST","MOORESVILLE","NC ","28115","2453","305 N MAIN ST","MOORESVILLE","NC ","28115","2453","7046582530","1-Local school district","35.584800","-80.809500","491","Prekindergarten","12th Grade","North Carolina","5863"
"MOUNT AIRY CITY SCHOOLS","North Carolina","3703210","SURRY COUNTY","37171","37","4","130 RAWLEY AVE","MOUNT AIRY","NC ","27030","0710","PO DRAWER 710","MOUNT AIRY","NC ","27030","0710","3367868355","1-Local school district","36.504300","-80.610800","862","Prekindergarten","12th Grade","North Carolina","1691"
"MOUNTAIN DISCOVERY CHARTER SCHOOL","North Carolina","3700129","SWAIN COUNTY","37173","37","1","890 JENKINS BRANCH RD NORTH","BRYSON CITY","NC ","28713","","890 JENKINS BRANCH RD N","BRYSON CITY","NC ","28713","","8284881222","7-Charter school agency","35.412900","-83.454400","87A","Kindergarten","8th Grade","North Carolina","178"
"MOUNTAIN ISLAND CHARTER","North Carolina","3700317","GASTON COUNTY","37071","37","1","14516 LUCIARIVERBEND HWY","MT. HOLLY","NC ","28120","","14516 LUCIA-RIVERBEND HIGHWAY","MT. HOLLY","NC ","28120","","7048278840","7-Charter school agency","35.382000","-81.008600","36C","Kindergarten","10th Grade","North Carolina","984"
"NASH-ROCKY MOUNT SCHOOLS","North Carolina","3703270","NASH COUNTY","37127","37","29","930 EASTERN AVE","NASHVILLE","NC ","27856","1716","930 EASTERN AVENUE","NASHVILLE","NC ","27856","1716","2524595220","1-Local school district","35.970100","-77.948000","640","Prekindergarten","12th Grade","North Carolina","16007"
