"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"COHAGEN ELEM","Montana","3007030","GARFIELD COUNTY","30033","30","1","19 3RD ST EAST","COHAGEN","MT ","59322","","PO BOX 113","COHAGEN","MT ","59322","","4065572771","1-Local school district","47.056100","-106.615700","0387","Prekindergarten","8th Grade","Montana","10"
"COLSTRIP ELEM","Montana","3007050","ROSEBUD COUNTY","30087","30","2","216 OLIVE DR","COLSTRIP","MT ","59323","","PO BOX 159","COLSTRIP","MT ","59323","","4067484699","1-Local school district","45.883700","-106.628200","0796","Prekindergarten","8th Grade","Montana","406"
"COLSTRIP H S","Montana","3007080","ROSEBUD COUNTY","30087","30","1","216 OLIVE DR","COLSTRIP","MT ","59323","","PO BOX 159","COLSTRIP","MT ","59323","","4067484699","1-Local school district","45.883700","-106.628200","0797","9th Grade","12th Grade","Montana","198"
"COLUMBIA FALLS ELEM","Montana","3007110","FLATHEAD COUNTY","30029","30","3","501 6TH AVE WEST","COLUMBIA FALLS","MT ","59912","","PO BOX 1259","COLUMBIA FALLS","MT ","59912","","4068926550","1-Local school district","48.373900","-114.189500","0312","Prekindergarten","8th Grade","Montana","1406"
"COLUMBIA FALLS H S","Montana","3007140","FLATHEAD COUNTY","30029","30","1","501 6TH AVE WEST","COLUMBIA FALLS","MT ","59912","","PO BOX 1259","COLUMBIA FALLS","MT ","59912","","4068926550","1-Local school district","48.373900","-114.189500","0313","9th Grade","12th Grade","Montana","691"
"COLUMBUS ELEM","Montana","3007190","STILLWATER COUNTY","30095","30","2","433 NORTH 3RD ST","COLUMBUS","MT ","59019","7165","433 N 3RD ST","COLUMBUS","MT ","59019","7165","4063225373","1-Local school district","45.642000","-109.254800","0848","Prekindergarten","8th Grade","Montana","486"
"COLUMBUS H S","Montana","3007200","STILLWATER COUNTY","30095","30","1","433 NORTH 3RD ST","COLUMBUS","MT ","59019","7165","433 N 3RD ST","COLUMBUS","MT ","59019","7165","4063225373","1-Local school district","45.642000","-109.254800","0849","9th Grade","12th Grade","Montana","208"
"CONRAD ELEM","Montana","3007330","PONDERA COUNTY","30073","30","4","215 SOUTH MARYLAND ST","CONRAD","MT ","59425","2017","215 SOUTH MARYLAND ST","CONRAD","MT ","59425","2017","4062785521","1-Local school district","48.172100","-111.948400","0674","Prekindergarten","8th Grade","Montana","387"
"CONRAD H S","Montana","3007320","PONDERA COUNTY","30073","30","1","215 SOUTH MARYLAND ST","CONRAD","MT ","59425","2017","215 SOUTH MARYLAND ST","CONRAD","MT ","59425","2017","4062785521","1-Local school district","48.172100","-111.948400","0675","9th Grade","12th Grade","Montana","172"
"COOKE CITY ELEM","Montana","3007350","PARK COUNTY","30067","30","1","101 BROADWAY","COOKE CITY","MT ","59020","","PO BOX 1070","COOKE CITY","MT ","59020","","4068382285","1-Local school district","45.019500","-109.935700","0617","Prekindergarten","8th Grade","Montana","4"
"CORVALLIS K-12 SCHOOLS","Montana","3007410","RAVALLI COUNTY","30081","30","4","1045 MAIN","CORVALLIS","MT ","59828","","PO BOX 700","CORVALLIS","MT ","59828","","4069614211","1-Local school district","46.317300","-114.116600","0731","Prekindergarten","12th Grade","Montana","1277"
"COTTONWOOD ELEM","Montana","3000089","CUSTER COUNTY","30017","30","0","1712 RD 403","ISMAY","MT ","59336","","1712 ROAD 403","ISMAY","MT ","59336","","4068743421","1-Local school district","46.357100","-105.011400","0182","Prekindergarten","8th Grade","Montana","†"
"COTTONWOOD ELEM","Montana","3014150","HILL COUNTY","30041","30","1","14627 WILDHORSE RD","HAVRE","MT ","59501","8067","PO BOX 1024","HAVRE","MT ","59501","8067","4063942273","1-Local school district","48.617500","-109.739700","0445","Prekindergarten","8th Grade","Montana","24"
"COTTONWOOD ELEM","Montana","3007500","GALLATIN COUNTY","30031","30","1","13233 COTTONWOOD RD","BOZEMAN","MT ","59718","","13233 COTTONWOOD ROAD","BOZEMAN","MT ","59718","","4067634903","1-Local school district","45.569400","-111.125800","0359","Prekindergarten","8th Grade","Montana","22"
"CRESTON ELEM","Montana","3007710","FLATHEAD COUNTY","30029","30","1","4495 MONTANA 35","KALISPELL","MT ","59901","","4495 MONTANA 35","KALISPELL","MT ","59901","","4067552859","1-Local school district","48.189800","-114.137900","0316","Prekindergarten","6th Grade","Montana","90"
"CULBERTSON ELEM","Montana","3007830","ROOSEVELT COUNTY","30085","30","2","423 FIRST AVE WEST","CULBERTSON","MT ","59218","","BOX 459","CULBERTSON","MT ","59218","","4067876241","1-Local school district","48.147100","-104.519500","0777","Prekindergarten","8th Grade","Montana","196"
"CULBERTSON H S","Montana","3007860","ROOSEVELT COUNTY","30085","30","1","423 FIRST AVE WEST","CULBERTSON","MT ","59218","","BOX 459","CULBERTSON","MT ","59218","","4067876241","1-Local school district","48.147100","-104.519500","0778","9th Grade","12th Grade","Montana","84"
"CUSTER","Montana","3000019","CUSTER COUNTY","30017","30","0","1010 MAIN ST","MILES CITY","MT ","59301","","1010 MAIN STREET","MILES CITY","MT ","59301","","4068743421","3-Supervisory union administrative center","46.407700","-105.845500","9353","†","†","Montana","†"
"CUSTER COUNTY H S","Montana","3007930","CUSTER COUNTY","30017","30","1","1604 MAIN ST","MILES CITY","MT ","59301","","1604 MAIN STREET","MILES CITY","MT ","59301","","4062323840","1-Local school district","46.408100","-105.840400","0192","9th Grade","12th Grade","Montana","504"
"CUSTER K-12 SCHOOLS","Montana","3008130","YELLOWSTONE COUNTY","30111","30","3","304 4TH AVE","CUSTER","MT ","59024","","BOX 69","CUSTER","MT ","59024","","4068564117","1-Local school district","46.127000","-107.556600","0975","Prekindergarten","12th Grade","Montana","83"
"CUT BANK ELEM","Montana","3000003","GLACIER COUNTY","30035","30","7","101 3RD AVE SE","CUT BANK","MT ","59427","","101 3RD AVENUE SE","CUT BANK","MT ","59427","","4068732229","1-Local school district","48.631800","-112.330800","0402","Prekindergarten","8th Grade","Montana","543"
"CUT BANK H S","Montana","3008190","GLACIER COUNTY","30035","30","1","101 3RD AVE SE","CUT BANK","MT ","59427","","101 3RD AVENUE SE","CUT BANK","MT ","59427","","4068732229","1-Local school district","48.631800","-112.330800","0403","9th Grade","12th Grade","Montana","193"
"DANIELS","Montana","3000021","DANIELS COUNTY","30019","30","0","NO ADDRESS","SCOBEY","MT ","59263","","PO BOX 67","SCOBEY","MT ","59263","","4064872651","3-Supervisory union administrative center","48.788000","-105.419000","9606","†","†","Montana","†"
"DARBY K-12 SCHOOLS","Montana","3008280","RAVALLI COUNTY","30081","30","3","209 SCHOOL DR","DARBY","MT ","59829","","209 SCHOOL DRIVE","DARBY","MT ","59829","","4068213841","1-Local school district","46.028200","-114.179800","0740","Prekindergarten","12th Grade","Montana","316"
"DAVEY ELEM","Montana","3008310","HILL COUNTY","30041","30","1","56182 CLEAR CK RD 7 MILES SE","HAVRE","MT ","59501","","PO BOX 1829","HAVRE","MT ","59501","","4062654506","1-Local school district","48.137700","-109.555300","0424","Prekindergarten","8th Grade","Montana","4"
"DAWSON","Montana","3000023","DAWSON COUNTY","30021","30","0","207 WEST BELL ST","GLENDIVE","MT ","59330","1616","207 WEST BELL ST","GLENDIVE","MT ","59330","1616","4063773963","3-Supervisory union administrative center","47.105100","-104.715100","9317","†","†","Montana","†"
"DAWSON H S","Montana","3008340","DAWSON COUNTY","30021","30","1","900 NORTH MERRILL AVE","GLENDIVE","MT ","59330","","BOX 701","GLENDIVE","MT ","59330","","4063772555","1-Local school district","47.111400","-104.706600","0207","9th Grade","12th Grade","Montana","327"
"DEEP CREEK ELEM","Montana","3008640","CASCADE COUNTY","30013","30","0","1508 MILLEGAN RD","GREAT FALLS","MT ","59405","","1508 MILLEGAN ROAD","GREAT FALLS","MT ","59405","","4068663381","1-Local school district","47.258700","-111.420400","1195","Prekindergarten","6th Grade","Montana","†"
"DEER CREEK ELEM","Montana","3008470","DAWSON COUNTY","30021","30","1","12 RD 564","GLENDIVE","MT ","59330","","12 ROAD 564","GLENDIVE","MT ","59330","","4066873724","1-Local school district","47.166000","-104.699100","1193","Prekindergarten","8th Grade","Montana","26"
"DEER LODGE","Montana","3000025","DEER LODGE COUNTY","30023","30","0","COUNTY COURTHOUSE","ANACONDA","MT ","59711","","800 SOUTH MAIN","ANACONDA","MT ","59711","","4065639178","3-Supervisory union administrative center","46.147300","-113.009200","9607","†","†","Montana","†"
"DEER LODGE ELEM","Montana","3008670","POWELL COUNTY","30077","30","2","444 MONTANA AVE","DEER LODGE","MT ","59722","","444 MONTANA AVENUE","DEER LODGE","MT ","59722","","4068461553","1-Local school district","46.396300","-112.732800","0712","Prekindergarten","8th Grade","Montana","419"
"DEER PARK ELEM","Montana","3008700","FLATHEAD COUNTY","30029","30","2","2105 MIDDLE RD","COLUMBIA FALLS","MT ","59912","","2105 MIDDLE ROAD","COLUMBIA FALLS","MT ","59912","","4068925388","1-Local school district","48.290900","-114.174100","0307","Prekindergarten","8th Grade","Montana","95"
"DEERFIELD ELEM","Montana","3008730","FERGUS COUNTY","30027","30","1","360 DEERFIELD RD","LEWISTOWN","MT ","59457","9513","1211 ORO COUNTRY ROAD","LEWISTOWN","MT ","59457","9513","4065383852","1-Local school district","47.260600","-109.670700","0264","Prekindergarten","8th Grade","Montana","11"
"DENTON ELEM","Montana","3008860","FERGUS COUNTY","30027","30","2","1200 LEHMAN AVE","DENTON","MT ","59430","","PO BOX 1048","DENTON","MT ","59430","","4065672270","1-Local school district","47.316700","-109.939400","0281","Prekindergarten","8th Grade","Montana","40"
"DENTON H S","Montana","3008850","FERGUS COUNTY","30027","30","1","1200 LEHMAN AVE","DENTON","MT ","59430","","PO BOX 1048","DENTON","MT ","59430","","4065672270","1-Local school district","47.316700","-109.939400","0282","9th Grade","12th Grade","Montana","33"
"DEPT OF CORRECTIONS-ADULT","Montana","3000653","LEWIS AND CLARK COUNTY","30049","30","0","1539 11TH AVE","HELENA","MT ","59620","1301","1539 11TH AVE","HELENA","MT ","59620","1301","4064443930","5-State-operated institution","46.589800","-112.013100","9029","†","†","Montana","–"
"DEPT OF CORRECTIONS-YOUTH","Montana","3000091","LEWIS AND CLARK COUNTY","30049","30","4","5 SOUTH LAST CHANCE GULCH","HELENA","MT ","59601","1301","PO BOX 201301","HELENA","MT ","59620","1301","4064443930","5-State-operated institution","46.586400","-112.039500","9034","6th Grade","12th Grade","Montana","64"
"DESMET ELEM","Montana","3008880","MISSOULA COUNTY","30063","30","2","6355 PADRE LN","MISSOULA","MT ","59808","","6355 PADRE LANE","MISSOULA","MT ","59808","","4065494994","1-Local school district","46.932700","-114.093200","0592","Prekindergarten","8th Grade","Montana","116"
"DILLON ELEM","Montana","3008910","BEAVERHEAD COUNTY","30001","30","2","22 NORTH COTTOM","DILLON","MT ","59725","","22 NORTH COTTOM","DILLON","MT ","59725","","4066834311","1-Local school district","45.209200","-112.642500","0005","Prekindergarten","8th Grade","Montana","693"
"DIVIDE ELEM","Montana","3009000","SILVER BOW COUNTY","30093","30","1","50 SCHOOLHOUSE RD","DIVIDE","MT ","59727","","PO BOX 9","DIVIDE","MT ","59727","","4062673347","1-Local school district","45.750400","-112.753900","0843","Prekindergarten","8th Grade","Montana","5"
"DIXON ELEM","Montana","3009030","SANDERS COUNTY","30089","30","2","411 B ST","DIXON","MT ","59831","","PO BOX 10","DIXON","MT ","59831","","4062463566","1-Local school district","47.315700","-114.319300","0809","Prekindergarten","8th Grade","Montana","50"
"DODSON K-12","Montana","3009120","PHILLIPS COUNTY","30071","30","3","124 FIRST AVE WEST","DODSON","MT ","59524","","BOX 278","DODSON","MT ","59524","","4063834361","1-Local school district","48.398000","-108.250000","0648","Prekindergarten","12th Grade","Montana","73"
"DRUMMOND ELEM","Montana","3009180","GRANITE COUNTY","30039","30","2","108 WEST EDWARDS","DRUMMOND","MT ","59832","","BOX 349, 108 WEST EDWARDS","DRUMMOND","MT ","59832","","4062883283","1-Local school district","46.670500","-113.148100","0419","Prekindergarten","8th Grade","Montana","97"
"DRUMMOND H S","Montana","3009210","GRANITE COUNTY","30039","30","1","108 WEST EDWARDS","DRUMMOND","MT ","59832","","BOX 349, 108 WEST EDWARDS","DRUMMOND","MT ","59832","","4062883281","1-Local school district","46.670500","-113.148100","0420","9th Grade","12th Grade","Montana","70"
"DUPUYER ELEM","Montana","3009330","PONDERA COUNTY","30073","30","1","319 COLUMBUS LOOP","DUPUYER","MT ","59432","0149","PO BOX 149","DUPUYER","MT ","59432","0149","4064723297","1-Local school district","48.193300","-112.497900","0671","Prekindergarten","8th Grade","Montana","3"
"DUTTON/BRADY K-12 SCHOOLS","Montana","3000102","TETON COUNTY","30099","30","4","101 2ND ST NE","DUTTON","MT ","59433","9670","101 2ND ST NE","DUTTON","MT ","59433","9670","4064763201","1-Local school district","47.850700","-111.713700","1235","Prekindergarten","12th Grade","Montana","153"
"EARL 18","North Dakota","3805670","RICHLAND COUNTY","30083","38","1","494 HWY 16 NORTH","SIDNEY","MT ","59270","9035","997 E BENNIE PIER CK RD","SIDNEY","MT ","59270","9035","7015652249","1-Local school district","47.719300","-104.154700","27018","Kindergarten","12th Grade","North Dakota","–"
"EAST GLACIER PARK ELEM","Montana","3009510","GLACIER COUNTY","30035","30","1","125 WASHINGTON ST","E GLACIER PARK","MT ","59434","","BOX 150","E GLACIER PARK","MT ","59434","","4062265543","1-Local school district","48.440100","-113.218200","0404","Prekindergarten","8th Grade","Montana","37"
"EAST HELENA ELEM","Montana","3009560","LEWIS AND CLARK COUNTY","30049","30","3","226 EAST CLINTON","EAST HELENA","MT ","59635","","PO BOX 1280","EAST HELENA","MT ","59635","","4062277700","1-Local school district","46.592800","-111.917400","0492","Prekindergarten","8th Grade","Montana","1180"
"EASTERN YELLOWSTONE COOP","Montana","3000087","YELLOWSTONE COUNTY","30111","30","0","1932 US HWY 87 EAST","BILLINGS","MT ","59101","","1932 US HIGHWAY 87 E","BILLINGS","MT ","59101","","4062524022","4-Regional education services agency","45.798300","-108.436000","9694","†","†","Montana","–"
"EKALAKA ELEM","Montana","3009670","CARTER COUNTY","30011","30","2","111 WEST SPEELMON ST","EKALAKA","MT ","59324","","BOX 458","EKALAKA","MT ","59324","","4067758767","1-Local school district","45.890600","-104.551800","0087","Prekindergarten","8th Grade","Montana","80"
"ELDER GROVE ELEM","Montana","3009720","YELLOWSTONE COUNTY","30111","30","2","1532 SOUTH 64 ST WEST","BILLINGS","MT ","59106","","1532 SOUTH 64 STREET W","BILLINGS","MT ","59106","","4066562893","1-Local school district","45.741100","-108.680800","0972","Prekindergarten","8th Grade","Montana","431"
"ELLISTON ELEM","Montana","3009780","POWELL COUNTY","30077","30","1","205 WEST MAIN ST","ELLISTON","MT ","59728","","PO BOX 160","ELLISTON","MT ","59728","","4064927676","1-Local school district","46.563000","-112.432200","0719","Prekindergarten","8th Grade","Montana","11"
"ELYSIAN ELEM","Montana","3009840","YELLOWSTONE COUNTY","30111","30","2","6416 ELYSIAN RD","BILLINGS","MT ","59101","","6416 ELYSIAN ROAD","BILLINGS","MT ","59101","","4066564101","1-Local school district","45.740200","-108.576600","0981","Prekindergarten","8th Grade","Montana","239"
"ENNIS K-12 SCHOOLS","Montana","3009930","MADISON COUNTY","30057","30","3","223 SOUTH CHARLES AVE","ENNIS","MT ","59729","","BOX 517","ENNIS","MT ","59729","","4066824258","1-Local school district","45.346800","-111.733200","0546","Prekindergarten","12th Grade","Montana","345"
"EUREKA ELEM","Montana","3010080","LINCOLN COUNTY","30053","30","2","430 9TH ST","EUREKA","MT ","59917","","PO BOX 2000","EUREKA","MT ","59917","","4062975650","1-Local school district","48.887500","-115.049800","0527","Prekindergarten","8th Grade","Montana","432"
"EVERGREEN ELEM","Montana","3010920","FLATHEAD COUNTY","30029","30","3","18 WEST EVERGREEN DR","KALISPELL","MT ","59901","","18 WEST EVERGREEN DRIVE","KALISPELL","MT ","59901","","4067511112","1-Local school district","48.225800","-114.277200","0339","Prekindergarten","8th Grade","Montana","776"
"FAIR-MONT-EGAN ELEM","Montana","3010230","FLATHEAD COUNTY","30029","30","2","797 FAIRMONT RD","KALISPELL","MT ","59901","","797 FAIRMONT ROAD","KALISPELL","MT ","59901","","4067557072","1-Local school district","48.197200","-114.221800","0308","Prekindergarten","8th Grade","Montana","167"
"FAIRFIELD ELEM","Montana","3010140","TETON COUNTY","30099","30","2","13 7TH ST","FAIRFIELD","MT ","59436","","BOX 399","FAIRFIELD","MT ","59436","","4064672425","1-Local school district","47.615600","-111.975700","0890","Prekindergarten","8th Grade","Montana","178"
"FAIRFIELD H S","Montana","3010170","TETON COUNTY","30099","30","1","13 7TH ST","FAIRFIELD","MT ","59436","","BOX 399","FAIRFIELD","MT ","59436","","4064672528","1-Local school district","47.615600","-111.975700","0891","9th Grade","12th Grade","Montana","117"
"FAIRVIEW ELEM","Montana","3010210","RICHLAND COUNTY","30083","30","2","713 SOUTH WESTERN AVE","FAIRVIEW","MT ","59221","","PO BOX 467","FAIRVIEW","MT ","59221","","4067425265","1-Local school district","47.849800","-104.048300","0750","Prekindergarten","8th Grade","Montana","202"
"FAIRVIEW H S","Montana","3010290","RICHLAND COUNTY","30083","30","1","713 SOUTH WESTERN AVE","FAIRVIEW","MT ","59221","","PO BOX 467","FAIRVIEW","MT ","59221","","4067425265","1-Local school district","47.849800","-104.048300","0751","9th Grade","12th Grade","Montana","96"
"FALLON","Montana","3000026","FALLON COUNTY","30025","30","0","NO ADDRESS","BAKER","MT ","59313","","BOX 846","BAKER","MT ","59313","","4067788168","3-Supervisory union administrative center","46.356600","-104.280000","9608","†","†","Montana","†"
"FERGUS","Montana","3000028","FERGUS COUNTY","30027","30","0","712 WEST MAIN ST","LEWISTOWN","MT ","59457","","712 WEST MAIN, SUITE 104","LEWISTOWN","MT ","59457","","4065353136","3-Supervisory union administrative center","47.062300","-109.430900","9032","†","†","Montana","†"
"FERGUS H S","Montana","3010530","FERGUS COUNTY","30027","30","1","215 7TH AVE SOUTH","LEWISTOWN","MT ","59457","","215 7TH AVENUE SOUTH","LEWISTOWN","MT ","59457","","4065358777","1-Local school district","47.061700","-109.428900","0259","9th Grade","12th Grade","Montana","335"
"FISHTAIL ELEM","Montana","3010800","STILLWATER COUNTY","30095","30","1","119 EASTON AVE","FISHTAIL","MT ","59028","","PO BOX 75","FISHTAIL","MT ","59028","","4063284277","1-Local school district","45.452400","-109.503600","0853","Prekindergarten","8th Grade","Montana","3"
"FLATHEAD","Montana","3000030","FLATHEAD COUNTY","30029","30","0","935 1ST AVE WEST","KALISPELL","MT ","59901","","935 1ST AVE. WEST, SUITE SS","KALISPELL","MT ","59901","","4067585720","3-Supervisory union administrative center","48.189000","-114.311800","9609","†","†","Montana","†"
"FLATHEAD COUNTY COOP","Montana","3000031","FLATHEAD COUNTY","30029","30","0","15 MERIDIAN COURT","KALISPELL","MT ","59901","","15 MERIDIAN COURT","KALISPELL","MT ","59901","","4062571852","4-Regional education services agency","48.196100","-114.331700","9695","†","†","Montana","–"
"FLATHEAD H S","Montana","3015420","FLATHEAD COUNTY","30029","30","2","233 FIRST AVE EAST","KALISPELL","MT ","59901","","233 FIRST AVE EAST","KALISPELL","MT ","59901","","4067513500","1-Local school district","48.196200","-114.311200","0311","9th Grade","12th Grade","Montana","2782"
"FLORENCE-CARLTON K-12 SCHLS","Montana","3011100","RAVALLI COUNTY","30081","30","3","OLD HWY 93 AND LONG AVE","FLORENCE","MT ","59833","","5602 OLD HIGHWAY 93","FLORENCE","MT ","59833","","4062736751","1-Local school district","46.640000","-114.077200","0743","Prekindergarten","12th Grade","Montana","815"
"FORSYTH ELEM","Montana","3011160","ROSEBUD COUNTY","30087","30","2","425 NORTH 10TH AVE","FORSYTH","MT ","59327","","BOX 319","FORSYTH","MT ","59327","","4063462796","1-Local school district","46.268800","-106.680300","0790","Prekindergarten","8th Grade","Montana","264"
"FORSYTH H S","Montana","3011190","ROSEBUD COUNTY","30087","30","1","425 NORTH 10TH AVE","FORSYTH","MT ","59327","","BOX 319","FORSYTH","MT ","59327","","4063462796","1-Local school district","46.268800","-106.680300","0791","9th Grade","12th Grade","Montana","112"
"FORT BENTON ELEM","Montana","3011240","CHOUTEAU COUNTY","30015","30","2","1820 WASHINGTON","FORT BENTON","MT ","59442","","PO BOX 399","FORT BENTON","MT ","59442","","4066225691","1-Local school district","47.822000","-110.667700","0133","Prekindergarten","8th Grade","Montana","195"
"FORT BENTON H S","Montana","3011260","CHOUTEAU COUNTY","30015","30","1","1820 WASHINGTON","FORT BENTON","MT ","59442","","PO BOX 399","FORT BENTON","MT ","59442","","4066225691","1-Local school district","47.822000","-110.667700","0134","9th Grade","12th Grade","Montana","80"
"FORTINE ELEM","Montana","3011340","LINCOLN COUNTY","30053","30","2","358 MEADOW CREEK RD","FORTINE","MT ","59918","","BOX 96","FORTINE","MT ","59918","","4068824531","1-Local school district","48.764100","-114.904300","0529","Prekindergarten","8th Grade","Montana","72"
"FRAZER ELEM","Montana","3011420","VALLEY COUNTY","30105","30","2","325 6TH ST","FRAZER","MT ","59225","","PO BOX 488","FRAZER","MT ","59225","","4066952241","1-Local school district","48.059800","-106.046100","0927","Prekindergarten","8th Grade","Montana","97"
"FRAZER H S","Montana","3011460","VALLEY COUNTY","30105","30","1","325 6TH ST","FRAZER","MT ","59225","","PO BOX 488","FRAZER","MT ","59225","","4066952241","1-Local school district","48.059800","-106.046100","0928","9th Grade","12th Grade","Montana","35"
"FRENCHTOWN K-12 SCHOOLS","Montana","3011520","MISSOULA COUNTY","30063","30","4","17620 FRENCHTOWN FRONTAGE RD","FRENCHTOWN","MT ","59834","","PO BOX 117","FRENCHTOWN","MT ","59834","","4066262600","1-Local school district","47.022800","-114.242700","0599","Prekindergarten","12th Grade","Montana","1202"
"FROID ELEM","Montana","3011550","ROOSEVELT COUNTY","30085","30","2","408 1ST ST SOUTH","FROID","MT ","59226","","BOX 218","FROID","MT ","59226","","4067662342","1-Local school district","48.335800","-104.489000","0786","Prekindergarten","8th Grade","Montana","65"
"FROID H S","Montana","3011580","ROOSEVELT COUNTY","30085","30","1","408 1ST ST SOUTH","FROID","MT ","59226","","BOX 218","FROID","MT ","59226","","4067662342","1-Local school district","48.335800","-104.489000","0787","9th Grade","12th Grade","Montana","33"
"FROMBERG K-12","Montana","3011650","CARBON COUNTY","30009","30","3","319 SCHOOL ST","FROMBERG","MT ","59029","","319 SCHOOL STREET","FROMBERG","MT ","59029","","4066687755","1-Local school district","45.392900","-108.911600","0072","Prekindergarten","12th Grade","Montana","116"
"FRONTIER ELEM","Montana","3011670","ROOSEVELT COUNTY","30085","30","2","6996 ROY ST","WOLF POINT","MT ","59201","","6996 ROY ST.","WOLF POINT","MT ","59201","","4066532501","1-Local school district","48.093400","-105.559800","0774","Prekindergarten","8th Grade","Montana","149"
"GALATA ELEM","Montana","3011730","TOOLE COUNTY","30101","30","1","10 DIVISION AVE","GALATA","MT ","59444","","BOX 76","GALATA","MT ","59444","","4064322123","1-Local school district","48.478100","-111.352200","0915","Prekindergarten","8th Grade","Montana","4"
"GALLATIN","Montana","3000032","GALLATIN COUNTY","30031","30","0","311 WEST MAIN ROOM 107","BOZEMAN","MT ","59715","","311 WEST MAIN, ROOM 107","BOZEMAN","MT ","59715","","4065823090","3-Supervisory union administrative center","45.679300","-111.041600","9610","†","†","Montana","†"
"GALLATIN GATEWAY ELEM","Montana","3011790","GALLATIN COUNTY","30031","30","2","100 MILL ST","GALLATIN GATEWAY","MT ","59730","","PO BOX 265","GALLATIN GATEWAY","MT ","59730","","4067634415","1-Local school district","45.591100","-111.199900","0364","Prekindergarten","8th Grade","Montana","165"
"GALLATIN/MADISON COOP","Montana","3000033","GALLATIN COUNTY","30031","30","0","NO ADDRESS","BELGRADE","MT ","59714","","PO BOX 162","BELGRADE","MT ","59714","","4063886508","4-Regional education services agency","45.769600","-111.164500","9696","†","†","Montana","–"
"GARDINER ELEM","Montana","3011820","PARK COUNTY","30067","30","2","510 STONE ST","GARDINER","MT ","59030","","510 STONE STREET","GARDINER","MT ","59030","","4068487563","1-Local school district","45.031400","-110.711100","0614","Prekindergarten","8th Grade","Montana","140"
"GARDINER H S","Montana","3011850","PARK COUNTY","30067","30","1","510 STONE ST","GARDINER","MT ","59030","","510 STONE STREET","GARDINER","MT ","59030","","4068487563","1-Local school district","45.031400","-110.711100","1191","9th Grade","12th Grade","Montana","85"
"GARFIELD","Montana","3000034","GARFIELD COUNTY","30033","30","0","NO ADDRESS","JORDAN","MT ","59337","","BOX 28","JORDAN","MT ","59337","","4065576115","3-Supervisory union administrative center","47.318500","-106.906800","9611","†","†","Montana","†"
"GARFIELD COUNTY H S","Montana","3011880","GARFIELD COUNTY","30033","30","1","324 MARGUERITE ST","JORDAN","MT ","59337","","BOX 409","JORDAN","MT ","59337","","4065572259","1-Local school district","47.318500","-106.907100","0378","9th Grade","12th Grade","Montana","66"
"GARRISON ELEM","Montana","3021480","POWELL COUNTY","30077","30","1","33 SCHOOLHOUSE RD","GARRISON","MT ","59731","","33 SCHOOL HOUSE RD","GARRISON","MT ","59731","","4068461043","1-Local school district","46.524900","-112.807400","0718","Prekindergarten","6th Grade","Montana","15"
"GERALDINE K-12","Montana","3012210","CHOUTEAU COUNTY","30015","30","3","238 BREWSTER ST","GERALDINE","MT ","59446","","PO BOX 347","GERALDINE","MT ","59446","","4067374371","1-Local school district","47.603100","-110.269900","0154","Prekindergarten","12th Grade","Montana","96"
"GEYSER ELEM","Montana","3012270","JUDITH BASIN COUNTY","30045","30","3","103 3RD ST EAST","GEYSER","MT ","59447","","PO BOX 70","GEYSER","MT ","59447","","4067354368","1-Local school district","47.257500","-110.492900","0472","Prekindergarten","8th Grade","Montana","39"
"GEYSER H S","Montana","3012300","JUDITH BASIN COUNTY","30045","30","1","103 3RD ST EAST","GEYSER","MT ","59447","","PO BOX 70","GEYSER","MT ","59447","","4067354368","1-Local school district","47.257500","-110.492900","0473","9th Grade","12th Grade","Montana","23"
"GILDFORD COLONY ELEM","Montana","3012350","HILL COUNTY","30041","30","1","21719 RD 160 NORTH","GILDFORD","MT ","59525","","PO BOX 138","GILDFORD","MT ","59525","","4063763249","1-Local school district","48.801000","-110.286000","1217","Prekindergarten","8th Grade","Montana","14"
"GLACIER","Montana","3000035","GLACIER COUNTY","30035","30","0","1210 EAST MAIN","CUT BANK","MT ","59427","","1210 EAST MAIN","CUT BANK","MT ","59427","","4068732295","3-Supervisory union administrative center","48.629300","-112.316200","9423","†","†","Montana","†"
"GLASGOW K-12 SCHOOLS","Montana","3012420","VALLEY COUNTY","30105","30","4","200 7TH ST NORTH","GLASGOW","MT ","59230","","BOX 28","GLASGOW","MT ","59230","","4062282406","1-Local school district","48.198400","-106.637000","0926","Prekindergarten","12th Grade","Montana","839"
"GLENDIVE ELEM","Montana","3012510","DAWSON COUNTY","30021","30","3","900 NORTH MERRILL AVE","GLENDIVE","MT ","59330","","BOX 701","GLENDIVE","MT ","59330","","4063772555","1-Local school district","47.111400","-104.706600","0206","Prekindergarten","8th Grade","Montana","896"
