"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"ELY PUBLIC SCHOOL DISTRICT","Minnesota","2711520","ST. LOUIS COUNTY","27137","27","3","600 EAST HARVEY ST","ELY","MN ","55731","1614","600 E HARVEY ST","ELY","MN ","55731","1614","2183656166","1-Local school district","47.901300","-91.857800","010696","Prekindergarten","12th Grade","Minnesota","562"
"EMILY O. GOODRIDGE-GREY ACCELERATED","Minnesota","2700306","HENNEPIN COUNTY","27053","27","0","300 INDUSTRIAL BLVD NE","MINNEAPOLIS","MN ","55413","4507","300 INDUSTRIAL BLVD NE","MINNEAPOLIS","MN ","55413","4507","6122380788","7-Charter school agency","44.992400","-93.211500","074180","Kindergarten","8th Grade","Minnesota","†"
"ESKO PUBLIC SCHOOL DISTRICT","Minnesota","2738880","CARLTON COUNTY","27017","27","2","999 NOFOUND ST","ESKO","MN ","55733","9629","PO BOX 10 2 HWY 61 E","ESKO","MN ","55733","9629","2188792969","1-Local school district","46.705900","-92.362200","010099","Prekindergarten","12th Grade","Minnesota","1222"
"EVANSVILLE PUBLIC SCHOOL DISTRICT","Minnesota","2711610","DOUGLAS COUNTY","27041","27","0","123 2ND AVE","EVANSVILLE","MN ","56326","2611","BOX 40, 123 2ND AVE","EVANSVILLE","MN ","56326","2611","2189482241","1-Local school district","46.006400","-95.686900","010208","Prekindergarten","12th Grade","Minnesota","†"
"EVELETH-GILBERT SCHOOL DISTRICT","Minnesota","2700021","ST. LOUIS COUNTY","27137","27","4","801 JONES ST","EVELETH","MN ","55734","1696","801 JONES ST","EVELETH","MN ","55734","1696","2187447701","1-Local school district","47.466000","-92.532100","012154","Prekindergarten","12th Grade","Minnesota","1131"
"EXCELL ACADEMY CHARTER","Minnesota","2700184","HENNEPIN COUNTY","27053","27","1","6510 ZANE AVE NORTH","BROOKLYN PARK","MN ","55429","1559","6510 ZANE AVE N","BROOKLYN PARK","MN ","55429","1559","7635330500","7-Charter school agency","45.073600","-93.353100","074068","Prekindergarten","8th Grade","Minnesota","363"
"FACE TO FACE ACADEMY","Minnesota","2700157","RAMSEY COUNTY","27123","27","1","1165 ARCADE ST","SAINT PAUL","MN ","55106","2615","1165 ARCADE ST","SAINT PAUL","MN ","55106","2615","6517725548","7-Charter school agency","44.976300","-93.066400","074036","9th Grade","12th Grade","Minnesota","72"
"FAIRMONT AREA SCHOOL DISTRICT","Minnesota","2700124","MARTIN COUNTY","27091","27","2","714 VICTORIA ST","FAIRMONT","MN ","56031","2287","714 VICTORIA STREET STE 103","FAIRMONT","MN ","56031","2287","5072384234","1-Local school district","43.645900","-94.452500","012752","Prekindergarten","12th Grade","Minnesota","1749"
"FARIBAULT PUBLIC SCHOOL DISTRICT","Minnesota","2711760","RICE COUNTY","27131","27","14","2800 1ST AVE NW","FARIBAULT","MN ","55021","0618","2800 1ST AVE NW, STE 1","FARIBAULT","MN ","55021","0618","5073336016","1-Local school district","44.320900","-93.270700","010656","Prekindergarten","12th Grade","Minnesota","3893"
"FARMINGTON PUBLIC SCHOOL DISTRICT","Minnesota","2711820","DAKOTA COUNTY","27037","27","9","421 WALNUT ST","FARMINGTON","MN ","55024","1284","421 WALNUT ST","FARMINGTON","MN ","55024","1284","6514635000","1-Local school district","44.637100","-93.142400","010192","Prekindergarten","12th Grade","Minnesota","7044"
"FERGUS FALLS AREA SP. ED. COOP.","Minnesota","2700043","OTTER TAIL COUNTY","27111","27","5","518 FRIBERG AVE","FERGUS FALLS","MN ","56537","2280","518 FRIBERG AVE","FERGUS FALLS","MN ","56537","2280","2189980544","4-Regional education services agency","46.289600","-96.068300","520935","Prekindergarten","12th Grade","Minnesota","2"
"FERGUS FALLS PUBLIC SCHOOL DISTRICT","Minnesota","2711880","OTTER TAIL COUNTY","27111","27","6","601 RANDOLPH AVE","FERGUS FALLS","MN ","56537","1669","601 RANDOLPH AVE","FERGUS FALLS","MN ","56537","1669","2189980544","1-Local school district","46.290000","-96.064400","010544","Prekindergarten","12th Grade","Minnesota","2614"
"FERTILE-BELTRAMI SCHOOL DISTRICT","Minnesota","2711910","POLK COUNTY","27119","27","2","210 MILL ST SOUTH","FERTILE","MN ","56540","0648","BOX 648","FERTILE","MN ","56540","0648","2189456933","1-Local school district","47.527700","-96.276100","010599","Prekindergarten","12th Grade","Minnesota","441"
"FILLMORE CENTRAL","Minnesota","2700100","FILLMORE COUNTY","27045","27","3","700 CHATFIELD AVE","PRESTON","MN ","55965","1089","PO BOX 50","PRESTON","MN ","55965","0050","5077653845","1-Local school district","43.675100","-92.089600","012198","Prekindergarten","12th Grade","Minnesota","585"
"FISHER PUBLIC SCHOOL DISTRICT","Minnesota","2712180","POLK COUNTY","27119","27","2","313 PARK AVE","FISHER","MN ","56723","4009","313 PARK AVE","FISHER","MN ","56723","4009","2188914105","1-Local school district","47.798000","-96.797600","010600","Prekindergarten","12th Grade","Minnesota","265"
"FLOODWOOD PUBLIC SCHOOL DISTRICT","Minnesota","2712210","ST. LOUIS COUNTY","27137","27","3","999 NOFOUND ST","FLOODWOOD","MN ","55736","0287","P.O. BOX 287","FLOODWOOD","MN ","55736","0287","2184762285","1-Local school district","46.930300","-92.916300","010698","Prekindergarten","12th Grade","Minnesota","269"
"FOLEY PUBLIC SCHOOL DISTRICT","Minnesota","2712240","BENTON COUNTY","27009","27","3","840 NORMAN AVE NORTH","FOLEY","MN ","56329","0297","PO BOX 297","FOLEY","MN ","56329","0297","3209687175","1-Local school district","45.669400","-93.914900","010051","Prekindergarten","12th Grade","Minnesota","1850"
"FOREST LAKE PUBLIC SCHOOL DISTRICT","Minnesota","2712270","WASHINGTON COUNTY","27163","27","14","6100 210TH ST NORTH","FOREST LAKE","MN ","55025","9796","6100 210TH ST N","FOREST LAKE","MN ","55025","9796","6519828103","1-Local school district","45.253800","-92.981800","010831","Prekindergarten","12th Grade","Minnesota","6728"
"FOSSTON PUBLIC SCHOOL DISTRICT","Minnesota","2712300","POLK COUNTY","27119","27","2","301 EAST 1ST ST","FOSSTON","MN ","56542","1399","301 E 1ST ST","FOSSTON","MN ","56542","1399","2184356335","1-Local school district","47.575300","-95.748900","010601","Prekindergarten","12th Grade","Minnesota","662"
"FRANCONIA PUBLIC SCHOOL DISTRICT","Minnesota","2708880","WASHINGTON COUNTY","27163","27","0","999 NOFOUND ST","SCANDIA","MN ","55073","0130","BOX 130","SCANDIA","MN ","55073","0130","6512572898","1-Local school district","45.265700","-92.814100","020323","†","†","Minnesota","†"
"FRASER ACADEMY","Minnesota","2700352","HENNEPIN COUNTY","27053","27","1","1534 6TH ST NE","MINNEAPOLIS","MN ","55413","1319","1534 6TH ST NE","MINNEAPOLIS","MN ","55413","1319","6124658600","7-Charter school agency","45.003500","-93.258900","074113","Kindergarten","5th Grade","Minnesota","77"
"FRAZEE-VERGAS PUBLIC SCHOOL DIST.","Minnesota","2712360","BECKER COUNTY","27005","27","2","305 NORTH LAKE ST","FRAZEE","MN ","56544","4512","305 N LAKE ST","FRAZEE","MN ","56544","4512","2183343181","1-Local school district","46.726000","-95.703200","010023","Prekindergarten","12th Grade","Minnesota","931"
"FREEDOM ACADEMY CHARTER SCHOOL","Minnesota","2700381","HENNEPIN COUNTY","27053","27","0","2201 GIRARD AVE NORTH","MINNEAPOLIS","MN ","55411","8888","2201 GIRARD AVE N","MINNEAPOLIS","MN ","55411","8888","6122035087","7-Charter school agency","45.002000","-93.297600","074216","†","†","Minnesota","†"
"FRESHWATER ED. DIST.","Minnesota","2700014","TODD COUNTY","27153","27","4","1100 5TH ST NE","STAPLES","MN ","56479","3117","1100 5TH ST. NE","STAPLES","MN ","56479","3117","2188942439","4-Regional education services agency","46.365400","-94.792900","616004","Prekindergarten","12th Grade","Minnesota","84"
"FRIDLEY PUBLIC SCHOOL DISTRICT","Minnesota","2712420","ANOKA COUNTY","27003","27","7","6000 WEST MOORE LAKE DR","FRIDLEY","MN ","55432","5698","6000 W MOORE LAKE DR","FRIDLEY","MN ","55432","5698","7635025001","1-Local school district","45.076200","-93.252500","010014","Prekindergarten","12th Grade","Minnesota","2975"
"FRIENDSHIP ACDMY OF FINE ARTS CHTR.","Minnesota","2700190","HENNEPIN COUNTY","27053","27","1","2600 EAST 38TH ST","MINNEAPOLIS","MN ","55406","3022","2600 E 38TH ST","MINNEAPOLIS","MN ","55406","3022","6128796703","7-Charter school agency","44.934400","-93.234300","074079","Kindergarten","6th Grade","Minnesota","127"
"FULDA PUBLIC SCHOOL DISTRICT","Minnesota","2712480","MURRAY COUNTY","27101","27","2","410 NORTH COLLEGE AVE","FULDA","MN ","56131","9439","410 N COLLEGE AVE","FULDA","MN ","56131","9439","5074252514","1-Local school district","43.873100","-95.605900","010505","Prekindergarten","12th Grade","Minnesota","328"
"G.F.W.","Minnesota","2712580","SIBLEY COUNTY","27143","27","3","323 EAST 11TH ST","GIBBON","MN ","55335","9618","323 E 11TH ST","GIBBON","MN ","55335","9618","5078349813","1-Local school district","44.533900","-94.522200","012365","Prekindergarten","12th Grade","Minnesota","788"
"GLACIAL HILLS ELEMENTARY","Minnesota","2700293","POPE COUNTY","27121","27","1","610 WEST 6TH ST","STARBUCK","MN ","56381","9782","P.O. BOX 189","STARBUCK","MN ","56381","9782","3202397233","7-Charter school agency","45.613500","-95.539500","074168","Kindergarten","6th Grade","Minnesota","124"
"GLENCOE-SILVER LAKE SCHOOL DISTRICT","Minnesota","2700128","MCLEOD COUNTY","27085","27","4","1621 16TH ST EAST","GLENCOE","MN ","55336","1799","1621 16TH ST E","GLENCOE","MN ","55336","1799","3208642498","1-Local school district","44.775300","-94.140700","012859","Prekindergarten","12th Grade","Minnesota","1636"
"GLENVILLE-EMMONS SCHOOL DISTRICT","Minnesota","2700148","FREEBORN COUNTY","27047","27","2","230 5TH ST SE","GLENVILLE","MN ","56036","0038","BOX 38","GLENVILLE","MN ","56036","0038","5074482889","1-Local school district","43.567800","-93.276300","012886","Prekindergarten","12th Grade","Minnesota","261"
"GLOBAL ACADEMY","Minnesota","2700313","ANOKA COUNTY","27003","27","1","4065 CENTRAL AVE NE","COLUMBIA HEIGHTS","MN ","55421","2917","4065 CENTRAL AVE NE","COLUMBIA HEIGHTS","MN ","55421","2917","7634048200","7-Charter school agency","45.042100","-93.247200","074186","Kindergarten","8th Grade","Minnesota","427"
"GOODHUE COUNTY EDUCATION DISTRICT","Minnesota","2791443","GOODHUE COUNTY","27049","27","7","601 BUCHANAN ST","RED WING","MN ","55066","2093","601 BUCHANAN ST","RED WING","MN ","55066","2093","6513884441","4-Regional education services agency","44.558600","-92.551700","616051","Prekindergarten","12th Grade","Minnesota","93"
"GOODHUE PUBLIC SCHOOL DISTRICT","Minnesota","2712900","GOODHUE COUNTY","27049","27","2","510 3RD AVE","GOODHUE","MN ","55027","0128","BOX 128, 510 3RD AVE","GOODHUE","MN ","55027","0128","6519234447","1-Local school district","44.401300","-92.628400","010253","Prekindergarten","12th Grade","Minnesota","659"
"GOODRIDGE PUBLIC SCHOOL DISTRICT","Minnesota","2713020","PENNINGTON COUNTY","27113","27","2","201 OSMUND AVE","GOODRIDGE","MN ","56725","0195","P.O. BOX 195","GOODRIDGE","MN ","56725","0195","2183784133","1-Local school district","48.145500","-95.808000","010561","Prekindergarten","12th Grade","Minnesota","189"
"GRANADA HUNTLEY-EAST CHAIN","Minnesota","2713040","MARTIN COUNTY","27091","27","2","300 REYNOLDS ST","GRANADA","MN ","56039","0017","BOX 17","GRANADA","MN ","56039","0017","5074472211","1-Local school district","43.697800","-94.346500","012536","Prekindergarten","12th Grade","Minnesota","209"
"GRAND MEADOW PUBLIC SCHOOL DISTRICT","Minnesota","2713140","MOWER COUNTY","27099","27","3","710 4TH AVE NE","GRAND MEADOW","MN ","55936","0068","BOX 68","GRAND MEADOW","MN ","55936","0068","5077545318","1-Local school district","43.710300","-92.564400","010495","Prekindergarten","12th Grade","Minnesota","412"
"GRAND RAPIDS PUBLIC SCHOOL DISTRICT","Minnesota","2713170","ITASCA COUNTY","27061","27","15","820 NW 1ST AVE","GRAND RAPIDS","MN ","55744","2775","820 NW 1ST AVE","GRAND RAPIDS","MN ","55744","2775","2183275704","1-Local school district","47.240600","-93.529700","010318","Prekindergarten","12th Grade","Minnesota","3970"
"GREAT EXPECTATIONS","Minnesota","2700339","COOK COUNTY","27031","27","1","550 EAST 5TH ST","GRAND MARAIS","MN ","55604","0310","BOX 310","GRAND MARAIS","MN ","55604","0310","2183879322","7-Charter school agency","47.756600","-90.325600","074100","Kindergarten","8th Grade","Minnesota","86"
"GREAT RIVER SCHOOL","Minnesota","2700344","RAMSEY COUNTY","27123","27","2","1326 ENERGY PARK DR","SAINT PAUL","MN ","55108","5202","1326 ENERGY PARK DR","SAINT PAUL","MN ","55108","5202","6513052780","7-Charter school agency","44.970200","-93.155500","074105","1st Grade","12th Grade","Minnesota","416"
"GREEN ISLE COMMUNITY SCHOOL","Minnesota","2700254","SIBLEY COUNTY","27143","27","1","190 MCGRANN ST","GREEN ISLE","MN ","55338","0277","190 MCGRANN ST","GREEN ISLE","MN ","55338","0277","5073267144","7-Charter school agency","44.677100","-94.009400","074144","Kindergarten","6th Grade","Minnesota","49"
"GREENBUSH-MIDDLE RIVER SCHOOL DIST.","Minnesota","2700107","ROSEAU COUNTY","27135","27","4","401 PARK AVE","GREENBUSH","MN ","56726","0070","BOX 70","GREENBUSH","MN ","56726","0070","2187822231","1-Local school district","48.695700","-96.186400","012683","Prekindergarten","12th Grade","Minnesota","429"
"GREENWAY PUBLIC SCHOOL DISTRICT","Minnesota","2709480","ITASCA COUNTY","27061","27","4","201 KATE ST","MARBLE","MN ","55764","0170","P.O. BOX 170","MARBLE","MN ","55764","0170","2182477306","1-Local school district","47.320200","-93.299000","010316","Prekindergarten","12th Grade","Minnesota","1074"
"GRYGLA PUBLIC SCHOOL DISTRICT","Minnesota","2718920","MARSHALL COUNTY","27089","27","2","114 NORTH FLADLAND AVE","GRYGLA","MN ","56727","0018","BOX 18","GRYGLA","MN ","56727","0018","2182946155","1-Local school district","48.301400","-95.619900","010447","Prekindergarten","12th Grade","Minnesota","155"
"HANCOCK PUBLIC SCHOOL DISTRICT","Minnesota","2713380","STEVENS COUNTY","27149","27","2","371 HANCOCK AVE","HANCOCK","MN ","56244","0367","BOX 367","HANCOCK","MN ","56244","0367","3203925622","1-Local school district","45.497400","-95.791500","010768","Prekindergarten","12th Grade","Minnesota","321"
"HARBOR CITY INTERNATIONAL CHARTER","Minnesota","2700209","ST. LOUIS COUNTY","27137","27","1","332 WEST MICHIGAN ST","DULUTH","MN ","55802","1610","332 W MICHIGAN STREET STE 300","DULUTH","MN ","55802","1610","2187227574","7-Charter school agency","46.783400","-92.101800","074085","9th Grade","12th Grade","Minnesota","209"
"HARVEST PREPARATORY SCHOOL","Minnesota","2700153","HENNEPIN COUNTY","27053","27","1","1300 OLSON MEMORIAL HWY","MINNEAPOLIS","MN ","55411","3968","1300 OLSON MEMORIAL HWY","MINNEAPOLIS","MN ","55411","3968","6123819743","7-Charter school agency","44.984900","-93.297700","074032","Kindergarten","6th Grade","Minnesota","369"
"HASTINGS PUBLIC SCHOOL DISTRICT","Minnesota","2713530","DAKOTA COUNTY","27037","27","9","1000 11TH ST WEST","HASTINGS","MN ","55033","2597","1000 11TH ST W","HASTINGS","MN ","55033","2597","6514807002","1-Local school district","44.735300","-92.866200","010200","Prekindergarten","12th Grade","Minnesota","4622"
"HAWLEY PUBLIC SCHOOL DISTRICT","Minnesota","2713560","CLAY COUNTY","27027","27","3","714 JOSEPH ST","HAWLEY","MN ","56549","4819","PO BOX 608","HAWLEY","MN ","56549","0608","2184834647","1-Local school district","46.883500","-96.320400","010150","Prekindergarten","12th Grade","Minnesota","971"
"HAYFIELD PUBLIC SCHOOL DISTRICT","Minnesota","2713590","DODGE COUNTY","27039","27","3","9 6TH AVE SE","HAYFIELD","MN ","55940","0006","9 6TH AVE SE","HAYFIELD","MN ","55940","0006","5074773235","1-Local school district","43.890300","-92.839000","010203","Prekindergarten","12th Grade","Minnesota","759"
"HENDRICKS PUBLIC SCHOOL DISTRICT","Minnesota","2713680","LINCOLN COUNTY","27081","27","2","200 EAST LINCOLN","HENDRICKS","MN ","56136","0137","200 E LINCOLN","HENDRICKS","MN ","56136","0137","5072753115","1-Local school district","44.506100","-96.422800","010402","Prekindergarten","12th Grade","Minnesota","98"
"HENNEPIN ELEMENTARY SCHOOL","Minnesota","2700335","HENNEPIN COUNTY","27053","27","1","2123 CLINTON AVE SOUTH","MINNEAPOLIS","MN ","55404","2650","2123 CLINTON AVE S","MINNEAPOLIS","MN ","55404","2650","6122373430","7-Charter school agency","44.961600","-93.271100","074205","Kindergarten","6th Grade","Minnesota","218"
"HENNING PUBLIC SCHOOL DISTRICT","Minnesota","2713860","OTTER TAIL COUNTY","27111","27","2","500 SCHOOL AVE","HENNING","MN ","56551","0015","500 SCHOOL AVE","HENNING","MN ","56551","0015","2185832927","1-Local school district","46.319300","-95.447600","010545","Prekindergarten","12th Grade","Minnesota","394"
"HERMAN-NORCROSS SCHOOL DISTRICT","Minnesota","2713890","GRANT COUNTY","27051","27","2","504 LOIS AVE NORTH","HERMAN","MN ","56248","0288","BOX 288","HERMAN","MN ","56248","0288","3206772291","1-Local school district","45.810900","-96.138100","010264","Prekindergarten","12th Grade","Minnesota","85"
"HERMANTOWN PUBLIC SCHOOL DISTRICT","Minnesota","2713920","ST. LOUIS COUNTY","27137","27","5","4307 UGSTAD RD","HERMANTOWN","MN ","55811","1335","4307 UGSTAD RD","HERMANTOWN","MN ","55811","1335","2187299313","1-Local school district","46.822700","-92.238500","010700","Prekindergarten","12th Grade","Minnesota","2043"
"HERON LAKE-OKABENA SCHOOL DISTRICT","Minnesota","2713930","JACKSON COUNTY","27063","27","2","124 NORTH MINNESOTA AVE","OKABENA","MN ","56161","0097","124 N MINNESOTA AVE","OKABENA","MN ","56161","0097","5078534507","1-Local school district","43.739100","-95.317900","010330","Prekindergarten","12th Grade","Minnesota","319"
"HIAWATHA ACADEMIES","Minnesota","2700288","HENNEPIN COUNTY","27053","27","3","3810 EAST 56TH ST","MINNEAPOLIS","MN ","55417","5111","3810 E 56TH ST","MINNEAPOLIS","MN ","55417","5111","6129875688","7-Charter school agency","44.902200","-93.217100","074170","Kindergarten","8th Grade","Minnesota","655"
"HIAWATHA VALLEY ED. DISTRICT","Minnesota","2700055","WINONA COUNTY","27169","27","6","1410 BUNDY BLVD","WINONA","MN ","55987","6300","1410 BUNDY BLVD","WINONA","MN ","55987","6300","5074521200","4-Regional education services agency","44.025800","-91.609800","616013","Prekindergarten","12th Grade","Minnesota","63"
"HIBBING PUBLIC SCHOOL DISTRICT","Minnesota","2713980","ST. LOUIS COUNTY","27137","27","5","800 EAST 21ST ST","HIBBING","MN ","55746","1803","800 E 21ST ST","HIBBING","MN ","55746","1803","2182634850","1-Local school district","47.426300","-92.932400","010701","Prekindergarten","12th Grade","Minnesota","2462"
"HIGH SCHOOL FOR RECORDING ARTS","Minnesota","2700160","RAMSEY COUNTY","27123","27","1","550 VANDALIA AVE","SAINT PAUL","MN ","55114","1833","550 VANDALIA AVE","SAINT PAUL","MN ","55114","1833","6512870890","7-Charter school agency","44.957900","-93.192000","074039","9th Grade","12th Grade","Minnesota","235"
"HIGHER GROUND ACADEMY","Minnesota","2700140","RAMSEY COUNTY","27123","27","2","1381 MARSHALL AVE","SAINT PAUL","MN ","55104","6315","1381 MARSHALL AVE","SAINT PAUL","MN ","55104","6315","6516451000","7-Charter school agency","44.949000","-93.158900","074027","Kindergarten","12th Grade","Minnesota","744"
"HILL CITY PUBLIC SCHOOL DISTRICT","Minnesota","2714010","AITKIN COUNTY","27001","27","3","500 IONE AVE","HILL CITY","MN ","55748","9628","500 IONE AVE","HILL CITY","MN ","55748","9628","2186972394","1-Local school district","46.993200","-93.592000","010002","Prekindergarten","12th Grade","Minnesota","291"
"HILLS-BEAVER CREEK SCHOOL DISTRICT","Minnesota","2714040","ROCK COUNTY","27133","27","2","301 NORTH SUMMIT AVE","HILLS","MN ","56138","0547","301 N SUMMIT AVE","HILLS","MN ","56138","0547","5079623240","1-Local school district","43.527600","-96.363200","010671","Prekindergarten","12th Grade","Minnesota","352"
"HINCKLEY-FINLAYSON SCHOOL DISTRICT","Minnesota","2714070","PINE COUNTY","27115","27","4","201 MAIN ST EAST","HINCKLEY","MN ","55037","0308","BOX 308","HINCKLEY","MN ","55037","0308","3203846277","1-Local school district","46.015600","-92.941000","012165","Prekindergarten","12th Grade","Minnesota","978"
"HMONG COLLEGE PREP ACADEMY","Minnesota","2700342","RAMSEY COUNTY","27123","27","2","1515 BREWSTER ST","SAINT PAUL","MN ","55108","2612","1515 BREWSTER ST","SAINT PAUL","MN ","55108","2612","6512098002","7-Charter school agency","44.975200","-93.164100","074103","Kindergarten","12th Grade","Minnesota","1126"
"HOLDINGFORD PUBLIC SCHOOL DISTRICT","Minnesota","2714190","STEARNS COUNTY","27145","27","2","900 5TH ST","HOLDINGFORD","MN ","56340","0250","BOX 250","HOLDINGFORD","MN ","56340","0250","3207462196","1-Local school district","45.732200","-94.465100","010738","Prekindergarten","12th Grade","Minnesota","1025"
"HOPE COMMUNITY ACADEMY","Minnesota","2700230","RAMSEY COUNTY","27123","27","1","720 PAYNE AVE","SAINT PAUL","MN ","55130","4127","720 PAYNE AVE","SAINT PAUL","MN ","55130","4127","6517964500","7-Charter school agency","44.962400","-93.073400","074070","Kindergarten","8th Grade","Minnesota","500"
"HOPKINS PUBLIC SCHOOL DISTRICT","Minnesota","2714260","HENNEPIN COUNTY","27053","27","12","1001 HWY 7","HOPKINS","MN ","55305","4723","1001 HWY 7","HOPKINS","MN ","55305","4723","9529884000","1-Local school district","44.934100","-93.412900","010270","Prekindergarten","12th Grade","Minnesota","7059"
"HOUSTON PUBLIC SCHOOL DISTRICT","Minnesota","2714280","HOUSTON COUNTY","27055","27","4","306 WEST ELM ST","HOUSTON","MN ","55943","0363","306 W ELM ST","HOUSTON","MN ","55943","0363","5078965323","1-Local school district","43.760100","-91.571900","010294","Prekindergarten","12th Grade","Minnesota","2284"
"HOWARD LAKE-WAVERLY-WINSTED","Minnesota","2700123","WRIGHT COUNTY","27171","27","6","801 8TH AVE","HOWARD LAKE","MN ","55349","0708","PO BOX 708","HOWARD LAKE","MN ","55349","0708","3205433900","1-Local school district","45.058700","-94.070500","012687","Prekindergarten","12th Grade","Minnesota","1132"
"HUTCHINSON PUBLIC SCHOOL DISTRICT","Minnesota","2714970","MCLEOD COUNTY","27085","27","9","30 GLEN ST NW","HUTCHINSON","MN ","55350","1696","30 GLEN ST NW","HUTCHINSON","MN ","55350","1696","3205872860","1-Local school district","44.893100","-94.372100","010423","Prekindergarten","12th Grade","Minnesota","2973"
"INFINITY:MINNESOTA  DIGITAL ACADEMY","Minnesota","2700312","ITASCA COUNTY","27061","27","1","1851 EAST US HWY 169","GRAND RAPIDS","MN ","55744","3361","1851 E US HWY 169","GRAND RAPIDS","MN ","55744","3361","2182444428","4-Regional education services agency","47.239200","-93.496400","506080","9th Grade","12th Grade","Minnesota","0"
"INTERMEDIATE SCHOOL DISTRICT 287","Minnesota","2700025","HENNEPIN COUNTY","27053","27","82","1820 NORTH XENIUM LN","PLYMOUTH","MN ","55441","3790","1820 N XENIUM LN","PLYMOUTH","MN ","55441","3790","7635593535","4-Regional education services agency","44.999800","-93.450400","060287","Prekindergarten","12th Grade","Minnesota","473"
"INTERMEDIATE SCHOOL DISTRICT 917","Minnesota","2700026","DAKOTA COUNTY","27037","27","14","1300 145TH ST EAST","ROSEMOUNT","MN ","55068","2999","1300 145TH ST E","ROSEMOUNT","MN ","55068","2999","6514238214","4-Regional education services agency","44.737200","-93.080400","060917","Prekindergarten","12th Grade","Minnesota","250"
"INTERNATIONAL FALLS SCHOOL DISTRICT","Minnesota","2715000","KOOCHICHING COUNTY","27071","27","2","1515 11TH ST","INTERNATIONAL FALLS","MN ","56649","2488","1515 11TH ST","INTERNATIONAL FALLS","MN ","56649","2488","2182832571","1-Local school district","48.592700","-93.428300","010361","Prekindergarten","12th Grade","Minnesota","1126"
"INTERNATIONAL SPANISH LANGUAGE ACAD","Minnesota","2700296","HENNEPIN COUNTY","27053","27","1","5959 SHADY OAK RD SOUTH","MINNETONKA","MN ","55343","8969","5959 SHADY OAK RD S","MINNETONKA","MN ","55343","8969","9527466020","7-Charter school agency","44.896100","-93.420100","074167","Kindergarten","6th Grade","Minnesota","286"
"INVER GROVE HEIGHTS SCHOOLS","Minnesota","2715030","DAKOTA COUNTY","27037","27","8","2990 80TH ST EAST","INVER GROVE HEIGHTS","MN ","55076","3235","2990 80TH ST E","INVER GROVE HEIGHTS","MN ","55076","3235","6513067800","1-Local school district","44.831400","-93.044200","010199","Prekindergarten","12th Grade","Minnesota","3932"
"ISLE PUBLIC SCHOOL DISTRICT","Minnesota","2715510","MILLE LACS COUNTY","27095","27","3","730 5TH AVE SOUTH","ISLE","MN ","56342","0025","730 5TH AVE S","ISLE","MN ","56342","0025","3206763146","1-Local school district","46.133500","-93.472400","010473","Prekindergarten","12th Grade","Minnesota","496"
"ITASCA AREA SCHOOLS COLLABORATIVE","Minnesota","2700196","ITASCA COUNTY","27061","27","0","101 1ST AVE NE","DEER RIVER","MN ","56636","8734","101 1ST AVE NE","DEER RIVER","MN ","56636","8734","2182462420","4-Regional education services agency","47.333900","-93.793000","506070","†","†","Minnesota","†"
"IVANHOE PUBLIC SCHOOL DISTRICT","Minnesota","2715540","LINCOLN COUNTY","27081","27","2","421 NORTH REBECCA","IVANHOE","MN ","56142","0009","BOX 9","IVANHOE","MN ","56142","0009","5076941540","1-Local school district","44.463700","-96.251600","010403","Prekindergarten","12th Grade","Minnesota","191"
"JACKSON COUNTY CENTRAL SCHOOL DIST.","Minnesota","2700231","JACKSON COUNTY","27063","27","4","1128 NORTH HWY","JACKSON","MN ","56143","1075","BOX 119","JACKSON","MN ","56143","1075","5078473608","1-Local school district","43.624100","-94.998600","012895","Prekindergarten","12th Grade","Minnesota","1237"
"JANESVILLE-WALDORF-PEMBERTON","Minnesota","2791451","WASECA COUNTY","27161","27","3","110 EAST 3RD ST","JANESVILLE","MN ","56048","0389","BOX 389","JANESVILLE","MN ","56048","0389","5072345181","1-Local school district","44.118500","-93.707300","012835","Prekindergarten","12th Grade","Minnesota","602"
"JENNINGS COMMUNITY LEARNING CENTER","Minnesota","2700152","RAMSEY COUNTY","27123","27","1","2455 UNIVERSITY AVE WEST","SAINT PAUL","MN ","55114","1507","2455 UNIVERSITY AVE W","SAINT PAUL","MN ","55114","1507","6516495403","7-Charter school agency","44.965200","-93.199500","074031","9th Grade","12th Grade","Minnesota","74"
"JORDAN PUBLIC SCHOOL DISTRICT","Minnesota","2715750","SCOTT COUNTY","27139","27","4","500 SUNSET DR","JORDAN","MN ","55352","1698","500 SUNSET DR","JORDAN","MN ","55352","1698","9524926200","1-Local school district","44.660800","-93.640400","010717","Prekindergarten","12th Grade","Minnesota","1815"
