"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"COLE CAMP R-I","Missouri","2909900","BENTON COUNTY","29015","29","3","500 SOUTH KEENEY ST","COLE CAMP","MO ","65325","9208","500 SOOUTH KEENEY STREET","COLE CAMP","MO ","65325","9208","6606684427","1-Local school district","38.455900","-93.208200","008111","Kindergarten","12th Grade","Missouri","714"
"COLE CO. R-I","Missouri","2926970","COLE COUNTY","29051","29","3","13600 RTE C","RUSSELLVILLE","MO ","65074","2033","13600 RTE C","RUSSELLVILLE","MO ","65074","2033","5737823534","1-Local school district","38.509600","-92.448500","026001","Prekindergarten","12th Grade","Missouri","620"
"COLE CO. R-V","Missouri","2911550","COLE COUNTY","29051","29","2","14803 HWY 17","EUGENE","MO ","65032","2142","14803 HWY. 17","EUGENE","MO ","65032","2142","5734984000","1-Local school district","38.372400","-92.396800","026005","Prekindergarten","12th Grade","Missouri","631"
"COLUMBIA 93","Missouri","2901000","BOONE COUNTY","29019","29","32","1818 WEST WORLEY ST","COLUMBIA","MO ","65203","1038","1818 W WORLEY ST","COLUMBIA","MO ","65203","1038","5732143400","1-Local school district","38.960700","-92.366400","010093","Prekindergarten","12th Grade","Missouri","17872"
"COMMUNITY R-VI","Missouri","2910020","AUDRAIN COUNTY","29007","29","2","35063 HWY BB","LADDONIA","MO ","63352","3017","35063 HIGHWAY BB","LADDONIA","MO ","63352","3017","8557087567","1-Local school district","39.162900","-91.646900","004106","Prekindergarten","12th Grade","Missouri","268"
"CONCORDIA R-II","Missouri","2910080","LAFAYETTE COUNTY","29107","29","2","204 SW 11TH ST","CONCORDIA","MO ","64020","0879","PO BOX 879","CONCORDIA","MO ","64020","0879","6604637235","1-Local school district","38.977900","-93.569400","054037","Prekindergarten","12th Grade","Missouri","458"
"CONFLUENCE ACADEMIES","Missouri","2900579","ST. LOUIS CITY","29510","29","4","611 NORTH 10TH ST","ST LOUIS","MO ","63101","1245","611 N 10TH ST STE 550","ST LOUIS","MO ","63101","1245","3145888554","7-Charter school agency","38.631300","-90.193800","115906","Kindergarten","12th Grade","Missouri","2984"
"CONSTRUCTION CAREERS CENTER","Missouri","2900583","ST. LOUIS CITY","29510","29","1","6301 KNOX INDUSTRIAL DR","ST LOUIS","MO ","63139","3025","6301 KNOX INDUSTRIAL DR","ST LOUIS","MO ","63139","3025","3146441525","7-Charter school agency","38.620100","-90.293500","115901","9th Grade","12th Grade","Missouri","212"
"COOPER CO. R-IV","Missouri","2906150","COOPER COUNTY","29053","29","2","500 EAST MAIN","BUNCETON","MO ","65237","0110","500 EAST MAIN","BUNCETON","MO ","65237","0110","6604275347","1-Local school district","38.788200","-92.793300","027056","Kindergarten","12th Grade","Missouri","131"
"COOTER R-IV","Missouri","2910140","PEMISCOT COUNTY","29155","29","2","MAIN ST","COOTER","MO ","63839","0218","PO BOX 218","COOTER","MO ","63839","0218","5736953312","1-Local school district","36.046100","-89.806000","078004","Kindergarten","12th Grade","Missouri","309"
"COUCH R-I","Missouri","2910200","OREGON COUNTY","29149","29","2","HWY 142","MYRTLE","MO ","65778","9801","RTE 1 BOX 1187","MYRTLE","MO ","65778","9801","4179384211","1-Local school district","36.540800","-91.309500","075084","Prekindergarten","12th Grade","Missouri","202"
"COWGILL R-VI","Missouri","2910230","CALDWELL COUNTY","29025","29","1","341 EAST 6TH ST","COWGILL","MO ","64637","0049","341 E 6TH STREET","COWGILL","MO ","64637","0049","6602554415","1-Local school district","39.559400","-93.921600","013058","Prekindergarten","7th Grade","Missouri","34"
"CRAIG R-III","Missouri","2910260","HOLT COUNTY","29087","29","2","402 NORTH WARD","CRAIG","MO ","64437","6102","402 N WARD","CRAIG","MO ","64437","6102","6606835351","1-Local school district","40.197200","-95.375600","044078","Kindergarten","12th Grade","Missouri","66"
"CRANE R-III","Missouri","2910290","STONE COUNTY","29209","29","2","209 PIRATE LN","CRANE","MO ","65633","0405","PO BOX 405","CRANE","MO ","65633","0405","4177235300","1-Local school district","36.895500","-93.570700","104043","Prekindergarten","12th Grade","Missouri","702"
"CRAWFORD CO. R-I","Missouri","2905640","CRAWFORD COUNTY","29055","29","3","1444 OLD HWY 66","BOURBON","MO ","65441","6300","1444 OLD HWY 66","BOURBON","MO ","65441","6300","5737324426","1-Local school district","38.135200","-91.269500","028101","Prekindergarten","12th Grade","Missouri","1019"
"CRAWFORD CO. R-II","Missouri","2910410","CRAWFORD COUNTY","29055","29","3","1 WILDCAT PRIDE DR","CUBA","MO ","65453","1632","1 WILDCAT PRIDE DR","CUBA","MO ","65453","1632","5738852534","1-Local school district","38.055100","-91.403400","028102","Kindergarten","12th Grade","Missouri","1492"
"CROCKER R-II","Missouri","2910350","PULASKI COUNTY","29169","29","2","104 SCHOOL ST","CROCKER","MO ","65452","0488","PO BOX 488","CROCKER","MO ","65452","0488","5737365000","1-Local school district","37.954800","-92.263500","085049","Prekindergarten","12th Grade","Missouri","579"
"CROSSROADS ACAD OF KANSAS CITY","Missouri","2900603","JACKSON COUNTY","29095","29","1","1015 CENTRAL","KANSAS CITY","MO ","64105","1619","1015 CENTRAL","KANSAS CITY","MO ","64105","1619","8162212600","7-Charter school agency","39.101700","-94.586600","048926","Kindergarten","6th Grade","Missouri","231"
"CROWDER COLLEGE","Missouri","2900007","NEWTON COUNTY","29145","29","1","601 LACLEDE AVE","NEOSHO","MO ","64850","9165","601 LACLEDE AVE","NEOSHO","MO ","64850","9165","4174515618","8-Other education agency","36.815500","-94.370500","166166","9th Grade","12th Grade","Missouri","0"
"CRYSTAL CITY 47","Missouri","2910380","JEFFERSON COUNTY","29099","29","2","1100 MISSISSIPPI AVE","CRYSTAL CITY","MO ","63019","1207","1100 MISSISSIPPI AVE","CRYSTAL CITY","MO ","63019","1207","6369374411","1-Local school district","38.230800","-90.378400","050013","Kindergarten","12th Grade","Missouri","597"
"DADEVILLE R-II","Missouri","2910440","DADE COUNTY","29057","29","2","17 BEARCAT TRAIL","DADEVILLE","MO ","65635","0188","PO BOX 188","DADEVILLE","MO ","65635","0188","4179952201","1-Local school district","37.481300","-93.675100","029002","Kindergarten","12th Grade","Missouri","145"
"DALLAS CO. R-I","Missouri","2906120","DALLAS COUNTY","29059","29","5","309 WEST COMMERCIAL","BUFFALO","MO ","65622","7567","309 W COMMERCIAL","BUFFALO","MO ","65622","7567","4173452222","1-Local school district","37.643300","-93.094700","030093","Prekindergarten","12th Grade","Missouri","1763"
"DAVIS R-XII","Missouri","2910470","HENRY COUNTY","29083","29","1","227 SW HWY T","CLINTON","MO ","64735","9091","227 SW HWY T","CLINTON","MO ","64735","9091","6608852629","1-Local school district","38.336600","-93.887100","042119","Kindergarten","8th Grade","Missouri","38"
"DELASALLE CHARTER SCHOOL","Missouri","2900593","JACKSON COUNTY","29095","29","1","3737 TROOST AVE","KANSAS CITY","MO ","64109","2645","3737 TROOST AVENUE","KANSAS CITY","MO ","64109","2645","8165614445","7-Charter school agency","39.058600","-94.571900","048923","9th Grade","12th Grade","Missouri","255"
"DELLA LAMB ELEM.","Missouri","2900013","JACKSON COUNTY","29095","29","1","500 WOODLAND","KANSAS CITY","MO ","64106","3051","500 WOODLAND","KANSAS CITY","MO ","64106","3051","8168428040","7-Charter school agency","39.108400","-94.560000","048912","Kindergarten","8th Grade","Missouri","589"
"DELTA C-7","Missouri","2905730","PEMISCOT COUNTY","29155","29","2","20 CHARGER LN","DEERING","MO ","63840","0297","PO BOX 297","DEERING","MO ","63840","0297","5737576648","1-Local school district","36.192300","-89.885900","078009","Kindergarten","12th Grade","Missouri","237"
"DELTA R-V","Missouri","2910620","CAPE GIRARDEAU COUNTY","29031","29","2","324 LIBERTY ST","DELTA","MO ","63744","0787","PO BOX 787","DELTA","MO ","63744","0787","5737942500","1-Local school district","37.199100","-89.736000","016092","Kindergarten","12th Grade","Missouri","276"
"DENT-PHELPS R-III","Missouri","2910710","DENT COUNTY","29065","29","1","27870 HWY C","SALEM","MO ","65560","9534","27870 HWY C","SALEM","MO ","65560","9534","5737294680","1-Local school district","37.717300","-91.647400","033093","Prekindergarten","8th Grade","Missouri","288"
"DEPARTMENT OF CORRECTIONS","Missouri","2900030","COLE COUNTY","29051","29","20","2729 PLAZA DR","JEFFERSON CITY","MO ","65102","0236","PO BOX 236","JEFFERSON CITY","MO ","65102","0236","5735266541","5-State-operated institution","38.592700","-92.224200","002017","†","†","Missouri","†"
"DERRICK THOMAS ACADEMY","Missouri","2900026","JACKSON COUNTY","29095","29","0","201 EAST ARMOUR BLVD","KANSAS CITY","MO ","64111","1205","201 E ARMOUR BLVD","KANSAS CITY","MO ","64111","1205","8165317144","7-Charter school agency","39.063100","-94.582800","048917","Kindergarten","11th Grade","Missouri","†"
"DESOTO 73","Missouri","2910500","JEFFERSON COUNTY","29099","29","5","610 VINELAND SCHOOL RD","DESOTO","MO ","63020","2561","610 VINELAND SCHOOL RD","DESOTO","MO ","63020","2561","6365861000","1-Local school district","38.126000","-90.567800","050014","Prekindergarten","12th Grade","Missouri","3109"
"DEXTER R-XI","Missouri","2910770","STODDARD COUNTY","29207","29","4","1031 BROWN PILOT LN","DEXTER","MO ","63841","1803","1031 BROWN PILOT LN","DEXTER","MO ","63841","1803","5736141000","1-Local school district","36.787000","-89.973900","103132","Prekindergarten","12th Grade","Missouri","2146"
"DIAMOND R-IV","Missouri","2910800","NEWTON COUNTY","29145","29","3","401 SOUTH MAIN","DIAMOND","MO ","64840","0068","PO BOX 68","DIAMOND","MO ","64840","0068","4173255186","1-Local school district","36.991800","-94.314900","073102","Prekindergarten","12th Grade","Missouri","859"
"DIVISION OF YOUTH SERVICE","Missouri","2900009","COLE COUNTY","29051","29","42","3418 KNIPP","JEFFERSON CITY","MO ","65102","0447","PO BOX 447","JEFFERSON CITY","MO ","65102","0447","5737512799","5-State-operated institution","38.579400","-92.247100","347347","5th Grade","12th Grade","Missouri","875"
"DIXON R-I","Missouri","2910830","PULASKI COUNTY","29169","29","3","106 WEST FOURTH ST","DIXON","MO ","65459","0166","106 W FOURTH ST","DIXON","MO ","65459","0166","5737597163","1-Local school district","37.994600","-92.094100","085048","Prekindergarten","12th Grade","Missouri","1078"
"DONIPHAN R-I","Missouri","2910920","RIPLEY COUNTY","29181","29","4","309 PINE ST","DONIPHAN","MO ","63935","1703","309 PINE ST","DONIPHAN","MO ","63935","1703","5739963667","1-Local school district","36.619100","-90.823900","091092","Prekindergarten","12th Grade","Missouri","1559"
"DORA R-III","Missouri","2910950","OZARK COUNTY","29153","29","2","613 COUNTY RD 379","DORA","MO ","65637","0014","PO BOX 14","DORA","MO ","65637","0014","4172612346","1-Local school district","36.773000","-92.217300","077103","Prekindergarten","12th Grade","Missouri","325"
"DREXEL R-IV","Missouri","2911070","CASS COUNTY","29037","29","2","207 SOUTH FOURTH ST","DREXEL","MO ","64742","0860","PO BOX 860","DREXEL","MO ","64742","0860","8166574715","1-Local school district","38.478200","-94.605400","019150","Prekindergarten","12th Grade","Missouri","322"
"DUNKLIN R-V","Missouri","2914250","JEFFERSON COUNTY","29099","29","3","497 JOACHIM","HERCULANEUM","MO ","63048","0306","497 JOACHIM","HERCULANEUM","MO ","63048","0306","6364795200","1-Local school district","38.267600","-90.380400","050005","Prekindergarten","12th Grade","Missouri","1645"
"EAGLE COLLEGE PREP ENDEAVOR","Missouri","2900605","ST. LOUIS CITY","29510","29","1","3716 MORGANFORD RD","ST. LOUIS","MO ","63116","1695","3716 MORGANFORD RD","ST. LOUIS","MO ","63116","1695","3146647627","7-Charter school agency","38.591200","-90.263400","115923","Kindergarten","3rd Grade","Missouri","117"
"EAST BUCHANAN CO. C-1","Missouri","2911250","CLINTON COUNTY","29049","29","3","100 SMITH ST","GOWER","MO ","64454","9187","100 SMITH ST","GOWER","MO ","64454","9187","8164246466","1-Local school district","39.609100","-94.596600","011076","Kindergarten","12th Grade","Missouri","740"
"EAST CARTER CO. R-II","Missouri","2911100","CARTER COUNTY","29035","29","3","24 SOUTH HERREN AVE","ELLSINORE","MO ","63937","8208","24 S HERREN AVE","ELLSINORE","MO ","63937","8208","5733225625","1-Local school district","36.933900","-90.747100","018047","Prekindergarten","12th Grade","Missouri","735"
"EAST LYNNE 40","Missouri","2911160","CASS COUNTY","29037","29","1","24706 SOUTH STATE RTE K","EAST LYNNE","MO ","64743","0108","PO BOX 108","EAST LYNNE","MO ","64743","0108","8166263511","1-Local school district","38.664900","-94.227500","019147","Prekindergarten","8th Grade","Missouri","140"
"EAST NEWTON CO. R-VI","Missouri","2930420","NEWTON COUNTY","29145","29","3","22808 EAST HWY 86","GRANBY","MO ","64844","0998","22808 E HWY 86","GRANBY","MO ","64844","0998","4174726231","1-Local school district","36.877600","-94.232800","073099","Prekindergarten","12th Grade","Missouri","1464"
"EAST PRAIRIE R-II","Missouri","2911220","MISSISSIPPI COUNTY","29133","29","4","304 EAST WALNUT","EAST PRAIRIE","MO ","63845","1820","PO BOX 10","EAST PRAIRIE","MO ","63845","1820","5736493562","1-Local school district","36.775700","-89.380200","067055","Prekindergarten","12th Grade","Missouri","1195"
"EL DORADO SPRINGS R-II","Missouri","2911310","CEDAR COUNTY","29039","29","3","901 SOUTH GRAND AVE","EL DORADO SPRINGS","MO ","64744","1903","901 S GRAND AVE","EL DORADO SPRINGS","MO ","64744","1903","4178763112","1-Local school district","37.868000","-94.019400","020002","Prekindergarten","12th Grade","Missouri","1233"
"ELDON R-I","Missouri","2911340","MILLER COUNTY","29131","29","5","112 SOUTH PINE ST","ELDON","MO ","65026","1576","112 S PINE ST","ELDON","MO ","65026","1576","5733928000","1-Local school district","38.349500","-92.582200","066102","Prekindergarten","12th Grade","Missouri","1959"
"ELSBERRY R-II","Missouri","2911400","LINCOLN COUNTY","29113","29","3","138 TOMAHAWK DR","ELSBERRY","MO ","63343","0106","PO BOX 106","ELSBERRY","MO ","63343","0106","5738985554","1-Local school district","39.161100","-90.792600","057002","Prekindergarten","12th Grade","Missouri","822"
"EMINENCE R-I","Missouri","2911450","SHANNON COUNTY","29203","29","2","505 SOUTH 6TH ST","EMINENCE","MO ","65466","0730","PO BOX 730","EMINENCE","MO ","65466","0730","5732263251","1-Local school district","37.148300","-91.335900","101107","Prekindergarten","12th Grade","Missouri","278"
"EVERTON R-III","Missouri","2911580","DADE COUNTY","29057","29","3","211 SCHOOL ST","EVERTON","MO ","65646","0107","211 SCHOOL ST","EVERTON","MO ","65646","0107","4175352221","1-Local school district","37.346100","-93.705600","029003","Kindergarten","12th Grade","Missouri","169"
"EWING MARION KAUFFMAN SCHOOL","Missouri","2900597","JACKSON COUNTY","29095","29","1","6401 THE PASEO BLVD","KANSAS CITY","MO ","64131","1213","6401 THE PASEO BLVD","KANSAS CITY","MO ","64131","1213","8162685661","7-Charter school agency","39.012300","-94.568100","048924","5th Grade","7th Grade","Missouri","369"
"EXCELSIOR SPRINGS 40","Missouri","2911650","CLAY COUNTY","29047","29","7","300 WEST BROADWAY","EXCELSIOR SPRINGS","MO ","64024","0248","300 W BROADWAY","EXCELSIOR SPRINGS","MO ","64024","0248","8166309200","1-Local school district","39.342300","-94.225300","024089","Prekindergarten","12th Grade","Missouri","2904"
"EXETER R-VI","Missouri","2911670","BARRY COUNTY","29009","29","2","101 LOCUST ST","EXETER","MO ","65647","9700","101 LOCUST ST","EXETER","MO ","65647","9700","4178352922","1-Local school district","36.673900","-93.938600","005122","Kindergarten","12th Grade","Missouri","322"
"FAIR GROVE R-X","Missouri","2911700","GREENE COUNTY","29077","29","3","132 NORTH MAIN ST","FAIR GROVE","MO ","65648","0367","PO BOX 367","FAIR GROVE","MO ","65648","0367","4177592233","1-Local school district","37.385700","-93.151200","039142","Prekindergarten","12th Grade","Missouri","1131"
"FAIR PLAY R-II","Missouri","2911730","POLK COUNTY","29167","29","3","301 NORTH WALNUT","FAIR PLAY","MO ","65649","1020","301 N WALNUT","FAIR PLAY","MO ","65649","1020","4176542231","1-Local school district","37.632600","-93.576200","084002","Prekindergarten","12th Grade","Missouri","447"
"FAIRFAX R-III","Missouri","2911760","ATCHISON COUNTY","29005","29","3","500 MAIN ST","FAIRFAX","MO ","64446","9131","500 MAIN ST","FAIRFAX","MO ","64446","9131","6606862421","1-Local school district","40.339100","-95.389600","003033","Prekindergarten","12th Grade","Missouri","125"
"FAIRVIEW R-XI","Missouri","2911850","HOWELL COUNTY","29091","29","1","4036 STATE RTE K","WEST PLAINS","MO ","65775","6671","4036 STATE RTE K","WEST PLAINS","MO ","65775","6671","4172561063","1-Local school district","36.716700","-91.932600","046140","Prekindergarten","8th Grade","Missouri","505"
"FARMINGTON R-VII","Missouri","2911910","ST. FRANCOIS COUNTY","29187","29","10","1022","FARMINGTON","MO ","63640","0570","PO BOX 570","FARMINGTON","MO ","63640","0570","5737011300","1-Local school district","37.777900","-90.408600","094078","Prekindergarten","12th Grade","Missouri","3967"
"FAYETTE R-III","Missouri","2911990","HOWARD COUNTY","29089","29","3","705 LUCKY","FAYETTE","MO ","65248","1140","705 LUCKY","FAYETTE","MO ","65248","1140","6602482153","1-Local school district","39.148700","-92.692300","045077","Prekindergarten","12th Grade","Missouri","645"
"FERGUSON-FLORISSANT R-II","Missouri","2912010","ST. LOUIS COUNTY","29189","29","24","1005 WATERFORD DR","FLORISSANT","MO ","63033","3649","1005 WATERFORD DR","FLORISSANT","MO ","63033","3649","3145069000","1-Local school district","38.793000","-90.300900","096089","Prekindergarten","12th Grade","Missouri","12056"
"FESTUS R-VI","Missouri","2912030","JEFFERSON COUNTY","29099","29","4","1515 MIDMEADOW LN","FESTUS","MO ","63028","1598","1515 MID-MEADOW LN","FESTUS","MO ","63028","1598","6369374920","1-Local school district","38.222300","-90.413700","050006","Kindergarten","12th Grade","Missouri","2954"
"FORDLAND R-III","Missouri","2912180","WEBSTER COUNTY","29225","29","3","1230 SCHOOL ST","FORDLAND","MO ","65652","9208","1230 SCHOOL ST","FORDLAND","MO ","65652","9208","4177672298","1-Local school district","37.160300","-92.952900","112101","Prekindergarten","12th Grade","Missouri","602"
"FORSYTH R-III","Missouri","2912240","TANEY COUNTY","29213","29","3","178 PANTHER ST","FORSYTH","MO ","65653","0187","PO BOX 187","FORSYTH","MO ","65653","0187","4175466384","1-Local school district","36.694600","-93.117800","106003","Prekindergarten","12th Grade","Missouri","1214"
"FORT OSAGE R-I","Missouri","2912290","JACKSON COUNTY","29095","29","12","2101 NORTH TWYMAN RD","INDEPENDENCE","MO ","64058","3200","2101 N TWYMAN RD","INDEPENDENCE","MO ","64058","3200","8166507000","1-Local school district","39.139100","-94.290700","048066","Prekindergarten","12th Grade","Missouri","4906"
"FOX C-6","Missouri","2912300","JEFFERSON COUNTY","29099","29","18","745 JEFFCO BLVD","ARNOLD","MO ","63010","1432","745 JEFFCO BLVD","ARNOLD","MO ","63010","1432","6362968000","1-Local school district","38.449500","-90.367800","050012","Prekindergarten","12th Grade","Missouri","11682"
"FRANCIS HOWELL R-III","Missouri","2928950","ST. CHARLES COUNTY","29183","29","23","4545 CENTRAL SCHOOL RD","ST CHARLES","MO ","63304","7113","4545 CENTRAL SCHOOL RD","ST CHARLES","MO ","63304","7113","6368514000","1-Local school district","38.742500","-90.614400","092088","Prekindergarten","12th Grade","Missouri","19975"
"FRANKLIN CO. R-II","Missouri","2912510","FRANKLIN COUNTY","29071","29","1","3128 HWY Y","NEW HAVEN","MO ","63068","9531","3128 HWY Y","NEW HAVEN","MO ","63068","9531","5732372414","1-Local school district","38.576700","-91.282000","036123","Kindergarten","8th Grade","Missouri","129"
"FREDERICKTOWN R-I","Missouri","2912540","MADISON COUNTY","29123","29","4","704 EAST HWY 72","FREDERICKTOWN","MO ","63645","7491","704 E HWY 72","FREDERICKTOWN","MO ","63645","7491","5737832570","1-Local school district","37.567200","-90.278400","062072","Prekindergarten","12th Grade","Missouri","1930"
"FRONTIER SCHOOL OF INNOVATION","Missouri","2900590","JACKSON COUNTY","29095","29","5","6700 CORPORATE DR","KANSAS CITY","MO ","64120","2164","6700 CORPORATE DR","KANSAS CITY","MO ","64120","2164","8163631907","7-Charter school agency","39.135800","-94.503200","048922","Kindergarten","12th Grade","Missouri","1059"
"FT. ZUMWALT R-II","Missouri","2908370","ST. CHARLES COUNTY","29183","29","24","555 EAST TERA LN","O'FALLON","MO ","63366","2637","555 E. TERA LANE","O'FALLON","MO ","63366","2637","6362402072","1-Local school district","38.803000","-90.691400","092087","Prekindergarten","12th Grade","Missouri","18654"
"FULTON 58","Missouri","2912550","CALLAWAY COUNTY","29027","29","5","2 HORNET DR","FULTON","MO ","65251","2731","2 HORNET DR","FULTON","MO ","65251","2731","5735908000","1-Local school district","38.873200","-91.943600","014129","Prekindergarten","12th Grade","Missouri","2220"
"GAINESVILLE R-V","Missouri","2912600","OZARK COUNTY","29153","29","2","422 BULLDOG DR","GAINESVILLE","MO ","65655","9524","422 BULLDOG DRIVE","GAINESVILLE","MO ","65655","9524","4176794260","1-Local school district","36.610900","-92.401500","077102","Prekindergarten","12th Grade","Missouri","669"
"GALENA R-II","Missouri","2912630","STONE COUNTY","29209","29","2","30925 STATE HWY 413","GALENA","MO ","65656","0286","PO BOX 286","GALENA","MO ","65656","0286","4173576027","1-Local school district","36.811900","-93.471700","104042","Prekindergarten","12th Grade","Missouri","539"
"GALLATIN R-V","Missouri","2912660","DAVIESS COUNTY","29061","29","2","602 SOUTH OLIVE ST","GALLATIN","MO ","64640","9471","602 S OLIVE ST","GALLATIN","MO ","64640","9471","6606632171","1-Local school district","39.909500","-93.970800","031121","Prekindergarten","12th Grade","Missouri","659"
"GASCONADE C-4","Missouri","2912720","LACLEDE COUNTY","29105","29","1","32959 HWY 32","FALCON","MO ","65470","8513","32959 HWY 32","FALCON","MO ","65470","8513","4175324821","1-Local school district","37.623500","-92.431900","053112","Prekindergarten","8th Grade","Missouri","58"
"GASCONADE CO. R-I","Missouri","2914280","GASCONADE COUNTY","29073","29","3","170 BLUE PRIDE DR","HERMANN","MO ","65041","9802","170 BLUE PRIDE DR","HERMANN","MO ","65041","9802","5734862116","1-Local school district","38.688900","-91.445800","037039","Prekindergarten","12th Grade","Missouri","1006"
"GASCONADE CO. R-II","Missouri","2923340","GASCONADE COUNTY","29073","29","4","402 EAST LINCOLN","OWENSVILLE","MO ","65066","0536","PO BOX 536","OWENSVILLE","MO ","65066","0536","5734372177","1-Local school district","38.345000","-91.496600","037037","Prekindergarten","12th Grade","Missouri","1887"
"GATEWAY SCIENCE ACAD/ST LOUIS","Missouri","2900592","ST. LOUIS CITY","29510","29","3","6576 SMILEY AVE","ST. LOUIS","MO ","63139","2425","6576 SMILEY AVENUE","ST. LOUIS","MO ","63139","2425","3149327512","7-Charter school agency","38.606600","-90.302500","115916","Kindergarten","10th Grade","Missouri","1047"
"GENESIS SCHOOL INC.","Missouri","2900016","JACKSON COUNTY","29095","29","1","3800 EAST 44TH ST","KANSAS CITY","MO ","64130","2168","3800 E 44TH ST","KANSAS CITY","MO ","64130","2168","8169210775","7-Charter school agency","39.046000","-94.540100","048905","Kindergarten","8th Grade","Missouri","252"
"GIDEON 37","Missouri","2912780","NEW MADRID COUNTY","29143","29","2","400 SOUTH MAIN ST","GIDEON","MO ","63848","0227","PO BOX 227","GIDEON","MO ","63848","0227","5734483911","1-Local school district","36.452000","-89.919900","072073","Prekindergarten","12th Grade","Missouri","294"
"GILLIAM C-4","Missouri","2912840","SALINE COUNTY","29195","29","1","102 NORTH ST","GILLIAM","MO ","65330","0008","PO BOX 8","GILLIAM","MO ","65330","0008","6607842225","1-Local school district","39.235600","-93.004500","097127","Kindergarten","8th Grade","Missouri","27"
"GILMAN CITY R-IV","Missouri","2912870","HARRISON COUNTY","29081","29","2","141 LINDSEY AVE","GILMAN CITY","MO ","64642","9200","141 LINDSEY AVE","GILMAN CITY","MO ","64642","9200","6608765221","1-Local school district","40.135400","-93.872400","041004","Prekindergarten","12th Grade","Missouri","142"
"GLASGOW","Missouri","2912900","HOWARD COUNTY","29089","29","2","860 RANDOLPH ST","GLASGOW","MO ","65254","1277","860 RANDOLPH ST","GLASGOW","MO ","65254","1277","6603382012","1-Local school district","39.229400","-92.834500","045078","Prekindergarten","12th Grade","Missouri","338"
"GLENWOOD R-VIII","Missouri","2915180","HOWELL COUNTY","29091","29","1","10286 STATE RTE 17","WEST PLAINS","MO ","65775","5711","10286 STATE RTE 17","WEST PLAINS","MO ","65775","5711","4172564849","1-Local school district","36.677300","-91.861300","046135","Prekindergarten","8th Grade","Missouri","259"
"GOLDEN CITY R-III","Missouri","2912930","BARTON COUNTY","29011","29","2","1208 WALNUT ST","GOLDEN CITY","MO ","64748","9104","1208 WALNUT ST","GOLDEN CITY","MO ","64748","9104","4175374900","1-Local school district","37.389400","-94.099000","006103","Kindergarten","12th Grade","Missouri","229"
"GORDON PARKS ELEM.","Missouri","2900015","JACKSON COUNTY","29095","29","1","3715 WYOMING ST","KANSAS CITY","MO ","64111","3945","3715 WYOMING ST.","KANSAS CITY","MO ","64111","3945","8167536700","7-Charter school agency","39.060200","-94.603600","048913","Kindergarten","2nd Grade","Missouri","80"
"GORIN R-III","Missouri","2913020","SCOTLAND COUNTY","29199","29","1","HWY U","GORIN","MO ","63543","0098","PO BOX 98 HWY. U","GORIN","MO ","63543","0098","6602823282","1-Local school district","40.352600","-92.004900","099078","Prekindergarten","8th Grade","Missouri","22"
"GRAIN VALLEY R-V","Missouri","2913080","JACKSON COUNTY","29095","29","8","31606 NE PINK HILL RD","GRAIN VALLEY","MO ","64029","0304","PO BOX 304","GRAIN VALLEY","MO ","64029","0304","8168475006","1-Local school district","39.052800","-94.209400","048069","Prekindergarten","12th Grade","Missouri","3952"
"GRAND CENTER ARTS ACADEMY","Missouri","2900595","ST. LOUIS CITY","29510","29","1","711 NORTH GRAND AVE","ST LOUIS","MO ","63103","1009","711 N. GRAND AVE.","ST LOUIS","MO ","63103","1009","3145331791","7-Charter school agency","38.639400","-90.231300","115918","6th Grade","10th Grade","Missouri","548"
"GRANDVIEW C-4","Missouri","2913140","JACKSON COUNTY","29095","29","9","13015 10TH ST","GRANDVIEW","MO ","64030","2401","13015 10TH ST","GRANDVIEW","MO ","64030","2401","8163165000","1-Local school district","38.888300","-94.533700","048074","Prekindergarten","12th Grade","Missouri","4108"
"GRANDVIEW R-II","Missouri","2913170","JEFFERSON COUNTY","29099","29","3","11470 HWY C","HILLSBORO","MO ","63050","4000","11470 HWY C","HILLSBORO","MO ","63050","4000","6369443941","1-Local school district","38.215500","-90.662300","050002","Kindergarten","12th Grade","Missouri","820"
"GREEN CITY R-I","Missouri","2913230","SULLIVAN COUNTY","29211","29","2","301 NORTH EAST ST","GREEN CITY","MO ","63545","9763","301 N EAST ST","GREEN CITY","MO ","63545","9763","6608744128","1-Local school district","40.270500","-92.951300","105123","Prekindergarten","12th Grade","Missouri","272"
