"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"FREMONT SCHOOL DISTRICT","New Hampshire","3303150","ROCKINGHAM COUNTY","33015","33","1","BLACKROCKS VILLAGE 5 HALL RD","FREMONT","NH ","03044","3356","BLACKROCKS VILLAGE 5 HALL RD.","FREMONT","NH ","03044","3356","6038956903","2-Local school district component of supervisory union","42.991400","-71.143500","189","Prekindergarten","12th Grade","New Hampshire","710"
"GATE CITY CHARTER SCHOOL FOR THE ARTS DISTRICT","New Hampshire","3303299","MERRIMACK COUNTY","33013","33","0","101 PLEASANT ST","CONCORD","NH ","03301","3852","101 PLEASANT ST.","CONCORD","NH ","03301","3852","6032712079","7-Charter school agency","43.197400","-71.542700","742","†","†","New Hampshire","†"
"GILFORD SAU OFFICE","New Hampshire","3300021","BELKNAP COUNTY","33001","33","0","2 BELKNAP MOUNTAIN RD","GILFORD","NH ","03249","6843","2 BELKNAP MOUNTAIN ROAD","GILFORD","NH ","03249","6843","6035279215","3-Supervisory union administrative center","43.548200","-71.407400","73","Kindergarten","12th Grade","New Hampshire","†"
"GILFORD SCHOOL DISTRICT","New Hampshire","3303180","BELKNAP COUNTY","33001","33","3","2 BELKNAP MOUNTAIN RD","GILFORD","NH ","03249","6843","2 BELKNAP MOUNTAIN ROAD","GILFORD","NH ","03249","6843","6035279215","2-Local school district component of supervisory union","43.548200","-71.407400","191","Kindergarten","12th Grade","New Hampshire","1056"
"GILMANTON SAU OFFICE","New Hampshire","3300033","BELKNAP COUNTY","33001","33","0","9 CURRIER HILL RD","GILMANTON","NH ","03237","0309","PO BOX 309","GILMANTON","NH ","03237","0309","6032679097","3-Supervisory union administrative center","43.424400","-71.414300","79","Kindergarten","8th Grade","New Hampshire","†"
"GILMANTON SCHOOL DISTRICT","New Hampshire","3303210","BELKNAP COUNTY","33001","33","1","9 CURRIER HILL RD","GILMANTON","NH ","03237","0309","PO BOX 309","GILMANTON","NH ","03237","0309","6032679097","2-Local school district component of supervisory union","43.424400","-71.414300","195","Kindergarten","12th Grade","New Hampshire","567"
"GOFFSTOWN SAU OFFICE","New Hampshire","3399919","HILLSBOROUGH COUNTY","33011","33","0","11 SCHOOL ST","GOFFSTOWN","NH ","03045","1908","11 SCHOOL ST.","GOFFSTOWN","NH ","03045","1908","6034974818","3-Supervisory union administrative center","43.019500","-71.599000","19","Prekindergarten","12th Grade","New Hampshire","†"
"GOFFSTOWN SCHOOL DISTRICT","New Hampshire","3303240","HILLSBOROUGH COUNTY","33011","33","5","11 SCHOOL ST","GOFFSTOWN","NH ","03045","1908","11 SCHOOL ST.","GOFFSTOWN","NH ","03045","1908","6034974818","2-Local school district component of supervisory union","43.019500","-71.599000","199","Prekindergarten","12th Grade","New Hampshire","2245"
"GORHAM RANDOLPH SHELBURNE COOP SCHOOL DISTRICT","New Hampshire","3300035","COOS COUNTY","33007","33","3","123 MAIN ST","GORHAM","NH ","03581","1686","123 MAIN ST.","GORHAM","NH ","03581","1686","6034663632","2-Local school district component of supervisory union","44.389400","-71.178600","203","Kindergarten","12th Grade","New Hampshire","435"
"GORHAM SAU OFFICE","New Hampshire","3399920","COOS COUNTY","33007","33","0","123 MAIN ST","GORHAM","NH ","03581","1686","123 MAIN ST.","GORHAM","NH ","03581","1686","6034663632","3-Supervisory union administrative center","44.389400","-71.178600","20","Prekindergarten","12th Grade","New Hampshire","†"
"GOSHEN-LEMPSTER COOP SCHOOL DISTRICT","New Hampshire","3303300","SULLIVAN COUNTY","33019","33","1","29 SCHOOL RD","LEMPSTER","NH ","03605","7706","29 SCHOOL RD.","LEMPSTER","NH ","03605","7706","6038632420","2-Local school district component of supervisory union","43.246500","-72.155300","207","Kindergarten","12th Grade","New Hampshire","241"
"GOSHEN-LEMPSTER SAU OFFICE","New Hampshire","3300019","SULLIVAN COUNTY","33019","33","0","29 SCHOOL RD","LEMPSTER","NH ","03605","7706","29 SCHOOL RD.","LEMPSTER","NH ","03605","7706","6038632420","3-Supervisory union administrative center","43.246500","-72.155300","71","Kindergarten","8th Grade","New Hampshire","†"
"GOVERNOR WENTWORTH REG SCHOOL DISTRICT","New Hampshire","3303330","CARROLL COUNTY","33003","33","8","140 PINE HILL RD","WOLFEBORO","NH ","03894","0190","PO BOX 190","WOLFEBORO FALLS","NH ","03896","0190","6035691658","2-Local school district component of supervisory union","43.603600","-71.211500","208","Prekindergarten","12th Grade","New Hampshire","2266"
"GOVERNOR WENTWORTH REGIONAL SAU OFFICE","New Hampshire","3399949","CARROLL COUNTY","33003","33","0","140 PINE HILL RD","WOLFEBORO","NH ","03894","0190","PO BOX 190","WOLFEBORO FALLS","NH ","03896","0190","6035691658","3-Supervisory union administrative center","43.603600","-71.211500","49","Prekindergarten","12th Grade","New Hampshire","†"
"GRANITE STATE ARTS ACADEMY CHARTER SCHOOL","New Hampshire","3303296","MERRIMACK COUNTY","33013","33","0","101 PLEASANT ST","CONCORD","NH ","03301","3852","101 PLEASANT ST.","CONCORD","NH ","03301","3852","6032712079","7-Charter school agency","43.197400","-71.542700","702","†","†","New Hampshire","†"
"GRANTHAM SAU OFFICE","New Hampshire","3300022","SULLIVAN COUNTY","33019","33","0","300 ROUTE 10 SOUTH","GRANTHAM","NH ","03753","0287","PO BOX 287","GRANTHAM","NH ","03753","0287","6038639689","3-Supervisory union administrative center","43.491800","-72.136300","75","Kindergarten","6th Grade","New Hampshire","†"
"GRANTHAM SCHOOL DISTRICT","New Hampshire","3303360","SULLIVAN COUNTY","33019","33","1","300 ROUTE 10 SOUTH","GRANTHAM","NH ","03753","0287","PO BOX 287","GRANTHAM","NH ","03753","0287","6038639689","2-Local school district component of supervisory union","43.491800","-72.136300","211","Kindergarten","12th Grade","New Hampshire","458"
"GREAT BAY ELEARNING CHARTER SCHOOL","New Hampshire","3300048","ROCKINGHAM COUNTY","33015","33","2","30 LINDEN ST","EXETER","NH ","03833","2622","30 LINDEN ST.","EXETER","NH ","03833","2622","6037758638","7-Charter school agency","42.975100","-70.956800","709","7th Grade","12th Grade","New Hampshire","0"
"GREENLAND SAU OFFICE","New Hampshire","3399950","ROCKINGHAM COUNTY","33015","33","0","48 POST RD","GREENLAND","NH ","03840","2313","48 POST RD.","GREENLAND","NH ","03840","2313","6034229572","3-Supervisory union administrative center","43.034300","-70.832400","50","Kindergarten","8th Grade","New Hampshire","†"
"GREENLAND SCHOOL DISTRICT","New Hampshire","3303420","ROCKINGHAM COUNTY","33015","33","1","48 POST RD","GREENLAND","NH ","03840","2313","48 POST RD.","GREENLAND","NH ","03840","2313","6034229572","2-Local school district component of supervisory union","43.034300","-70.832400","215","Prekindergarten","12th Grade","New Hampshire","556"
"HALE'S LOCATION","New Hampshire","3303272","CARROLL COUNTY","33003","33","0","91 SAMUEL HALE DR","HALE'S LOCATION","NH ","03860","7905","91 SAMUEL HALE DR.","HALE'S LOCATION","NH ","03860","7905","6033565535","3-Supervisory union administrative center","44.044100","-71.163400","97","†","†","New Hampshire","†"
"HALE'S LOCATION DISTRICT","New Hampshire","3303279","CARROLL COUNTY","33003","33","0","91 SAMUEL HALE DR","HALE'S LOCATION","NH ","03860","7905","91 SAMUEL HALE DR.","HALE'S LOCATION","NH ","03860","7905","6033565535","2-Local school district component of supervisory union","44.044100","-71.163400","222","7th Grade","10th Grade","New Hampshire","5"
"HAMPSTEAD SCHOOL DISTRICT","New Hampshire","3303480","ROCKINGHAM COUNTY","33015","33","2","30 GREENOUGH RD","PLAISTOW","NH ","03865","2762","30 GREENOUGH RD.","PLAISTOW","NH ","03865","2762","6033826119","2-Local school district component of supervisory union","42.844700","-71.114800","223","Prekindergarten","12th Grade","New Hampshire","1317"
"HAMPTON FALLS SCHOOL DISTRICT","New Hampshire","3303540","ROCKINGHAM COUNTY","33015","33","1","2 ALUMNI DR","HAMPTON","NH ","03842","2284","2 ALUMNI DR.","HAMPTON","NH ","03842","2281","6039268992","2-Local school district component of supervisory union","42.932700","-70.834800","227","Kindergarten","8th Grade","New Hampshire","267"
"HAMPTON SAU OFFICE","New Hampshire","3399921","ROCKINGHAM COUNTY","33015","33","0","2 ALUMNI DR","HAMPTON","NH ","03842","2284","2 ALUMNI DR.","HAMPTON","NH ","03842","2281","6039268992","3-Supervisory union administrative center","42.932700","-70.834800","21","Prekindergarten","12th Grade","New Hampshire","†"
"HAMPTON SAU OFFICE","New Hampshire","3303282","ROCKINGHAM COUNTY","33015","33","0","MARSTON SCHOOL","HAMPTON","NH ","03842","","MARSTON SCHOOL","HAMPTON","NH ","03842","","6039264560","3-Supervisory union administrative center","42.940100","-70.827900","90","Prekindergarten","8th Grade","New Hampshire","†"
"HAMPTON SCHOOL DISTRICT","New Hampshire","3303510","ROCKINGHAM COUNTY","33015","33","3","MARSTON SCHOOL","HAMPTON","NH ","03842","2284","MARSTON SCHOOL","HAMPTON","NH ","03842","2284","6039264560","2-Local school district component of supervisory union","42.940100","-70.827900","225","Prekindergarten","8th Grade","New Hampshire","1179"
"HANOVER SAU OFFICE","New Hampshire","3300018","GRAFTON COUNTY","33009","33","0","41 LEBANON ST","HANOVER","NH ","03755","1222","41 LEBANON ST.","HANOVER","NH ","03755","1222","6036436050","3-Supervisory union administrative center","43.698900","-72.282500","70","Kindergarten","12th Grade","New Hampshire","†"
"HANOVER SCHOOL DISTRICT","New Hampshire","3303600","GRAFTON COUNTY","33009","33","1","41 LEBANON ST","HANOVER","NH ","03755","1222","41 LEBANON ST.","HANOVER","NH ","03755","1222","6036436050","2-Local school district component of supervisory union","43.698900","-72.282500","233","Kindergarten","6th Grade","New Hampshire","552"
"HARRISVILLE SCHOOL DISTRICT","New Hampshire","3303630","CHESHIRE COUNTY","33005","33","1","193 MAPLE AVE","KEENE","NH ","03431","3392","193 MAPLE AVENUE","KEENE","NH ","03431","3392","6033579002","2-Local school district component of supervisory union","42.957700","-72.312900","235","Kindergarten","12th Grade","New Hampshire","80"
"HART'S LOCATION SCHOOL DISTRICT","New Hampshire","3303640","CARROLL COUNTY","33003","33","0","176A MAIN ST","CONWAY","NH ","03818","6164","176A MAIN ST.","CONWAY","NH ","03818","6164","6034478368","2-Local school district component of supervisory union","43.978700","-71.125300","236","8th Grade","12th Grade","New Hampshire","2"
"HAVERHILL COOPERATIVE SAU OFFICE","New Hampshire","3399923","GRAFTON COUNTY","33009","33","0","2975 DARTMOUTH COLLEGE HWY","N. HAVERHILL","NH ","03774","4535","2975 DARTMOUTH COLLEGE HWY.","N. HAVERHILL","NH ","03774","4535","6037872113","3-Supervisory union administrative center","44.095700","-72.025300","23","Prekindergarten","12th Grade","New Hampshire","†"
"HAVERHILL COOPERATIVE SCHOOL DISTRICT","New Hampshire","3303660","GRAFTON COUNTY","33009","33","3","2975 DARTMOUTH COLLEGE HWY","N. HAVERHILL","NH ","03774","4535","2975 DARTMOUTH COLLEGE HWY.","N. HAVERHILL","NH ","03774","4535","6037872113","2-Local school district component of supervisory union","44.095700","-72.025300","238","Prekindergarten","12th Grade","New Hampshire","685"
"HENNIKER SAU OFFICE","New Hampshire","3300007","MERRIMACK COUNTY","33013","33","0","258 WESTERN AVE","HENNIKER","NH ","03242","6045","258 WESTERN AVENUE","HENNIKER","NH ","03242","6045","6034283269","3-Supervisory union administrative center","43.179800","-71.831600","24","Prekindergarten","12th Grade","New Hampshire","†"
"HENNIKER SCHOOL DISTRICT","New Hampshire","3303690","MERRIMACK COUNTY","33013","33","1","258 WESTERN AVE","HENNIKER","NH ","03242","6045","258 WESTERN AVENUE","HENNIKER","NH ","03242","6045","6034283269","2-Local school district component of supervisory union","43.179800","-71.831600","245","Prekindergarten","8th Grade","New Hampshire","405"
"HILL SCHOOL DISTRICT","New Hampshire","3303720","MERRIMACK COUNTY","33013","33","1","119 CENTRAL ST","FRANKLIN","NH ","03235","1136","119 CENTRAL ST.","FRANKLIN","NH ","03235","1136","6039343108","2-Local school district component of supervisory union","43.441300","-71.653700","247","Kindergarten","12th Grade","New Hampshire","142"
"HILLSBORO DEERING COOP SCHOOL DISTRICT","New Hampshire","3303750","HILLSBOROUGH COUNTY","33011","33","3","78 SCHOOL ST","HILLSBORO","NH ","03244","2190","PO BOX 2190","HILLSBORO","NH ","03244","2190","6034644466","2-Local school district component of supervisory union","43.119100","-71.900200","251","Prekindergarten","12th Grade","New Hampshire","1154"
"HILLSBORO-DEERING SAU OFFICE","New Hampshire","3399969","HILLSBOROUGH COUNTY","33011","33","0","78 SCHOOL ST","HILLSBORO","NH ","03244","2190","PO BOX 2190","HILLSBORO","NH ","03244","2190","6034644466","3-Supervisory union administrative center","43.119100","-71.900200","34","Prekindergarten","12th Grade","New Hampshire","†"
"HINSDALE SAU OFFICE","New Hampshire","3303281","CHESHIRE COUNTY","33005","33","0","49 SCHOOL ST","HINSDALE","NH ","03451","","PO BOX 27","HINSDALE","NH ","03451","","6033365728","3-Supervisory union administrative center","42.783100","-72.499800","92","Prekindergarten","12th Grade","New Hampshire","†"
"HINSDALE SCHOOL DISTRICT","New Hampshire","3303780","CHESHIRE COUNTY","33005","33","3","49 SCHOOL ST","HINSDALE","NH ","03451","2310","PO BOX 27","HINSDALE","NH ","03451","2310","6033365728","2-Local school district component of supervisory union","42.783100","-72.499800","255","Prekindergarten","12th Grade","New Hampshire","527"
"HOLDERNESS SCHOOL DISTRICT","New Hampshire","3303810","GRAFTON COUNTY","33009","33","1","47 OLD WARD BRIDGE RD","PLYMOUTH","NH ","03264","1296","47 OLD WARD BRIDGE RD.","PLYMOUTH","NH ","03264","1296","6035361254","2-Local school district component of supervisory union","43.764100","-71.704500","257","Kindergarten","8th Grade","New Hampshire","182"
"HOLLIS SCHOOL DISTRICT","New Hampshire","3303840","HILLSBOROUGH COUNTY","33011","33","2","4 LUND LN","HOLLIS","NH ","03049","1588","PO BOX 1588","HOLLIS","NH ","03049","1588","6033245999","2-Local school district component of supervisory union","42.749100","-71.594500","259","Prekindergarten","6th Grade","New Hampshire","640"
"HOLLIS-BROOKLINE SAU OFFICE","New Hampshire","3399941","HILLSBOROUGH COUNTY","33011","33","0","4 LUND LN","HOLLIS","NH ","03049","1588","PO BOX 1588","HOLLIS","NH ","03049","1588","6033245999","3-Supervisory union administrative center","42.749100","-71.594500","41","Prekindergarten","12th Grade","New Hampshire","†"
"HOLLIS/BROOKLINE COOP SCHOOL DISTRICT","New Hampshire","3303850","HILLSBOROUGH COUNTY","33011","33","2","4 LUND LN","HOLLIS","NH ","03049","1588","PO BOX 1588","HOLLIS","NH ","03049","1588","6033245999","2-Local school district component of supervisory union","42.749100","-71.594500","260","7th Grade","12th Grade","New Hampshire","1265"
"HOOKSETT SAU OFFICE","New Hampshire","3399915","MERRIMACK COUNTY","33013","33","0","90 FARMER RD","HOOKSETT","NH ","03106","2125","90 FARMER RD.","HOOKSETT","NH ","03106","2125","6036223731","3-Supervisory union administrative center","43.047800","-71.416100","15","Prekindergarten","8th Grade","New Hampshire","†"
"HOOKSETT SCHOOL DISTRICT","New Hampshire","3303870","MERRIMACK COUNTY","33013","33","3","90 FARMER RD","HOOKSETT","NH ","03106","2125","90 FARMER RD.","HOOKSETT","NH ","03106","2125","6036223731","2-Local school district component of supervisory union","43.047800","-71.416100","261","Prekindergarten","12th Grade","New Hampshire","2009"
"HOPKINTON SAU OFFICE","New Hampshire","3300014","MERRIMACK COUNTY","33013","33","0","204 MAPLE ST","CONTOOCOOK","NH ","03229","3339","204 MAPLE ST.","CONTOOCOOK","NH ","03229","3339","6037465186","3-Supervisory union administrative center","43.217000","-71.711200","66","Prekindergarten","12th Grade","New Hampshire","†"
"HOPKINTON SCHOOL DISTRICT","New Hampshire","3303900","MERRIMACK COUNTY","33013","33","4","204 MAPLE ST","CONTOOCOOK","NH ","03229","3339","204 MAPLE ST.","CONTOOCOOK","NH ","03229","3339","6037465186","2-Local school district component of supervisory union","43.217000","-71.711200","263","Prekindergarten","12th Grade","New Hampshire","898"
"HUDSON SAU OFFICE","New Hampshire","3300050","HILLSBOROUGH COUNTY","33011","33","0","20 LIBRARY ST","HUDSON","NH ","03051","4240","20 LIBRARY ST.","HUDSON","NH ","03051","4240","6038861235","3-Supervisory union administrative center","42.764900","-71.438600","81","Prekindergarten","12th Grade","New Hampshire","†"
"HUDSON SCHOOL DISTRICT","New Hampshire","3303930","HILLSBOROUGH COUNTY","33011","33","5","20 LIBRARY ST","HUDSON","NH ","03051","4240","20 LIBRARY ST.","HUDSON","NH ","03051","4240","6038861235","2-Local school district component of supervisory union","42.764900","-71.438600","267","Prekindergarten","12th Grade","New Hampshire","3924"
"INTER-LAKES COOPERATIVE SAU OFFICE","New Hampshire","3399902","BELKNAP COUNTY","33001","33","0","103 MAIN ST","MEREDITH","NH ","03253","5857","103 MAIN ST.","MEREDITH","NH ","03253","5857","6032797947","3-Supervisory union administrative center","43.654700","-71.500200","02","Prekindergarten","12th Grade","New Hampshire","†"
"INTER-LAKES SCHOOL DISTRICT","New Hampshire","3303960","BELKNAP COUNTY","33001","33","4","103 MAIN ST","MEREDITH","NH ","03253","5857","103 MAIN ST.","MEREDITH","NH ","03253","5857","6032797947","2-Local school district component of supervisory union","43.654700","-71.500200","269","Prekindergarten","12th Grade","New Hampshire","1091"
"JACKSON SCHOOL DISTRICT","New Hampshire","3303990","CARROLL COUNTY","33003","33","1","176A MAIN ST","CONWAY","NH ","03818","6164","176A MAIN ST.","CONWAY","NH ","03818","6164","6034478368","2-Local school district component of supervisory union","43.978700","-71.125300","271","Kindergarten","12th Grade","New Hampshire","83"
"JAFFREY-RINDGE COOP SCHOOL DISTRICT","New Hampshire","3304030","CHESHIRE COUNTY","33005","33","4","81 FITZGERALD DR","JAFFREY","NH ","03452","6615","81 FITZGERALD DRIVE","JAFFREY","NH ","03452","6615","6035328100","2-Local school district component of supervisory union","42.806100","-72.009600","274","Prekindergarten","12th Grade","New Hampshire","1500"
"JAFFREY-RINDGE SAU OFFICE","New Hampshire","3300012","CHESHIRE COUNTY","33005","33","0","81 FITZGERALD DR","JAFFREY","NH ","03452","6615","81 FITZGERALD DRIVE","JAFFREY","NH ","03452","6615","6035328100","3-Supervisory union administrative center","42.806100","-72.009600","47","Prekindergarten","12th Grade","New Hampshire","†"
"JOHN STARK REGIONAL SCHOOL DISTRICT","New Hampshire","3300003","MERRIMACK COUNTY","33013","33","1","258 WESTERN AVE","HENNIKER","NH ","03242","6045","258 WESTERN AVENUE","HENNIKER","NH ","03242","6045","6034283269","2-Local school district component of supervisory union","43.179800","-71.831600","275","9th Grade","12th Grade","New Hampshire","725"
"KEARSARGE REGIONAL SAU OFFICE","New Hampshire","3399964","MERRIMACK COUNTY","33013","33","0","114 COUGAR COURT","NEW LONDON","NH ","03257","4554","114 COUGAR COURT","NEW LONDON","NH ","03257","4554","6035262051","3-Supervisory union administrative center","43.416500","-71.986600","65","Prekindergarten","12th Grade","New Hampshire","†"
"KEARSARGE REGIONAL SCHOOL DISTRICT","New Hampshire","3304040","MERRIMACK COUNTY","33013","33","7","114 COUGAR COURT","NEW LONDON","NH ","03257","4554","114 COUGAR COURT","NEW LONDON","NH ","03257","4554","6035262051","2-Local school district component of supervisory union","43.416500","-71.986600","276","Prekindergarten","12th Grade","New Hampshire","1806"
"KEENE SAU OFFICE","New Hampshire","3399929","CHESHIRE COUNTY","33005","33","0","193 MAPLE AVE","KEENE","NH ","03431","3392","193 MAPLE AVENUE","KEENE","NH ","03431","3392","6033579002","3-Supervisory union administrative center","42.957700","-72.312900","29","Prekindergarten","12th Grade","New Hampshire","†"
"KEENE SCHOOL DISTRICT","New Hampshire","3304050","CHESHIRE COUNTY","33005","33","7","193 MAPLE AVE","KEENE","NH ","03431","3392","193 MAPLE AVENUE","KEENE","NH ","03431","3392","6033579002","2-Local school district component of supervisory union","42.957700","-72.312900","279","Prekindergarten","12th Grade","New Hampshire","2683"
"KENSINGTON SCHOOL DISTRICT","New Hampshire","3304080","ROCKINGHAM COUNTY","33015","33","1","30 LINDEN ST","EXETER","NH ","03833","2522","30 LINDEN ST.","EXETER","NH ","03833","2522","6037758653","2-Local school district component of supervisory union","42.975500","-70.957200","281","Kindergarten","5th Grade","New Hampshire","137"
"LACONIA SAU OFFICE","New Hampshire","3399930","BELKNAP COUNTY","33001","33","0","39 HARVARD ST","LACONIA","NH ","03246","0309","PO BOX 309","LACONIA","NH ","03247","0309","6035245710","3-Supervisory union administrative center","43.529900","-71.474100","30","Prekindergarten","12th Grade","New Hampshire","†"
"LACONIA SCHOOL DISTRICT","New Hampshire","3304140","BELKNAP COUNTY","33001","33","5","39 HARVARD ST","LACONIA","NH ","03246","0309","PO BOX 309","LACONIA","NH ","03247","0309","6035245710","2-Local school district component of supervisory union","43.529900","-71.474100","285","Prekindergarten","12th Grade","New Hampshire","2053"
"LAFAYETTE REGIONAL SCHOOL DISTRICT","New Hampshire","3304150","GRAFTON COUNTY","33009","33","1","149 MAIN ST","FRANCONIA","NH ","03580","","260 COTTAGE STREET","LITTLETON","NH ","03561","4718","6034443925","2-Local school district component of supervisory union","44.230700","-71.752700","288","Kindergarten","6th Grade","New Hampshire","109"
"LANDAFF SCHOOL DISTRICT","New Hampshire","3304170","GRAFTON COUNTY","33009","33","1","260 COTTAGE ST","LITTLETON","NH ","03561","4718","260 COTTAGE STREET","LITTLETON","NH ","03561","4718","6034443925","2-Local school district component of supervisory union","44.299400","-71.768600","291","Kindergarten","12th Grade","New Hampshire","55"
"LEBANON SAU OFFICE","New Hampshire","3300027","GRAFTON COUNTY","33009","33","0","20 SEMINARY HILL","WEST LEBANON","NH ","03784","0488","20 SEMINARY HILL","WEST LEBANON","NH ","03784","0488","6034481634","3-Supervisory union administrative center","43.643400","-72.308200","88","Prekindergarten","12th Grade","New Hampshire","†"
"LEBANON SCHOOL DISTRICT","New Hampshire","3304230","GRAFTON COUNTY","33009","33","4","20 SEMINARY HILL","WEST LEBANON","NH ","03784","0488","20 SEMINARY HILL","WEST LEBANON","NH ","03784","0488","6034481634","2-Local school district component of supervisory union","43.643400","-72.308200","295","Prekindergarten","12th Grade","New Hampshire","1460"
"LEDYARD CHARTER ACADEMY","New Hampshire","3300043","GRAFTON COUNTY","33009","33","1","22 SCHOOL ST","LEBANON","NH ","03766","1664","PO BOX 327","LEBANON","NH ","03766","0327","6037274772","7-Charter school agency","43.640800","-72.249800","719","9th Grade","12th Grade","New Hampshire","0"
"LINCOLN-WOODSTOCK SAU OFFICE","New Hampshire","3300015","GRAFTON COUNTY","33009","33","0","78 MAIN ST","LINCOLN","NH ","03251","0846","PO BOX 846","LINCOLN","NH ","03251","0846","6037452051","3-Supervisory union administrative center","44.040900","-71.672400","68","Kindergarten","12th Grade","New Hampshire","†"
"LINCOLN-WOODSTOCK SCHOOL DISTRICT","New Hampshire","3304260","GRAFTON COUNTY","33009","33","3","78 MAIN ST","LINCOLN","NH ","03251","0846","PO BOX 846","LINCOLN","NH ","03251","0846","6037452051","2-Local school district component of supervisory union","44.040900","-71.672400","305","Kindergarten","12th Grade","New Hampshire","345"
"LISBON REGIONAL SCHOOL DISTRICT","New Hampshire","3304290","GRAFTON COUNTY","33009","33","3","260 COTTAGE ST","LITTLETON","NH ","03561","4718","260 COTTAGE STREET","LITTLETON","NH ","03561","4718","6034443925","2-Local school district component of supervisory union","44.299400","-71.768600","306","Kindergarten","12th Grade","New Hampshire","285"
"LITCHFIELD SAU OFFICE","New Hampshire","3399927","HILLSBOROUGH COUNTY","33011","33","0","C/O CAMPBELL HIGH SCHOOL","LITCHFIELD","NH ","03052","8401","C/O CAMPBELL HIGH SCHOOL","LITCHFIELD","NH ","03052","8401","6035783570","3-Supervisory union administrative center","42.825800","-71.446300","27","Prekindergarten","12th Grade","New Hampshire","†"
"LITCHFIELD SCHOOL DISTRICT","New Hampshire","3304350","HILLSBOROUGH COUNTY","33011","33","3","C/O CAMPBELL HIGH SCHOOL","LITCHFIELD","NH ","03052","8401","C/O CAMPBELL HIGH SCHOOL","LITCHFIELD","NH ","03052","8401","6035783570","2-Local school district component of supervisory union","42.825800","-71.446300","315","Prekindergarten","12th Grade","New Hampshire","1431"
"LITTLETON SAU OFFICE","New Hampshire","3300044","GRAFTON COUNTY","33009","33","0","102 SCHOOL ST","LITTLETON","NH ","03561","4818","102 SCHOOL ST.","LITTLETON","NH ","03561","4818","6034445215","3-Supervisory union administrative center","44.309800","-71.772600","84","Kindergarten","12th Grade","New Hampshire","†"
"LITTLETON SCHOOL DISTRICT","New Hampshire","3304380","GRAFTON COUNTY","33009","33","3","102 SCHOOL ST","LITTLETON","NH ","03561","4818","102 SCHOOL ST.","LITTLETON","NH ","03561","4818","6034445215","2-Local school district component of supervisory union","44.309800","-71.772600","317","Kindergarten","12th Grade","New Hampshire","772"
"LONDONDERRY SAU OFFICE","New Hampshire","3399912","ROCKINGHAM COUNTY","33015","33","0","268C MAMMOTH RD","LONDONDERRY","NH ","03053","3096","268C MAMMOTH RD.","LONDONDERRY","NH ","03053","3096","6034326920","3-Supervisory union administrative center","42.866900","-71.375000","12","Prekindergarten","12th Grade","New Hampshire","†"
"LONDONDERRY SCHOOL DISTRICT","New Hampshire","3304410","ROCKINGHAM COUNTY","33015","33","6","268C MAMMOTH RD","LONDONDERRY","NH ","03053","3096","268C MAMMOTH RD.","LONDONDERRY","NH ","03053","3096","6034326920","2-Local school district component of supervisory union","42.866900","-71.375000","319","Prekindergarten","12th Grade","New Hampshire","4457"
"LYME SAU OFFICE","New Hampshire","3300023","GRAFTON COUNTY","33009","33","0","RTE. 10","LYME","NH ","03768","0117","PO BOX 117","LYME","NH ","03768","0117","6037954431","3-Supervisory union administrative center","43.810300","-72.160200","76","Kindergarten","8th Grade","New Hampshire","†"
"LYME SCHOOL DISTRICT","New Hampshire","3304500","GRAFTON COUNTY","33009","33","1","RTE. 10","LYME","NH ","03768","0117","PO BOX 117","LYME","NH ","03768","0117","6037954431","2-Local school district component of supervisory union","43.810300","-72.160200","327","Kindergarten","12th Grade","New Hampshire","283"
"MADISON SCHOOL DISTRICT","New Hampshire","3304560","CARROLL COUNTY","33003","33","1","881A TAMWORTH RD","TAMWORTH","NH ","03886","8700","881A TAMWORTH ROAD","TAMWORTH","NH ","03886","8700","6033235088","2-Local school district component of supervisory union","43.836400","-71.265600","333","Prekindergarten","12th Grade","New Hampshire","321"
"MAKING COMMUNITY CONNECTIONS CHARTER SCHOOL","New Hampshire","3303289","HILLSBOROUGH COUNTY","33011","33","2","60 ROGERS ST","MANCHESTER","NH ","03103","5070","60 ROGERS ST.","MANCHESTER","NH ","03103","5070","6039357488","7-Charter school agency","42.978900","-71.449500","733","7th Grade","12th Grade","New Hampshire","0"
"MANCHESTER SAU OFFICE","New Hampshire","3399937","HILLSBOROUGH COUNTY","33011","33","0","195 MCGREGOR ST","MANCHESTER","NH ","03102","1128","195 MCGREGOR STREET","MANCHESTER","NH ","03102","1128","6036246300","3-Supervisory union administrative center","42.992700","-71.473000","37","Prekindergarten","12th Grade","New Hampshire","†"
