"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"MEDIA ARTS CHARTER","New Mexico","3500109","BERNALILLO COUNTY","35001","35","1","4401 CENTRAL AVE N.E.","ALBUQUERQUE","NM ","87108","","4401 CENTRAL NE","ALBUQUERQUE","NM ","87106","1209","5052431957","7-Charter school agency","35.078800","-106.594700","501","6th Grade","12th Grade","New Mexico","194"
"MELROSE PUBLIC SCHOOLS","New Mexico","3501830","CURRY COUNTY","35009","35","3","100 MISSOURI AVE","MELROSE","NM ","88124","","P.O. BOX 275","MELROSE","NM ","88124","0275","5752534269","1-Local school district","34.433700","-103.632400","014","Prekindergarten","12th Grade","New Mexico","223"
"MESA VISTA CONSOLIDATED SCHOOLS","New Mexico","3501980","RIO ARRIBA COUNTY","35039","35","4","STATE RD 554 BLDG 1253A","EL RITO","NM ","87530","","P.O. BOX 6","EL RITO","NM ","87530","0006","5755814504","1-Local school district","36.337000","-106.189800","078","Prekindergarten","12th Grade","New Mexico","369"
"MISSION ACHIEVEMENT AND SUCCESS","New Mexico","3500148","SANDOVAL COUNTY","35043","35","1","620 TERESA COURT","RIO RANCHO","NM ","87124","","620 TERESA COURT","RIO RANCHO","NM ","87124","","5052423118","7-Charter school agency","35.247700","-106.669300","542","6th Grade","8th Grade","New Mexico","293"
"MONTESSORI ELEMENTARY SCHOOL","New Mexico","3500135","BERNALILLO COUNTY","35001","35","1","3831 MIDWAY PLACE NE","ALBUQUERQUE","NM ","87109","","3831 MIDWAY PLACE NE","ALBUQUERQUE","NM ","87109","","5057960149","7-Charter school agency","35.150300","-106.601800","529","Kindergarten","8th Grade","New Mexico","368"
"MORA INDEPENDENT SCHOOLS","New Mexico","3501860","MORA COUNTY","35033","35","4","HWY 518","MORA","NM ","87732","0179","P.O. BOX 179","MORA","NM ","87732","0179","5053873110","1-Local school district","35.970700","-105.318900","044","Kindergarten","12th Grade","New Mexico","468"
"MORIARTY-EDGEWQOD SCHOOL DISTRICT","New Mexico","3501890","TORRANCE COUNTY","35057","35","8","200 CENTER ST","MORIARTY","NM ","87035","","P.O. BOX 2000","MORIARTY","NM ","87035","0020","5058324471","1-Local school district","34.989600","-106.046500","081","Prekindergarten","12th Grade","New Mexico","2752"
"MOSQUERO MUNICIPAL SCHOOLS","New Mexico","3501920","HARDING COUNTY","35021","35","2","43 MCNEIL AVE","MOSQUERO","NM ","87733","","P.O. BOX 258","MOSQUERO","NM ","87733","0258","5756732271","1-Local school district","35.779800","-103.956400","028","Kindergarten","12th Grade","New Mexico","42"
"MOUNTAINAIR PUBLIC SCHOOLS","New Mexico","3501950","TORRANCE COUNTY","35057","35","3","903 WEST 3RD ST","MOUNTAINAIR","NM ","87036","","P.O. BOX 456","MOUNTAINAIR","NM ","87036","0456","5058472333","1-Local school district","34.518400","-106.250900","082","Prekindergarten","12th Grade","New Mexico","271"
"NEW AMERICA SCHOOL","New Mexico","3500110","BERNALILLO COUNTY","35001","35","1","1734 ISLETA BLVD","ALBUQUERQUE","NM ","87105","","1734 ISLETA BLVD","ALBUQUERQUE","NM ","87105","","5052224360","7-Charter school agency","35.050800","-106.678000","506","9th Grade","12th Grade","New Mexico","398"
"NEW AMERICA SCHOOL - LAS CRUCES","New Mexico","3500156","MCKINLEY COUNTY","35031","35","1","NO ADDRESS","LAS CRUCES","NM ","87301","","NO ADDRESS","LAS CRUCES","NM ","87301","","5755279085","7-Charter school agency","35.520300","-108.735500","549","9th Grade","12th Grade","New Mexico","313"
"NEW MEXICO CONNECTIONS ACADEMY","New Mexico","3500160","SANTA FE COUNTY","35049","35","1","4001 OFFICE COURT","SANTA FE","NM ","87507","","4001 OFFICE COURT","SANTA FE","NM ","87507","","5054282130","7-Charter school agency","35.633100","-106.016300","554","4th Grade","12th Grade","New Mexico","481"
"NEW MEXICO INTERNATIONAL SCHOOL","New Mexico","3500140","BERNALILLO COUNTY","35001","35","1","4261 BALLOON PARK RD NE","ALBUQUERQUE","NM ","87109","","PO BOX 1181","CORRALES","NM ","87048","","5055037670","7-Charter school agency","35.148100","-106.596000","534","Kindergarten","4th Grade","New Mexico","164"
"NM CORRECTIONS","New Mexico","3500012","SANTA FE COUNTY","35049","35","10","491 OLD SANTA FE TRL","SANTA FE","NM ","87501","","NO STREET ADDRESS","CITY","NM ","87501","","5058276060","5-State-operated institution","35.681900","-105.938100","091","7th Grade","12th Grade","New Mexico","–"
"NM SCHOOL FOR ARTS","New Mexico","3500119","SANTA FE COUNTY","35049","35","1","275 EAST ALAMEDA ST","SANTA FE","NM ","87501","2113","NO STREET ADDRESS","SANTA FE","NM ","87506","2113","5053104194","7-Charter school agency","35.684500","-105.934900","509","9th Grade","12th Grade","New Mexico","201"
"NM SCHOOL FOR THE BLIND AND VISUALLY IMPAIRED","New Mexico","3500013","OTERO COUNTY","35035","35","1","1900 NORTH WHITE SANDS BLVD","ALAMOGORDO","NM ","88310","","NO STREET ADDRESS","CITY","NM ","87501","","5754373505","5-State-operated institution","32.910900","-105.960400","094","Prekindergarten","12th Grade","New Mexico","37"
"NM SCHOOL FOR THE DEAF","New Mexico","3500014","SANTA FE COUNTY","35049","35","1","1600 CERRILLOS RD","SANTE FE","NM ","87505","","NO STREET ADDRESS","CITY","NM ","87501","","5054766300","5-State-operated institution","35.667800","-105.968400","093","Kindergarten","12th Grade","New Mexico","103"
"NORTH VALLEY CHARTER","New Mexico","3500106","BERNALILLO COUNTY","35001","35","1","1021 ISLETA BLVD SW","ALBUQUERQUE","NM ","87105","","7939 4TH STREET  NW","ALBUQUERQUE","NM ","87114","","5058737758","7-Charter school agency","35.055800","-106.670500","504","Kindergarten","8th Grade","New Mexico","473"
"PECOS INDEPENDENT SCHOOLS","New Mexico","3502010","SAN MIGUEL COUNTY","35047","35","3","NM HWY 63","PECOS","NM ","87552","0368","P.O. BOX 368","PECOS","NM ","87552","0368","5057574700","1-Local school district","35.582900","-105.679000","070","Prekindergarten","12th Grade","New Mexico","662"
"PENASCO INDEPENDENT SCHOOLS","New Mexico","3502040","TAOS COUNTY","35055","35","3","13 SCHOOL RD","PENASCO","NM ","87553","","P.O. BOX 520","PENASCO","NM ","87553","0520","5755872502","1-Local school district","36.173000","-105.688400","077","Prekindergarten","12th Grade","New Mexico","368"
"POJOAQUE VALLEY PUBLIC SCHOOLS","New Mexico","3502070","SANTA FE COUNTY","35049","35","5","1574 STATE RD 502","POJOAQUE","NM ","87506","","P.O. BOX 3468 POJ. STA.","SANTA FE","NM ","87501","0468","5054552282","1-Local school district","35.881400","-106.065400","072","Prekindergarten","12th Grade","New Mexico","1945"
"PORTALES MUNICIPAL SCHOOLS","New Mexico","3502100","ROOSEVELT COUNTY","35041","35","6","501 SOUTH ABILENE","PORTALES","NM ","88130","","501 SOUTH ABILENE","PORTALES","NM ","88130","6380","5753567000","1-Local school district","34.184300","-103.333000","057","Prekindergarten","12th Grade","New Mexico","2887"
"QUEMADO INDEPENDENT SCHOOLS","New Mexico","3502130","CATRON COUNTY","35003","35","3","HWY 12","DATIL","NM ","87821","0128","P.O. BOX 128","QUEMADO","NM ","87829","0128","5057734700","1-Local school district","34.145000","-107.847100","003","Prekindergarten","12th Grade","New Mexico","154"
"QUESTA INDEPENDENT SCHOOLS","New Mexico","3502160","TAOS COUNTY","35055","35","6","1 MILE NORTH HWY 522","QUESTA","NM ","87556","","P.O. BOX 440","QUESTA","NM ","87556","0440","5055860421","1-Local school district","36.721300","-105.599400","079","Prekindergarten","12th Grade","New Mexico","400"
"RALPH J BUNCHE ACADEMY","New Mexico","3500146","BERNALILLO COUNTY","35001","35","1","230 TRUMAN ST NE","ALBUQUERQUE","NM ","87108","","NO STREET ADDRESS","ALBUQUERQUE","NM ","87181","","5052920100","7-Charter school agency","35.081600","-106.587400","538","Kindergarten","8th Grade","New Mexico","76"
"RATON PUBLIC SCHOOLS","New Mexico","3502190","COLFAX COUNTY","35007","35","5","1550 TIGER CIRCLE","RATON","NM ","87740","","P.O. BOX 940","RATON","NM ","87740","0940","5754459111","1-Local school district","36.887700","-104.451700","009","Prekindergarten","12th Grade","New Mexico","1052"
"RED RIVER VALLEY CHARTER SCHOOL","New Mexico","3500143","TAOS COUNTY","35055","35","1","500 EAST HIGH ST","RED RIVER","NM ","87558","","NO STREET ADDRESS","CITY","NM ","87501","","5757546117","7-Charter school agency","36.706400","-105.401400","539","Kindergarten","8th Grade","New Mexico","78"
"RESERVE PUBLIC SCHOOLS","New Mexico","3502220","CATRON COUNTY","35003","35","3","24 MOUNTAINEER RD","RESERVE","NM ","87830","","P.O. BOX 350","RESERVE","NM ","87830","0350","5755336242","1-Local school district","33.710700","-108.761900","002","Prekindergarten","12th Grade","New Mexico","150"
"RIO RANCHO PUBLIC SCHOOLS","New Mexico","3500010","SANDOVAL COUNTY","35043","35","19","500 LASER RD NE","RIO RANCHO","NM ","87124","3765","500 LASER ROAD NE","RIO RANCHO","NM ","87124","3765","5058960667","1-Local school district","35.265900","-106.631400","083","Prekindergarten","12th Grade","New Mexico","17202"
"ROSWELL INDEPENDENT SCHOOLS","New Mexico","3502250","CHAVES COUNTY","35005","35","22","300 NORTH KENTUCKY AVE","ROSWELL","NM ","88201","","P.O. BOX 1437","ROSWELL","NM ","88201","","5756272500","1-Local school district","33.395900","-104.527500","004","Prekindergarten","12th Grade","New Mexico","10353"
"ROY MUNICIPAL SCHOOLS","New Mexico","3502280","HARDING COUNTY","35021","35","2","301 NORTH 2ND","ROY","NM ","87743","","P.O. DRAWER 430","ROY","NM ","87743","","5054852242","1-Local school district","35.942600","-104.193800","027","Prekindergarten","12th Grade","New Mexico","39"
"RUIDOSO MUNICIPAL SCHOOLS","New Mexico","3502310","LINCOLN COUNTY","35027","35","5","200 HORTON CIRCLE","RUIDOSO","NM ","88345","6032","200 HORTON CIRCLE","RUIDOSO","NM ","88345","6032","5752574051","1-Local school district","33.324400","-105.635000","036","Prekindergarten","12th Grade","New Mexico","2062"
"SAGE MONTESSORI CHARTER SCHOOL","New Mexico","3500157","BERNALILLO COUNTY","35001","35","1","3809 DOUGLAS MAC ARTHUR NE","ALBUQUERQUE","NM ","87110","","3809 DOUGLAS MAC ARTHUR NE","ALBUQUERQUE","NM ","87110","","5054173205","7-Charter school agency","35.129500","-106.602600","543","Kindergarten","8th Grade","New Mexico","199"
"SAN JON MUNICIPAL SCHOOLS","New Mexico","3502340","QUAY COUNTY","35037","35","3","7TH AND ELM ST","SAN JON","NM ","88434","","P.O. BOX 5","SAN JON","NM ","88434","0005","5755762466","1-Local school district","35.107600","-103.327100","052","Prekindergarten","12th Grade","New Mexico","136"
"SANTA FE PUBLIC SCHOOLS","New Mexico","3502370","SANTA FE COUNTY","35049","35","30","610 ALTA VISTA","SANTA FE","NM ","87501","","610 ALTA VISTA","SANTA FE","NM ","87501","","5054672000","1-Local school district","35.688100","-105.948900","071","Prekindergarten","12th Grade","New Mexico","14473"
"SANTA ROSA CONSOLIDATED SCHOOLS","New Mexico","3502400","GUADALUPE COUNTY","35019","35","5","344 FOURTH ST","SANTA ROSA","NM ","88435","","344 FOURTH STREET","SANTA ROSA","NM ","88435","2399","5754723171","1-Local school district","34.945800","-104.690900","025","Kindergarten","12th Grade","New Mexico","632"
"SCHOOL OF DREAMS ACADEMY","New Mexico","3500112","VALENCIA COUNTY","35061","35","1","1800 MAIN ST BLDG 200","LOS LUNAS","NM ","87031","","PO BOX 730","LOS LUNAS","NM ","87031","","5058667632","7-Charter school agency","34.813700","-106.755300","505","7th Grade","12th Grade","New Mexico","373"
"SEQUOYAH","New Mexico","3500015","BERNALILLO COUNTY","35001","35","1","3405 WEST PAN AMERICAN FWY NE","ALBUQUERQUE","NM ","87107","","NO STREET ADDRESS","CITY","NM ","87501","","5052220355","5-State-operated institution","35.118600","-106.624800","097","6th Grade","12th Grade","New Mexico","10"
"SILVER CONSOLIDATED SCHOOLS","New Mexico","3502430","GRANT COUNTY","35017","35","9","2810 NORTH SWAN ST","SILVER CITY","NM ","88061","5853","2810 NORTH SWAN STREET","SILVER CITY","NM ","88061","5853","5059562000","1-Local school district","32.792500","-108.269500","023","Prekindergarten","12th Grade","New Mexico","3037"
"SOCORRO CONSOLIDATED SCHOOLS","New Mexico","3502460","SOCORRO COUNTY","35053","35","7","700 FRANKLIN ST","SOCORRO","NM ","87801","","P.O. BOX 1157","SOCORRO","NM ","87801","1157","5758350300","1-Local school district","34.063800","-106.899500","074","Prekindergarten","12th Grade","New Mexico","1860"
"SOUTH VALLEY PREP","New Mexico","3500121","BERNALILLO COUNTY","35001","35","1","2813 GUN CLUB RD SW","ALBUQUERQUE","NM ","87105","","NO STREET ADDRESS","ALBUQUERQUE","NM ","87106","","5053060867","7-Charter school agency","35.012100","-106.714200","515","6th Grade","8th Grade","New Mexico","154"
"SOUTHWEST INTERMEDIATE LEARNING CENTER","New Mexico","3500133","BERNALILLO COUNTY","35001","35","1","10301 CANDELARIA NE","ALBUQUERQUE","NM ","87112","","10301 CANDELARIA NE SUITE B","ALBUQUERQUE","NM ","87112","","5052967677","7-Charter school agency","35.116900","-106.525400","527","7th Grade","8th Grade","New Mexico","112"
"SOUTHWEST PRIMARY LEARNING CENTER","New Mexico","3500136","BERNALILLO COUNTY","35001","35","1","10301 CANDELARIA NE","ALBUQUERQUE","NM ","87112","","10301 CANDELARIA NE","ALBUQUERQUE","NM ","87112","","5052967677","7-Charter school agency","35.116300","-106.524700","530","4th Grade","6th Grade","New Mexico","105"
"SOUTHWEST SECONDARY LEARNING CENTER","New Mexico","3500137","BERNALILLO COUNTY","35001","35","1","10301 CANDELARIA NE","ALBUQUERQUE","NM ","87112","","10301 CANDELARIA NE SUITE B","ALBUQUERQUE","NM ","87112","","5052967677","7-Charter school agency","35.116900","-106.525400","531","7th Grade","12th Grade","New Mexico","279"
"SPRINGER MUNICIPAL SCHOOLS","New Mexico","3502490","COLFAX COUNTY","35007","35","3","1401 8TH ST","SPRINGER","NM ","87747","","P.O. BOX 308","SPRINGER","NM ","87747","0308","5754833432","1-Local school district","36.365500","-104.583800","010","Kindergarten","12th Grade","New Mexico","195"
"SW AERONAUTICS MATHEMATICS AND SCIENCE ACADEMY","New Mexico","3500151","BERNALILLO COUNTY","35001","35","1","10301 CANDELARIA RD NW","ALBUQUERQUE","NM ","87112","","10301 CANDELARIA RD NW","ALBUQUERQUE","NM ","87112","","5053388601","7-Charter school agency","35.116900","-106.525400","544","7th Grade","12th Grade","New Mexico","271"
"T OR C MUNICIPAL SCHOOLS","New Mexico","3502610","SIERRA COUNTY","35051","35","5","180 NORTH DATE ST","T OR C","NM ","87901","","180 NORTH DATE STREET","T OR C","NM ","87901","0952","5758948150","1-Local school district","33.131900","-107.250500","073","Prekindergarten","12th Grade","New Mexico","1330"
"TAOS ACADEMY","New Mexico","3500118","TAOS COUNTY","35055","35","1","125 LA POSTA RD","TAOS","NM ","87571","","PO BOX 3647","TAOS","NM ","87571","","5757513109","7-Charter school agency","36.394400","-105.582900","510","5th Grade","12th Grade","New Mexico","182"
"TAOS INTEGRATED SCHOOL OF THE ARTS","New Mexico","3500127","TAOS COUNTY","35055","35","1","123 MANZANARES","TAOS","NM ","87571","","NO STREET ADDRESS","TAOS","NM ","87571","","5757587755","7-Charter school agency","36.407300","-105.578600","521","Kindergarten","8th Grade","New Mexico","168"
"TAOS INTERNATIONAL SCHOOL","New Mexico","3500163","TAOS COUNTY","35055","35","0","MISSING","TAOS","NM ","87571","","MISSING","TAOS","NM ","87571","","5757762469","7-Charter school agency","36.393400","-105.564200","555","†","†","New Mexico","†"
"TAOS MUNICIPAL SCHOOLS","New Mexico","3502520","TAOS COUNTY","35055","35","10","213 PASEO DEL CANON","TAOS","NM ","87571","","213 PASEO DEL CANON","TAOS","NM ","87571","6239","5757585200","1-Local school district","36.378100","-105.585900","076","Prekindergarten","12th Grade","New Mexico","2973"
"TATUM MUNICIPAL SCHOOLS","New Mexico","3502550","LEA COUNTY","35025","35","3","306 WEST 3RD ST","TATUM","NM ","88267","","P.O. BOX 685","TATUM","NM ","88267","0685","5753984455","1-Local school district","33.254100","-103.320500","035","Prekindergarten","12th Grade","New Mexico","360"
"TEXICO MUNICIPAL SCHOOLS","New Mexico","3502580","CURRY COUNTY","35009","35","3","520 NORTH GRIFFIN ST","TEXICO","NM ","88135","","P.O. BOX 237","TEXICO","NM ","88135","0237","5754823801","1-Local school district","34.393100","-103.050100","013","Prekindergarten","12th Grade","New Mexico","574"
"THE ASK ACADEMY","New Mexico","3500126","SANDOVAL COUNTY","35043","35","1","4311 SARA RD","RIO RANCHO","NM ","87124","","NO STREET ADDRESS","RIO RANCHO","NM ","87124","","5058910757","7-Charter school agency","35.232200","-106.651300","520","7th Grade","12th Grade","New Mexico","230"
"THE GREAT ACADEMY","New Mexico","3500142","BERNALILLO COUNTY","35001","35","1","6001 SAN MATEO BLVD NORTHEAST","ALBUQUERQUE","NM ","87109","","NO STREET ADDRESS","ALBUQUERQUE","NM ","88001","","5057920306","7-Charter school agency","35.145100","-106.586600","536","9th Grade","12th Grade","New Mexico","144"
"THE LEARNING COMMUNITY","New Mexico","3500144","BERNALILLO COUNTY","35001","35","1","5555 MCLEOD NE","ALBUQUERQUE","NM ","87109","","NO STREET ADDRESS","CITY","NM ","88001","","5058803744","7-Charter school agency","35.138600","-106.584100","537","6th Grade","12th Grade","New Mexico","149"
"THE MASTER PROGRAM","New Mexico","3500125","SANTA FE COUNTY","35049","35","1","6401 RICHARDS AVE","SANTA FE","NM ","87508","","NO STREET ADDRESS","SANTA FE","NM ","87506","","5054287320","7-Charter school agency","35.602700","-106.002000","519","10th Grade","12th Grade","New Mexico","181"
"TIERRA ADENTRO","New Mexico","3500124","BERNALILLO COUNTY","35001","35","1","1511 CENTRAL NE","ALBUQUERQUE","NM ","87106","","NO STREET ADDRESS","ALBUQUERQUE","NM ","87106","","5059674720","7-Charter school agency","35.081800","-106.629400","518","6th Grade","12th Grade","New Mexico","231"
"TUCUMCARI PUBLIC SCHOOLS","New Mexico","3502640","QUAY COUNTY","35037","35","3","2400 SOUTH 8TH ST","TUCUMCARI","NM ","88401","3726","P.O. BOX 1046","TUCUMCARI","NM ","88401","1046","5754613588","1-Local school district","35.156300","-103.733800","049","Prekindergarten","12th Grade","New Mexico","993"
"TULAROSA MUNICIPAL SCHOOLS","New Mexico","3502670","OTERO COUNTY","35035","35","4","504 FIRST ST","TULAROSA","NM ","88352","","504 FIRST STREET","TULAROSA","NM ","88352","2702","5755858800","1-Local school district","33.072200","-106.013200","047","Prekindergarten","12th Grade","New Mexico","942"
"UPLIFT COMMUNITY SCHOOL","New Mexico","3500147","MCKINLEY COUNTY","35031","35","1","705 NORTH 3RD","GALLUP","NM ","87301","","705 NORTH 3RD","GALLUP","NM ","87301","","5058634333","7-Charter school agency","35.533600","-108.747100","548","Kindergarten","5th Grade","New Mexico","156"
"VAUGHN MUNICIPAL SCHOOLS","New Mexico","3500001","GUADALUPE COUNTY","35019","35","2","101 EAST 4TH ST","VAUGHN","NM ","88353","","P.O. BOX 489","VAUGHN","NM ","88353","0158","5055842283","1-Local school district","34.597600","-105.203600","026","Prekindergarten","12th Grade","New Mexico","101"
"VILLAGE ACADEMY","New Mexico","3500139","SANDOVAL COUNTY","35043","35","0","301 NORTH CAMINO DEL PUEBLO","BERNALILLO","NM ","87004","","PO BOX 279","BERNALILLO","NM ","87004","","5058679094","7-Charter school agency","35.314700","-106.547300","533","†","†","New Mexico","†"
"WAGON MOUND PUBLIC SCHOOLS","New Mexico","3502730","MORA COUNTY","35033","35","2","300 PARK AVE","WAGON MOUND","NM ","87752","","P.O. BOX 158","WAGON MOUND","NM ","87752","0158","5756663000","1-Local school district","36.009800","-104.701700","045","Prekindergarten","12th Grade","New Mexico","66"
"WALATOWA CHARTER HIGH","New Mexico","3500158","SANDOVAL COUNTY","35043","35","1","147 BEAR HEAD CANYON","JEMEZ PUEBLO","NM ","87024","","PO BOX 669","JEMEZ PUEBLO","NM ","87024","","5058347391","7-Charter school agency","35.616300","-106.721300","552","9th Grade","12th Grade","New Mexico","64"
"WEST LAS VEGAS PUBLIC SCHOOLS","New Mexico","3501560","SAN MIGUEL COUNTY","35047","35","10","179 BRIDGE ST","LAS VEGAS","NM ","87701","3426","179 BRIDGE STREET","LAS VEGAS","NM ","87701","3426","5054262300","1-Local school district","35.593100","-105.225600","068","Kindergarten","12th Grade","New Mexico","1601"
"WILLIAM W &  JOSEPHINE DORN CHARTER  COMMUNITY SCHOOL","New Mexico","3500149","BERNALILLO COUNTY","35001","35","1","1500 WALTER ST SE","ALBUQUERQUE","NM ","87102","","1500 WALTER ST. SE SUITE 200","ALBUQUERQUE","NM ","87102","","5052431434","7-Charter school agency","35.068500","-106.641200","545","Kindergarten","3rd Grade","New Mexico","36"
"ZUNI PUBLIC SCHOOLS","New Mexico","3502800","MCKINLEY COUNTY","35031","35","5","12 TWIN BUTTES DR","ZUNI","NM ","87327","","P.O. DRAWER A","ZUNI","NM ","87327","0166","5057825511","1-Local school district","35.072700","-108.851000","089","Prekindergarten","12th Grade","New Mexico","1352"
