"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"MARION CO SCHOOL DIST","Mississippi","2802820","MARION COUNTY","28091","28","6","1010 HWY 13 NORTH","COLUMBIA","MS ","39429","3009","1010 HWY 13 N, SUITE 2","COLUMBIA","MS ","39429","3009","6017367193","1-Local school district","31.258000","-89.835400","4600","Kindergarten","12th Grade","Mississippi","2145"
"MARSHALL CO SCHOOL DIST","Mississippi","2802850","MARSHALL COUNTY","28093","28","11","158 EAST COLLEGE AVE","HOLLY SPRINGS","MS ","38635","3003","158 EAST COLLEGE AVENUE","HOLLY SPRINGS","MS ","38635","3003","6622524271","1-Local school district","34.768500","-89.447600","4700","Prekindergarten","12th Grade","Mississippi","3445"
"MCCOMB SCHOOL DISTRICT","Mississippi","2802880","PIKE COUNTY","28113","28","6","695 MINNESOTA AVE","MCCOMB","MS ","39648","","P.O. BOX 868","MCCOMB","MS ","39649","","6016844661","1-Local school district","31.245600","-90.460300","5720","Kindergarten","12th Grade","Mississippi","2767"
"MDHS DIVISION OF YOUTH SERVICES","Mississippi","2801191","HINDS COUNTY","28049","28","1","2375 OAKLEY RD","RAYMOND","MS ","39154","0352","2375 OAKLEY ROAD","RAYMOND","MS ","39154","0352","6018577640","5-State-operated institution","32.220100","-90.504200","2562","4th Grade","12th Grade","Mississippi","0"
"MERIDIAN PUBLIC SCHOOL DIST","Mississippi","2802910","LAUDERDALE COUNTY","28075","28","12","1019 25TH AVE","MERIDIAN","MS ","39301","","P.O. BOX 31","MERIDIAN","MS ","39302","4926","6014836271","1-Local school district","32.367100","-88.703600","3820","Prekindergarten","12th Grade","Mississippi","6166"
"MISSISSIPPI STATE HOSPITAL","Mississippi","2800001","RANKIN COUNTY","28121","28","1","MS STATE HOSP BUILDING 25","WHITFIELD","MS ","39193","","P. O. BOX 157-A","WHITFIELD","MS ","39193","","6013518024","5-State-operated institution","32.240200","-90.077000","6176","Kindergarten","12th Grade","Mississippi","0"
"MONROE CO SCHOOL DIST","Mississippi","2802940","MONROE COUNTY","28095","28","5","1619 HWY 25 NORTH","AMORY","MS ","38821","2181","PO BOX 209","AMORY","MS ","38821","2181","6622572176","1-Local school district","33.965000","-88.489200","4800","Kindergarten","12th Grade","Mississippi","2300"
"MONTGOMERY CO SCHOOL DIST","Mississippi","2802970","MONTGOMERY COUNTY","28097","28","2","618 SUMMIT ST","WINONA","MS ","38967","0687","P O BOX 687","WINONA","MS ","38967","0687","6622834533","1-Local school district","33.482700","-89.736400","4900","Prekindergarten","12th Grade","Mississippi","310"
"MOSS POINT SEPARATE SCHOOL DIST","Mississippi","2803000","JACKSON COUNTY","28059","28","6","4924 CHURCH ST","MOSS POINT","MS ","39563","2600","4924 CHURCH STREET","MOSS POINT","MS ","39563","2600","2284750691","1-Local school district","30.413000","-88.552800","3020","Kindergarten","12th Grade","Mississippi","2273"
"MOUND BAYOU PUBLIC SCHOOL","Mississippi","2800810","BOLIVAR COUNTY","28011","28","2","201 GREEN ST","MOUND BAYOU","MS ","38762","","201 GREEN STREET","MOUND BAYOU","MS ","38762","","6627412555","1-Local school district","33.878500","-90.726700","0616","Kindergarten","12th Grade","Mississippi","588"
"MS SCH FOR MATH AND SC","Mississippi","2801194","LOWNDES COUNTY","28087","28","1","5TH AVE SOUTH AND MSCW DR","COLUMBUS","MS ","39701","0001","1100 COLLEGE ST.  MUW-1627","COLUMBUS","MS ","39701","0001","6623297360","5-State-operated institution","33.484900","-88.448200","4406","11th Grade","12th Grade","Mississippi","‡"
"MS SCH FOR THE BLIND","Mississippi","2801189","HINDS COUNTY","28049","28","1","1252 EASTOVER DR","JACKSON","MS ","39211","6314","1252 EASTOVER DRIVE","JACKSON","MS ","39211","6314","6019848203","5-State-operated institution","32.342400","-90.155700","2560","Prekindergarten","12th Grade","Mississippi","0"
"MS SCHOOL FOR THE ARTS","Mississippi","2800031","LINCOLN COUNTY","28085","28","1","308 WEST CHEROKEE ST","BROOKHAVEN","MS ","39601","0229","P.O. BOX 229","BROOKHAVEN","MS ","39602","0229","6018231300","5-State-operated institution","31.579300","-90.446500","4306","11th Grade","12th Grade","Mississippi","‡"
"MS SCHOOL FOR THE DEAF","Mississippi","2801190","HINDS COUNTY","28049","28","2","1253 EASTOVER DR","JACKSON","MS ","39211","6315","1253 EASTOVER DRIVE","JACKSON","MS ","39211","6315","6019848000","5-State-operated institution","32.342200","-90.155600","2561","Prekindergarten","12th Grade","Mississippi","0"
"NATCHEZ-ADAMS SCHOOL DIST","Mississippi","2803030","ADAMS COUNTY","28001","28","9","10 HOMOCHITTO ST","NATCHEZ","MS ","39121","1188","POB 1188","NATCHEZ","MS ","39121","1188","6014454329","1-Local school district","31.554800","-91.401800","0130","Prekindergarten","12th Grade","Mississippi","3663"
"NESHOBA COUNTY SCHOOL DISTRICT","Mississippi","2803060","NESHOBA COUNTY","28099","28","3","401 MAIN AND BEACON ST","PHILADELPHIA","MS ","39350","0338","COURTHOUSE P O BOX 338","PHILADELPHIA","MS ","39350","0338","6016563752","1-Local school district","32.771000","-89.110400","5000","Prekindergarten","12th Grade","Mississippi","3335"
"NETTLETON SCHOOL DIST","Mississippi","2803090","MONROE COUNTY","28095","28","4","179 MULLEN AVE","NETTLETON","MS ","38858","","P. O. DRAWER 409","NETTLETON","MS ","38858","","6629632151","1-Local school district","34.088300","-88.619900","4111","Prekindergarten","12th Grade","Mississippi","1350"
"NEW ALBANY PUBLIC SCHOOLS","Mississippi","2803120","UNION COUNTY","28145","28","5","301 HWY 15 NORTH","NEW ALBANY","MS ","38652","5519","301 HIGHWAY 15 NORTH","NEW ALBANY","MS ","38652","5519","6625341800","1-Local school district","34.490000","-88.995800","7320","Kindergarten","12th Grade","Mississippi","2188"
"NEWTON COUNTY SCHOOL DISTRICT","Mississippi","2803150","NEWTON COUNTY","28101","28","4","15305 HWY 15 SOUTH","DECATUR","MS ","39327","0097","PO BOX 97","DECATUR","MS ","39327","0097","6016352317","1-Local school district","32.438400","-89.106800","5100","Prekindergarten","12th Grade","Mississippi","1859"
"NEWTON MUNICIPAL SCHOOL DISTRICT","Mississippi","2803180","NEWTON COUNTY","28101","28","4","205 SCHOOL ST","NEWTON","MS ","39345","2610","P.O. BOX 150","NEWTON","MS ","39345","2610","6016832451","1-Local school district","32.320800","-89.165800","5130","Kindergarten","12th Grade","Mississippi","978"
"NORTH BOLIVAR SCHOOL DISTRICT","Mississippi","2800720","BOLIVAR COUNTY","28011","28","3","700 ROBERT D. GRAY AVE","SHELBY","MS ","38774","0028","P.O. BOX 28","SHELBY","MS ","38774","0028","6623984000","1-Local school district","33.948100","-90.764500","0613","Prekindergarten","12th Grade","Mississippi","655"
"NORTH PANOLA SCHOOLS","Mississippi","2803210","PANOLA COUNTY","28107","28","6","470 HWY 51 NORTH","SARDIS","MS ","38666","","470 HIGHWAY 51 NORTH","SARDIS","MS ","38666","","6624872305","1-Local school district","34.431300","-89.925100","5411","Kindergarten","12th Grade","Mississippi","1576"
"NORTH PIKE SCHOOL DIST","Mississippi","2803240","PIKE COUNTY","28113","28","3","1036 JAGUAR TRAIL","SUMMIT","MS ","39666","9196","1036 JAGUAR TRAIL","SUMMIT","MS ","39666","9196","6012762216","1-Local school district","31.295200","-90.436800","5711","Kindergarten","12th Grade","Mississippi","2429"
"NORTH TIPPAH SCHOOL DIST","Mississippi","2803270","TIPPAH COUNTY","28139","28","4","24111 HWY 15 NORTH","TIPLERSVILLE","MS ","38674","9712","P. O. BOX 65","TIPLERSVILLE","MS ","38674","9712","6622234384","1-Local school district","34.888900","-88.910000","7011","Kindergarten","12th Grade","Mississippi","1351"
"NOXUBEE COUNTY SCHOOL DISTRICT","Mississippi","2803300","NOXUBEE COUNTY","28103","28","7","15867 HWY 14 WEST","MACON","MS ","39341","3007","P O BOX 540","MACON","MS ","39341","3007","6627264527","1-Local school district","33.105900","-88.549000","5200","Prekindergarten","12th Grade","Mississippi","1805"
"OCEAN SPRINGS SCHOOL DIST","Mississippi","2803360","JACKSON COUNTY","28059","28","7","2300 GOVERNMENT ST","OCEAN SPRINGS","MS ","39564","7002","P. O. BOX 7002","OCEAN SPRINGS","MS ","39566","7002","2288757706","1-Local school district","30.412900","-88.809800","3021","Prekindergarten","12th Grade","Mississippi","5758"
"OKOLONA SEPARATE SCHOOL DIST","Mississippi","2803390","CHICKASAW COUNTY","28017","28","3","411 WEST MAIN ST","OKOLONA","MS ","38860","1625","P O BOX 510","OKOLONA","MS ","38860","1625","6624472353","1-Local school district","34.003700","-88.754800","0921","Kindergarten","12th Grade","Mississippi","688"
"OKTIBBEHA COUNTY SCHOOL DISTRICT","Mississippi","2803420","OKTIBBEHA COUNTY","28105","28","4","106 WEST MAIN ST","STARKVILLE","MS ","39759","2824","106 WEST MAIN STREET.","STARKVILLE","MS ","39759","2824","6623231472","1-Local school district","33.463600","-88.816000","5300","Prekindergarten","12th Grade","Mississippi","856"
"OXFORD SCHOOL DISTRICT","Mississippi","2803450","LAFAYETTE COUNTY","28071","28","7","224 BRAMLETT BLVD","OXFORD","MS ","38655","3416","224 BRAMLETT BOULEVARD","OXFORD","MS ","38655","3416","6622343541","1-Local school district","34.371800","-89.508200","3620","Prekindergarten","12th Grade","Mississippi","4009"
"PASCAGOULA SCHOOL DIST","Mississippi","2803480","JACKSON COUNTY","28059","28","19","1006 COMMUNY AVE","PASCAGOULA","MS ","39567","0250","P.O. BOX 250","PASCAGOULA","MS ","39568","0250","2289386491","1-Local school district","30.359100","-88.554300","3022","Prekindergarten","12th Grade","Mississippi","7156"
"PASS CHRISTIAN PUBLIC SCHOOL DIST","Mississippi","2803510","HARRISON COUNTY","28047","28","4","6457 KILN DELISLE RD","PASS CHRISTIAN","MS ","39571","3522","6457 KILN DELISLE ROAD","PASS CHRISTIAN","MS ","39571","3522","2282556200","1-Local school district","30.378700","-89.270200","2423","Kindergarten","12th Grade","Mississippi","1963"
"PEARL PUBLIC SCHOOL DIST","Mississippi","2803520","RANKIN COUNTY","28121","28","5","3375 HWY 80 EAST","PEARL","MS ","39208","5750","PO BOX 5750","PEARL","MS ","39288","5750","6019327916","1-Local school district","32.283500","-90.105700","6120","Kindergarten","12th Grade","Mississippi","4069"
"PEARL RIVER CO SCHOOL DIST","Mississippi","2803540","PEARL RIVER COUNTY","28109","28","5","7441 HWY 11","CARRIERE","MS ","39426","9231","7441 HIGHWAY 11","CARRIERE","MS ","39426","9231","6017987744","1-Local school district","30.628000","-89.652200","5500","Kindergarten","12th Grade","Mississippi","3063"
"PERRY CO SCHOOL DIST","Mississippi","2803570","PERRY COUNTY","28111","28","6","105 MAIN ST","NEW AUGUSTA","MS ","39462","","P.O.BOX 137","NEW AUGUSTA","MS ","39462","","6019643211","1-Local school district","31.204300","-89.034900","5600","Prekindergarten","12th Grade","Mississippi","1189"
"PETAL SCHOOL DIST","Mississippi","2803530","FORREST COUNTY","28035","28","5","115 HWY 42 EAST","PETAL","MS ","39465","","P. O. DRAWER 523","PETAL","MS ","39465","","6015453002","1-Local school district","31.346700","-89.259100","1821","Kindergarten","12th Grade","Mississippi","4035"
"PHILADELPHIA PUBLIC SCHOOL DIST","Mississippi","2803600","NESHOBA COUNTY","28099","28","3","248 BYRD AVE","PHILADELPHIA","MS ","39350","3000","248 BYRD AVENUE","PHILADELPHIA","MS ","39350","3000","6016562955","1-Local school district","32.772500","-89.111100","5020","Prekindergarten","12th Grade","Mississippi","1224"
"PICAYUNE SCHOOL DIST","Mississippi","2803630","PEARL RIVER COUNTY","28109","28","11","706 GOODYEAR BLVD","PICAYUNE","MS ","39466","3220","706 GOODYEAR BLVD.","PICAYUNE","MS ","39466","3220","6017983230","1-Local school district","30.530400","-89.687500","5520","Prekindergarten","12th Grade","Mississippi","3626"
"PONTOTOC CITY SCHOOLS","Mississippi","2803690","PONTOTOC COUNTY","28115","28","5","140 EDUCATION DR","PONTOTOC","MS ","38863","2108","140 EDUCATION DRIVE","PONTOTOC","MS ","38863","2108","6624893336","1-Local school district","34.251900","-89.000100","5820","Kindergarten","12th Grade","Mississippi","2310"
"PONTOTOC CO SCHOOL DIST","Mississippi","2803660","PONTOTOC COUNTY","28115","28","7","285 HWY 15 BYPASS SOUTH","PONTOTOC","MS ","38863","3527","285 HIGHWAY 15 BYPASS SOUTH","PONTOTOC","MS ","38863","3527","6624893932","1-Local school district","34.235800","-89.011700","5800","Prekindergarten","12th Grade","Mississippi","3559"
"POPLARVILLE SEPARATE SCHOOL DIST","Mississippi","2803720","PEARL RIVER COUNTY","28109","28","5","302 SOUTH JULIA ST","POPLARVILLE","MS ","39470","3017","302 S JULIA STREET","POPLARVILLE","MS ","39470","3017","6017958477","1-Local school district","30.842800","-89.536100","5530","Kindergarten","12th Grade","Mississippi","1930"
"PRENTISS CO SCHOOL DIST","Mississippi","2803750","PRENTISS COUNTY","28117","28","8","105 NORTH COLLEGE ST","BOONEVILLE","MS ","38829","0179","P.O. BOX 179","BOONEVILLE","MS ","38829","0179","6627284911","1-Local school district","34.655600","-88.562600","5900","Kindergarten","12th Grade","Mississippi","2380"
"QUITMAN CO SCHOOL DIST","Mississippi","2803810","QUITMAN COUNTY","28119","28","4","COURTHOUSE ANNEX BUILDING","MARKS","MS ","38646","","P O DRAWER E","MARKS","MS ","38646","","6623265451","1-Local school district","34.258000","-90.270600","6000","Prekindergarten","12th Grade","Mississippi","1223"
"QUITMAN SCHOOL DIST","Mississippi","2803780","CLARKE COUNTY","28023","28","6","104 EAST FRANKLIN ST","QUITMAN","MS ","39355","2510","104 EAST FRANKLIN STREET","QUITMAN","MS ","39355","2510","6017762186","1-Local school district","32.036500","-88.726900","1212","Prekindergarten","12th Grade","Mississippi","2027"
"RANKIN CO SCHOOL DIST","Mississippi","2803830","RANKIN COUNTY","28121","28","27","1220 APPLE PARK PLACE","BRANDON","MS ","39042","","P.O. BOX 1359","BRANDON","MS ","39043","","6018255590","1-Local school district","32.282600","-90.006400","6100","Prekindergarten","12th Grade","Mississippi","19382"
"RICHTON SCHOOL DIST","Mississippi","2803870","PERRY COUNTY","28111","28","2","701 ELM AVE","RICHTON","MS ","39476","","P.O. BOX 568","RICHTON","MS ","39476","","6017885904","1-Local school district","31.350700","-88.942400","5620","Kindergarten","12th Grade","Mississippi","730"
"ROGER AMOS MCMURTRY ADM","Mississippi","2800183","HARRISON COUNTY","28047","28","1","14426 JAMES BOND RD","GULFPORT","MS ","39503","","14426 JAMES BOND ROAD","GULFPORT","MS ","39503","","2283286000","5-State-operated institution","30.497300","-89.172900","2480","6th Grade","12th Grade","Mississippi","0"
"SCOTT CO SCHOOL DIST","Mississippi","2803900","SCOTT COUNTY","28123","28","9","100 EAST FIRST ST","FOREST","MS ","39074","","100 E FIRST ST","FOREST","MS ","39074","","6014693861","1-Local school district","32.362500","-89.474200","6200","Kindergarten","12th Grade","Mississippi","4013"
"SENATOBIA MUNICIPAL SCHOOL DIST","Mississippi","2803930","TATE COUNTY","28137","28","4","104 MCKIE ST","SENATOBIA","MS ","38668","2109","104 MCKIE STREET","SENATOBIA","MS ","38668","2109","6625624897","1-Local school district","34.622100","-89.964300","6920","Kindergarten","12th Grade","Mississippi","1798"
"SHAW SCHOOL DISTRICT","Mississippi","2800780","BOLIVAR COUNTY","28011","28","2","200 JEFFERSON BLVD","SHAW","MS ","38773","0510","PO BOX 510","SHAW","MS ","38773","0510","6627542611","1-Local school district","33.598200","-90.771500","0615","Kindergarten","12th Grade","Mississippi","493"
"SIMPSON CO SCHOOL DIST","Mississippi","2803990","SIMPSON COUNTY","28127","28","9","111 EDUCATION LN","MENDENHALL","MS ","39114","3636","111 EDUCATION LANE","MENDENHALL","MS ","39114","3636","6018478000","1-Local school district","31.965400","-89.881800","6400","Kindergarten","12th Grade","Mississippi","4132"
"SMITH CO SCHOOL DIST","Mississippi","2804020","SMITH COUNTY","28129","28","6","212 SYLVARENA AVE","RALEIGH","MS ","39153","","PO BOX 308","RALEIGH","MS ","39153","","6017824296","1-Local school district","32.033600","-89.520300","6500","Prekindergarten","12th Grade","Mississippi","2813"
"SOUTH DELTA SCHOOL DISTRICT","Mississippi","2803960","SHARKEY COUNTY","28125","28","4","106 ATHLETIC DR","ROLLING FORK","MS ","39159","3122","P. O. BOX 219","ROLLING FORK","MS ","39159","3122","6628734302","1-Local school district","32.900100","-90.879600","6312","Prekindergarten","12th Grade","Mississippi","922"
"SOUTH PANOLA SCHOOL DISTRICT","Mississippi","2804050","PANOLA COUNTY","28107","28","6","209 BOOTHE ST","BATESVILLE","MS ","38606","2118","209 BOOTHE STREET","BATESVILLE","MS ","38606","2118","6625639361","1-Local school district","34.318900","-89.950400","5412","Prekindergarten","12th Grade","Mississippi","4543"
"SOUTH PIKE SCHOOL DIST","Mississippi","2804080","PIKE COUNTY","28113","28","7","250 WEST BAY ST","MAGNOLIA","MS ","39652","2716","250 WEST BAY STREET","MAGNOLIA","MS ","39652","2716","6017830430","1-Local school district","31.145200","-90.463300","5712","Kindergarten","12th Grade","Mississippi","1803"
"SOUTH TIPPAH SCHOOL DIST","Mississippi","2804110","TIPPAH COUNTY","28139","28","6","402 GREENLEE AVE","RIPLEY","MS ","38663","2609","402 GREENLEE AVENUE","RIPLEY","MS ","38663","2609","6628377156","1-Local school district","34.725100","-88.943300","7012","Prekindergarten","12th Grade","Mississippi","2877"
"STARKVILLE SCHOOL DISTRICT","Mississippi","2804140","OKTIBBEHA COUNTY","28105","28","7","401 GREENSBORO ST","STARKVILLE","MS ","39759","2803","401 GREENSBORO STREET","STARKVILLE","MS ","39759","2803","6623244050","1-Local school district","33.462000","-88.821700","5320","Kindergarten","12th Grade","Mississippi","4281"
"STONE CO SCHOOL DIST","Mississippi","2804170","STONE COUNTY","28131","28","4","214 CRITZ ST","WIGGINS","MS ","39577","3218","214 CRITZ STREET","WIGGINS","MS ","39577","3218","6019287247","1-Local school district","30.860800","-89.140700","6600","Kindergarten","12th Grade","Mississippi","2709"
"STOVALL SPED COMPLEX ADMINISTRATION","Mississippi","2801193","LAFAYETTE COUNTY","28071","28","1","967 REGIONAL CENTER DR","OXFORD","MS ","38655","5358","967 REGIONAL CENTER DRIVE","OXFORD","MS ","38655","5358","6625137739","5-State-operated institution","34.328600","-89.513900","3681","Ungraded","Ungraded","Mississippi","0"
"SUNFLOWER CO SCHOOL DIST","Mississippi","2804200","SUNFLOWER COUNTY","28133","28","9","196 MARTIN LUTHER KING DR","INDIANOLA","MS ","38751","","P.O. BOX 70","INDIANOLA","MS ","38751","","6628874919","1-Local school district","33.452900","-90.632300","6700","Kindergarten","12th Grade","Mississippi","2014"
"TATE CO SCHOOL DIST","Mississippi","2804230","TATE COUNTY","28137","28","6","107 COURT ST","SENATOBIA","MS ","38668","2639","107 COURT","SENATOBIA","MS ","38668","2639","6625625861","1-Local school district","34.616800","-89.968400","6900","Kindergarten","12th Grade","Mississippi","2911"
"TISHOMINGO CO SP MUN SCH DIST","Mississippi","2804260","TISHOMINGO COUNTY","28141","28","8","1620 PAUL EDMONDSON DR","IUKA","MS ","38852","1904","1620 PAUL EDMONDSON DRIVE","IUKA","MS ","38852","1904","6624233206","1-Local school district","34.816300","-88.201300","7100","Kindergarten","12th Grade","Mississippi","3206"
"TUNICA COUNTY SCHOOL DISTRICT","Mississippi","2804290","TUNICA COUNTY","28143","28","7","744 SCHOOL ST","TUNICA","MS ","38676","0758","PO BOX 758","TUNICA","MS ","38676","0758","6623632811","1-Local school district","34.681000","-90.382100","7200","Prekindergarten","12th Grade","Mississippi","2396"
"TUPELO PUBLIC SCHOOL DIST","Mississippi","2804320","LEE COUNTY","28081","28","15","72 SOUTH GREEN ST","TUPELO","MS ","38804","","PO BOX 557","TUPELO","MS ","38802","0557","6628418850","1-Local school district","34.257000","-88.707000","4120","Prekindergarten","12th Grade","Mississippi","7346"
"UNION CO SCHOOL DIST","Mississippi","2804350","UNION COUNTY","28145","28","4","250 CARTER AVE","NEW ALBANY","MS ","38652","","PO BOX 939","NEW ALBANY","MS ","38652","","6625341960","1-Local school district","34.492900","-89.010500","7300","Kindergarten","12th Grade","Mississippi","2839"
"UNION PUBLIC SCHOOL DIST","Mississippi","2804380","NEWTON COUNTY","28101","28","3","417 SOUTH DECATUR ST","UNION","MS ","39365","2620","P O BOX 445","UNION","MS ","39365","2620","6017749579","1-Local school district","32.571000","-89.111800","5131","Prekindergarten","12th Grade","Mississippi","1047"
"VICKSBURG WARREN SCHOOL DIST","Mississippi","2804470","WARREN COUNTY","28149","28","16","1500 MISSION 66","VICKSBURG","MS ","39180","","1500 MISSION 66","VICKSBURG","MS ","39180","","6016385122","1-Local school district","32.343300","-90.864800","7500","Prekindergarten","12th Grade","Mississippi","8422"
"WALTHALL CO SCHOOL DIST","Mississippi","2804440","WALTHALL COUNTY","28147","28","7","814A MORSE AVE","TYLERTOWN","MS ","39667","2130","814A MORSE AVENUE","TYLERTOWN","MS ","39667","2130","6018763401","1-Local school district","31.117600","-90.141200","7400","Kindergarten","12th Grade","Mississippi","2150"
"WATER VALLEY SCHOOL DISTRICT","Mississippi","2804500","YALOBUSHA COUNTY","28161","28","2","544 MARKET ST","WATER VALLEY","MS ","38965","0788","P. O. BOX 788","WATER VALLEY","MS ","38965","0788","6624731203","1-Local school district","34.156500","-89.639900","8113","Kindergarten","12th Grade","Mississippi","1216"
"WAYNE CO SCHOOL DIST","Mississippi","2804530","WAYNE COUNTY","28153","28","8","810 CHICKASAWHAY ST","WAYNESBORO","MS ","39367","2692","810 CHICKASAWHAY STREET","WAYNESBORO","MS ","39367","2692","6017354871","1-Local school district","31.674700","-88.647100","7700","Prekindergarten","12th Grade","Mississippi","3453"
"WEBSTER CO SCHOOL DIST","Mississippi","2804560","WEBSTER COUNTY","28155","28","5","95 CLARK AVE","EUPORA","MS ","39744","","95 CLARK AVENUE","EUPORA","MS ","39744","","6622585921","1-Local school district","33.543200","-89.267700","7800","Kindergarten","12th Grade","Mississippi","1899"
"WEST BOLIVAR SCHOOL DIST","Mississippi","2800660","BOLIVAR COUNTY","28011","28","4","909 HWY 8","ROSEDALE","MS ","38769","","PO BOX 189","ROSEDALE","MS ","38769","0189","6627593525","1-Local school district","33.818300","-90.904600","0611","Kindergarten","12th Grade","Mississippi","763"
"WEST JASPER CONSOLIDATED SCHOOLS","Mississippi","2804590","JASPER COUNTY","28061","28","4","510 HWY 18","BAY SPRINGS","MS ","39422","0610","P. O. BOX  610","BAY SPRINGS","MS ","39422","0610","6017642280","1-Local school district","31.978300","-89.286600","3112","Prekindergarten","12th Grade","Mississippi","1471"
"WEST POINT SCHOOL DIST","Mississippi","2804620","CLAY COUNTY","28025","28","8","429 COMMERCE ST","WEST POINT","MS ","39773","2924","P.O. BOX 656","WEST POINT","MS ","39773","2924","6624944242","1-Local school district","33.603300","-88.647100","1320","Prekindergarten","12th Grade","Mississippi","3235"
"WEST TALLAHATCHIE SCHOOL DISTRICT","Mississippi","2804650","TALLAHATCHIE COUNTY","28135","28","3","1096 FRIENDSHIP RD","WEBB","MS ","38966","0129","1096 FRIENDSHIP ROAD","WEBB","MS ","38966","0129","6623759291","1-Local school district","33.962600","-90.374500","6812","Kindergarten","12th Grade","Mississippi","782"
"WESTERN LINE SCHOOL DISTRICT","Mississippi","2804680","WASHINGTON COUNTY","28151","28","4","102 MADDOX RD","AVON","MS ","38723","0050","P. O. BOX 50","AVON","MS ","38723","0050","6623357186","1-Local school district","33.230100","-91.047700","7613","Prekindergarten","12th Grade","Mississippi","2005"
"WILKINSON CO SCHOOL DIST","Mississippi","2804710","WILKINSON COUNTY","28157","28","5","488 MAIN ST","WOODVILLE","MS ","39669","0785","POST OFFICE BOX 785","WOODVILLE","MS ","39669","0785","6018886085","1-Local school district","31.104100","-91.298400","7900","Prekindergarten","12th Grade","Mississippi","1287"
"WINONA SEPARATE SCHOOL DIST","Mississippi","2804740","MONTGOMERY COUNTY","28097","28","3","218 FAIRGROUND ST","WINONA","MS ","38967","2104","218 FAIRGROUND STREET","WINONA","MS ","38967","2104","6622833731","1-Local school district","33.485100","-89.734000","4920","Kindergarten","12th Grade","Mississippi","1157"
"YAZOO CITY MUNICIPAL SCHOOL DIST","Mississippi","2804770","YAZOO COUNTY","28163","28","6","1133 CALHOUN AVE","YAZOO CITY","MS ","39194","2939","1133 CALHOUN AVE","YAZOO CITY","MS ","39194","2939","6627462125","1-Local school district","32.862500","-90.402800","8220","Kindergarten","12th Grade","Mississippi","2489"
"YAZOO CO SCHOOL DIST","Mississippi","2804800","YAZOO COUNTY","28163","28","4","94 PANTHER DR","YAZOO CITY","MS ","39194","4005","P.O. BOX 1088","YAZOO CITY","MS ","39194","4005","6627464672","1-Local school district","32.846500","-90.414700","8200","Prekindergarten","12th Grade","Mississippi","1696"
