"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"JASPER CITY","Alabama","0101890","WALKER COUNTY","01127","01","6","110 17TH ST WEST","JASPER","AL ","35501","5365","P O BOX 500","JASPER","AL ","35502","0500","2053846880","1-Local school district","33.834800","-87.279600","163","Prekindergarten","12th Grade","Alabama","2756"
"JEFFERSON COUNTY","Alabama","0101920","JEFFERSON COUNTY","01073","01","62","2100 18TH ST SOUTH","BIRMINGHAM","AL ","35209","1891","2100 18TH ST S","BIRMINGHAM","AL ","35209","1891","2053792000","1-Local school district","33.487100","-86.792600","037","Prekindergarten","12th Grade","Alabama","36203"
"LAMAR COUNTY","Alabama","0101950","LAMAR COUNTY","01075","01","5","150 BUTLER CIRCLESW","VERNON","AL ","35592","1379","P O BOX 1379","VERNON","AL ","35592","1379","2056957615","1-Local school district","33.752800","-88.118500","038","Kindergarten","12th Grade","Alabama","2382"
"LANETT CITY","Alabama","0101980","CHAMBERS COUNTY","01017","01","3","105 NORTH LANIER AVE","LANETT","AL ","36863","2455","105 N LANIER AVE","LANETT","AL ","36863","2455","3346445900","1-Local school district","32.868200","-85.191300","165","Prekindergarten","12th Grade","Alabama","894"
"LAUDERDALE COUNTY","Alabama","0102010","LAUDERDALE COUNTY","01077","01","13","355 CO RD 61","FLORENCE","AL ","35631","","P O BOX 278","FLORENCE","AL ","35631","0278","2567601300","1-Local school district","34.832600","-87.621200","039","Prekindergarten","12th Grade","Alabama","8566"
"LAUREL OAKS BEHAVIORAL HEALTH","Alabama","0100042","HOUSTON COUNTY","01069","01","0","700 EAST COTTONWOOD RD","DOTHAN","AL ","36301","","700 E COTTONWOOD RD","DOTHAN","AL ","36301","","3347947373","5-State-operated institution","31.204600","-85.383800","687","†","†","Alabama","†"
"LAWRENCE COUNTY","Alabama","0102040","LAWRENCE COUNTY","01079","01","16","14131 MARKET ST","MOULTON","AL ","35650","1407","14131 MARKET ST","MOULTON","AL ","35650","1407","2569052400","1-Local school district","34.475500","-87.292600","040","Prekindergarten","12th Grade","Alabama","5056"
"LEARNING TREE INC","Alabama","0100035","MOBILE COUNTY","01097","01","1","4979 LOTT RD","EIGHT MILE","AL ","36613","","P O BOX 1306","SEMMES","AL ","36575","","3346494420","5-State-operated institution","30.795100","-88.228900","662","†","†","Alabama","†"
"LEE CO YOUTH DEVELOPMENT CTR","Alabama","0100036","LEE COUNTY","01081","01","0","1011 SPRING DR","OPELIKA","AL ","36801","","1011 SPRING DRIVE","OPELIKA","AL ","36801","","3347456771","5-State-operated institution","32.637300","-85.428400","664","†","†","Alabama","†"
"LEE COUNTY","Alabama","0102070","LEE COUNTY","01081","01","14","100 SOUTH 6TH ST","OPELIKA","AL ","36803","0120","100 S. 6TH STREET","OPELIKA","AL ","36803","0120","3347459770","1-Local school district","32.649700","-85.376500","041","Prekindergarten","12th Grade","Alabama","9847"
"LEEDS CITY","Alabama","0100011","JEFFERSON COUNTY","01073","01","3","8121 PARKWAY DR","LEEDS","AL ","35094","","P O BOX 1083","LEEDS","AL ","35094","","2056995437","1-Local school district","33.543300","-86.541300","167","Kindergarten","12th Grade","Alabama","1913"
"LIMESTONE COUNTY","Alabama","0102100","LIMESTONE COUNTY","01083","01","13","300 SOUTH JEFFERSON ST","ATHENS","AL ","35611","2549","300 S JEFFERSON ST","ATHENS","AL ","35611","2549","2562325353","1-Local school district","34.801200","-86.972300","042","Kindergarten","12th Grade","Alabama","8971"
"LINDEN CITY","Alabama","0102130","MARENGO COUNTY","01091","01","4","209 NORTH MAIN ST","LINDEN","AL ","36748","0609","P O BOX 480609","LINDEN","AL ","36748","0609","3342958802","1-Local school district","32.307300","-87.797900","168","Prekindergarten","12th Grade","Alabama","508"
"LOWNDES COUNTY","Alabama","0102160","LOWNDES COUNTY","01085","01","9","80 COMMERCE ST","HAYNEVILLE","AL ","36040","0755","P O BOX 755","HAYNEVILLE","AL ","36040","0755","3345482131","1-Local school district","32.183600","-86.580800","043","Kindergarten","12th Grade","Alabama","1695"
"MACON COUNTY","Alabama","0102190","MACON COUNTY","01087","01","6","501 SOUTH SCHOOL ST","TUSKEGEE","AL ","36083","2223","P O BOX 830090","TUSKEGEE","AL ","36083","0090","3347271600","1-Local school district","32.421500","-85.685700","044","Prekindergarten","12th Grade","Alabama","2213"
"MADISON CITY","Alabama","0100008","MADISON COUNTY","01089","01","11","211 CELTIC DR","MADISON","AL ","35758","1615","211 CELTIC DRIVE","MADISON","AL ","35758","1615","2564648370","1-Local school district","34.687300","-86.744900","169","Prekindergarten","12th Grade","Alabama","9554"
"MADISON COUNTY","Alabama","0102220","MADISON COUNTY","01089","01","29","1275 JORDAN RD","HUNTSVILLE","AL ","35811","","P O BOX 226","HUNTSVILLE","AL ","35804","0226","2568522557","1-Local school district","34.784900","-86.520000","045","Prekindergarten","12th Grade","Alabama","19741"
"MARENGO COUNTY","Alabama","0102250","MARENGO COUNTY","01091","01","5","101 EAST COATS AVE","LINDEN","AL ","36748","0339","P O BOX 480339","LINDEN","AL ","36748","0339","3342954123","1-Local school district","32.306300","-87.797900","046","Kindergarten","12th Grade","Alabama","1258"
"MARION COUNTY","Alabama","0102310","MARION COUNTY","01093","01","12","188 WINCHESTER DR","HAMILTON","AL ","35570","6626","188 WINCHESTER DR","HAMILTON","AL ","35570","6626","2059213191","1-Local school district","34.116000","-87.996000","047","Prekindergarten","12th Grade","Alabama","3460"
"MARSHALL COUNTY","Alabama","0100006","MARSHALL COUNTY","01095","01","16","12380 US HWY 431 SOUTH","GUNTERSVILLE","AL ","35976","9351","12380 US HIGHWAY 431 S","GUNTERSVILLE","AL ","35976","9351","2565823171","1-Local school district","34.305000","-86.286700","048","Prekindergarten","12th Grade","Alabama","5604"
"MCINNIS SCHOOL","Alabama","0100192","MONTGOMERY COUNTY","01101","01","0","3500 MCINNIS RD","MONTGOMERY","AL ","36116","","3500 MCINNIS RD","MONTGOMERY","AL ","36116","","3342882280","5-State-operated institution","32.289600","-86.261500","718","†","†","Alabama","†"
"MIDFIELD CITY","Alabama","0102350","JEFFERSON COUNTY","01073","01","4","417 PARKWOOD ST","MIDFIELD","AL ","35228","2230","417 PARKWOOD ST","MIDFIELD","AL ","35228","2230","2059232262","1-Local school district","33.459500","-86.911700","171","Kindergarten","12th Grade","Alabama","1159"
"MOBILE COUNTY","Alabama","0102370","MOBILE COUNTY","01097","01","111","1 MAGNUM PASS","MOBILE","AL ","36618","2098","P O BOX 180069","MOBILE","AL ","36618","1327","2512214394","1-Local school district","30.719900","-88.225500","049","Prekindergarten","12th Grade","Alabama","58808"
"MONROE COUNTY","Alabama","0102400","MONROE COUNTY","01099","01","11","65 AL AVE MONTROE CO","MONROEVILLE","AL ","36460","","BOX 967","MONROEVILLE","AL ","36461","0967","2515752168","1-Local school district","31.522400","-87.323100","050","Prekindergarten","12th Grade","Alabama","3693"
"MONTGOMERY COUNTY","Alabama","0102430","MONTGOMERY COUNTY","01101","01","66","307 SOUTH DECATUR ST","MONTGOMERY","AL ","36104","4310","P O BOX 1991","MONTGOMERY","AL ","36102","1991","3342236710","1-Local school district","32.373900","-86.302300","051","Prekindergarten","12th Grade","Alabama","31802"
"MORGAN COUNTY","Alabama","0102480","MORGAN COUNTY","01103","01","20","1325 POINT MALLARD PARKWAY SE","DECATUR","AL ","35601","6542","1325 POINT MALLARD PKWY SE","DECATUR","AL ","35601","6542","2563536442","1-Local school district","34.561500","-86.969500","052","Prekindergarten","12th Grade","Alabama","7785"
"MOUNTAIN BROOK CITY","Alabama","0102490","JEFFERSON COUNTY","01073","01","6","32 VINE ST","MOUNTAIN BROOK","AL ","35213","0040","32 VINE STREET","MOUNTAIN BROOK","AL ","35213","0040","2058714608","1-Local school district","33.502200","-86.754000","175","Kindergarten","12th Grade","Alabama","4477"
"MOUNTAINVIEW HOSPITAL","Alabama","0100043","ETOWAH COUNTY","01055","01","0","3001 SCENIC HWY","GADSDEN","AL ","35904","3406","P O BOX 3406","GADSDEN","AL ","35902","3406","3342429700","5-State-operated institution","34.091900","-85.993200","695","†","†","Alabama","†"
"MUSCLE SHOALS CITY","Alabama","0102520","COLBERT COUNTY","01033","01","7","3200 SOUTH WILSON DAM RD","MUSCLE SHOALS","AL ","35661","","P O BOX 2610","MUSCLE SHOALS","AL ","35662","2610","2563892607","1-Local school district","34.733600","-87.635200","176","Prekindergarten","12th Grade","Alabama","2883"
"ONEONTA CITY","Alabama","0102550","BLOUNT COUNTY","01009","01","2","27605 STATE HWY 75","ONEONTA","AL ","35121","3228","27605 STATE HWY 75","ONEONTA","AL ","35121","3228","2056254106","1-Local school district","33.933300","-86.495900","178","Kindergarten","12th Grade","Alabama","1474"
"OPELIKA CITY","Alabama","0102580","LEE COUNTY","01081","01","9","300 SIMMONS ST","OPELIKA","AL ","36801","2469","300 SIMMONS ST","OPELIKA","AL ","36801","2469","3347459700","1-Local school district","32.644100","-85.390800","179","Prekindergarten","12th Grade","Alabama","4337"
"OPP CITY","Alabama","0102610","COVINGTON COUNTY","01039","01","3","305 EAST STEWART AVE","OPP","AL ","36467","0840","P O BOX 840","OPP","AL ","36467","0840","3344933173","1-Local school district","31.286600","-86.250800","180","Kindergarten","12th Grade","Alabama","1296"
"OXFORD CITY","Alabama","0102635","CALHOUN COUNTY","01015","01","7","310 EAST 2ND ST","OXFORD","AL ","36203","1799","310 E 2ND ST","OXFORD","AL ","36203","1799","2562413140","1-Local school district","33.613600","-85.829900","181","Kindergarten","12th Grade","Alabama","4241"
"OZARK CITY","Alabama","0102640","DALE COUNTY","01045","01","7","1044 ANDREWS AVE","OZARK","AL ","36360","1739","1044 ANDREWS AVE","OZARK","AL ","36360","1739","3347745197","1-Local school district","31.449600","-85.654700","182","Prekindergarten","12th Grade","Alabama","2275"
"PATHWAY INC","Alabama","0100038","COFFEE COUNTY","01031","01","1","275 PRIVATE RD 1203","ENTERPRISE","AL ","36331","","P O BOX 1540","ENTERPRISE","AL ","36331","","3348945405","5-State-operated institution","31.418700","-85.894400","676","†","†","Alabama","†"
"PELL CITY","Alabama","0102650","ST. CLAIR COUNTY","01115","01","9","1000 BRUCE ETHEREDGE PARKWAYS","PELL CITY","AL ","35128","1227","1000 BRUCE ETHEREDGE PARKWAY,S","PELL CITY","AL ","35128","","2058844440","1-Local school district","33.576700","-86.276200","183","Prekindergarten","12th Grade","Alabama","4130"
"PERRY COUNTY","Alabama","0102670","PERRY COUNTY","01105","01","5","200 WEST MONROE ST","MARION","AL ","36756","2200","P O BOX 900","MARION","AL ","36756","2200","3346836528","1-Local school district","32.634400","-87.320400","053","Kindergarten","12th Grade","Alabama","1673"
"PHENIX CITY","Alabama","0102700","RUSSELL COUNTY","01113","01","12","1212 NINTH AVE","PHENIX CITY","AL ","36867","","P O BOX 460","PHENIX CITY","AL ","36868","0460","3342980534","1-Local school district","32.469800","-85.004600","184","Prekindergarten","12th Grade","Alabama","6948"
"PICKENS COUNTY","Alabama","0102730","PICKENS COUNTY","01107","01","10","205 4TH AVE SE","REFORM","AL ","35481","0032","P O BOX 32","CARROLLTON","AL ","35447","0032","2053672080","1-Local school district","33.375700","-88.015100","054","Prekindergarten","12th Grade","Alabama","2703"
"PIEDMONT CITY","Alabama","0102760","CALHOUN COUNTY","01015","01","3","502 HOOD ST WEST","PIEDMONT","AL ","36272","0232","502 HOOD ST W","PIEDMONT","AL ","36272","0232","2564478831","1-Local school district","33.926800","-85.615800","185","Kindergarten","12th Grade","Alabama","1235"
"PIKE COUNTY","Alabama","0102790","PIKE COUNTY","01109","01","7","101 WEST LOVE ST","TROY","AL ","36081","2613","101 W. LOVE ST","TROY","AL ","36081","2613","3345661850","1-Local school district","31.806600","-85.972300","055","Kindergarten","12th Grade","Alabama","2188"
"POINTE ACADEMY","Alabama","0100175","MOBILE COUNTY","01097","01","1","414 STANTON RD","MOBILE","AL ","36617","","414 STANTON ROAD","MOBILE","AL ","36617","","3344701798","5-State-operated institution","30.700500","-88.093900","669","†","†","Alabama","†"
"PRESBYTERIAN HOME FOR CHILDREN","Alabama","0100039","JEFFERSON COUNTY","01073","01","0","1221 ALTON DR","BIRMINGHAM","AL ","35210","0577","1221 ALTON DRIVE","BIRMINGHAM","AL ","35210","0577","2563620151","5-State-operated institution","33.584900","-86.647900","680","†","†","Alabama","†"
"RANDOLPH COUNTY","Alabama","0102820","RANDOLPH COUNTY","01111","01","7","14 BROAD ST","WEDOWEE","AL ","36278","0288","P O BOX 288","WEDOWEE","AL ","36278","0288","2563574611","1-Local school district","33.309400","-85.485200","056","Kindergarten","12th Grade","Alabama","2221"
"ROANOKE CITY","Alabama","0102850","RANDOLPH COUNTY","01111","01","4","557 MAIN ST","ROANOKE","AL ","36274","9067","P O BOX 1367","ROANOKE","AL ","36274","9067","3348632628","1-Local school district","33.150800","-85.368800","188","Kindergarten","12th Grade","Alabama","1467"
"RUSSELL COUNTY","Alabama","0102880","RUSSELL COUNTY","01113","01","9","4716 OLD SEALE HWY","SEALE","AL ","36875","3818","P O BOX 400","PHENIX CITY","AL ","36868","0400","3342988791","1-Local school district","32.327800","-85.156700","057","Prekindergarten","12th Grade","Alabama","3595"
"RUSSELLVILLE CITY","Alabama","0102910","FRANKLIN COUNTY","01059","01","4","1945 WATERLOO RD","RUSSELLVILLE","AL ","35653","0880","1945 WATERLOO ROAD","RUSSELLVILLE","AL ","35653","0880","2563312001","1-Local school district","34.527000","-87.737300","189","Prekindergarten","12th Grade","Alabama","2573"
"SAFETYNET ACADEMY","Alabama","0100015","JEFFERSON COUNTY","01073","01","4","1221 ALTON DR","BIRMINGHAM","AL ","35210","","1221 ALTON DRIVE","BIRMINGHAM","AL ","35210","","3348726196","5-State-operated institution","33.584900","-86.647900","602","6th Grade","12th Grade","Alabama","†"
"SARALAND CITY","Alabama","0100185","MOBILE COUNTY","01097","01","3","943 HWY 43 SOUTH","SARALAND","AL ","36571","","943 HIGHWAY 43 SOUTH","SARALAND","AL ","36571","","2513755420","1-Local school district","30.801100","-88.072000","187","Kindergarten","12th Grade","Alabama","2730"
"SATSUMA CITY","Alabama","0100189","MOBILE COUNTY","01097","01","2","220 BAKER RD","SATSUMA","AL ","36572","","P O BOX 939","SATSUMA","AL ","36572","","2513808200","1-Local school district","30.847500","-88.067400","196","Prekindergarten","12th Grade","Alabama","1304"
"SCOTTSBORO CITY","Alabama","0102940","JACKSON COUNTY","01071","01","6","305 SOUTH SCOTT ST","SCOTTSBORO","AL ","35768","2642","305 S SCOTT ST","SCOTTSBORO","AL ","35768","2642","2562182100","1-Local school district","34.671100","-86.031300","190","Kindergarten","12th Grade","Alabama","2649"
"SELMA CITY","Alabama","0102970","DALLAS COUNTY","01047","01","14","2194 BROAD ST","SELMA","AL ","36701","4454","P. O. BOX 350","SELMA","AL ","36701","4454","3348741600","1-Local school district","32.429200","-87.024300","191","Prekindergarten","12th Grade","Alabama","4100"
"SEQUEL TSI TUSKEEGEE LLC","Alabama","0100026","MACON COUNTY","01087","01","0","4280 US HWY 29 SOUTH","TUSKEGEE","AL ","36083","","4280 US HIGHWAY 29 S","TUSKEGEE","AL ","36083","","3347272216","5-State-operated institution","32.376100","-85.659000","626","6th Grade","12th Grade","Alabama","†"
"SHEFFIELD CITY","Alabama","0103000","COLBERT COUNTY","01033","01","4","300 WEST 6TH ST","SHEFFIELD","AL ","35660","2802","300 W 6TH ST","SHEFFIELD","AL ","35660","2802","2563830400","1-Local school district","34.764000","-87.701900","192","Prekindergarten","12th Grade","Alabama","1127"
"SHELBY COUNTY","Alabama","0103030","SHELBY COUNTY","01117","01","35","410 EAST COLLEGE ST","COLUMBIANA","AL ","35051","0410","P O BOX 1910","COLUMBIANA","AL ","35051","0410","2056827000","1-Local school district","33.179800","-86.601800","059","Prekindergarten","12th Grade","Alabama","22809"
"ST CLAIR COUNTY","Alabama","0103062","ST. CLAIR COUNTY","01115","01","19","410 ROY DR","ASHVILLE","AL ","35953","6254","410 ROY DRIVE","ASHVILLE","AL ","35953","6254","2055947131","1-Local school district","33.819000","-86.269600","058","Prekindergarten","12th Grade","Alabama","8839"
"ST. MARYS HOME","Alabama","0100193","MOBILE COUNTY","01097","01","0","4350 MOFFETT RD","MOBILE","AL ","36618","","4350 MOFFETT RD","MOBILE","AL ","36618","","3343447733","5-State-operated institution","30.721500","-88.141600","693","†","†","Alabama","†"
"SUMTER COUNTY","Alabama","0103090","SUMTER COUNTY","01119","01","8","902 4TH AVE","YORKVILLE","AL ","36925","2108","P O BOX 10","LIVINGSTON","AL ","35470","0010","2056529605","1-Local school district","32.490900","-88.293800","060","Prekindergarten","12th Grade","Alabama","1756"
"SYLACAUGA CITY","Alabama","0103120","TALLADEGA COUNTY","01121","01","5","605 WEST 4TH ST","SYLACAUGA","AL ","35150","1941","605 W 4TH ST","SYLACAUGA","AL ","35150","1941","2562455256","1-Local school district","33.172800","-86.260000","193","Prekindergarten","12th Grade","Alabama","2391"
"TALLADEGA CITY","Alabama","0103150","TALLADEGA COUNTY","01121","01","8","501 SOUTH ST EAST","TALLADEGA","AL ","35160","2532","501 SOUTH ST E","TALLADEGA","AL ","35160","2532","2563155635","1-Local school district","33.431500","-86.109600","194","Prekindergarten","12th Grade","Alabama","2211"
"TALLADEGA COUNTY","Alabama","0103180","TALLADEGA COUNTY","01121","01","18","106 WEST SOUTH ST","TALLADEGA","AL ","35160","2455","P O BOX 887","TALLADEGA","AL ","35161","0887","2563155100","1-Local school district","33.432800","-86.101600","061","Prekindergarten","12th Grade","Alabama","7745"
"TALLAPOOSA COUNTY","Alabama","0103210","TALLAPOOSA COUNTY","01123","01","7","125 NORTH BROADNAX ST RM 113","DADEVILLE","AL ","36853","1371","125 N BROADNAX ST RM 113","DADEVILLE","AL ","36853","1371","2568251020","1-Local school district","32.830900","-85.763700","062","Kindergarten","12th Grade","Alabama","2938"
"TALLASSEE CITY","Alabama","0103240","ELMORE COUNTY","01051","01","3","308 KING ST","TALLASSEE","AL ","36078","1316","308 KING ST","TALLASSEE","AL ","36078","1316","3342836864","1-Local school district","32.536800","-85.892900","195","Kindergarten","12th Grade","Alabama","1931"
"TARRANT CITY","Alabama","0103270","JEFFERSON COUNTY","01073","01","6","1318 ALABAMA ST","TARRANT","AL ","35217","3035","1318 ALABAMA ST","TARRANT","AL ","35217","3035","2058493700","1-Local school district","33.572900","-86.780600","197","Kindergarten","12th Grade","Alabama","1093"
"THE BRIDGE","Alabama","0100032","SHELBY COUNTY","01117","01","0","2280 HWY 35 SOUTH","PELHAM","AL ","35214","","2280 HWY 35 SOUTH","PELHAM","AL ","35214","","2056643460","5-State-operated institution","33.307600","-86.783400","647","†","†","Alabama","†"
"THE BRIDGE II","Alabama","0100179","ETOWAH COUNTY","01055","01","1","3232 LAY SPRINGS RD","GADSDEN","AL ","35901","","3232 LAY SPRINGS ROAD","GADSDEN","AL ","35901","","2565466324","5-State-operated institution","34.071100","-85.980000","696","†","†","Alabama","†"
"THE RUSHTON SCHOOL","Alabama","0100044","JEFFERSON COUNTY","01073","01","1","5201 AIRPORT HWY","BIRMINGHAM","AL ","35212","","5201 AIRPORT HIGHWAY","BIRMINGHAM","AL ","35212","","2055102600","5-State-operated institution","33.545900","-86.758100","697","6th Grade","12th Grade","Alabama","†"
"THOMASVILLE CITY","Alabama","0103300","CLARKE COUNTY","01025","01","3","750 GATES DR","THOMASVILLE","AL ","36784","0458","P O BOX 458","THOMASVILLE","AL ","36784","0458","3346369955","1-Local school district","31.887300","-87.736700","198","Prekindergarten","12th Grade","Alabama","1450"
"THREE SPRINGS COURTLAND SCH","Alabama","0100022","LAWRENCE COUNTY","01079","01","0","349 MADISON ST","COURTLAND","AL ","35618","","P O BOX 370","COURTLAND","AL ","35618","","2566372199","5-State-operated institution","34.670200","-87.312100","621","6th Grade","12th Grade","Alabama","†"
"THREE SPRINGS MADISON SCH","Alabama","0100023","MADISON COUNTY","01089","01","0","1329 BROWNS FERRY RD","MADISON","AL ","35758","","1329 BROWNS FERRY ROAD","MADISON","AL ","35758","","2568950710","5-State-operated institution","34.722100","-86.778200","623","6th Grade","12th Grade","Alabama","†"
"THREE SPRINGS NEW BEGINNINGS","Alabama","0100024","MADISON COUNTY","01089","01","0","OWENS CROSSROADS","MADISON","AL ","35763","","OWENS CROSSROADS","MADISON","AL ","35763","","2567257170","5-State-operated institution","34.579500","-86.440700","624","6th Grade","12th Grade","Alabama","†"
"THREE SPRINGS NEW DIRECTION","Alabama","0100029","MADISON COUNTY","01089","01","0","318 HAMER RD","OWENS CROSS ROADS","AL ","35806","","318 HAMER ROAD","OWENS CROSS ROADS","AL ","35806","","2568309913","5-State-operated institution","34.580200","-86.440400","631","†","†","Alabama","†"
"THREE SPRINGS NEW TUSKEGEE","Alabama","0100028","MACON COUNTY","01087","01","1","4280 US HWY 29 SOUTH","TUSKEGEE","AL ","36083","","P O BOX 77","GREEN POND","AL ","35074","","3347272216","5-State-operated institution","32.376100","-85.659000","628","†","†","Alabama","†"
"THREE SPRINGS PAINT ROCK VALLEY","Alabama","0100046","JACKSON COUNTY","01071","01","0","3890 COUNTY RD 20","TRENTON","AL ","35774","","PO BOX 20","TRENTON","AL ","35774","","3342429700","5-State-operated institution","34.767200","-86.176700","705","6th Grade","12th Grade","Alabama","†"
"TROY CITY","Alabama","0103330","PIKE COUNTY","01109","01","4","500 ELM ST ANNEX","TROY","AL ","36081","0529","P O BOX 529","TROY","AL ","36081","0529","3345663741","1-Local school district","31.807500","-85.965900","199","Kindergarten","12th Grade","Alabama","2076"
"TRUSSVILLE CITY","Alabama","0100013","JEFFERSON COUNTY","01073","01","4","113 NORTH CHALKVILLE RD","TRUSSVILLE","AL ","35173","","113 N CHALKVILLE ROAD","TRUSSVILLE","AL ","35173","","2052283018","1-Local school district","33.620600","-86.608900","205","Kindergarten","12th Grade","Alabama","4269"
"TUSCALOOSA CITY","Alabama","0103360","TUSCALOOSA COUNTY","01125","01","26","1210 21ST AVE","TUSCALOOSA","AL ","35401","2934","P O BOX 038991","TUSCALOOSA","AL ","35403","8991","2057593560","1-Local school district","33.203800","-87.561400","200","Prekindergarten","12th Grade","Alabama","10233"
"TUSCALOOSA COUNTY","Alabama","0103390","TUSCALOOSA COUNTY","01125","01","35","P O DRAWER 2568","TUSCALOOSA","AL ","35403","2319","P O DRAWER 2568","TUSCALOOSA","AL ","35403","2568","2057580411","1-Local school district","33.203100","-87.562300","063","Prekindergarten","12th Grade","Alabama","17860"
"TUSCUMBIA CITY","Alabama","0103420","COLBERT COUNTY","01033","01","7","303 NORTH COMMONS ST EAST","TUSCUMBIA","AL ","35674","2502","303 NORTH COMMONS STREET EAST","TUSCUMBIA","AL ","35674","2502","2563892900","1-Local school district","34.737900","-87.700200","201","Prekindergarten","12th Grade","Alabama","1516"
"UCP OF GREATER BIRMINGHAM","Alabama","0100019","JEFFERSON COUNTY","01073","01","1","2430 11TH AVE NORTH","BIRMINGHAM","AL ","35234","","2430 11TH AVENUE NORTH","BIRMINGHAM","AL ","35234","","2052510165","5-State-operated institution","33.529200","-86.807100","613","†","†","Alabama","†"
"VESTAVIA HILLS CITY","Alabama","0103430","JEFFERSON COUNTY","01073","01","8","1204 MONTGOMERY HWY","VESTAVIA HILLS","AL ","35216","2886","P O BOX 660826","VESTAVIA HILLS","AL ","35266","0826","2054025100","1-Local school district","33.431900","-86.788600","202","Prekindergarten","12th Grade","Alabama","6762"
"WALKER COUNTY","Alabama","0103450","WALKER COUNTY","01127","01","23","1710 ALABAMA AVE","JASPER","AL ","35501","4966","P O BOX 311","JASPER","AL ","35502","0311","2053870555","1-Local school district","33.834600","-87.274600","064","Prekindergarten","12th Grade","Alabama","8073"
"WASHINGTON COUNTY","Alabama","0103480","WASHINGTON COUNTY","01129","01","8","GRANADE ST","CHATOM","AL ","36518","1359","P O BOX 1359","CHATOM","AL ","36518","1359","2518472401","1-Local school district","31.466300","-88.256800","065","Kindergarten","12th Grade","Alabama","3083"
"WILCOX COUNTY","Alabama","0103510","WILCOX COUNTY","01131","01","7","3000 CO RD 29","ALBERTA","AL ","36720","0160","P O BOX 160","CAMDEN","AL ","36726","0160","3346824716","1-Local school district","32.195600","-87.381200","066","Prekindergarten","12th Grade","Alabama","1871"
"WILMER HALL","Alabama","0100045","MOBILE COUNTY","01097","01","1","3811 OLD SHELL RD","MOBILE","AL ","36608","","3811 OLD SHELL ROAD","MOBILE","AL ","36608","","3343424931","5-State-operated institution","30.698300","-88.131200","699","†","†","Alabama","†"
"WINFIELD CITY","Alabama","0103540","MARION COUNTY","01093","01","3","481 APPLE AVE","WINFIELD","AL ","35594","0070","P O BOX 70","WINFIELD","AL ","35594","0070","2054874255","1-Local school district","33.932300","-87.812400","204","Prekindergarten","12th Grade","Alabama","1297"
"WINSTON COUNTY","Alabama","0103580","WINSTON COUNTY","01133","01","10","25125 HWY 195","DOUBLE SPRINGS","AL ","35553","0009","P O BOX 9","DOUBLE SPRINGS","AL ","35553","0009","2054895018","1-Local school district","34.148000","-87.402500","067","Prekindergarten","12th Grade","Alabama","2576"
