"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"CONSTELLATION SCHOOLS: MANSFIELD COMMUNITY ELEMENTARY","Ohio","3900213","RICHLAND COUNTY","39139","39","1","215 NORTH TRIMBLE RD","MANSFIELD","OH ","44906","2630","215 N TRIMBLE RD","MANSFIELD","OH ","44906","2630","4195224578","7-Charter school agency","40.764200","-82.552800","143495","Kindergarten","3rd Grade","Ohio","121"
"CONSTELLATION SCHOOLS: MANSFIELD COMMUNITY MIDDLE","Ohio","3901340","RICHLAND COUNTY","39139","39","1","1033 LARCHWOOD RD","MANSFIELD","OH ","44907","2424","5730 BROADVIEW RD","PARMA","OH ","44134","1602","4195222705","7-Charter school agency","40.730700","-82.528300","009909","4th Grade","8th Grade","Ohio","117"
"CONSTELLATION SCHOOLS: OLD BROOKLYN COMMUNITY ELEMENTARY","Ohio","3900019","CUYAHOGA COUNTY","39035","39","1","4430 STATE RD","CLEVELAND","OH ","44109","4705","4430 STATE RD","CLEVELAND","OH ","44109","4705","2166617888","7-Charter school agency","41.434000","-81.707900","134098","Kindergarten","4th Grade","Ohio","333"
"CONSTELLATION SCHOOLS: OLD BROOKLYN COMMUNITY MIDDLE","Ohio","3900508","CUYAHOGA COUNTY","39035","39","1","4430 STATE RD","CLEVELAND","OH ","44109","4705","5730 BROADVIEW RD","PARMA","OH ","44134","1602","2163510280","7-Charter school agency","41.434000","-81.707900","000321","5th Grade","8th Grade","Ohio","201"
"CONSTELLATION SCHOOLS: OUTREACH ACADEMY FOR STUDENTS WITH DI","Ohio","3900297","CUYAHOGA COUNTY","39035","39","1","3727 BOSWORTH RD","CLEVELAND","OH ","44111","6037","3727 BOSWORTH RD","CLEVELAND","OH ","44111","6037","2166881900","7-Charter school agency","41.451800","-81.763300","000541","1st Grade","12th Grade","Ohio","37"
"CONSTELLATION SCHOOLS: PARMA COMMUNITY","Ohio","3900068","CUYAHOGA COUNTY","39035","39","1","7667 DAY DR FL 1ST","PARMA","OH ","44129","5603","7667 DAY DR FL 1ST","PARMA","OH ","44129","5603","4408885490","7-Charter school agency","41.379000","-81.737700","133256","Kindergarten","12th Grade","Ohio","1075"
"CONSTELLATION SCHOOLS: PURITAS COMMUNITY ELEMENTARY","Ohio","3900211","CUYAHOGA COUNTY","39035","39","1","15204 PURITAS AVE","CLEVELAND","OH ","44135","2716","15204 PURITAS AVE","CLEVELAND","OH ","44135","2716","2166880680","7-Charter school agency","41.434700","-81.802900","143479","Kindergarten","4th Grade","Ohio","199"
"CONSTELLATION SCHOOLS: PURITAS COMMUNITY MIDDLE","Ohio","3900291","CUYAHOGA COUNTY","39035","39","1","5730 BROADVIEW RD","PARMA","OH ","44134","1602","5730 BROADVIEW RD","PARMA","OH ","44134","1602","2162511596","7-Charter school agency","41.406800","-81.691500","000534","5th Grade","8th Grade","Ohio","145"
"CONSTELLATION SCHOOLS: STOCKYARD COMMUNITY ELEMENTARY","Ohio","3900212","CUYAHOGA COUNTY","39035","39","1","3200 WEST 65TH ST","CLEVELAND","OH ","44102","5510","3200 W 65TH ST","CLEVELAND","OH ","44102","5510","2166515143","7-Charter school agency","41.467400","-81.730700","143487","Kindergarten","6th Grade","Ohio","281"
"CONSTELLATION SCHOOLS: STOCKYARD COMMUNITY MIDDLE","Ohio","3901403","CUYAHOGA COUNTY","39035","39","1","3220 WEST 65TH ST","CLEVELAND","OH ","44102","5510","5730 BROADVIEW RD","PARMA","OH ","44134","1602","2169615052","7-Charter school agency","41.466400","-81.730100","012025","7th Grade","8th Grade","Ohio","75"
"CONSTELLATION SCHOOLS: WESTPARK COMMUNITY ELEMENTARY","Ohio","3900105","CUYAHOGA COUNTY","39035","39","1","16210 LORAIN AVE","CLEVELAND","OH ","44111","5521","16210 LORAIN AVE","CLEVELAND","OH ","44111","5521","2166880271","7-Charter school agency","41.451600","-81.812200","132993","Kindergarten","4th Grade","Ohio","320"
"CONSTELLATION SCHOOLS: WESTPARK COMMUNITY MIDDLE","Ohio","3900503","CUYAHOGA COUNTY","39035","39","1","16210 LORAIN AVE","CLEVELAND","OH ","44111","5521","5730 BROADVIEW RD","PARMA","OH ","44134","1602","2162517200","7-Charter school agency","41.451600","-81.812200","000316","5th Grade","8th Grade","Ohio","226"
"CONSTELLATION SCHOOLS: WESTSIDE COMMUNITY SCHOOL OF THE ARTS","Ohio","3901326","CUYAHOGA COUNTY","39035","39","1","3727 BOSWORTH RD","CLEVELAND","OH ","44111","6037","5730 BROADVIEW RD","PARMA","OH ","44134","1602","2166881900","7-Charter school agency","41.451800","-81.763300","009149","Kindergarten","8th Grade","Ohio","361"
"CONTINENTAL LOCAL","Ohio","3904932","PUTNAM COUNTY","39137","39","2","5211 STATE ROUTE 634","CONTINENTAL","OH ","45831","9155","5211 STATE ROUTE 634","CONTINENTAL","OH ","45831","9155","4195963671","1-Local school district","41.104300","-84.265900","049320","Kindergarten","12th Grade","Ohio","458"
"COPLEY-FAIRLAWN CITY","Ohio","3904998","SUMMIT COUNTY","39153","39","5","3797 RIDGEWOOD RD","COPLEY","OH ","44321","1665","3797 RIDGEWOOD RD","COPLEY","OH ","44321","1665","3306644800","1-Local school district","41.111600","-81.649200","049981","Kindergarten","12th Grade","Ohio","3141"
"CORNERSTONE ACADEMY COMMUNITY","Ohio","3900081","FRANKLIN COUNTY","39049","39","1","6015 EAST WALNUT ST","WESTERVILLE","OH ","43081","9620","6015 E WALNUT ST","WESTERVILLE","OH ","43081","9620","6147750615","7-Charter school agency","40.112700","-82.826900","133439","Kindergarten","8th Grade","Ohio","556"
"CORY-RAWSON LOCAL","Ohio","3904743","HANCOCK COUNTY","39063","39","2","3930 COUNTY RD 26","RAWSON","OH ","45881","9609","3930 COUNTY ROAD 26","RAWSON","OH ","45881","9609","4199633415","1-Local school district","40.936800","-83.804400","047431","Kindergarten","12th Grade","Ohio","622"
"COSHOCTON CITY","Ohio","3904382","COSHOCTON COUNTY","39031","39","2","1207 CAMBRIDGE RD","COSHOCTON","OH ","43812","2742","1207 CAMBRIDGE RD","COSHOCTON","OH ","43812","2742","7406221901","1-Local school district","40.258000","-81.845500","043828","Prekindergarten","12th Grade","Ohio","1577"
"COSHOCTON COUNTY","Ohio","3906522","COSHOCTON COUNTY","39031","39","1","23640 COUNTY RD 202","COSHOCTON","OH ","43812","9583","23640 AIRPORT RD","COSHOCTON","OH ","43812","9222","7406220211","4-Regional education services agency","40.296500","-81.847900","065227","11th Grade","12th Grade","Ohio","0"
"COSHOCTON OPPORTUNITY SCHOOL","Ohio","3900331","COSHOCTON COUNTY","39031","39","1","1205 CAMBRIDGE RD","COSHOCTON","OH ","43812","2741","1205 CAMBRIDGE RD","COSHOCTON","OH ","43812","2741","7406223600","7-Charter school agency","40.257900","-81.844800","000598","10th Grade","12th Grade","Ohio","40"
"COVENTRY LOCAL","Ohio","3904999","SUMMIT COUNTY","39153","39","4","3257 CORMANY RD","AKRON","OH ","44319","1425","3257 CORMANY RD","AKRON","OH ","44319","1425","3306448489","1-Local school district","41.009900","-81.548500","049999","Kindergarten","12th Grade","Ohio","2133"
"COVINGTON EXEMPTED VILLAGE","Ohio","3904533","MIAMI COUNTY","39109","39","3","25 NORTH GRANT ST","COVINGTON","OH ","45318","1621","25 N GRANT ST","COVINGTON","OH ","45318","1621","9374739816","1-Local school district","40.118500","-84.350800","045336","Kindergarten","12th Grade","Ohio","835"
"CRESTLINE EXEMPTED VILLAGE","Ohio","3910008","CRAWFORD COUNTY","39033","39","3","401 HEISER CT","CRESTLINE","OH ","44827","1360","PO BOX 350","CRESTLINE","OH ","44827","0350","4196833647","1-Local school district","40.791900","-82.742600","045344","Prekindergarten","12th Grade","Ohio","693"
"CRESTVIEW LOCAL","Ohio","3904942","ASHLAND COUNTY","39005","39","3","1575 STATE ROUTE 96","ASHLAND","OH ","44805","9262","1575 STATE ROUTE 96","ASHLAND","OH ","44805","9262","4198951700","1-Local school district","40.888100","-82.414300","049429","Kindergarten","12th Grade","Ohio","1107"
"CRESTVIEW LOCAL","Ohio","3904643","COLUMBIANA COUNTY","39029","39","3","44100 CRESTVIEW RD","COLUMBIANA","OH ","44408","9660","44100 CRESTVIEW RD STE A","COLUMBIANA","OH ","44408","9660","3304825526","1-Local school district","40.845400","-80.668800","046433","Kindergarten","12th Grade","Ohio","1249"
"CRESTVIEW LOCAL","Ohio","3905035","VAN WERT COUNTY","39161","39","3","531 EAST TULLY ST","CONVOY","OH ","45832","8864","531 E TULLY ST","CONVOY","OH ","45832","8864","4197492893","1-Local school district","40.916800","-84.701600","050351","Kindergarten","12th Grade","Ohio","834"
"CRESTWOOD LOCAL","Ohio","3904918","PORTAGE COUNTY","39133","39","5","4565 WEST PROSPECT ST","MANTUA","OH ","44255","9103","4565 W PROSPECT ST","MANTUA","OH ","44255","9103","3303578206","1-Local school district","41.282000","-81.227500","049189","Prekindergarten","12th Grade","Ohio","1929"
"CRITTENTON COMMUNITY SCHOOL","Ohio","3900205","FRANKLIN COUNTY","39049","39","0","1418 EAST BROAD ST","COLUMBUS","OH ","43205","1505","1418 E BROAD ST","COLUMBUS","OH ","43205","1505","6143722401","7-Charter school agency","39.966600","-82.962800","143412","6th Grade","9th Grade","Ohio","†"
"CROOKSVILLE EXEMPTED VILLAGE","Ohio","3904535","PERRY COUNTY","39127","39","3","4065 SCHOOL DR","CROOKSVILLE","OH ","43731","1013","4065 SCHOOL DRIVE","CROOKSVILLE","OH ","43731","1013","7409827040","1-Local school district","39.743500","-82.093400","045351","Prekindergarten","12th Grade","Ohio","1089"
"CRUISER ACADEMY","Ohio","3901393","FRANKLIN COUNTY","39049","39","1","2751 WINCHESTER PK","COLUMBUS","OH ","43232","4827","2751 WINCHESTER PIKE","COLUMBUS","OH ","43232","4827","6142378756","7-Charter school agency","39.915800","-82.916200","012000","9th Grade","12th Grade","Ohio","196"
"CUYAHOGA FALLS CITY","Ohio","3904383","SUMMIT COUNTY","39153","39","9","431 STOW AVE","CUYAHOGA FALLS","OH ","44221","2521","PO BOX 396","CUYAHOGA FALLS","OH ","44222","0396","3309263800","1-Local school district","41.138300","-81.487500","043836","Kindergarten","12th Grade","Ohio","4918"
"CUYAHOGA HEIGHTS LOCAL","Ohio","3904655","CUYAHOGA COUNTY","39035","39","3","4820 EAST 71ST ST","CUYAHOGA HEIGHTS","OH ","44125","1043","4820 E 71ST ST","CUYAHOGA HEIGHTS","OH ","44125","1043","2164295700","1-Local school district","41.427200","-81.642000","046557","Prekindergarten","12th Grade","Ohio","862"
"CUYAHOGA VALLEY ACADEMY","Ohio","3901491","CUYAHOGA COUNTY","39035","39","0","8001 BRECKSVILLE RD","BRECKSVILLE","OH ","44141","1203","8001 BRECKSVILLE RD","BRECKSVILLE","OH ","44141","1203","8776446338","7-Charter school agency","41.345100","-81.625800","013256","†","†","Ohio","†"
"CUYAHOGA VALLEY CAREER CENTER","Ohio","3905092","CUYAHOGA COUNTY","39035","39","1","8001 BRECKSVILLE RD","BRECKSVILLE","OH ","44141","1203","8001 BRECKSVILLE RD","BRECKSVILLE","OH ","44141","1203","4405265200","4-Regional education services agency","41.345100","-81.625800","050922","9th Grade","12th Grade","Ohio","0"
"DALTON LOCAL","Ohio","3905054","WAYNE COUNTY","39169","39","4","177 MILL ST NORTH","DALTON","OH ","44618","9468","PO BOX 514","DALTON","OH ","44618","0514","3308282267","1-Local school district","40.803500","-81.695900","050542","Kindergarten","12th Grade","Ohio","850"
"DANBURY LOCAL","Ohio","3904893","OTTAWA COUNTY","39123","39","3","9451 EAST HARBOR RD","LAKESIDE MARBLEHEAD","OH ","43440","1310","9451 E HARBOR RD","LAKESIDE MARBLEHEAD","OH ","43440","1310","4197985185","1-Local school district","41.536100","-82.756000","048934","Kindergarten","12th Grade","Ohio","522"
"DANVILLE LOCAL","Ohio","3904783","KNOX COUNTY","39083","39","3","405 MARKET ST","DANVILLE","OH ","43014","9609","PO BOX 30","DANVILLE","OH ","43014","0030","7405996116","1-Local school district","40.447400","-82.260400","047837","Prekindergarten","12th Grade","Ohio","672"
"DARKE COUNTY ESC","Ohio","3904661","DARKE COUNTY","39037","39","0","5279 EDUCATION DR","GREENVILLE","OH ","45331","9759","5279 EDUCATION DR","GREENVILLE","OH ","45331","9759","9375484915","4-Regional education services agency","40.079000","-84.607300","046615","Prekindergarten","Prekindergarten","Ohio","0"
"DAWSON-BRYANT LOCAL","Ohio","3904792","LAWRENCE COUNTY","39087","39","3","222 LN ST","COAL GROVE","OH ","45638","2947","222 LANE ST","COAL GROVE","OH ","45638","2947","7405326451","1-Local school district","38.501800","-82.642900","047928","Prekindergarten","12th Grade","Ohio","1194"
"DAYTON CITY","Ohio","3904384","MONTGOMERY COUNTY","39113","39","30","115 SOUTH LUDLOW ST","DAYTON","OH ","45402","1812","115 S LUDLOW ST","DAYTON","OH ","45402","1812","9375423000","1-Local school district","39.757600","-84.193200","043844","Prekindergarten","12th Grade","Ohio","14209"
"DAYTON EARLY COLLEGE ACADEMY, INC","Ohio","3901302","MONTGOMERY COUNTY","39113","39","1","300 COLLEGE PARK","DAYTON","OH ","45469","0001","300 COLLEGE PARK","DAYTON","OH ","45469","0001","9372295780","7-Charter school agency","39.740900","-84.179800","009283","7th Grade","12th Grade","Ohio","474"
"DAYTON LEADERSHIP ACADEMIES-DAYTON LIBERTY CAMPUS","Ohio","3900057","MONTGOMERY COUNTY","39113","39","0","4401 DAYTON LIBERTY RD","DAYTON","OH ","45417","5903","4401 DAYTON LIBERTY RD","DAYTON","OH ","45417","5903","9372624080","7-Charter school agency","39.733300","-84.261500","133959","Kindergarten","8th Grade","Ohio","†"
"DAYTON LEADERSHIP ACADEMIES-DAYTON VIEW CAMPUS","Ohio","3900083","MONTGOMERY COUNTY","39113","39","1","1416 WEST RIVERVIEW AVE","DAYTON","OH ","45402","6217","1416 W RIVERVIEW AVE","DAYTON","OH ","45402","6217","9375679426","7-Charter school agency","39.762300","-84.217600","133454","Kindergarten","8th Grade","Ohio","431"
"DAYTON REGIONAL STEM SCHOOL","Ohio","3901374","MONTGOMERY COUNTY","39113","39","1","1724 WOODMAN DR","KETTERING","OH ","45420","3662","1724 WOODMAN DR","KETTERING","OH ","45420","3662","9372563777","1-Local school district","39.730500","-84.122100","011506","6th Grade","12th Grade","Ohio","542"
"DAYTON SMART ELEMENTARY SCHOOL","Ohio","3901536","MONTGOMERY COUNTY","39113","39","1","601 SOUTH KEOWEE ST","DAYTON","OH ","45410","1168","601 S KEOWEE ST","DAYTON","OH ","45410","1168","9375462636","7-Charter school agency","39.753300","-84.177300","014149","Kindergarten","2nd Grade","Ohio","68"
"DAYTON TECHNOLOGY DESIGN HIGH SCHOOL","Ohio","3900642","MONTGOMERY COUNTY","39113","39","1","348 WEST 1ST ST","DAYTON","OH ","45402","3006","348 W 1ST ST","DAYTON","OH ","45402","3006","9372253989","7-Charter school agency","39.760900","-84.198800","008283","9th Grade","12th Grade","Ohio","167"
"DECA PREP","Ohio","3901508","MONTGOMERY COUNTY","39113","39","1","200 HOMEWOOD AVE","DAYTON","OH ","45405","4328","200 HOMEWOOD AVE","DAYTON","OH ","45405","4328","9372295782","7-Charter school agency","39.774200","-84.202300","012924","Kindergarten","6th Grade","Ohio","339"
"DEER PARK COMMUNITY CITY","Ohio","3904385","HAMILTON COUNTY","39061","39","3","4131 MATSON AVE","CINCINNATI","OH ","45236","2509","4131 MATSON AVE","CINCINNATI","OH ","45236","2509","5138910222","1-Local school district","39.205200","-84.398300","043851","Kindergarten","12th Grade","Ohio","1273"
"DEFIANCE CITY","Ohio","3904386","DEFIANCE COUNTY","39039","39","3","629 ARABELLA ST","DEFIANCE","OH ","43512","2856","629 ARABELLA ST","DEFIANCE","OH ","43512","2856","4197820070","1-Local school district","41.281200","-84.365300","043869","Kindergarten","12th Grade","Ohio","2490"
"DELAWARE AREA CAREER CENTER","Ohio","3905098","DELAWARE COUNTY","39041","39","2","4565 COLUMBUS PK","DELAWARE","OH ","43015","8969","4565 COLUMBUS PIKE","DELAWARE","OH ","43015","8969","7405480708","4-Regional education services agency","40.231100","-83.037900","050989","7th Grade","12th Grade","Ohio","0"
"DELAWARE CITY","Ohio","3904387","DELAWARE COUNTY","39041","39","8","248 NORTH WASHINGTON ST","DELAWARE","OH ","43015","1649","248 N WASHINGTON ST","DELAWARE","OH ","43015","1649","7408331100","1-Local school district","40.307200","-83.070500","043877","Prekindergarten","12th Grade","Ohio","5401"
"DELPHOS CITY","Ohio","3904388","VAN WERT COUNTY","39161","39","4","234 NORTH JEFFERSON ST","DELPHOS","OH ","45833","1690","234 N JEFFERSON ST","DELPHOS","OH ","45833","1690","4196922509","1-Local school district","40.844500","-84.342300","043885","Kindergarten","12th Grade","Ohio","1101"
"DISCOVERY ACADEMY","Ohio","3901545","LUCAS COUNTY","39095","39","1","3835 SECOR RD","TOLEDO","OH ","43623","4402","3835 SECOR RD","TOLEDO","OH ","43623","4402","4192143266","7-Charter school agency","41.689400","-83.623200","014188","Kindergarten","6th Grade","Ohio","104"
"DOHN COMMUNITY","Ohio","3900106","HAMILTON COUNTY","39061","39","1","608 EAST MCMILLAN ST","CINCINNATI","OH ","45206","1926","608 E MCMILLAN ST","CINCINNATI","OH ","45206","1926","5132816100","7-Charter school agency","39.126700","-84.498200","133264","9th Grade","12th Grade","Ohio","265"
"DOVER CITY","Ohio","3904389","TUSCARAWAS COUNTY","39157","39","5","219 WEST 6TH ST","DOVER","OH ","44622","2803","219 W 6TH ST","DOVER","OH ","44622","2803","3303641906","1-Local school district","40.523700","-81.482100","043893","Prekindergarten","12th Grade","Ohio","2775"
"DUBLIN CITY","Ohio","3904702","FRANKLIN COUNTY","39049","39","19","7030 COFFMAN RD","DUBLIN","OH ","43017","1068","7030 COFFMAN RD","DUBLIN","OH ","43017","1068","6147645913","1-Local school district","40.111600","-83.132300","047027","Prekindergarten","12th Grade","Ohio","14733"
"EAGLE ACADEMY","Ohio","3900120","LUCAS COUNTY","39095","39","1","2014 CONSAUL ST","TOLEDO","OH ","43605","1412","2014 CONSAUL ST","TOLEDO","OH ","43605","1412","4196972760","7-Charter school agency","41.658900","-83.500800","143552","Kindergarten","11th Grade","Ohio","526"
"EAGLE LEARNING CENTER","Ohio","3900647","LUCAS COUNTY","39095","39","1","5721 SEAMAN ST","OREGON","OH ","43616","2631","5721 SEAMAN ST","OREGON","OH ","43616","2631","4197202003","7-Charter school agency","41.657200","-83.411500","008289","9th Grade","12th Grade","Ohio","86"
"EARLY CAREER ACADEMY OHIO, THE","Ohio","3901547","FRANKLIN COUNTY","39049","39","0","4717 HILTON CORPORATE DR","COLUMBUS","OH ","43232","4152","4717 HILTON CORPORATE DR","COLUMBUS","OH ","43232","4152","8776446338","7-Charter school agency","39.934800","-82.870000","014556","†","†","Ohio","†"
"EARLY COLLEGE ACADEMY","Ohio","3900638","FRANKLIN COUNTY","39049","39","1","345 EAST 5TH AVE","COLUMBUS","OH ","43201","2819","345 E 5TH AVE","COLUMBUS","OH ","43201","2819","6142984742","7-Charter school agency","39.985900","-82.996400","000912","9th Grade","12th Grade","Ohio","194"
"EAST ACADEMY","Ohio","3901526","CUYAHOGA COUNTY","39035","39","1","15720 KIPLING AVE","CLEVELAND","OH ","44110","3105","15720 KIPLING AVE","CLEVELAND","OH ","44110","3105","2163831214","7-Charter school agency","41.555000","-81.568500","014187","Kindergarten","8th Grade","Ohio","365"
"EAST CENTRAL OHIO ESC","Ohio","3905026","TUSCARAWAS COUNTY","39157","39","0","834 EAST HIGH AVE","NEW PHILADELPHIA","OH ","44663","3052","834 E HIGH AVE","NEW PHILADELPHIA","OH ","44663","3052","3303089939","4-Regional education services agency","40.483800","-81.432600","050260","Prekindergarten","Prekindergarten","Ohio","0"
"EAST CLEVELAND CITY SCHOOL DISTRICT","Ohio","3904390","CUYAHOGA COUNTY","39035","39","7","1843 STANWOOD RD","EAST CLEVELAND","OH ","44112","2901","1843 STANWOOD RD","EAST CLEVELAND","OH ","44112","2901","2162686570","1-Local school district","41.535400","-81.574800","043901","Prekindergarten","12th Grade","Ohio","2484"
"EAST CLINTON LOCAL","Ohio","3904640","CLINTON COUNTY","39027","39","4","97 COLLEGE ST","LEES CREEK","OH ","45138","","97 COLLEGE ST","LEES CREEK","OH ","45138","","9375842461","1-Local school district","39.417400","-83.651100","046409","Prekindergarten","12th Grade","Ohio","1390"
"EAST END COMM HERITAGE SCHOOL","Ohio","3900089","HAMILTON COUNTY","39061","39","1","2001 BALTIMORE AVE","CINCINNATI","OH ","45225","1404","2001 BALTIMORE AVE","CINCINNATI","OH ","45225","1404","5132813900","7-Charter school agency","39.139300","-84.561900","134288","Kindergarten","12th Grade","Ohio","105"
"EAST GUERNSEY LOCAL","Ohio","3906968","GUERNSEY COUNTY","39059","39","3","237 BEYMER RD","OLD WASHINGTON","OH ","43768","0128","PO BOX 128","OLD WASHINGTON","OH ","43768","0128","7404895190","1-Local school district","40.038300","-81.439600","069682","Kindergarten","12th Grade","Ohio","978"
"EAST HOLMES LOCAL","Ohio","3904768","HOLMES COUNTY","39075","39","9","6108 CO RD 77","BERLIN","OH ","44610","0182","PO BOX 182","BERLIN","OH ","44610","0182","3308932610","1-Local school district","40.568600","-81.781500","047688","Kindergarten","12th Grade","Ohio","1774"
"EAST KNOX LOCAL","Ohio","3910013","KNOX COUNTY","39083","39","2","23201 COSHOCTON RD","HOWARD","OH ","43028","9362","23201 COSHOCTON RD","HOWARD","OH ","43028","9362","7405997493","1-Local school district","40.408400","-82.329200","047845","Kindergarten","12th Grade","Ohio","1039"
"EAST LIVERPOOL CITY","Ohio","3904391","COLUMBIANA COUNTY","39029","39","5","810 WEST 8TH ST","EAST LIVERPOOL","OH ","43920","2302","810 W 8TH ST","EAST LIVERPOOL","OH ","43920","2302","3303857132","1-Local school district","40.623900","-80.588600","043919","Prekindergarten","12th Grade","Ohio","2237"
"EAST MUSKINGUM LOCAL","Ohio","3904883","MUSKINGUM COUNTY","39119","39","6","13505 JOHN GLENN SCHOOL RD","NEW CONCORD","OH ","43762","9702","13505 JOHN GLENN SCHOOL RD","NEW CONCORD","OH ","43762","9702","7408267655","1-Local school district","40.005400","-81.737600","048835","Kindergarten","12th Grade","Ohio","2133"
"EAST PALESTINE CITY","Ohio","3904392","COLUMBIANA COUNTY","39029","39","3","200 WEST NORTH AVE","EAST PALESTINE","OH ","44413","1779","200 WEST NORTH AVENUE","EAST PALESTINE","OH ","44413","1779","3304264191","1-Local school district","40.838100","-80.543500","043927","Kindergarten","12th Grade","Ohio","1137"
"EAST PREPARATORY ACADEMY","Ohio","3901554","CUYAHOGA COUNTY","39035","39","1","4129 SUPERIOR AVE","CLEVELAND","OH ","44103","1129","4129 SUPERIOR AVE","CLEVELAND","OH ","44103","1129","2165390595","7-Charter school agency","41.514800","-81.660500","014147","Kindergarten","6th Grade","Ohio","66"
"EASTERN LOCAL","Ohio","3904851","MEIGS COUNTY","39105","39","2","50008 STATE ROUTE 681","REEDSVILLE","OH ","45772","9022","50008 STATE ROUTE 681","REEDSVILLE","OH ","45772","9022","7406676079","1-Local school district","39.168800","-81.844300","048512","Kindergarten","12th Grade","Ohio","806"
"EASTERN LOCAL","Ohio","3904912","PIKE COUNTY","39131","39","4","1170 TILE MILL RD","BEAVER","OH ","45613","9435","1170 TILE MILL RD","BEAVER","OH ","45613","9435","7402264851","1-Local school district","39.032800","-82.845900","049122","Prekindergarten","12th Grade","Ohio","820"
"EASTERN LOCAL","Ohio","3904603","BROWN COUNTY","39015","39","4","11479 US HWY 62","WINCHESTER","OH ","45697","9690","11479 US HIGHWAY 62","WINCHESTER","OH ","45697","9690","9376951399","1-Local school district","38.952400","-83.738700","046037","Kindergarten","12th Grade","Ohio","1274"
"EASTLAND-FAIRFIELD CAREER/TECH","Ohio","3905100","FRANKLIN COUNTY","39049","39","2","4300 AMALGAMATED PLACE","GROVEPORT","OH ","43125","9375","4300 AMALGAMATED PL STE 150","GROVEPORT","OH ","43125","9375","6148364530","4-Regional education services agency","39.886100","-82.884900","051003","9th Grade","12th Grade","Ohio","0"
"EASTWOOD LOCAL","Ohio","3905067","WOOD COUNTY","39173","39","4","4800 SUGAR RIDGE RD","PEMBERVILLE","OH ","43450","9626","4800 SUGAR RIDGE RD","PEMBERVILLE","OH ","43450","9626","4198336411","1-Local school district","41.430100","-83.488900","050674","Prekindergarten","12th Grade","Ohio","1440"
"EATON COMMUNITY CITY","Ohio","3904393","PREBLE COUNTY","39135","39","4","307 NORTH CHERRY ST","EATON","OH ","45320","1855","307 N CHERRY ST","EATON","OH ","45320","1855","9374561107","1-Local school district","39.746900","-84.634800","043935","Kindergarten","12th Grade","Ohio","2122"
"EDGE ACADEMY, THE","Ohio","3900033","SUMMIT COUNTY","39153","39","1","92 NORTH UNION ST","AKRON","OH ","44304","1347","92 N UNION ST","AKRON","OH ","44304","1347","3305354581","7-Charter school agency","41.083700","-81.506700","133538","Kindergarten","5th Grade","Ohio","270"
"EDGERTON LOCAL","Ohio","3905061","WILLIAMS COUNTY","39171","39","2","111 EAST RIVER ST","EDGERTON","OH ","43517","9623","111 E RIVER ST","EDGERTON","OH ","43517","9623","4192982112","1-Local school district","41.456100","-84.743800","050617","Kindergarten","12th Grade","Ohio","618"
"EDGEWOOD CITY","Ohio","3904609","BUTLER COUNTY","39017","39","5","3440 BUSENBARK RD","TRENTON","OH ","45067","7612","3440 BUSENBARK RD","TRENTON","OH ","45067","7612","5138634692","1-Local school district","39.476100","-84.489500","046094","Prekindergarten","12th Grade","Ohio","3603"
"EDISON LOCAL","Ohio","3904779","JEFFERSON COUNTY","39081","39","4","14890 STATE ROUTE 213","HAMMONDSVILLE","OH ","43930","7902","14890 STATE ROUTE 213","HAMMONDSVILLE","OH ","43930","7902","3305323199","1-Local school district","40.549300","-80.710700","047795","Prekindergarten","12th Grade","Ohio","1562"
"EDISON LOCAL (FORMERLY BERLIN-MILAN)","Ohio","3904678","ERIE COUNTY","39043","39","3","140 MAIN ST SOUTH","MILAN","OH ","44846","9735","140 MAIN ST S","MILAN","OH ","44846","9735","4194993000","1-Local school district","41.292900","-82.601700","046789","Prekindergarten","12th Grade","Ohio","1563"
"EDON-NORTHWEST LOCAL","Ohio","3905062","WILLIAMS COUNTY","39171","39","2","802 WEST INDIANA ST","EDON","OH ","43518","9627","802 W INDIANA ST","EDON","OH ","43518","9627","4192723213","1-Local school district","41.556500","-84.779500","050625","Kindergarten","12th Grade","Ohio","536"
"EDUCATIONAL ACADEMY AT LINDEN","Ohio","3900433","FRANKLIN COUNTY","39049","39","0","720 MOUNT VERNON AVE","COLUMBUS","OH ","43203","1403","1500 W 3RD AVE","COLUMBUS","OH ","43212","2843","6142910235","7-Charter school agency","39.970700","-82.982600","000777","Kindergarten","5th Grade","Ohio","†"
