"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"LEDYARD SCHOOL DISTRICT","Connecticut","0902160","NEW LONDON COUNTY","09011","09","6","4 BLONDER BLVD","LEDYARD","CT ","06339","1504","4 BLONDER BOULEVARD","LEDYARD","CT ","06339","1504","8604649255","1-Local school district","41.439200","-72.004400","072","Prekindergarten","12th Grade","Connecticut","2557"
"LISBON SCHOOL DISTRICT","Connecticut","0902190","NEW LONDON COUNTY","09011","09","1","15 NEWENT RD","LISBON","CT ","06351","2926","15 NEWENT ROAD","LISBON","CT ","06351","2926","8603765565","1-Local school district","41.605600","-72.016500","073","Prekindergarten","8th Grade","Connecticut","396"
"LITCHFIELD SCHOOL DISTRICT","Connecticut","0902220","LITCHFIELD COUNTY","09005","09","3","35 PLUMB HILL RD","LITCHFIELD","CT ","06759","0110","P.O. BOX 110","LITCHFIELD","CT ","06759","0110","8605677500","1-Local school district","41.740300","-73.205300","074","Prekindergarten","12th Grade","Connecticut","985"
"MADISON SCHOOL DISTRICT","Connecticut","0902280","NEW HAVEN COUNTY","09009","09","7","10 CAMPUS DR","MADISON","CT ","06443","2562","P.O. BOX 71","MADISON","CT ","06443","2562","2032456300","1-Local school district","41.295700","-72.576200","076","Prekindergarten","12th Grade","Connecticut","3283"
"MANCHESTER SCHOOL DISTRICT","Connecticut","0902310","HARTFORD COUNTY","09003","09","15","45 NORTH SCHOOL ST","MANCHESTER","CT ","06040","2022","45 NORTH SCHOOL STREET","MANCHESTER","CT ","06040","2022","8606473441","1-Local school district","41.796800","-72.524700","077","Prekindergarten","12th Grade","Connecticut","6210"
"MANSFIELD SCHOOL DISTRICT","Connecticut","0902340","TOLLAND COUNTY","09013","09","4","4 SOUTH EAGLEVILLE RD","STORRS","CT ","06268","2222","4 SOUTH EAGLEVILLE ROA","STORRS","CT ","06268","2222","8604293350","1-Local school district","41.801000","-72.241200","078","Prekindergarten","8th Grade","Connecticut","1245"
"MARLBOROUGH SCHOOL DISTRICT","Connecticut","0902370","HARTFORD COUNTY","09003","09","1","25 SCHOOL DR","MARLBOROUGH","CT ","06447","1507","25 SCHOOL DRIVE","MARLBOROUGH","CT ","06447","1507","8602956236","1-Local school district","41.626700","-72.459600","079","Prekindergarten","6th Grade","Connecticut","605"
"MERIDEN SCHOOL DISTRICT","Connecticut","0902400","NEW HAVEN COUNTY","09009","09","12","22 LIBERTY ST","MERIDEN","CT ","06450","0848","P.O. BOX 848","MERIDEN","CT ","06450","0848","2036304171","1-Local school district","41.536500","-72.797500","080","Prekindergarten","12th Grade","Connecticut","8111"
"MIDDLETOWN SCHOOL DISTRICT","Connecticut","0902490","MIDDLESEX COUNTY","09007","09","12","311 HUNTING HILL AVE","MIDDLETOWN","CT ","06457","4356","311 HUNTING HILL AVENU","MIDDLETOWN","CT ","06457","4356","8606381401","1-Local school district","41.541600","-72.647400","083","Prekindergarten","12th Grade","Connecticut","4785"
"MILFORD SCHOOL DISTRICT","Connecticut","0902520","NEW HAVEN COUNTY","09009","09","13","70 WEST RIVER ST","MILFORD","CT ","06460","3364","70 WEST RIVER STREET","MILFORD","CT ","06460","3364","2037833402","1-Local school district","41.226600","-73.059000","084","Prekindergarten","12th Grade","Connecticut","6405"
"MONROE SCHOOL DISTRICT","Connecticut","0902550","FAIRFIELD COUNTY","09001","09","5","375 MONROE TURNPIKE","MONROE","CT ","06468","2362","375 MONROE TURNPIKE","MONROE","CT ","06468","2362","2034526501","1-Local school district","41.309400","-73.223500","085","Prekindergarten","12th Grade","Connecticut","3367"
"MONTVILLE SCHOOL DISTRICT","Connecticut","0902580","NEW LONDON COUNTY","09011","09","6","OLD COLCHESTER RD","OAKDALE","CT ","06370","0078","OLD COLCHESTER ROAD","OAKDALE","CT ","06370","0078","8608481228","1-Local school district","41.457200","-72.164000","086","Prekindergarten","12th Grade","Connecticut","2408"
"NAUGATUCK SCHOOL DISTRICT","Connecticut","0902640","NEW HAVEN COUNTY","09009","09","11","380 CHURCH ST","NAUGATUCK","CT ","06770","2887","380 CHURCH STREET","NAUGATUCK","CT ","06770","2887","2037205265","1-Local school district","41.495100","-73.054100","088","Prekindergarten","12th Grade","Connecticut","4348"
"NEW BEGINNINGS INC.","Connecticut","0900028","FAIRFIELD COUNTY","09001","09","1","510 BARNUM AVE","BRIDGEPORT","CT ","06608","","510 BARNUM AVENUE","BRIDGEPORT","CT ","06608","","2033842897","7-Charter school agency","41.187100","-73.179400","280","Kindergarten","8th Grade","Connecticut","402"
"NEW BRITAIN SCHOOL DISTRICT","Connecticut","0902670","HARTFORD COUNTY","09003","09","18","272 MAIN ST","NEW BRITAIN","CT ","06050","1960","P.O. BOX 1960","NEW BRITAIN","CT ","06050","1960","8608272200","1-Local school district","41.667900","-72.781900","089","Prekindergarten","12th Grade","Connecticut","10051"
"NEW CANAAN SCHOOL DISTRICT","Connecticut","0902700","FAIRFIELD COUNTY","09001","09","5","39 LOCUST AVE","NEW CANAAN","CT ","06840","4723","39 LOCUST AVENUE","NEW CANAAN","CT ","06840","4723","2035944000","1-Local school district","41.148900","-73.492000","090","Prekindergarten","12th Grade","Connecticut","4180"
"NEW FAIRFIELD SCHOOL DISTRICT","Connecticut","0902730","FAIRFIELD COUNTY","09001","09","4","3 BRUSH HILL RD","NEW FAIRFIELD","CT ","06812","2618","3 BRUSH HILL ROAD","NEW FAIRFIELD","CT ","06812","2618","2033125770","1-Local school district","41.465400","-73.486800","091","Prekindergarten","12th Grade","Connecticut","2725"
"NEW HARTFORD SCHOOL DISTRICT","Connecticut","0902760","LITCHFIELD COUNTY","09005","09","3","530 MAIN ST","NEW HARTFORD","CT ","06057","0315","P.O. BOX 315","NEW HARTFORD","CT ","06057","0315","8603798546","1-Local school district","41.879000","-72.979900","092","Prekindergarten","6th Grade","Connecticut","544"
"NEW HAVEN SCHOOL DISTRICT","Connecticut","0902790","NEW HAVEN COUNTY","09009","09","47","140 DEWITT ST","NEW HAVEN","CT ","06519","1743","140 DEWITT STREET","NEW HAVEN","CT ","06519","1743","2039468888","1-Local school district","41.295300","-72.936200","093","Prekindergarten","12th Grade","Connecticut","21298"
"NEW LONDON SCHOOL DISTRICT","Connecticut","0902820","NEW LONDON COUNTY","09011","09","5","134 WILLIAMS ST","NEW LONDON","CT ","06320","5296","134 WILLIAMS STREET","NEW LONDON","CT ","06320","5296","8604476000","1-Local school district","41.357500","-72.105800","095","Prekindergarten","12th Grade","Connecticut","3069"
"NEW MILFORD SCHOOL DISTRICT","Connecticut","0902850","LITCHFIELD COUNTY","09005","09","7","50 EAST ST","NEW MILFORD","CT ","06776","3099","50 EAST STREET","NEW MILFORD","CT ","06776","3099","8603558406","1-Local school district","41.580100","-73.408600","096","Prekindergarten","12th Grade","Connecticut","4484"
"NEWINGTON SCHOOL DISTRICT","Connecticut","0902880","HARTFORD COUNTY","09003","09","7","131 CEDAR ST","NEWINGTON","CT ","06111","2698","131 CEDAR STREET","NEWINGTON","CT ","06111","2698","8606658610","1-Local school district","41.697400","-72.729300","094","Prekindergarten","12th Grade","Connecticut","4220"
"NEWTOWN SCHOOL DISTRICT","Connecticut","0902910","FAIRFIELD COUNTY","09001","09","9","4 FAIRFIELD CIRCLE SOUTH","NEWTOWN","CT ","06470","2151","4 FAIRFIELD CIRCLE SOU","NEWTOWN","CT ","06470","2151","2034267620","1-Local school district","41.402300","-73.286300","097","Prekindergarten","12th Grade","Connecticut","4894"
"NORFOLK SCHOOL DISTRICT","Connecticut","0902940","LITCHFIELD COUNTY","09005","09","2","128 GREENWOODS RD EAST","NORFOLK","CT ","06058","1353","128 GREENWOODS ROAD EA","NORFOLK","CT ","06058","1353","8605425553","1-Local school district","41.988200","-73.189200","098","Prekindergarten","6th Grade","Connecticut","116"
"NORTH BRANFORD SCHOOL DISTRIC","Connecticut","0902970","NEW HAVEN COUNTY","09009","09","5","1388 MIDDLETOWN AVE","NORTHFORD","CT ","06472","1380","1388 MIDDLETOWN AVENUE","NORTHFORD","CT ","06472","1380","2034841440","1-Local school district","41.392800","-72.793800","099","Prekindergarten","12th Grade","Connecticut","2008"
"NORTH CANAAN SCHOOL DISTRICT","Connecticut","0903000","LITCHFIELD COUNTY","09005","09","1","246 WARREN TURNPIKE RD","FALLS VILLAGE","CT ","06031","1600","246 WARREN TURNPIKE RO","FALLS VILLAGE","CT ","06031","1600","8608245149","1-Local school district","41.938700","-73.361600","100","Prekindergarten","8th Grade","Connecticut","295"
"NORTH HAVEN SCHOOL DISTRICT","Connecticut","0903030","NEW HAVEN COUNTY","09009","09","6","5 LINSLEY ST","NORTH HAVEN","CT ","06473","2586","5 LINSLEY STREET","NORTH HAVEN","CT ","06473","2586","2032392581","1-Local school district","41.387000","-72.861500","101","Prekindergarten","12th Grade","Connecticut","3366"
"NORTH STONINGTON SCHOOL DISTR","Connecticut","0903060","NEW LONDON COUNTY","09011","09","3","297 NORWICH/WESTERLY RD","NORTH STONINGTON","CT ","06359","1615","297 NORWICH/WESTERLY R","NORTH STONINGTON","CT ","06359","1615","8605352800","1-Local school district","41.438400","-71.886600","102","Prekindergarten","12th Grade","Connecticut","750"
"NORWALK SCHOOL DISTRICT","Connecticut","0903090","FAIRFIELD COUNTY","09001","09","19","125 EAST AVE","NORWALK","CT ","06852","6001","125 EAST AVENUE","NORWALK","CT ","06852","6001","2038544001","1-Local school district","41.113500","-73.407600","103","Prekindergarten","12th Grade","Connecticut","11091"
"NORWICH FREE ACADEMY","Connecticut","0905371","NEW LONDON COUNTY","09011","09","1","305 BROADWAY","NORWICH","CT ","06360","3563","305 BROADWAY","NORWICH","CT ","06360","3563","8608872004","1-Local school district","41.537000","-72.082300","901","9th Grade","12th Grade","Connecticut","2325"
"NORWICH SCHOOL DISTRICT","Connecticut","0903120","NEW LONDON COUNTY","09011","09","13","90 TOWN ST","NORWICH","CT ","06360","2324","90 TOWN STREET","NORWICH","CT ","06360","2324","8608234200","1-Local school district","41.548800","-72.095100","104","Prekindergarten","12th Grade","Connecticut","3740"
"ODYSSEY COMMUNITY SCHOOL DIST","Connecticut","0900009","HARTFORD COUNTY","09003","09","1","579 WEST MIDDLE TURNPIKE","MANCHESTER","CT ","06040","2121","579 WEST MIDDLE TURNPI","MANCHESTER","CT ","06040","2121","8606451234","7-Charter school agency","41.781700","-72.550700","263","Kindergarten","8th Grade","Connecticut","325"
"OLD SAYBROOK SCHOOL DISTRICT","Connecticut","0903180","MIDDLESEX COUNTY","09007","09","3","50 SHEFFIELD ST","OLD SAYBROOK","CT ","06475","2399","50 SHEFFIELD STREET","OLD SAYBROOK","CT ","06475","2399","8603953157","1-Local school district","41.290400","-72.372500","106","Prekindergarten","12th Grade","Connecticut","1437"
"ORANGE SCHOOL DISTRICT","Connecticut","0903210","NEW HAVEN COUNTY","09009","09","4","637 ORANGE CENTER RD","ORANGE","CT ","06477","2432","637 ORANGE CENTER ROAD","ORANGE","CT ","06477","2432","2038918020","1-Local school district","41.280100","-73.026900","107","Prekindergarten","6th Grade","Connecticut","1191"
"OXFORD SCHOOL DISTRICT","Connecticut","0903240","NEW HAVEN COUNTY","09009","09","4","1 GREAT HILL RD","OXFORD","CT ","06478","1231","1 GREAT HILL ROAD","OXFORD","CT ","06478","1231","2038887754","1-Local school district","41.404100","-73.093100","108","Prekindergarten","12th Grade","Connecticut","2045"
"PARK CITY PREP CHARTER SCHOOL","Connecticut","0900033","FAIRFIELD COUNTY","09001","09","1","510 BARNUM AVE","BRIDGEPORT","CT ","06608","","510 BARNUM AVE.","BRIDGEPORT","CT ","06608","","6465914356","7-Charter school agency","41.187100","-73.179400","283","6th Grade","8th Grade","Connecticut","260"
"PLAINFIELD SCHOOL DISTRICT","Connecticut","0903270","WINDHAM COUNTY","09015","09","6","651 NORWICH RD","PLAINFIELD","CT ","06374","","99 PUTNAM ROAD","PLAINFIELD","CT ","06374","","8605646403","1-Local school district","41.676100","-71.916400","109","Prekindergarten","12th Grade","Connecticut","2451"
"PLAINVILLE SCHOOL DISTRICT","Connecticut","0903300","HARTFORD COUNTY","09003","09","6","47 ROBERT HOLCOMB WAY","PLAINVILLE","CT ","06062","2398","47 ROBERT HOLCOMB WAY","PLAINVILLE","CT ","06062","2398","8607933200","1-Local school district","41.665600","-72.856300","110","Prekindergarten","12th Grade","Connecticut","2318"
"PLYMOUTH SCHOOL DISTRICT","Connecticut","0903330","LITCHFIELD COUNTY","09005","09","5","77 MAIN ST","TERRYVILLE","CT ","06786","5104","77 EAST MAIN STREET","TERRYVILLE","CT ","06786","5104","8603148005","1-Local school district","41.679300","-72.998700","111","Prekindergarten","12th Grade","Connecticut","1564"
"POMFRET SCHOOL DISTRICT","Connecticut","0903360","WINDHAM COUNTY","09015","09","1","20 POMFRET ST","POMFRET CENTER","CT ","06259","1814","20 POMFRET STREET","POMFRET CENTER","CT ","06259","1814","8609282718","1-Local school district","41.859700","-71.960200","112","Prekindergarten","8th Grade","Connecticut","424"
"PORTLAND SCHOOL DISTRICT","Connecticut","0903390","MIDDLESEX COUNTY","09007","09","5","264 MAIN ST","PORTLAND","CT ","06480","0231","P.O. BOX 231","PORTLAND","CT ","06480","0231","8603426790","1-Local school district","41.575500","-72.638700","113","Prekindergarten","12th Grade","Connecticut","1378"
"PRESTON SCHOOL DISTRICT","Connecticut","0903420","NEW LONDON COUNTY","09011","09","2","325 SHETUCKET TURNPIKE","PRESTON","CT ","06365","9756","435 SHETUCKET TURNPIKE","PRESTON","CT ","06365","9756","8608896098","1-Local school district","41.530100","-71.984600","114","Prekindergarten","8th Grade","Connecticut","422"
"PUTNAM SCHOOL DISTRICT","Connecticut","0903480","WINDHAM COUNTY","09015","09","4","126 CHURCH ST","PUTNAM","CT ","06260","1890","126 CHURCH STREET","PUTNAM","CT ","06260","1890","8609636900","1-Local school district","41.918700","-71.912100","116","Prekindergarten","12th Grade","Connecticut","1248"
"REDDING SCHOOL DISTRICT","Connecticut","0903510","FAIRFIELD COUNTY","09001","09","2","605 MAIN ST","MONROE","CT ","06468","1365","605 MAIN STREET","MONROE","CT ","06468","1365","2032612513","1-Local school district","41.333300","-73.265100","117","Prekindergarten","8th Grade","Connecticut","1060"
"REGIONAL SCHOOL DISTRICT 01","Connecticut","0903600","LITCHFIELD COUNTY","09005","09","1","246 WARREN TURNPIKE RD","FALLS VILLAGE","CT ","06031","1600","246 WARREN TURNPIKE RO","FALLS VILLAGE","CT ","06031","1600","8608240855","1-Local school district","41.938700","-73.361600","201","9th Grade","12th Grade","Connecticut","428"
"REGIONAL SCHOOL DISTRICT 04","Connecticut","0903630","MIDDLESEX COUNTY","09007","09","2","1 WINTHROP RD","DEEP RIVER","CT ","06417","","WINTHROP ROAD","DEEP RIVER","CT ","06417","0187","8605262417","1-Local school district","41.368700","-72.457400","204","7th Grade","12th Grade","Connecticut","978"
"REGIONAL SCHOOL DISTRICT 05","Connecticut","0903660","NEW HAVEN COUNTY","09009","09","3","25 NEWTON RD","WOODBRIDGE","CT ","06525","1598","25 NEWTON ROAD","WOODBRIDGE","CT ","06525","1598","2033974811","1-Local school district","41.357900","-73.005700","205","7th Grade","12th Grade","Connecticut","2352"
"REGIONAL SCHOOL DISTRICT 06","Connecticut","0903515","LITCHFIELD COUNTY","09005","09","5","98 WAMOGO RD","LITCHFIELD","CT ","06759","3204","98 WAMOGO ROAD","LITCHFIELD","CT ","06759","3204","8605677400","1-Local school district","41.727000","-73.224700","206","Prekindergarten","12th Grade","Connecticut","995"
"REGIONAL SCHOOL DISTRICT 07","Connecticut","0903720","LITCHFIELD COUNTY","09005","09","7","100 BATTISTONI DR","WINSTED","CT ","06098","0656","PO BOX 656","WINSTED","CT ","06098","0656","8603791084","1-Local school district","41.914400","-73.047600","207","7th Grade","12th Grade","Connecticut","1123"
"REGIONAL SCHOOL DISTRICT 08","Connecticut","0903750","TOLLAND COUNTY","09013","09","3","33 PENDLETON DR","HEBRON","CT ","06248","1525","33 PENDLETON DRIVE","HEBRON","CT ","06248","1525","8602282115","1-Local school district","41.657600","-72.361600","208","7th Grade","12th Grade","Connecticut","1736"
"REGIONAL SCHOOL DISTRICT 09","Connecticut","0903780","FAIRFIELD COUNTY","09001","09","1","605 MAIN ST","MONROE","CT ","06468","2853","605 MAIN STREET","MONROE","CT ","06468","2853","2032612513","1-Local school district","41.333300","-73.265100","209","9th Grade","12th Grade","Connecticut","1064"
"REGIONAL SCHOOL DISTRICT 10","Connecticut","0903520","HARTFORD COUNTY","09003","09","4","24 LYON RD","BURLINGTON","CT ","06013","1313","24 LYON ROAD","BURLINGTON","CT ","06013","1313","8606732538","1-Local school district","41.781800","-72.988700","210","Prekindergarten","12th Grade","Connecticut","2566"
"REGIONAL SCHOOL DISTRICT 11","Connecticut","0903570","WINDHAM COUNTY","09015","09","1","304 PARISH HILL RD","CHAPLIN","CT ","06235","0295","P.O. BOX 277","CHAPLIN","CT ","06235","0295","8604559306","1-Local school district","41.749900","-72.107700","211","7th Grade","12th Grade","Connecticut","287"
"REGIONAL SCHOOL DISTRICT 12","Connecticut","0903530","LITCHFIELD COUNTY","09005","09","4","11A SCHOOL ST","WASHINGTON DEPOT","CT ","06794","0386","P.O. BOX 386","WASHINGTON DEPOT","CT ","06794","0386","8608686100","1-Local school district","41.638100","-73.318800","212","Prekindergarten","12th Grade","Connecticut","796"
"REGIONAL SCHOOL DISTRICT 13","Connecticut","0903535","MIDDLESEX COUNTY","09007","09","6","135A PICKETT LN","DURHAM","CT ","06422","2001","135-A PICKETT LANE","DURHAM","CT ","06422","2001","8603497200","1-Local school district","41.476300","-72.671400","213","Prekindergarten","12th Grade","Connecticut","1864"
"REGIONAL SCHOOL DISTRICT 14","Connecticut","0903536","LITCHFIELD COUNTY","09005","09","5","5 MINORTOWN LN","WOODBURY","CT ","06798","0469","P.O. BOX 469","WOODBURY","CT ","06798","0469","2032634339","1-Local school district","41.556900","-73.188500","214","Prekindergarten","12th Grade","Connecticut","1882"
"REGIONAL SCHOOL DISTRICT 15","Connecticut","0903537","NEW HAVEN COUNTY","09009","09","7","286 WHITTEMORE RD","MIDDLEBURY","CT ","06762","0395","P.O. BOX 395","MIDDLEBURY","CT ","06762","0395","2037588258","1-Local school district","41.527100","-73.091100","215","Prekindergarten","12th Grade","Connecticut","3978"
"REGIONAL SCHOOL DISTRICT 16","Connecticut","0903538","NEW HAVEN COUNTY","09009","09","5","207 NEW HAVEN RD","PROSPECT","CT ","06712","1629","207 NEW HAVEN ROAD","PROSPECT","CT ","06712","1629","2037586671","1-Local school district","41.476000","-72.969000","216","Prekindergarten","12th Grade","Connecticut","2339"
"REGIONAL SCHOOL DISTRICT 17","Connecticut","0903539","MIDDLESEX COUNTY","09007","09","5","95 LITTLE CITY RD","HIGGANUM","CT ","06441","4323","95 LITTLE CITY ROAD","HIGGANUM","CT ","06441","4323","8603454534","1-Local school district","41.464100","-72.565400","217","Prekindergarten","12th Grade","Connecticut","2269"
"REGIONAL SCHOOL DISTRICT 18","Connecticut","0903540","NEW LONDON COUNTY","09011","09","5","4 DAVIS RD WEST","OLD LYME","CT ","06371","2334","4 DAVIS ROAD WEST","OLD LYME","CT ","06371","2334","8604347238","1-Local school district","41.325000","-72.335900","218","Prekindergarten","12th Grade","Connecticut","1406"
"REGIONAL SCHOOL DISTRICT 19","Connecticut","0900005","TOLLAND COUNTY","09013","09","1","1235 STORRS RD","STORRS","CT ","06268","2287","1235 STORRS ROAD","STORRS","CT ","06268","2287","8604871862","1-Local school district","41.802000","-72.244900","219","9th Grade","12th Grade","Connecticut","1196"
"RIDGEFIELD SCHOOL DISTRICT","Connecticut","0903810","FAIRFIELD COUNTY","09001","09","10","70 PROSPECT ST","RIDGEFIELD","CT ","06877","0629","70 PROSPECT STREET","RIDGEFIELD","CT ","06877","0629","2034312800","1-Local school district","41.283900","-73.494700","118","Prekindergarten","12th Grade","Connecticut","5268"
"ROCKY HILL SCHOOL DISTRICT","Connecticut","0903840","HARTFORD COUNTY","09003","09","4","761 OLD MAIN ST","ROCKY HILL","CT ","06067","0627","761 OLD MAIN STREET","ROCKY HILL","CT ","06067","0627","8602587701","1-Local school district","41.666600","-72.637800","119","Prekindergarten","12th Grade","Connecticut","2419"
"SALEM SCHOOL DISTRICT","Connecticut","0903900","NEW LONDON COUNTY","09011","09","1","200 HARTFORD RD","SALEM","CT ","06420","3804","200 HARTFORD ROAD","SALEM","CT ","06420","3804","8608590267","1-Local school district","41.488200","-72.273200","121","Prekindergarten","8th Grade","Connecticut","430"
"SALISBURY SCHOOL DISTRICT","Connecticut","0903930","LITCHFIELD COUNTY","09005","09","1","246 WARREN TURNPIKE RD","FALLS VILLAGE","CT ","06031","1600","246 WARREN TURNPIKE RO","FALLS VILLAGE","CT ","06031","1600","8604359871","1-Local school district","41.938700","-73.361600","122","Prekindergarten","8th Grade","Connecticut","279"
"SCOTLAND SCHOOL DISTRICT","Connecticut","0903960","WINDHAM COUNTY","09015","09","1","304 PARISH HILL RD","CHAPLIN","CT ","06235","0277","P.O. BOX 277","CHAPLIN","CT ","06235","0277","8604559306","1-Local school district","41.749900","-72.107700","123","Prekindergarten","6th Grade","Connecticut","133"
"SEYMOUR SCHOOL DISTRICT","Connecticut","0903990","NEW HAVEN COUNTY","09009","09","4","98 BANK ST","SEYMOUR","CT ","06483","2892","98 BANK STREET","SEYMOUR","CT ","06483","2892","2038884564","1-Local school district","41.397100","-73.076400","124","Prekindergarten","12th Grade","Connecticut","2296"
"SHARON SCHOOL DISTRICT","Connecticut","0904020","LITCHFIELD COUNTY","09005","09","1","246 WARREN TURNPIKE RD","FALLS VILLAGE","CT ","06031","1600","246 WARREN TURNPIKE RO","FALLS VILLAGE","CT ","06031","1600","8603645153","1-Local school district","41.938700","-73.361600","125","Prekindergarten","8th Grade","Connecticut","177"
"SHELTON SCHOOL DISTRICT","Connecticut","0904050","FAIRFIELD COUNTY","09001","09","8","124 MEADOW ST","SHELTON","CT ","06484","2265","PO BOX 846","SHELTON","CT ","06484","2265","2039241023","1-Local school district","41.321100","-73.116900","126","Prekindergarten","12th Grade","Connecticut","4959"
"SHERMAN SCHOOL DISTRICT","Connecticut","0904080","FAIRFIELD COUNTY","09001","09","1","2 ROUTE 37 EAST","SHERMAN","CT ","06784","1422","2 ROUTE 37 EAST","SHERMAN","CT ","06784","1422","8603553793","1-Local school district","41.578400","-73.495800","127","Prekindergarten","8th Grade","Connecticut","372"
"SIDE BY SIDE COMMUNITY SCHOOL","Connecticut","0900016","FAIRFIELD COUNTY","09001","09","1","10 CHESTNUT ST","SOUTH NORWALK","CT ","06854","","10 CHESTNUT STREET","NORWALK","CT ","06854","","2038570306","7-Charter school agency","41.095900","-73.420300","270","Prekindergarten","8th Grade","Connecticut","235"
"SIMSBURY SCHOOL DISTRICT","Connecticut","0904110","HARTFORD COUNTY","09003","09","7","933 HOPMEADOW ST","SIMSBURY","CT ","06070","1897","933 HOPMEADOW STREET","SIMSBURY","CT ","06070","1897","8606513361","1-Local school district","41.880200","-72.800100","128","Prekindergarten","12th Grade","Connecticut","4348"
"SOMERS SCHOOL DISTRICT","Connecticut","0904140","TOLLAND COUNTY","09013","09","3","NINTH DISTRICT RD","SOMERS","CT ","06071","9609","NINTH DISTRICT ROAD","SOMERS","CT ","06071","9609","8607492270","1-Local school district","41.979800","-72.460900","129","Prekindergarten","12th Grade","Connecticut","1507"
"SOUTH WINDSOR SCHOOL DISTRICT","Connecticut","0904170","HARTFORD COUNTY","09003","09","8","1737 MAIN ST","SOUTH WINDSOR","CT ","06074","1093","1737 MAIN STREET","SOUTH WINDSOR","CT ","06074","1093","8602911205","1-Local school district","41.854600","-72.606100","132","Prekindergarten","12th Grade","Connecticut","4242"
"SOUTHINGTON SCHOOL DISTRICT","Connecticut","0904230","HARTFORD COUNTY","09003","09","11","49 BEECHER ST","SOUTHINGTON","CT ","06489","3097","49 BEECHER STREET","SOUTHINGTON","CT ","06489","3097","8606283202","1-Local school district","41.601200","-72.886400","131","Prekindergarten","12th Grade","Connecticut","6671"
"SPRAGUE SCHOOL DISTRICT","Connecticut","0904260","NEW LONDON COUNTY","09011","09","1","25 SCOTLAND RD","BALTIC","CT ","06330","1109","25 SCOTLAND ROAD","BALTIC","CT ","06330","1109","8608228086","1-Local school district","41.623100","-72.084800","133","Prekindergarten","8th Grade","Connecticut","360"
"STAFFORD SCHOOL DISTRICT","Connecticut","0904290","TOLLAND COUNTY","09013","09","5","263 EAST ST ROUTE 19","STAFFORD SPRINGS","CT ","06076","0147","P.O. BOX 147","STAFFORD SPRINGS","CT ","06076","0147","8606844211","1-Local school district","41.988400","-72.284000","134","Prekindergarten","12th Grade","Connecticut","1627"
"STAMFORD ACADEMY","Connecticut","0900031","FAIRFIELD COUNTY","09001","09","1","229 NORTH ST","STAMFORD","CT ","06092","","229 NORTH STREET","STAMFORD","CT ","06092","","2033246300","7-Charter school agency","41.059200","-73.536400","282","9th Grade","12th Grade","Connecticut","148"
"STAMFORD SCHOOL DISTRICT","Connecticut","0904320","FAIRFIELD COUNTY","09001","09","21","888 WASHINGTON BLVD","STAMFORD","CT ","06901","9310","P.O. BOX 9310","STAMFORD","CT ","06901","9310","2039774543","1-Local school district","41.051500","-73.543100","135","Prekindergarten","12th Grade","Connecticut","15860"
"STERLING SCHOOL DISTRICT","Connecticut","0904350","WINDHAM COUNTY","09015","09","1","1183 PLAINFIELD PK","ONECO","CT ","06373","0159","P.O. BOX 159","ONECO","CT ","06373","0159","8605644219","1-Local school district","41.692400","-71.813800","136","Prekindergarten","8th Grade","Connecticut","479"
"STONINGTON SCHOOL DISTRICT","Connecticut","0904380","NEW LONDON COUNTY","09011","09","8","49 NORTH STONINGTON RD","OLD MYSTIC","CT ","06372","0479","49 NORTH STONINGTON RO","OLD MYSTIC","CT ","06372","0479","8605720506","1-Local school district","41.394800","-71.958400","137","Prekindergarten","12th Grade","Connecticut","2305"
"STRATFORD SCHOOL DISTRICT","Connecticut","0904440","FAIRFIELD COUNTY","09001","09","15","1000 EAST BROADWAY","STRATFORD","CT ","06615","2739","1000 EAST BROADWAY","STRATFORD","CT ","06615","2739","2033854210","1-Local school district","41.192900","-73.129800","138","Prekindergarten","12th Grade","Connecticut","7153"
"SUFFIELD SCHOOL DISTRICT","Connecticut","0904470","HARTFORD COUNTY","09003","09","4","350 MOUNTAIN RD","SUFFIELD","CT ","06078","2078","350 MOUNTAIN ROAD","SUFFIELD","CT ","06078","2078","8606683800","1-Local school district","41.985200","-72.661700","139","Prekindergarten","12th Grade","Connecticut","2412"
"THE BRIDGE ACADEMY DISTRICT","Connecticut","0900015","FAIRFIELD COUNTY","09001","09","1","510 BARNUM AVE","BRIDGEPORT","CT ","06608","","P.O. BOX 2267","BRIDGEPORT","CT ","06608","2408","2033369999","7-Charter school agency","41.187100","-73.179400","269","7th Grade","12th Grade","Connecticut","277"
