"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"SPARTANBURG 02","South Carolina","4503510","SPARTANBURG COUNTY","45083","45","14","3231 OLD FURNACE RD","CHESNEE","SC ","29323","6021","3231 OLD FURNACE ROAD","CHESNEE","SC ","29323","6021","8645780128","1-Local school district","35.055400","-81.935300","4202","Prekindergarten","12th Grade","South Carolina","10076"
"SPARTANBURG 03","South Carolina","4503540","SPARTANBURG COUNTY","45083","45","7","CLIFTON GLENDALE RD","GLENDALE","SC ","29346","0267","P.O. BOX 267","GLENDALE","SC ","29346","0267","8642796000","1-Local school district","34.946100","-81.839000","4203","Prekindergarten","12th Grade","South Carolina","2876"
"SPARTANBURG 04","South Carolina","4503570","SPARTANBURG COUNTY","45083","45","4","118 MCEDCO RD","WOODRUFF","SC ","29388","0669","118 MCEDCO ROAD","WOODRUFF","SC ","29388","0669","8644763186","1-Local school district","34.732500","-82.015400","4204","Prekindergarten","12th Grade","South Carolina","2753"
"SPARTANBURG 05","South Carolina","4503600","SPARTANBURG COUNTY","45083","45","12","100 NORTH DANTZLER RD","DUNCAN","SC ","29334","0307","P.O. BOX 307","DUNCAN","SC ","29334","0307","8649492350","1-Local school district","34.932200","-82.125600","4205","Prekindergarten","12th Grade","South Carolina","7934"
"SPARTANBURG 06","South Carolina","4503630","SPARTANBURG COUNTY","45083","45","14","1390 CAVALIER WAY","ROEBUCK","SC ","29376","2615","1390 CAVALIER WAY","ROEBUCK","SC ","29376","","8645764212","1-Local school district","34.852900","-81.967300","4206","Prekindergarten","12th Grade","South Carolina","11221"
"SPARTANBURG 07","South Carolina","4503660","SPARTANBURG COUNTY","45083","45","12","610 DUPRE DR","SPARTANBURG","SC ","29307","0970","P.O. BOX 970","SPARTANBURG","SC ","29304","0970","8645944405","1-Local school district","34.953700","-81.896400","4207","Prekindergarten","12th Grade","South Carolina","7308"
"SPARTANBURG 80","South Carolina","4503470","SPARTANBURG COUNTY","45083","45","1","201 ZION HILL RD","SPARTANBURG","SC ","29307","2623","201 ZION HILL ROAD","SPARTANBURG","SC ","29307","2623","8645792810","4-Regional education services agency","34.981000","-81.862000","4280","10th Grade","12th Grade","South Carolina","0"
"SPARTANBURG 81","South Carolina","4500010","SPARTANBURG COUNTY","45083","45","1","201 ZION HILL RD","SPARTANBURG","SC ","29307","0248","P.O. BOX 248","MOORE","SC ","29369","0248","8645765020","4-Regional education services agency","34.979500","-81.864100","4281","10th Grade","12th Grade","South Carolina","0"
"SPARTANBURG 82","South Carolina","4500011","SPARTANBURG COUNTY","45083","45","1","5620 HWY 11","INMAN","SC ","29349","8869","5620 HIGHWAY 11","INMAN","SC ","29349","8869","8645922790","4-Regional education services agency","35.124700","-82.021400","4282","9th Grade","12th Grade","South Carolina","0"
"SUMTER 01","South Carolina","4503902","SUMTER COUNTY","45085","45","27","1345 WILSON HALL RD","SUMTER","SC ","29150","","1345 WILSON HALL ROAD","SUMTER","SC ","29150","","8034696900","1-Local school district","33.956800","-80.398300","4301","Prekindergarten","12th Grade","South Carolina","16794"
"UNION 01","South Carolina","4503750","UNION COUNTY","45087","45","9","130 WEST MAIN ST","UNION","SC ","29379","0907","P.O. BOX 907","UNION","SC ","29379","0907","8644291740","1-Local school district","34.715300","-81.624200","4401","Prekindergarten","12th Grade","South Carolina","4192"
"WIL LOU GRAY OPPORTUNITY","South Carolina","4503906","LEXINGTON COUNTY","45063","45","0","3300 WEST CAMPUS RD","WEST COLUMBIA","SC ","29170","","3300 WEST CAMPUS ROAD","WEST COLUMBIA","SC ","29170","","8038966480","8-Other education agency","33.953800","-81.112200","5206","†","†","South Carolina","0"
"WILLIAMSBURG 01","South Carolina","4503780","WILLIAMSBURG COUNTY","45089","45","14","423 SCHOOL ST","KINGSTREE","SC ","29556","1067","P.O. BOX 1067","KINGSTREE","SC ","29556","1067","8433555571","1-Local school district","33.669000","-79.828100","4501","Prekindergarten","12th Grade","South Carolina","4457"
"YORK 01","South Carolina","4503810","YORK COUNTY","45091","45","9","1475 EAST LIBERTY ST","YORK","SC ","29745","0770","P.O. BOX 770","YORK","SC ","29745","0770","8038186337","1-Local school district","34.985700","-81.202400","4601","Prekindergarten","12th Grade","South Carolina","5143"
"YORK 02","South Carolina","4503840","YORK COUNTY","45091","45","9","604 BETHEL ST","CLOVER","SC ","29710","0099","604 BETHEL STREET","CLOVER","SC ","29710","0099","8038108005","1-Local school district","35.109000","-81.215900","4602","Prekindergarten","12th Grade","South Carolina","6867"
"YORK 03","South Carolina","4503870","YORK COUNTY","45091","45","28","660 NORTH ANDERSON ST","ROCK HILL","SC ","29730","0072","P.O. DRAWER 10072","ROCK HILL","SC ","29731","0072","8039811000","1-Local school district","34.953600","-80.996900","4603","Prekindergarten","12th Grade","South Carolina","17617"
"YORK 04","South Carolina","4503900","YORK COUNTY","45091","45","13","2233 DEERFIELD DR","FORT MILL","SC ","29715","0369","2233 DEERFIELD DRIVE","FORT MILL","SC ","29715","0369","8035482527","1-Local school district","35.050500","-80.951200","4604","Prekindergarten","12th Grade","South Carolina","11727"
