"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"MEIGS COUNTY","Tennessee","4702910","MEIGS COUNTY","47121","47","4","345 NORTH MAIN ST","DECATUR","TN ","37322","1039","P. O. BOX 1039","DECATUR","TN ","37322","1039","4233345793","1-Local school district","35.518200","-84.789100","610","Prekindergarten","12th Grade","Tennessee","1809"
"MEMPHIS","Tennessee","4702940","SHELBY COUNTY","47157","47","0","2597 AVERY AV","MEMPHIS","TN ","38112","4818","2597  AVERY  AV","MEMPHIS","TN ","38112","4818","9014165444","7-Charter school agency","35.130800","-89.974900","791","Prekindergarten","12th Grade","Tennessee","†"
"MILAN","Tennessee","4702970","GIBSON COUNTY","47053","47","3","1165 SOUTH MAIN ST","MILAN","TN ","38358","0528","1165 SOUTH MAIN ST","MILAN","TN ","38358","0528","7316860844","1-Local school district","35.919000","-88.758200","272","Prekindergarten","12th Grade","Tennessee","2117"
"MONROE COUNTY","Tennessee","4703000","MONROE COUNTY","47123","47","13","205 OAK GROVE RD","MADISONVILLE","TN ","37354","5930","205  OAK  GROVE RD","MADISONVILLE","TN ","37354","5930","4234422373","1-Local school district","35.534600","-84.355000","620","Prekindergarten","12th Grade","Tennessee","5534"
"MONTGOMERY COUNTY","Tennessee","4703030","MONTGOMERY COUNTY","47125","47","38","621 GRACEY AV","CLARKSVILLE","TN ","37040","","621  GRACEY  AV","CLARKSVILLE","TN ","37040","","9316485600","1-Local school district","36.520900","-87.345600","630","Prekindergarten","12th Grade","Tennessee","31271"
"MOORE COUNTY","Tennessee","4703060","MOORE COUNTY","47127","47","2","241 MAIN ST","LYNCHBURG","TN ","37352","0219","P O BOX 219","LYNCHBURG","TN ","37352","0219","9317597303","1-Local school district","35.282100","-86.374100","640","Kindergarten","12th Grade","Tennessee","973"
"MORGAN COUNTY","Tennessee","4703090","MORGAN COUNTY","47129","47","8","136 FLAT FORK RD","WARTBURG","TN ","37887","0348","136 FLAT FORK RD","WARTBURG","TN ","37887","0348","4233466214","1-Local school district","36.099400","-84.551700","650","Prekindergarten","12th Grade","Tennessee","3250"
"MURFREESBORO","Tennessee","4703150","RUTHERFORD COUNTY","47149","47","12","2552 SOUTH CHURCH ST","MURFREESBORO","TN ","37127","6342","2552 SOUTH CHURCH ST","MURFREESBORO","TN ","37127","6342","6158932313","1-Local school district","35.803600","-86.398000","751","Prekindergarten","6th Grade","Tennessee","7156"
"NEWPORT","Tennessee","4703210","COCKE COUNTY","47029","47","1","301 COLLEGE ST","NEWPORT","TN ","37821","3699","301 COLLEGE ST","NEWPORT","TN ","37821","3699","4236250686","1-Local school district","35.963000","-83.186900","151","Prekindergarten","8th Grade","Tennessee","784"
"OAK RIDGE","Tennessee","4703240","ANDERSON COUNTY","47001","47","8","304 NEW YORK AV","OAK RIDGE","TN ","37831","3221","P. O. BOX 6588","OAK RIDGE","TN ","37831","3221","8654259001","1-Local school district","36.026500","-84.250600","012","Prekindergarten","12th Grade","Tennessee","4519"
"OBION COUNTY","Tennessee","4703270","OBION COUNTY","47131","47","7","316 SOUTH THIRD ST","UNION CITY","TN ","38261","3724","316 SOUTH THIRD ST","UNION CITY","TN ","38261","3724","7318859743","1-Local school district","36.424400","-89.059200","660","Prekindergarten","12th Grade","Tennessee","3688"
"ONEIDA","Tennessee","4703300","SCOTT COUNTY","47151","47","3","195 NORTH BANK","ONEIDA","TN ","37841","4819","P O BOX 4819","ONEIDA","TN ","37841","4819","4235698912","1-Local school district","36.503400","-84.510900","761","Prekindergarten","12th Grade","Tennessee","1296"
"OVERTON COUNTY","Tennessee","4703330","OVERTON COUNTY","47133","47","9","302 ZACHARY ST","LIVINGSTON","TN ","38570","","302 ZACHARY ST","LIVINGSTON","TN ","38570","","9318231287","1-Local school district","36.387200","-85.319600","670","Prekindergarten","12th Grade","Tennessee","3384"
"PARIS","Tennessee","4703360","HENRY COUNTY","47079","47","3","1219 HWY 641 SOUTH","PARIS","TN ","38242","3420","1219 HWY 641 S","PARIS","TN ","38242","3420","7316429322","1-Local school district","36.281700","-88.294600","401","Kindergarten","8th Grade","Tennessee","1767"
"PERRY COUNTY","Tennessee","4703390","PERRY COUNTY","47135","47","4","857 SQUIRREL HOLLOW DR","LINDEN","TN ","37096","","857 SQUIRREL HOLLOW DR","LINDEN","TN ","37096","","9315892102","1-Local school district","35.608700","-87.837500","680","Prekindergarten","12th Grade","Tennessee","1154"
"PICKETT COUNTY","Tennessee","4703420","PICKETT COUNTY","47137","47","2","141 SKYLINE DR","BYRDSTOWN","TN ","38549","2315","141 SKYLINE DR","BYRDSTOWN","TN ","38549","2315","9318643123","1-Local school district","36.576100","-85.133600","690","Prekindergarten","12th Grade","Tennessee","784"
"POLK COUNTY","Tennessee","4703450","POLK COUNTY","47139","47","6","131 STEPHENS ST","BENTON","TN ","37307","1001","P. O. BOX 665","BENTON","TN ","37307","1001","4232990471","1-Local school district","35.177800","-84.654100","700","Prekindergarten","12th Grade","Tennessee","2633"
"PUTNAM COUNTY","Tennessee","4703480","PUTNAM COUNTY","47141","47","21","1400 EAST SPRING ST","COOKEVILLE","TN ","38506","4313","1400 EAST SPRING ST","COOKEVILLE","TN ","38506","4313","9315269777","1-Local school district","36.152000","-85.471500","710","Prekindergarten","12th Grade","Tennessee","11141"
"RHEA COUNTY","Tennessee","4703510","RHEA COUNTY","47143","47","7","305 CALIFORNIA AV","DAYTON","TN ","37321","1409","305  CALIFORNIA  AV","DAYTON","TN ","37321","1409","4237757813","1-Local school district","35.490100","-85.022600","720","Prekindergarten","12th Grade","Tennessee","4463"
"RICHARD CITY","Tennessee","4703540","MARION COUNTY","47115","47","1","1620 HAMILTON AV","SOUTH PITTSBURG","TN ","37380","1645","1620  HAMILTON  AV","SOUTH PITTSBURG","TN ","37380","1645","4238377282","1-Local school district","34.995900","-85.720700","581","Prekindergarten","12th Grade","Tennessee","306"
"ROANE COUNTY","Tennessee","4703590","ROANE COUNTY","47145","47","17","105 BLUFF RD","KINGSTON","TN ","37763","7209","105  BLUFF  RD","KINGSTON","TN ","37763","7209","8653765592","1-Local school district","35.889500","-84.531100","730","Prekindergarten","12th Grade","Tennessee","7090"
"ROBERTSON COUNTY","Tennessee","4703600","ROBERTSON COUNTY","47147","47","20","2121 WOODLAND ST","SPRINGFIELD","TN ","37172","3736","2121  WOODLAND  ST","SPRINGFIELD","TN ","37172","3736","6153845588","1-Local school district","36.493000","-86.884800","740","Prekindergarten","12th Grade","Tennessee","11423"
"ROGERSVILLE","Tennessee","4703660","HAWKINS COUNTY","47073","47","1","116 BROADWAY","ROGERSVILLE","TN ","37857","3299","116 BROADWAY","ROGERSVILLE","TN ","37857","3299","4232727651","1-Local school district","36.403100","-83.005600","371","Prekindergarten","8th Grade","Tennessee","678"
"RUTHERFORD COUNTY","Tennessee","4703690","RUTHERFORD COUNTY","47149","47","47","2240 SOUTHPARK BL","MURFREESBORO","TN ","37128","","2240 SOUTHPARK BL","MURFREESBORO","TN ","37128","","6158935812","1-Local school district","35.812900","-86.401700","750","Prekindergarten","12th Grade","Tennessee","41495"
"SCOTT COUNTY","Tennessee","4703720","SCOTT COUNTY","47151","47","7","208 COURT ST","HUNTSVILLE","TN ","37756","0037","P O BOX 37","HUNTSVILLE","TN ","37756","0037","4236632159","1-Local school district","36.410400","-84.490600","760","Prekindergarten","12th Grade","Tennessee","3097"
"SEQUATCHIE COUNTY","Tennessee","4703750","SEQUATCHIE COUNTY","47153","47","3","878 CORDELL DR","DUNLAP","TN ","37327","0488","P O BOX 488","DUNLAP","TN ","37327","0488","4239493617","1-Local school district","35.355700","-85.403400","770","Prekindergarten","12th Grade","Tennessee","2343"
"SEVIER COUNTY","Tennessee","4703780","SEVIER COUNTY","47155","47","29","226 CEDAR ST","SEVIERVILLE","TN ","37862","3803","226  CEDAR  ST","SEVIERVILLE","TN ","37862","3803","8654534671","1-Local school district","35.865500","-83.562300","780","Prekindergarten","12th Grade","Tennessee","14571"
"SHELBY CO","Tennessee","4700148","SHELBY COUNTY","47157","47","290","160 SOUTH HOLLYWOOD","MEMPHIS","TN ","38112","","160  S  HOLLYWOOD","MEMPHIS","TN ","38112","","9013212500","1-Local school district","35.128900","-89.973200","792","Prekindergarten","12th Grade","Tennessee","149832"
"SHELBY COUNTY","Tennessee","4703810","SHELBY COUNTY","47157","47","0","160 SOUTH HOLLYWOOD ST","MEMPHIS","TN ","38112","","160  S  HOLLYWOOD","MEMPHIS","TN ","38112","4801","9013212500","1-Local school district","35.128500","-89.976300","790","Prekindergarten","12th Grade","Tennessee","†"
"SMITH COUNTY","Tennessee","4703870","SMITH COUNTY","47159","47","9","126 SOUTH C M SOUTH LN","CARTHAGE","TN ","37030","1879","126 S C M S LANE","CARTHAGE","TN ","37030","1879","6157352321","1-Local school district","36.235300","-85.943400","800","Prekindergarten","12th Grade","Tennessee","3211"
"SOUTH CARROLL","Tennessee","4703900","CARROLL COUNTY","47017","47","1","145 CLARKSBURG RD","CLARKSBURG","TN ","38324","0219","145 CLARKSBURG RD","CLARKSBURG","TN ","38324","0219","7319863165","1-Local school district","35.872000","-88.390000","095","Prekindergarten","12th Grade","Tennessee","400"
"STEWART COUNTY","Tennessee","4703960","STEWART COUNTY","47161","47","6","1031 SPRING ST","DOVER","TN ","37058","0433","P O  BOX 433","DOVER","TN ","37058","0433","9312325176","1-Local school district","36.480300","-87.821200","810","Prekindergarten","12th Grade","Tennessee","2157"
"SULLIVAN COUNTY","Tennessee","4703990","SULLIVAN COUNTY","47163","47","23","154 BLOUNTVILLE BYPASS","BLOUNTVILLE","TN ","37617","0306","P. O. BOX 306","BLOUNTVILLE","TN ","37617","0306","4233541000","1-Local school district","36.535700","-82.321800","820","Prekindergarten","12th Grade","Tennessee","10657"
"SUMNER COUNTY","Tennessee","4704020","SUMNER COUNTY","47165","47","46","695 EAST MAIN ST","GALLATIN","TN ","37066","2472","695 EAST MAIN ST","GALLATIN","TN ","37066","2472","6154515200","1-Local school district","36.394600","-86.432200","830","Prekindergarten","12th Grade","Tennessee","28715"
"SWEETWATER","Tennessee","4704050","MONROE COUNTY","47123","47","4","203 MONROE ST","SWEETWATER","TN ","37874","0231","P. O. BOX 231","SWEETWATER","TN ","37874","0231","4233377051","1-Local school district","35.599500","-84.464400","621","Prekindergarten","8th Grade","Tennessee","1625"
"TIPTON COUNTY","Tennessee","4704080","TIPTON COUNTY","47167","47","14","1580 HWY 51 SOUTH","COVINGTON","TN ","38019","0486","1580 HIGHWAY 51 SOUTH","COVINGTON","TN ","38019","0486","9014767148","1-Local school district","35.546100","-89.660700","840","Prekindergarten","12th Grade","Tennessee","11587"
"TN SCHOOL FOR THE BLIND","Tennessee","4700145","DAVIDSON COUNTY","47037","47","1","115 STEWARTS FERRY PK","NASHVILLE","TN ","37214","","115 STEWARTS FERRY PIKE","NASHVILLE","TN ","37214","","6152317300","1-Local school district","36.167600","-86.653800","963","Prekindergarten","12th Grade","Tennessee","144"
"TN SCHOOL FOR THE DEAF","Tennessee","4700146","KNOX COUNTY","47093","47","3","2725 ISLAND HOME BLVD","KNOXVILLE","TN ","37920","","2725 ISLAND HOME BLVD","KNOXVILLE","TN ","37920","","8655792500","1-Local school district","35.958000","-83.877700","964","Kindergarten","12th Grade","Tennessee","159"
"TRENTON","Tennessee","4704100","GIBSON COUNTY","47053","47","3","201 WEST 10TH ST","TRENTON","TN ","38382","2706","201  W  10TH ST","TRENTON","TN ","38382","2706","7318551191","1-Local school district","35.968600","-88.939200","273","Prekindergarten","12th Grade","Tennessee","1433"
"TROUSDALE COUNTY","Tennessee","4704170","TROUSDALE COUNTY","47169","47","3","103 LOCK SIX RD","HARTSVILLE","TN ","37074","2019","103 LOCK SIX RD","HARTSVILLE","TN ","37074","2019","6153742193","1-Local school district","36.386400","-86.139500","850","Prekindergarten","12th Grade","Tennessee","1262"
"TULLAHOMA","Tennessee","4704200","COFFEE COUNTY","47031","47","7","510 SOUTH JACKSON ST","TULLAHOMA","TN ","37388","3468","510  S  JACKSON ST","TULLAHOMA","TN ","37388","3468","9314542600","1-Local school district","35.356800","-86.207000","162","Prekindergarten","12th Grade","Tennessee","3515"
"UNICOI COUNTY","Tennessee","4704230","UNICOI COUNTY","47171","47","8","100 NOLICHUCKY AV","ERWIN","TN ","37650","1310","100 NOLICHUCKY AV","ERWIN","TN ","37650","1310","4237431600","1-Local school district","36.146200","-82.416300","860","Prekindergarten","12th Grade","Tennessee","2569"
"UNION CITY","Tennessee","4704260","OBION COUNTY","47131","47","3","408 SOUTH DEPOT ST","UNION CITY","TN ","38261","","P. O. BOX 749","UNION CITY","TN ","38261","","7318853922","1-Local school district","36.421900","-89.057000","661","Prekindergarten","12th Grade","Tennessee","1510"
"UNION COUNTY","Tennessee","4704290","UNION COUNTY","47173","47","10","3006 MAYNARDVILLE HW","MAYNARDVILLE","TN ","37807","0010","P. O. BOX 10","MAYNARDVILLE","TN ","37807","0010","8659925466","1-Local school district","36.233000","-83.833700","870","Prekindergarten","12th Grade","Tennessee","5847"
"VAN BUREN COUNTY","Tennessee","4704320","VAN BUREN COUNTY","47175","47","2","293 SPARTA ST","SPENCER","TN ","38585","3002","P O  BOX 98","SPENCER","TN ","38585","3002","9319462242","1-Local school district","35.751400","-85.466100","880","Prekindergarten","12th Grade","Tennessee","771"
"WARREN COUNTY","Tennessee","4704350","WARREN COUNTY","47177","47","11","2548 MORRISON ST","MCMINNVILLE","TN ","37110","3617","2548 MORRISON ST","MCMINNVILLE","TN ","37110","3617","9316684022","1-Local school district","35.652700","-85.809100","890","Prekindergarten","12th Grade","Tennessee","6593"
"WASHINGTON COUNTY","Tennessee","4704380","WASHINGTON COUNTY","47179","47","16","405 WEST COLLEGE ST","JONESBOROUGH","TN ","37659","1009","405  W  COLLEGE ST","JONESBOROUGH","TN ","37659","1009","4237531100","1-Local school district","36.293500","-82.479200","900","Prekindergarten","12th Grade","Tennessee","8991"
"WAYNE COUNTY","Tennessee","4704440","WAYNE COUNTY","47181","47","8","419 SOUTH MAIN ST","WAYNESBORO","TN ","38485","0658","P. O. BOX 658","WAYNESBORO","TN ","38485","0658","9317223548","1-Local school district","35.313400","-87.763100","910","Prekindergarten","12th Grade","Tennessee","2468"
"WEAKLEY COUNTY","Tennessee","4704470","WEAKLEY COUNTY","47183","47","11","8319 HWY 22","DRESDEN","TN ","38225","","8319  HWY  22 SUITE A","DRESDEN","TN ","38225","","7313642247","1-Local school district","36.275900","-88.699400","920","Prekindergarten","12th Grade","Tennessee","4536"
"WEST CARROLL SP DIST","Tennessee","4704490","CARROLL COUNTY","47017","47","3","1415 HWY 77","ATWOOD","TN ","38220","","P. O. BOX 279","TREZEVANT","TN ","38258","","7316624200","1-Local school district","35.975000","-88.644100","097","Prekindergarten","12th Grade","Tennessee","998"
"WEST TENN SCHOOL FOR DEAF","Tennessee","4700143","MADISON COUNTY","47113","47","1","1838 NORTH PW","JACKSON","TN ","38301","","701 NORTH MAIN ST","JACKSON","TN ","38301","","7314235705","1-Local school district","35.648300","-88.786500","960","Prekindergarten","6th Grade","Tennessee","50"
"WHITE COUNTY","Tennessee","4704500","WHITE COUNTY","47185","47","9","136 BAKER ST","SPARTA","TN ","38583","1700","136 BAKER ST","SPARTA","TN ","38583","1700","9318362229","1-Local school district","35.928200","-85.454400","930","Prekindergarten","12th Grade","Tennessee","4093"
"WILLIAMSON COUNTY","Tennessee","4704530","WILLIAMSON COUNTY","47187","47","41","1320 WEST MAIN","FRANKLIN","TN ","37064","3736","1320  W  MAIN, SUITE 202","FRANKLIN","TN ","37064","3736","6154724003","1-Local school district","35.915000","-86.883700","940","Prekindergarten","12th Grade","Tennessee","34350"
"WILSON COUNTY","Tennessee","4704550","WILSON COUNTY","47189","47","21","351 STUMPY LA","LEBANON","TN ","37090","","351  STUMPY  LA","LEBANON","TN ","37090","","6154443282","1-Local school district","36.167000","-86.306800","950","Prekindergarten","12th Grade","Tennessee","16753"
