"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"HANOVER CO PBLC SCHS","Virginia","5101830","HANOVER COUNTY","51085","51","26","200 BERKLEY ST","ASHLAND","VA ","23005","1399","200 BERKLEY ST","ASHLAND","VA ","23005","1399","8043654500","1-Local school district","37.768300","-77.474900","042","Prekindergarten","12th Grade","Virginia","18264"
"HARRISONBURG CITY PBLC SCHS","Virginia","5101860","HARRISONBURG CITY","51660","51","8","ONE COURT SQUARE","HARRISONBURG","VA ","22801","3606","ONE COURT SQUARE","HARRISONBURG","VA ","22801","3606","5404349916","1-Local school district","38.446200","-78.869400","113","Prekindergarten","12th Grade","Virginia","5390"
"HENRICO CO PBLC SCHS","Virginia","5101890","HENRICO COUNTY","51087","51","81","3820 NINE MILE RD","HENRICO","VA ","23223","0420","3820 NINE MILE RD.","HENRICO","VA ","23223","0420","8046523717","1-Local school district","37.541600","-77.382300","043","Prekindergarten","12th Grade","Virginia","50569"
"HENRY CO PBLC SCHS","Virginia","5101920","HENRY COUNTY","51089","51","14","3300 KINGS MOUNTAIN RD","COLLINSVILLE","VA ","24078","8958","PO BOX 8958","COLLINSVILLE","VA ","24078","8958","2766344700","1-Local school district","36.741900","-79.895800","044","Prekindergarten","12th Grade","Virginia","7387"
"HENRY CO/MARTINSVILLE REG PGM","Virginia","5100031","HENRY COUNTY","51089","51","1","3300 KINGS MOUNTAIN RD","COLLINSVILLE","VA ","24078","8958","PO BOX 8958","COLLINSVILLE","VA ","24078","8958","5406344710","4-Regional education services agency","36.741900","-79.895800","292","†","†","Virginia","†"
"HIGHLAND CO PBLC SCHS","Virginia","5101950","HIGHLAND COUNTY","51091","51","2","240 MYERS/MOON RD","MONTEREY","VA ","24465","0250","P.O. BOX 250","MONTEREY","VA ","24465","0250","5404686300","1-Local school district","38.407200","-79.579200","045","Prekindergarten","12th Grade","Virginia","209"
"HOPEWELL CITY PBLC SCHS","Virginia","5101980","HOPEWELL CITY","51670","51","8","103 NORTH 12TH AVE","HOPEWELL","VA ","23860","3758","103 N. 12TH AVENUE","HOPEWELL","VA ","23860","3758","8045416400","1-Local school district","37.300600","-77.296800","114","Prekindergarten","12th Grade","Virginia","4330"
"ISLE OF WIGHT CO PBLC SCHS","Virginia","5102010","ISLE OF WIGHT COUNTY","51093","51","9","820 WEST MAIN ST","SMITHFIELD","VA ","23430","1034","820 WEST MAIN STREET","SMITHFIELD","VA ","23430","1034","7573578841","1-Local school district","36.974600","-76.648400","046","Prekindergarten","12th Grade","Virginia","5507"
"JACKSON RIVER GOVERNOR'S SCHOOL","Virginia","5100063","ALLEGHANY COUNTY","51005","51","1","DS LANCASTER COMMUNITY COLLEGE","CLIFTON FORGE","VA ","24422","","DS LANCASTER COMMUNITY COLLEGE","CLIFTON FORGE","VA ","24422","","5408632800","4-Regional education services agency","37.811900","-79.852000","274","†","†","Virginia","†"
"JACKSON RIVER TECH CTR","Virginia","5100004","ALLEGHANY COUNTY","51005","51","1","105 EAST COUNTRY CLUB LN","COVINGTON","VA ","24426","6303","105 E COUNTRY CLUB LN","COVINGTON","VA ","24426","6303","5408621308","4-Regional education services agency","37.789600","-79.909100","302","†","†","Virginia","†"
"JAMES CITY COUNTY","Virginia","5100036","WILLIAMSBURG CITY","51830","51","0","117 IRONBOUND RD","WILLIAMSBURG","VA ","23185","8783","PO BOX 8783","WILLIAMSBURG","VA ","23187","8783","7572536777","2-Local school district component of supervisory union","37.291300","-76.727300","047","†","†","Virginia","†"
"KING AND QUEEN CO PBLC SCHS","Virginia","5102070","KING AND QUEEN COUNTY","51097","51","3","242 ALLENS CIRCLE ROUTE 681","KING AND QUEEN C H","VA ","23085","0097","P. O. BOX 97","KING AND QUEEN C H","VA ","23085","0097","8047855981","1-Local school district","37.669500","-76.877500","049","Prekindergarten","12th Grade","Virginia","824"
"KING GEO CO PBLC SCHS","Virginia","5102100","KING GEORGE COUNTY","51099","51","5","9100 ST ANTHONY'S RD","KING GEORGE","VA ","22485","0021","P.O. BOX 1239","KING GEORGE","VA ","22485","0021","5407755833","1-Local school district","38.269600","-77.190800","048","Prekindergarten","12th Grade","Virginia","4326"
"KING WILLIAM CO PBLC SCHS","Virginia","5102120","KING WILLIAM COUNTY","51101","51","4","18548 KING WILLIAM RD","KING WILLIAM","VA ","23086","0185","PO BOX 185","KING WILLIAM","VA ","23086","0185","8047693434","1-Local school district","37.695400","-77.034700","050","Prekindergarten","12th Grade","Virginia","2246"
"KINGS DAUGHTERS","Virginia","5100038","NORFOLK CITY","51710","51","1","601 CHILDRENS LN","NORFOLK","VA ","23507","","601 CHILDRENS LN.","NORFOLK","VA ","23507","","7576687061","5-State-operated institution","36.861900","-76.301900","564","Prekindergarten","12th Grade","Virginia","0"
"LANCASTER CO PBLC SCHS","Virginia","5102160","LANCASTER COUNTY","51103","51","3","2330 IRVINGTON RD","WEEMS","VA ","22576","2000","P.O. BOX 2000","KILMARNOCK","VA ","22482","2000","8044353183","1-Local school district","37.690700","-76.413400","051","Prekindergarten","12th Grade","Virginia","1257"
"LAUREL REGIONAL","Virginia","5100024","LYNCHBURG CITY","51680","51","1","401 MONTICELLO AVE","LYNCHBURG","VA ","24501","1052","401 MONTICELLO AVENUE","LYNCHBURG","VA ","24501","1052","4345223716","4-Regional education services agency","37.404200","-79.179000","282","†","†","Virginia","†"
"LEE CO PBLC SCHS","Virginia","5102190","LEE COUNTY","51105","51","11","153 SCHOOL BOARD PLACE","JONESVILLE","VA ","24263","1201","153 SCHOOL BOARD PLACE","JONESVILLE","VA ","24263","1201","2763462107","1-Local school district","36.690500","-83.112400","052","Prekindergarten","12th Grade","Virginia","3401"
"LEXINGTON CITY PBLC SCHS","Virginia","5102220","LEXINGTON CITY","51678","51","2","300 DIAMOND ST","LEXINGTON","VA ","24450","1937","300 DIAMOND ST","LEXINGTON","VA ","24450","1937","5404637146","1-Local school district","37.786400","-79.435000","137","Prekindergarten","8th Grade","Virginia","519"
"LOUDOUN CO PBLC SCHS","Virginia","5102250","LOUDOUN COUNTY","51107","51","85","21000 EDUCATION COURT","ASHBURN","VA ","20148","","21000 EDUCATION COURT","ASHBURN","VA ","20148","","5712521000","1-Local school district","39.033400","-77.517400","053","Prekindergarten","12th Grade","Virginia","70759"
"LOUISA CO PBLC SCHS","Virginia","5102280","LOUISA COUNTY","51109","51","6","953 DAVIS HWY","MINERAL","VA ","23117","0007","953 DAVIS HWY","MINERAL","VA ","23117","0007","5408945115","1-Local school district","38.021000","-77.922700","054","Prekindergarten","12th Grade","Virginia","4794"
"LUNENBURG CO PBLC SCHS","Virginia","5102310","LUNENBURG COUNTY","51111","51","4","1009 MAIN ST","KENBRIDGE","VA ","23944","0710","P. O. BOX 710","KENBRIDGE","VA ","23944","0710","4346762467","1-Local school district","36.966700","-78.155800","055","Prekindergarten","12th Grade","Virginia","1574"
"LYNCHBURG CITY PBLC SCHS","Virginia","5102340","LYNCHBURG CITY","51680","51","17","915 COURT ST","LYNCHBURG","VA ","24504","","P. O. BOX 2497","LYNCHBURG","VA ","24505","1599","4345155000","1-Local school district","37.413200","-79.143600","115","Prekindergarten","12th Grade","Virginia","8583"
"LYNCHBURG CITY SECONDARY ALTERNATIVE","Virginia","5100072","LYNCHBURG CITY","51680","51","1","12001208 POLK ST","LYNCHBURG","VA ","24504","","1200-1208 POLK STREET","LYNCHBURG","VA ","24504","","4345223742","4-Regional education services agency","37.407900","-79.147400","401","†","†","Virginia","†"
"MADISON CO PBLC SCHS","Virginia","5102370","MADISON COUNTY","51113","51","4","60 SCHOOL BOARD COURT","MADISON","VA ","22727","0647","60 SCHOOL BOARD COURT","MADISON","VA ","22727","0647","5409485395","1-Local school district","38.370500","-78.263500","056","Prekindergarten","12th Grade","Virginia","1879"
"MAGGIE L. WALKER GOV SCH","Virginia","5100061","RICHMOND CITY","51760","51","1","1000 NORTH LOMBARDY ST","RICHMOND","VA ","23220","","1000 N. LOMBARDY ST.","RICHMOND","VA ","23220","","8043546800","4-Regional education services agency","37.558300","-77.453400","271","†","†","Virginia","†"
"MANASSAS CITY PBLC SCHS","Virginia","5102360","MANASSAS CITY","51683","51","9","9000 TUDOR LN","MANASSAS","VA ","20110","5700","9000 TUDOR LANE","MANASSAS","VA ","20110","5700","5713776000","1-Local school district","38.749100","-77.468800","143","Prekindergarten","12th Grade","Virginia","7242"
"MANASSAS PARK CITY PBLC SCHS","Virginia","5102390","MANASSAS PARK CITY","51685","51","4","ONE PARK CENTER CT","MANASSAS PARK","VA ","20111","2395","ONE PARK CENTER CT STE A","MANASSAS PARK","VA ","20111","2395","7033358850","1-Local school district","38.766900","-77.441200","144","Prekindergarten","12th Grade","Virginia","3216"
"MARTINSVILLE CITY PBLC SCHS","Virginia","5102400","MARTINSVILLE CITY","51690","51","5","746 INDIAN TRAIL","MARTINSVILLE","VA ","24112","5548","PO BOX 5548","MARTINSVILLE","VA ","24115","5548","2764035820","1-Local school district","36.675200","-79.852100","116","Prekindergarten","12th Grade","Virginia","2259"
"MASSANUTTEN GOVERNOR'S SCH","Virginia","5100109","SHENANDOAH COUNTY","51171","51","1","6375 SOUTH MAIN ST","MT. JACKSON","VA ","22842","","6375 SOUTH MAIN STREET","MT. JACKSON","VA ","22842","","5404773226","4-Regional education services agency","38.735100","-78.647100","275","†","†","Virginia","†"
"MASSANUTTEN TECH CTR","Virginia","5100006","HARRISONBURG CITY","51660","51","1","325 PLEASANT VALLEY RD","HARRISONBURG","VA ","22801","9756","325 PLEASANT VALLEY RD","HARRISONBURG","VA ","22801","9756","5404345961","4-Regional education services agency","38.401200","-78.901900","304","†","†","Virginia","†"
"MATHEWS CO PBLC SCHS","Virginia","5102430","MATHEWS COUNTY","51115","51","3","RT 611 63 CHURCH ST","MATHEWS","VA ","23109","0369","PO BOX 369","MATHEWS","VA ","23109","0369","8047253909","1-Local school district","37.434700","-76.320900","057","Prekindergarten","12th Grade","Virginia","1158"
"MCV/VA TREATMENT CTR","Virginia","5100055","RICHMOND CITY","51760","51","1","515 NORTH 10TH ST","RICHMOND","VA ","23219","0489","PO BOX 980489","RICHMOND","VA ","23298","0489","8047862676","5-State-operated institution","37.542500","-77.430100","948","Prekindergarten","12th Grade","Virginia","0"
"MECKLENBURG CO PBLC SCHS","Virginia","5102460","MECKLENBURG COUNTY","51117","51","9","175 MAYFIELD DR","BOYDTON","VA ","23917","0190","P.O. BOX 190","BOYDTON","VA ","23917","0190","4347386111","1-Local school district","36.663900","-78.413100","058","Prekindergarten","12th Grade","Virginia","4634"
"MEDICAL COLLEGE OF VA","Virginia","5100040","RICHMOND CITY","51760","51","1","600 EAST BROAD ST","RICHMOND","VA ","23298","0484","PO BOX 980484","RICHMOND","VA ","23298","0484","8047860426","5-State-operated institution","37.542200","-77.436100","873","Prekindergarten","12th Grade","Virginia","0"
"METRO RICHMOND ALTERNATIVE ED","Virginia","5100087","RICHMOND CITY","51760","51","1","301 NORTH NINTH ST","RICHMOND","VA ","23219","","C/O RICHMOND CITY PUBLIC SCHLS","RICHMOND","VA ","23219","","8047807810","4-Regional education services agency","37.541000","-77.433200","412","†","†","Virginia","†"
"MID PENINSULA REG SPEC ED CTR","Virginia","5100015","GLOUCESTER COUNTY","51073","51","1","6489 MAIN ST","GLOUCESTER","VA ","23061","5166","GLOUCESTER CO. PUBLIC SCHOOLS","GLOUCESTER","VA ","23061","5166","8046937944","4-Regional education services agency","37.415500","-76.530100","281","†","†","Virginia","†"
"MIDDLESEX CO PBLC SCHS","Virginia","5102490","MIDDLESEX COUNTY","51119","51","3","COOKS CORNER OFFICE COMPLEX","SALUDA","VA ","23149","0205","P.O. BOX 205","SALUDA","VA ","23149","0205","8047582277","1-Local school district","37.609900","-76.570200","059","Prekindergarten","12th Grade","Virginia","1219"
"MONTGOMERY CO PBLC SCHS","Virginia","5102520","MONTGOMERY COUNTY","51121","51","20","750 IMPERIAL ST","CHRISTIANSBURG","VA ","24073","3098","750 IMPERIAL ST.","CHRISTIANSBURG","VA ","24073","3098","5403825100","1-Local school district","37.130500","-80.392400","060","Prekindergarten","12th Grade","Virginia","9723"
"MOUNTAIN VISTA GOVERNOR'S SCH","Virginia","5100107","FAUQUIER COUNTY","51061","51","1","6480 COLLEGE ST","WARRENTON","VA ","20187","","6480 COLLEGE STREET","WARRENTON","VA ","20187","","5403476237","4-Regional education services agency","38.681700","-77.783500","277","†","†","Virginia","†"
"N VIRGINIA REG SPEC ED PGM","Virginia","5100026","PRINCE WILLIAM COUNTY","51153","51","1","14715 BRISTOW RD","MANASSAS","VA ","20112","","PO BOX 389","MANASSAS","VA ","22108","0389","7037917295","4-Regional education services agency","38.635700","-77.437400","290","†","†","Virginia","†"
"N. VA. TRN CT","Virginia","5100051","FAIRFAX COUNTY","51059","51","1","9901 BRADDOCK RD","FAIRFAX","VA ","22032","1941","9901 BRADDOCK RD.","FAIRFAX","VA ","22032","1941","7033234021","5-State-operated institution","38.824100","-77.288900","942","Prekindergarten","12th Grade","Virginia","0"
"NELSON CO PBLC SCHS","Virginia","5102580","NELSON COUNTY","51125","51","4","84 COURTHOUSE SQUARE","LOVINGSTON","VA ","22949","0276","PO BOX 276","LOVINGSTON","VA ","22949","0276","4342637100","1-Local school district","37.759900","-78.869100","062","Prekindergarten","12th Grade","Virginia","1971"
"NEW DOMINION ALT. CTR./PRINCE WILLIAM CO.","Virginia","5100092","MANASSAS PARK CITY","51685","51","1","C/O PR WILLIAM CO PUB SCHL","MANASSAS","VA ","20111","","C/O PR WILLIAM CO PUB SCHLS","MANASSAS","VA ","20111","","7033619808","4-Regional education services agency","38.766200","-77.445300","416","†","†","Virginia","†"
"NEW HORIZONS CAREER & TECH CTR","Virginia","5100009","HAMPTON CITY","51650","51","2","520 BUTLER FARM RD","HAMPTON","VA ","23666","","520 BUTLER FARM ROAD","HAMPTON","VA ","23666","","7577661100","4-Regional education services agency","37.064000","-76.411400","307","†","†","Virginia","†"
"NEW HORIZONS GOV SCHOOL","Virginia","5102177","HAMPTON CITY","51650","51","1","520 BUTLER FARM RD","HAMPTON","VA ","23666","1500","520 BUTLER FARM RD","HAMPTON","VA ","23666","1500","7577661100","4-Regional education services agency","37.064000","-76.411400","264","†","†","Virginia","†"
"NEW HORIZONS REGIONAL EDUC CTR-SPEC ED","Virginia","5100017","HAMPTON CITY","51650","51","2","520 BUTLER FARM RD","HAMPTON","VA ","23666","","520 BUTLER FARM RD.","HAMPTON","VA ","23666","","7577660000","4-Regional education services agency","37.061800","-76.410600","285","†","†","Virginia","†"
"NEW KENT CO PBLC SCHS","Virginia","5102610","NEW KENT COUNTY","51127","51","4","12003 NEW KENT HWY","NEW KENT","VA ","23124","0110","PO BOX 110","NEW KENT","VA ","23124","0110","8049669650","1-Local school district","37.517200","-76.980000","063","Prekindergarten","12th Grade","Virginia","2977"
"NEWPORT NEWS CITY PBLC SCHS","Virginia","5102640","NEWPORT NEWS CITY","51700","51","44","12465 WARWICK BLVD","NEWPORT NEWS","VA ","23606","3041","12465 WARWICK BLVD","NEWPORT NEWS","VA ","23606","3041","7575914500","1-Local school district","37.073200","-76.493700","117","Prekindergarten","12th Grade","Virginia","29777"
"NORFOLK CITY PBLC SCHS","Virginia","5102670","NORFOLK CITY","51710","51","52","800 EAST CITY HALL AVE","NORFOLK","VA ","23510","","PO BOX 1357","NORFOLK","VA ","23501","","7576283830","1-Local school district","36.846800","-76.285000","118","Prekindergarten","12th Grade","Virginia","32597"
"NORTHAMPTON CO PBLC SCHS","Virginia","5102710","NORTHAMPTON COUNTY","51131","51","5","7207 YOUNG ST","MACHIPONGO","VA ","23405","0360","7207 YOUNG ST","MACHIPONGO","VA ","23405","0360","7576785151","1-Local school district","37.403000","-75.909400","065","Prekindergarten","12th Grade","Virginia","1685"
"NORTHERN NECK REGIONAL","Virginia","5100016","NORTHUMBERLAND COUNTY","51133","51","1","2172 NORTHUMBERLAND HWY","LOTTSBURG","VA ","22511","0338","P.O. BOX 338","LOTTSBURG","VA ","22511","0338","8045803152","4-Regional education services agency","37.963900","-76.523800","283","†","†","Virginia","†"
"NORTHERN NECK REGIONAL ALTERNATIVE ED","Virginia","5100097","RICHMOND COUNTY","51159","51","1","13946 HISTORYLAND HWY","WARSAW","VA ","22572","","PO BOX 787","WARSAW","VA ","22572","","8043334940","4-Regional education services agency","37.944600","-76.749000","421","†","†","Virginia","†"
"NORTHERN NECK TECHNICAL CTR","Virginia","5100012","RICHMOND COUNTY","51159","51","1","13946 HISTORYLAND HWY","WARSAW","VA ","22572","0787","PO BOX 787","WARSAW","VA ","22572","0787","8043334940","4-Regional education services agency","37.944600","-76.749000","310","†","†","Virginia","†"
"NORTHUMBERLAND CO PBLC SCHS","Virginia","5102730","NORTHUMBERLAND COUNTY","51133","51","3","2172 NORTHUMBERLAND HWY","LOTTSBURG","VA ","22511","0010","2172 NORTHUMBERLAND HWY","LOTTSBURG","VA ","22511","0010","8045296134","1-Local school district","37.963900","-76.523800","066","Prekindergarten","12th Grade","Virginia","1429"
"NORTHWESTERN REG ED PGM","Virginia","5100025","FREDERICK COUNTY","51069","51","1","1481 SENSENY RD","WINCHESTER","VA ","22602","5410","1481 SENSENY ROAD","WINCHESTER","VA ","22602","5410","5406650103","4-Regional education services agency","39.169300","-78.137200","284","†","†","Virginia","†"
"NORTON CITY PBLC SCHS","Virginia","5102760","NORTON CITY","51720","51","2","22 TENTH ST","NORTON","VA ","24273","0498","P. O. BOX 498","NORTON","VA ","24273","0498","2766792330","1-Local school district","36.933000","-82.633800","119","Prekindergarten","12th Grade","Virginia","841"
"NOTTOWAY CO PBLC SCHS","Virginia","5102790","NOTTOWAY COUNTY","51135","51","6","10321 EAST COLONIAL TRAIL","NOTTOWAY","VA ","23955","0047","P.O. BOX 47","NOTTOWAY","VA ","23955","0047","4346459596","1-Local school district","37.129500","-78.079600","067","Prekindergarten","12th Grade","Virginia","2329"
"OLD DOM JOB CORP","Virginia","5100253","AMHERST COUNTY","51009","51","0","1073 FATHER JUDGE RD","MONROE","VA ","24574","","1073 FATHER JUDGE ROAD","MONROE","VA ","24574","","4349294081","6-Federally operated institution","37.550800","-79.141200","536","†","†","Virginia","†"
"ORANGE CO PBLC SCHS","Virginia","5102820","ORANGE COUNTY","51137","51","11","200 DAILEY DR","ORANGE","VA ","22960","1859","200 DAILEY DRIVE","ORANGE","VA ","22960","1859","5406614550","1-Local school district","38.239700","-78.113200","068","Prekindergarten","12th Grade","Virginia","5181"
"PAGE CO PBLC SCHS","Virginia","5102850","PAGE COUNTY","51139","51","10","735 WEST MAIN ST","LURAY","VA ","22835","1030","735 W MAIN ST","LURAY","VA ","22835","1030","5407436533","1-Local school district","38.663200","-78.475500","069","Prekindergarten","12th Grade","Virginia","3541"
"PATRICK CO PBLC SCHS","Virginia","5102880","PATRICK COUNTY","51141","51","7","104 RUCKER ST","STUART","VA ","24171","0346","P. O. BOX 346","STUART","VA ","24171","0346","2766943163","1-Local school district","36.641900","-80.271400","070","Prekindergarten","12th Grade","Virginia","2772"
"PETERSBURG CITY PBLC SCHS","Virginia","5102910","PETERSBURG CITY","51730","51","9","255 SOUTH BLVD EAST","PETERSBURG","VA ","23805","2700","255 SOUTH BOULEVARD, EAST","PETERSBURG","VA ","23805","2700","8047320510","1-Local school district","37.206000","-77.381700","120","Prekindergarten","12th Grade","Virginia","4466"
"PETERSBURG REGIONAL ALTERNATIVE","Virginia","5100079","PETERSBURG CITY","51730","51","1","230 SOUTH CRATER RD","PETERSBURG","VA ","23803","","SPEC YOUTH SERVICES OF VA","PETERSBURG","VA ","23803","","8047332180","4-Regional education services agency","37.227300","-77.389900","408","†","†","Virginia","†"
"PIEDMONT ALTERNATIVE SCHOOL","Virginia","5100096","AMELIA COUNTY","51007","51","1","148 VOTECH RD","JETERSVILLE","VA ","23083","","148 VO-TECH ROAD","JETERSVILLE","VA ","23083","","4346457471","4-Regional education services agency","37.309300","-78.104000","420","†","†","Virginia","†"
"PIEDMONT GOV SCH FOR MATH/SCI/TECH","Virginia","5100103","HENRY COUNTY","51089","51","1","1425 GREENSBORO RD","MARTINSVILLE, VA","VA ","24112","","P.O. BOX 728","COLLINSVILLE","VA ","24078","","2766560249","4-Regional education services agency","36.668700","-79.882600","276","†","†","Virginia","†"
"PIEDMONT REGIONAL ED.","Virginia","5100018","ALBEMARLE COUNTY","51003","51","1","225 LAMBS LN","CHARLOTTESVILLE","VA ","22901","1801","225 LAMBS LANE","CHARLOTTESVILLE","VA ","22901","1801","4349759400","4-Regional education services agency","38.075000","-78.506800","286","†","†","Virginia","†"
"PITTSYLVANIA CO PBLC SCHS","Virginia","5102940","PITTSYLVANIA COUNTY","51143","51","19","39 BANK ST SE","CHATHAM","VA ","24531","0232","P. O. BOX 232","CHATHAM","VA ","24531","0232","4344322761","1-Local school district","36.826700","-79.396200","071","Prekindergarten","12th Grade","Virginia","9293"
"POQUOSON CITY PBLC SCHS","Virginia","5102980","POQUOSON CITY","51735","51","4","500 CITY HALL AVE","POQUOSON","VA ","23662","0068","500 CITY HALL AVE","POQUOSON","VA ","23662","0068","7578683055","1-Local school district","37.122700","-76.396300","142","Prekindergarten","12th Grade","Virginia","2123"
"PORTSMOUTH CITY PBLC SCHS","Virginia","5103000","PORTSMOUTH CITY","51740","51","25","801 CRAWFORD ST","PORTSMOUTH","VA ","23704","3822","PO BOX 998","PORTSMOUTH","VA ","23705","0998","7573938742","1-Local school district","36.832800","-76.297700","121","Prekindergarten","12th Grade","Virginia","14970"
"POWHATAN CO PBLC SCHS","Virginia","5103030","POWHATAN COUNTY","51145","51","7","2320 SKAGGS RD","POWHATAN","VA ","23139","5713","2320 SKAGGS RD","POWHATAN","VA ","23139","5713","8045985700","1-Local school district","37.546000","-77.919600","072","Prekindergarten","12th Grade","Virginia","4261"
"PRINCE EDWARD CO PBLC SCHS","Virginia","5103060","PRINCE EDWARD COUNTY","51147","51","4","35 EAGLE DR","FARMVILLE","VA ","23901","9011","35 EAGLE DRIVE","FARMVILLE","VA ","23901","9011","4343152100","1-Local school district","37.267000","-78.405400","073","Prekindergarten","12th Grade","Virginia","2282"
"PRINCE GEORGE CO PBLC SCHS","Virginia","5103090","PRINCE GEORGE COUNTY","51149","51","8","6410 COURTS RD","PRINCE GEORGE","VA ","23875","","PO BOX 400","PRINCE GEORGE","VA ","23875","","8047332700","1-Local school district","37.224000","-77.286900","074","Prekindergarten","12th Grade","Virginia","6385"
"PRINCE WILLIAM CO PBLC SCHS","Virginia","5103130","PRINCE WILLIAM COUNTY","51153","51","89","14715 BRISTOW RD","MANASSAS","VA ","20112","","P. O. BOX 389","MANASSAS","VA ","20108","0389","7037918712","1-Local school district","38.635700","-77.437400","075","Prekindergarten","12th Grade","Virginia","85451"
"PROJECT BRIDGE/RUSSELL CO","Virginia","5100093","RUSSELL COUNTY","51167","51","1","1 SCHOOL BOARD DR","LEBANON","VA ","24266","","PO BOX 8","LEBANON","VA ","24266","","5408896500","4-Regional education services agency","36.900200","-82.058000","417","†","†","Virginia","†"
"PROJECT RENEW/NORTHAMPTON CO","Virginia","5100083","NORTHAMPTON COUNTY","51131","51","1","NORTHAMPTON CO PUBLIC SCHOOLS","MACHIPONGO","VA ","23405","","NORTHAMPTON CO PUBLIC SCHOOLS","MACHIPONGO","VA ","23405","","7576788004","4-Regional education services agency","37.411400","-75.949600","428","†","†","Virginia","†"
"PROJECT RETURN/FLUVANNA CO","Virginia","5100077","FLUVANNA COUNTY","51065","51","1","14455 JAMES MADISON HWY","PALMYRA","VA ","22963","","14455 JAMES MADISON HWY.","PALMYRA","VA ","22963","","4345898208","4-Regional education services agency","37.873700","-78.260700","406","†","†","Virginia","†"
"PROJECT RETURN/POWHATAN CO","Virginia","5100081","POWHATAN COUNTY","51145","51","1","2320 SKAGGS RD","POWHATAN","VA ","23139","","C/O POWHATAN CO PUBLIC SCHLS","POWHATAN","VA ","23139","","8047944913","4-Regional education services agency","37.522100","-77.802500","410","†","†","Virginia","†"
"PULASKI CO PBLC SCHS","Virginia","5103150","PULASKI COUNTY","51155","51","8","202 NORTH WASHINGTON AVE","PULASKI","VA ","24301","5008","202 N WASHINGTON AVE","PULASKI","VA ","24301","5008","5409942550","1-Local school district","37.047900","-80.779900","077","Prekindergarten","12th Grade","Virginia","4470"
"RADFORD CITY PBLC SCHS","Virginia","5103180","RADFORD CITY","51750","51","4","1612 WADSWORTH ST","RADFORD","VA ","24141","3698","1612 WADWORTH ST.","RADFORD","VA ","24141","3698","5407313647","1-Local school district","37.119100","-80.565400","122","Prekindergarten","12th Grade","Virginia","1612"
"RAPPAHANNOCK CO PBLC SCHS","Virginia","5103210","RAPPAHANNOCK COUNTY","51157","51","2","6 SCHOOLHOUSE RD","WASHINGTON","VA ","22747","1907","6 SCHOOLHOUSE ROAD","WASHINGTON","VA ","22747","1907","5402270023","1-Local school district","38.690300","-78.177700","078","Prekindergarten","12th Grade","Virginia","908"
"REG ALT ED CENTER/BUENA VISTA","Virginia","5100251","BUENA VISTA CITY","51530","51","1","2329 CHESTNUT AVE","BUENA VISTA","VA ","24416","","2329 CHESTNUT AVENUE","BUENA VISTA","VA ","24416","","5402612129","4-Regional education services agency","37.736600","-79.350900","431","†","†","Virginia","†"
"REG ALTERNATIVE PLUS SELF PROJECT/ROANOKE CITY","Virginia","5100075","ROANOKE CITY","51770","51","1","40 DOUGLASS AVE","ROANOKE","VA ","24031","","C/O ROANOKE CITY SCHOOLS","ROANOKE","VA ","24031","","5408531391","4-Regional education services agency","37.283200","-79.940100","404","†","†","Virginia","†"
"REGIONAL ALTERNATIVE ED/KING WILLIAM","Virginia","5100091","KING WILLIAM COUNTY","51101","51","1","80 CAVALIER DR","KING WILLIAM","VA ","23086","","C/O KING WILLIAM CO PUB SCHLS","KING WILLIAM","VA ","23086","","8047692708","4-Regional education services agency","37.742800","-77.130300","415","†","†","Virginia","†"
"REGIONAL ALTERNATIVE ED/STAFFORD CO","Virginia","5100088","STAFFORD COUNTY","51179","51","1","C/O STAFFORD CO PUBLIC SCHLS","FREDERICKSBURG","VA ","22405","","C/O STAFFORD CO PUBLIC SCHLS","FREDERICKSBURG","VA ","22405","","5408996000","4-Regional education services agency","38.424100","-77.406200","413","†","†","Virginia","†"
"REGIONAL ALTERNATIVE/PITTSLVANIA CO","Virginia","5100080","PITTSYLVANIA COUNTY","51143","51","1","1601A FRANKLIN TURNPIKE","DANVILLE","VA ","24540","","C/O PITTSYLVANIA CO PUB SCHLS","CHATHAM","VA ","24531","","4344324920","4-Regional education services agency","36.644600","-79.402400","409","†","†","Virginia","†"
"REGIONAL ALTERNATIVE/WYTHE CO","Virginia","5100094","WYTHE COUNTY","51197","51","1","C/O WYTHE CO PUBLIC SCHLS","WYTHEVILLE","VA ","24382","","C/O WYTHE CO PUBLIC SCHLS","WYTHEVILLE","VA ","24382","","5402285411","4-Regional education services agency","36.942400","-81.103100","418","†","†","Virginia","†"
