"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"EDUCATIONAL SERVICE UNIT NO. 19","Nebraska","3180190","DOUGLAS COUNTY","31055","31","0","4514 SOUTH 67TH ST","OMAHA","NE ","68117","1088","4514 SOUTH 67TH STREET","OMAHA","NE ","68117","1088","4025960340","4-Regional education services agency","41.214100","-96.016300","000019000","†","†","Nebraska","†"
"ELBA PUBLIC SCHOOLS","Nebraska","3170020","HOWARD COUNTY","31093","31","2","711 CAROLINE ST","ELBA","NE ","68835","0100","711 CAROLINE ST","ELBA","NE ","68835","0100","3088632228","1-Local school district","41.284000","-98.566800","470103000","Prekindergarten","12th Grade","Nebraska","76"
"ELGIN PUBLIC SCHOOLS","Nebraska","3170050","ANTELOPE COUNTY","31003","31","2","101 NORTH 4TH ST","ELGIN","NE ","68636","0399","101 N 4TH ST","ELGIN","NE ","68636","0399","4028432455","1-Local school district","41.984400","-98.080900","020018000","Prekindergarten","12th Grade","Nebraska","189"
"ELKHORN PUBLIC SCHOOLS","Nebraska","3170110","DOUGLAS COUNTY","31055","31","17","20650 GLENN ST","ELKHORN","NE ","68022","2324","20650 GLENN ST","ELKHORN","NE ","68022","0439","4022892579","1-Local school district","41.284900","-96.239100","280010000","Prekindergarten","12th Grade","Nebraska","7000"
"ELKHORN VALLEY SCHOOLS","Nebraska","3100025","MADISON COUNTY","31119","31","2","601 SOUTH MADISON","TILDEN","NE ","68781","0430","601 S MADISON","TILDEN","NE ","68781","0430","4023685301","1-Local school district","42.042400","-97.832800","590080000","Prekindergarten","12th Grade","Nebraska","322"
"ELM CREEK PUBLIC SCHOOLS","Nebraska","3170140","BUFFALO COUNTY","31019","31","2","230 CALKINS ST","ELM CREEK","NE ","68836","0490","230 CALKINS STREET","ELM CREEK","NE ","68836","0490","3088564300","1-Local school district","40.720200","-99.371300","100009000","Prekindergarten","12th Grade","Nebraska","345"
"ELMWOOD-MURDOCK PUBLIC SCHOOLS","Nebraska","3101992","CASS COUNTY","31025","31","2","300 WYOMING ST","MURDOCK","NE ","68407","0407","300 WYOMING ST","MURDOCK","NE ","68407","0407","4028672341","1-Local school district","40.926500","-96.283700","130097000","Prekindergarten","12th Grade","Nebraska","414"
"ELWOOD PUBLIC SCHOOLS","Nebraska","3170220","GOSPER COUNTY","31073","31","2","502 FIRST AVE","ELWOOD","NE ","68937","0107","502 FIRST AVE","ELWOOD","NE ","68937","0107","3087852491","1-Local school district","40.588200","-99.864200","370030000","Prekindergarten","12th Grade","Nebraska","232"
"EMERSON-HUBBARD PUBLIC SCHOOLS","Nebraska","3100141","DIXON COUNTY","31051","31","2","109 WEST THIRD ST","EMERSON","NE ","68733","0009","109 W THIRD ST","EMERSON","NE ","68733","0009","4026952621","1-Local school district","42.280500","-96.726800","260561000","Prekindergarten","12th Grade","Nebraska","269"
"ENVISIONS LEVEL III SCH PROG","Nebraska","3100156","MADISON COUNTY","31119","31","1","407 WEST NORFOLK AVE","NORFOLK","NE ","68701","5234","407 WEST NORFOLK AVENUE","NORFOLK","NE ","68701","5234","4023711147","4-Regional education services agency","42.032400","-97.412300","594003000","†","†","Nebraska","†"
"EPWORTH VILLAGE LEARNING CTR","Nebraska","3100162","YORK COUNTY","31185","31","1","1822 IOWA AVE","YORK","NE ","68467","0503","1822 IOWA AVE","YORK","NE ","68467","0503","4023623625","4-Regional education services agency","40.878500","-97.588100","934001000","†","†","Nebraska","†"
"EUSTIS-FARNAM PUBLIC SCHOOLS","Nebraska","3100111","FRONTIER COUNTY","31063","31","2","504 NORTH INGALL ST","EUSTIS","NE ","69028","0009","504 N INGALL ST","EUSTIS","NE ","69028","0009","3084863991","1-Local school district","40.667200","-100.026200","320095000","Prekindergarten","12th Grade","Nebraska","203"
"EWING PUBLIC SCHOOLS","Nebraska","3100020","HOLT COUNTY","31089","31","2","416 NORTH SPRUCE ST","EWING","NE ","68735","0098","416 N SPRUCE ST","EWING","NE ","68735","0098","4026267235","1-Local school district","42.261700","-98.343700","450029000","Prekindergarten","12th Grade","Nebraska","126"
"EXETER-MILLIGAN PUBLIC SCHOOLS","Nebraska","3100133","FILLMORE COUNTY","31059","31","3","318 SOUTH RIVER AVE","EXETER","NE ","68351","0139","318 S RIVER AVE","EXETER","NE ","68351","0139","4022665911","1-Local school district","40.643000","-97.446000","300001000","Prekindergarten","12th Grade","Nebraska","188"
"FAIRBURY PUBLIC SCHOOLS","Nebraska","3170440","JEFFERSON COUNTY","31095","31","3","703 K ST","FAIRBURY","NE ","68352","2199","703 K ST","FAIRBURY","NE ","68352","2199","4027296104","1-Local school district","40.138400","-97.171200","480008000","Prekindergarten","12th Grade","Nebraska","941"
"FALLS CITY PUBLIC SCHOOLS","Nebraska","3170530","RICHARDSON COUNTY","31147","31","4","1415 MORTON ST","FALLS CITY","NE ","68355","0129","1415 MORTON ST","FALLS CITY","NE ","68355","0129","4022452825","1-Local school district","40.059000","-95.599400","740056000","Prekindergarten","12th Grade","Nebraska","826"
"FILLMORE CENTRAL PUBLIC SCHS","Nebraska","3100118","FILLMORE COUNTY","31059","31","3","1410 L ST","GENEVA","NE ","68361","1599","1410 L STREET","GENEVA","NE ","68361","1599","4027594955","1-Local school district","40.532300","-97.594100","300025000","Prekindergarten","12th Grade","Nebraska","577"
"FORT CALHOUN COMMUNITY SCHS","Nebraska","3170650","WASHINGTON COUNTY","31177","31","2","1506 LINCOLN ST","FORT CALHOUN","NE ","68023","0430","1506 LINCOLN ST","FORT CALHOUN","NE ","68023","0430","4024685592","1-Local school district","41.462700","-96.027800","890003000","Prekindergarten","12th Grade","Nebraska","607"
"FRANKLIN PUBLIC SCHOOLS","Nebraska","3100065","FRANKLIN COUNTY","31061","31","2","1001 M ST","FRANKLIN","NE ","68939","1199","1001 M ST","FRANKLIN","NE ","68939","1199","3084256283","1-Local school district","40.097400","-98.961100","310506000","Prekindergarten","12th Grade","Nebraska","326"
"FREEMAN PUBLIC SCHOOLS","Nebraska","3100116","GAGE COUNTY","31067","31","2","415 EIGHTH ST","ADAMS","NE ","68301","0259","415 EIGHTH ST","ADAMS","NE ","68301","0259","4029882525","1-Local school district","40.458100","-96.511100","340034000","Prekindergarten","12th Grade","Nebraska","419"
"FREMONT PUBLIC SCHOOLS","Nebraska","3170710","DODGE COUNTY","31053","31","13","130 EAST 9TH ST","FREMONT","NE ","68025","1401","130 E 9TH STREET","FREMONT","NE ","68025","1401","4027273000","1-Local school district","41.437700","-96.496000","270001000","Prekindergarten","12th Grade","Nebraska","4587"
"FRIEND PUBLIC SCHOOLS","Nebraska","3100096","SALINE COUNTY","31151","31","2","501 MAIN ST","FRIEND","NE ","68359","0067","501 MAIN STREET","FRIEND","NE ","68359","0067","4029472781","1-Local school district","40.650600","-97.287800","760068000","Prekindergarten","12th Grade","Nebraska","275"
"FULLERTON PUBLIC SCHOOLS","Nebraska","3100091","NANCE COUNTY","31125","31","2","606 4TH ST","FULLERTON","NE ","68638","0520","606 4TH ST","FULLERTON","NE ","68638","0520","3085362431","1-Local school district","41.362200","-97.972100","630001000","Prekindergarten","12th Grade","Nebraska","306"
"GARDEN COUNTY SCHOOLS","Nebraska","3170800","GARDEN COUNTY","31069","31","3","200 WEST 4TH ST","OSHKOSH","NE ","69154","0230","200 W 4TH ST","OSHKOSH","NE ","69154","0230","3087723242","1-Local school district","41.403900","-102.350200","350001000","Prekindergarten","12th Grade","Nebraska","239"
"GENEVA NORTH SCHOOL","Nebraska","3100051","FILLMORE COUNTY","31059","31","2","855 NORTH 1ST","GENEVA;","NE ","68361","9547","855 NORTH 1ST","GENEVA","NE ","68361","9547","4027593164","5-State-operated institution","40.536800","-97.612200","300600000","7th Grade","12th Grade","Nebraska","45"
"GERING PUBLIC SCHOOLS","Nebraska","3100098","SCOTTS BLUFF COUNTY","31157","31","7","1519 10TH ST","GERING","NE ","69341","2942","1519 10TH STREET","GERING","NE ","69341","2942","3084363125","1-Local school district","41.823900","-103.660400","790016000","Prekindergarten","12th Grade","Nebraska","2145"
"GIBBON PUBLIC SCHOOLS","Nebraska","3170980","BUFFALO COUNTY","31019","31","2","1030 COURT ST","GIBBON","NE ","68840","0790","1030 COURT STREET","GIBBON","NE ","68840","0790","3084686555","1-Local school district","40.739400","-98.845600","100002000","Prekindergarten","12th Grade","Nebraska","589"
"GILTNER PUBLIC SCHOOLS","Nebraska","3171010","HAMILTON COUNTY","31081","31","2","2 WEST 6TH RD","GILTNER","NE ","68841","0160","#2 WEST 6TH RD","GILTNER","NE ","68841","0160","4028492238","1-Local school district","40.771200","-98.151200","410002000","Prekindergarten","12th Grade","Nebraska","185"
"GORDON-RUSHVILLE PUBLIC SCHS","Nebraska","3100170","SHERIDAN COUNTY","31161","31","7","810 NORTH OAK ST","GORDON","NE ","69343","0530","810 N OAK ST","GORDON","NE ","69343","0530","3082821322","1-Local school district","42.812800","-102.205600","810010000","Prekindergarten","12th Grade","Nebraska","696"
"GOTHENBURG PUBLIC SCHOOLS","Nebraska","3171100","DAWSON COUNTY","31047","31","2","1322 AVE I","GOTHENBURG","NE ","69138","1799","1322 AVENUE I","GOTHENBURG","NE ","69138","1799","3085373651","1-Local school district","40.931300","-100.154100","240020000","Prekindergarten","12th Grade","Nebraska","949"
"GRAND ISLAND PUBLIC SCHOOLS","Nebraska","3100016","HALL COUNTY","31079","31","21","123 SOUTH WEBB RD","GRAND ISLAND","NE ","68803","5110","123 S WEBB RD","GRAND ISLAND","NE ","68802","4904","3083855900","1-Local school district","40.916200","-98.378200","400002000","Prekindergarten","12th Grade","Nebraska","9313"
"GREELEY-WOLBACH PUBLIC SCHOOLS","Nebraska","3100148","GREELEY COUNTY","31077","31","4","203 NORTH KILDARE","GREELEY","NE ","68842","0160","203 N KILDARE","GREELEY","NE ","68842","0160","3084283145","1-Local school district","41.549800","-98.530800","390010000","Prekindergarten","12th Grade","Nebraska","191"
"GRETNA PUBLIC SCHOOLS","Nebraska","3171220","SARPY COUNTY","31153","31","7","11717 SOUTH 216TH ST","GRETNA","NE ","68028","4729","11717 S 216TH ST","GRETNA","NE ","68028","4729","4023323265","1-Local school district","41.134500","-96.253300","770037000","Prekindergarten","12th Grade","Nebraska","3688"
"HAMPTON PUBLIC SCHOOLS","Nebraska","3171370","HAMILTON COUNTY","31081","31","2","458 5TH ST","HAMPTON","NE ","68843","9211","458 5TH ST","HAMPTON","NE ","68843","9211","4027253117","1-Local school district","40.884400","-97.888800","410091000","Prekindergarten","12th Grade","Nebraska","180"
"HARTINGTON PUBLIC SCHOOLS","Nebraska","3171520","CEDAR COUNTY","31027","31","2","501 SOUTH BROADWAY","HARTINGTON","NE ","68739","0075","501 S BROADWAY","HARTINGTON","NE ","68739","0075","4022543947","1-Local school district","42.616000","-97.264700","140008000","Prekindergarten","12th Grade","Nebraska","254"
"HARVARD PUBLIC SCHOOLS","Nebraska","3171550","CLAY COUNTY","31035","31","2","506 EAST NORTH ST","HARVARD","NE ","68944","0100","506 E NORTH ST","HARVARD","NE ","68944","0100","4027722171","1-Local school district","40.621400","-98.091500","180011000","Prekindergarten","12th Grade","Nebraska","330"
"HASTINGS PUBLIC SCHOOLS","Nebraska","3171580","ADAMS COUNTY","31001","31","8","1924 WEST A ST","HASTINGS","NE ","68901","5190","1924 WEST A  STREET","HASTINGS","NE ","68901","5190","4024617500","1-Local school district","40.581400","-98.409900","010018000","Prekindergarten","12th Grade","Nebraska","3691"
"HAY SPRINGS PUBLIC SCHOOLS","Nebraska","3171610","SHERIDAN COUNTY","31161","31","4","407 NORTH BAKER","HAY SPRINGS","NE ","69347","0280","407 N BAKER","HAY SPRINGS","NE ","69347","0280","3086384434","1-Local school district","42.687500","-102.688500","810003000","Prekindergarten","12th Grade","Nebraska","176"
"HAYES CENTER PUBLIC SCHOOLS","Nebraska","3109120","HAYES COUNTY","31085","31","2","501 TROTH ST","HAYES CENTER","NE ","69032","0008","501 TROTH ST","HAYES CENTER","NE ","69032","0008","3082865600","1-Local school district","40.510900","-101.017800","430079000","Prekindergarten","12th Grade","Nebraska","114"
"HEARTLAND COMMUNITY SCHOOLS","Nebraska","3100117","YORK COUNTY","31185","31","2","1501 FRONT ST","HENDERSON","NE ","68371","8929","1501 FRONT ST","HENDERSON","NE ","68371","8929","4027234434","1-Local school district","40.782100","-97.809700","930096000","Prekindergarten","12th Grade","Nebraska","318"
"HEMINGFORD PUBLIC SCHOOLS","Nebraska","3171730","BOX BUTTE COUNTY","31013","31","2","911 NIOBRARA ST","HEMINGFORD","NE ","69348","0217","911 NIOBRARA ST","HEMINGFORD","NE ","69348","0217","3084873328","1-Local school district","42.321600","-103.078600","070010000","Prekindergarten","12th Grade","Nebraska","381"
"HERSHEY PUBLIC SCHOOLS","Nebraska","3171820","LINCOLN COUNTY","31111","31","2","301 SOUTH LINCOLN","HERSHEY","NE ","69143","0369","301 S LINCOLN","HERSHEY","NE ","69143","0369","3083685574","1-Local school district","41.157400","-101.002400","560037000","Prekindergarten","12th Grade","Nebraska","575"
"HIGH PLAINS COMMUNITY SCHOOLS","Nebraska","3100123","POLK COUNTY","31143","31","4","260 SOUTH PINE","POLK","NE ","68654","0029","260 S PINE","POLK","NE ","68654","0029","4027652271","1-Local school district","41.074000","-97.782600","720075000","Prekindergarten","12th Grade","Nebraska","231"
"HITCHCOCK CO SCH SYSTEM","Nebraska","3100120","HITCHCOCK COUNTY","31087","31","2","318 WEST D","TRENTON","NE ","69044","0368","318 WEST D","TRENTON","NE ","69044","0368","3083345575","1-Local school district","40.175800","-101.016200","440070000","Prekindergarten","12th Grade","Nebraska","292"
"HOLDREGE PUBLIC SCHOOLS","Nebraska","3171940","PHELPS COUNTY","31137","31","6","505 14TH AVE","HOLDREGE","NE ","68949","2002","505 14TH AVE","HOLDREGE","NE ","68949","2002","3089958663","1-Local school district","40.448900","-99.373900","690044000","Prekindergarten","12th Grade","Nebraska","1123"
"HOMER COMMUNITY SCHOOLS","Nebraska","3172000","DAKOTA COUNTY","31043","31","2","212 SOUTH 3RD","HOMER","NE ","68030","0340","212 S 3RD","HOMER","NE ","68030","0340","4026982377","1-Local school district","42.320200","-96.492500","220031000","Prekindergarten","12th Grade","Nebraska","431"
"HOWELLS-DODGE CONSOLIDATED SCHOOLS","Nebraska","3100183","COLFAX COUNTY","31037","31","3","417 CENTER ST","HOWELLS","NE ","68641","0159","417 CENTER STREET","HOWELLS","NE ","68641","0159","4029861621","1-Local school district","41.724900","-97.004600","190070000","Prekindergarten","12th Grade","Nebraska","240"
"HUMBOLDT TABLE ROCK STEINAUER","Nebraska","3100179","RICHARDSON COUNTY","31147","31","3","810 CENTRAL AVE","HUMBOLDT","NE ","68376","9706","810 CENTRAL AVE","HUMBOLDT","NE ","68376","9706","4028622235","1-Local school district","40.167700","-95.947100","740070000","Prekindergarten","12th Grade","Nebraska","383"
"HUMPHREY PUBLIC SCHOOLS","Nebraska","3172150","PLATTE COUNTY","31141","31","3","405 SOUTH 7TH ST","HUMPHREY","NE ","68642","0278","405 SOUTH 7TH STREET","HUMPHREY","NE ","68642","0278","4029231230","1-Local school district","41.688700","-97.489600","710067000","Prekindergarten","12th Grade","Nebraska","248"
"HYANNIS AREA SCHOOLS","Nebraska","3172210","GRANT COUNTY","31075","31","2","EAST HWY 2","HYANNIS","NE ","69350","0286","EAST HWY 2","HYANNIS","NE ","69350","0286","3084582202","1-Local school district","42.007200","-101.689000","380011000","Prekindergarten","12th Grade","Nebraska","157"
"JOHNSON CO CENTRAL PUBLIC SCHS","Nebraska","3100176","JOHNSON COUNTY","31097","31","4","358 NORTH 6TH","TECUMSEH","NE ","68450","0338","358 N 6TH","TECUMSEH","NE ","68450","0338","4023353320","1-Local school district","40.371600","-96.190600","490050000","Prekindergarten","12th Grade","Nebraska","560"
"JOHNSON-BROCK PUBLIC SCHOOLS","Nebraska","3172335","NEMAHA COUNTY","31127","31","2","310 MAIN ST","JOHNSON","NE ","68378","0186","310 MAIN ST","JOHNSON","NE ","68378","0186","4028685235","1-Local school district","40.411800","-95.997900","640023000","Prekindergarten","12th Grade","Nebraska","325"
"KEARNEY PUBLIC SCHOOLS","Nebraska","3172390","BUFFALO COUNTY","31019","31","14","310 WEST 24TH ST","KEARNEY","NE ","68845","5331","310 W 24TH ST","KEARNEY","NE ","68845","5331","3086988000","1-Local school district","40.699400","-99.086000","100007000","Prekindergarten","12th Grade","Nebraska","5354"
"KEARNEY WEST HIGH SCHOOL","Nebraska","3100046","BUFFALO COUNTY","31019","31","1","2802 30TH AVE","KEARNEY","NE ","68845","4035","2802 30TH AVE","KEARNEY","NE ","68845","4035","3083382011","5-State-operated institution","40.703200","-99.122200","100600000","7th Grade","12th Grade","Nebraska","112"
"KENESAW PUBLIC SCHOOLS","Nebraska","3172420","ADAMS COUNTY","31001","31","2","110 NORTH 5TH AVE","KENESAW","NE ","68956","0129","110 N 5TH AVE","KENESAW","NE ","68956","0129","4027523215","1-Local school district","40.620200","-98.652200","010003000","Prekindergarten","12th Grade","Nebraska","243"
"KEYA PAHA COUNTY SCHOOLS","Nebraska","3172480","KEYA PAHA COUNTY","31103","31","3","101 FOOTBALL AVE","SPRINGVIEW","NE ","68778","0219","101 FOOTBALL AVE","SPRINGVIEW","NE ","68778","0219","4024973501","1-Local school district","42.826700","-99.745600","520100000","Prekindergarten","12th Grade","Nebraska","100"
"KIMBALL PUBLIC SCHOOLS","Nebraska","3172570","KIMBALL COUNTY","31105","31","2","901 SOUTH NADINE","KIMBALL","NE ","69145","1399","901 S NADINE","KIMBALL","NE ","69145","1399","3082352188","1-Local school district","41.228600","-103.656100","530001000","Prekindergarten","12th Grade","Nebraska","533"
"LAKEVIEW COMMUNITY SCHOOLS","Nebraska","3100112","PLATTE COUNTY","31141","31","4","3744 83RD ST","COLUMBUS","NE ","68601","8841","3744 83RD ST","COLUMBUS","NE ","68601","8841","4025632345","1-Local school district","41.498600","-97.375600","710005000","Prekindergarten","12th Grade","Nebraska","741"
"LAUREL-CONCORD PUBLIC SCHOOLS","Nebraska","3100004","CEDAR COUNTY","31027","31","3","502 WAKEFIELD","LAUREL","NE ","68745","0008","502 WAKEFIELD","LAUREL","NE ","68745","0008","4022563133","1-Local school district","42.426000","-97.093900","140054000","Prekindergarten","12th Grade","Nebraska","331"
"LEIGH COMMUNITY SCHOOLS","Nebraska","3172720","COLFAX COUNTY","31037","31","2","310 EAST SHORT ST","LEIGH","NE ","68643","0098","310 SHORT ST","LEIGH","NE ","68643","0098","4024872228","1-Local school district","41.703800","-97.235000","190039000","Prekindergarten","12th Grade","Nebraska","159"
"LEWISTON CONSOLIDATED SCHOOLS","Nebraska","3172780","PAWNEE COUNTY","31133","31","2","306 WEST TIGER AVE","LEWISTON","NE ","68380","0074","306 W TIGER AVE","LEWISTON","NE ","68380","0074","4028654675","1-Local school district","40.243600","-96.410200","670069000","Prekindergarten","12th Grade","Nebraska","192"
"LEXINGTON PUBLIC SCHOOLS","Nebraska","3172810","DAWSON COUNTY","31047","31","8","300 SOUTH WASHINGTON ST","LEXINGTON","NE ","68850","0890","300 S WASHINGTON ST","LEXINGTON","NE ","68850","0890","3083244681","1-Local school district","40.774900","-99.741600","240001000","Prekindergarten","12th Grade","Nebraska","2942"
"LEYTON PUBLIC SCHOOLS","Nebraska","3100072","CHEYENNE COUNTY","31033","31","2","504 MAIN ST","DALTON","NE ","69131","0297","504 MAIN ST","DALTON","NE ","69131","0297","3083772301","1-Local school district","41.407100","-102.971400","170003000","Prekindergarten","12th Grade","Nebraska","216"
"LINCOLN PUBLIC SCHOOLS","Nebraska","3172840","LANCASTER COUNTY","31109","31","71","5905 O ST","LINCOLN","NE ","68501","2889","5905 O STREET","LINCOLN","NE ","68501","2889","4024361000","1-Local school district","40.817000","-96.710700","550001000","Prekindergarten","12th Grade","Nebraska","37879"
"LITCHFIELD PUBLIC SCHOOLS","Nebraska","3172910","SHERMAN COUNTY","31163","31","2","500 NORTH MAIN","LITCHFIELD","NE ","68852","0167","500 N MAIN","LITCHFIELD","NE ","68852","0167","3084462244","1-Local school district","41.159500","-99.155800","820015000","Prekindergarten","12th Grade","Nebraska","106"
"LOGAN VIEW PUBLIC SCHOOLS","Nebraska","3100114","DODGE COUNTY","31053","31","2","2163 COUNTY RD G","HOOPER","NE ","68031","1259","2163 COUNTY ROAD G","HOOPER","NE ","68031","1259","4026543317","1-Local school district","41.654400","-96.509800","270594000","Prekindergarten","12th Grade","Nebraska","527"
"LOOMIS PUBLIC SCHOOLS","Nebraska","3172990","PHELPS COUNTY","31137","31","2","101 BRYAN","LOOMIS","NE ","68958","0250","101 BRYAN","LOOMIS","NE ","68958","0250","3088762111","1-Local school district","40.475900","-99.512400","690055000","Prekindergarten","12th Grade","Nebraska","188"
"LOUISVILLE PUBLIC SCHOOLS","Nebraska","3173050","CASS COUNTY","31025","31","3","202 WEST 3RD","LOUISVILLE","NE ","68037","0489","202 W 3RD","LOUISVILLE","NE ","68037","0489","4022343585","1-Local school district","40.999900","-96.163700","130032000","Prekindergarten","12th Grade","Nebraska","580"
"LOUP CITY PUBLIC SCHOOLS","Nebraska","3173090","SHERMAN COUNTY","31163","31","2","800 NORTH 8TH ST","LOUP CITY","NE ","68853","0628","800 N 8TH ST","LOUP CITY","NE ","68853","0628","3087450120","1-Local school district","41.282200","-98.968700","820001000","Prekindergarten","12th Grade","Nebraska","355"
"LOUP COUNTY PUBLIC SCHOOLS","Nebraska","3173120","LOUP COUNTY","31115","31","2","608 WILLIAMS ST","TAYLOR","NE ","68879","0170","608 WILLIAMS ST","TAYLOR","NE ","68879","0170","3089426115","1-Local school district","41.768300","-99.383700","580025000","Prekindergarten","12th Grade","Nebraska","77"
"LYNCH PUBLIC SCHOOLS","Nebraska","3173170","BOYD COUNTY","31015","31","2","701 HOFFMAN ST","LYNCH","NE ","68746","0098","701 HOFFMAN ST","LYNCH","NE ","68746","0098","4025692081","1-Local school district","42.830300","-98.470600","080036000","Prekindergarten","12th Grade","Nebraska","82"
"LYONS-DECATUR NORTHEAST SCHS","Nebraska","3173210","BURT COUNTY","31021","31","2","400 SOUTH 5TH ST","LYONS","NE ","68038","0526","400 S 5TH ST","LYONS","NE ","68038","0526","4026872363","1-Local school district","41.934600","-96.473100","110020000","Prekindergarten","12th Grade","Nebraska","246"
"MADISON PUBLIC SCHOOLS","Nebraska","3173230","MADISON COUNTY","31119","31","4","700 SOUTH KENT","MADISON","NE ","68748","0450","700 S KENT","MADISON","NE ","68748","0450","4024543336","1-Local school district","41.824800","-97.457400","590001000","Prekindergarten","12th Grade","Nebraska","562"
"MALCOLM PUBLIC SCHOOLS","Nebraska","3173290","LANCASTER COUNTY","31109","31","2","10004 NORTH WEST 112TH ST","MALCOLM","NE ","68402","9561","10004 N W 112TH ST","MALCOLM","NE ","68402","9561","4027962151","1-Local school district","40.913100","-96.872400","550148000","Prekindergarten","12th Grade","Nebraska","508"
"MAXWELL PUBLIC SCHOOLS","Nebraska","3100023","LINCOLN COUNTY","31111","31","2","415 EAST HWY 30","MAXWELL","NE ","69151","0188","415 E HWY 30","MAXWELL","NE ","69151","0188","3085824585","1-Local school district","41.077100","-100.518400","560007000","Prekindergarten","12th Grade","Nebraska","229"
"MAYWOOD PUBLIC SCHOOLS","Nebraska","3173440","FRONTIER COUNTY","31063","31","2","NO 1 TIGER DR","MAYWOOD","NE ","69038","0046","NO 1 TIGER DR","MAYWOOD","NE ","69038","0046","3083624223","1-Local school district","40.654500","-100.619600","320046000","Prekindergarten","12th Grade","Nebraska","183"
"MC COOK PUBLIC SCHOOLS","Nebraska","3173470","RED WILLOW COUNTY","31145","31","5","700 WEST 7TH","MC COOK","NE ","69001","3079","700 W 7TH","MC COOK","NE ","69001","3079","3083452510","1-Local school district","40.203600","-100.635100","730017000","Prekindergarten","12th Grade","Nebraska","1437"
"MC COOL JUNCTION PUBLIC SCHS","Nebraska","3173500","YORK COUNTY","31185","31","2","209 SOUTH 2ND ST","MCCOOL JUNCTION","NE ","68401","0278","209 S 2ND ST","MCCOOL JUNCTION","NE ","68401","0278","4027242231","1-Local school district","40.743000","-97.596200","930083000","Prekindergarten","12th Grade","Nebraska","265"
"MC PHERSON COUNTY SCHOOLS","Nebraska","3173560","MCPHERSON COUNTY","31117","31","2","525 HWY 92","TRYON","NE ","69167","0038","525 HWY 92","TRYON","NE ","69167","0038","3085872262","1-Local school district","41.553500","-100.958800","600090000","Prekindergarten","12th Grade","Nebraska","94"
"MEAD PUBLIC SCHOOLS","Nebraska","3173590","SAUNDERS COUNTY","31155","31","2","115 NORTH ELM","MEAD","NE ","68041","0158","115 N ELM","MEAD","NE ","68041","0158","4026242745","1-Local school district","41.231400","-96.490400","780072000","Prekindergarten","12th Grade","Nebraska","252"
"MEDICINE VALLEY PUBLIC SCHOOLS","Nebraska","3173600","FRONTIER COUNTY","31063","31","2","303 CROOK AVE","CURTIS","NE ","69025","0009","303 CROOK AVENUE","CURTIS","NE ","69025","0009","3083674106","1-Local school district","40.632200","-100.523900","320125000","Prekindergarten","12th Grade","Nebraska","195"
"MERIDIAN PUBLIC SCHOOLS","Nebraska","3173660","JEFFERSON COUNTY","31095","31","2","72380 560 AVE","DAYKIN","NE ","68338","0190","72380 560TH AVE","DAYKIN","NE ","68338","0190","4024467265","1-Local school district","40.317600","-97.330200","480303000","Prekindergarten","12th Grade","Nebraska","174"
"MILFORD PUBLIC SCHOOLS","Nebraska","3173710","SEWARD COUNTY","31159","31","2","1200 WEST 1ST","MILFORD","NE ","68405","0613","1200 W 1ST","MILFORD","NE ","68405","0613","4027613321","1-Local school district","40.771700","-97.059100","800005000","Prekindergarten","12th Grade","Nebraska","696"
"MILLARD PUBLIC SCHOOLS","Nebraska","3173740","DOUGLAS COUNTY","31055","31","37","5606 SOUTH 147TH ST","OMAHA","NE ","68137","2604","5606 S 147TH ST","OMAHA","NE ","68137","2604","4027158200","1-Local school district","41.201400","-96.142600","280017000","Prekindergarten","12th Grade","Nebraska","23549"
"MINATARE PUBLIC SCHOOLS","Nebraska","3173800","SCOTTS BLUFF COUNTY","31157","31","3","1107 7TH ST","MINATARE","NE ","69356","0425","1107 7TH ST","MINATARE","NE ","69356","0425","3087831232","1-Local school district","41.812400","-103.501700","790002000","Prekindergarten","12th Grade","Nebraska","231"
"MINDEN PUBLIC SCHOOLS","Nebraska","3173830","KEARNEY COUNTY","31099","31","5","520 WEST 3RD","MINDEN","NE ","68959","0301","520 W 3RD","MINDEN","NE ","68959","0301","3088322440","1-Local school district","40.497600","-98.956700","500503000","Prekindergarten","12th Grade","Nebraska","778"
"MITCHELL PUBLIC SCHOOLS","Nebraska","3173890","SCOTTS BLUFF COUNTY","31157","31","2","1819 19TH AVE","MITCHELL","NE ","69357","1199","1819 19TH AVE","MITCHELL","NE ","69357","1199","3086231707","1-Local school district","41.945800","-103.813500","790031000","Prekindergarten","12th Grade","Nebraska","682"
