"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"CENTRAL ELEMENTARY SCHOOL","Nebraska","CENTRAL ELEMENTARY SCHOOL","310381001506","BELLEVUE PUBLIC SCHOOLS","3103810","SARPY COUNTY","31153","31","510 WEST 22ND AVE","BELLEVUE","NE ","68005","5065","510 W 22ND AVE","BELLEVUE","NE ","68005","5065","4022934685","1-Regular school","41.137900","-95.899400","770001009","770001000","3101","Prekindergarten","6th Grade","170"
"CENTRAL ELEMENTARY SCHOOL","Nebraska","CENTRAL ELEMENTARY SCHOOL","317044000946","FAIRBURY PUBLIC SCHOOLS","3170440","JEFFERSON COUNTY","31095","31","808 F ST","FAIRBURY","NE ","68352","2011","808 F ST","FAIRBURY","NE ","68352","2011","4027292418","1-Regular school","40.139600","-97.178200","480008003","480008000","3103","Prekindergarten","2nd Grade","285"
"CENTRAL ELEMENTARY SCHOOL","Nebraska","CENTRAL ELEMENTARY SCHOOL","317347001219","MC COOK PUBLIC SCHOOLS","3173470","RED WILLOW COUNTY","31145","31","604 WEST 1ST","MC COOK","NE ","69001","3137","604 W 1ST","MC COOK","NE ","69001","3137","3083453976","1-Regular school","40.203300","-100.627600","730017006","730017000","3103","4th Grade","5th Grade","206"
"CENTRAL ELEMENTARY SCHOOL","Nebraska","CENTRAL ELEMENTARY SCHOOL","317239001102","KEARNEY PUBLIC SCHOOLS","3172390","BUFFALO COUNTY","31019","31","300 WEST 24TH ST","KEARNEY","NE ","68845","5345","300 W 24TH ST","KEARNEY","NE ","68845","5345","3086988040","1-Regular school","40.699000","-99.085900","100007008","100007000","3103","Prekindergarten","5th Grade","261"
"CENTRAL ELEMENTARY SCHOOL","Nebraska","CENTRAL ELEMENTARY SCHOOL","317671001599","SIDNEY PUBLIC SCHOOLS","3176710","CHEYENNE COUNTY","31033","31","1110 16TH ST","SIDNEY","NE ","69162","1972","1101 21ST AVENUE","SIDNEY","NE ","69162","1972","3082543642","1-Regular school","41.142200","-102.984700","170001003","170001000","3103","Prekindergarten","4th Grade","113"
"CENTRAL HIGH SCHOOL","Nebraska","CENTRAL HIGH SCHOOL","317482001363","OMAHA PUBLIC SCHOOLS","3174820","DOUGLAS COUNTY","31055","31","124 NORTH 20TH ST","OMAHA","NE ","68102","4895","124 N 20TH ST","OMAHA","NE ","68102","4895","4025573300","1-Regular school","41.261300","-95.943700","280001007","280001000","3102","9th Grade","12th Grade","2601"
"CENTRAL LEARNING CENTER","Nebraska","CENTRAL LEARNING CENTER","318008001971","EDUCATIONAL SERVICE UNIT 08","3180080","ANTELOPE COUNTY","31003","31","402 P ST","NELIGH","NE ","68756","0089","402 P STREET","NELIGH","NE ","68756","0089","4028875559","2-Special education school","42.132900","-98.036200","000008002","000008000","3103","Prekindergarten","8th Grade","–"
"CENTRAL LEARNING CENTER - SOUTH","Nebraska","CENTRAL LEARNING CENTER - SOUTH","318008002269","EDUCATIONAL SERVICE UNIT 08","3180080","ANTELOPE COUNTY","31003","31","212 MAIN ST","NELIGH","NE ","68756","1447","212 MAIN STREET","NELIGH","NE ","68756","1447","4028875041","2-Special education school","42.126800","-98.030000","000008004","000008000","3103","7th Grade","12th Grade","0"
"CENTRAL NE SUPPORT SERVICE PROGRAM","Nebraska","CENTRAL NE SUPPORT SERVICE PROGRAM","310001601026","GRAND ISLAND PUBLIC SCHOOLS","3100016","HALL COUNTY","31079","31","123 SOUTH WEBB RD","GRAND ISLAND","NE ","68803","5110","123 S WEBB RD","GRAND ISLAND","NE ","68802","4904","3083855900","2-Special education school","40.916800","-98.378500","400002014","400002000","3103","Prekindergarten","12th Grade","–"
"CENTRAL PARK ELEM SCHOOL","Nebraska","CENTRAL PARK ELEM SCHOOL","317482001364","OMAHA PUBLIC SCHOOLS","3174820","DOUGLAS COUNTY","31055","31","4904 NORTH 42ND ST","OMAHA","NE ","68111","1898","4904 N 42ND ST","OMAHA","NE ","68111","1898","4024575277","1-Regular school","41.303600","-95.976900","280001073","280001000","3102","Prekindergarten","6th Grade","426"
"CENTURA ELEMENTARY SCHOOL","Nebraska","CENTURA ELEMENTARY SCHOOL","316295000817","CENTURA PUBLIC SCHOOLS","3162950","HOWARD COUNTY","31093","31","201 NORTH HWY 11","CAIRO","NE ","68824","0430","201 N HWY 11","CAIRO","NE ","68824","0430","3084854258","1-Regular school","41.062300","-98.617100","470100002","470100000","3103","Prekindergarten","6th Grade","288"
"CENTURA SECONDARY SCHOOL","Nebraska","CENTURA SECONDARY SCHOOL","316295000818","CENTURA PUBLIC SCHOOLS","3162950","HOWARD COUNTY","31093","31","201 NORTH HWY 11","CAIRO","NE ","68824","0430","201 N HWY 11","CAIRO","NE ","68824","0430","3084854258","1-Regular school","41.062300","-98.617100","470100001","470100000","3103","7th Grade","12th Grade","223"
"CHADRON INTERMEDIATE","Nebraska","CHADRON INTERMEDIATE","310498000140","CHADRON PUBLIC SCHOOLS","3104980","DAWES COUNTY","31045","31","450 WEST NORFOLK","CHADRON","NE ","69337","2000","450 W NORFOLK","CHADRON","NE ","69337","2000","3084320717","1-Regular school","42.840200","-103.003700","230002004","230002000","3103","3rd Grade","4th Grade","141"
"CHADRON MIDDLE SCHOOL","Nebraska","CHADRON MIDDLE SCHOOL","310498000141","CHADRON PUBLIC SCHOOLS","3104980","DAWES COUNTY","31045","31","551 EAST 6TH ST","CHADRON","NE ","69337","2743","551 E 6TH ST","CHADRON","NE ","69337","2743","3084320708","1-Regular school","42.824300","-102.995200","230002003","230002000","3103","5th Grade","8th Grade","258"
"CHADRON PRIMARY","Nebraska","CHADRON PRIMARY","310498000139","CHADRON PUBLIC SCHOOLS","3104980","DAWES COUNTY","31045","31","732 ANN ST","CHADRON","NE ","69337","2776","732 ANN ST","CHADRON","NE ","69337","2776","3084320710","1-Regular school","42.823500","-102.995400","230002002","230002000","3103","Prekindergarten","2nd Grade","234"
"CHADRON SENIOR HIGH SCHOOL","Nebraska","CHADRON SENIOR HIGH SCHOOL","310498000138","CHADRON PUBLIC SCHOOLS","3104980","DAWES COUNTY","31045","31","901 CEDAR","CHADRON","NE ","69337","2804","901 CEDAR","CHADRON","NE ","69337","2804","3084320707","1-Regular school","42.822100","-102.994100","230002001","230002000","3103","9th Grade","12th Grade","255"
"CHALK BUTTE SCHOOL","Nebraska","CHALK BUTTE SCHOOL","317680001907","SIOUX COUNTY PUBLIC SCHOOLS","3176800","SIOUX COUNTY","31165","31","321 SI RD","MORRILL","NE ","69358","4034","321 SI ROAD","HARRISON","NE ","69346","4034","3082472811","1-Regular school","42.001500","-103.931300","830500009","830500000","3103","Prekindergarten","8th Grade","7"
"CHAMBERS ELEMENTARY SCHOOL","Nebraska","CHAMBERS ELEMENTARY SCHOOL","310501000142","CHAMBERS PUBLIC SCHOOLS","3105010","HOLT COUNTY","31089","31","201 SOUTH A ST","CHAMBERS","NE ","68725","0218","201 SOUTH A ST","CHAMBERS","NE ","68725","0218","4024825233","1-Regular school","42.203400","-98.750800","450137002","450137000","3103","Prekindergarten","6th Grade","59"
"CHAMBERS HIGH SCHOOL","Nebraska","CHAMBERS HIGH SCHOOL","310501000143","CHAMBERS PUBLIC SCHOOLS","3105010","HOLT COUNTY","31089","31","201 SOUTH A ST","CHAMBERS","NE ","68725","0218","201 SOUTH A ST","CHAMBERS","NE ","68725","0218","4024825233","1-Regular school","42.203400","-98.750800","450137001","450137000","3103","7th Grade","12th Grade","69"
"CHANDLER VIEW ELEM SCHOOL","Nebraska","CHANDLER VIEW ELEM SCHOOL","317482001365","OMAHA PUBLIC SCHOOLS","3174820","SARPY COUNTY","31153","31","7800 SOUTH 25TH ST","OMAHA","NE ","68147","2125","7800 S 25TH ST","OMAHA","NE ","68147","2125","4027345705","1-Regular school","41.182000","-95.948800","280001075","280001000","3101","Prekindergarten","6th Grade","718"
"CHAP CENTER","Nebraska","CHAP CENTER","310381001507","BELLEVUE PUBLIC SCHOOLS","3103810","SARPY COUNTY","31153","31","1201 GREGG RD","BELLEVUE","NE ","68005","4964","1201 GREGG RD","BELLEVUE","NE ","68005","4964","4022934930","2-Special education school","41.159200","-95.910000","770001016","770001000","3101","Prekindergarten","12th Grade","–"
"CHAPMAN ELEMENTARY SCHOOL","Nebraska","CHAPMAN ELEMENTARY SCHOOL","317458000144","NORTHWEST PUBLIC SCHOOLS","3174580","MERRICK COUNTY","31121","31","1003 CADY ST","CHAPMAN","NE ","68827","0206","1003 CADY ST","CHAPMAN","NE ","68827","0206","3089862215","1-Regular school","41.025500","-98.160300","400082005","400082000","3103","Prekindergarten","8th Grade","91"
"CHASE COUNTY ELEMENTARY SCHOOL","Nebraska","CHASE COUNTY ELEMENTARY SCHOOL","310016301773","CHASE COUNTY SCHOOLS","3100163","CHASE COUNTY","31029","31","520 EAST 9TH ST","IMPERIAL","NE ","69033","0577","520 E 9TH ST","IMPERIAL","NE ","69033","0577","3088824228","1-Regular school","40.520700","-101.634300","150010002","150010000","3103","Prekindergarten","6th Grade","336"
"CHASE COUNTY HIGH SCHOOL","Nebraska","CHASE COUNTY HIGH SCHOOL","310016301772","CHASE COUNTY SCHOOLS","3100163","CHASE COUNTY","31029","31","520 EAST 9TH ST","IMPERIAL","NE ","69033","0577","520 E 9TH ST","IMPERIAL","NE ","69033","0577","3088824304","1-Regular school","40.520700","-101.634300","150010001","150010000","3103","7th Grade","12th Grade","275"
"CHILD GUIDANCE CNTR RTC SCHOOL","Nebraska","CHILD GUIDANCE CNTR RTC SCHOOL","310015201717","CHILD GUIDANCE CTR RTC SCHOOL","3100152","LANCASTER COUNTY","31109","31","904 SUMNER","LINCOLN","NE ","68502","2154","904 SUMNER","LINCOLN","NE ","68502","2154","4024342670","4-Alternative/other school","40.796200","-96.708200","554003001","554003000","3101","†","†","†"
"CLARKSON ELEMENTARY SCHOOL","Nebraska","CLARKSON ELEMENTARY SCHOOL","310516000150","CLARKSON PUBLIC SCHOOLS","3105160","COLFAX COUNTY","31037","31","649 CHERRY ST","CLARKSON","NE ","68629","0140","649 CHERRY ST","CLARKSON","NE ","68629","0140","4028923477","1-Regular school","41.720000","-97.124300","190058002","190058000","3101","Prekindergarten","6th Grade","97"
"CLARKSON JR-SR HIGH SCHOOL","Nebraska","CLARKSON JR-SR HIGH SCHOOL","310516000151","CLARKSON PUBLIC SCHOOLS","3105160","COLFAX COUNTY","31037","31","649 CHERRY ST","CLARKSON","NE ","68629","0140","649 CHERRY ST","CLARKSON","NE ","68629","0140","4028923454","1-Regular school","41.720000","-97.124300","190058001","190058000","3101","7th Grade","12th Grade","97"
"CLARMAR ELEMENTARY SCHOOL","Nebraska","CLARMAR ELEMENTARY SCHOOL","317071000973","FREMONT PUBLIC SCHOOLS","3170710","DODGE COUNTY","31053","31","1865 EAST 19TH ST","FREMONT","NE ","68025","3227","1865 E 19TH ST","FREMONT","NE ","68025","3227","4027273175","1-Regular school","41.446900","-96.473100","270001010","270001000","3101","Prekindergarten","4th Grade","193"
"CLAY CO LEARNING CENTER - FAIRFIELD","Nebraska","CLAY CO LEARNING CENTER - FAIRFIELD","310012200199","SO CENTRAL NE UNIFIED SYSTEM 5","3100122","CLAY COUNTY","31035","31","30671 HWY 14","FAIRFIELD","NE ","68938","9768","30671 HWY 14","FAIRFIELD","NE ","68938","9768","4027262287","1-Regular school","40.408800","-98.051600","652005010","652005000","3103","Prekindergarten","Prekindergarten","49"
"CLEARWATER ELEMENTARY SCHOOL","Nebraska","CLEARWATER ELEMENTARY SCHOOL","310011900154","NEBRASKA UNIFIED DISTRICT 1","3100119","ANTELOPE COUNTY","31003","31","501 IOWA ST","CLEARWATER","NE ","68726","0038","501 IOWA ST","CLEARWATER","NE ","68726","0038","4024852505","1-Regular school","42.170500","-98.193500","022001002","022001000","3103","Prekindergarten","4th Grade","95"
"CLEARWATER/ORCHARD HIGH SCHOOL","Nebraska","CLEARWATER/ORCHARD HIGH SCHOOL","310011902250","NEBRASKA UNIFIED DISTRICT 1","3100119","ANTELOPE COUNTY","31003","31","501 IOWA ST","CLEARWATER","NE ","68726","0038","501 IOWA STREET","CLEARWATER","NE ","68726","0038","4024852505","1-Regular school","42.169800","-98.192700","022001008","022001000","3103","9th Grade","12th Grade","97"
"CLEARWATER/ORCHARD MIDDLE SCHOOL","Nebraska","CLEARWATER/ORCHARD MIDDLE SCHOOL","310011902252","NEBRASKA UNIFIED DISTRICT 1","3100119","ANTELOPE COUNTY","31003","31","425 EAST 4TH ST","ORCHARD","NE ","68764","0269","425 E 4TH STREET","ORCHARD","NE ","68764","0269","4028933215","1-Regular school","42.337500","-98.236200","022001007","022001000","3103","5th Grade","8th Grade","89"
"CLINTON ELEMENTARY SCHOOL","Nebraska","CLINTON ELEMENTARY SCHOOL","317284001143","LINCOLN PUBLIC SCHOOLS","3172840","LANCASTER COUNTY","31109","31","1520 NORTH 29TH ST","LINCOLN","NE ","68503","1599","1520 N 29TH ST","LINCOLN","NE ","68503","1599","4024361132","1-Regular school","40.828500","-96.678700","550001018","550001000","3101","Prekindergarten","5th Grade","541"
"CODY ELEMENTARY SCHOOL","Nebraska","CODY ELEMENTARY SCHOOL","317374001244","MILLARD PUBLIC SCHOOLS","3173740","DOUGLAS COUNTY","31055","31","3320 SOUTH 127TH ST","OMAHA","NE ","68144","3710","3320 S 127TH ST","OMAHA","NE ","68144","3710","4027151320","1-Regular school","41.228200","-96.114100","280017008","280017000","3102","Prekindergarten","5th Grade","329"
"CODY ELEMENTARY SCHOOL","Nebraska","CODY ELEMENTARY SCHOOL","310002201323","NORTH PLATTE PUBLIC SCHOOLS","3100022","LINCOLN COUNTY","31111","31","2000 WEST 2ND ST","NORTH PLATTE","NE ","69101","1557","2000 W 2ND ST","NORTH PLATTE","NE ","69101","1557","3085357132","1-Regular school","41.137000","-100.786700","560001005","560001000","3103","Prekindergarten","5th Grade","259"
"CODY-KILGORE ELEMENTARY SCHOOL","Nebraska","CODY-KILGORE ELEMENTARY SCHOOL","310528000156","CODY-KILGORE PUBLIC SCHS","3105280","CHERRY COUNTY","31031","31","100 NTH BURLINGTON ST","KILGORE","NE ","69216","0058","100 NTH BURLINGTON STREET","KILGORE","NE ","69216","0058","4029662291","1-Regular school","42.939500","-100.954900","160030002","160030000","3103","Prekindergarten","6th Grade","54"
"CODY-KILGORE HIGH SCHOOL","Nebraska","CODY-KILGORE HIGH SCHOOL","310528000157","CODY-KILGORE PUBLIC SCHS","3105280","CHERRY COUNTY","31031","31","360 WEST 4TH ST","CODY","NE ","69211","0216","360 W 4TH ST","CODY","NE ","69211","0216","4028234190","1-Regular school","42.938000","-101.248700","160030001","160030000","3103","7th Grade","12th Grade","86"
"COLERIDGE ELEMENTARY SCHOOL","Nebraska","COLERIDGE ELEMENTARY SCHOOL","310531000158","COLERIDGE COMMUNITY SCHOOLS","3105310","CEDAR COUNTY","31027","31","203 SOUTH MAIN ST","COLERIDGE","NE ","68727","0037","203 S MAIN ST","COLERIDGE","NE ","68727","0037","4022834844","1-Regular school","42.504000","-97.204300","140541002","140541000","3103","Prekindergarten","4th Grade","49"
"COLERIDGE HIGH SCHOOL","Nebraska","COLERIDGE HIGH SCHOOL","310531000159","COLERIDGE COMMUNITY SCHOOLS","3105310","CEDAR COUNTY","31027","31","203 SOUTH MAIN ST","COLERIDGE","NE ","68727","0037","203 S MAIN ST","COLERIDGE","NE ","68727","0037","4022834844","1-Regular school","42.504000","-97.204300","140541001","140541000","3103","9th Grade","12th Grade","34"
"COLERIDGE MIDDLE SCHOOL","Nebraska","COLERIDGE MIDDLE SCHOOL","310531002197","COLERIDGE COMMUNITY SCHOOLS","3105310","CEDAR COUNTY","31027","31","203 SOUTH MAIN ST","COLERIDGE","NE ","68727","0037","203 S MAIN ST","COLERIDGE","NE ","68727","0037","4022834844","1-Regular school","42.504000","-97.204300","140541003","140541000","3103","5th Grade","8th Grade","33"
"COLUMBIAN ELEM SCHOOL","Nebraska","COLUMBIAN ELEM SCHOOL","317482001367","OMAHA PUBLIC SCHOOLS","3174820","DOUGLAS COUNTY","31055","31","330 SOUTH 127TH ST","OMAHA","NE ","68154","2300","330 S 127TH ST","OMAHA","NE ","68154","2300","4026971433","1-Regular school","41.256900","-96.111700","280001079","280001000","3102","Prekindergarten","6th Grade","324"
"COLUMBUS HIGH SCHOOL","Nebraska","COLUMBUS HIGH SCHOOL","310534000168","COLUMBUS PUBLIC SCHOOLS","3105340","PLATTE COUNTY","31141","31","2200 26TH ST","COLUMBUS","NE ","68602","0947","2200 26TH ST","COLUMBUS","NE ","68602","0947","4025637050","1-Regular school","41.442000","-97.354700","710001001","710001000","3101","9th Grade","12th Grade","1133"
"COLUMBUS MIDDLE SCHOOL","Nebraska","COLUMBUS MIDDLE SCHOOL","310534000165","COLUMBUS PUBLIC SCHOOLS","3105340","PLATTE COUNTY","31141","31","2410 16TH ST","COLUMBUS","NE ","68602","0947","2410 16TH ST","COLUMBUS","NE ","68602","0947","4025637060","1-Regular school","41.433000","-97.356800","710001002","710001000","3101","6th Grade","8th Grade","795"
"COMPASS LEARNING COMMUNITY","Nebraska","COMPASS LEARNING COMMUNITY","310360002266","BEATRICE PUBLIC SCHOOLS","3103600","GAGE COUNTY","31067","31","2920 EAST COURT ST","BEATRICE","NE ","68310","3413","2920 EAST COURT STREET","BEATRICE","NE ","68310","3413","4022397021","4-Alternative/other school","40.263900","-96.712700","340015010","340015000","3103","†","†","†"
"CONESTOGA ALTERNATIVE PROGRAM","Nebraska","CONESTOGA ALTERNATIVE PROGRAM","317420002204","CONESTOGA PUBLIC SCHOOLS","3174200","CASS COUNTY","31025","31","515 MAPLE","NEHAWKA","NE ","68413","4000","515 MAPLE","NEHAWKA","NE ","68413","4000","4022272935","4-Alternative/other school","40.831800","-95.988100","130056005","130056000","3101","†","†","†"
"CONESTOGA ELEMENTARY SCHOOL","Nebraska","CONESTOGA ELEMENTARY SCHOOL","317420001818","CONESTOGA PUBLIC SCHOOLS","3174200","CASS COUNTY","31025","31","104 EAST HIGH ST","MURRAY","NE ","68409","0068","104 E HIGH ST","MURRAY","NE ","68409","0068","4022352341","1-Regular school","40.918800","-95.928100","130056002","130056000","3101","Prekindergarten","6th Grade","355"
"CONESTOGA JR/SR HIGH SCHOOL","Nebraska","CONESTOGA JR/SR HIGH SCHOOL","317420001290","CONESTOGA PUBLIC SCHOOLS","3174200","CASS COUNTY","31025","31","8404 42ND ST","MURRAY","NE ","68409","0040","8404 42ND ST","MURRAY","NE ","68409","0040","4022352271","1-Regular school","40.913700","-95.980600","130056001","130056000","3101","7th Grade","12th Grade","287"
"CONESTOGA MAGNET ELEM SCHOOL","Nebraska","CONESTOGA MAGNET ELEM SCHOOL","317482001370","OMAHA PUBLIC SCHOOLS","3174820","DOUGLAS COUNTY","31055","31","2115 BURDETTE ST","OMAHA","NE ","68110","2365","2115 BURDETTE ST","OMAHA","NE ","68110","2365","4023447147","1-Regular school","41.278400","-95.944600","280001081","280001000","3102","Prekindergarten","6th Grade","401"
"COTTONWOOD ELEMENTARY SCHOOL","Nebraska","COTTONWOOD ELEMENTARY SCHOOL","317374001245","MILLARD PUBLIC SCHOOLS","3173740","DOUGLAS COUNTY","31055","31","615 PIEDMONT DR","OMAHA","NE ","68154","2731","615 PIEDMONT DR","OMAHA","NE ","68154","2731","4027151390","1-Regular school","41.253400","-96.155000","280017018","280017000","3102","Prekindergarten","5th Grade","311"
"COVINGTON ELEMENTARY SCHOOL","Nebraska","COVINGTON ELEMENTARY SCHOOL","317686001313","SO SIOUX CITY COMMUNITY SCHS","3176860","DAKOTA COUNTY","31043","31","2116 A ST","SO SIOUX CITY","NE ","68776","3028","2116 A STREET","SO SIOUX CITY","NE ","68776","3028","4024944238","1-Regular school","42.469400","-96.411900","220011011","220011000","3103","Prekindergarten","5th Grade","380"
"COZAD ALTERNATIVE ED CENTER","Nebraska","COZAD ALTERNATIVE ED CENTER","310546001998","COZAD COMMUNITY SCHOOLS","3105460","DAWSON COUNTY","31047","31","1910 MERIDIAN AVE","COZAD","NE ","69130","1159","1910 MERIDIAN AVE","COZAD","NE ","69130","1159","3087842745","4-Alternative/other school","40.871000","-99.984500","240011011","240011000","3103","†","†","†"
"COZAD EARLY EDUCATION CENTER","Nebraska","COZAD EARLY EDUCATION CENTER","310546000176","COZAD COMMUNITY SCHOOLS","3105460","DAWSON COUNTY","31047","31","420 WEST 14TH ST","COZAD","NE ","69130","1424","420 W 14TH ST","COZAD","NE ","69130","1424","3087843381","1-Regular school","40.865400","-99.991500","240011005","240011000","3103","Prekindergarten","Kindergarten","78"
"COZAD ELEMENTARY SCHOOL","Nebraska","COZAD ELEMENTARY SCHOOL","310546000175","COZAD COMMUNITY SCHOOLS","3105460","DAWSON COUNTY","31047","31","420 EAST 14TH ST","COZAD","NE ","69130","1617","420 E 14TH ST","COZAD","NE ","69130","1617","3087843462","1-Regular school","40.865700","-99.980600","240011004","240011000","3103","1st Grade","5th Grade","342"
"COZAD HIGH SCHOOL","Nebraska","COZAD HIGH SCHOOL","310546000173","COZAD COMMUNITY SCHOOLS","3105460","DAWSON COUNTY","31047","31","1710 MERIDIAN AVE","COZAD","NE ","69130","1165","1710 MERIDIAN AVE","COZAD","NE ","69130","1165","3087842744","1-Regular school","40.868300","-99.984500","240011001","240011000","3103","9th Grade","12th Grade","290"
"COZAD MIDDLE SCHOOL","Nebraska","COZAD MIDDLE SCHOOL","310546000174","COZAD COMMUNITY SCHOOLS","3105460","DAWSON COUNTY","31047","31","1810 MERIDIAN AVE","COZAD","NE ","69130","1130","1810 MERIDIAN  AVE","COZAD","NE ","69130","1130","3087842746","1-Regular school","40.860300","-99.981200","240011002","240011000","3103","6th Grade","8th Grade","223"
"CRAWFORD ELEMENTARY SCHOOL","Nebraska","CRAWFORD ELEMENTARY SCHOOL","310552000177","CRAWFORD PUBLIC SCHOOLS","3105520","DAWES COUNTY","31045","31","908 5TH ST","CRAWFORD","NE ","69339","1204","908 5TH ST","CRAWFORD","NE ","69339","1204","3086651928","1-Regular school","42.680500","-103.406500","230071002","230071000","3103","Prekindergarten","6th Grade","127"
"CRAWFORD HIGH SCHOOL","Nebraska","CRAWFORD HIGH SCHOOL","310552000178","CRAWFORD PUBLIC SCHOOLS","3105520","DAWES COUNTY","31045","31","908 5TH ST","CRAWFORD","NE ","69339","1204","908 5TH ST","CRAWFORD","NE ","69339","1204","3086651531","1-Regular school","42.680500","-103.406500","230071001","230071000","3103","7th Grade","12th Grade","111"
"CREEK VALLEY ELEMENTARY SCHOOL","Nebraska","CREEK VALLEY ELEMENTARY SCHOOL","310014001423","CREEK VALLEY SCHOOLS","3100140","DEUEL COUNTY","31049","31","6TH AND HAYWARD","CHAPPELL","NE ","69129","0608","6TH & HAYWARD","CHAPPELL","NE ","69129","0608","3088742911","1-Regular school","41.096700","-102.470000","250025003","250025000","3103","Prekindergarten","4th Grade","104"
"CREEK VALLEY HIGH SCHOOL","Nebraska","CREEK VALLEY HIGH SCHOOL","310014001419","CREEK VALLEY SCHOOLS","3100140","DEUEL COUNTY","31049","31","3RD AND WASHINGTON","CHAPPELL","NE ","69129","0608","3RD & WASHINGTON","CHAPPELL","NE ","69129","0608","3088743310","1-Regular school","41.093600","-102.462000","250025001","250025000","3103","9th Grade","12th Grade","85"
"CREEK VALLEY MIDDLE SCHOOL","Nebraska","CREEK VALLEY MIDDLE SCHOOL","310014001421","CREEK VALLEY SCHOOLS","3100140","CHEYENNE COUNTY","31033","31","630 ORCHARD","LODGEPOLE","NE ","69149","0158","630 ORCHARD","LODGEPOLE","NE ","69149","0158","3084835252","1-Regular school","41.151600","-102.637200","250025002","250025000","3103","5th Grade","8th Grade","71"
"CREIGHTON COMMUNITY HIGH SCH","Nebraska","CREIGHTON COMMUNITY HIGH SCH","310555000179","CREIGHTON COMMUNITY PUBLIC SCHOOLS","3105550","KNOX COUNTY","31107","31","1609 REDICK AVE","CREIGHTON","NE ","68729","0010","1609 REDICK AVE","CREIGHTON","NE ","68729","0010","4023585000","1-Regular school","42.458300","-97.906200","540013001","540013000","3103","7th Grade","12th Grade","163"
"CREIGHTON ELEMENTARY SCHOOL","Nebraska","CREIGHTON ELEMENTARY SCHOOL","310555000180","CREIGHTON COMMUNITY PUBLIC SCHOOLS","3105550","KNOX COUNTY","31107","31","1609 REDICK AVE","CREIGHTON","NE ","68729","0010","1609 REDICK AVE","CREIGHTON","NE ","68729","0010","4023585001","1-Regular school","42.458300","-97.906200","540013002","540013000","3103","Prekindergarten","6th Grade","189"
"CRESTRIDGE MAGNET CENTER","Nebraska","CRESTRIDGE MAGNET CENTER","317482001372","OMAHA PUBLIC SCHOOLS","3174820","DOUGLAS COUNTY","31055","31","818 CRESTRIDGE RD","OMAHA","NE ","68154","3400","818 CRESTRIDGE RD","OMAHA","NE ","68154","3400","4026971185","1-Regular school","41.252800","-96.095600","280001085","280001000","3102","Prekindergarten","6th Grade","444"
"CRETE ELEMENTARY SCHOOL","Nebraska","CRETE ELEMENTARY SCHOOL","310009500181","CRETE PUBLIC SCHOOLS","3100095","SALINE COUNTY","31151","31","309 EAST 11TH ST","CRETE","NE ","68333","2228","920 LINDEN AVE","CRETE","NE ","68333","2228","4028265822","1-Regular school","40.623400","-96.958900","760002002","760002000","3103","Prekindergarten","4th Grade","812"
"CRETE HIGH SCHOOL","Nebraska","CRETE HIGH SCHOOL","310009500182","CRETE PUBLIC SCHOOLS","3100095","SALINE COUNTY","31151","31","1500 EAST 15TH ST","CRETE","NE ","68333","1936","1500 E 15TH ST","CRETE","NE ","68333","1936","4028265811","1-Regular school","40.628600","-96.943400","760002001","760002000","3103","9th Grade","12th Grade","513"
"CRETE MIDDLE SCHOOL","Nebraska","CRETE MIDDLE SCHOOL","310009501759","CRETE PUBLIC SCHOOLS","3100095","SALINE COUNTY","31151","31","1700 GLENWOOD AVE","CRETE","NE ","68333","1936","1700 GLENWOOD AVENUE","CRETE","NE ","68333","1936","4028265844","1-Regular school","40.630000","-96.945900","760002003","760002000","3103","5th Grade","8th Grade","505"
"CROFTON ELEMENTARY SCHOOL","Nebraska","CROFTON ELEMENTARY SCHOOL","310563000183","CROFTON COMMUNITY SCHOOLS","3105630","KNOX COUNTY","31107","31","1301 WEST 5TH ST","CROFTON","NE ","68730","0429","1301 W 5TH ST","CROFTON","NE ","68730","0429","4023884357","1-Regular school","42.729500","-97.499900","540096002","540096000","3103","Prekindergarten","6th Grade","152"
"CROFTON HIGH SCHOOL","Nebraska","CROFTON HIGH SCHOOL","310563000184","CROFTON COMMUNITY SCHOOLS","3105630","KNOX COUNTY","31107","31","89048 NORTH HWY 121","CROFTON","NE ","68730","0429","89048 N HWY 121","CROFTON","NE ","68730","0429","4023882440","1-Regular school","42.736800","-97.504400","540096001","540096000","3103","7th Grade","12th Grade","180"
