"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"ELGIN HIGH SCHOOL","Oregon","ELGIN HIGH SCHOOL","410459001141","ELGIN SD 23","4104590","UNION COUNTY","41061","41","1400 BIRCH","ELGIN","OR ","97827","0068","PO BOX 68","ELGIN","OR ","97827","0068","5414372021","1-Regular school","45.562800","-117.923900","00000000000000001083","00000000002217","4102","9th Grade","12th Grade","120"
"ELIZABETH PAGE ELEMENTARY SCHOOL","Oregon","ELIZABETH PAGE ELEMENTARY SCHOOL","411167000580","SPRINGFIELD SD 19","4111670","LANE COUNTY","41039","41","1300 HAYDEN BRIDGE RD","SPRINGFIELD","OR ","97477","1560","1300 HAYDEN BRIDGE RD","SPRINGFIELD","OR ","97477","1560","5417446407","1-Regular school","44.069000","-123.006100","00000000000000000546","00000000002083","4104","Kindergarten","5th Grade","435"
"ELK MEADOW ELEMENTARY SCHOOL","Oregon","ELK MEADOW ELEMENTARY SCHOOL","410198000245","BEND-LAPINE ADMINISTRATIVE SD 1","4101980","DESCHUTES COUNTY","41017","41","60880 BROOKSWOOD BLVD","BEND","OR ","97702","2516","60880 BROOKSWOOD BLVD","BEND","OR ","97702","2516","5413551500","1-Regular school","44.014400","-121.345300","00000000000000001308","00000000001976","4102","Kindergarten","5th Grade","510"
"ELKTON CHARTER SCHOOL","Oregon","ELKTON CHARTER SCHOOL","410462000322","ELKTON SD 34","4104620","DOUGLAS COUNTY","41019","41","739 RIVER RD","ELKTON","OR ","97436","0390","PO BOX 390","ELKTON","OR ","97436","0390","5415842228","1-Regular school","43.638100","-123.570600","00000000000000000302","00000000001998","4104","Kindergarten","12th Grade","241"
"ELMIRA ELEMENTARY SCHOOL","Oregon","ELMIRA ELEMENTARY SCHOOL","410495000597","FERN RIDGE SD 28J","4104950","LANE COUNTY","41039","41","88960 TERRITORIAL RD","ELMIRA","OR ","97437","9755","88960 TERRITORIAL RD","ELMIRA","OR ","97437","9755","5419358214","1-Regular school","44.072500","-123.354600","00000000000000000563","00000000002084","4104","Kindergarten","5th Grade","251"
"ELMIRA HIGH SCHOOL","Oregon","ELMIRA HIGH SCHOOL","410495000601","FERN RIDGE SD 28J","4104950","LANE COUNTY","41039","41","24936 FIR GROVE LN","ELMIRA","OR ","97437","9757","24936 FIR GROVE LN","ELMIRA","OR ","97437","9757","5419358200","1-Regular school","44.073700","-123.361500","00000000000000000567","00000000002084","4104","9th Grade","12th Grade","482"
"ELMONICA ELEMENTARY SCHOOL","Oregon","ELMONICA ELEMENTARY SCHOOL","410192001321","BEAVERTON SD 48J","4101920","WASHINGTON COUNTY","41067","41","16950 SW LISA CT","BEAVERTON","OR ","97006","4100","16950 SW LISA CT","BEAVERTON","OR ","97006","4100","5035331815","1-Regular school","45.515700","-122.851600","00000000000000001162","00000000002243","4101","Kindergarten","5th Grade","574"
"ELTON GREGORY MIDDLE SCHOOL","Oregon","ELTON GREGORY MIDDLE SCHOOL","411035000647","REDMOND SD 2J","4110350","DESCHUTES COUNTY","41017","41","1220 NW UPAS AVE","REDMOND","OR ","97756","9330","1220 NW UPAS AVE","REDMOND","OR ","97756","9330","5415266440","1-Regular school","44.304500","-121.179900","00000000000000001326","00000000001977","4102","6th Grade","8th Grade","577"
"EMERSON SCHOOL","Oregon","EMERSON SCHOOL","411004001581","PORTLAND SD 1J","4110040","MULTNOMAH COUNTY","41051","41","105 NW PARK AVE","PORTLAND","OR ","97209","3315","105 NW PARK AVE","PORTLAND","OR ","97209","3315","5035256124","1-Regular school","45.523900","-122.679400","00000000000000003991","00000000002180","4101","Kindergarten","5th Grade","144"
"ENGLEWOOD ELEMENTARY SCHOOL","Oregon","ENGLEWOOD ELEMENTARY SCHOOL","411082000782","SALEM-KEIZER SD 24J","4110820","MARION COUNTY","41047","41","1132 19TH ST NE","SALEM","OR ","97301","2252","1132 19TH ST NE","SALEM","OR ","97301","2252","5033993143","1-Regular school","44.945900","-123.011300","00000000000000000736","00000000002142","4105","Kindergarten","5th Grade","384"
"ENSWORTH ELEMENTARY SCHOOL","Oregon","ENSWORTH ELEMENTARY SCHOOL","410198001603","BEND-LAPINE ADMINISTRATIVE SD 1","4101980","DESCHUTES COUNTY","41017","41","2150 NE DAGGETT LN","BEND","OR ","97701","6560","2150 NE DAGGETT LN","BEND","OR ","97701","6560","5413551600","1-Regular school","44.071800","-121.275400","00000000000000004129","00000000001976","4102","Kindergarten","5th Grade","234"
"ENTERPRISE ELEMENTARY SCHOOL","Oregon","ENTERPRISE ELEMENTARY SCHOOL","410508001148","ENTERPRISE SD 21","4105080","WALLOWA COUNTY","41063","41","201 SE 4TH ST","ENTERPRISE","OR ","97828","1350","201 SE 4TH ST","ENTERPRISE","OR ","97828","1350","5414263812","1-Regular school","45.425000","-117.272000","00000000000000001090","00000000002221","4102","Kindergarten","6th Grade","210"
"ENTERPRISE HIGH SCHOOL","Oregon","ENTERPRISE HIGH SCHOOL","410508001149","ENTERPRISE SD 21","4105080","WALLOWA COUNTY","41063","41","201 SE 4TH ST","ENTERPRISE","OR ","97828","1350","201 SE 4TH ST","ENTERPRISE","OR ","97828","1350","5414263193","1-Regular school","45.425000","-117.272000","00000000000000001091","00000000002221","4102","7th Grade","12th Grade","195"
"EOLA HILLS CHARTER SCHOOL","Oregon","EOLA HILLS CHARTER SCHOOL","410123001653","AMITY SD 4J","4101230","POLK COUNTY","41053","41","9015 DEJONG RD","AMITY","OR ","97101","0413","PO BOX 413","AMITY","OR ","97101","0413","5038432537","1-Regular school","45.065400","-123.322500","00000000000000004505","00000000002252","4105","Kindergarten","12th Grade","42"
"ERROL HASSELL ELEMENTARY SCHOOL","Oregon","ERROL HASSELL ELEMENTARY SCHOOL","410192001301","BEAVERTON SD 48J","4101920","WASHINGTON COUNTY","41067","41","18100 SW BANY RD","BEAVERTON","OR ","97007","5735","18100 SW BANY RD","BEAVERTON","OR ","97007","5735","5032593845","1-Regular school","45.466300","-122.863200","00000000000000001161","00000000002243","4101","Kindergarten","5th Grade","516"
"ESTACADA ALTERNATIVE HIGH SCHOOL","Oregon","ESTACADA ALTERNATIVE HIGH SCHOOL","410470001644","ESTACADA SD 108","4104700","CLACKAMAS COUNTY","41005","41","59868 EAST HWY 224","ESTACADA","OR ","97023","9399","255 NE 6TH AVE","ESTACADA","OR ","97023","9719","5036306871","4-Alternative/other school","45.088800","-122.064200","00000000000000004469","00000000001930","4105","10th Grade","12th Grade","0"
"ESTACADA EARLY COLLEGE","Oregon","ESTACADA EARLY COLLEGE","410470001778","ESTACADA SD 108","4104700","CLACKAMAS COUNTY","41005","41","354 SE HWY 211","ESTACADA","OR ","97023","","PO BOX 2631","ESTACADA","OR ","97023","","5036305001","1-Regular school","45.284100","-122.333000","00000000000000004760","00000000001930","4103","9th Grade","12th Grade","456"
"ESTACADA HIGH SCHOOL","Oregon","ESTACADA HIGH SCHOOL","410470000143","ESTACADA SD 108","4104700","CLACKAMAS COUNTY","41005","41","355 NE 6TH AVE","ESTACADA","OR ","97023","9333","355 NE 6TH AVE","ESTACADA","OR ","97023","9333","5036308515","1-Regular school","45.295900","-122.331500","00000000000000000135","00000000001930","4103","9th Grade","12th Grade","604"
"ESTACADA JUNIOR HIGH SCHOOL","Oregon","ESTACADA JUNIOR HIGH SCHOOL","410470000142","ESTACADA SD 108","4104700","CLACKAMAS COUNTY","41005","41","500 NE MAIN ST","ESTACADA","OR ","97023","9773","500 NE MAIN ST","ESTACADA","OR ","97023","9773","5036308516","1-Regular school","45.293700","-122.333000","00000000000000000134","00000000001930","4103","7th Grade","8th Grade","267"
"ESTACADA WEB ACADEMY","Oregon","ESTACADA WEB ACADEMY","410470001766","ESTACADA SD 108","4104700","CLACKAMAS COUNTY","41005","41","354 SE HWY 211","ESTACADA","OR ","97023","","354 SE HWY 211","ESTACADA","OR ","97023","","5036305001","1-Regular school","45.284100","-122.333000","00000000000000004670","00000000001930","4103","Kindergarten","12th Grade","354"
"EUGENE EDUCATION OPTIONS","Oregon","EUGENE EDUCATION OPTIONS","410474000567","EUGENE SD 4J","4104740","LANE COUNTY","41039","41","3875 KINCAID ST","EUGENE","OR ","97405","4599","3875 KINCAID ST","EUGENE","OR ","97405","4599","5417907080","4-Alternative/other school","44.013200","-123.075000","00000000000000000537","00000000002082","4104","6th Grade","12th Grade","236"
"EUGENE FIELD ELEMENTARY SCHOOL","Oregon","EUGENE FIELD ELEMENTARY SCHOOL","411145000762","SILVER FALLS SD 4J","4111450","MARION COUNTY","41047","41","410 NORTH WATER ST","SILVERTON","OR ","97381","1626","410 N WATER ST","SILVERTON","OR ","97381","1626","5038736341","1-Regular school","45.007500","-122.783900","00000000000000000714","00000000002138","4105","Kindergarten","3rd Grade","446"
"EVERGREEN ELEMENTARY SCHOOL","Oregon","EVERGREEN ELEMENTARY SCHOOL","411145000766","SILVER FALLS SD 4J","4111450","MARION COUNTY","41047","41","3727 CASCADE HWY NE","SILVERTON","OR ","97381","9538","3727 CASCADE HWY NE","SILVERTON","OR ","97381","9538","5038734845","1-Regular school","44.979700","-122.810100","00000000000000000718","00000000002138","4105","Kindergarten","8th Grade","75"
"EVERGREEN ELEMENTARY SCHOOL","Oregon","EVERGREEN ELEMENTARY SCHOOL","410690000465","THREE RIVERS/JOSEPHINE COUNTY SD","4106900","JOSEPHINE COUNTY","41033","41","520 WEST RIVER ST","CAVE JUNCTION","OR ","97523","0313","520 W RIVER ST","CAVE JUNCTION","OR ","97523","0313","5415923136","1-Regular school","42.170000","-123.652300","00000000000000000443","00000000002055","4104","Kindergarten","5th Grade","435"
"EVERGREEN JR HIGH SCHOOL","Oregon","EVERGREEN JR HIGH SCHOOL","410002301322","HILLSBORO SD 1J","4100023","WASHINGTON COUNTY","41067","41","29850 NW EVERGREEN RD","HILLSBORO","OR ","97124","1822","29850 NW EVERGREEN RD","HILLSBORO","OR ","97124","1822","5038441400","1-Regular school","45.548200","-122.984800","00000000000000001197","00000000002239","4101","7th Grade","8th Grade","843"
"EWING YOUNG ELEMENTARY SCHOOL","Oregon","EWING YOUNG ELEMENTARY SCHOOL","410872001271","NEWBERG SD 29J","4108720","YAMHILL COUNTY","41071","41","17600 NE NORTH VALLEY RD","NEWBERG","OR ","97132","6547","17600 NE NORTH VALLEY RD","NEWBERG","OR ","97132","6547","5035544750","1-Regular school","45.329700","-123.057400","00000000000000001218","00000000002254","4101","Kindergarten","5th Grade","209"
"EYRE ELEMENTARY SCHOOL","Oregon","EYRE ELEMENTARY SCHOOL","411082000797","SALEM-KEIZER SD 24J","4110820","MARION COUNTY","41047","41","4868 BUFFALO DR SE","SALEM","OR ","97301","5984","4868 BUFFALO DR SE","SALEM","OR ","97301","5984","5033993311","1-Regular school","44.917900","-122.961800","00000000000000000751","00000000002142","4105","Kindergarten","5th Grade","‡"
"FAIRFIELD ELEMENTARY SCHOOL","Oregon","FAIRFIELD ELEMENTARY SCHOOL","410204000618","BETHEL SD 52","4102040","LANE COUNTY","41039","41","3455 ROYAL AVE","EUGENE","OR ","97402","1999","3455 ROYAL AVE","EUGENE","OR ","97402","1999","5416893751","1-Regular school","44.070800","-123.150000","00000000000000000584","00000000002088","4104","Kindergarten","5th Grade","314"
"FAIRVIEW ELEMENTARY SCHOOL","Oregon","FAIRVIEW ELEMENTARY SCHOOL","411052000998","REYNOLDS SD 7","4110520","MULTNOMAH COUNTY","41051","41","225 MAIN ST","FAIRVIEW","OR ","97024","1704","225 MAIN ST","FAIRVIEW","OR ","97024","1704","5036672954","1-Regular school","45.539900","-122.435800","00000000000000000945","00000000002182","4103","Kindergarten","5th Grade","399"
"FALCON HEIGHTS ACADEMY","Oregon","FALCON HEIGHTS ACADEMY","410702001807","KLAMATH COUNTY SD","4107020","KLAMATH COUNTY","41035","41","5825 CLIMAX AVE","KLAMATH FALLS","OR ","97603","4006","5825 CLIMAX AVE","KLAMATH FALLS","OR ","97603","4006","5418836699","1-Regular school","42.211300","-121.716400","00000000000000004848","00000000002057","4102","7th Grade","12th Grade","78"
"FALLS CITY ELEMENTARY SCHOOL","Oregon","FALLS CITY ELEMENTARY SCHOOL","410000301061","FALLS CITY SD 57","4100003","POLK COUNTY","41053","41","177 PROSPECT AVE","FALLS CITY","OR ","97344","9754","177 PROSPECT AVE","FALLS CITY","OR ","97344","9754","5037873521","1-Regular school","44.867700","-123.432300","00000000000000001005","00000000002193","4105","Kindergarten","8th Grade","103"
"FALLS CITY HIGH SCHOOL","Oregon","FALLS CITY HIGH SCHOOL","410000301062","FALLS CITY SD 57","4100003","POLK COUNTY","41053","41","111 NORTH MAIN ST","FALLS CITY","OR ","97344","0107","111 N MAIN ST","FALLS CITY","OR ","97344","0107","5037873521","1-Regular school","44.865500","-123.429800","00000000000000001006","00000000002193","4105","9th Grade","12th Grade","52"
"FAMILY SCHOOL","Oregon","FAMILY SCHOOL","410474000690","EUGENE SD 4J","4104740","LANE COUNTY","41039","41","1650 WEST 22ND AVE","EUGENE","OR ","97405","1699","1650 W 22ND AVE","EUGENE","OR ","97405","1699","5417905700","4-Alternative/other school","44.042900","-123.115300","00000000000000001339","00000000002082","4104","Kindergarten","5th Grade","186"
"FARMINGTON VIEW ELEMENTARY SCHOOL","Oregon","FARMINGTON VIEW ELEMENTARY SCHOOL","410002301242","HILLSBORO SD 1J","4100023","WASHINGTON COUNTY","41067","41","8300 SW HILLSBORO HWY","HILLSBORO","OR ","97123","9284","8300 SW HILLSBORO HWY","HILLSBORO","OR ","97123","9284","5038441735","1-Regular school","45.460200","-122.991400","00000000000000001189","00000000002239","4101","Kindergarten","6th Grade","222"
"FAUBION ELEMENTARY SCHOOL","Oregon","FAUBION ELEMENTARY SCHOOL","411004000890","PORTLAND SD 1J","4110040","MULTNOMAH COUNTY","41051","41","3039 NE PORTLAND BLVD","PORTLAND","OR ","97211","6699","3039 NE PORTLAND BLVD","PORTLAND","OR ","97211","6699","5039165686","1-Regular school","45.571000","-122.635200","00000000000000000847","00000000002180","4103","Prekindergarten","8th Grade","467"
"FAULCONER-CHAPMAN SCHOOL","Oregon","FAULCONER-CHAPMAN SCHOOL","411122001285","SHERIDAN SD 48J","4111220","YAMHILL COUNTY","41071","41","332 SW CORNWALL ST","SHERIDAN","OR ","97378","1799","332 SW CORNWALL ST","SHERIDAN","OR ","97378","1799","5412616960","1-Regular school","45.092100","-123.400100","00000000000000001235","00000000002257","4101","Kindergarten","8th Grade","643"
"FERGUSON ELEMENTARY SCHOOL","Oregon","FERGUSON ELEMENTARY SCHOOL","410702000495","KLAMATH COUNTY SD","4107020","KLAMATH COUNTY","41035","41","2901 HOMEDALE RD","KLAMATH FALLS","OR ","97603","6898","2901 HOMEDALE RD","KLAMATH FALLS","OR ","97603","6898","5418835036","1-Regular school","42.200400","-121.721100","00000000000000000470","00000000002057","4102","Kindergarten","6th Grade","429"
"FERN HILL ELEMENTARY SCHOOL","Oregon","FERN HILL ELEMENTARY SCHOOL","410516001578","FOREST GROVE SD 15","4105160","WASHINGTON COUNTY","41067","41","4445 HEATHER ST","FOREST GROVE","OR ","97116","1440","4445 HEATHER ST","FOREST GROVE","OR ","97116","1440","5033592550","1-Regular school","45.514600","-123.072400","00000000000000003986","00000000002241","4101","Kindergarten","4th Grade","367"
"FERN RIDGE MIDDLE SCHOOL","Oregon","FERN RIDGE MIDDLE SCHOOL","410495000600","FERN RIDGE SD 28J","4104950","LANE COUNTY","41039","41","88831 TERRITORIAL RD","ELMIRA","OR ","97437","9758","88831 TERRITORIAL RD","ELMIRA","OR ","97437","9758","5419358230","1-Regular school","44.068700","-123.353000","00000000000000000564","00000000002084","4104","6th Grade","8th Grade","311"
"FERNDALE ELEMENTARY SCHOOL","Oregon","FERNDALE ELEMENTARY SCHOOL","410816001098","MILTON-FREEWATER UNIFIED SD 7","4108160","UMATILLA COUNTY","41059","41","53445 WEST FERNDALE RD","MILTON-FREEWATER","OR ","97862","7430","53445 W FERNDALE RD","MILTON-FREEWATER","OR ","97862","7430","5419385412","1-Regular school","45.981200","-118.402500","00000000000000001041","00000000002205","4102","Kindergarten","5th Grade","287"
"FIELDS ELEMENTARY SCHOOL","Oregon","FIELDS ELEMENTARY SCHOOL","410502001383","SOUTH HARNEY SD 33","4105020","HARNEY COUNTY","41025","41","23657 FIELDSDENIO RD","FIELDS","OR ","97710","8000","23657 FIELDS-DENIO RD","FIELDS","OR ","97710","8000","5414952233","1-Regular school","42.262700","-118.673700","00000000000000000357","00000000002022","4102","Kindergarten","8th Grade","12"
"FINDLEY ELEMENTARY","Oregon","FINDLEY ELEMENTARY","410192001262","BEAVERTON SD 48J","4101920","WASHINGTON COUNTY","41067","41","4155 NW SALTZMAN RD","PORTLAND","OR ","97229","2433","4155 NW SALTZMAN RD","PORTLAND","OR ","97229","2433","5035331830","1-Regular school","45.549700","-122.811500","00000000000000001370","00000000002243","4101","Kindergarten","5th Grade","804"
"FIR GROVE ELEMENTARY SCHOOL","Oregon","FIR GROVE ELEMENTARY SCHOOL","410192001213","BEAVERTON SD 48J","4101920","WASHINGTON COUNTY","41067","41","6300 SW WILSON AVE","BEAVERTON","OR ","97008","4424","6300 SW WILSON AVE","BEAVERTON","OR ","97008","4424","5036723530","1-Regular school","45.473800","-122.818300","00000000000000001163","00000000002243","4101","Kindergarten","5th Grade","502"
"FIR GROVE ELEMENTARY SCHOOL","Oregon","FIR GROVE ELEMENTARY SCHOOL","411071000289","DOUGLAS COUNTY SD 4","4110710","DOUGLAS COUNTY","41019","41","1360 WEST HARVARD AVE","ROSEBURG","OR ","97470","2865","1360 W HARVARD AVE","ROSEBURG","OR ","97470","2865","5414404085","1-Regular school","43.215600","-123.365300","00000000000000000270","00000000001991","4104","Kindergarten","5th Grade","290"
"FIRWOOD ELEMENTARY SCHOOL","Oregon","FIRWOOD ELEMENTARY SCHOOL","411089000107","OREGON TRAIL SD 46","4110890","CLACKAMAS COUNTY","41005","41","42900 SE TRUBEL RD","SANDY","OR ","97055","0547","PO BOX 547","SANDY","OR ","97055","0547","5036688005","1-Regular school","45.373800","-122.221800","00000000000000000101","00000000001926","4103","Kindergarten","5th Grade","475"
"FIVE OAKS MIDDLE SCHOOL","Oregon","FIVE OAKS MIDDLE SCHOOL","410192001234","BEAVERTON SD 48J","4101920","WASHINGTON COUNTY","41067","41","1600 NW 173RD AVE","BEAVERTON","OR ","97006","4856","1600 NW 173RD AVE","BEAVERTON","OR ","97006","4856","5035331890","1-Regular school","45.530500","-122.853200","00000000000000001181","00000000002243","4101","6th Grade","8th Grade","1070"
"FLEMING MIDDLE SCHOOL","Oregon","FLEMING MIDDLE SCHOOL","410690000466","THREE RIVERS/JOSEPHINE COUNTY SD","4106900","JOSEPHINE COUNTY","41033","41","6001 MONUMENT DR","GRANTS PASS","OR ","97526","8515","6001 MONUMENT DR","GRANTS PASS","OR ","97526","8515","5414768284","1-Regular school","42.506900","-123.373900","00000000000000000444","00000000002055","4104","6th Grade","8th Grade","394"
"FLOYD LIGHT MIDDLE SCHOOL","Oregon","FLOYD LIGHT MIDDLE SCHOOL","410394001027","DAVID DOUGLAS SD 40","4103940","MULTNOMAH COUNTY","41051","41","10800 SE WASHINGTON ST","PORTLAND","OR ","97216","3199","10800 SE WASHINGTON ST","PORTLAND","OR ","97216","3199","5032566511","1-Regular school","45.516400","-122.552000","00000000000000000981","00000000002187","4103","6th Grade","8th Grade","801"
"FOREST GROVE COMMUNITY SCHOOL","Oregon","FOREST GROVE COMMUNITY SCHOOL","410516001724","FOREST GROVE SD 15","4105160","WASHINGTON COUNTY","41067","41","1914 PACIFIC AVE","FOREST GROVE","OR ","97116","","1914 PACIFIC AVENUE","FOREST GROVE","OR ","97116","","5033594600","1-Regular school","45.519300","-123.113300","00000000000000004595","00000000002241","4101","1st Grade","8th Grade","190"
"FOREST GROVE HIGH SCHOOL","Oregon","FOREST GROVE HIGH SCHOOL","410516001189","FOREST GROVE SD 15","4105160","WASHINGTON COUNTY","41067","41","1401 NICHOLS LN","FOREST GROVE","OR ","97116","3299","1401 NICHOLS LN","FOREST GROVE","OR ","97116","3299","5033592432","1-Regular school","45.535200","-123.119600","00000000000000001134","00000000002241","4101","9th Grade","12th Grade","1897"
"FOREST HILLS ELEMENTARY SCHOOL","Oregon","FOREST HILLS ELEMENTARY SCHOOL","410723000060","LAKE OSWEGO SD 7J","4107230","CLACKAMAS COUNTY","41005","41","1133 SW ANDREWS RD","LAKE OSWEGO","OR ","97034","1799","1133 SW ANDREWS RD","LAKE OSWEGO","OR ","97034","1799","5035342350","1-Regular school","45.426000","-122.676300","00000000000000000053","00000000001923","4105","Kindergarten","5th Grade","430"
"FOREST PARK ELEMENTARY SCHOOL","Oregon","FOREST PARK ELEMENTARY SCHOOL","411004001395","PORTLAND SD 1J","4110040","MULTNOMAH COUNTY","41051","41","9935 NW DURRETT ST","PORTLAND","OR ","97229","9183","9935 NW DURRETT ST","PORTLAND","OR ","97229","9183","5039165400","1-Regular school","45.543000","-122.777400","00000000000000002413","00000000002180","4101","Kindergarten","5th Grade","489"
"FOREST RIDGE ELEMENTARY SCHOOL","Oregon","FOREST RIDGE ELEMENTARY SCHOOL","411082004194","SALEM-KEIZER SD 24J","4110820","MARION COUNTY","41047","41","7905 JUNE REID PLACENE","KEIZER","OR ","97303","2559","7905 JUNE REID PL NE","KEIZER","OR ","97303","2559","5033995548","1-Regular school","45.033900","-123.019900","00000000000000003529","00000000002142","4105","Kindergarten","5th Grade","238"
"FOSSIL CHARTER SCHOOL","Oregon","FOSSIL CHARTER SCHOOL","410525001375","FOSSIL SD 21J","4105250","WHEELER COUNTY","41069","41","600 B ST","FOSSIL","OR ","97830","0206","PO BOX 206","FOSSIL","OR ","97830","0206","5417634384","1-Regular school","45.001500","-120.213300","00000000000000001205","00000000002248","4102","Kindergarten","12th Grade","224"
"FOSTER ELEMENTARY SCHOOL","Oregon","FOSTER ELEMENTARY SCHOOL","411197000701","SWEET HOME SD 55","4111970","LINN COUNTY","41043","41","5526 POPLAR","FOSTER","OR ","97345","0747","PO BOX 747","FOSTER","OR ","97345","0747","5413677180","1-Regular school","44.410400","-122.670900","00000000000000000662","00000000002102","4104","Kindergarten","6th Grade","262"
"FOUR CORNERS ELEMENTARY SCHOOL","Oregon","FOUR CORNERS ELEMENTARY SCHOOL","411082000784","SALEM-KEIZER SD 24J","4110820","MARION COUNTY","41047","41","500 ELMA AVE SE","SALEM","OR ","97317","5621","500 ELMA AVE SE","SALEM","OR ","97317","5621","5033993145","1-Regular school","44.922500","-122.977000","00000000000000000738","00000000002142","4105","Kindergarten","5th Grade","514"
"FOUR RIVERS COMMUNITY SCHOOL","Oregon","FOUR RIVERS COMMUNITY SCHOOL","410000901592","OREGON DEPARTMENT OF EDUCATION","4100009","MALHEUR COUNTY","41045","41","2449 SW 4TH AVE","ONTARIO","OR ","97914","1829","2449 SW 4TH AVE","ONTARIO","OR ","97914","1829","5418893715","1-Regular school","44.024400","-116.995900","00000000000000004040","00000000002336","4102","Kindergarten","8th Grade","256"
"FRANKLIN HIGH SCHOOL","Oregon","FRANKLIN HIGH SCHOOL","411004000960","PORTLAND SD 1J","4110040","MULTNOMAH COUNTY","41051","41","5405 SE WOODWARD ST","PORTLAND","OR ","97206","2199","5405 SE WOODWARD ST","PORTLAND","OR ","97206","2199","5039165140","1-Regular school","45.502200","-122.607500","00000000000000000911","00000000002180","4103","9th Grade","12th Grade","1456"
"FRANKLIN SCHOOL","Oregon","FRANKLIN SCHOOL","410348000570","CORVALLIS SD 509J","4103480","BENTON COUNTY","41003","41","750 NW 18TH ST","CORVALLIS","OR ","97330","5735","750 NW 18TH ST","CORVALLIS","OR ","97330","5735","5417575747","4-Alternative/other school","44.574900","-123.273100","00000000000000001322","00000000001901","4104","Kindergarten","8th Grade","355"
"FREE ORCHARDS ELEMENTARY SCHOOL","Oregon","FREE ORCHARDS ELEMENTARY SCHOOL","410002301764","HILLSBORO SD 1J","4100023","WASHINGTON COUNTY","41067","41","2499 SOUTH BEECH","CORNELIUS","OR ","97113","","2499 S BEECH","CORNELIUS","OR ","97113","","5038441140","1-Regular school","45.518500","-123.043400","00000000000000004641","00000000002239","4101","Kindergarten","6th Grade","481"
"FREEWATER ELEMENTARY SCHOOL","Oregon","FREEWATER ELEMENTARY SCHOOL","410816001117","MILTON-FREEWATER UNIFIED SD 7","4108160","UMATILLA COUNTY","41059","41","17 NW 8TH AVE","MILTON-FREEWATER","OR ","97862","1998","17 NW 8TH AVE","MILTON-FREEWATER","OR ","97862","1998","5419386611","1-Regular school","45.943500","-118.398300","00000000000000001058","00000000002205","4102","Kindergarten","5th Grade","285"
"FREMONT/HAY ELEMENTARY SCHOOL","Oregon","FREMONT/HAY ELEMENTARY SCHOOL","410728000517","LAKE COUNTY SD 7","4107280","LAKE COUNTY","41037","41","500 SOUTH I ST","LAKEVIEW","OR ","97630","1642","500 S  I  ST","LAKEVIEW","OR ","97630","1642","5419472136","1-Regular school","42.183700","-120.350700","00000000000000000490","00000000002059","4102","Kindergarten","6th Grade","333"
"FRENCH PRAIRIE MIDDLE SCHOOL","Oregon","FRENCH PRAIRIE MIDDLE SCHOOL","411353000844","WOODBURN SD 103","4113530","MARION COUNTY","41047","41","1025 NORTH BOONES FERRY RD","WOODBURN","OR ","97071","9601","1025 N BOONES FERRY RD","WOODBURN","OR ","97071","9601","9719833550","1-Regular school","45.150200","-122.860000","00000000000000001268","00000000002146","4105","6th Grade","8th Grade","595"
"FRENCHGLEN ELEMENTARY SCHOOL","Oregon","FRENCHGLEN ELEMENTARY SCHOOL","410531000370","FRENCHGLEN SD 16","4105310","HARNEY COUNTY","41025","41","39235 HWY 205","FRENCHGLEN","OR ","97736","9704","39235 HWY 205","FRENCHGLEN","OR ","97736","9704","5414932404","1-Regular school","42.828000","-118.914500","00000000000000000351","00000000002020","4102","Kindergarten","8th Grade","12"
"FRUITDALE ELEMENTARY SCHOOL","Oregon","FRUITDALE ELEMENTARY SCHOOL","410690000467","THREE RIVERS/JOSEPHINE COUNTY SD","4106900","JOSEPHINE COUNTY","41033","41","1560 BILL BAKER WAY","GRANTS PASS","OR ","97527","4983","1560 BILL BAKER WAY","GRANTS PASS","OR ","97527","4983","5414762276","1-Regular school","42.420700","-123.311500","00000000000000000445","00000000002055","4102","Kindergarten","5th Grade","358"
"FT VANNOY ELEMENTARY SCHOOL","Oregon","FT VANNOY ELEMENTARY SCHOOL","410690000468","THREE RIVERS/JOSEPHINE COUNTY SD","4106900","JOSEPHINE COUNTY","41033","41","5250 UPPER RIVER RD","GRANTS PASS","OR ","97526","9396","5250 UPPER RIVER RD","GRANTS PASS","OR ","97526","9396","5414794440","1-Regular school","42.447400","-123.414500","00000000000000000446","00000000002055","4104","Kindergarten","5th Grade","289"
