"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"CEDAR HILL SCHOOL","New Jersey","CEDAR HILL SCHOOL","340165006021","BERNARDS TOWNSHIP PUBLIC SCHOOLS","3401650","SOMERSET COUNTY","34035","34","100 PEACHTREE RD","BASKING RIDGE","NJ ","07920","1500","100 PEACHTREE ROAD","BASKING RIDGE","NJ ","07920","1500","9082042633","1-Regular school","40.692200","-74.544100","070","350350","3407","Kindergarten","5th Grade","612"
"CEDAR MOUNTAIN PRIMARY SCHOOL","New Jersey","CEDAR MOUNTAIN PRIMARY SCHOOL","341671006009","VERNON TOWNSHIP SCHOOL DISTRICT","3416710","SUSSEX COUNTY","34037","34","17 SAMMIS RD","VERNON","NJ ","07462","0420","17 SAMMIS ROAD","VERNON","NJ ","07462","0420","9737642890","1-Regular school","41.218700","-74.506200","023","375360","3405","2nd Grade","4th Grade","357"
"CEDARBROOK ELEMENTARY SCHOOL","New Jersey","CEDARBROOK ELEMENTARY SCHOOL","341314005612","PLAINFIELD PUBLIC SCHOOLS","3413140","UNION COUNTY","34039","34","1049 CENTRAL AVE","PLAINFIELD","NJ ","07060","2801","1049 CENTRAL AVE","PLAINFIELD","NJ ","07060","2801","9087314280","1-Regular school","40.604600","-74.415400","100","394160","3412","Kindergarten","8th Grade","637"
"CENTER FOR LIFELONG LEARNING","New Jersey","CENTER FOR LIFELONG LEARNING","348018002926","MIDDLESEX REGIONAL EDUCATIONAL SERVICES COMMISSION","3480180","MIDDLESEX COUNTY","34023","34","333 CHEESEQUAKE RD","PARLIN","NJ ","08859","","333 CHEESEQUAKE RD","PARLIN","NJ ","08859","","7327273736","2-Special education school","40.451700","-74.323900","031","233145","3406","Prekindergarten","12th Grade","193"
"CENTER GROVE SCHOOL","New Jersey","CENTER GROVE SCHOOL","341365004488","RANDOLPH TOWNSHIP SCHOOLS","3413650","MORRIS COUNTY","34027","34","25 SCHOOL HOUSE RD","RANDOLPH","NJ ","07869","","25 SCHOOL HOUSE ROAD","RANDOLPH","NJ ","07869","","9733617835","1-Regular school","40.844600","-74.571100","057","274330","3411","Prekindergarten","5th Grade","481"
"CENTER SQUARE SCHOOL","New Jersey","CENTER SQUARE SCHOOL","340888000443","LOGAN TOWNSHIP SCHOOL DISTRICT","3408880","GLOUCESTER COUNTY","34015","34","100 PEACHWOOD DR","LOGAN TWP","NJ ","08085","","100 PEACHWOOD DR","LOGAN TWP","NJ ","08085","","8562940145","1-Regular school","39.755700","-75.356000","025","152750","3401","Prekindergarten","1st Grade","226"
"CENTRAL AVENUE SCHOOL","New Jersey","CENTRAL AVENUE SCHOOL","340924004302","MADISON PUBLIC SCHOOLS","3409240","MORRIS COUNTY","34027","34","50 CENTRAL AVE","MADISON","NJ ","07940","1848","50 CENTRAL AVENUE","MADISON","NJ ","07940","1848","9735933173","1-Regular school","40.761600","-74.413300","060","272870","3411","Prekindergarten","5th Grade","505"
"CENTRAL EARLY CHILDHOOD CENTER","New Jersey","CENTRAL EARLY CHILDHOOD CENTER","340390000708","DEPTFORD TOWNSHIP PUBLIC SCHOOL DISTRICT","3403900","GLOUCESTER COUNTY","34015","34","1447 DELSEA DR","DEPTFORD","NJ ","08096","","1447 DELSEA DRIVE","DEPTFORD","NJ ","08096","","8563848750","1-Regular school","39.826800","-75.124500","030","151100","3401","Prekindergarten","1st Grade","667"
"CENTRAL ELEMENTARY SCHOOL","New Jersey","CENTRAL ELEMENTARY SCHOOL","340000800107","GREAT MEADOWS REGIONAL SCHOOL DISTRICT","3400008","WARREN COUNTY","34041","34","281 ROUTE 46","GREAT MEADOWS","NJ ","07838","2045","281 ROUTE 46","GREAT MEADOWS","NJ ","07838","2045","9086374351","1-Regular school","40.872700","-74.903400","050","411785","3405","Kindergarten","2nd Grade","229"
"CENTRAL ELEMENTARY SCHOOL","New Jersey","CENTRAL ELEMENTARY SCHOOL","340417004224","EAST HANOVER TOWNSHIP SCHOOL DISTRICT","3404170","MORRIS COUNTY","34027","34","400 RIDGEDALE AVE","EAST HANOVER","NJ ","07936","1492","400 RIDGEDALE AVENUE","EAST HANOVER","NJ ","07936","1492","9738870358","1-Regular school","40.825800","-74.363100","030","271190","3411","3rd Grade","5th Grade","332"
"CENTRAL ELEMENTARY SCHOOL","New Jersey","CENTRAL ELEMENTARY SCHOOL","341689004136","WALL TOWNSHIP PUBLIC SCHOOLS","3416890","MONMOUTH COUNTY","34025","34","2007 ALLENWOOD RD","WALL","NJ ","07719","1199","2007 ALLENWOOD ROAD","WALL","NJ ","07719","1199","7325562540","1-Regular school","40.182300","-74.086100","070","255420","3404","Kindergarten","5th Grade","506"
"CENTRAL ELEMENTARY SCHOOL","New Jersey","CENTRAL ELEMENTARY SCHOOL","340411003302","EAST BRUNSWICK PUBLIC SCHOOLS","3404110","MIDDLESEX COUNTY","34023","34","371 CRANBURY RD","EAST BRUNSWICK","NJ ","08816","3084","371 CRANBURY ROAD","EAST BRUNSWICK","NJ ","08816","3084","7326136820","1-Regular school","40.436800","-74.398600","070","231170","3412","Prekindergarten","5th Grade","426"
"CENTRAL HIGH SCHOOL","New Jersey","CENTRAL HIGH SCHOOL","341134002192","THE NEWARK PUBLIC SCHOOLS","3411340","ESSEX COUNTY","34013","34","250 18TH AVE","NEWARK","NJ ","07103","3520","250 18TH AVENUE","NEWARK","NJ ","07103","3520","9737336378","1-Regular school","40.729500","-74.192700","030","133570","3410","9th Grade","12th Grade","753"
"CENTRAL JERSEY ARTS CHARTER SCHOOL","New Jersey","CENTRAL JERSEY ARTS CHARTER SCHOOL","340007500561","CENTRAL JERSEY ARTS CHARTER SCHOOL","3400075","UNION COUNTY","34039","34","1225 SOUTH AVE","PLAINFIELD","NJ ","07062","","1225 SOUTH AVE","PLAINFIELD","NJ ","07062","","9087530030","1-Regular school","40.630700","-74.399700","910","806217","3412","Kindergarten","8th Grade","387"
"CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL","New Jersey","CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL","340009000829","CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL","3400090","SOMERSET COUNTY","34035","34","17 SCHOOLHOUSE RD","SOMERSET","NJ ","08873","1235","17 SCHOOLHOUSE RD","SOMERSET","NJ ","08873","1235","7323029991","1-Regular school","40.530600","-74.545100","900","806018","3412","6th Grade","12th Grade","306"
"CENTRAL MIDDLE SCHOOL","New Jersey","CENTRAL MIDDLE SCHOOL","341248004436","PARSIPPANY-TROY HILLS TOWNSHIP SCHOOLS","3412480","MORRIS COUNTY","34027","34","1620 ROUTE 46","PARSIPPANY","NJ ","07054","2993","1620 ROUTE 46","PARSIPPANY","NJ ","07054","2993","9732637125","1-Regular school","40.867300","-74.404000","060","273950","3411","6th Grade","8th Grade","753"
"CENTRAL MIDDLE SCHOOL","New Jersey","CENTRAL MIDDLE SCHOOL","341266004462","LONG HILL TOWNSHIP SCHOOL DISTRICT","3412660","MORRIS COUNTY","34027","34","90 CENTRAL AVE","STIRLING","NJ ","07980","1255","90 CENTRAL AVENUE","STIRLING","NJ ","07980","1255","9086472311","1-Regular school","40.676900","-74.498600","030","274000","3407","6th Grade","8th Grade","342"
"CENTRAL PARK ELEMENTARY SCHOOL","New Jersey","CENTRAL PARK ELEMENTARY SCHOOL","340912005068","PENNSVILLE PUBLIC SCHOOL DISTRICT","3409120","SALEM COUNTY","34033","34","43 OLIVER AVE","PENNSVILLE","NJ ","08070","1531","43 OLIVER AVE","PENNSVILLE","NJ ","08070","1531","8565406200","1-Regular school","39.661300","-75.506300","060","334075","3402","2nd Grade","3rd Grade","258"
"CENTRAL REGIONAL HIGH SCHOOL","New Jersey","CENTRAL REGIONAL HIGH SCHOOL","340291004604","CENTRAL REGIONAL SCHOOL DISTRICT","3402910","OCEAN COUNTY","34029","34","509 FOREST HILLS PARKWAY","BAYVILLE","NJ ","08721","2799","509 FOREST HILLS PARKWAY","BAYVILLE","NJ ","08721","2799","7322691100","1-Regular school","39.890400","-74.206100","030","290770","3403","9th Grade","12th Grade","1309"
"CENTRAL REGIONAL MIDDLE SCHOOL","New Jersey","CENTRAL REGIONAL MIDDLE SCHOOL","340291005928","CENTRAL REGIONAL SCHOOL DISTRICT","3402910","OCEAN COUNTY","34029","34","509 FOREST HILLS PARKWAY","BAYVILLE","NJ ","08721","2799","509 FOREST HILLS PARKWAY","BAYVILLE","NJ ","08721","2799","7322691100","1-Regular school","39.890400","-74.206100","050","290770","3403","7th Grade","8th Grade","632"
"CENTRAL SCHOOL","New Jersey","CENTRAL SCHOOL","340639001556","HADDONFIELD BOARD OF EDUCATION","3406390","CAMDEN COUNTY","34007","34","THREE LINCOLN AVE","HADDONFIELD","NJ ","08033","1892","THREE LINCOLN AVENUE","HADDONFIELD","NJ ","08033","1892","8564295851","1-Regular school","39.894600","-75.033800","060","071900","3401","Prekindergarten","5th Grade","393"
"CENTRAL SCHOOL","New Jersey","CENTRAL SCHOOL","340597000488","GLEN ROCK PUBLIC SCHOOL DISTRICT","3405970","BERGEN COUNTY","34003","34","600 SOUTH MAPLE AVE","GLEN ROCK","NJ ","07452","1821","600 S MAPLE AVE","GLEN ROCK","NJ ","07452","1821","2014457700","1-Regular school","40.963800","-74.125600","080","031760","3405","Kindergarten","5th Grade","314"
"CENTRAL SCHOOL","New Jersey","CENTRAL SCHOOL","341698005306","WARREN TOWNSHIP SCHOOLS","3416980","SOMERSET COUNTY","34035","34","109 MT BETHEL RD","WARREN","NJ ","07059","","109 MT BETHEL RD","WARREN","NJ ","07059","","9087535300","1-Regular school","40.627400","-74.499200","030","355470","3407","Kindergarten","5th Grade","318"
"CENTRE CITY ELEMENTARY SCHOOL","New Jersey","CENTRE CITY ELEMENTARY SCHOOL","340960002586","MANTUA TOWNSHIP BOARD OF EDUCATION","3409600","GLOUCESTER COUNTY","34015","34","301 COLUMBUS DR","MANTUA","NJ ","08051","1233","301 COLUMBUS DR","MANTUA","NJ ","08051","1233","8564682100","1-Regular school","39.772500","-75.181100","030","152990","3402","Prekindergarten","3rd Grade","474"
"CHAIRVILLE ELEMENTARY SCHOOL","New Jersey","CHAIRVILLE ELEMENTARY SCHOOL","340987006113","MEDFORD TOWNSHIP PUBLIC SCHOOLS","3409870","BURLINGTON COUNTY","34005","34","36 CHAIRVILLE RD","MEDFORD","NJ ","08055","","36 CHAIRVILLE ROAD","MEDFORD","NJ ","08055","","6096549610","1-Regular school","39.896500","-74.805900","030","053080","3403","Kindergarten","5th Grade","421"
"CHANCELLOR AVENUE ANNEX","New Jersey","CHANCELLOR AVENUE ANNEX","341134002258","THE NEWARK PUBLIC SCHOOLS","3411340","ESSEX COUNTY","34013","34","255 CHANCELLOR AVE","NEWARK","NJ ","07112","1408","255 CHANCELLOR AVE","NEWARK","NJ ","07112","1408","9737053860","1-Regular school","40.708300","-74.219100","335","133570","3410","Kindergarten","2nd Grade","141"
"CHANCELLOR AVENUE SCHOOL","New Jersey","CHANCELLOR AVENUE SCHOOL","341134002256","THE NEWARK PUBLIC SCHOOLS","3411340","ESSEX COUNTY","34013","34","321 CHANCELLOR AVE","NEWARK","NJ ","07112","1201","321 CHANCELLOR AVE","NEWARK","NJ ","07112","1201","9737053870","1-Regular school","40.709700","-74.221100","330","133570","3410","3rd Grade","8th Grade","313"
"CHANCELLOR AVENUE SCHOOL","New Jersey","CHANCELLOR AVENUE SCHOOL","340768002110","IRVINGTON BOARD OF EDUCATION","3407680","ESSEX COUNTY","34013","34","844   CHANCELLOR AVE","IRVINGTON","NJ ","07111","2281","844     CHANCELLOR AVENUE","IRVINGTON","NJ ","07111","2281","9733996935","1-Regular school","40.718000","-74.243700","090","132330","3410","Prekindergarten","5th Grade","458"
"CHAPLAIN CHARLES WATTERS SCHOOL","New Jersey","CHAPLAIN CHARLES WATTERS SCHOOL","340783002808","JERSEY CITY PUBLIC SCHOOLS","3407830","HUDSON COUNTY","34017","34","220 VIRGINIA AVE","JERSEY CITY","NJ ","07304","1424","220 VIRGINIA AVE","JERSEY CITY","NJ ","07304","1424","2019156510","1-Regular school","40.716200","-74.083900","220","172390","3410","Kindergarten","8th Grade","891"
"CHARLES DEWOLF MIDDLE SCHOOL","New Jersey","CHARLES DEWOLF MIDDLE SCHOOL","341218000674","OLD TAPPAN PUBLIC SCHOOL DISTRICT","3412180","BERGEN COUNTY","34003","34","275 OLD TAPPAN RD","OLD TAPPAN","NJ ","07675","7047","275 OLD TAPPAN RD","OLD TAPPAN","NJ ","07675","7047","2016641475","1-Regular school","41.011700","-73.988800","030","033850","3405","5th Grade","8th Grade","400"
"CHARLES E. TREFURT SCHOOL","New Jersey","CHARLES E. TREFURT SCHOOL","340783002788","JERSEY CITY PUBLIC SCHOOLS","3407830","HUDSON COUNTY","34017","34","96 FRANKLIN ST","JERSEY CITY","NJ ","07307","","96 FRANKLIN ST","JERSEY CITY","NJ ","07307","","2017144320","1-Regular school","40.742600","-74.048700","120","172390","3408","Prekindergarten","5th Grade","815"
"CHARLES F. SEABROOK SCHOOL","New Jersey","CHARLES F. SEABROOK SCHOOL","341653001894","UPPER DEERFIELD TOWNSHIP SCHOOL DISTRICT","3416530","CUMBERLAND COUNTY","34011","34","1373 HWY 77","SEABROOK","NJ ","08302","4261","1373 HIGHWAY 77","SEABROOK","NJ ","08302","4261","8564552267","1-Regular school","39.503500","-75.218900","050","115300","3402","Prekindergarten","3rd Grade","444"
"CHARLES H. BULLOCK SCHOOL","New Jersey","CHARLES H. BULLOCK SCHOOL","341056005984","MONTCLAIR PUBLIC SCHOOLS","3410560","ESSEX COUNTY","34013","34","55 WASHINGTON ST","MONTCLAIR","NJ ","07042","3859","55 WASHINGTON STREET","MONTCLAIR","NJ ","07042","3859","9735094255","1-Regular school","40.808600","-74.212800","060","133310","3410","Kindergarten","5th Grade","464"
"CHARLES H. STILLMAN ELEMENTARY SCHOOL","New Jersey","CHARLES H. STILLMAN ELEMENTARY SCHOOL","341314005626","PLAINFIELD PUBLIC SCHOOLS","3413140","UNION COUNTY","34039","34","201 WEST FOURTH ST","PLAINFIELD","NJ ","07060","4235","201 W FOURTH ST","PLAINFIELD","NJ ","07060","4235","9087314240","1-Regular school","40.615300","-74.421100","170","394160","3412","Kindergarten","5th Grade","323"
"CHARLES J RILEY SCHOOL 9","New Jersey","CHARLES J RILEY SCHOOL 9","341269004890","PATERSON PUBLIC SCHOOLS","3412690","PASSAIC COUNTY","34031","34","6 TIMOTHY ST","PATERSON","NJ ","07503","2317","6 TIMOTHY STREET","PATERSON","NJ ","07503","2317","9733210090","1-Regular school","40.895500","-74.158000","130","314010","3409","Kindergarten","8th Grade","1285"
"CHARLES J. HUDSON SCHOOL NO. 25","New Jersey","CHARLES J. HUDSON SCHOOL NO. 25","340459000207","ELIZABETH PUBLIC SCHOOLS","3404590","UNION COUNTY","34039","34","525 FIRST AVE","ELIZABETH","NJ ","07206","","525 FIRST AVENUE","ELIZABETH","NJ ","07206","","9084365930","1-Regular school","40.654700","-74.199600","280","391320","3408","Kindergarten","8th Grade","612"
"CHARLES L. SPRAGG SCHOOL","New Jersey","CHARLES L. SPRAGG SCHOOL","340453000074","EGG HARBOR CITY SCHOOL DISTRICT","3404530","ATLANTIC COUNTY","34001","34","601 BUFFALO AVE","EGG HARBOR CITY","NJ ","08215","2105","601 BUFFALO AVE","EGG HARBOR CITY","NJ ","08215","2105","6099651034","1-Regular school","39.534500","-74.637500","020","011300","3402","Prekindergarten","3rd Grade","254"
"CHARLES OLBON SCHOOL","New Jersey","CHARLES OLBON SCHOOL","341764005020","WOODLAND PARK PUBLIC SCHOOLS","3417640","PASSAIC COUNTY","34031","34","50 LINCOLN LN","WOODLAND PARK","NJ ","07424","2998","50 LINCOLN LANE","WOODLAND PARK","NJ ","07424","2998","9733177730","1-Regular school","40.890400","-74.197900","065","315690","3411","Prekindergarten","2nd Grade","389"
"CHARLES R SMITH EARLY CHILHOOD CENTER","New Jersey","CHARLES R SMITH EARLY CHILHOOD CENTER","341236000789","PALISADES PARK BOARD OF EDUCATION","3412360","BERGEN COUNTY","34003","34","271 SECOND ST","PALISADES PARK","NJ ","07650","","271 SECOND STREET","PALISADES PARK","NJ ","07650","","2019473556","1-Regular school","40.847000","-73.996900","080","033910","3409","Kindergarten","1st Grade","348"
"CHARLES STREET SCHOOL","New Jersey","CHARLES STREET SCHOOL","341239001190","PALMYRA PUBLIC SCHOOLS","3412390","BURLINGTON COUNTY","34005","34","100 WEST CHARLES ST","PALMYRA","NJ ","08065","1895","100 W  CHARLES STREET","PALMYRA","NJ ","08065","1895","8568293601","1-Regular school","39.997300","-75.021600","060","053920","3401","Prekindergarten","6th Grade","530"
"CHARLES SUMNER ELEMENTARY SCHOOL","New Jersey","CHARLES SUMNER ELEMENTARY SCHOOL","340264001398","CAMDEN CITY PUBLIC SCHOOLS","3402640","CAMDEN COUNTY","34007","34","1600 SOUTH 8TH ST","CAMDEN","NJ ","08104","1496","1600 SOUTH 8TH STREET","CAMDEN","NJ ","08104","1496","8569668908","1-Regular school","39.924100","-75.111800","310","070680","3401","Prekindergarten","8th Grade","427"
"CHARLES W. LEWIS MIDDLE SCHOOL","New Jersey","CHARLES W. LEWIS MIDDLE SCHOOL","340603001510","GLOUCESTER TOWNSHIP PUBLIC SCHOOLS","3406030","CAMDEN COUNTY","34007","34","875 ERIAL RD","BLACKWOOD","NJ ","08012","","875 ERIAL ROAD","BLACKWOOD","NJ ","08012","","8562278400","1-Regular school","39.793800","-75.039900","035","071780","3401","6th Grade","8th Grade","688"
"CHARTER~TECH HIGH SCHOOL FOR THE PERFORMING ARTS","New Jersey","CHARTER~TECH HIGH SCHOOL FOR THE PERFORMING ARTS","340001900269","CHARTER~TECH HIGH SCHOOL FOR THE PERFORMING ARTS","3400019","ATLANTIC COUNTY","34001","34","413 NEW RD","SOMERS POINT","NJ ","08244","","413 NEW ROAD","SOMERS POINT","NJ ","08244","","6099267694","1-Regular school","39.327500","-74.599900","940","807410","3402","9th Grade","12th Grade","332"
"CHATHAM HIGH SCHOOL","New Jersey","CHATHAM HIGH SCHOOL","340000406014","THE SCHOOL DISTRICT OF THE CHATHAMS","3400004","MORRIS COUNTY","34027","34","255 LAFAYETTE AVE","CHATHAM","NJ ","07928","1830","255 LAFAYETTE AVENUE","CHATHAM","NJ ","07928","1830","9734572505","1-Regular school","40.731400","-74.401200","010","270785","3411","9th Grade","12th Grade","1203"
"CHATHAM MIDDLE SCHOOL","New Jersey","CHATHAM MIDDLE SCHOOL","340000406015","THE SCHOOL DISTRICT OF THE CHATHAMS","3400004","MORRIS COUNTY","34027","34","480 MAIN ST","CHATHAM","NJ ","07928","2120","480 MAIN STREET","CHATHAM","NJ ","07928","2120","9734572506","1-Regular school","40.746200","-74.390200","030","270785","3411","6th Grade","8th Grade","942"
"CHATSWORTH ELEMENTARY SCHOOL","New Jersey","CHATSWORTH ELEMENTARY SCHOOL","341824001294","WOODLAND TOWNSHIP BOARD OF EDUCATION","3418240","BURLINGTON COUNTY","34005","34","2 JOHN BOWKER JR. BLVD","CHATSWORTH","NJ ","08019","0477","PO BOX 477","CHATSWORTH","NJ ","08019","0477","6097261230","1-Regular school","39.815300","-74.536600","030","055890","3403","Prekindergarten","8th Grade","145"
"CHEESEQUAKE ELEMENTARY SCHOOL","New Jersey","CHEESEQUAKE ELEMENTARY SCHOOL","340927003502","OLD BRIDGE TOWNSHIP SCHOOL DISTRICT","3409270","MIDDLESEX COUNTY","34023","34","111 ROUTE 34","MATAWAN","NJ ","07747","3450","111 ROUTE 34","MATAWAN","NJ ","07747","3450","7323604552","1-Regular school","40.426900","-74.292700","105","233845","3412","Kindergarten","5th Grade","293"
"CHELSEA HEIGHTS SCHOOL","New Jersey","CHELSEA HEIGHTS SCHOOL","340096000016","ATLANTIC CITY PUBLIC SCHOOLS","3400960","ATLANTIC COUNTY","34001","34","4101 FILBERT AVE","ATLANTIC CITY","NJ ","08401","1023","4101  FILBERT AVENUE","ATLANTIC CITY","NJ ","08401","1023","6093437272","1-Regular school","39.356000","-74.464100","050","010110","3402","Kindergarten","8th Grade","296"
"CHEROKEE HIGH SCHOOL","New Jersey","CHEROKEE HIGH SCHOOL","340849001092","LENAPE REGIONAL HIGH SCHOOL DISTRICT","3408490","BURLINGTON COUNTY","34005","34","120 TOMLINSON MILL RD","MARLTON","NJ ","08053","","120 TOMLINSON MILL ROAD","MARLTON","NJ ","08053","","8569835140","1-Regular school","39.874100","-74.897200","040","052610","3403","9th Grade","12th Grade","2219"
"CHERRY HILL HIGH SCHOOL EAST","New Jersey","CHERRY HILL HIGH SCHOOL EAST","340300001418","CHERRY HILL PUBLIC SCHOOLS","3403000","CAMDEN COUNTY","34007","34","1750 KRESSON RD","CHERRY HILL","NJ ","08003","2598","1750 KRESSON RD","CHERRY HILL","NJ ","08003","2598","8564242222","1-Regular school","39.875600","-74.964200","030","070800","3401","9th Grade","12th Grade","2113"
"CHERRY HILL HIGH SCHOOL WEST","New Jersey","CHERRY HILL HIGH SCHOOL WEST","340300001420","CHERRY HILL PUBLIC SCHOOLS","3403000","CAMDEN COUNTY","34007","34","2101 CHAPEL AVE","CHERRY HILL","NJ ","08034","2099","2101 CHAPEL AVE","CHERRY HILL","NJ ","08034","2099","8566638006","1-Regular school","39.930200","-75.022700","040","070800","3401","9th Grade","12th Grade","1462"
"CHERRY HILL SCHOOL","New Jersey","CHERRY HILL SCHOOL","341389000792","RIVER EDGE SCHOOLS","3413890","BERGEN COUNTY","34003","34","410 BOGERT RD","RIVER EDGE","NJ ","07661","1813","410 BOGERT RD","RIVER EDGE","NJ ","07661","1813","2012613405","1-Regular school","40.920800","-74.035800","030","034410","3405","Prekindergarten","6th Grade","721"
"CHERRY STREET SCHOOL","New Jersey","CHERRY STREET SCHOOL","340225001790","BRIDGETON PUBLIC SCHOOLS","3402250","CUMBERLAND COUNTY","34011","34","11 CHERRY ST","BRIDGETON","NJ ","08302","3003","11 CHERRY STREET","BRIDGETON","NJ ","08302","3003","8564558030","1-Regular school","39.419100","-75.220600","055","110540","3402","Kindergarten","8th Grade","680"
"CHESTER M. STEPHENS ELEMENTARY SCHOOL","New Jersey","CHESTER M. STEPHENS ELEMENTARY SCHOOL","341098004404","MOUNT OLIVE TOWNSHIP SCHOOL DISTRICT","3410980","MORRIS COUNTY","34027","34","99 SUNSET DR","BUDD LAKE","NJ ","07828","3596","99 SUNSET DRIVE","BUDD LAKE","NJ ","07828","3596","9736914002","1-Regular school","40.863000","-74.728600","050","273450","3407","Kindergarten","5th Grade","644"
"CHESTERFIELD TOWNSHIP ELEMENTARY SCHOOL","New Jersey","CHESTERFIELD TOWNSHIP ELEMENTARY SCHOOL","340309001016","CHESTERFIELD TOWNSHIP SCHOOL DISTRICT","3403090","BURLINGTON COUNTY","34005","34","30 SADDLE WAY","CHESTERFIELD","NJ ","08515","","30 SADDLE WAY","CHESTERFIELD","NJ ","08515","","6092986900","1-Regular school","40.137400","-74.657600","025","050830","3403","Prekindergarten","6th Grade","689"
"CHESTNUT RIDGE MIDLE SCHOOL","New Jersey","CHESTNUT RIDGE MIDLE SCHOOL","341707006075","WASHINGTON TOWNSHIP PUBLIC SCHOOLS","3417070","GLOUCESTER COUNTY","34015","34","641 HURFFVILLE CROSSKEYS RD","SEWELL","NJ ","08080","1750","641 HURFFVILLE  CROSSKEYS RD","SEWELL","NJ ","08080","1750","8565823535","1-Regular school","39.752700","-75.096000","026","155500","3401","6th Grade","8th Grade","569"
"CHEWS ELEMENTARY SCHOOL","New Jersey","CHEWS ELEMENTARY SCHOOL","340603001512","GLOUCESTER TOWNSHIP PUBLIC SCHOOLS","3406030","CAMDEN COUNTY","34007","34","600 CHEWSLANDING SOMERDALE RD","BLACKWOOD","NJ ","08012","","600 CHEWSLANDING SOMERDALE RD","BLACKWOOD","NJ ","08012","","8567836607","1-Regular school","39.840800","-75.049700","040","071780","3401","Kindergarten","5th Grade","712"
"CHILD FAMILY CENTER","New Jersey","CHILD FAMILY CENTER","341032001874","MILLVILLE BOARD OF EDUCATION","3410320","CUMBERLAND COUNTY","34011","34","1100 COOMBS RD","MILLVILLE","NJ ","08332","","1100 COOMBS RD.","MILLVILLE","NJ ","08332","","8562932171","1-Regular school","39.414200","-75.021400","068","113230","3402","Prekindergarten","Prekindergarten","612"
"CHITTICK ELEMENTARY SCHOOL","New Jersey","CHITTICK ELEMENTARY SCHOOL","340411003312","EAST BRUNSWICK PUBLIC SCHOOLS","3404110","MIDDLESEX COUNTY","34023","34","5 FLAGLER ST","E BRUNSWICK","NJ ","08816","3922","5 FLAGLER STREET","E BRUNSWICK","NJ ","08816","3922","7326136830","1-Regular school","40.426200","-74.374900","125","231170","3412","Kindergarten","5th Grade","453"
"CHRISTA MCAULIFFE MIDDLE SCHOOL","New Jersey","CHRISTA MCAULIFFE MIDDLE SCHOOL","340774000069","JACKSON TOWNSHIP SCHOOL DISTRICT","3407740","OCEAN COUNTY","34029","34","35 SOUTH HOPE CHAPEL RD","JACKSON","NJ ","08527","3497","35 SOUTH HOPE CHAPEL ROAD","JACKSON","NJ ","08527","3497","7328334701","1-Regular school","40.079600","-74.264200","048","292360","3404","6th Grade","8th Grade","957"
"CHRISTA MCAULIFFE SCHOOL","New Jersey","CHRISTA MCAULIFFE SCHOOL","340783002814","JERSEY CITY PUBLIC SCHOOLS","3407830","HUDSON COUNTY","34017","34","167 HANCOCK AVE","JERSEY CITY","NJ ","07307","2017","167 HANCOCK AVE","JERSEY CITY","NJ ","07307","2017","2017144360","1-Regular school","40.748300","-74.046000","250","172390","3408","Prekindergarten","8th Grade","997"
"CHRISTOPHER COLUMBUS MIDDLE SCHOOL","New Jersey","CHRISTOPHER COLUMBUS MIDDLE SCHOOL","340330004764","CLIFTON PUBLIC SCHOOLS","3403300","PASSAIC COUNTY","34031","34","350 PIAGET AVE","CLIFTON","NJ ","07011","","350 PIAGET AVENUE","CLIFTON","NJ ","07011","","9734702360","1-Regular school","40.880400","-74.151100","035","310900","3409","6th Grade","8th Grade","1170"
"CHRISTOPHER COLUMBUS SCHOOL #8","New Jersey","CHRISTOPHER COLUMBUS SCHOOL #8","340576000468","GARFIELD PUBLIC SCHOOL DISTRICT","3405760","BERGEN COUNTY","34003","34","147 CEDAR ST","GARFIELD","NJ ","07026","2797","147 CEDAR STREET","GARFIELD","NJ ","07026","2797","9733405038","1-Regular school","40.878700","-74.108900","060","031700","3409","Kindergarten","5th Grade","439"
