"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"EAST END COMMUNITY SCHOOL","Maine","EAST END COMMUNITY SCHOOL","230993000279","PORTLAND PUBLIC SCHOOLS","2309930","CUMBERLAND COUNTY","23005","23","195 NORTH ST","PORTLAND","ME ","04101","4426","195 NORTH STREET","PORTLAND","ME ","04101","4426","2078748228","1-Regular school","43.671500","-70.253600","1939","1134","2301","Prekindergarten","5th Grade","417"
"EAST GRAND SCHOOL","Maine","EAST GRAND SCHOOL","231068000344","RSU 84/MSAD 14","2310680","WASHINGTON COUNTY","23029","23","31 HOULTON RD","DANFORTH","ME ","04424","9716","31 HOULTON ROAD","DANFORTH","ME ","04424","9716","2074482260","1-Regular school","45.663000","-67.865800","1527","1208","2302","Prekindergarten","12th Grade","99"
"EAST RANGE II CSD SCHOOL","Maine","EAST RANGE II CSD SCHOOL","230538000139","EAST RANGE CSD","2305380","WASHINGTON COUNTY","23029","23","187 SCHOOL ST","TOPSFIELD","ME ","04490","","187 SCHOOL STREET","TOPSFIELD","ME ","04490","","2077962665","1-Regular school","45.426200","-67.717500","1840","1288","2302","Kindergarten","8th Grade","20"
"EASTON ELEMENTARY SCHOOL","Maine","EASTON ELEMENTARY SCHOOL","230531000135","EASTON PUBLIC SCHOOLS","2305310","AROOSTOOK COUNTY","23003","23","33 BANGOR RD  126","EASTON","ME ","04740","0126","33 BANGOR RD PO BOX 126","EASTON","ME ","04740","0126","2074887701","1-Regular school","46.635600","-67.901200","1229","1053","2302","Prekindergarten","6th Grade","108"
"EASTON JUNIOR-SENIOR HIGH SCH","Maine","EASTON JUNIOR-SENIOR HIGH SCH","230531000136","EASTON PUBLIC SCHOOLS","2305310","AROOSTOOK COUNTY","23003","23","173 CENTER RD  66","EASTON","ME ","04740","0066","173 CENTER RD PO BOX 66","EASTON","ME ","04740","0066","2074887702","1-Regular school","46.641000","-67.901100","1228","1053","2302","7th Grade","12th Grade","92"
"EASTPORT ELEMENTARY SCHOOL","Maine","EASTPORT ELEMENTARY SCHOOL","230536000912","EASTPORT PUBLIC SCHOOLS","2305360","WASHINGTON COUNTY","23029","23","100 HIGH ST","EASTPORT","ME ","04631","1110","100 HIGH STREET","EASTPORT","ME ","04631","1110","2078536252","1-Regular school","44.907400","-66.989400","1230","1054","2302","Prekindergarten","8th Grade","90"
"EDDINGTON SCHOOL","Maine","EDDINGTON SCHOOL","231447000720","RSU 63/MSAD 63","2314470","PENOBSCOT COUNTY","23019","23","440 MAIN RD","EDDINGTON","ME ","04428","9713","440 MAIN ROAD","EDDINGTON","ME ","04428","9713","2078436010","1-Regular school","44.829100","-68.659300","1759","1257","2302","Prekindergarten","4th Grade","187"
"EDGECOMB EDDY SCHOOL","Maine","EDGECOMB EDDY SCHOOL","230540000140","EDGECOMB PUBLIC SCHOOLS","2305400","LINCOLN COUNTY","23015","23","157 BOOTHBAY RD","EDGECOMB","ME ","04556","","157 BOOTHBAY ROAD","EDGECOMB","ME ","04556","","2078825515","1-Regular school","43.994400","-69.638400","1232","1055","2301","Kindergarten","6th Grade","84"
"EDITH A LOMBARD SCHOOL","Maine","EDITH A LOMBARD SCHOOL","231122023121","RSU 30/MSAD 30","2311220","PENOBSCOT COUNTY","23019","23","883 MAIN ST","SPRINGFIELD","ME ","04487","","883 MAIN STREET","SPRINGFIELD","ME ","04487","","2077382992","1-Regular school","45.394300","-68.145700","2623","1224","2302","Prekindergarten","Prekindergarten","22"
"EDMUNDS CONSOLIDATED SCHOOL","Maine","EDMUNDS CONSOLIDATED SCHOOL","231210000959","EDUCATION IN UNORGANIZED TERR","2312100","WASHINGTON COUNTY","23029","23","21 HARRISON RD","EDMUNDS TOWNSHIP","ME ","04628","","21 HARRISON ROAD","EDMUNDS TOWNSHIP","ME ","04628","","2077264478","1-Regular school","44.890900","-67.225100","1815","1269","2302","Prekindergarten","8th Grade","360"
"EDNA DRINKWATER SCHOOL","Maine","EDNA DRINKWATER SCHOOL","231479100444","RSU 20","2314791","WALDO COUNTY","23027","23","56 BAYSIDE RD","NORTHPORT","ME ","04849","","56 BAYSIDE ROAD","NORTHPORT","ME ","04849","","2073383430","1-Regular school","44.382100","-68.978900","1604","3166","2302","Prekindergarten","5th Grade","87"
"EDNA LIBBY ELEMENTARY SCHOOL","Maine","EDNA LIBBY ELEMENTARY SCHOOL","231179000930","RSU 06/MSAD 06","2311790","CUMBERLAND COUNTY","23005","23","45 FORT HILL RD","STANDISH","ME ","04084","0177","45 FORT HILL ROAD","STANDISH","ME ","04084","0177","2076422500","1-Regular school","43.757400","-70.523200","1502","1200","2301","Kindergarten","3rd Grade","287"
"EDWARD LITTLE HIGH SCHOOL","Maine","EDWARD LITTLE HIGH SCHOOL","230261000013","AUBURN PUBLIC SCHOOLS","2302610","ANDROSCOGGIN COUNTY","23001","23","77 HARRIS ST","AUBURN","ME ","04210","4699","77 HARRIS STREET","AUBURN","ME ","04210","4699","2073336652","1-Regular school","44.094700","-70.234600","1142","1007","2302","9th Grade","12th Grade","996"
"EIGHT CORNERS ELEMENTARY SCHOOL","Maine","EIGHT CORNERS ELEMENTARY SCHOOL","231053000321","SCARBOROUGH PUBLIC SCHOOLS","2310530","CUMBERLAND COUNTY","23005","23","22 MUSSEY RD","SCARBOROUGH","ME ","04074","9553","22 MUSSEY ROAD","SCARBOROUGH","ME ","04074","9553","2077305200","1-Regular school","43.618800","-70.350000","1387","1149","2301","Kindergarten","2nd Grade","235"
"ELIOT ELEMENTARY SCHOOL","Maine","ELIOT ELEMENTARY SCHOOL","231137000452","RSU 35/MSAD 35","2311370","YORK COUNTY","23031","23","1298 STATE RD","ELIOT","ME ","03903","1306","1298 STATE ROAD","ELIOT","ME ","03903","1306","2074399004","1-Regular school","43.123800","-70.788100","1607","1229","2301","Prekindergarten","3rd Grade","295"
"ELLA LEWIS SCHOOL","Maine","ELLA LEWIS SCHOOL","231479000591","RSU 24","2314790","WASHINGTON COUNTY","23029","23","15 OLD VILLAGE RD","STEUBEN","ME ","04680","","15 OLD VILLAGE ROAD","STEUBEN","ME ","04680","","2075462430","1-Regular school","44.506800","-67.981700","1409","3169","2302","Kindergarten","8th Grade","104"
"ELLA P BURR SCHOOL","Maine","ELLA P BURR SCHOOL","231477700787","RSU 67","2314777","PENOBSCOT COUNTY","23019","23","23 ELLA P BURR ST","LINCOLN","ME ","04457","","23 ELLA P BURR STREET","LINCOLN","ME ","04457","","2077943014","1-Regular school","45.377300","-68.498600","1770","3175","2302","Prekindergarten","4th Grade","394"
"ELLSWORTH ELEMENTARY-MIDDLE SCHOOL","Maine","ELLSWORTH ELEMENTARY-MIDDLE SCHOOL","231479023117","RSU 24","2314790","HANCOCK COUNTY","23009","23","20 FORREST AVE","ELLSWORTH","ME ","04605","","20 FORREST AVENUE","ELLSWORTH","ME ","04605","","2076676241","1-Regular school","44.550000","-68.431900","2601","3169","2302","Prekindergarten","8th Grade","826"
"ELLSWORTH HIGH SCHOOL","Maine","ELLSWORTH HIGH SCHOOL","231479000270","RSU 24","2314790","HANCOCK COUNTY","23009","23","299 STATE ST","ELLSWORTH","ME ","04605","","299 STATE STREET","ELLSWORTH","ME ","04605","","2076674722","1-Regular school","44.555300","-68.430400","1236","3169","2302","9th Grade","12th Grade","476"
"ELM STREET SCHOOL-EAST MACHIAS","Maine","ELM STREET SCHOOL-EAST MACHIAS","230006200560","EAST MACHIAS PUBLIC SCHOOLS","2300062","WASHINGTON COUNTY","23029","23","NO PHYSICAL LOCATION AVAILABLE","EAST MACHIAS","ME ","04630","","PO BOX 229","EAST MACHIAS","ME ","04630","","2072558692","1-Regular school","44.741200","-67.390200","1811","3129","2302","Prekindergarten","8th Grade","120"
"ELM STREET SCHOOL-MECHANIC FALLS","Maine","ELM STREET SCHOOL-MECHANIC FALLS","231477500218","RSU 16","2314775","ANDROSCOGGIN COUNTY","23001","23","129 ELM ST","MECHANIC FALLS","ME ","04256","","129 ELM STREET","MECHANIC FALLS","ME ","04256","","2073453381","1-Regular school","44.105400","-70.385200","1303","3163","2302","Prekindergarten","6th Grade","286"
"ENFIELD STATION ELEMENTARY SCHOOL","Maine","ENFIELD STATION ELEMENTARY SCHOOL","231125000043","RSU 31/MSAD 31","2311250","PENOBSCOT COUNTY","23019","23","561 HAMMETT RD","WEST ENFIELD","ME ","04493","","561 HAMMETT ROAD","WEST ENFIELD","ME ","04493","","2077324141","1-Regular school","45.246300","-68.587600","1589","1225","2302","Prekindergarten","5th Grade","232"
"ETNA-DIXMONT SCHOOL","Maine","ETNA-DIXMONT SCHOOL","231478500467","RSU 19","2314785","PENOBSCOT COUNTY","23019","23","2100 DIXMONT RD","ETNA","ME ","04434","","2100 DIXMONT ROAD","ETNA","ME ","04434","","2079920735","1-Regular school","44.744700","-69.098800","1621","3165","2302","Prekindergarten","8th Grade","247"
"EVA HOYT ZIPPEL SCHOOL","Maine","EVA HOYT ZIPPEL SCHOOL","231086000367","RSU 79/MSAD 01","2310860","AROOSTOOK COUNTY","23003","23","42 GRIFFIN ST","PRESQUE ISLE","ME ","04769","2445","42 GRIFFIN STREET","PRESQUE ISLE","ME ","04769","2445","2077648106","1-Regular school","46.686000","-68.005100","1463","1196","2302","3rd Grade","5th Grade","283"
"FAIRFIELD PRIMARY SCHOOL","Maine","FAIRFIELD PRIMARY SCHOOL","231433000997","RSU 49/MSAD 49","2314330","SOMERSET COUNTY","23025","23","63 HIGH ST","FAIRFIELD","ME ","04937","1371","63 HIGH STREET","FAIRFIELD","ME ","04937","1371","2074534220","1-Regular school","44.588800","-69.599800","1678","1243","2302","Prekindergarten","Kindergarten","160"
"FAIRMOUNT SCHOOL","Maine","FAIRMOUNT SCHOOL","230282000050","BANGOR PUBLIC SCHOOLS","2302820","PENOBSCOT COUNTY","23019","23","58 THIRTEENTH ST","BANGOR","ME ","04401","4538","58 THIRTEENTH STREET","BANGOR","ME ","04401","4538","2079416260","1-Regular school","44.803400","-68.790800","1156","1011","2302","4th Grade","5th Grade","268"
"FAIRVIEW SCHOOL","Maine","FAIRVIEW SCHOOL","230261000014","AUBURN PUBLIC SCHOOLS","2302610","ANDROSCOGGIN COUNTY","23001","23","397 MINOT AVE","AUBURN","ME ","04210","4330","397 MINOT AVENUE","AUBURN","ME ","04210","4330","2077843559","1-Regular school","44.084600","-70.244500","1135","1007","2302","Prekindergarten","6th Grade","543"
"FALMOUTH ELEMENTARY SCHOOL","Maine","FALMOUTH ELEMENTARY SCHOOL","230567023132","FALMOUTH PUBLIC SCHOOLS","2305670","CUMBERLAND COUNTY","23005","23","58 WOODVILLE RD","FALMOUTH","ME ","04105","","58 WOODVILLE ROAD","FALMOUTH","ME ","04105","","2077813988","1-Regular school","43.738900","-70.271800","2634","1057","2301","Kindergarten","5th Grade","874"
"FALMOUTH HIGH SCHOOL","Maine","FALMOUTH HIGH SCHOOL","230567000145","FALMOUTH PUBLIC SCHOOLS","2305670","CUMBERLAND COUNTY","23005","23","74 WOODVILLE RD","FALMOUTH","ME ","04105","1106","74 WOODVILLE ROAD","FALMOUTH","ME ","04105","1106","2077817429","1-Regular school","43.740500","-70.272500","1240","1057","2301","9th Grade","12th Grade","711"
"FALMOUTH MIDDLE SCHOOL","Maine","FALMOUTH MIDDLE SCHOOL","230567000914","FALMOUTH PUBLIC SCHOOLS","2305670","CUMBERLAND COUNTY","23005","23","52 WOODVILLE RD","FALMOUTH","ME ","04105","1106","52 WOODVILLE ROAD","FALMOUTH","ME ","04105","1106","2077813740","1-Regular school","43.737900","-70.274400","1241","1057","2301","6th Grade","8th Grade","516"
"FARRINGTON SCHOOL","Maine","FARRINGTON SCHOOL","230264001002","AUGUSTA PUBLIC SCHOOLS","2302640","KENNEBEC COUNTY","23011","23","249 EASTERN AVE","AUGUSTA","ME ","04330","5951","249 EASTERN AVENUE","AUGUSTA","ME ","04330","5951","2076262480","1-Regular school","44.307200","-69.748300","1151","1008","2301","Kindergarten","6th Grade","384"
"FARWELL ELEMENTARY SCHOOL","Maine","FARWELL ELEMENTARY SCHOOL","230732000187","LEWISTON PUBLIC SCHOOLS","2307320","ANDROSCOGGIN COUNTY","23001","23","84110 FARWELL ST","LEWISTON","ME ","04240","","84-110 FARWELL STREET","LEWISTON","ME ","04240","","2077954110","1-Regular school","44.097500","-70.191900","1279","1088","2302","Kindergarten","6th Grade","365"
"FAYETTE CENTRAL SCHOOL","Maine","FAYETTE CENTRAL SCHOOL","230000800455","FAYETTE PUBLIC SCHOOLS","2300008","KENNEBEC COUNTY","23011","23","2023 MAIN ST","FAYETTE","ME ","04349","9511","2023 MAIN STREET","FAYETTE","ME ","04349","9511","2076854770","1-Regular school","44.407300","-70.039100","1242","1058","2302","Prekindergarten","5th Grade","71"
"FIDDLEHEAD SCHOOL OF ARTS & SCIENCE","Maine","FIDDLEHEAD SCHOOL OF ARTS & SCIENCE","231481323140","FIDDLEHEAD SCHOOL OF ARTS AND SCIENCES","2314813","CUMBERLAND COUNTY","23005","23","NO PHYSICAL LOCATION AVAILABLE","GRAY","ME ","04039","","PO BOX 1689","GRAY","ME ","04039","","2076572244","1-Regular school","43.887700","-70.333800","2666","3233","2301","Prekindergarten","2nd Grade","45"
"FISHER-MITCHELL SCHOOL","Maine","FISHER-MITCHELL SCHOOL","231477200067","RSU 01 - LKRSU","2314772","SAGADAHOC COUNTY","23023","23","597 HIGH ST","BATH","ME ","04530","","597 HIGH STREET","BATH","ME ","04530","","2074438265","1-Regular school","43.905500","-69.819900","1168","3152","2301","3rd Grade","5th Grade","233"
"FOREST HILLS CONSOLIDATED SCHOOL","Maine","FOREST HILLS CONSOLIDATED SCHOOL","231062000337","RSU 82/MSAD 12","2310620","SOMERSET COUNTY","23025","23","606 MAIN ST","JACKMAN","ME ","04945","0239","606 MAIN STREET","JACKMAN","ME ","04945","0239","2076685291","1-Regular school","45.637800","-70.263600","1522","1206","2302","Kindergarten","12th Grade","164"
"FORT FAIRFIELD ELEMENTARY SCHOOL","Maine","FORT FAIRFIELD ELEMENTARY SCHOOL","231089001052","RSU 86/MSAD 20","2310890","AROOSTOOK COUNTY","23003","23","76 BRUNSWICK AVE","FORT FAIRFIELD","ME ","04742","1163","76 BRUNSWICK AVENUE","FORT FAIRFIELD","ME ","04742","1163","2074723290","1-Regular school","46.769100","-67.837700","1552","1214","2302","Prekindergarten","5th Grade","268"
"FORT FAIRFIELD MIDDLE/HIGH SCHOOL","Maine","FORT FAIRFIELD MIDDLE/HIGH SCHOOL","231089000375","RSU 86/MSAD 20","2310890","AROOSTOOK COUNTY","23003","23","28 HIGH SCHOOL DR","FORT FAIRFIELD","ME ","04742","0112","28 HIGH SCHOOL DRIVE SUITE A","FORT FAIRFIELD","ME ","04742","0112","2074723271","1-Regular school","46.767500","-67.840300","1551","1214","2302","6th Grade","12th Grade","276"
"FORT KENT COMMUNITY HIGH SCHOOL","Maine","FORT KENT COMMUNITY HIGH SCHOOL","231110000405","MSAD 27","2311100","AROOSTOOK COUNTY","23003","23","84 PLEASANT ST","FORT KENT","ME ","04743","1505","84 PLEASANT STREET","FORT KENT","ME ","04743","1505","2078345540","1-Regular school","47.248900","-68.588700","1575","1221","2302","9th Grade","12th Grade","293"
"FORT KENT ELEMENTARY SCHOOL","Maine","FORT KENT ELEMENTARY SCHOOL","231110000406","MSAD 27","2311100","AROOSTOOK COUNTY","23003","23","108 PLEASANT ST","FORT KENT","ME ","04743","1505","108 PLEASANT STREET","FORT KENT","ME ","04743","1505","2078343456","1-Regular school","47.248000","-68.582900","1574","1221","2302","Prekindergarten","6th Grade","367"
"FORT O'BRIEN SCHOOL","Maine","FORT O'BRIEN SCHOOL","230006700561","MACHIASPORT PUBLIC SCHOOLS","2300067","WASHINGTON COUNTY","23029","23","492 PORT RD  37","MACHIASPORT","ME ","04655","","492 PORT ROAD PO BOX 37","MACHIASPORT","ME ","04655","","2072554575","1-Regular school","44.688900","-67.398200","1812","3137","2302","Prekindergarten","8th Grade","79"
"FORT STREET SCHOOL","Maine","FORT STREET SCHOOL","231161000499","RSU 42/MSAD 42","2311610","AROOSTOOK COUNTY","23003","23","NO PHYSICAL LOCATION AVAILABLE","MARS HILL","ME ","04758","0509","PO BOX 509","MARS HILL","ME ","04758","0509","2074298514","1-Regular school","46.522800","-67.867300","1636","1236","2302","Prekindergarten","6th Grade","200"
"FOSTER REGIONAL APPLIED TECH CTR","Maine","FOSTER REGIONAL APPLIED TECH CTR","231480900157","RSU 09","2314809","FRANKLIN COUNTY","23007","23","173 SEAMON RD","FARMINGTON","ME ","04938","","173 SEAMON ROAD","FARMINGTON","ME ","04938","","2077783562","3-Vocational school","44.638100","-70.130300","1509","3206","2302","9th Grade","12th Grade","†"
"FOURTEENTH STREET SCHOOL","Maine","FOURTEENTH STREET SCHOOL","230282001005","BANGOR PUBLIC SCHOOLS","2302820","PENOBSCOT COUNTY","23019","23","224 FOURTEENTH ST","BANGOR","ME ","04401","4447","224 FOURTEENTH STREET","BANGOR","ME ","04401","4447","2079416350","1-Regular school","44.803300","-68.793500","1162","1011","2302","Prekindergarten","3rd Grade","154"
"FRANK H HARRISON MIDDLE SCHOOL","Maine","FRANK H HARRISON MIDDLE SCHOOL","231410000031","YARMOUTH SCHOOLS","2314100","CUMBERLAND COUNTY","23005","23","220 MCCARTNEY ST","YARMOUTH","ME ","04096","","220 MCCARTNEY STREET","YARMOUTH","ME ","04096","","2078462499","1-Regular school","43.796000","-70.203300","1456","1190","2301","5th Grade","8th Grade","455"
"FRANK I BROWN ELEMENTARY SCHOOL","Maine","FRANK I BROWN ELEMENTARY SCHOOL","231233000586","SOUTH PORTLAND PUBLIC SCHOOLS","2312330","CUMBERLAND COUNTY","23005","23","37 HIGHLAND AVE","SOUTH PORTLAND","ME ","04106","","37 HIGHLAND AVENUE","SOUTH PORTLAND","ME ","04106","","2077995196","1-Regular school","43.634700","-70.248400","1874","1155","2301","Kindergarten","5th Grade","302"
"FRED P HALL SCHOOL","Maine","FRED P HALL SCHOOL","230993000271","PORTLAND PUBLIC SCHOOLS","2309930","CUMBERLAND COUNTY","23005","23","23 ORONO RD","PORTLAND","ME ","04101","","23 ORONO ROAD","PORTLAND","ME ","04101","","2078748205","1-Regular school","43.678200","-70.317700","1347","1134","2301","Kindergarten","5th Grade","451"
"FREEPORT HIGH SCHOOL","Maine","FREEPORT HIGH SCHOOL","231478900149","RSU 05","2314789","CUMBERLAND COUNTY","23005","23","30 HOLBROOK ST","FREEPORT","ME ","04032","","30 HOLBROOK STREET","FREEPORT","ME ","04032","","2078654706","1-Regular school","43.856100","-70.107300","1244","3158","2301","9th Grade","12th Grade","557"
"FREEPORT MIDDLE SCHOOL","Maine","FREEPORT MIDDLE SCHOOL","231478900979","RSU 05","2314789","CUMBERLAND COUNTY","23005","23","19 KENDALL LN","FREEPORT","ME ","04032","","19 KENDALL LANE","FREEPORT","ME ","04032","","2078656051","1-Regular school","43.864700","-70.103500","1245","3158","2301","6th Grade","8th Grade","303"
"FRENCHBORO ELEMENTARY SCHOOL","Maine","FRENCHBORO ELEMENTARY SCHOOL","230759000208","FRENCHBORO PUBLIC SCHOOLS","2307590","HANCOCK COUNTY","23009","23","22 HIGH RD","FRENCHBORO","ME ","04635","","22 HIGH ROAD","FRENCHBORO","ME ","04635","","2073342944","1-Regular school","44.115900","-68.360600","1296","1094","2302","1st Grade","8th Grade","6"
"FRIENDSHIP VILLAGE SCHOOL","Maine","FRIENDSHIP VILLAGE SCHOOL","231155000482","RSU 40/MSAD 40","2311550","KNOX COUNTY","23013","23","23 SCHOOL ST  100","FRIENDSHIP","ME ","04547","0100","23 SCHOOL ST PO BOX 100","FRIENDSHIP","ME ","04547","0100","2078325057","1-Regular school","43.983500","-69.332300","1624","1234","2301","Kindergarten","6th Grade","95"
"FRUIT STREET SCHOOL","Maine","FRUIT STREET SCHOOL","230282000053","BANGOR PUBLIC SCHOOLS","2302820","PENOBSCOT COUNTY","23019","23","175 FRUIT ST","BANGOR","ME ","04401","4141","175 FRUIT STREET","BANGOR","ME ","04401","4141","2079416270","1-Regular school","44.814100","-68.757100","1157","1011","2302","Prekindergarten","3rd Grade","346"
"G HERBERT JEWETT SCHOOL","Maine","G HERBERT JEWETT SCHOOL","231479600103","RSU 25","2314796","HANCOCK COUNTY","23009","23","66 BRIDGE ST","BUCKSPORT","ME ","04416","","66 BRIDGE ST","BUCKSPORT","ME ","04416","","2074696644","1-Regular school","44.576200","-68.787600","1197","3170","2302","Prekindergarten","1st Grade","148"
"GARDINER AREA HIGH SCHOOL","Maine","GARDINER AREA HIGH SCHOOL","231059000329","RSU 11/MSAD 11","2310590","KENNEBEC COUNTY","23011","23","40 WEST HILL RD","GARDINER","ME ","04345","1933","40 WEST HILL ROAD","GARDINER","ME ","04345","1933","2075823150","1-Regular school","44.227700","-69.789300","1515","1205","2302","9th Grade","12th Grade","599"
"GARDINER REGIONAL MIDDLE SCHOOL","Maine","GARDINER REGIONAL MIDDLE SCHOOL","231059000330","RSU 11/MSAD 11","2310590","KENNEBEC COUNTY","23011","23","161 COBBOSSEE AVE","GARDINER","ME ","04345","9050","161 COBBOSSEE AVENUE","GARDINER","ME ","04345","9050","2075821326","1-Regular school","44.217200","-69.802200","1516","1205","2302","6th Grade","8th Grade","483"
"GARRET SCHENCK SCHOOL","Maine","GARRET SCHENCK SCHOOL","231476700812","RSU 74/MSAD 74","2314767","SOMERSET COUNTY","23025","23","19 KEN TAYLOR ST  317","ANSON","ME ","04911","0317","19 KEN TAYLOR ST PO BOX 317","ANSON","ME ","04911","0317","2076963100","1-Regular school","44.795700","-69.892800","1794","1265","2302","Prekindergarten","5th Grade","78"
"GEORGE B WEATHERBEE SCHOOL","Maine","GEORGE B WEATHERBEE SCHOOL","231481500386","RSU 22","2314815","PENOBSCOT COUNTY","23019","23","22 MAIN RD NORTH","HAMPDEN","ME ","04444","","22 MAIN ROAD N","HAMPDEN","ME ","04444","","2078623254","1-Regular school","44.741300","-68.838200","1557","3217","2302","3rd Grade","5th Grade","373"
"GEORGE E JACK SCHOOL","Maine","GEORGE E JACK SCHOOL","231179000535","RSU 06/MSAD 06","2311790","CUMBERLAND COUNTY","23005","23","15 NORTHEAST RD","STANDISH","ME ","04084","6423","15 NORTHEAST ROAD","STANDISH","ME ","04084","6423","2076424885","1-Regular school","43.736400","-70.549100","1499","1200","2301","4th Grade","5th Grade","195"
"GEORGE J MITCHELL SCHOOL","Maine","GEORGE J MITCHELL SCHOOL","231335000604","WATERVILLE PUBLIC SCHOOLS","2313350","KENNEBEC COUNTY","23011","23","58 DRUMMOND AVE","WATERVILLE","ME ","04901","5755","58 DRUMMOND AVENUE","WATERVILLE","ME ","04901","5755","2078730695","1-Regular school","44.566700","-69.632600","1420","1170","2301","Prekindergarten","3rd Grade","646"
"GEORGETOWN CENTRAL SCHOOL","Maine","GEORGETOWN CENTRAL SCHOOL","230597000154","GEORGETOWN PUBLIC SCHOOLS","2305970","SAGADAHOC COUNTY","23023","23","52 BAY PT RD  469","GEORGETOWN","ME ","04548","0467","52 BAY PT RD PO BOX 469","GEORGETOWN","ME ","04548","0467","2073712160","1-Regular school","43.800900","-69.756500","1247","1061","2301","Prekindergarten","6th Grade","74"
"GERALD D CUSHING SCHOOL","Maine","GERALD D CUSHING SCHOOL","231480900548","RSU 09","2314809","FRANKLIN COUNTY","23007","23","21 CUSHING DR","WILTON","ME ","04294","","21 CUSHING DRIVE","WILTON","ME ","04294","","2076452442","1-Regular school","44.593600","-70.227500","1512","3206","2302","Prekindergarten","2nd Grade","188"
"GILFORD BUTLER SCHOOL","Maine","GILFORD BUTLER SCHOOL","231478700524","RSU 13","2314787","KNOX COUNTY","23013","23","54 SPRUCE HEAD RD  146","SOUTH THOMASTON","ME ","04858","","54 SPRUCE HEAD RD PO BOX 146","SOUTH THOMASTON","ME ","04858","","2075947666","1-Regular school","44.050300","-69.129700","1490","3161","2301","Kindergarten","2nd Grade","87"
"GLADYS WEYMOUTH ELEM SCHOOL","Maine","GLADYS WEYMOUTH ELEM SCHOOL","231479100446","RSU 20","2314791","WALDO COUNTY","23027","23","2 SOUTH MAIN ST","MORRILL","ME ","04952","","2 SOUTH MAIN STREET","MORRILL","ME ","04952","","2073425300","1-Regular school","44.442900","-69.149100","1603","3166","2302","Prekindergarten","1st Grade","98"
"GLENBURN ELEMENTARY SCHOOL","Maine","GLENBURN ELEMENTARY SCHOOL","230600000155","GLENBURN PUBLIC SCHOOLS","2306000","PENOBSCOT COUNTY","23019","23","991 HUDSON RD","GLENBURN","ME ","04401","","991 HUDSON RD","GLENBURN","ME ","04401","","2079478769","1-Regular school","44.916000","-68.848400","1248","1063","2302","Prekindergarten","8th Grade","478"
"GORHAM HIGH SCHOOL","Maine","GORHAM HIGH SCHOOL","230606000158","GORHAM PUBLIC SCHOOLS","2306060","CUMBERLAND COUNTY","23005","23","41 MORRILL AVE","GORHAM","ME ","04038","1427","41 MORRILL AVENUE","GORHAM","ME ","04038","1427","2072221100","1-Regular school","43.674200","-70.447200","1253","1065","2301","9th Grade","12th Grade","845"
"GORHAM MIDDLE SCHOOL","Maine","GORHAM MIDDLE SCHOOL","230606000688","GORHAM PUBLIC SCHOOLS","2306060","CUMBERLAND COUNTY","23005","23","106 WEEKS RD","GORHAM","ME ","04038","","106 WEEKS ROAD","GORHAM","ME ","04038","","2072221220","1-Regular school","43.665200","-70.443000","1858","1065","2301","6th Grade","8th Grade","642"
"GOVERNOR BAXTER SCHOOL FOR THE DEAF","Maine","GOVERNOR BAXTER SCHOOL FOR THE DEAF","230005100381","ME EDUCATIONAL CTR FOR THE DEAF & HARD OF HEARING","2300051","CUMBERLAND COUNTY","23005","23","ONE MACKWORTH ISLAND","FALMOUTH","ME ","04105","","ONE MACKWORTH ISLAND","FALMOUTH","ME ","04105","","2077813165","2-Special education school","43.688100","-70.231900","1855","1297","2301","†","†","†"
"GOVERNOR JAMES B LONGLEY ELEM SCH","Maine","GOVERNOR JAMES B LONGLEY ELEM SCH","230732000194","LEWISTON PUBLIC SCHOOLS","2307320","ANDROSCOGGIN COUNTY","23001","23","145 BIRCH ST","LEWISTON","ME ","04240","6407","145 BIRCH STREET","LEWISTON","ME ","04240","6407","2077954120","1-Regular school","44.094000","-70.206700","1286","1088","2302","Prekindergarten","6th Grade","379"
"GOVERNOR JOHN FAIRFIELD SCHOOL","Maine","GOVERNOR JOHN FAIRFIELD SCHOOL","231478400307","RSU 23","2314784","YORK COUNTY","23031","23","75 BEACH ST","SACO","ME ","04072","","75 BEACH STREET","SACO","ME ","04072","","2072821322","1-Regular school","43.498300","-70.440100","1374","3168","2301","Kindergarten","2nd Grade","285"
