"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"CLEVELAND EL SCH","Pennsylvania","CLEVELAND EL SCH","420228007117","ALLENTOWN CITY SD","4202280","LEHIGH COUNTY","42077","42","424 NORTH 9TH ST","ALLENTOWN","PA ","18102","5501","424 N 9TH ST","ALLENTOWN","PA ","18102","5501","4847654821","1-Regular school","40.607400","-75.478900","7102","121390302","4215","1st Grade","5th Grade","283"
"CLIFFORD N PRITTS EL SCH","Pennsylvania","CLIFFORD N PRITTS EL SCH","420666005047","CONNELLSVILLE AREA SD","4206660","FAYETTE COUNTY","42051","42","1542 INDIAN CREEK VALLEY RD","MELCROFT","PA ","15462","","1542 INDIAN CREEK VALLEY ROAD","MELCROFT","PA ","15462","","7244553500","1-Regular school","40.060400","-79.371100","5047","101261302","4209","Kindergarten","6th Grade","224"
"COATESVILLE AREA SHS","Pennsylvania","COATESVILLE AREA SHS","420624005012","COATESVILLE AREA SD","4206240","CHESTER COUNTY","42029","42","1445 EAST LINCOLN HWY","COATESVILLE","PA ","19320","2449","1445 EAST LINCOLN HIGHWAY","COATESVILLE","PA ","19320","2449","6103833730","1-Regular school","39.992300","-75.797900","5012","124151902","4216","9th Grade","12th Grade","2122"
"COCALICO MS","Pennsylvania","COCALICO MS","420627006289","COCALICO SD","4206270","LANCASTER COUNTY","42071","42","SOUTH 6TH ST","DENVER","PA ","17517","0800","SOUTH 6TH STREET","DENVER","PA ","17517","0800","7173361471","1-Regular school","40.230600","-76.144500","6289","113361303","4216","6th Grade","8th Grade","712"
"COCALICO SHS","Pennsylvania","COCALICO SHS","420627006290","COCALICO SD","4206270","LANCASTER COUNTY","42071","42","SOUTH 4TH ST","DENVER","PA ","17517","0800","SOUTH 4TH STREET","DENVER","PA ","17517","0800","7173361423","1-Regular school","40.226500","-76.154900","6290","113361303","4216","9th Grade","12th Grade","981"
"COCHRAN PRIMARY SCH","Pennsylvania","COCHRAN PRIMARY SCH","422646000571","WILLIAMSPORT AREA SD","4226460","LYCOMING COUNTY","42081","42","1500 CHERRY ST","WILLIAMSPORT","PA ","17701","2169","1500 CHERRY ST","WILLIAMSPORT","PA ","17701","2169","5703229731","1-Regular school","41.254600","-77.011100","3057","117417202","4210","Kindergarten","3rd Grade","534"
"COCHRANTON EL SCH","Pennsylvania","COCHRANTON EL SCH","420708005037","CRAWFORD CENTRAL SD","4207080","CRAWFORD COUNTY","42039","42","225 SOUTH FRANKLIN ST","COCHRANTON","PA ","16314","9804","225 SOUTH FRANKLIN STREET","COCHRANTON","PA ","16314","9804","8144252105","1-Regular school","41.511200","-80.039000","5037","105201352","4203","Kindergarten","6th Grade","442"
"COCHRANTON JSHS","Pennsylvania","COCHRANTON JSHS","420708001632","CRAWFORD CENTRAL SD","4207080","CRAWFORD COUNTY","42039","42","105 SECOND ST","COCHRANTON","PA ","16314","0127","105 SECOND STREET","COCHRANTON","PA ","16314","0127","8144257421","1-Regular school","41.523400","-80.053800","1632","105201352","4203","7th Grade","12th Grade","458"
"COEBOURN EL SCH","Pennsylvania","COEBOURN EL SCH","421858001910","PENN-DELCO SD","4218580","DELAWARE COUNTY","42045","42","1 COEBOURN BLVD","BROOKHAVEN","PA ","19015","1641","1 COEBOURN BOULEVARD","BROOKHAVEN","PA ","19015","1641","6104976300","1-Regular school","39.873300","-75.394900","1910","125236903","4207","Kindergarten","5th Grade","320"
"COLD SPRING EL SCH","Pennsylvania","COLD SPRING EL SCH","420531000171","CENTRAL BUCKS SD","4205310","BUCKS COUNTY","42017","42","4150 DURHAM RD","DOYLESTOWN","PA ","18902","1331","4150 DURHAM RD","DOYLESTOWN","PA ","18902","1331","2678933800","1-Regular school","40.360100","-75.091800","7435","122092102","4208","Kindergarten","6th Grade","645"
"COLE MANOR EL SCH","Pennsylvania","COLE MANOR EL SCH","421698003263","NORRISTOWN AREA SD","4216980","MONTGOMERY COUNTY","42091","42","2350 SPRINGVIEW RD","NORRISTOWN","PA ","19401","1957","2350 SPRINGVIEW RD","NORRISTOWN","PA ","19401","1957","6102755525","1-Regular school","40.136100","-75.324300","3263","123465602","4213","Kindergarten","4th Grade","519"
"COLEBROOKDALE EL SCH","Pennsylvania","COLEBROOKDALE EL SCH","420396000762","BOYERTOWN AREA SD","4203960","BERKS COUNTY","42011","42","1001 MONTGOMERY AVE","BOYERTOWN","PA ","19512","9639","1001 MONTGOMERY AVENUE","BOYERTOWN","PA ","19512","9639","6103697427","1-Regular school","40.338800","-75.627200","0762","114060753","4206","Kindergarten","6th Grade","339"
"COLFAX UPPER EL SCH","Pennsylvania","COLFAX UPPER EL SCH","420219000024","ALLEGHENY VALLEY SD","4202190","ALLEGHENY COUNTY","42003","42","430 COLFAX ST","SPRINGDALE","PA ","15144","1299","430 COLFAX ST","SPRINGDALE","PA ","15144","1299","7242747200","1-Regular school","40.544800","-79.783500","0024","103020603","4214","4th Grade","6th Grade","229"
"COLLEGE SQUARE EL SCH","Pennsylvania","COLLEGE SQUARE EL SCH","420312000639","BEAVER AREA SD","4203120","BEAVER COUNTY","42007","42","375 COLLEGE AVE","BEAVER","PA ","15009","2238","375 COLLEGE AVE","BEAVER","PA ","15009","2238","7247741168","1-Regular school","40.695700","-80.305200","8065","127041203","4212","Kindergarten","2nd Grade","428"
"COLLEGIUM CS","Pennsylvania","COLLEGIUM CS","420005000485","COLLEGIUM CS","4200050","CHESTER COUNTY","42029","42","535 JAMES HANCE COURT","EXTON","PA ","19341","","535 JAMES HANCE COURT","EXTON","PA ","19341","","6109031300","1-Regular school","40.020300","-75.659900","7628","124153320","4206","Kindergarten","12th Grade","2216"
"COLONIAL EL SCH","Pennsylvania","COLONIAL EL SCH","421947007176","COLONIAL SD","4219470","MONTGOMERY COUNTY","42091","42","230 FLOURTOWN RD","PLYMOUTH MEETING","PA ","19462","1252","230 FLOURTOWN RD","PLYMOUTH MEETING","PA ","19462","1252","6109410426","1-Regular school","40.102100","-75.266100","7143","123461602","4213","4th Grade","5th Grade","691"
"COLONIAL MS","Pennsylvania","COLONIAL MS","421947005077","COLONIAL SD","4219470","MONTGOMERY COUNTY","42091","42","716 BELVOIR RD","PLYMOUTH MEETING","PA ","19462","","716 BELVOIR RD","PLYMOUTH MEETING","PA ","19462","","6102755100","1-Regular school","40.127000","-75.307900","5077","123461602","4207","6th Grade","8th Grade","1099"
"COLUMBIA JSHS","Pennsylvania","COLUMBIA JSHS","420636002515","COLUMBIA BOROUGH SD","4206360","LANCASTER COUNTY","42071","42","901 IRONVILLE PK","COLUMBIA","PA ","17512","9513","901 IRONVILLE PIKE","COLUMBIA","PA ","17512","9513","7176847500","1-Regular school","40.043300","-76.498800","2515","113361503","4216","7th Grade","12th Grade","557"
"COLUMBIA-MONTOUR AVTS","Pennsylvania","COLUMBIA-MONTOUR AVTS","420636505178","COLUMBIA-MONTOUR AVTS","4206365","COLUMBIA COUNTY","42037","42","5050 SWEPPENHEISER DR","BLOOMSBURG","PA ","17815","8920","5050 SWEPPENHEISER DRIVE","BLOOMSBURG","PA ","17815","8920","5707848040","3-Vocational school","41.028600","-76.362500","5178","116191757","4211","9th Grade","12th Grade","624"
"COLUMBUS EL SCH","Pennsylvania","COLUMBUS EL SCH","420686001997","CORRY AREA SD","4206860","ERIE COUNTY","42049","42","100 WEST MAIN ST","CORRY","PA ","16407","9105","100 W MAIN ST","CORRY","PA ","16407","9105","8146659491","1-Regular school","41.919700","-79.642500","1997","105251453","4205","Prekindergarten","6th Grade","360"
"COLWYN EL SCH","Pennsylvania","COLWYN EL SCH","422639000710","WILLIAM PENN SD","4226390","DELAWARE COUNTY","42045","42","211 PINE ST","COLWYN","PA ","19023","","211 PINE STREET","COLWYN","PA ","19023","","6109575470","1-Regular school","39.912400","-75.252400","1856","125239652","4201","Kindergarten","6th Grade","183"
"COMEGYS BENJAMIN B SCH","Pennsylvania","COMEGYS BENJAMIN B SCH","421899003782","PHILADELPHIA CITY SD","4218990","PHILADELPHIA COUNTY","42101","42","5100 GREENWAY AVE","PHILADELPHIA","PA ","19143","5012","5100 GREENWAY AVE","PHILADELPHIA","PA ","19143","5012","2157272162","1-Regular school","39.940700","-75.216400","3782","126515001","4202","Kindergarten","7th Grade","534"
"COMLY WATSON SCH","Pennsylvania","COMLY WATSON SCH","421899003760","PHILADELPHIA CITY SD","4218990","PHILADELPHIA COUNTY","42101","42","1001 BYBERRY RD","PHILADELPHIA","PA ","19116","2120","1001 BYBERRY RD","PHILADELPHIA","PA ","19116","2120","2159612008","1-Regular school","40.120800","-75.009600","3760","126515001","4213","Kindergarten","5th Grade","490"
"COMMODORE PERRY JSHS","Pennsylvania","COMMODORE PERRY JSHS","420639006122","COMMODORE PERRY SD","4206390","MERCER COUNTY","42085","42","3002 PERRY HWY","HADLEY","PA ","16130","2628","3002 PERRY HWY","HADLEY","PA ","16130","2628","7242532232","1-Regular school","41.427300","-80.209300","6122","104431304","4203","7th Grade","12th Grade","246"
"COMMODORE PERRY SCH","Pennsylvania","COMMODORE PERRY SCH","420639000202","COMMODORE PERRY SD","4206390","MERCER COUNTY","42085","42","3002 PERRY HWY","HADLEY","PA ","16130","2628","3002 PERRY HWY","HADLEY","PA ","16130","2628","7242532025","1-Regular school","41.427300","-80.209300","7450","104431304","4203","Kindergarten","6th Grade","252"
"COMMONWEALTH CONNECTIONS ACADEMY CS","Pennsylvania","COMMONWEALTH CONNECTIONS ACADEMY CS","420011900756","COMMONWEALTH CONNECTIONS ACADEMY CS","4200119","DAUPHIN COUNTY","42043","42","4050 CRUMS MILL RD","HARRISBURG","PA ","17112","3631","4050 CRUMS MILL ROAD","HARRISBURG","PA ","17112","3631","7176517200","1-Regular school","40.312000","-76.828800","7774","115220002","4211","Kindergarten","12th Grade","8037"
"COMMUNITY ACADEMY OF PHILADELPHIA CS","Pennsylvania","COMMUNITY ACADEMY OF PHILADELPHIA CS","420001300318","COMMUNITY ACADEMY OF PHILADELPHIA CS","4200013","PHILADELPHIA COUNTY","42101","42","1100 EAST ERIE AVE","PHILADELPHIA","PA ","19124","5424","1100 EAST ERIE AVE","PHILADELPHIA","PA ","19124","5424","2155336700","1-Regular school","40.004500","-75.106700","7510","126512840","4201","Kindergarten","12th Grade","1219"
"CONCORD EL SCH","Pennsylvania","CONCORD EL SCH","421059006506","GARNET VALLEY SD","4210590","DELAWARE COUNTY","42045","42","114 STATION RD","GLEN MILLS","PA ","19342","1561","114 STATION ROAD","GLEN MILLS","PA ","19342","1561","6105796100","1-Regular school","39.872100","-75.515600","6506","125234103","4207","Kindergarten","2nd Grade","708"
"CONELWAY EL SCH","Pennsylvania","CONELWAY EL SCH","420686001994","CORRY AREA SD","4206860","ERIE COUNTY","42049","42","18700 CONELWAY RD","CORRY","PA ","16407","8909","18700 CONELWAY RD","CORRY","PA ","16407","8909","8146659512","1-Regular school","41.930400","-79.683800","1994","105251453","4205","Kindergarten","6th Grade","135"
"CONEMAUGH TWP AREA EL SCH","Pennsylvania","CONEMAUGH TWP AREA EL SCH","420642003977","CONEMAUGH TOWNSHIP AREA SD","4206420","SOMERSET COUNTY","42111","42","1516 TIRE HILL RD","JOHNSTOWN","PA ","15905","7822","1516 TIRE HILL RD","JOHNSTOWN","PA ","15905","7822","8144794080","1-Regular school","40.242600","-78.920500","3977","108561803","4212","Kindergarten","5th Grade","447"
"CONEMAUGH TWP AREA MS/SHS","Pennsylvania","CONEMAUGH TWP AREA MS/SHS","420642003978","CONEMAUGH TOWNSHIP AREA SD","4206420","SOMERSET COUNTY","42111","42","300 WEST CAMPUS AVE","DAVIDSVILLE","PA ","15928","0407","300 WEST CAMPUS AVE","DAVIDSVILLE","PA ","15928","0407","8144794014","1-Regular school","40.228200","-78.939600","3978","108561803","4212","6th Grade","12th Grade","542"
"CONEMAUGH VALLEY EL SCH","Pennsylvania","CONEMAUGH VALLEY EL SCH","420643005213","CONEMAUGH VALLEY SD","4206430","CAMBRIA COUNTY","42021","42","1451 FRANKSTOWN RD","JOHNSTOWN","PA ","15902","1318","1451 FRANKSTOWN RD","JOHNSTOWN","PA ","15902","1318","8145356970","1-Regular school","40.327100","-78.871500","5213","108111403","4212","Prekindergarten","6th Grade","406"
"CONEMAUGH VALLEY JSHS","Pennsylvania","CONEMAUGH VALLEY JSHS","420643005136","CONEMAUGH VALLEY SD","4206430","CAMBRIA COUNTY","42021","42","1342 WILLIAM PENN AVE","JOHNSTOWN","PA ","15906","4203","1342 WILLIAM PENN AVE","JOHNSTOWN","PA ","15906","4203","8145355523","1-Regular school","40.359500","-78.884600","5136","108111403","4212","7th Grade","12th Grade","417"
"CONESTOGA EL SCH","Pennsylvania","CONESTOGA EL SCH","421863002516","PENN MANOR SD","4218630","LANCASTER COUNTY","42071","42","100 HILL ST","CONESTOGA","PA ","17516","9788","100 HILL ST","CONESTOGA","PA ","17516","9788","7178729535","1-Regular school","39.947700","-76.336100","2516","113365203","4216","Kindergarten","6th Grade","292"
"CONESTOGA SHS","Pennsylvania","CONESTOGA SHS","422364001423","TREDYFFRIN-EASTTOWN SD","4223640","CHESTER COUNTY","42029","42","200 IRISH RD","BERWYN","PA ","19312","1260","200 IRISH RD","BERWYN","PA ","19312","1260","6102401000","1-Regular school","40.047700","-75.453200","1423","124157802","4206","9th Grade","12th Grade","2054"
"CONESTOGA VALLEY MS","Pennsylvania","CONESTOGA VALLEY MS","420648002531","CONESTOGA VALLEY SD","4206480","LANCASTER COUNTY","42071","42","500 MOUNT SIDNEY RD","LANCASTER","PA ","17602","1014","500 MOUNT SIDNEY RD","LANCASTER","PA ","17602","1014","7173971294","1-Regular school","40.055000","-76.214200","2531","113361703","4216","7th Grade","8th Grade","686"
"CONESTOGA VALLEY SHS","Pennsylvania","CONESTOGA VALLEY SHS","420648002532","CONESTOGA VALLEY SD","4206480","LANCASTER COUNTY","42071","42","2110 HORSESHOE RD","LANCASTER","PA ","17601","6099","2110 HORSESHOE RD","LANCASTER","PA ","17601","6099","7173975231","1-Regular school","40.050300","-76.220800","2532","113361703","4216","9th Grade","12th Grade","1385"
"CONEWAGO EL SCH","Pennsylvania","CONEWAGO EL SCH","421752004572","NORTHEASTERN YORK SD","4217520","YORK COUNTY","42133","42","570 COPENHAFFER RD","YORK","PA ","17404","8388","570 COPENHAFFER RD","YORK","PA ","17404","8388","7172661644","1-Regular school","40.058500","-76.778300","4572","112674403","4204","Kindergarten","3rd Grade","348"
"CONEWAGO EL SCH","Pennsylvania","CONEWAGO EL SCH","421410001747","LOWER DAUPHIN SD","4214100","DAUPHIN COUNTY","42043","42","2809 HERSHEY RD","ELIZABETHTOWN","PA ","17022","9079","2809 HERSHEY RD","ELIZABETHTOWN","PA ","17022","9079","7173677233","1-Regular school","40.224600","-76.619500","1747","115224003","4215","Kindergarten","5th Grade","194"
"CONEWAGO TWP EL SCH","Pennsylvania","CONEWAGO TWP EL SCH","420655006268","CONEWAGO VALLEY SD","4206550","ADAMS COUNTY","42001","42","1189 WEST ELM AVE","HANOVER","PA ","17331","4608","1189 W ELM AVE","HANOVER","PA ","17331","4608","7176242157","1-Regular school","39.808600","-77.008400","6268","112011603","4204","Kindergarten","3rd Grade","528"
"CONEWAGO VALLEY INTRMD SCH","Pennsylvania","CONEWAGO VALLEY INTRMD SCH","420655000841","CONEWAGO VALLEY SD","4206550","ADAMS COUNTY","42001","42","175 700 RD","NEW OXFORD","PA ","17350","8819","175 700 ROAD","NEW OXFORD","PA ","17350","8819","7176242157","1-Regular school","39.876800","-77.056000","7822","112011603","4204","4th Grade","6th Grade","879"
"CONNEAUT AREA SENIOR HIGH","Pennsylvania","CONNEAUT AREA SENIOR HIGH","420659007439","CONNEAUT SD","4206590","CRAWFORD COUNTY","42039","42","302 WEST SCHOOL DR","LINESVILLE","PA ","16424","","302 W SCHOOL DR","LINESVILLE","PA ","16424","","8146835551","1-Regular school","41.654400","-80.416700","8224","105201033","4203","9th Grade","12th Grade","696"
"CONNEAUT LAKE MS","Pennsylvania","CONNEAUT LAKE MS","420659007434","CONNEAUT SD","4206590","CRAWFORD COUNTY","42039","42","10331 U.S. HWY 6","CONNEAUT LAKE","PA ","16316","","10331 U.S. HIGHWAY 6","CONNEAUT LAKE","PA ","16316","","8143825315","1-Regular school","41.606100","-80.323900","8225","105201033","4203","5th Grade","8th Grade","360"
"CONNEAUT LAKE-SADSBURY EL SCH","Pennsylvania","CONNEAUT LAKE-SADSBURY EL SCH","420659006132","CONNEAUT SD","4206590","CRAWFORD COUNTY","42039","42","630 LINE ST","CONNEAUT LAKE","PA ","16316","0100","630 LINE STREET BOX AB","CONNEAUT LAKE","PA ","16316","0100","8143828191","1-Regular school","41.605200","-80.309400","6132","105201033","4203","Kindergarten","4th Grade","407"
"CONNEAUT VALLEY EL SCH","Pennsylvania","CONNEAUT VALLEY EL SCH","420659006133","CONNEAUT SD","4206590","CRAWFORD COUNTY","42039","42","22361 STATE HWY 18","CONNEAUTVILLE","PA ","16406","5651","22361 STATE HIGHWAY 18","CONNEAUTVILLE","PA ","16406","5651","8145876326","1-Regular school","41.775700","-80.364400","6133","105201033","4203","Kindergarten","4th Grade","351"
"CONNEAUT VALLEY MS","Pennsylvania","CONNEAUT VALLEY MS","420659007431","CONNEAUT SD","4206590","CRAWFORD COUNTY","42039","42","22154 STATE HWY 18","CONNEAUTVILLE","PA ","16406","","22154 STATE HIGHWAY 18","CONNEAUTVILLE","PA ","16406","","8143825315","1-Regular school","41.775700","-80.363200","8226","105201033","4203","5th Grade","8th Grade","347"
"CONNELLSVILLE AREA CAREER & TECHNICAL CE","Pennsylvania","CONNELLSVILLE AREA CAREER & TECHNICAL CE","428022007066","CONNELLSVILLE AREA CAREER & TECHNICAL CENTER","4280220","FAYETTE COUNTY","42051","42","720 LOCUST ST","CONNELLSVILLE","PA ","15425","5597","720 LOCUST STREET","CONNELLSVILLE","PA ","15425","5597","7246260236","3-Vocational school","40.021900","-79.570300","6643","101266007","4209","9th Grade","12th Grade","250"
"CONNELLSVILLE AREA JHS","Pennsylvania","CONNELLSVILLE AREA JHS","420666002105","CONNELLSVILLE AREA SD","4206660","FAYETTE COUNTY","42051","42","LOCUST ST EXTENSION","CONNELLSVILLE","PA ","15425","5598","LOCUST STREET EXTENSION","CONNELLSVILLE","PA ","15425","5598","7246288910","1-Regular school","40.024000","-79.596600","2105","101261302","4209","7th Grade","8th Grade","773"
"CONNELLSVILLE AREA SHS","Pennsylvania","CONNELLSVILLE AREA SHS","420666005228","CONNELLSVILLE AREA SD","4206660","FAYETTE COUNTY","42051","42","201 FALCON DR","CONNELLSVILLE","PA ","15425","5599","201 FALCON DRIVE","CONNELLSVILLE","PA ","15425","5599","7246281350","1-Regular school","40.025000","-79.573800","5228","101261302","4209","9th Grade","12th Grade","1203"
"CONNELLSVILLE TWP EL SCH","Pennsylvania","CONNELLSVILLE TWP EL SCH","420666002103","CONNELLSVILLE AREA SD","4206660","FAYETTE COUNTY","42051","42","730 ROCKRIDGE RD","CONNELLSVILLE","PA ","15425","4376","730 ROCKRIDGE RD","CONNELLSVILLE","PA ","15425","4376","7246289299","1-Regular school","40.022100","-79.565100","2103","101261302","4209","Kindergarten","6th Grade","125"
"CONNOQUENESSING EL SCH","Pennsylvania","CONNOQUENESSING EL SCH","420459001150","BUTLER AREA SD","4204590","BUTLER COUNTY","42019","42","102 CONNOQUENESSING SCH RD","RENFREW","PA ","16053","8201","102 CONNOQUENESSING SCH RD","RENFREW","PA ","16053","8201","7242878721","1-Regular school","40.825500","-80.013900","1150","104101252","4203","Kindergarten","6th Grade","263"
"CONNOQUENESSING VALLEY EL SCH","Pennsylvania","CONNOQUENESSING VALLEY EL SCH","422244001178","SENECA VALLEY SD","4222440","BUTLER COUNTY","42019","42","300 PITTSBURGH ST","ZELIENOPLE","PA ","16063","1298","300 PITTSBURGH ST","ZELIENOPLE","PA ","16063","1298","7244528280","1-Regular school","40.793100","-80.126700","1178","104107903","4203","Kindergarten","4th Grade","745"
"CONRAD WEISER EAST EL SCH","Pennsylvania","CONRAD WEISER EAST EL SCH","420678009944","CONRAD WEISER AREA SD","4206780","BERKS COUNTY","42011","42","200 LINCOLN DR","WERNERSVILLE","PA ","19565","1640","200 LINCOLN DR","WERNERSVILLE","PA ","19565","1640","6106789901","1-Regular school","40.329900","-76.086300","7284","114061103","4206","Kindergarten","4th Grade","480"
"CONRAD WEISER HS","Pennsylvania","CONRAD WEISER HS","420678000777","CONRAD WEISER AREA SD","4206780","BERKS COUNTY","42011","42","44 BIG SPRING RD","ROBESONIA","PA ","19551","8900","44 BIG SPRING ROAD","ROBESONIA","PA ","19551","8900","6106938528","1-Regular school","40.347000","-76.118000","0777","114061103","4206","9th Grade","12th Grade","899"
"CONRAD WEISER MS","Pennsylvania","CONRAD WEISER MS","420678000537","CONRAD WEISER AREA SD","4206780","BERKS COUNTY","42011","42","347 EAST PENN AVE","ROBESONIA","PA ","19551","","347 EAST PENN AVENUE","ROBESONIA","PA ","19551","","6106938514","1-Regular school","40.350200","-76.123900","7651","114061103","4206","5th Grade","8th Grade","866"
"CONRAD WEISER WEST EL SCH","Pennsylvania","CONRAD WEISER WEST EL SCH","420678005203","CONRAD WEISER AREA SD","4206780","BERKS COUNTY","42011","42","102 SOUTH 3RD ST","WOMELSDORF","PA ","19567","1227","102 S 3RD ST","WOMELSDORF","PA ","19567","1227","6105892501","1-Regular school","40.365300","-76.188900","5203","114061103","4206","Kindergarten","4th Grade","473"
"CONSHOHOCKEN EL SCH","Pennsylvania","CONSHOHOCKEN EL SCH","421947003261","COLONIAL SD","4219470","MONTGOMERY COUNTY","42091","42","3RD AVE AND HARRY ST","CONSHOHOCKEN","PA ","19428","1991","3RD AVENUE & HARRY STREET","CONSHOHOCKEN","PA ","19428","1991","6108280362","1-Regular school","40.074800","-75.302700","3261","123461602","4213","Kindergarten","3rd Grade","188"
"CONSTITUTION HS","Pennsylvania","CONSTITUTION HS","421899001010","PHILADELPHIA CITY SD","4218990","PHILADELPHIA COUNTY","42101","42","18 SOUTH 7TH ST","PHILADELPHIA","PA ","19106","2314","18 S 7TH ST","PHILADELPHIA","PA ","19106","2314","2153517310","1-Regular school","39.950300","-75.152400","7905","126515001","4201","9th Grade","12th Grade","368"
"CONWAY EL SCH","Pennsylvania","CONWAY EL SCH","421038007000","FREEDOM AREA SD","4210380","BEAVER COUNTY","42007","42","801 FIRST AVE","CONWAY","PA ","15027","1698","801 FIRST AVE","CONWAY","PA ","15027","1698","7248693081","1-Regular school","40.658200","-80.237700","7050","127042853","4212","Kindergarten","4th Grade","212"
"CONWELL RUSSELL MS","Pennsylvania","CONWELL RUSSELL MS","421899006525","PHILADELPHIA CITY SD","4218990","PHILADELPHIA COUNTY","42101","42","1849 EAST CLEARFIELD ST","PHILADELPHIA","PA ","19134","3156","1849 E CLEARFIELD ST","PHILADELPHIA","PA ","19134","3156","2152914722","1-Regular school","39.994300","-75.114700","6525","126515001","4201","5th Grade","8th Grade","601"
"COOK-WISSAHICKON SCH","Pennsylvania","COOK-WISSAHICKON SCH","421899005122","PHILADELPHIA CITY SD","4218990","PHILADELPHIA COUNTY","42101","42","201 EAST SALAIGNAC ST","PHILADELPHIA","PA ","19128","3794","201 E SALAIGNAC ST","PHILADELPHIA","PA ","19128","3794","2154874463","1-Regular school","40.022600","-75.206900","5122","126515001","4202","Prekindergarten","8th Grade","471"
"COOKE JAY MS","Pennsylvania","COOKE JAY MS","421899003815","PHILADELPHIA CITY SD","4218990","PHILADELPHIA COUNTY","42101","42","1300 WEST LOUDEN ST","PHILADELPHIA","PA ","19141","2603","1300 W LOUDEN ST","PHILADELPHIA","PA ","19141","2603","2154563002","1-Regular school","40.025600","-75.146100","7239","126515001","4202","Kindergarten","8th Grade","462"
"COOPERTOWN EL SCH","Pennsylvania","COOPERTOWN EL SCH","421167001877","HAVERFORD TOWNSHIP SD","4211670","DELAWARE COUNTY","42045","42","800 COOPERTOWN RD","BRYN MAWR","PA ","19010","3743","800 COOPERTOWN RD","BRYN MAWR","PA ","19010","3743","6108535900","1-Regular school","40.009000","-75.328200","1877","125234502","4207","Kindergarten","5th Grade","441"
"COPPER BEECH SCH","Pennsylvania","COPPER BEECH SCH","420204000620","ABINGTON SD","4202040","MONTGOMERY COUNTY","42091","42","825 NORTH EASTON RD","GLENSIDE","PA ","19038","5236","825 N EASTON ROAD","GLENSIDE","PA ","19038","5236","2158812000","1-Regular school","40.114500","-75.138500","7707","123460302","4213","Kindergarten","6th Grade","1099"
"CORL STREET EL SCH","Pennsylvania","CORL STREET EL SCH","422277001354","STATE COLLEGE AREA SD","4222770","CENTRE COUNTY","42027","42","235 CORL ST","STATE COLLEGE","PA ","16801","4143","235 CORL ST","STATE COLLEGE","PA ","16801","4143","8142311185","1-Regular school","40.783100","-77.871800","1354","110148002","4205","Kindergarten","5th Grade","243"
"CORNELL EL SCH","Pennsylvania","CORNELL EL SCH","420681006944","CORNELL SD","4206810","ALLEGHENY COUNTY","42003","42","1099 MAPLE ST EXT","CORAOPOLIS","PA ","15108","2910","1099 MAPLE STREET EXT","CORAOPOLIS","PA ","15108","2910","4122645010","1-Regular school","40.510900","-80.164400","6944","103022103","4214","Kindergarten","6th Grade","351"
"CORNELL HS","Pennsylvania","CORNELL HS","420681007335","CORNELL SD","4206810","ALLEGHENY COUNTY","42003","42","1099 MAPLE ST","CORAOPOLIS","PA ","15108","","1099 MAPLE ST","CORAOPOLIS","PA ","15108","","4122645010","1-Regular school","40.509300","-80.168100","8087","103022103","4214","7th Grade","12th Grade","295"
"CORNWALL EL SCH","Pennsylvania","CORNWALL EL SCH","420684006302","CORNWALL-LEBANON SD","4206840","LEBANON COUNTY","42075","42","45 BURD COLEMAN RD","CORNWALL","PA ","17042","0308","45 BURD COLEMAN RD","CORNWALL","PA ","17042","0308","7172734571","1-Regular school","40.275300","-76.414100","6302","113381303","4206","Kindergarten","5th Grade","553"
"CORNWALL TERRACE EL SCH","Pennsylvania","CORNWALL TERRACE EL SCH","422658006773","WILSON  SD","4226580","BERKS COUNTY","42011","42","3100 IROQUOIS AVE","SINKING SPRING","PA ","19608","","2610 GRANDVIEW BLVD","WEST LAWN","PA ","19609","","6106700180","1-Regular school","40.319200","-76.009800","6773","114069103","4207","Kindergarten","5th Grade","484"
"CORNWELLS EL SCH","Pennsylvania","CORNWELLS EL SCH","420333001006","BENSALEM TOWNSHIP SD","4203330","BUCKS COUNTY","42017","42","2215 HULMEVILLE RD","BENSALEM","PA ","19020","4156","2215 HULMEVILLE RD","BENSALEM","PA ","19020","4156","2157502800","1-Regular school","40.080100","-74.947500","1006","122091002","4208","Kindergarten","6th Grade","539"
