"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"GLOVER MIDDLE SCHOOL","Washington","GLOVER MIDDLE SCHOOL","530825001377","SPOKANE SCHOOL DISTRICT","5308250","SPOKANE COUNTY","53063","53","2404 WEST LONGFELLOW AVE","SPOKANE","WA ","99205","1547","2404 W LONGFELLOW AVE","SPOKANE","WA ","99205","1547","5093545400","1-Regular school","47.697900","-117.446200","3258","32081","5305","7th Grade","8th Grade","634"
"GOLD BAR ELEMENTARY","Washington","GOLD BAR ELEMENTARY","530855000541","SULTAN SCHOOL DISTRICT","5308550","SNOHOMISH COUNTY","53061","53","419 LEWIS AVE","GOLD BAR","WA ","98251","9228","419 LEWIS AVE","GOLD BAR","WA ","98251","9228","3607939840","1-Regular school","47.857000","-121.696700","4399","31311","5301","Kindergarten","5th Grade","309"
"GOLDENDALE HIGH SCHOOL","Washington","GOLDENDALE HIGH SCHOOL","530309000490","GOLDENDALE SCHOOL DISTRICT","5303090","KLICKITAT COUNTY","53039","53","525 SIMCOE DR","GOLDENDALE","WA ","98620","9299","525 SIMCOE DR.","GOLDENDALE","WA ","98620","9299","5097735846","1-Regular school","45.815300","-120.813900","2856","20404","5303","9th Grade","12th Grade","361"
"GOLDENDALE MIDDLE SCHOOL","Washington","GOLDENDALE MIDDLE SCHOOL","530309000491","GOLDENDALE SCHOOL DISTRICT","5303090","KLICKITAT COUNTY","53039","53","520 EAST COLLINS DR","GOLDENDALE","WA ","98620","9298","520 E. COLLINS DR.","GOLDENDALE","WA ","98620","9298","5097734323","1-Regular school","45.818700","-120.814700","3393","20404","5303","5th Grade","8th Grade","285"
"GOLDENDALE PRIMARY SCHOOL","Washington","GOLDENDALE PRIMARY SCHOOL","530309000492","GOLDENDALE SCHOOL DISTRICT","5303090","KLICKITAT COUNTY","53039","53","820 SOUTH SCHUSTER ST","GOLDENDALE","WA ","98620","9038","820 S. SCHUSTER ST","GOLDENDALE","WA ","98620","9038","5097734665","1-Regular school","45.816400","-120.816500","2677","20404","5303","Kindergarten","4th Grade","320"
"GOLDENDALE SUPPORT SERVICE CENTER","Washington","GOLDENDALE SUPPORT SERVICE CENTER","530309002988","GOLDENDALE SCHOOL DISTRICT","5303090","KLICKITAT COUNTY","53039","53","820 SOUTH SCHUSTER ST","GOLDENDALE","WA ","98620","","820 S. SCHUSTER ST.","GOLDENDALE","WA ","98620","","5097734665","2-Special education school","45.816400","-120.816500","5012","20404","5303","Prekindergarten","Prekindergarten","9"
"GOOD BEGINNINGS CENTER","Washington","GOOD BEGINNINGS CENTER","530774003084","SEDRO-WOOLLEY SCHOOL DISTRICT","5307740","SKAGIT COUNTY","53057","53","780 COOK RD","SEDRO-WOOLLEY","WA ","98273","","780 COOK RD","SEDRO-WOOLLEY","WA ","98273","","3608553565","2-Special education school","48.507900","-122.252200","5058","29101","5302","Prekindergarten","Prekindergarten","50"
"GOODMAN MIDDLE SCHOOL","Washington","GOODMAN MIDDLE SCHOOL","530669000983","PENINSULA SCHOOL DISTRICT","5306690","PIERCE COUNTY","53053","53","3701 38TH AVE NW","GIG HARBOR","WA ","98335","8231","3701 38TH AVE NW","GIG HARBOR","WA ","98335","8231","2535301600","1-Regular school","47.291600","-122.591700","2294","27401","5306","6th Grade","8th Grade","570"
"GOODWILL GED","Washington","GOODWILL GED","530870003456","TACOMA SCHOOL DISTRICT","5308700","PIERCE COUNTY","53053","53","714 SOUTH 27TH ST","TACOMA","WA ","98409","","1818 TACOMA AVE","TACOMA","WA ","98402","","2535713273","1-Regular school","47.235300","-122.442300","5327","27010","5306","9th Grade","12th Grade","24"
"GRADUATION ALLIANCE CENTRAL VALLEY","Washington","GRADUATION ALLIANCE CENTRAL VALLEY","530111003437","CENTRAL VALLEY SCHOOL DISTRICT","5301110","LEWIS COUNTY","53041","53","2588 CENTRAILIA ALPHA RD","ONALASKA","WA ","98570","","2588 CENTRAILIA ALPHA ROAD","ONALASKA","WA ","98570","","3608270198","1-Regular school","46.628600","-122.727600","5328","32356","5303","10th Grade","12th Grade","18"
"GRADUATION ALLIANCE EVERETT","Washington","GRADUATION ALLIANCE EVERETT","530267003452","EVERETT SCHOOL DISTRICT","5302670","SNOHOMISH COUNTY","53061","53","3516 RUCKER AVE","EVERETT","WA ","98201","","3516 RUCKER AVENUE","EVERETT","WA ","98201","","4253855100","1-Regular school","47.970700","-122.211200","5330","31002","5302","9th Grade","12th Grade","–"
"GRAHAM ELEMENTARY","Washington","GRAHAM ELEMENTARY","530048002203","BETHEL SCHOOL DISTRICT","5300480","PIERCE COUNTY","53053","53","10026 204TH ST EAST","GRAHAM","WA ","98338","9216","10026 204TH ST E","GRAHAM","WA ","98338","9216","2536838500","1-Regular school","47.070300","-122.296900","4297","27403","5310","Prekindergarten","6th Grade","611"
"GRAHAM HILL ELEMENTARY SCHOOL","Washington","GRAHAM HILL ELEMENTARY SCHOOL","530771001175","SEATTLE PUBLIC SCHOOLS","5307710","KING COUNTY","53033","53","5149 SOUTH GRAHAM ST","SEATTLE","WA ","98118","2938","5149 S GRAHAM ST","SEATTLE","WA ","98118","2938","2062527140","1-Regular school","47.545700","-122.268500","3378","17001","5309","Prekindergarten","5th Grade","391"
"GRAHAM KAPOWSIN HIGH SCHOOL","Washington","GRAHAM KAPOWSIN HIGH SCHOOL","530048003003","BETHEL SCHOOL DISTRICT","5300480","PIERCE COUNTY","53053","53","22100 108TH AVE EAST","GRAHAM","WA ","98338","","22100 108TH AVE E","GRAHAM","WA ","98338","","2536836100","1-Regular school","47.056400","-122.287000","5033","27403","5308","9th Grade","12th Grade","1833"
"GRAINGER ELEMENTARY","Washington","GRAINGER ELEMENTARY","530615000917","OKANOGAN SCHOOL DISTRICT","5306150","OKANOGAN COUNTY","53047","53","1118 5TH ST SOUTH","OKANOGAN","WA ","98840","0592","PO BOX 592","OKANOGAN","WA ","98840","0592","5094223580","1-Regular school","48.358900","-119.592700","2539","24105","5304","Kindergarten","5th Grade","488"
"GRAND COULEE DAM MIDDLE SCHOOL","Washington","GRAND COULEE DAM MIDDLE SCHOOL","530313000495","GRAND COULEE DAM SCHOOL DISTRICT","5303130","GRANT COUNTY","53025","53","512 FEDERAL AVE","GRAND COULEE","WA ","99133","0859","BOX J","GRAND COULEE","WA ","99133","0859","5096331520","1-Regular school","47.938700","-119.003400","2672","13301","5304","5th Grade","8th Grade","216"
"GRAND MOUND ELEMENTARY","Washington","GRAND MOUND ELEMENTARY","530747001116","ROCHESTER SCHOOL DISTRICT","5307470","THURSTON COUNTY","53067","53","7710 JAMES RD SW","ROCHESTER","WA ","98579","9355","7710 JAMES RD SW","ROCHESTER","WA ","98579","9355","3602735512","1-Regular school","46.794900","-123.045400","3801","34401","5303","3rd Grade","5th Grade","520"
"GRAND RIDGE ELEMENTARY","Washington","GRAND RIDGE ELEMENTARY","530375003067","ISSAQUAH SCHOOL DISTRICT","5303750","KING COUNTY","53033","53","1739 NE PARK DR","ISSAQUAH","WA ","98029","","1739 NE PARK DR","ISSAQUAH","WA ","98029","","4258377925","1-Regular school","47.546800","-122.004400","5056","17411","5308","Kindergarten","5th Grade","705"
"GRANDVIEW HIGH SCHOOL","Washington","GRANDVIEW HIGH SCHOOL","530315000499","GRANDVIEW SCHOOL DISTRICT","5303150","YAKIMA COUNTY","53077","53","1601 WEST 5TH ST","GRANDVIEW","WA ","98930","1199","1601 W 5TH ST","GRANDVIEW","WA ","98930","1199","5098828750","1-Regular school","46.252300","-119.923700","2555","39200","5304","9th Grade","12th Grade","817"
"GRANDVIEW MIDDLE SCHOOL","Washington","GRANDVIEW MIDDLE SCHOOL","530315000498","GRANDVIEW SCHOOL DISTRICT","5303150","YAKIMA COUNTY","53077","53","1401 WEST 2ND ST","GRANDVIEW","WA ","98930","1283","1401 W 2ND ST","GRANDVIEW","WA ","98930","1283","5098828600","1-Regular school","46.255500","-119.920800","3071","39200","5304","6th Grade","8th Grade","809"
"GRANGER HIGH SCHOOL","Washington","GRANGER HIGH SCHOOL","530318000502","GRANGER SCHOOL DISTRICT","5303180","YAKIMA COUNTY","53077","53","315 EAST MENTZER AVE","GRANGER","WA ","98932","0400","701 E AVENUE","GRANGER","WA ","98932","0400","5098541115","1-Regular school","46.347600","-120.194700","3314","39204","5304","9th Grade","12th Grade","430"
"GRANGER MIDDLE SCHOOL","Washington","GRANGER MIDDLE SCHOOL","530318000504","GRANGER SCHOOL DISTRICT","5303180","YAKIMA COUNTY","53077","53","501 BAILEY AVE","GRANGER","WA ","98932","0400","701 E AVENUE","GRANGER","WA ","98932","0400","5098541003","1-Regular school","46.346600","-120.189800","2531","39204","5304","5th Grade","8th Grade","473"
"GRANITE FALLS HIGH SCHOOL","Washington","GRANITE FALLS HIGH SCHOOL","530321000506","GRANITE FALLS SCHOOL DISTRICT","5303210","SNOHOMISH COUNTY","53061","53","1401 100TH ST NE","GRANITE FALLS","WA ","98252","8909","1401 100TH ST NE","GRANITE FALLS","WA ","98252","8909","3606917713","1-Regular school","48.086800","-121.980400","2580","31332","5301","9th Grade","12th Grade","642"
"GRANITE FALLS MIDDLE SCHOOL","Washington","GRANITE FALLS MIDDLE SCHOOL","530321001770","GRANITE FALLS SCHOOL DISTRICT","5303210","SNOHOMISH COUNTY","53061","53","405 NORTH ALDER AVE","GRANITE FALLS","WA ","98252","9808","405 NORTH ALDER AVENUE","GRANITE FALLS","WA ","98252","8907","3606917710","1-Regular school","48.085000","-121.963400","4113","31332","5301","6th Grade","8th Grade","432"
"GRANT","Washington","GRANT","530870001470","TACOMA SCHOOL DISTRICT","5308700","PIERCE COUNTY","53053","53","1018 NORTH PROSPECT ST","TACOMA","WA ","98406","","1018 N PROSPECT ST","TACOMA","WA ","98406","","2535715400","1-Regular school","47.259300","-122.469800","3053","27010","5306","Prekindergarten","5th Grade","368"
"GRANT CO DETENTION CTR","Washington","GRANT CO DETENTION CTR","530261002918","EPHRATA SCHOOL DISTRICT","5302610","GRANT COUNTY","53025","53","303 ABLE RD","EPHRATA","WA ","98823","","303 ABLE RD","EPHRATA","WA ","98823","","5097545690","4-Alternative/other school","47.320900","-119.561300","3340","13165","5304","8th Grade","12th Grade","12"
"GRANT ELEMENTARY","Washington","GRANT ELEMENTARY","530261000388","EPHRATA SCHOOL DISTRICT","5302610","GRANT COUNTY","53025","53","451 3RD NW","EPHRATA","WA ","98823","1698","451 3RD NW","EPHRATA","WA ","98823","1698","5097544676","1-Regular school","47.325600","-119.554200","3092","13165","5304","Kindergarten","4th Grade","431"
"GRANT ELEMENTARY","Washington","GRANT ELEMENTARY","530825001378","SPOKANE SCHOOL DISTRICT","5308250","SPOKANE COUNTY","53063","53","1300 EAST 9TH AVE","SPOKANE","WA ","99202","2499","1300 E 9TH AVE","SPOKANE","WA ","99202","2499","5093542800","1-Regular school","47.646800","-117.391300","3729","32081","5305","Kindergarten","6th Grade","368"
"GRANT ELEMENTARY SCHOOL","Washington","GRANT ELEMENTARY SCHOOL","530231000319","EASTMONT SCHOOL DISTRICT","5302310","DOUGLAS COUNTY","53017","53","1430 SE 1ST ST","EAST WENATCHEE","WA ","98802","5599","1430 SE 1ST STREET","EAST WENATCHEE","WA ","98802","5599","5098840557","1-Regular school","47.403500","-120.264100","2966","09206","5308","Kindergarten","5th Grade","534"
"GRANT STREET ELEMENTARY","Washington","GRANT STREET ELEMENTARY","530684001005","PORT TOWNSEND SCHOOL DISTRICT","5306840","JEFFERSON COUNTY","53031","53","1637 GRANT ST","PORT TOWNSEND","WA ","98368","7622","1637 GRANT ST","PORT TOWNSEND","WA ","98368","7622","3603794535","1-Regular school","48.112200","-122.791900","3094","16050","5306","Prekindergarten","8th Grade","374"
"GRANTHAM ELEMENTARY","Washington","GRANTHAM ELEMENTARY","530132000235","CLARKSTON SCHOOL DISTRICT","5301320","ASOTIN COUNTY","53003","53","1253 POPLAR ST","CLARKSTON","WA ","99403","2248","1253 POPLAR ST","CLARKSTON","WA ","99403","2248","5097582503","1-Regular school","46.417600","-117.056100","2962","02250","5305","Kindergarten","6th Grade","249"
"GRAPEVIEW ELEMENTARY & MIDDLE SCHOOL","Washington","GRAPEVIEW ELEMENTARY & MIDDLE SCHOOL","530324000507","GRAPEVIEW SCHOOL DISTRICT","5303240","MASON COUNTY","53045","53","822 EAST MASON BENSON RD","GRAPEVIEW","WA ","98546","9514","822 E MASON BENSON RD","GRAPEVIEW","WA ","98546","9514","3604264921","1-Regular school","47.320000","-122.916700","2145","23054","5306","Kindergarten","8th Grade","204"
"GRASS LAKE ELEMENTARY SCHOOL","Washington","GRASS LAKE ELEMENTARY SCHOOL","530396000617","KENT SCHOOL DISTRICT","5303960","KING COUNTY","53033","53","28700 191ST PLACE SE","KENT","WA ","98042","5409","28700 191ST PLACE SE","KENT","WA ","98042","5409","2533737661","1-Regular school","47.344600","-122.087100","3708","17415","5308","Kindergarten","6th Grade","426"
"GRASS VALLEY ELEMENTARY","Washington","GRASS VALLEY ELEMENTARY","530081003312","CAMAS SCHOOL DISTRICT","5300810","CLARK COUNTY","53011","53","3000 NE GRASS VALLEY DR","CAMAS","WA ","98607","","3000 NE GRASS VALLEY DR","CAMAS","WA ","98607","","3608335710","1-Regular school","45.610700","-122.442600","5158","06117","5303","Kindergarten","5th Grade","502"
"GRAVITY HIGH SCHOOL","Washington","GRAVITY HIGH SCHOOL","530001103422","EDUCATIONAL SERVICE DISTRICT 113","5300011","THURSTON COUNTY","53067","53","6005 TYEE DR SW","TUMWATER","WA ","98512","","6005 TYEE DR. SW","TUMWATER","WA ","98512","","3604261200","1-Regular school","46.994400","-122.917200","5305","34801","5310","11th Grade","12th Grade","224"
"GRAY","Washington","GRAY","530870001471","TACOMA SCHOOL DISTRICT","5308700","PIERCE COUNTY","53053","53","6229 SOUTH TYLER ST","TACOMA","WA ","98409","","6229 S TYLER ST","TACOMA","WA ","98409","","2535715200","1-Regular school","47.199600","-122.491500","2377","27010","5306","6th Grade","8th Grade","607"
"GRAYS HARBOR JUVENILE DETENTION","Washington","GRAYS HARBOR JUVENILE DETENTION","530003002055","ABERDEEN SCHOOL DISTRICT","5300030","GRAYS HARBOR COUNTY","53027","53","GRAYS HARBOR JUVENILE DET","ABERDEEN","WA ","98520","5622","GRAYS HARBOR JUVENILE DET","ABERDEEN","WA ","98520","5622","3605382189","4-Alternative/other school","46.972600","-123.831300","4267","14005","5306","6th Grade","12th Grade","15"
"GREAT NORTHERN ELEMENTARY","Washington","GREAT NORTHERN ELEMENTARY","530327000508","GREAT NORTHERN SCHOOL DISTRICT","5303270","SPOKANE COUNTY","53063","53","3115 NORTH SPOTTED RD","SPOKANE","WA ","99224","","3115 N SPOTTED RD","SPOKANE","WA ","99224","","5097477714","1-Regular school","47.686500","-117.518700","2097","32312","5305","Kindergarten","6th Grade","47"
"GREEN GABLES ELEMENTARY SCHOOL","Washington","GREEN GABLES ELEMENTARY SCHOOL","530282001120","FEDERAL WAY SCHOOL DISTRICT","5302820","KING COUNTY","53033","53","32607 47TH AVE SW","FEDERAL WAY","WA ","98023","1938","32607 47TH AVE SW","FEDERAL WAY","WA ","98023","1938","2539452700","1-Regular school","47.309000","-122.393900","4426","17210","5309","Prekindergarten","5th Grade","401"
"GREEN HILL ACADEMIC SCHOOL","Washington","GREEN HILL ACADEMIC SCHOOL","530117000213","CHEHALIS SCHOOL DISTRICT","5301170","LEWIS COUNTY","53041","53","375 SW 11TH ST","CHEHALIS","WA ","98532","4728","375 SW 11TH STREET","CHEHALIS","WA ","98532","4728","3607403520","4-Alternative/other school","46.650200","-122.962700","2027","21302","5303","9th Grade","12th Grade","185"
"GREEN LAKE ELEMENTARY SCHOOL","Washington","GREEN LAKE ELEMENTARY SCHOOL","530771001176","SEATTLE PUBLIC SCHOOLS","5307710","KING COUNTY","53033","53","2400 NORTH 65 ST","SEATTLE","WA ","98103","5412","2400 N 65 ST","SEATTLE","WA ","98103","5412","2062525320","1-Regular school","47.676300","-122.328400","2061","17001","5307","Prekindergarten","5th Grade","257"
"GREEN MOUNTAIN ELEMENTARY","Washington","GREEN MOUNTAIN ELEMENTARY","530108000530","CENTRAL KITSAP SCHOOL DISTRICT","5301080","KITSAP COUNTY","53035","53","3860 BOUNDARY TRAIL NW","BREMERTON","WA ","98312","","3860 BOUNDARY TRAIL NW","BREMERTON","WA ","98312","","3606628700","1-Regular school","47.596200","-122.821200","4393","18401","5306","Prekindergarten","6th Grade","436"
"GREEN MOUNTAIN SCHOOL","Washington","GREEN MOUNTAIN SCHOOL","530330000509","GREEN MOUNTAIN SCHOOL DISTRICT","5303300","CLARK COUNTY","53011","53","13105 NE GRINNELL RD","WOODLAND","WA ","98674","3808","13105 NE GRINNELL RD","WOODLAND","WA ","98674","3808","3602257366","1-Regular school","45.948200","-122.539100","2484","06103","5303","Kindergarten","8th Grade","148"
"GREEN PARK ELEMENTARY SCHOOL","Washington","GREEN PARK ELEMENTARY SCHOOL","530945001602","WALLA WALLA PUBLIC SCHOOLS","5309450","WALLA WALLA COUNTY","53071","53","1105 EAST ISAACS AVE","WALLA WALLA","WA ","99362","2199","1105 E ISAACS AVE","WALLA WALLA","WA ","99362","2199","5095273077","1-Regular school","46.074500","-118.322200","2078","36140","5305","Prekindergarten","5th Grade","433"
"GREEN RIVER COMMUNITY COLLEGE","Washington","GREEN RIVER COMMUNITY COLLEGE","530032603395","GREEN RIVER COMMUNITY COLLEGE","5300326","KING COUNTY","53033","53","12401 SE 320TH ST","AUBURN","WA ","98092","","12401 SE 320TH ST","AUBURN","WA ","98092","","2538339111","1-Regular school","47.313500","-122.179100","5952","17935","5308","9th Grade","12th Grade","–"
"GREENACRES ELEMENTARY","Washington","GREENACRES ELEMENTARY","530111000194","CENTRAL VALLEY SCHOOL DISTRICT","5301110","SPOKANE COUNTY","53063","53","17915 EAST 4TH AVE","GREENACRES","WA ","99016","9740","17915 E 4TH AVENUE","SPOKANE VALLEY","WA ","99016","9740","5092284200","1-Regular school","47.653700","-117.163900","2157","32356","5305","Prekindergarten","5th Grade","620"
"GREENACRES MIDDLE SCHOOL","Washington","GREENACRES MIDDLE SCHOOL","530111000195","CENTRAL VALLEY SCHOOL DISTRICT","5301110","SPOKANE COUNTY","53063","53","17409 EAST SPRAGUE AVE","GREENACRES","WA ","99016","8547","17409 E SPRAGUE AVENUE","SPOKANE VALLEY","WA ","99016","8547","5092284860","1-Regular school","47.659800","-117.171000","3573","32356","5305","6th Grade","8th Grade","775"
"GREENWOOD ELEMENTARY SCHOOL","Washington","GREENWOOD ELEMENTARY SCHOOL","530771001177","SEATTLE PUBLIC SCHOOLS","5307710","KING COUNTY","53033","53","144 NW 80 ST","SEATTLE","WA ","98117","3052","144 NW 80 ST","SEATTLE","WA ","98117","3052","2062521400","1-Regular school","47.687300","-122.359900","2123","17001","5307","Prekindergarten","5th Grade","364"
"GREENWOOD ELEMENTARY SCHOOL","Washington","GREENWOOD ELEMENTARY SCHOOL","530141000254","CLOVER PARK SCHOOL DISTRICT","5301410","PIERCE COUNTY","53053","53","NORTH DIVISION AND IDAHO AVE","FORT LEWIS","WA ","98433","1198","NORTH DIVISION AND IDAHO AVE","FORT LEWIS","WA ","98433","1198","2535835260","1-Regular school","47.094700","-122.599500","2937","27400","5310","Prekindergarten","5th Grade","337"
"GREGORY HEIGHTS ELEMENTARY","Washington","GREGORY HEIGHTS ELEMENTARY","530354000528","HIGHLINE SCHOOL DISTRICT","5303540","KING COUNTY","53033","53","16216 19TH AVE SW","BURIEN","WA ","98166","2799","16201 16TH AVE SW","BURIEN","WA ","98166","2799","2066313800","1-Regular school","47.457400","-122.357200","2844","17401","5307","Prekindergarten","6th Grade","650"
"GREYWOLF ELEMENTARY SCHOOL","Washington","GREYWOLF ELEMENTARY SCHOOL","530783002427","SEQUIM SCHOOL DISTRICT","5307830","CLALLAM COUNTY","53009","53","171 CARLSBORG RD","SEQUIM","WA ","98382","9493","171 CARLSBORG RD.","SEQUIM","WA ","98382","9493","3605823300","1-Regular school","48.081700","-123.174500","4378","05323","5306","Kindergarten","5th Grade","510"
"GRIFFIN BAY SCHOOL","Washington","GRIFFIN BAY SCHOOL","530765003136","SAN JUAN ISLAND SCHOOL DISTRICT","5307650","SAN JUAN COUNTY","53055","53","265 BLAIR ST","FRIDAY HARBOR","WA ","98250","","PO BOX 458","FRIDAY HARBOR","WA ","98250","","3603783292","4-Alternative/other school","48.534700","-123.024000","1963","28149","5302","Kindergarten","12th Grade","17"
"GRIFFIN HOME","Washington","GRIFFIN HOME","530723002343","RENTON SCHOOL DISTRICT","5307230","KING COUNTY","53033","53","2500 LAKE WASHINGTON BLVD NORT","RENTON","WA ","98056","2508","2500 LAKE WASHINGTON BLVD N","RENTON","WA ","98056","2508","4252042200","2-Special education school","47.514500","-122.204400","1534","17403","5309","6th Grade","12th Grade","6"
"GRIFFIN SCHOOL","Washington","GRIFFIN SCHOOL","530333000510","GRIFFIN SCHOOL DISTRICT","5303330","THURSTON COUNTY","53067","53","6530 33RD AVE NW","OLYMPIA","WA ","98502","8846","6530 33RD AVE NW","OLYMPIA","WA ","98502","8846","3608662515","1-Regular school","47.080600","-123.018900","2406","34324","5310","Kindergarten","8th Grade","656"
"GROVE ELEMENTARY","Washington","GROVE ELEMENTARY","530486003235","MARYSVILLE SCHOOL DISTRICT","5304860","SNOHOMISH COUNTY","53061","53","6510 GROVE ST","MARYSVILLE","WA ","98270","","6510 GROVE ST","MARYSVILLE","WA ","98270","","3606530647","1-Regular school","48.063900","-122.143500","5123","31025","5302","Kindergarten","5th Grade","517"
"H.E.A.R.T. HIGH SCHOOL","Washington","H.E.A.R.T. HIGH SCHOOL","530747002830","ROCHESTER SCHOOL DISTRICT","5307470","THURSTON COUNTY","53067","53","10140 HWY 12 SW","ROCHESTER","WA ","98579","8621","10140 HIGHWAY 12 SW","ROCHESTER","WA ","98579","8621","3602735534","4-Alternative/other school","46.822200","-123.096400","1735","34401","5310","9th Grade","12th Grade","29"
"HALLER MIDDLE SCHOOL","Washington","HALLER MIDDLE SCHOOL","530024003008","ARLINGTON SCHOOL DISTRICT","5300240","SNOHOMISH COUNTY","53061","53","600 EAST FIRST","ARLINGTON","WA ","98223","","600 E. FIRST","ARLINGTON","WA ","98223","","3606186400","1-Regular school","48.191600","-122.121000","5010","31016","5302","6th Grade","8th Grade","664"
"HALLETT ELEMENTARY","Washington","HALLETT ELEMENTARY","530495002487","MEDICAL LAKE SCHOOL DISTRICT","5304950","SPOKANE COUNTY","53063","53","524 NORTH HALLETT ST","MEDICAL LAKE","WA ","99022","0128","PO BOX 128","MEDICAL LAKE","WA ","99022","0128","5095653400","1-Regular school","47.568200","-117.678800","4483","32326","5305","Prekindergarten","6th Grade","439"
"HAMBLEN ELEMENTARY","Washington","HAMBLEN ELEMENTARY","530825001379","SPOKANE SCHOOL DISTRICT","5308250","SPOKANE COUNTY","53063","53","2121 EAST THURSTON AVE","SPOKANE","WA ","99203","4100","2121 E THURSTON AVE","SPOKANE","WA ","99203","4100","5093542900","1-Regular school","47.618200","-117.380600","3007","32081","5305","Kindergarten","6th Grade","511"
"HAMILTON ELEMENTARY","Washington","HAMILTON ELEMENTARY","530682000999","PORT ANGELES SCHOOL DISTRICT","5306820","CLALLAM COUNTY","53009","53","1822 WEST 7TH ST","PORT ANGELES","WA ","98363","5206","1822 W 7TH ST","PORT ANGELES","WA ","98363","5206","3604526818","1-Regular school","48.127600","-123.473800","3079","05121","5306","Prekindergarten","6th Grade","321"
"HAMILTON INTERNATIONAL MIDDLE SCHOOL","Washington","HAMILTON INTERNATIONAL MIDDLE SCHOOL","530771001180","SEATTLE PUBLIC SCHOOLS","5307710","KING COUNTY","53033","53","1610 NORTH 41 ST","SEATTLE","WA ","98103","8212","4400 INTERLAKE AVE N","SEATTLE","WA ","98103","7519","2062525810","1-Regular school","47.657500","-122.338000","2371","17001","5307","6th Grade","8th Grade","1089"
"HANDICAPPED CONTRACTUAL SERVICES","Washington","HANDICAPPED CONTRACTUAL SERVICES","530792002447","SHORELINE SCHOOL DISTRICT","5307920","KING COUNTY","53033","53","18560 1ST AVE N.E.","SHORELINE","WA ","98155","2148","18560 1ST AVENUE N.E.","SHORELINE","WA ","98155","2148","2063934238","2-Special education school","47.764800","-122.328300","1667","17412","5307","Prekindergarten","12th Grade","62"
"HANFORD HIGH SCHOOL","Washington","HANFORD HIGH SCHOOL","530732001095","RICHLAND SCHOOL DISTRICT","5307320","BENTON COUNTY","53005","53","450 HANFORD ST","RICHLAND","WA ","99352","1689","450 HANFORD STREET","RICHLAND","WA ","99352","1689","5099676500","1-Regular school","46.325400","-119.267600","3833","03400","5304","9th Grade","12th Grade","1668"
"HAPPY VALLEY ELEMENTARY SCHOOL","Washington","HAPPY VALLEY ELEMENTARY SCHOOL","530042000106","BELLINGHAM SCHOOL DISTRICT","5300420","WHATCOM COUNTY","53073","53","1041 24TH ST","BELLINGHAM","WA ","98225","8699","1041 24TH ST","BELLINGHAM","WA ","98225","8699","3606766420","1-Regular school","48.722300","-122.485200","3134","37501","5302","Prekindergarten","5th Grade","342"
"HARBOR HEIGHTS ELEMENTARY SCHOOL","Washington","HARBOR HEIGHTS ELEMENTARY SCHOOL","530669000984","PENINSULA SCHOOL DISTRICT","5306690","PIERCE COUNTY","53053","53","4002 36TH ST NW","GIG HARBOR","WA ","98335","8010","4002 36TH ST NW","GIG HARBOR","WA ","98335","8010","2535301800","1-Regular school","47.292500","-122.593600","2944","27401","5306","Prekindergarten","5th Grade","566"
"HARBOR HIGH SCHOOL","Washington","HARBOR HIGH SCHOOL","530003000002","ABERDEEN SCHOOL DISTRICT","5300030","GRAYS HARBOR COUNTY","53027","53","300 NORTH WILLIAMS","ABERDEEN","WA ","98520","5510","300 N. WILLIAMS","ABERDEEN","WA ","98520","5510","3605382189","1-Regular school","46.972800","-123.832000","3857","14005","5306","9th Grade","12th Grade","119"
"HARBOR RIDGE MIDDLE SCHOOL","Washington","HARBOR RIDGE MIDDLE SCHOOL","530669002436","PENINSULA SCHOOL DISTRICT","5306690","PIERCE COUNTY","53053","53","9010 PRENTICE AVE","GIG HARBOR","WA ","98332","1095","9010 PRENTICE AVE","GIG HARBOR","WA ","98332","1095","2535301900","1-Regular school","47.340900","-122.592900","4387","27401","5306","6th Grade","8th Grade","578"
"HARBOUR POINTE MIDDLE SCHOOL","Washington","HARBOUR POINTE MIDDLE SCHOOL","530543001185","MUKILTEO SCHOOL DISTRICT","5305430","SNOHOMISH COUNTY","53061","53","5000 HARBOUR POINTE BLVD","MUKILTEO","WA ","98275","4701","5000 HARBOUR POINTE BLVD","MUKILTEO","WA ","98275","4701","4253665100","1-Regular school","47.902900","-122.299500","4430","31006","5302","6th Grade","8th Grade","819"
