"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"GLENVIEW MIDDLE SCHOOL","Illinois","GLENVIEW MIDDLE SCHOOL","171317001561","EAST MOLINE SD 37","1713170","ROCK ISLAND COUNTY","17161","17","3100 7TH ST","EAST MOLINE","IL ","61244","3262","3100 7TH ST","EAST MOLINE","IL ","61244","3262","3097551919","1-Regular school","41.498800","-90.443600","4908103701002","49-081-0370-02","1717","5th Grade","8th Grade","1096"
"GLENWOOD ELEM SCH & ACADEMY","Illinois","GLENWOOD ELEM SCH & ACADEMY","170139605918","COOP ASSOC FOR SPEC EDUC","1701396","DUPAGE COUNTY","17043","17","1525 BLOOMINGDALE RD","GLENDALE HEIGHTS","IL ","60139","2733","1525 BLOOMINGDALE RD","GLENDALE HEIGHTS","IL ","60139","2733","6308712300","2-Special education school","41.914400","-88.081400","1902201506101","19-022-0150-61","1708","2nd Grade","12th Grade","53"
"GLENWOOD ELEMENTARY SCHOOL","Illinois","GLENWOOD ELEMENTARY SCHOOL","170492006196","BALL CHATHAM CUSD 5","1704920","SANGAMON COUNTY","17167","17","1401 EAST PLUMMER BLVD","CHATHAM","IL ","62629","8090","1401 E PLUMMER BLVD","CHATHAM","IL ","62629","8090","2174836704","1-Regular school","39.687300","-89.691300","5108400502006","51-084-0050-26","1718","Kindergarten","4th Grade","627"
"GLENWOOD ELEMENTARY SCHOOL","Illinois","GLENWOOD ELEMENTARY SCHOOL","174125004127","WAUKEGAN CUSD 60","1741250","LAKE COUNTY","17097","17","2500 NORTHMOOR AVE","WAUKEGAN","IL ","60085","2528","2500 NORTHMOOR AVE","WAUKEGAN","IL ","60085","2528","8473605469","1-Regular school","42.376300","-87.864300","3404906002009","34-049-0600-26","1710","Kindergarten","5th Grade","740"
"GLENWOOD HIGH SCHOOL","Illinois","GLENWOOD HIGH SCHOOL","170492000184","BALL CHATHAM CUSD 5","1704920","SANGAMON COUNTY","17167","17","1501 EAST PLUMMER BLVD","CHATHAM","IL ","62629","8083","1501 E PLUMMER BLVD","CHATHAM","IL ","62629","8083","2174832424","1-Regular school","39.689600","-89.689300","5108400500001","51-084-0050-26","1718","9th Grade","12th Grade","1361"
"GLENWOOD INTERMEDIATE SCH","Illinois","GLENWOOD INTERMEDIATE SCH","170492004497","BALL CHATHAM CUSD 5","1704920","SANGAMON COUNTY","17167","17","465 CHATHAM RD","CHATHAM","IL ","62629","8001","465 CHATHAM RD","CHATHAM","IL ","62629","8001","2174831183","1-Regular school","39.674800","-89.655600","5108400502005","51-084-0050-26","1718","5th Grade","6th Grade","683"
"GLENWOOD MIDDLE SCHOOL","Illinois","GLENWOOD MIDDLE SCHOOL","170492000185","BALL CHATHAM CUSD 5","1704920","SANGAMON COUNTY","17167","17","595 CHATHAM RD","CHATHAM","IL ","62629","8000","595 CHATHAM RD","CHATHAM","IL ","62629","8000","2174832481","1-Regular school","39.674600","-89.659800","5108400501002","51-084-0050-26","1718","7th Grade","8th Grade","709"
"GOAL-GRANTING OPPORTUNITIES FOR ALT LRNG","Illinois","GOAL-GRANTING OPPORTUNITIES FOR ALT LRNG","173027006151","OSWEGO CUSD 308","1730270","KENDALL COUNTY","17093","17","61 FRANKLIN ST","OSWEGO","IL ","60543","8336","61 FRANKLIN ST","OSWEGO","IL ","60543","8336","6306363678","1-Regular school","41.679400","-88.348300","2404730803002","24-047-3080-26","1714","6th Grade","12th Grade","–"
"GOETHE ELEM SCHOOL","Illinois","GOETHE ELEM SCHOOL","170993000794","CITY OF CHICAGO SD 299","1709930","COOK COUNTY","17031","17","2236 NORTH ROCKWELL ST","CHICAGO","IL ","60647","3004","2236 N ROCKWELL ST","CHICAGO","IL ","60647","3004","7735344135","1-Regular school","41.922900","-87.693000","1501629902220","15-016-2990-25","1704","Prekindergarten","8th Grade","788"
"GOLF MIDDLE SCHOOL","Illinois","GOLF MIDDLE SCHOOL","172682002867","GOLF ESD 67","1726820","COOK COUNTY","17031","17","9401 WAUKEGAN RD","MORTON GROVE","IL ","60053","1353","9401 WAUKEGAN RD","MORTON GROVE","IL ","60053","1353","8479653740","1-Regular school","42.052100","-87.798900","0501606701002","05-016-0670-02","1709","5th Grade","8th Grade","259"
"GOLFVIEW ELEM SCHOOL","Illinois","GOLFVIEW ELEM SCHOOL","170855000483","CUSD 300","1708550","KANE COUNTY","17089","17","124 GOLFVIEW LN","CARPENTERSVILLE","IL ","60110","2366","124 GOLFVIEW LN","CARPENTERSVILLE","IL ","60110","2366","8474261250","1-Regular school","42.110900","-88.248000","3104530002012","31-045-3000-26","1708","Prekindergarten","4th Grade","703"
"GOMPERS JUNIOR HIGH SCHOOL","Illinois","GOMPERS JUNIOR HIGH SCHOOL","172058002333","JOLIET PSD 86","1720580","WILL COUNTY","17197","17","1501 COPPERFIELD AVE","JOLIET","IL ","60432","2007","1501 COPPERFIELD AVE","JOLIET","IL ","60432","2007","8157275276","1-Regular school","41.537700","-88.045000","5609908601002","56-099-0860-05","1711","6th Grade","8th Grade","934"
"GOODE STEM ACADEMY HS","Illinois","GOODE STEM ACADEMY HS","170993006223","CITY OF CHICAGO SD 299","1709930","COOK COUNTY","17031","17","7651 SOUTH HOMAN AVE","CHICAGO","IL ","60652","1525","7651 S HOMAN AVE","CHICAGO","IL ","60652","1525","7735531000","1-Regular school","41.754000","-87.707400","1501629900861","15-016-2990-25","1701","9th Grade","10th Grade","462"
"GOODFIELD ELEM SCHOOL","Illinois","GOODFIELD ELEM SCHOOL","171443001783","EUREKA CUD 140","1714430","WOODFORD COUNTY","17203","17","308 WEST ROBINSON ST","GOODFIELD","IL ","61742","9610","308 W ROBINSON ST","GOODFIELD","IL ","61742","9610","3099652362","1-Regular school","40.630900","-89.282800","4310214002005","43-102-1400-26","1718","Kindergarten","4th Grade","102"
"GOODINGS GROVE SCHOOL","Illinois","GOODINGS GROVE SCHOOL","171950002226","HOMER CCSD 33C","1719500","WILL COUNTY","17197","17","12914 WEST 143RD ST","HOMER GLEN","IL ","60491","7811","12914 W 143RD ST","HOMER GLEN","IL ","60491","7811","7082267650","1-Regular school","41.629900","-87.933800","56099033C2003","56-099-033C-04","1703","Prekindergarten","4th Grade","449"
"GOODRICH ELEM SCHOOL","Illinois","GOODRICH ELEM SCHOOL","171704002011","WOODRIDGE SD 68","1717040","DUPAGE COUNTY","17043","17","3450 HOBSON RD","WOODRIDGE","IL ","60517","5411","3450 HOBSON RD","WOODRIDGE","IL ","60517","5411","6309717773","1-Regular school","41.761800","-88.063600","1902206802002","19-022-0680-02","1711","Kindergarten","6th Grade","356"
"GOODWIN ELEM SCHOOL","Illinois","GOODWIN ELEM SCHOOL","170471000172","AURORA WEST USD 129","1704710","KANE COUNTY","17089","17","18 POPLAR PLACE","NORTH AURORA","IL ","60542","1573","18 POPLAR PL","NORTH AURORA","IL ","60542","1573","6303015003","1-Regular school","41.805100","-88.342200","3104512902006","31-045-1290-22","1711","Kindergarten","5th Grade","417"
"GOODWIN ELEMENTARY SCHOOL","Illinois","GOODWIN ELEMENTARY SCHOOL","171020001240","CICERO SD 99","1710200","COOK COUNTY","17031","17","2625 SOUTH AUSTIN BLVD","CICERO","IL ","60804","3139","2625 S AUSTIN BLVD","CICERO","IL ","60804","3139","7086525500","1-Regular school","41.842700","-87.773200","0601609902005","06-016-0990-02","1704","Prekindergarten","6th Grade","731"
"GORDON BUSH ELEMENTARY","Illinois","GORDON BUSH ELEMENTARY","171332005866","EAST ST LOUIS SD 189","1713320","ST. CLAIR COUNTY","17163","17","1516 GROSS AVE","EAST SAINT LOUIS","IL ","62205","3022","1516 GROSS AVE","EAST SAINT LOUIS","IL ","62205","3022","6186463930","1-Regular school","38.632900","-90.129100","5008218902055","50-082-1890-22","1712","Prekindergarten","5th Grade","464"
"GORDON GREGORY MIDDLE SCHOOL","Illinois","GORDON GREGORY MIDDLE SCHOOL","174169005293","INDIAN PRAIRIE CUSD 204","1741690","WILL COUNTY","17197","17","2621 SPRINGDALE CIRCLE","NAPERVILLE","IL ","60564","8519","2621 SPRINGDALE CIR","NAPERVILLE","IL ","60564","8519","6304286300","1-Regular school","41.714200","-88.177900","1902220401002","19-022-2040-26","1714","6th Grade","8th Grade","943"
"GORDON SCHOOL","Illinois","GORDON SCHOOL","173237001290","POSEN-ROBBINS ESD 143-5","1732370","COOK COUNTY","17031","17","14100 SOUTH HARRISON AVE","POSEN","IL ","60469","1047","14100 S HARRISON AVE","POSEN","IL ","60469","1047","7083887202","1-Regular school","41.636300","-87.688100","0701614352010","07-016-1435-02","1701","Kindergarten","3rd Grade","476"
"GOREVILLE ELEMENTARY SCHOOL","Illinois","GOREVILLE ELEMENTARY SCHOOL","170001405225","GOREVILLE CUD 1","1700014","JOHNSON COUNTY","17087","17","201 SOUTH FERNE CLYFFE RD","GOREVILLE","IL ","62939","2698","201 S FERNE CLYFFE RD","GOREVILLE","IL ","62939","2698","6189952142","1-Regular school","37.554000","-88.978600","0204400102001","02-044-0010-26","1715","Prekindergarten","8th Grade","427"
"GOREVILLE HIGH SCHOOL","Illinois","GOREVILLE HIGH SCHOOL","170001405224","GOREVILLE CUD 1","1700014","JOHNSON COUNTY","17087","17","201 SOUTH FERNE CLYFFE RD","GOREVILLE","IL ","62939","2698","201 S FERNE CLYFFE RD","GOREVILLE","IL ","62939","2698","6189952142","1-Regular school","37.554000","-88.978600","0204400100001","02-044-0010-26","1715","9th Grade","12th Grade","190"
"GOSHEN ELEMENTARY","Illinois","GOSHEN ELEMENTARY","171353006000","EDWARDSVILLE CUSD 7","1713530","MADISON COUNTY","17119","17","101 DISTRICT DR","EDWARDSVILLE","IL ","62025","7766","101 DISTRICT DR","EDWARDSVILLE","IL ","62025","7766","6186556250","1-Regular school","38.784400","-89.925000","4105700702011","41-057-0070-26","1715","Prekindergarten","2nd Grade","416"
"GOUDY ELEM SCHOOL","Illinois","GOUDY ELEM SCHOOL","170993000797","CITY OF CHICAGO SD 299","1709930","COOK COUNTY","17031","17","5120 NORTH WINTHROP AVE","CHICAGO","IL ","60640","3112","5120 N WINTHROP AVE","CHICAGO","IL ","60640","3112","7735342480","1-Regular school","41.976000","-87.659500","1501629902223","15-016-2990-25","1709","Prekindergarten","8th Grade","789"
"GOWER MIDDLE SCHOOL","Illinois","GOWER MIDDLE SCHOOL","171716002020","GOWER SD 62","1717160","DUPAGE COUNTY","17043","17","7941 SOUTH MADISON ST","BURR RIDGE","IL ","60527","5805","7941 S MADISON ST","BURR RIDGE","IL ","60527","5805","6303238275","1-Regular school","41.744000","-87.933700","1902206201001","19-022-0620-02","1711","5th Grade","8th Grade","402"
"GOWER WEST ELEM SCHOOL","Illinois","GOWER WEST ELEM SCHOOL","171716002021","GOWER SD 62","1717160","DUPAGE COUNTY","17043","17","7650 CLARENDON HILLS RD","WILLOWBROOK","IL ","60527","2319","7650 CLARENDON HILLS RD","WILLOWBROOK","IL ","60527","2319","6303236446","1-Regular school","41.749300","-87.955100","1902206202002","19-022-0620-02","1711","Prekindergarten","4th Grade","460"
"GRACE MCWAYNE ELEMENTARY SCHOOL","Illinois","GRACE MCWAYNE ELEMENTARY SCHOOL","170522000499","BATAVIA USD 101","1705220","KANE COUNTY","17089","17","3501 HAPNER WAY","BATAVIA","IL ","60510","2678","3501 HAPNER WAY","BATAVIA","IL ","60510","2678","6309378100","1-Regular school","41.844900","-88.358100","3104510102009","31-045-1010-22","1714","Kindergarten","5th Grade","452"
"GRAFTON ELEM SCHOOL","Illinois","GRAFTON ELEM SCHOOL","172043002308","JERSEY CUSD 100","1720430","JERSEY COUNTY","17083","17","1200 GRAFTON HILLS DR","GRAFTON","IL ","62037","1212","1200 GRAFTON HILLS DR","GRAFTON","IL ","62037","1212","6184985561","1-Regular school","38.986400","-90.420900","4004210002006","40-042-1000-26","1713","Prekindergarten","4th Grade","256"
"GRAHAM  A ELEM SCHOOL","Illinois","GRAHAM  A ELEM SCHOOL","170993000800","CITY OF CHICAGO SD 299","1709930","COOK COUNTY","17031","17","4436 SOUTH UNION AVE","CHICAGO","IL ","60609","3465","4436 S UNION AVE","CHICAGO","IL ","60609","3465","7735351308","1-Regular school","41.813000","-87.643600","1501629902224","15-016-2990-25","1703","Prekindergarten","8th Grade","469"
"GRAHAM  R TRAINING CENTER","Illinois","GRAHAM  R TRAINING CENTER","170993001076","CITY OF CHICAGO SD 299","1709930","COOK COUNTY","17031","17","2347 SOUTH WABASH AVE","CHICAGO","IL ","60616","2111","2347 S WABASH AVE","CHICAGO","IL ","60616","2111","7735349257","2-Special education school","41.849600","-87.625100","1501629903715","15-016-2990-25","1707","9th Grade","12th Grade","106"
"GRAND AVE SCH","Illinois","GRAND AVE SCH","170531000218","BEARDSTOWN CUSD 15","1705310","CASS COUNTY","17017","17","1301 GRAND AVE","BEARDSTOWN","IL ","62618","8092","1301 GRAND AVE","BEARDSTOWN","IL ","62618","8092","2173233585","1-Regular school","40.006300","-90.436800","4600901503002","46-009-0150-26","1718","Prekindergarten","Prekindergarten","150"
"GRAND CHAIN ALTERNATIVE CENTER","Illinois","GRAND CHAIN ALTERNATIVE CENTER","170032905757","JAMP SPEC EDUC SERVICES","1700329","PULASKI COUNTY","17153","17","251 WEST 2ND ST","GRAND CHAIN","IL ","62941","","251 W 2ND ST","GRAND CHAIN","IL ","62941","","6186342200","2-Special education school","37.249400","-89.021000","0207780106004","02-077-8010-60","1712","1st Grade","12th Grade","7"
"GRAND PRAIRIE ELEM SCHOOL","Illinois","GRAND PRAIRIE ELEM SCHOOL","173174003337","PLAINFIELD SD 202","1731740","WILL COUNTY","17197","17","3300 CATON FARM RD","JOLIET","IL ","60431","1231","3300 CATON FARM RD","JOLIET","IL ","60431","1231","8154367000","1-Regular school","41.564700","-88.164800","5609920202005","56-099-2020-22","1711","Prekindergarten","5th Grade","655"
"GRAND PRAIRIE ELEM SCHOOL","Illinois","GRAND PRAIRIE ELEM SCHOOL","171719002022","GRAND PRAIRIE CCSD 6","1717190","JEFFERSON COUNTY","17081","17","21462 NORTH RICHVIEW LN","CENTRALIA","IL ","62801","8520","21462 N RICHVIEW LN","CENTRALIA","IL ","62801","8520","6182496289","1-Regular school","38.437700","-89.094200","2504100602001","25-041-0060-04","1712","Kindergarten","8th Grade","74"
"GRAND PRAIRIE ELEMENTARY SCHOOL","Illinois","GRAND PRAIRIE ELEMENTARY SCHOOL","171570001867","FRANKFORT CCSD 157C","1715700","WILL COUNTY","17197","17","10480 NEBRASKA ST","FRANKFORT","IL ","60423","2235","10480 NEBRASKA ST","FRANKFORT","IL ","60423","2235","8154693366","1-Regular school","41.497500","-87.872800","56099157C2004","56-099-157C-04","1701","Prekindergarten","2nd Grade","785"
"GRAND RIDGE SCHOOL","Illinois","GRAND RIDGE SCHOOL","171722002023","GRAND RIDGE CCSD 95","1717220","LASALLE COUNTY","17099","17","400 WEST MAIN ST","GRAND RIDGE","IL ","61325","9687","400 W MAIN ST","GRAND RIDGE","IL ","61325","9687","8152496225","1-Regular school","41.237300","-88.835200","3505009502001","35-050-0950-04","1716","Prekindergarten","8th Grade","271"
"GRANDE PARK ELEM SCH","Illinois","GRANDE PARK ELEM SCH","173027005938","OSWEGO CUSD 308","1730270","KENDALL COUNTY","17093","17","26933 WEST GRANDE PARK BLVD","PLAINFIELD","IL ","60585","2995","26933 W GRANDE PARK BLVD","PLAINFIELD","IL ","60585","2995","6306363679","1-Regular school","41.642200","-88.272500","2404730802014","24-047-3080-26","1714","Kindergarten","5th Grade","699"
"GRANDE RESERVE ELEM SCH","Illinois","GRANDE RESERVE ELEM SCH","174396005819","YORKVILLE CUSD 115","1743960","KENDALL COUNTY","17093","17","3142 GRANDE TRL","YORKVILLE","IL ","60560","4702","3142 GRANDE TRL","YORKVILLE","IL ","60560","4702","6305535513","1-Regular school","41.688300","-88.402100","2404711502007","24-047-1150-26","1714","Kindergarten","6th Grade","529"
"GRANITE CITY EARLY CHILDHOOD CNTR","Illinois","GRANITE CITY EARLY CHILDHOOD CNTR","171728005950","GRANITE CITY CUSD 9","1717280","MADISON COUNTY","17119","17","3201 EAST 23RD ST","GRANITE CITY","IL ","62040","5914","3201 E 23RD ST","GRANITE CITY","IL ","62040","5914","6184515836","1-Regular school","38.702900","-90.115300","4105700903001","41-057-0090-26","1712","Prekindergarten","Prekindergarten","282"
"GRANITE CITY HIGH SCHOOL","Illinois","GRANITE CITY HIGH SCHOOL","171728002028","GRANITE CITY CUSD 9","1717280","MADISON COUNTY","17119","17","3101 MADISON AVE","GRANITE CITY","IL ","62040","3620","3101 MADISON AVE","GRANITE CITY","IL ","62040","3620","6184515808","1-Regular school","38.717800","-90.125400","4105700900001","41-057-0090-26","1712","9th Grade","12th Grade","1900"
"GRANT COMMUNITY HIGH SCHOOL","Illinois","GRANT COMMUNITY HIGH SCHOOL","171734002050","GRANT CHSD 124","1717340","LAKE COUNTY","17097","17","285 EAST GRAND AVE","FOX LAKE","IL ","60020","1634","285 E GRAND AVE","FOX LAKE","IL ","60020","1634","8475872561","1-Regular school","42.393000","-88.158900","3404912400001","34-049-1240-16","1710","9th Grade","12th Grade","1860"
"GRANT ELEM SCHOOL","Illinois","GRANT ELEM SCHOOL","170576000247","BELLWOOD SD 88","1705760","COOK COUNTY","17031","17","1300 NORTH 34TH AVE","MELROSE PARK","IL ","60160","2835","1300 N 34TH AVE","MELROSE PARK","IL ","60160","2835","7083430410","1-Regular school","41.898500","-87.875400","0601608802001","06-016-0880-02","1704","1st Grade","4th Grade","399"
"GRANT MIDDLE SCHOOL","Illinois","GRANT MIDDLE SCHOOL","171731002047","GRANT CCSD 110","1717310","ST. CLAIR COUNTY","17163","17","10110 OLD LINCOLN TRL","FAIRVIEW HEIGHTS","IL ","62208","2422","10110 OLD LINCOLN TRL","FAIRVIEW HEIGHTS","IL ","62208","2422","6183972764","1-Regular school","38.592300","-90.012900","5008211001006","50-082-1100-04","1712","5th Grade","8th Grade","299"
"GRANT PARK ELEM SCHOOL","Illinois","GRANT PARK ELEM SCHOOL","171737002051","GRANT PARK CUSD 6","1717370","KANKAKEE COUNTY","17091","17","421 ESSON FARM RD","GRANT PARK","IL ","60940","7262","PO BOX 549","GRANT PARK","IL ","60940","0549","8154652183","1-Regular school","41.244500","-87.649900","3204600602002","32-046-0060-26","1702","Prekindergarten","8th Grade","354"
"GRANT PARK HIGH SCHOOL","Illinois","GRANT PARK HIGH SCHOOL","171737002052","GRANT PARK CUSD 6","1717370","KANKAKEE COUNTY","17091","17","421 ESSON FARM RD","GRANT PARK","IL ","60940","7262","PO BOX 549","GRANT PARK","IL ","60940","0549","8154652184","1-Regular school","41.244500","-87.649900","3204600600001","32-046-0060-26","1702","9th Grade","12th Grade","156"
"GRANT PRIMARY","Illinois","GRANT PRIMARY","170576005264","BELLWOOD SD 88","1705760","COOK COUNTY","17031","17","1801 NORTH 36TH AVE","STONE PARK","IL ","60165","1031","1801 N 36TH AVE","STONE PARK","IL ","60165","1031","7083453625","1-Regular school","41.905800","-87.877900","0601608802009","06-016-0880-02","1704","Kindergarten","Kindergarten","102"
"GRANT-WHITE ELEM SCHOOL","Illinois","GRANT-WHITE ELEM SCHOOL","171545004636","FOREST PARK SD 91","1715450","COOK COUNTY","17031","17","147 CIRCLE AVE","FOREST PARK","IL ","60130","1215","147 CIRCLE AVE","FOREST PARK","IL ","60130","1215","7083665704","1-Regular school","41.883500","-87.810300","0601609102005","06-016-0910-02","1707","3rd Grade","5th Grade","96"
"GRANTFORK UPPER ELEMENTARY SCH","Illinois","GRANTFORK UPPER ELEMENTARY SCH","171899002177","HIGHLAND CUSD 5","1718990","MADISON COUNTY","17119","17","206 NORTH MULBERRY ST","HIGHLAND","IL ","62249","3254","206 N MULBERRY ST","HIGHLAND","IL ","62249","3254","6186752200","1-Regular school","38.831400","-89.664900","4105700502005","41-057-0050-26","1715","5th Grade","6th Grade","58"
"GRASS LAKE ELEM SCHOOL","Illinois","GRASS LAKE ELEM SCHOOL","171749002053","GRASS LAKE SD 36","1717490","LAKE COUNTY","17097","17","26177 WEST GRASS LAKE RD","ANTIOCH","IL ","60002","9613","26177 W GRASS LAKE RD","ANTIOCH","IL ","60002","9613","8473951550","1-Regular school","42.440100","-88.138900","3404903602001","34-049-0360-02","1714","Prekindergarten","8th Grade","167"
"GRAY ELEM SCHOOL","Illinois","GRAY ELEM SCHOOL","170993000803","CITY OF CHICAGO SD 299","1709930","COOK COUNTY","17031","17","3730 NORTH LARAMIE AVE","CHICAGO","IL ","60641","3338","3730 N LARAMIE AVE","CHICAGO","IL ","60641","3338","7735343520","1-Regular school","41.949100","-87.758800","1501629902226","15-016-2990-25","1704","Prekindergarten","8th Grade","1290"
"GRAY M SANBORN ELEM SCHOOL","Illinois","GRAY M SANBORN ELEM SCHOOL","173042003155","PALATINE CCSD 15","1730420","COOK COUNTY","17031","17","101 NORTH OAK ST","PALATINE","IL ","60067","5246","101 N OAK ST","PALATINE","IL ","60067","5246","8479637000","1-Regular school","42.111700","-88.038200","0501601502013","05-016-0150-04","1706","Kindergarten","6th Grade","643"
"GRAYMONT ELEM SCHOOL","Illinois","GRAYMONT ELEM SCHOOL","173465003627","ROOKS CREEK CCSD 425","1734650","LIVINGSTON COUNTY","17105","17","228 LYDIA ST","GRAYMONT","IL ","61743","2086","PO BOX 117","GRAYMONT","IL ","61743","0117","8157435346","1-Regular school","40.878700","-88.773400","1705342502001","17-053-4250-04","1716","Kindergarten","8th Grade","46"
"GRAYSLAKE CENTRAL HIGH SCHOOL","Illinois","GRAYSLAKE CENTRAL HIGH SCHOOL","171755002057","GRAYSLAKE CHSD 127","1717550","LAKE COUNTY","17097","17","400 NORTH LAKE ST","GRAYSLAKE","IL ","60030","1430","400 N LAKE ST","GRAYSLAKE","IL ","60030","1430","8479863300","1-Regular school","42.349200","-88.044500","3404912700001","34-049-1270-16","1710","9th Grade","12th Grade","1430"
"GRAYSLAKE EARLY CHILDHOOD","Illinois","GRAYSLAKE EARLY CHILDHOOD","171752006056","GRAYSLAKE CCSD 46","1717520","LAKE COUNTY","17097","17","103 EAST BELVIDERE RD","HAINESVILLE","IL ","60030","1004","103 E BELVIDERE RD","HAINESVILLE","IL ","60030","1004","8475436203","1-Regular school","42.343400","-88.064500","3404904603001","34-049-0460-04","1710","Prekindergarten","Prekindergarten","149"
"GRAYSLAKE MIDDLE SCHOOL","Illinois","GRAYSLAKE MIDDLE SCHOOL","171752002054","GRAYSLAKE CCSD 46","1717520","LAKE COUNTY","17097","17","440 BARRON BLVD","GRAYSLAKE","IL ","60030","1666","440 BARRON BLVD","GRAYSLAKE","IL ","60030","1666","8472233680","1-Regular school","42.350500","-88.035200","3404904601001","34-049-0460-04","1710","7th Grade","8th Grade","745"
"GRAYSLAKE NORTH HIGH SCHOOL","Illinois","GRAYSLAKE NORTH HIGH SCHOOL","171755005623","GRAYSLAKE CHSD 127","1717550","LAKE COUNTY","17097","17","1925 NORTH IL ROUTE 83","GRAYSLAKE","IL ","60030","7962","1925 N IL ROUTE 83","GRAYSLAKE","IL ","60030","7962","8479863100","1-Regular school","42.376100","-88.054200","3404912700002","34-049-1270-16","1710","9th Grade","12th Grade","1530"
"GRAYVILLE JR SR HIGH SCHOOL","Illinois","GRAYVILLE JR SR HIGH SCHOOL","171758002058","GRAYVILLE CUSD 1","1717580","WHITE COUNTY","17193","17","728 WEST NORTH ST","GRAYVILLE","IL ","62844","1338","728 W NORTH ST","GRAYVILLE","IL ","62844","1338","6183757114","1-Regular school","38.258400","-88.005800","2009700100003","20-097-0010-26","1715","7th Grade","12th Grade","135"
"GREELEY ALTERNATIVE SCHOOL","Illinois","GREELEY ALTERNATIVE SCHOOL","170020305736","PEORIA ROE","1700203","PEORIA COUNTY","17143","17","1800 NE PERRY AVE","PEORIA","IL ","61603","3461","1800 NE PERRY AVE","PEORIA","IL ","61603","3461","3096726520","4-Alternative/other school","40.708500","-89.572700","4800000009301","48-000-0000-00","1717","6th Grade","12th Grade","37"
"GREELEY ELEM SCHOOL","Illinois","GREELEY ELEM SCHOOL","170993000805","CITY OF CHICAGO SD 299","1709930","COOK COUNTY","17031","17","832 WEST SHERIDAN RD","CHICAGO","IL ","60613","3004","832 W SHERIDAN RD","CHICAGO","IL ","60613","3004","7735345800","1-Regular school","41.953000","-87.650600","1501629902227","15-016-2990-25","1705","Prekindergarten","8th Grade","632"
"GREELEY ELEM SCHOOL","Illinois","GREELEY ELEM SCHOOL","174284004300","WINNETKA SD 36","1742840","COOK COUNTY","17031","17","275 FAIRVIEW AVE","WINNETKA","IL ","60093","4208","275 FAIRVIEW AVE","WINNETKA","IL ","60093","4208","8474466060","1-Regular school","42.098300","-87.721300","0501603602002","05-016-0360-02","1709","Prekindergarten","4th Grade","284"
"GREEN  W ELEM SCHOOL","Illinois","GREEN  W ELEM SCHOOL","170993001209","CITY OF CHICAGO SD 299","1709930","COOK COUNTY","17031","17","1150 WEST 96TH ST","CHICAGO","IL ","60643","1461","1150 W 96TH ST","CHICAGO","IL ","60643","1461","7735352575","1-Regular school","41.719400","-87.652400","1501629902048","15-016-2990-25","1701","Prekindergarten","8th Grade","302"
"GREEN BAY SCHOOL","Illinois","GREEN BAY SCHOOL","170011906002","NORTH SHORE SD 112","1700119","LAKE COUNTY","17097","17","1936 GREEN BAY RD","HIGHLAND PARK","IL ","60035","3112","1936 GREEN BAY RD","HIGHLAND PARK","IL ","60035","3112","2247653060","1-Regular school","42.187600","-87.804500","3404911203001","34-049-1120-02","1710","Prekindergarten","Prekindergarten","194"
"GREEN GARDEN ELEM SCHOOL","Illinois","GREEN GARDEN ELEM SCHOOL","173129003301","PEOTONE CUSD 207U","1731290","WILL COUNTY","17197","17","9526 WEST 255TH ST","FRANKFORT","IL ","60423","9742","9526 W 255TH ST","FRANKFORT","IL ","60423","9742","8154695744","1-Regular school","41.426700","-87.843900","56099207U2005","56-099-207U-26","1701","Prekindergarten","4th Grade","132"
"GREENBAY ELEM SCHOOL","Illinois","GREENBAY ELEM SCHOOL","170011005373","NORTH CHICAGO SD 187","1700110","LAKE COUNTY","17097","17","2100 GREEN BAY RD","NORTH CHICAGO","IL ","60064","2838","2100 GREEN BAY RD","NORTH CHICAGO","IL ","60064","2838","8476896303","1-Regular school","42.320900","-87.868200","3404918702003","34-049-1870-26","1710","Kindergarten","5th Grade","275"
"GREENBRIAR ELEM SCHOOL","Illinois","GREENBRIAR ELEM SCHOOL","170996001221","CHICAGO HEIGHTS SD 170","1709960","COOK COUNTY","17031","17","101 WEST GREENBRIAR AVE","CHICAGO HEIGHTS","IL ","60411","1709","101 W GREENBRIAR AVE","CHICAGO HEIGHTS","IL ","60411","1709","7087564159","1-Regular school","41.524700","-87.646000","0701617002009","07-016-1700-02","1702","Kindergarten","8th Grade","287"
