"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"FRANCESTOWN ELEMENTARY SCHOOL","New Hampshire","FRANCESTOWN ELEMENTARY SCHOOL","330248000069","CONTOOCOOK VALLEY SCHOOL DISTRICT","3302480","HILLSBOROUGH COUNTY","33011","33","325 2ND NH TURNPIKE SOUTH","FRANCESTOWN","NH ","03043","0179","PO BOX 179","FRANCESTOWN","NH ","03043","0179","6035472976","1-Regular school","42.981600","-71.802600","50111217922245","112","3302","Kindergarten","4th Grade","67"
"FRANKLIN - PRE SCHOOL PROGRAM","New Hampshire","FRANKLIN - PRE SCHOOL PROGRAM","330309000610","FRANKLIN SCHOOL DISTRICT","3303090","MERRIMACK COUNTY","33013","33","115 CENTRAL ST","FRANKLIN","NH ","03235","1131","115 CENTRAL ST.","FRANKLIN","NH ","03235","1131","6039345441","1-Regular school","43.440700","-71.653300","61818518526795","185","3302","Prekindergarten","Prekindergarten","19"
"FRANKLIN ELEMENTARY SCHOOL","New Hampshire","FRANKLIN ELEMENTARY SCHOOL","330405000200","KEENE SCHOOL DISTRICT","3304050","CHESHIRE COUNTY","33005","33","217 WASHINGTON ST","KEENE","NH ","03431","3110","217 WASHINGTON ST.","KEENE","NH ","03431","3110","6033521712","1-Regular school","42.942600","-72.276000","22927927921190","279","3302","Kindergarten","5th Grade","207"
"FRANKLIN HIGH SCHOOL","New Hampshire","FRANKLIN HIGH SCHOOL","330309000128","FRANKLIN SCHOOL DISTRICT","3303090","MERRIMACK COUNTY","33013","33","115 CENTRAL ST","FRANKLIN","NH ","03235","1135","115 CENTRAL ST.","FRANKLIN","NH ","03235","1135","6039345441","1-Regular school","43.440700","-71.653300","61818518520660","185","3302","9th Grade","12th Grade","383"
"FRANKLIN MIDDLE SCHOOL","New Hampshire","FRANKLIN MIDDLE SCHOOL","330309000511","FRANKLIN SCHOOL DISTRICT","3303090","MERRIMACK COUNTY","33013","33","200 SANBORN ST","FRANKLIN","NH ","03235","1366","200 SANBORN ST.","FRANKLIN","NH ","03235","1366","6039345828","1-Regular school","43.453200","-71.643800","61818518526755","185","3302","5th Grade","8th Grade","343"
"FRED C. UNDERHILL SCHOOL","New Hampshire","FRED C. UNDERHILL SCHOOL","330387000173","HOOKSETT SCHOOL DISTRICT","3303870","MERRIMACK COUNTY","33013","33","2 SHERWOOD DR","HOOKSETT","NH ","03106","1092","2 SHERWOOD DR.","HOOKSETT","NH ","03106","1092","6036237233","1-Regular school","43.044800","-71.445700","61526126120550","261","3301","Prekindergarten","2nd Grade","448"
"FREEDOM ELEMENTARY SCHOOL","New Hampshire","FREEDOM ELEMENTARY SCHOOL","330312000131","FREEDOM SCHOOL DISTRICT","3303120","CARROLL COUNTY","33003","33","40 LOON LAKE RD","FREEDOM","NH ","03836","4912","40 LOON LAKE RD.","FREEDOM","NH ","03836","4912","6035392077","1-Regular school","43.807600","-71.033900","11318718720350","187","3301","Prekindergarten","6th Grade","76"
"FULLER ELEMENTARY SCHOOL","New Hampshire","FULLER ELEMENTARY SCHOOL","330405000201","KEENE SCHOOL DISTRICT","3304050","CHESHIRE COUNTY","33005","33","422 ELM ST","KEENE","NH ","03431","1820","422 ELM ST.","KEENE","NH ","03431","1820","6033521245","1-Regular school","42.948700","-72.282200","22927927921165","279","3302","Kindergarten","5th Grade","333"
"GARRISON SCHOOL","New Hampshire","GARRISON SCHOOL","330264000090","DOVER SCHOOL DISTRICT","3302640","STRAFFORD COUNTY","33017","33","50 GARRISON RD","DOVER","NH ","03820","4599","50 GARRISON RD.","DOVER","NH ","03820","4599","6035166752","1-Regular school","43.164800","-70.868300","81114114120430","141","3301","Kindergarten","4th Grade","469"
"GATE CITY CHARTER SCHOOL FOR THE ARTS","New Hampshire","GATE CITY CHARTER SCHOOL FOR THE ARTS","330329900712","GATE CITY CHARTER SCHOOL FOR THE ARTS DISTRICT","3303299","HILLSBOROUGH COUNTY","33011","33","491 AMHERST ST","NASHUA","NH ","03063","1275","491 AMHERST ST STE 25","NASHUA","NH ","03063","1275","6038895229","1-Regular school","42.792500","-71.522200","774274229151","742","3302","†","†","†"
"GILBERT H. HOOD MIDDLE SCHOOL","New Hampshire","GILBERT H. HOOD MIDDLE SCHOOL","330261000086","DERRY SCHOOL DISTRICT","3302610","ROCKINGHAM COUNTY","33015","33","5 HOOD RD","DERRY","NH ","03038","2099","5 HOOD RD.","DERRY","NH ","03038","2099","6034321224","1-Regular school","42.889500","-71.322000","71013113720420","131","3301","6th Grade","8th Grade","719"
"GILFORD ELEMENTARY SCHOOL","New Hampshire","GILFORD ELEMENTARY SCHOOL","330318000133","GILFORD SCHOOL DISTRICT","3303180","BELKNAP COUNTY","33001","33","76 BELKNAP MOUNTAIN RD","GILFORD","NH ","03249","6826","76 BELKNAP MOUNTAIN RD.","GILFORD","NH ","03249","6826","6035241661","1-Regular school","43.544200","-71.401800","07319119121245","191","3301","Kindergarten","4th Grade","342"
"GILFORD HIGH SCHOOL","New Hampshire","GILFORD HIGH SCHOOL","330318000135","GILFORD SCHOOL DISTRICT","3303180","BELKNAP COUNTY","33001","33","88 ALVAH WILSON RD","GILFORD","NH ","03249","7504","88 ALVAH WILSON RD.","GILFORD","NH ","03249","7504","6035247135","1-Regular school","43.542600","-71.404200","07319119121240","191","3301","9th Grade","12th Grade","525"
"GILFORD MIDDLE SCHOOL","New Hampshire","GILFORD MIDDLE SCHOOL","330318000044","GILFORD SCHOOL DISTRICT","3303180","BELKNAP COUNTY","33001","33","72 ALVAH WILSON RD","GILFORD","NH ","03249","7504","72 ALVAH WILSON RD.","GILFORD","NH ","03249","7504","6035272460","1-Regular school","43.542600","-71.404200","07319119126995","191","3301","5th Grade","8th Grade","342"
"GILMANTON ELEMENTARY SCHOOL","New Hampshire","GILMANTON ELEMENTARY SCHOOL","330321000136","GILMANTON SCHOOL DISTRICT","3303210","BELKNAP COUNTY","33001","33","1386 NH RTE. 140","GILMANTON IW","NH ","03837","9715","1386 NH RTE. 140","GILMANTON IW","NH ","03837","9715","6033645681","1-Regular school","43.423400","-71.332300","07919519521250","195","3301","Kindergarten","8th Grade","405"
"GILSUM ELEMENTARY SCHOOL","New Hampshire","GILSUM ELEMENTARY SCHOOL","330489000300","MONADNOCK REGIONAL SCHOOL DISTRICT","3304890","CHESHIRE COUNTY","33005","33","640 ROUTE 10","GILSUM","NH ","03448","0038","PO BOX 38","GILSUM","NH ","03448","0038","6033522226","1-Regular school","43.048400","-72.259300","23836319721670","363","3302","Kindergarten","6th Grade","31"
"GLEN LAKE SCHOOL","New Hampshire","GLEN LAKE SCHOOL","330324000620","GOFFSTOWN SCHOOL DISTRICT","3303240","HILLSBOROUGH COUNTY","33011","33","251 ELM ST","GOFFSTOWN","NH ","03045","2228","251 ELM ST.","GOFFSTOWN","NH ","03045","2228","6034973550","1-Regular school","43.020500","-71.571700","51919919928525","199","3301","Prekindergarten","Kindergarten","175"
"GOFFSTOWN HIGH SCHOOL","New Hampshire","GOFFSTOWN HIGH SCHOOL","330324000137","GOFFSTOWN SCHOOL DISTRICT","3303240","HILLSBOROUGH COUNTY","33011","33","27 WALLACE RD","GOFFSTOWN","NH ","03045","1830","27 WALLACE RD.","GOFFSTOWN","NH ","03045","1830","6034974841","1-Regular school","43.012400","-71.583700","51919919920700","199","3301","9th Grade","12th Grade","1167"
"GOLDEN BROOK ELEMENTARY SCHOOL","New Hampshire","GOLDEN BROOK ELEMENTARY SCHOOL","330717000461","WINDHAM SCHOOL DISTRICT","3307170","ROCKINGHAM COUNTY","33015","33","112B LOWELL RD","WINDHAM","NH ","03087","1837","112B LOWELL RD.","WINDHAM","NH ","03087","1837","6038989586","1-Regular school","42.777500","-71.315000","72857557521130","575","3302","Kindergarten","3rd Grade","724"
"GONIC SCHOOL","New Hampshire","GONIC SCHOOL","330594000389","ROCHESTER SCHOOL DISTRICT","3305940","STRAFFORD COUNTY","33017","33","10 RAILROAD AVE","GONIC","NH ","03839","5227","10 RAILROAD AVE.","GONIC","NH ","03839","5227","6033326487","1-Regular school","43.275200","-70.975200","85446146122725","461","3301","Kindergarten","5th Grade","241"
"GORHAM HIGH SCHOOL","New Hampshire","GORHAM HIGH SCHOOL","330003500142","GORHAM RANDOLPH SHELBURNE COOP SCHOOL DISTRICT","3300035","COOS COUNTY","33007","33","120 MAIN ST","GORHAM","NH ","03581","1657","120 MAIN ST.","GORHAM","NH ","03581","1657","6034662776","1-Regular school","44.390300","-71.178200","32020320120750","203","3302","9th Grade","12th Grade","151"
"GORHAM MIDDLE SCHOOL","New Hampshire","GORHAM MIDDLE SCHOOL","330003500047","GORHAM RANDOLPH SHELBURNE COOP SCHOOL DISTRICT","3300035","COOS COUNTY","33007","33","120 MAIN ST","GORHAM","NH ","03581","1657","120 MAIN ST.","GORHAM","NH ","03581","1657","6034662776","1-Regular school","44.390300","-71.178200","32020320127005","203","3302","6th Grade","8th Grade","101"
"GOSHEN-LEMPSTER COOPERATIVE SCHOOL","New Hampshire","GOSHEN-LEMPSTER COOPERATIVE SCHOOL","330330000143","GOSHEN-LEMPSTER COOP SCHOOL DISTRICT","3303300","SULLIVAN COUNTY","33019","33","29 SCHOOL RD","LEMPSTER","NH ","03605","7706","29 SCHOOL RD.","LEMPSTER","NH ","03605","7706","6038631080","1-Regular school","43.249800","-72.167400","97120729921965","207","3302","Kindergarten","8th Grade","171"
"GOSSLER PARK SCHOOL","New Hampshire","GOSSLER PARK SCHOOL","330459000246","MANCHESTER SCHOOL DISTRICT","3304590","HILLSBOROUGH COUNTY","33011","33","99 SULLIVAN ST","MANCHESTER","NH ","03102","3959","99 SULLIVAN ST.","MANCHESTER","NH ","03102","3959","6036246327","1-Regular school","42.989400","-71.479600","53733533521530","335","3301","Kindergarten","5th Grade","402"
"GRANITE STATE ARTS ACADEMY CHARTER SCHOOL","New Hampshire","GRANITE STATE ARTS ACADEMY CHARTER SCHOOL","330329600711","GRANITE STATE ARTS ACADEMY CHARTER SCHOOL","3303296","MERRIMACK COUNTY","33013","33","101 PLEASANT ST","CONCORD","NH ","03301","","101 PLEASANT ST","CONCORD","NH ","03301","","6032712079","1-Regular school","43.197400","-71.542700","770270229153","702","3302","†","†","†"
"GRANTHAM VILLAGE SCHOOL","New Hampshire","GRANTHAM VILLAGE SCHOOL","330336000151","GRANTHAM SCHOOL DISTRICT","3303360","SULLIVAN COUNTY","33019","33","75 LEARNING DR","GRANTHAM","NH ","03753","3406","75 LEARNING DR.","GRANTHAM","NH ","03753","3406","6038631681","1-Regular school","43.491900","-72.134300","97521121121330","211","3302","Kindergarten","6th Grade","244"
"GREAT BAY ELEARNING CHARTER SCHOOL (H)","New Hampshire","GREAT BAY ELEARNING CHARTER SCHOOL (H)","330004800609","GREAT BAY ELEARNING CHARTER SCHOOL","3300048","ROCKINGHAM COUNTY","33015","33","30 LINDEN ST","EXETER","NH ","03833","2622","30 LINDEN ST.","EXETER","NH ","03833","2622","6037758638","1-Regular school","42.975100","-70.956900","770970928445","709","3301","9th Grade","12th Grade","128"
"GREAT BAY ELEARNING CHARTER SCHOOL (M)","New Hampshire","GREAT BAY ELEARNING CHARTER SCHOOL (M)","330004800688","GREAT BAY ELEARNING CHARTER SCHOOL","3300048","ROCKINGHAM COUNTY","33015","33","30 LINDEN ST","EXETER","NH ","03833","2622","30 LINDEN ST.","EXETER","NH ","03833","2622","6037758638","1-Regular school","42.975100","-70.956800","770970928620","709","3301","7th Grade","8th Grade","23"
"GREAT BROOK SCHOOL","New Hampshire","GREAT BROOK SCHOOL","330248000066","CONTOOCOOK VALLEY SCHOOL DISTRICT","3302480","HILLSBOROUGH COUNTY","33011","33","16 SCHOOL ST","ANTRIM","NH ","03440","3607","16 SCHOOL ST.","ANTRIM","NH ","03440","3607","6035886630","1-Regular school","43.029800","-71.942800","50111202122210","112","3302","5th Grade","8th Grade","257"
"GREEN ACRES SCHOOL","New Hampshire","GREEN ACRES SCHOOL","330459000248","MANCHESTER SCHOOL DISTRICT","3304590","HILLSBOROUGH COUNTY","33011","33","100 AURORE AVE","MANCHESTER","NH ","03109","4901","100 AURORE AVE.","MANCHESTER","NH ","03109","4901","6036246330","1-Regular school","42.964600","-71.417300","53733533521610","335","3301","Prekindergarten","5th Grade","557"
"GREENFIELD ELEMENTARY SCHOOL","New Hampshire","GREENFIELD ELEMENTARY SCHOOL","330248000070","CONTOOCOOK VALLEY SCHOOL DISTRICT","3302480","HILLSBOROUGH COUNTY","33011","33","860 FOREST RD","GREENFIELD","NH ","03047","4301","860 FOREST RD.","GREENFIELD","NH ","03047","4301","6035473334","1-Regular school","42.950900","-71.879200","50111221322250","112","3302","Prekindergarten","4th Grade","100"
"GREENLAND CENTRAL SCHOOL","New Hampshire","GREENLAND CENTRAL SCHOOL","330342000152","GREENLAND SCHOOL DISTRICT","3303420","ROCKINGHAM COUNTY","33015","33","70 POST RD","GREENLAND","NH ","03840","2339","70 POST RD.","GREENLAND","NH ","03840","2339","6034316723","1-Regular school","43.034100","-70.833600","75021521522450","215","3301","Kindergarten","8th Grade","391"
"GRIFFIN MEMORIAL SCHOOL","New Hampshire","GRIFFIN MEMORIAL SCHOOL","330435000228","LITCHFIELD SCHOOL DISTRICT","3304350","HILLSBOROUGH COUNTY","33011","33","229 CHS BANCROFT HWY","LITCHFIELD","NH ","03052","2344","229 CHS BANCROFT HWY.","LITCHFIELD","NH ","03052","2344","6034240078","1-Regular school","42.838500","-71.477800","52731531521095","315","3302","Prekindergarten","4th Grade","460"
"GRINNELL SCHOOL","New Hampshire","GRINNELL SCHOOL","330261000085","DERRY SCHOOL DISTRICT","3302610","ROCKINGHAM COUNTY","33015","33","6 GRINNELL RD","DERRY","NH ","03038","2098","6 GRINNELL RD.","DERRY","NH ","03038","2098","6034321238","1-Regular school","42.887400","-71.323200","71013113720390","131","3301","Prekindergarten","5th Grade","459"
"GROVETON ELEMENTARY SCHOOL","New Hampshire","GROVETON ELEMENTARY SCHOOL","330540000346","NORTHUMBERLAND SCHOOL DISTRICT","3305400","COOS COUNTY","33007","33","36 CHURCH ST","GROVETON","NH ","03582","1399","36 CHURCH ST.","GROVETON","NH ","03582","1399","6036361806","1-Regular school","44.598000","-71.511700","35840740722905","407","3302","Kindergarten","5th Grade","118"
"GROVETON HIGH SCHOOL","New Hampshire","GROVETON HIGH SCHOOL","330540000347","NORTHUMBERLAND SCHOOL DISTRICT","3305400","COOS COUNTY","33007","33","65 STATE ST","GROVETON","NH ","03582","1499","65 STATE ST.","GROVETON","NH ","03582","1499","6036361619","1-Regular school","44.599700","-71.516500","35840740722900","407","3302","9th Grade","12th Grade","165"
"GROVETON HIGH SCHOOL (MIDDLE)","New Hampshire","GROVETON HIGH SCHOOL (MIDDLE)","330540000529","NORTHUMBERLAND SCHOOL DISTRICT","3305400","COOS COUNTY","33007","33","65 STATE ST","GROVETON","NH ","03582","1499","65 STATE ST.","GROVETON","NH ","03582","1499","6036361619","1-Regular school","44.599400","-71.516800","35840740726600","407","3302","6th Grade","8th Grade","90"
"HALLSVILLE SCHOOL","New Hampshire","HALLSVILLE SCHOOL","330459000249","MANCHESTER SCHOOL DISTRICT","3304590","HILLSBOROUGH COUNTY","33011","33","275 JEWETT ST","MANCHESTER","NH ","03103","2898","275 JEWETT ST.","MANCHESTER","NH ","03103","2898","6036246332","1-Regular school","42.980500","-71.438500","53733533521625","335","3301","Kindergarten","5th Grade","328"
"HAMPSTEAD CENTRAL SCHOOL","New Hampshire","HAMPSTEAD CENTRAL SCHOOL","330348000153","HAMPSTEAD SCHOOL DISTRICT","3303480","ROCKINGHAM COUNTY","33015","33","21 EMERSON AVE","HAMPSTEAD","NH ","03841","2264","21 EMERSON AVE.","HAMPSTEAD","NH ","03841","2264","6033296326","1-Regular school","42.875900","-71.176600","75522322322755","223","3301","Prekindergarten","4th Grade","494"
"HAMPSTEAD MIDDLE SCHOOL","New Hampshire","HAMPSTEAD MIDDLE SCHOOL","330348000468","HAMPSTEAD SCHOOL DISTRICT","3303480","ROCKINGHAM COUNTY","33015","33","28 SCHOOL ST","HAMPSTEAD","NH ","03841","5102","28 SCHOOL ST.","HAMPSTEAD","NH ","03841","5102","6033296743","1-Regular school","42.880100","-71.177300","75522322322750","223","3301","5th Grade","8th Grade","413"
"HAMPTON ACADEMY","New Hampshire","HAMPTON ACADEMY","330351000471","HAMPTON SCHOOL DISTRICT","3303510","ROCKINGHAM COUNTY","33015","33","29 ACADEMY AVE","HAMPTON","NH ","03842","2279","29 ACADEMY AVE.","HAMPTON","NH ","03842","2279","6039262000","1-Regular school","42.939300","-70.832400","72122522520790","225","3301","6th Grade","8th Grade","385"
"HAMPTON CENTRE SCHOOL","New Hampshire","HAMPTON CENTRE SCHOOL","330351000469","HAMPTON SCHOOL DISTRICT","3303510","ROCKINGHAM COUNTY","33015","33","53 WINNACUNNET RD","HAMPTON","NH ","03842","2110","53 WINNACUNNET RD.","HAMPTON","NH ","03842","2110","6039268706","1-Regular school","42.937200","-70.835300","72122522520770","225","3301","Prekindergarten","2nd Grade","366"
"HANCOCK ELEMENTARY SCHOOL","New Hampshire","HANCOCK ELEMENTARY SCHOOL","330248000071","CONTOOCOOK VALLEY SCHOOL DISTRICT","3302480","HILLSBOROUGH COUNTY","33011","33","10 ELEMENTARY LN","HANCOCK","NH ","03449","0069","10 ELEMENTARY LN.","HANCOCK","NH ","03449","0069","6035253303","1-Regular school","42.975600","-71.980600","50111223122260","112","3302","Kindergarten","4th Grade","68"
"HANOVER HIGH SCHOOL","New Hampshire","HANOVER HIGH SCHOOL","330267000096","DRESDEN SCHOOL DISTRICT","3302670","GRAFTON COUNTY","33009","33","41 LEBANON ST","HANOVER","NH ","03755","2147","41 LEBANON ST., SUITE 1","HANOVER","NH ","03755","2147","6036433431","1-Regular school","43.698900","-72.284000","47014223320820","142","3302","9th Grade","12th Grade","724"
"HANOVER STREET SCHOOL","New Hampshire","HANOVER STREET SCHOOL","330423000217","LEBANON SCHOOL DISTRICT","3304230","GRAFTON COUNTY","33009","33","193 HANOVER ST","LEBANON","NH ","03766","1090","193 HANOVER ST.","LEBANON","NH ","03766","1090","6034482945","1-Regular school","43.652600","-72.250700","48829529521335","295","3302","Prekindergarten","4th Grade","345"
"HAROLD MARTIN SCHOOL","New Hampshire","HAROLD MARTIN SCHOOL","330390000176","HOPKINTON SCHOOL DISTRICT","3303900","MERRIMACK COUNTY","33013","33","271 MAIN ST","HOPKINTON","NH ","03229","2630","271 MAIN ST.","HOPKINTON","NH ","03229","2630","6037463473","1-Regular school","43.188800","-71.671200","66626326320975","263","3302","Prekindergarten","3rd Grade","260"
"HAVERHILL COOPERATIVE MIDDLE SCHOOL","New Hampshire","HAVERHILL COOPERATIVE MIDDLE SCHOOL","330366000020","HAVERHILL COOPERATIVE SCHOOL DISTRICT","3303660","GRAFTON COUNTY","33009","33","175 MORRILL DR","NORTH HAVERHILL","NH ","03774","5960","175 MORRILL DR.","NORTH HAVERHILL","NH ","03774","5960","6037872100","1-Regular school","44.084800","-72.011900","42323823726875","238","3302","4th Grade","8th Grade","254"
"HENNIKER COMMUNITY SCHOOL","New Hampshire","HENNIKER COMMUNITY SCHOOL","330369000161","HENNIKER SCHOOL DISTRICT","3303690","MERRIMACK COUNTY","33013","33","51 WESTERN AVE","HENNIKER","NH ","03242","7390","51 WESTERN AVENUE","HENNIKER","NH ","03242","7390","6034283476","1-Regular school","43.179200","-71.825300","62424524520935","245","3302","Prekindergarten","8th Grade","418"
"HENRY J. MCLAUGHLIN MIDDLE SCHOOL","New Hampshire","HENRY J. MCLAUGHLIN MIDDLE SCHOOL","330459000576","MANCHESTER SCHOOL DISTRICT","3304590","HILLSBOROUGH COUNTY","33011","33","290 SOUTH MAMMOTH RD","MANCHESTER","NH ","03109","4909","290 S. MAMMOTH RD.","MANCHESTER","NH ","03109","4909","6036286247","1-Regular school","42.965000","-71.418600","53733533527595","335","3301","6th Grade","8th Grade","755"
"HENRY W. MOORE SCHOOL","New Hampshire","HENRY W. MOORE SCHOOL","330213000033","CANDIA SCHOOL DISTRICT","3302130","ROCKINGHAM COUNTY","33015","33","12 DEERFIELD RD","CANDIA","NH ","03034","2701","12 DEERFIELD RD.","CANDIA","NH ","03034","2701","6034832251","1-Regular school","43.063800","-71.289900","71507907920535","079","3301","Kindergarten","8th Grade","376"
"HENRY WILSON MEMORIAL SCHOOL","New Hampshire","HENRY WILSON MEMORIAL SCHOOL","330300000124","FARMINGTON SCHOOL DISTRICT","3303000","STRAFFORD COUNTY","33017","33","51 SCHOOL ST","FARMINGTON","NH ","03835","1299","51 SCHOOL ST.","FARMINGTON","NH ","03835","1299","6037552181","1-Regular school","43.392700","-71.070200","86117517522055","175","3301","4th Grade","8th Grade","443"
"HERON POND ELEMENTARY SCHOOL","New Hampshire","HERON POND ELEMENTARY SCHOOL","330483000595","MILFORD SCHOOL DISTRICT","3304830","HILLSBOROUGH COUNTY","33011","33","80 HERON POND RD","MILFORD","NH ","03055","3245","80 HERON POND RD.","MILFORD","NH ","03055","3245","6036731811","1-Regular school","42.826300","-71.693800","54035735727895","357","3302","2nd Grade","5th Grade","717"
"HIGHBRIDGE HILL ELEMENTARY SCHOOL","New Hampshire","HIGHBRIDGE HILL ELEMENTARY SCHOOL","330467000697","MASCENIC REGIONAL SCHOOL DISTRICT","3304670","HILLSBOROUGH COUNTY","33011","33","171 TURNPIKE RD","NEW IPSWICH","NH ","03071","3525","171 TURNPIKE ROAD","NEW IPSWICH","NH ","03071","3525","6038784387","1-Regular school","42.744700","-71.819700","58734228990393","342","3302","Prekindergarten","4th Grade","435"
"HIGHLAND-GOFFES FALLS SCHOOL","New Hampshire","HIGHLAND-GOFFES FALLS SCHOOL","330459000250","MANCHESTER SCHOOL DISTRICT","3304590","HILLSBOROUGH COUNTY","33011","33","2021 GOFFS FALLS RD","MANCHESTER","NH ","03103","6133","2021 GOFFS FALLS RD.","MANCHESTER","NH ","03103","6133","6036246334","1-Regular school","42.944300","-71.447600","53733533521560","335","3301","Kindergarten","5th Grade","488"
"HILLS GARRISON ELEMENTARY SCHOOL","New Hampshire","HILLS GARRISON ELEMENTARY SCHOOL","330393000593","HUDSON SCHOOL DISTRICT","3303930","HILLSBOROUGH COUNTY","33011","33","190 DERRY RD","HUDSON","NH ","03051","3320","190 DERRY RD.","HUDSON","NH ","03051","3320","6038813930","1-Regular school","42.791600","-71.442500","58126726727900","267","3302","2nd Grade","5th Grade","455"
"HILLSBORO-DEERING ELEMENTARY SCHOOL","New Hampshire","HILLSBORO-DEERING ELEMENTARY SCHOOL","330375000165","HILLSBORO DEERING COOP SCHOOL DISTRICT","3303750","HILLSBOROUGH COUNTY","33011","33","4 HILLCAT DR","HILLSBORO","NH ","03244","4847","4 HILLCAT DR.","HILLSBORO","NH ","03244","4847","6034641110","1-Regular school","43.118100","-71.900700","53425124920955","251","3302","Prekindergarten","5th Grade","554"
"HILLSBORO-DEERING HIGH SCHOOL","New Hampshire","HILLSBORO-DEERING HIGH SCHOOL","330375000166","HILLSBORO DEERING COOP SCHOOL DISTRICT","3303750","HILLSBOROUGH COUNTY","33011","33","12 HILLCAT DR","HILLSBORO","NH ","03244","4847","12 HILLCAT DR.","HILLSBORO","NH ","03244","4847","6034641130","1-Regular school","43.117300","-71.905500","53425124920950","251","3302","9th Grade","12th Grade","409"
"HILLSBORO-DEERING MIDDLE SCHOOL","New Hampshire","HILLSBORO-DEERING MIDDLE SCHOOL","330375000481","HILLSBORO DEERING COOP SCHOOL DISTRICT","3303750","HILLSBOROUGH COUNTY","33011","33","6 HILLCAT DR","HILLSBORO","NH ","03244","4847","6 HILLCAT DR.","HILLSBORO","NH ","03244","4847","6034641120","1-Regular school","43.117900","-71.898200","53425124920960","251","3302","6th Grade","8th Grade","280"
"HILLSIDE ELEMENTARY SCHOOL","New Hampshire","HILLSIDE ELEMENTARY SCHOOL","330186000163","BERLIN SCHOOL DISTRICT","3301860","COOS COUNTY","33007","33","183 HILLSIDE AVE","BERLIN","NH ","03570","1899","183 HILLSIDE AVE.","BERLIN","NH ","03570","1899","6037525328","1-Regular school","44.475100","-71.182000","30305105127035","051","3302","3rd Grade","5th Grade","246"
"HILLSIDE MIDDLE SCHOOL","New Hampshire","HILLSIDE MIDDLE SCHOOL","330459000251","MANCHESTER SCHOOL DISTRICT","3304590","HILLSBOROUGH COUNTY","33011","33","112 RESERVOIR AVE","MANCHESTER","NH ","03104","4498","112 RESERVOIR AVE.","MANCHESTER","NH ","03104","4498","6036246352","1-Regular school","42.998100","-71.443100","53733533521520","335","3301","6th Grade","8th Grade","809"
"HINSDALE ELEMENTARY SCHOOL","New Hampshire","HINSDALE ELEMENTARY SCHOOL","330378000167","HINSDALE SCHOOL DISTRICT","3303780","CHESHIRE COUNTY","33005","33","12 SCHOOL ST","HINSDALE","NH ","03451","2389","12 SCHOOL ST.","HINSDALE","NH ","03451","2389","6033365332","1-Regular school","42.783600","-72.500000","23825525521680","255","3302","Prekindergarten","5th Grade","269"
"HINSDALE HIGH SCHOOL","New Hampshire","HINSDALE HIGH SCHOOL","330378000168","HINSDALE SCHOOL DISTRICT","3303780","CHESHIRE COUNTY","33005","33","49 SCHOOL ST","HINSDALE","NH ","03451","2388","49 SCHOOL ST.","HINSDALE","NH ","03451","2388","6033365984","1-Regular school","42.782000","-72.498900","23825525521675","255","3302","9th Grade","12th Grade","152"
"HINSDALE MIDDLE HIGH SCHOOL","New Hampshire","HINSDALE MIDDLE HIGH SCHOOL","330378000048","HINSDALE SCHOOL DISTRICT","3303780","CHESHIRE COUNTY","33005","33","49 SCHOOL ST","HINSDALE","NH ","03451","2388","49 SCHOOL ST.","HINSDALE","NH ","03451","2388","6033365984","1-Regular school","42.782000","-72.498900","23825525526985","255","3302","6th Grade","8th Grade","127"
"HOLDERNESS CENTRAL SCHOOL","New Hampshire","HOLDERNESS CENTRAL SCHOOL","330381000169","HOLDERNESS SCHOOL DISTRICT","3303810","GRAFTON COUNTY","33009","33","3 SCHOOL RD","HOLDERNESS","NH ","03245","5300","3 SCHOOL RD.","HOLDERNESS","NH ","03245","5300","6035362538","1-Regular school","43.745600","-71.618700","44825725722345","257","3302","Kindergarten","8th Grade","184"
"HOLLIS PRIMARY SCHOOL","New Hampshire","HOLLIS PRIMARY SCHOOL","330384000171","HOLLIS SCHOOL DISTRICT","3303840","HILLSBOROUGH COUNTY","33011","33","36 SILVER LAKE RD","HOLLIS","NH ","03049","6286","36 SILVER LAKE RD.","HOLLIS","NH ","03049","6286","6034652260","1-Regular school","42.747200","-71.594500","54125925921815","259","3302","Prekindergarten","3rd Grade","357"
