"School Name","State Name [Public School] Latest available year","School Name [Public School] 2013-14","School ID - NCES Assigned [Public School] Latest available year","Agency Name [Public School] 2013-14","Agency ID - NCES Assigned [Public School] Latest available year","County Name [Public School] 2013-14","County Number [Public School] 2013-14","ANSI/FIPS State Code [Public School] Latest available year","Location Address [Public School] 2013-14","Location City [Public School] 2013-14","Location State Abbr [Public School] 2013-14","Location ZIP [Public School] 2013-14","Location ZIP4 [Public School] 2013-14","Mailing Address [Public School] 2013-14","Mailing City [Public School] 2013-14","Mailing State Abbr [Public School] 2013-14","Mailing ZIP [Public School] 2013-14","Mailing ZIP4 [Public School] 2013-14","Phone Number [Public School] 2013-14","School Type [Public School] 2013-14","Latitude [Public School] 2013-14","Longitude [Public School] 2013-14","State School ID [Public School] 2013-14","State Agency ID [Public School] 2013-14","Congressional Code [Public School] 2013-14","Lowest Grade Offered [Public School] 2013-14","Highest Grade Offered [Public School] 2013-14","Total Students [Public School] 2013-14"
"CEDAR HILL ELEM.","Missouri","CEDAR HILL ELEM.","291619000747","JEFFERSON CITY","2916190","COLE COUNTY","29051","29","1510 VIETH","JEFFERSON CITY","MO ","65109","1986","1510 VIETH","JEFFERSON CITY","MO ","65109","1986","5736593160","1-Regular school","38.562600","-92.209600","4030026006","026006","2903","Kindergarten","5th Grade","401"
"CEDAR RIDGE ELEM.","Missouri","CEDAR RIDGE ELEM.","290100002279","COLUMBIA 93","2901000","BOONE COUNTY","29019","29","1100 ROSETA AVE","COLUMBIA","MO ","65201","9438","1100 ROSETA AVE","COLUMBIA","MO ","65201","9438","5732143510","1-Regular school","38.936800","-92.271800","4050010093","010093","2904","Prekindergarten","5th Grade","184"
"CEDAR RIDGE ELEMENTARY","Missouri","CEDAR RIDGE ELEMENTARY","290576002462","BRANSON R-IV","2905760","TANEY COUNTY","29213","29","396 CEDAR RIDGE DR","BRANSON","MO ","65616","8142","396 CEDAR RIDGE DR","BRANSON","MO ","65616","8142","4173345135","1-Regular school","36.660500","-93.243500","4040106004","106004","2907","1st Grade","3rd Grade","548"
"CEDAR RIDGE INTERMEDIATE","Missouri","CEDAR RIDGE INTERMEDIATE","290576003235","BRANSON R-IV","2905760","TANEY COUNTY","29213","29","308 CEDAR RIDGE DR","BRANSON","MO ","65616","8142","308 CEDAR RIDGE DRIVE","BRANSON","MO ","65616","8142","4173345137","1-Regular school","36.660300","-93.244000","4080106004","106004","2907","4th Grade","6th Grade","539"
"CEDAR RIDGE PRIMARY","Missouri","CEDAR RIDGE PRIMARY","290576002706","BRANSON R-IV","2905760","TANEY COUNTY","29213","29","402 CEDAR RIDGE DR","BRANSON","MO ","65616","8143","402 CEDAR RIDGE DR","BRANSON","MO ","65616","8143","4173361887","1-Regular school","36.661000","-93.245400","4060106004","106004","2907","Prekindergarten","Kindergarten","310"
"CEDAR RIDGE SCHOOL","Missouri","CEDAR RIDGE SCHOOL","290002203073","MO SCHLS FOR THE SEV DISABLED","2900022","VERNON COUNTY","29217","29","901 NORTH OLIVE ST","NEVADA","MO ","64772","1235","901 N OLIVE ST","NEVADA","MO ","64772","1235","4174481166","2-Special education school","37.847400","-94.372100","9066201201","201201","2904","Kindergarten","12th Grade","17"
"CEDAR SPRINGS ELEM.","Missouri","CEDAR SPRINGS ELEM.","292289002564","NORTHWEST R-I","2922890","JEFFERSON COUNTY","29099","29","6922 RIVERMONT TRAILS","HOUSE SPRINGS","MO ","63051","2027","6922 RIVERMONT TRAILS","HOUSE SPRINGS","MO ","63051","2027","6366713330","1-Regular school","38.402000","-90.591500","4020050001","050001","2903","Kindergarten","5th Grade","502"
"CENTER ALTERNATIVE","Missouri","CENTER ALTERNATIVE","290825002810","CENTER 58","2908250","JACKSON COUNTY","29095","29","8434 PASEO","KANSAS CITY","MO ","64131","2616","8434 PASEO","KANSAS CITY","MO ","64131","2616","8163493662","4-Alternative/other school","38.974200","-94.568200","1020048080","048080","2905","7th Grade","12th Grade","–"
"CENTER ELEM.","Missouri","CENTER ELEM.","290825000224","CENTER 58","2908250","JACKSON COUNTY","29095","29","8401 EUCLID","KANSAS CITY","MO ","64132","2207","8401 EUCLID","KANSAS CITY","MO ","64132","2207","8163493444","1-Regular school","38.974100","-94.564200","4060048080","048080","2905","Kindergarten","5th Grade","340"
"CENTER ELEM.","Missouri","CENTER ELEM.","292571001509","RALLS CO. R-II","2925710","RALLS COUNTY","29173","29","601 EAST HAWKINS","CENTER","MO ","63436","0227","601 E HAWKINS","CENTER","MO ","63436","0227","5732673341","1-Regular school","39.509400","-91.523500","4020087083","087083","2906","Prekindergarten","5th Grade","160"
"CENTER FOR CREATIVE LEARNING","Missouri","CENTER FOR CREATIVE LEARNING","292685002689","ROCKWOOD R-VI","2926850","ST. LOUIS COUNTY","29189","29","265 OLD STATE RD","ELLISVILLE","MO ","63021","5912","265 OLD STATE RD","ELLISVILLE","MO ","63021","5912","6368916525","4-Alternative/other school","38.583100","-90.594100","1020096091","096091","2902","1st Grade","5th Grade","–"
"CENTER FOR GIFTED EDUCATION","Missouri","CENTER FOR GIFTED EDUCATION","290100001598","COLUMBIA 93","2901000","BOONE COUNTY","29019","29","1010 RANGELINE ST","COLUMBIA","MO ","65201","4565","1010 RANGELINE ST","COLUMBIA","MO ","65201","4565","5732143750","1-Regular school","38.961200","-92.324300","6080010093","010093","2904","1st Grade","5th Grade","45"
"CENTER MIDDLE","Missouri","CENTER MIDDLE","290825000230","CENTER 58","2908250","JACKSON COUNTY","29095","29","326 EAST 103RD ST","KANSAS CITY","MO ","64114","4736","326 E 103RD ST","KANSAS CITY","MO ","64114","4736","8166124000","1-Regular school","38.941800","-94.588500","2100048080","048080","2905","6th Grade","8th Grade","520"
"CENTER SR. HIGH","Missouri","CENTER SR. HIGH","290825000225","CENTER 58","2908250","JACKSON COUNTY","29095","29","8715 HOLMES","KANSAS CITY","MO ","64131","2802","8715 HOLMES","KANSAS CITY","MO ","64131","2802","8163493330","1-Regular school","38.968300","-94.579800","1050048080","048080","2905","9th Grade","12th Grade","689"
"CENTERVILLE ELEM.","Missouri","CENTERVILLE ELEM.","290834000232","CENTERVILLE R-I","2908340","REYNOLDS COUNTY","29179","29","2354 SOUTH GREEN ST","CENTERVILLE","MO ","63633","0099","PO BOX 99","CENTERVILLE","MO ","63633","0099","5736482285","1-Regular school","37.433800","-90.958600","4020090075","090075","2908","Kindergarten","8th Grade","53"
"CENTRAL ACADEMY OF EXCELLENCE","Missouri","CENTRAL ACADEMY OF EXCELLENCE","291640000840","KANSAS CITY 33","2916400","JACKSON COUNTY","29095","29","3221 INDIANA","KANSAS CITY","MO ","64128","2062","3221 INDIANA","KANSAS CITY","MO ","64128","2062","8164182005","1-Regular school","39.066900","-94.542000","1200048078","048078","2905","7th Grade","12th Grade","724"
"CENTRAL EARLY CHILDHOOD CENTER","Missouri","CENTRAL EARLY CHILDHOOD CENTER","291383003218","HAZELWOOD","2913830","ST. LOUIS COUNTY","29189","29","15955 NEW HALLS FERRY RD","FLORISSANT","MO ","63031","2513","15955 NEW HALLS FERRY ROAD","FLORISSANT","MO ","63031","2513","3149534950","1-Regular school","38.833300","-90.315700","7500096088","096088","2901","Prekindergarten","Prekindergarten","152"
"CENTRAL ELEM.","Missouri","CENTRAL ELEM.","293171002218","WEST PLATTE CO. R-II","2931710","PLATTE COUNTY","29165","29","1103 WASHINGTON ST","WESTON","MO ","64098","1048","1103 WASHINGTON ST","WESTON","MO ","64098","1048","8166402811","1-Regular school","39.419300","-94.901200","4020083002","083002","2906","Prekindergarten","6th Grade","321"
"CENTRAL ELEM.","Missouri","CENTRAL ELEM.","292917001868","CENTRAL R-III","2929170","ST. FRANCOIS COUNTY","29187","29","900 ST FRANCOIS AVE","PARK HILLS","MO ","63601","1771","900 ST FRANCOIS AVE","PARK HILLS","MO ","63601","1771","5734312616","1-Regular school","37.859600","-90.527500","4020094086","094086","2908","Prekindergarten","2nd Grade","585"
"CENTRAL ELEM.","Missouri","CENTRAL ELEM.","291077000361","DEXTER R-XI","2910770","STODDARD COUNTY","29207","29","1213 CENTRAL DR","DEXTER","MO ","63841","1896","1213 CENTRAL DR","DEXTER","MO ","63841","1896","5736141020","1-Regular school","36.783600","-89.978000","4020103132","103132","2908","3rd Grade","5th Grade","491"
"CENTRAL ELEM.","Missouri","CENTRAL ELEM.","292181001204","NEOSHO R-V","2921810","NEWTON COUNTY","29145","29","301 BIG SPRING DR","NEOSHO","MO ","64850","1700","301 BIG SPRING DR","NEOSHO","MO ","64850","1700","4174518620","1-Regular school","36.868700","-94.370200","4040073108","073108","2907","Kindergarten","4th Grade","245"
"CENTRAL ELEM.","Missouri","CENTRAL ELEM.","290876000259","CHILLICOTHE R-II","2908760","LIVINGSTON COUNTY","29117","29","321 ELM","CHILLICOTHE","MO ","64601","2698","321 ELM","CHILLICOTHE","MO ","64601","2698","6606462359","1-Regular school","39.790000","-93.551100","4020059117","059117","2906","4th Grade","5th Grade","262"
"CENTRAL ELEM.","Missouri","CENTRAL ELEM.","292100001146","MILLER R-II","2921000","LAWRENCE COUNTY","29109","29","108 SOUTH HWY 39","MILLER","MO ","65707","9691","108 S HWY 39","MILLER","MO ","65707","9691","4174523512","1-Regular school","37.214600","-93.844900","4020055104","055104","2907","Prekindergarten","6th Grade","302"
"CENTRAL ELEM.","Missouri","CENTRAL ELEM.","292511001440","PIERCE CITY R-VI","2925110","LAWRENCE COUNTY","29109","29","400 GIBBS AVE","PIERCE CITY","MO ","65723","0305","PO BOX E","PIERCE CITY","MO ","65723","0305","4174762255","1-Regular school","36.949300","-93.996600","4020055105","055105","2907","Prekindergarten","5th Grade","342"
"CENTRAL ELEM.","Missouri","CENTRAL ELEM.","292895001857","FRANCIS HOWELL R-III","2928950","ST. CHARLES COUNTY","29183","29","4525 CENTRAL SCHOOL RD","ST CHARLES","MO ","63304","7199","4525 CENTRAL SCHOOL RD","ST CHARLES","MO ","63304","7199","6368515700","1-Regular school","38.744800","-90.612200","4040092088","092088","2902","Kindergarten","5th Grade","836"
"CENTRAL ELEM.","Missouri","CENTRAL ELEM.","291201000454","FERGUSON-FLORISSANT R-II","2912010","ST. LOUIS COUNTY","29189","29","201 WESLEY AVE","FERGUSON","MO ","63135","2629","201 WESLEY AVE","FERGUSON","MO ","63135","2629","3145214981","1-Regular school","38.742900","-90.308000","4040096089","096089","2901","Kindergarten","6th Grade","297"
"CENTRAL ELEM.","Missouri","CENTRAL ELEM.","293057002098","UNION R-XI","2930570","FRANKLIN COUNTY","29071","29","2 EAST SPRINGFIELD","UNION","MO ","63084","0440","PO BOX 440","UNION","MO ","63084","0440","6365833152","1-Regular school","38.442200","-91.008900","4040036131","036131","2903","Kindergarten","3rd Grade","748"
"CENTRAL HIGH","Missouri","CENTRAL HIGH","290000401488","NEW MADRID CO. R-I","2900004","NEW MADRID COUNTY","29143","29","310 US HWY 61","NEW MADRID","MO ","63869","9753","310 US HWY 61","NEW MADRID","MO ","63869","9753","5736882165","1-Regular school","36.580800","-89.556700","1060072074","072074","2908","9th Grade","12th Grade","425"
"CENTRAL HIGH","Missouri","CENTRAL HIGH","290712000186","CAPE GIRARDEAU 63","2907120","CAPE GIRARDEAU COUNTY","29031","29","1000 SOUTH SILVER SPRINGS RD","CAPE GIRARDEAU","MO ","63703","7511","1000 S SILVER SPRINGS RD","CAPE GIRARDEAU","MO ","63703","7511","5733358228","1-Regular school","37.276800","-89.565000","1050016096","016096","2908","9th Grade","12th Grade","1151"
"CENTRAL HIGH","Missouri","CENTRAL HIGH","292917001869","CENTRAL R-III","2929170","ST. FRANCOIS COUNTY","29187","29","116 REBEL DR","PARK HILLS","MO ","63601","2508","116 REBEL DR","PARK HILLS","MO ","63601","2508","5734312616","1-Regular school","37.846200","-90.521900","1050094086","094086","2908","9th Grade","12th Grade","549"
"CENTRAL HIGH","Missouri","CENTRAL HIGH","292706001648","ST. JOSEPH","2927060","BUCHANAN COUNTY","29021","29","2602 EDMOND","ST JOSEPH","MO ","64501","3289","2602 EDMOND","ST JOSEPH","MO ","64501","3289","8166714080","1-Regular school","39.764800","-94.829000","1075011082","011082","2906","9th Grade","12th Grade","1669"
"CENTRAL HIGH","Missouri","CENTRAL HIGH","292886001786","SPRINGFIELD R-XII","2928860","GREENE COUNTY","29077","29","423 EAST CENTRAL","SPRINGFIELD","MO ","65802","3723","423 E CENTRAL","SPRINGFIELD","MO ","65802","3723","4175239600","1-Regular school","37.218000","-93.288700","1050039141","039141","2907","6th Grade","12th Grade","1786"
"CENTRAL HIGH","Missouri","CENTRAL HIGH","292358001379","PARKWAY C-2","2923580","ST. LOUIS COUNTY","29189","29","369 NORTH WOODS MILL RD","CHESTERFIELD","MO ","63017","3329","369 N WOODS MILL RD","CHESTERFIELD","MO ","63017","3329","3144157900","1-Regular school","38.664200","-90.504300","1050096095","096095","2902","9th Grade","12th Grade","1305"
"CENTRAL JR. HIGH","Missouri","CENTRAL JR. HIGH","290712000185","CAPE GIRARDEAU 63","2907120","CAPE GIRARDEAU COUNTY","29031","29","205 CARUTHERS","CAPE GIRARDEAU","MO ","63701","5135","205 CARUTHERS","CAPE GIRARDEAU","MO ","63701","5135","5733342923","1-Regular school","37.310400","-89.545400","2050016096","016096","2908","7th Grade","8th Grade","586"
"CENTRAL MIDDLE","Missouri","CENTRAL MIDDLE","292358001547","PARKWAY C-2","2923580","ST. LOUIS COUNTY","29189","29","471 NORTH WOODS MILL RD","CHESTERFIELD","MO ","63017","3327","471 N WOODS MILL RD","CHESTERFIELD","MO ","63017","3327","3144157800","1-Regular school","38.668100","-90.503800","3020096095","096095","2902","6th Grade","8th Grade","885"
"CENTRAL MIDDLE","Missouri","CENTRAL MIDDLE","291383003000","HAZELWOOD","2913830","ST. LOUIS COUNTY","29189","29","13450 OLD JAMESTOWN RD","FLORISSANT","MO ","63031","4510","13450 OLD JAMESTOWN RD","FLORISSANT","MO ","63031","4510","3149537400","1-Regular school","38.803100","-90.252600","2070096088","096088","2901","6th Grade","8th Grade","696"
"CENTRAL MIDDLE","Missouri","CENTRAL MIDDLE","290712002798","CAPE GIRARDEAU 63","2907120","CAPE GIRARDEAU COUNTY","29031","29","1900 THILENIUS","CAPE GIRARDEAU","MO ","63701","5135","1900 THILENIUS","CAPE GIRARDEAU","MO ","63701","5135","5733346281","1-Regular school","37.308300","-89.546000","4090016096","016096","2908","5th Grade","6th Grade","600"
"CENTRAL MIDDLE","Missouri","CENTRAL MIDDLE","292917002449","CENTRAL R-III","2929170","ST. FRANCOIS COUNTY","29187","29","801 COLUMBIA","PARK HILLS","MO ","63601","4399","801 COLUMBIA","PARK HILLS","MO ","63601","4399","5734312616","1-Regular school","37.847400","-90.496000","2050094086","094086","2908","6th Grade","8th Grade","457"
"CENTRAL MIDDLE","Missouri","CENTRAL MIDDLE","290000401991","NEW MADRID CO. R-I","2900004","NEW MADRID COUNTY","29143","29","308 US HWY 61","NEW MADRID","MO ","63869","9753","308 US HWY 61","NEW MADRID","MO ","63869","9753","5736882176","1-Regular school","36.580700","-89.556700","3000072074","072074","2908","6th Grade","8th Grade","309"
"CENTRAL PARK ELEM.","Missouri","CENTRAL PARK ELEM.","292112003089","MONETT R-I","2921120","LAWRENCE COUNTY","29109","29","1010 7TH ST","MONETT","MO ","65708","1447","1010 7TH ST","MONETT","MO ","65708","1447","4173542168","1-Regular school","36.930100","-93.921000","4000005128","005128","2907","3rd Grade","4th Grade","313"
"CENTRAL VISUAL/PERF. ARTS HIGH","Missouri","CENTRAL VISUAL/PERF. ARTS HIGH","292928002013","ST. LOUIS CITY","2929280","ST. LOUIS CITY","29510","29","3125 SOUTH KINGSHWY BLVD","ST LOUIS","MO ","63139","1027","3125 S KINGSHIGHWAY BLVD","ST LOUIS","MO ","63139","1027","3147712772","1-Regular school","38.604500","-90.269700","1860115115","115115","2901","9th Grade","12th Grade","402"
"CENTRALIA HIGH","Missouri","CENTRALIA HIGH","290840000244","CENTRALIA R-VI","2908400","BOONE COUNTY","29019","29","849 SOUTH JEFFERSON","CENTRALIA","MO ","65240","1605","849 S JEFFERSON","CENTRALIA","MO ","65240","1605","5736823508","1-Regular school","39.200900","-92.135600","1050010091","010091","2904","9th Grade","12th Grade","435"
"CENTRALIA INTERMEDIATE","Missouri","CENTRALIA INTERMEDIATE","290840003092","CENTRALIA R-VI","2908400","BOONE COUNTY","29019","29","550 WEST LAKEVIEW","CENTRALIA","MO ","65240","1472","550 W LAKEVIEW","CENTRALIA","MO ","65240","1472","5736823451","1-Regular school","39.204500","-92.144300","4050010091","010091","2904","3rd Grade","5th Grade","319"
"CENTURY ELEM.","Missouri","CENTURY ELEM.","292253002771","NIXA PUBLIC SCHOOLS","2922530","CHRISTIAN COUNTY","29043","29","732 NORTH ST","NIXA","MO ","65714","8663","301 S MAIN STREET","NIXA","MO ","65714","8663","4177243800","1-Regular school","37.051600","-93.293000","4050022089","022089","2907","Kindergarten","3rd Grade","424"
"CHADWICK ELEM.","Missouri","CHADWICK ELEM.","290843000245","CHADWICK R-I","2908430","CHRISTIAN COUNTY","29043","29","7090 STATE HWY 125 SOUTH","CHADWICK","MO ","65629","3340","PO BOX 274","CHADWICK","MO ","65629","3340","4176343588","1-Regular school","36.923800","-93.058000","4020022088","022088","2907","Prekindergarten","6th Grade","125"
"CHADWICK HIGH","Missouri","CHADWICK HIGH","290843000246","CHADWICK R-I","2908430","CHRISTIAN COUNTY","29043","29","7090 STATE HWY 125 SOUTH","CHADWICK","MO ","65629","3340","PO BOX 274","CHADWICK","MO ","65629","3340","4176343588","1-Regular school","36.937500","-93.055000","1050022088","022088","2907","7th Grade","12th Grade","71"
"CHAFFEE ELEM.","Missouri","CHAFFEE ELEM.","290846000247","CHAFFEE R-II","2908460","SCOTT COUNTY","29201","29","408 ELLIOTT AVE","CHAFFEE","MO ","63740","1604","408 ELLIOTT AVE","CHAFFEE","MO ","63740","1604","5738873244","1-Regular school","37.178500","-89.664200","4020100060","100060","2908","Kindergarten","6th Grade","342"
"CHAFFEE JR.-SR. HIGH","Missouri","CHAFFEE JR.-SR. HIGH","290846000248","CHAFFEE R-II","2908460","SCOTT COUNTY","29201","29","517 WEST YOAKUM AVE","CHAFFEE","MO ","63740","1825","517 W YOAKUM AVE","CHAFFEE","MO ","63740","1825","5738873226","1-Regular school","37.183800","-89.664800","1050100060","100060","2908","7th Grade","12th Grade","281"
"CHAMOIS HIGH","Missouri","CHAMOIS HIGH","290849000250","OSAGE CO. R-I","2908490","OSAGE COUNTY","29151","29","614 SOUTH POPLAR ST","CHAMOIS","MO ","65024","2649","614 S POPLAR ST","CHAMOIS","MO ","65024","2649","5737635393","1-Regular school","38.675000","-91.769500","1050076081","076081","2903","7th Grade","12th Grade","91"
"CHANCE ELEM.","Missouri","CHANCE ELEM.","290840000242","CENTRALIA R-VI","2908400","BOONE COUNTY","29019","29","510 SOUTH ROLLINS","CENTRALIA","MO ","65240","1563","510 S ROLLINS","CENTRALIA","MO ","65240","1563","5736822014","1-Regular school","39.205100","-92.138000","4020010091","010091","2904","Prekindergarten","2nd Grade","341"
"CHAPEL HILL ELEM.","Missouri","CHAPEL HILL ELEM.","292280001262","NORTH KANSAS CITY 74","2922800","CLAY COUNTY","29047","29","3220 NE 67TH TERR","GLADSTONE","MO ","64119","1542","3220 NE 67TH TERR","GLADSTONE","MO ","64119","1542","8164136600","1-Regular school","39.216300","-94.541000","4080024093","024093","2905","Kindergarten","5th Grade","538"
"CHAPEL LAKES ELEM.","Missouri","CHAPEL LAKES ELEM.","290531002682","BLUE SPRINGS R-IV","2905310","JACKSON COUNTY","29095","29","3701 NE INDEPENDENCE AVE","LEE'S SUMMIT","MO ","64064","1943","3701 NE INDEPENDENCE AVE","LEE'S SUMMIT","MO ","64064","1943","8165259100","1-Regular school","38.979400","-94.364200","5040048068","048068","2905","Prekindergarten","5th Grade","514"
"CHARLESTON HIGH","Missouri","CHARLESTON HIGH","290867000254","CHARLESTON R-I","2908670","MISSISSIPPI COUNTY","29133","29","THORN ST","CHARLESTON","MO ","63834","0039","PO BOX 39","CHARLESTON","MO ","63834","0039","5736833761","1-Regular school","36.921400","-89.333800","1050067061","067061","2908","9th Grade","12th Grade","268"
"CHARLESTON MIDDLE","Missouri","CHARLESTON MIDDLE","290867001780","CHARLESTON R-I","2908670","MISSISSIPPI COUNTY","29133","29","S MAIN ST","CHARLESTON","MO ","63834","0039","PO BOX 39","CHARLESTON","MO ","63834","0039","5736833346","1-Regular school","36.914100","-89.349000","3000067061","067061","2908","6th Grade","8th Grade","236"
"CHEROKEE MIDDLE","Missouri","CHEROKEE MIDDLE","292886001788","SPRINGFIELD R-XII","2928860","GREENE COUNTY","29077","29","420 EAST FARM RD 182","SPRINGFIELD","MO ","65810","2610","420 E FARM RD 182","SPRINGFIELD","MO ","65810","2610","4175237200","1-Regular school","37.117100","-93.291200","3020039141","039141","2907","6th Grade","8th Grade","774"
"CHESTER BOREN MIDDLE","Missouri","CHESTER BOREN MIDDLE","290840000243","CENTRALIA R-VI","2908400","BOONE COUNTY","29019","29","110 NORTH JEFFERSON","CENTRALIA","MO ","65240","1210","110 N JEFFERSON","CENTRALIA","MO ","65240","1210","5736822617","1-Regular school","39.210900","-92.133100","3000010091","010091","2904","6th Grade","8th Grade","327"
"CHESTERFIELD ELEM.","Missouri","CHESTERFIELD ELEM.","292685001616","ROCKWOOD R-VI","2926850","ST. LOUIS COUNTY","29189","29","17700 WILD HORSE CREEK RD","CHESTERFIELD","MO ","63005","3799","17700 WILD HORSE CREEK RD","CHESTERFIELD","MO ","63005","3799","6368916500","1-Regular school","38.654100","-90.636000","4060096091","096091","2902","Kindergarten","5th Grade","416"
"CHILHOWEE ELEM.","Missouri","CHILHOWEE ELEM.","290873000256","CHILHOWEE R-IV","2908730","JOHNSON COUNTY","29101","29","101 HWY 2","CHILHOWEE","MO ","64733","9142","101 HWY 2","CHILHOWEE","MO ","64733","9142","6606784511","1-Regular school","38.592100","-93.855500","4020051153","051153","2904","Prekindergarten","6th Grade","86"
"CHILHOWEE HIGH","Missouri","CHILHOWEE HIGH","290873000257","CHILHOWEE R-IV","2908730","JOHNSON COUNTY","29101","29","101 HWY 2","CHILHOWEE","MO ","64733","9142","101 HWY 2","CHILHOWEE","MO ","64733","9142","6606784511","1-Regular school","38.592100","-93.855500","1050051153","051153","2904","7th Grade","12th Grade","59"
"CHILLICOTHE HIGH","Missouri","CHILLICOTHE HIGH","290876000264","CHILLICOTHE R-II","2908760","LIVINGSTON COUNTY","29117","29","2801 HORNET RD","CHILLICOTHE","MO ","64601","3625","2801 HORNET RD","CHILLICOTHE","MO ","64601","3625","6606460700","1-Regular school","39.821000","-93.555900","1050059117","059117","2906","9th Grade","12th Grade","557"
"CHILLICOTHE MIDDLE","Missouri","CHILLICOTHE MIDDLE","290876002815","CHILLICOTHE R-II","2908760","LIVINGSTON COUNTY","29117","29","1529 CALHOUN","CHILLICOTHE","MO ","64601","1813","1529 CALHOUN","CHILLICOTHE","MO ","64601","1813","6606461916","1-Regular school","39.795600","-93.563200","3000059117","059117","2906","6th Grade","8th Grade","394"
"CHOUTEAU ELEM.","Missouri","CHOUTEAU ELEM.","292280001263","NORTH KANSAS CITY 74","2922800","CLAY COUNTY","29047","29","3701 NORTH JACKSON","KANSAS CITY","MO ","64117","2645","3701 N JACKSON","KANSAS CITY","MO ","64117","2645","8164136760","1-Regular school","39.159300","-94.528900","4100024093","024093","2905","Prekindergarten","5th Grade","371"
"CITADEL SCHOOL","Missouri","CITADEL SCHOOL","290002203058","MO SCHLS FOR THE SEV DISABLED","2900022","WASHINGTON COUNTY","29221","29","400 SOUTH MINE","POTOSI","MO ","63664","1828","400 S MINE","POTOSI","MO ","63664","1828","5734382472","2-Special education school","37.933500","-90.792000","9024201201","201201","2908","Kindergarten","12th Grade","13"
"CITY GARDEN MONTESSORI SCHOOL","Missouri","CITY GARDEN MONTESSORI SCHOOL","290058503101","CITY GARDEN MONTESSORI","2900585","ST. LOUIS CITY","29510","29","1618 TOWER GROVE AVE","ST LOUIS","MO ","63110","3715","1618 TOWER GROVE AVE","ST LOUIS","MO ","63110","3715","3146647646","1-Regular school","38.620100","-90.255200","6955115911","115911","2901","Kindergarten","8th Grade","197"
"CLARDY ELEM.","Missouri","CLARDY ELEM.","292280001264","NORTH KANSAS CITY 74","2922800","CLAY COUNTY","29047","29","8100 NORTH TROOST","KANSAS CITY","MO ","64118","1357","8100 N TROOST","KANSAS CITY","MO ","64118","1357","8164136800","1-Regular school","39.241300","-94.567200","4120024093","024093","2906","2nd Grade","5th Grade","455"
"CLARENCE CANNON ELEM.","Missouri","CLARENCE CANNON ELEM.","291140000406","ELSBERRY R-II","2911400","LINCOLN COUNTY","29113","29","188 TOMAHAWK DR","ELSBERRY","MO ","63343","0106","PO BOX 106","ELSBERRY","MO ","63343","0106","5738985554","1-Regular school","39.161800","-90.793400","4020057002","057002","2903","Prekindergarten","4th Grade","339"
"CLARENCE ELEM.","Missouri","CLARENCE ELEM.","292811001724","SHELBY CO. R-IV","2928110","SHELBY COUNTY","29205","29","206 NORTH SHELBY","CLARENCE","MO ","63437","1707","206 N SHELBY","CLARENCE","MO ","63437","1707","6606993302","1-Regular school","39.743400","-92.258400","4020102085","102085","2906","Prekindergarten","5th Grade","143"
"CLARENCE LAWSON ELEM.","Missouri","CLARENCE LAWSON ELEM.","291619002494","JEFFERSON CITY","2916190","COLE COUNTY","29051","29","1105 FAIRGROUNDS RD","JEFFERSON CITY","MO ","65109","5443","1105 FAIRGROUNDS RD","JEFFERSON CITY","MO ","65109","5443","5736593175","1-Regular school","38.565700","-92.272500","4050026006","026006","2903","Kindergarten","5th Grade","563"
"CLARK CO. HIGH","Missouri","CLARK CO. HIGH","291638000797","CLARK CO. R-I","2916380","CLARK COUNTY","29045","29","680 EAST MAIN","KAHOKA","MO ","63445","1747","680 E MAIN","KAHOKA","MO ","63445","1747","6607272205","1-Regular school","40.419100","-91.712100","1050023101","023101","2906","9th Grade","12th Grade","326"
"CLARK CO. MIDDLE","Missouri","CLARK CO. MIDDLE","291638001656","CLARK CO. R-I","2916380","CLARK COUNTY","29045","29","384 NORTH JEFFERSON","KAHOKA","MO ","63445","1338","384 N JEFFERSON","KAHOKA","MO ","63445","1338","6607273319","1-Regular school","40.423200","-91.723300","3000023101","023101","2906","6th Grade","8th Grade","212"
"CLARK ELEM.","Missouri","CLARK ELEM.","293153002192","WEBSTER GROVES","2931530","ST. LOUIS COUNTY","29189","29","9130 BIG BEND BLVD","ST LOUIS","MO ","63119","3919","9130 BIG BEND BLVD","ST LOUIS","MO ","63119","3919","3149636444","1-Regular school","38.575300","-90.369200","4060096114","096114","2902","Kindergarten","5th Grade","340"
"CLARK-VITT ELEM.","Missouri","CLARK-VITT ELEM.","293057002096","UNION R-XI","2930570","FRANKLIN COUNTY","29071","29","1 CLARK DR","UNION","MO ","63084","0440","PO BOX 440","UNION","MO ","63084","0440","6365836997","1-Regular school","38.449100","-91.021000","4010036131","036131","2903","4th Grade","6th Grade","557"
"CLARKSBURG ELEM.","Missouri","CLARKSBURG ELEM.","290909000267","CLARKSBURG C-2","2909090","MONITEAU COUNTY","29135","29","401 SOUTH HWY H","CLARKSBURG","MO ","65025","9801","401 S HWY H","CLARKSBURG","MO ","65025","9801","5737873511","1-Regular school","38.658200","-92.667700","4020068075","068075","2904","Kindergarten","8th Grade","72"
"CLARKTON ELEM.","Missouri","CLARKTON ELEM.","290912000268","CLARKTON C-4","2909120","DUNKLIN COUNTY","29069","29","HWY 162","CLARKTON","MO ","63837","0637","PO BOX 637","CLARKTON","MO ","63837","0637","5734483712","1-Regular school","36.455900","-89.966700","4020035097","035097","2908","Prekindergarten","6th Grade","191"
